firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,acc,pctacc,cfp,absacc,age,chinv,hire,sgr,pchsale_pchrect,pchgm_pchsale,depr,pchdepr,invest,egr,tang,sin,currat,pchcurrat,quick,pchquick,salecash,salerec,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chatoia,chempia,bm_ia,pchcapx_ia,tb,cfp_ia,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom,mom1,mom2,mom3,mom4,mom5,mom6,mom7,mom8,mom9,mom10,mom11,mom12,mom13,mom14,mom15,mom16,mom17,mom18,mom19,mom20,mom21,mom22,mom23,mom24,mom25,mom26,mom27,mom28,mom29,mom30,mom31,mom32,mom33,mom34,mom35,mom36,mom37,mom38,mom39,mom40,mom41,mom42,mom43,mom44,mom45,mom46,mom47,mom48,mom49
65832,0.3894061416,0.049479467,6.8387536629,0.0062857795,0.7628522962,0.9662176061,0.1020602031,0.1341101329,0.4218712239,0.0052791696,0.1078509281,0.0022907247,0.0501914079,0.0469960229,0.0022907247,7.0,0.0298311885,0.0147058824,0.034417106,-0.05578568,0.0790885756,0.0883180859,0.1895178163,0.0923390299,0.1893359902,0.443936754,0.0,1.5498762363,-0.040639386,0.9121330172,-0.041547249,32.490799717,3.6624075945,0.1082148346,0.0,0.0,1.0,1.0,1.0,1.1811403227,5.0,-6.133595574,-0.088400735,-0.042996844,-0.125116016,1.0781237163,-0.549794635,0.03515913,-1067.754437,0.0319984763,12.092238833,-0.001768698,0.0071721031,0.0212223573,-0.028868711,0.0081284181,-0.081316822,0.0,0.0007729475,-0.047494096,-0.028169014,2.0,12.479105756,1.7290838207,0.0,0.0340136066,0.0131355201,0.0242529159,0.9619115307,7.771069612,1.2309295e-08,1.042404e-08,0.9532284753,0.9086445262,0.1575376446,0.0347630347,-0.237070513,1.0365089115,0.106951871657754,-0.0507614213197969,-0.0788177339901478,0.0625,0.3076923076923077,0.2808219178082192,0.1835443037974684,0.0872093023255813,0.0163043478260869,0.0053763440860215,0.1130952380952381,0.0625,0.154320987654321,0.3550724637681159,0.2808219178082192,0.4384615384615384,0.4609375,0.4274809160305344,0.496,0.3453237410071943,0.3851851851851851,0.4274809160305344,0.5454545454545454,0.7155963302752293,0.7980769230769231,0.6846846846846846,0.6846846846846846,0.8155339805825244,0.8155339805825244,0.8514851485148516,1.101123595505618,0.8514851485148516,0.9081632653061223,0.7809523809523808,0.6696428571428572,0.7980769230769231,1.5616438356164384,1.6714285714285713,1.7910447761194028,1.8333333333333333,2.0161290322580645,1.077777777777778,1.125,1.1494252873563218,1.125,1.308641975308642,1.75,1.2804878048780486,0.8888888888888888
66413,0.5784186972,0.0302116139,-3.904599062,0.007735234,4.2744350517,4.9557876126,0.0188903567,-0.031697594,0.2277790517,0.0018682277,-0.044818688,-0.035866633,-5.855523043,0.2071164153,0.0358666332,8.0,0.0,-0.030201758,0.0598163351,0.1547207937,0.5830646623,0.101691709,0.088007183,0.0168542299,0.0777022854,0.388316593,0.0,1.6428076976,-0.109428079,1.6428076976,-0.109428079,19.662150905,35.067167097,0.0734421178,0.0,0.0,1.0,0.0,0.0,1.4204858966,6.0,-0.012552984,0.0587593805,-0.491935287,-0.227439487,4.0080317,0.0614553155,-0.301352434,-142.98549,0.2939913273,9.8838459123,0.0011244973,0.0026121418,0.0231926249,0.2407536328,0.0519377903,-0.018093861,1.0,0.1244444444,-0.115110611,-0.094074074,4.0,8.368722185,0.1414257305,0.0,0.0285714287,0.0231702785,0.0229090518,1.1994203001,0.4043332252,5.3708313e-06,1.8260871602,2.0010636757,4.0042558343,0.0900830867,0.0693404215,-0.66176469,0.2366213523,0.0975609756097561,0.4642857142857142,0.5769230769230769,0.4642857142857142,0.2058823529411764,0.3666666666666667,0.0789473684210526,-0.2264150943396226,-0.3970588235294118,-0.4533333333333333,-0.4142857142857142,-0.3166666666666666,-0.3387096774193548,-0.3387096774193548,-0.4057971014492754,-0.4605263157894737,-0.4743589743589743,-0.4605263157894737,-0.3278688524590164,-0.2545454545454545,-0.196078431372549,-0.1458333333333333,-0.0681818181818182,-0.0888888888888889,-0.108695652173913,0.28125,0.2424242424242424,0.2424242424242424,0.2058823529411764,0.2058823529411764,0.1388888888888888,-0.127659574468085,0.0789473684210526,0.0512820512820513,-0.108695652173913,-0.2115384615384615,-0.2407407407407407,-0.2115384615384615,0.0249999999999999,0.2058823529411764,-0.0465116279069767,-0.4305555555555556,-0.4743589743589743,-0.4533333333333333,-0.4675324675324676,-0.4305555555555556,-0.4938271604938271,-0.5773195876288659,-0.4305555555555556
21020,1.2367928793,-0.013139722,-7.44542031,0.0,3.1940804891,3.8886939498,-0.004522625,0.2276463125,0.0745950319,0.001607717,0.3535913156,-0.059873715,-18.31818182,0.2275560865,0.0598737155,16.0,0.0097478437,0.1551573034,0.1183251269,0.0446314129,-0.507836827,0.0751453933,0.0042845969,0.1606909739,-0.010197036,0.513447048,0.0,0.5508736294,-0.083519298,0.424751798,-0.076865329,12.34551775,12.318267816,0.0774056328,0.0,1.0,0.0,0.0,0.0,0.1258696691,2.0,0.000388428,-0.167864419,0.1274018034,2.4170621886,0.1430204227,-0.724810429,0.2470875335,2582.8509429,0.0867222124,15.282075178,-0.007219262,-0.014647738,-0.052476257,0.0205341658,0.083699907,0.0984547676,1.0,-0.003956989,0.5969974541,0.0575837553,4.0,15.128638686,1.3185509667,0.0,0.0670731738,0.022398285,0.0239503863,0.398901934,3.1252797495,5.171033e-10,1.1700372e-08,1.1030331609,1.2166821541,-0.211919402,0.0487383371,-0.269547318,0.1468449765,-0.0332640332640332,0.0981735159817351,0.2428940568475452,0.2724867724867725,0.2964959568733154,0.4230769230769231,0.3398328690807799,0.0833333333333332,-0.0623781676413255,-0.0587084148727984,-0.0360721442885771,-0.0678294573643411,-0.0041407867494823,0.1238317757009346,0.0366379310344826,-0.0456349206349205,-0.1576182136602452,-0.3049132947976878,-0.3167613636363636,-0.1254545454545454,-0.016359918200409,-0.0243407707910751,-0.0587084148727984,0.0105042016806722,0.0433839479392623,0.0062761506276149,0.1212121212121211,0.1452380952380951,0.2239185750636132,0.2657894736842106,0.4230769230769231,0.3106267029972751,0.1818181818181818,0.431547619047619,0.3942028985507246,0.3901734104046244,0.503125,0.6360544217687074,0.7056737588652482,1.0041666666666669,0.7056737588652482,0.0784753363228698,0.0126315789473683,-0.0550098231827111,0.0147679324894514,0.0344086021505376,0.1398104265402844,0.1507177033492823,0.0190677966101695
10429,0.9741574732,0.0429542952,-1.364563876,0.0,0.4607266996,1.7918003411,0.0455963064,0.1011438493,0.69530929,0.0084584318,0.1810634907,-0.051796247,-1.650784077,0.1138625618,0.0517962466,9.0,-0.00280082,0.177278402,0.113761655,-0.027184886,-0.035700394,0.7396674122,0.275185663,0.0223799488,0.0669964624,0.5194365055,0.0,2.0013083893,-0.179369373,1.926202937,-0.176509788,5.872134488,3.4207567389,0.2553718421,0.0,0.0,0.0,0.0,1.0,0.9899358695,5.0,-0.194298318,0.0447992464,0.0247349543,0.5460387842,25.503931255,-0.245043045,0.0139329559,-298.294854,0.1481704663,12.432584518,-0.011535417,-0.001320019,-0.002814307,0.2326566985,0.0517642752,-0.163615895,0.0,-0.007741935,0.8663032377,-0.073529415,6.0,13.92014137,2.5579783809,0.0,0.0777777806,0.0381747103,0.0385916143,0.799775527,5.9198697257,2.8182964e-08,1.1227837e-08,1.6680991521,2.7825547813,-0.053540239,0.058819127,0.2494824004,0.641200412,0.3777777777777777,-0.150943396226415,-0.3283582089552238,-0.4078947368421053,-0.3571428571428571,-0.4078947368421053,-0.2857142857142857,-0.375,-0.375,-0.3181818181818182,-0.3571428571428571,-0.3478260869565217,-0.2622950819672131,-0.4078947368421053,-0.4578313253012048,-0.6052631578947368,-0.55,-0.64,-0.628099173553719,-0.5871559633027523,-0.625,-0.6691176470588236,-0.6153846153846154,-0.6017699115044248,-0.5714285714285714,-0.5794392523364487,-0.5588235294117647,-0.6017699115044248,-0.6311475409836065,-0.5833333333333333,-0.6086956521739131,-0.5408163265306123,-0.53125,-0.4155844155844156,-0.2857142857142857,-0.2372881355932203,-0.3478260869565217,-0.5833333333333333,-0.6186440677966102,-0.5714285714285714,-0.5454545454545454,-0.5673076923076923,-0.5673076923076923,-0.6086956521739131,-0.6616541353383458,-0.5588235294117647,-0.4642857142857143,-0.5212765957446808,-0.5588235294117647
85041,0.5306947683,0.0962815385,0.7605702315,0.0,0.359374748,1.4656638198,0.2212674034,0.2414837679,0.7072943754,0.3119195046,-0.140697216,-0.189402249,-1.580631363,0.2484671578,0.1894022491,6.0,-0.062149962,0.0135905305,0.1693113117,0.2091344936,0.3257143896,0.1887733818,-0.044739156,-0.036224863,0.7765420638,0.6698256713,0.0,3.4131808293,-0.006490042,2.4563266157,0.3197198349,5.786476174,7.2494601752,0.327531964,0.0,0.0,1.0,0.0,0.0,1.6426805393,6.0,0.0595326393,0.1207947108,-0.003486697,-0.107172072,-0.870910604,-0.33015588,0.2436955289,13.856529418,0.0342518279,13.403715835,0.0143282813,0.0457726188,0.0854950564,0.0522220213,0.3199034926,0.0081372537,2.0,0.0016513761,0.4785588871,-0.067719661,6.0,15.458857022,4.7124890968,0.0,0.0565217398,0.0438267356,0.0546879509,0.7323693011,26.816798874,1.2345857e-09,1.9267159e-09,1.5019075941,2.2557264211,0.4214707966,0.076006519,-1.207563603,0.5494214474,0.1122448979591836,-0.4787234042553191,-0.3422818791946308,-0.0967741935483871,0.1807228915662651,0.4626865671641791,0.3517241379310345,0.1951219512195121,0.0261780104712041,-0.02,0.1666666666666667,0.4626865671641791,0.5433070866141732,0.9405940594059404,1.3614457831325302,1.3333333333333337,1.481012658227848,1.9696969696969695,2.0153846153846158,1.9253731343283584,1.7999999999999998,2.0153846153846158,1.9696969696969695,2.6296296296296298,2.3793103448275863,2.161290322580645,2.111111111111111,2.111111111111111,2.0153846153846158,1.76056338028169,1.3058823529411765,0.5076923076923077,0.53125,0.9029126213592232,0.6610169491525424,1.481012658227848,1.5789473684210529,1.648648648648649,2.3220338983050848,2.5636363636363635,1.8823529411764703,0.5680000000000001,0.4961832061068703,0.5433070866141732,0.7192982456140351,0.2564102564102564,0.3900709219858156,0.5076923076923077,0.2894736842105263
62500,1.9202514862,0.0879850373,-40.08726937,0.0,2.3614411282,4.3048391771,0.0376115738,0.1719044775,0.3414389048,-0.003299492,0.3015584164,-0.002165003,-0.099001996,0.0966957316,0.0021650029,14.0,0.0431691103,0.15,0.2377499495,-0.036565738,-0.021650544,0.1722444453,-0.018645879,0.0799180911,0.0463950083,0.4704090975,0.0,2.7546504418,-0.249909834,1.5461943885,-0.233787557,90.451660517,3.3409295352,0.1153027665,0.0,0.0,0.0,0.0,1.0,0.5950006699,6.0,-0.076975908,0.13721742,0.0318330415,1.2420976964,-0.545215128,-1.020879195,0.0853286049,-303.5742128,0.0829470253,9.3870210489,-0.000691023,0.0008479476,0.0023106817,-0.86849384,0.0435491383,0.0221347299,1.0,-0.016148409,-0.906790945,0.0047619045,2.0,7.5991509265,0.2452964592,0.0,0.1666666716,0.0712569582,0.061308485,0.9976201173,1.6809801362,4.2387166e-06,4.6246313e-08,1.6995853355,2.8885903126,-0.242425241,0.087844346,-0.829959496,0.7295101756,0.5,-0.1999999999999999,0.0,0.0,-0.0769230769230768,-0.5,-0.4782608695652174,-0.5555555555555556,-0.5862068965517242,-0.5862068965517242,-0.5,-0.5714285714285714,-0.5555555555555556,-0.5555555555555556,-0.5384615384615384,-0.6,-0.6129032258064516,-0.6129032258064516,-0.6470588235294117,-0.6470588235294117,-0.625,-0.6571428571428571,-0.6666666666666667,-0.6923076923076923,-0.7073170731707317,-0.7142857142857143,-0.7647058823529411,-0.7446808510638299,-0.7551020408163265,-0.7894736842105263,-0.8,-0.8235294117647058,-0.8235294117647058,-0.8032786885245902,-0.8285714285714285,-0.8153846153846154,-0.8095238095238095,-0.8032786885245902,-0.7818181818181819,-0.7857142857142857,-0.7931034482758621,-0.8571428571428572,-0.8681318681318682,-0.8536585365853658,-0.8554216867469879,-0.8571428571428572,-0.8536585365853658,-0.8571428571428572,-0.8857142857142857
27991,1.7404084123,0.1165701656,-49.25615755,0.0357533411,5.9140204667,1.8379001531,0.0579981955,-0.001262624,0.0959139871,0.0017180942,-0.018138033,-0.031835576,-2.20532646,0.3736454364,0.0318355758,16.0,0.0021835827,-0.133333333,0.0588430734,-0.043923587,-0.079619623,0.0417229352,0.0426199197,0.0204237961,0.0690170342,0.42907,0.0,0.6218860596,-0.103472774,0.4144371594,-0.187313834,26.89846356,8.4348384234,0.0607811764,0.0,0.0,0.0,1.0,0.0,0.2232106747,7.0,0.0745738244,0.0961738832,-0.209583777,0.8960260112,-0.276343029,-1.657996314,0.2603030053,-229.2627918,0.0139133767,13.957143575,-0.000862608,0.0019175126,0.0071774205,-0.017283939,0.0103667969,-0.058240814,1.0,-0.022325581,0.2629540646,0.0001336541,3.0,12.673038462,0.3514078163,0.0,0.0297029708,0.0132934912,0.0227033968,0.8638166967,1.4662685759,5.4762603e-09,4.2825139e-08,1.0870902999,1.1817653201,4.8209622535,0.1052205115,0.277002577,0.2348360982,-0.0851063829787234,0.119047619047619,0.175,0.0561797752808987,0.0444444444444445,0.205128205128205,-0.2713178294573644,-0.3517241379310345,-0.2824427480916031,-0.265625,-0.0309278350515463,-0.168141592920354,-0.0309278350515463,0.0804597701149425,0.0561797752808987,1.238095238095238,0.2702702702702702,-0.0408163265306122,-0.0784313725490196,0.010752688172043,-0.0105263157894737,-0.0873786407766989,-0.1132075471698113,-0.175438596491228,-0.2166666666666666,-0.2357723577235772,-0.2539682539682539,-0.2598425196850393,-0.3285714285714286,-0.4719101123595506,-0.4835164835164834,-0.5026455026455027,-0.5252525252525253,-0.5,-0.5346534653465347,-0.5688073394495412,-0.5727272727272728,-0.5895196506550218,-0.5765765765765766,-0.5688073394495412,-0.5765765765765766,-0.6209677419354839,-0.606694560669456,-0.6083333333333334,-0.6299212598425197,-0.6209677419354839,-0.6115702479338843,-0.6194331983805668,-0.6299212598425197
10517,1.0962608793,0.0256496458,-451.1206897,0.0110318379,1.4113779836,3.5652260531,0.0767908082,-0.012784063,0.9496578498,-0.075863577,0.0225894919,-0.157730636,-15.52038835,0.423742109,0.1577306364,9.0,-0.0175037,0.0545454545,-0.002084117,-0.489894883,-0.021866953,0.1941352403,0.2000848098,-0.00956844,-0.054875692,0.5279936245,0.0,0.7295647558,-0.131054622,0.552990092,0.2430238571,1645.5977011,23.226314082,0.3264228368,0.0,0.0,0.0,0.0,0.0,2.0084374597,4.0,-0.015444625,0.0458323762,0.0219706175,0.5239073718,6.7270928651,3.5301752034,1.0971819367,-563.9576586,0.1798566138,10.65206944,-0.00115684,0.0086255896,0.0198312623,0.0070225244,0.0008639695,-0.005605837,1.0,-0.00465678,-0.857538583,0.0230769236,6.0,9.0068156075,0.1605960265,0.0,0.0526315793,0.0232091506,0.0193144458,1.4456160735,0.8517922655,1.5379292e-06,8.2173914572,0.5700098832,0.3249112669,-1.49190071,0.047219074,0.3511329585,0.8953460188,-0.0256410256410256,0.04,0.0985915492957747,0.1142857142857143,0.0985915492957747,0.1641791044776119,0.2580645161290322,0.0263157894736842,-0.0126582278481012,-0.0126582278481012,-0.048780487804878,-0.1702127659574468,0.04,0.0263157894736842,-0.0714285714285714,-0.0714285714285714,-0.1333333333333333,-0.2199999999999999,-0.2710280373831776,-0.2427184466019417,-0.2040816326530612,-0.1702127659574468,-0.1333333333333333,-0.0714285714285714,-0.025,-0.048780487804878,-0.037037037037037,-0.025,-0.0823529411764706,-0.0823529411764706,-0.1034482758620689,-0.1034482758620689,0.0,0.0,-0.0930232558139535,-0.1136363636363636,0.0263157894736842,0.2580645161290322,0.3928571428571428,0.3928571428571428,0.1818181818181818,-0.2040816326530612,-0.2352941176470588,-0.2199999999999999,-0.1136363636363636,-0.2909090909090909,-0.3275862068965517,-0.409090909090909,-0.4428571428571428
20482,0.1467332804,0.0500107061,255.99758767,0.0188504736,0.141343547,0.3189152283,0.2486250002,0.1466548906,0.7429404726,0.9397080094,0.2843524112,-0.045149271,-0.243442048,0.0621854148,0.0451492714,16.0,0.0156725256,0.0694128857,0.144789415,-0.054053402,0.0066432809,0.1497974141,0.0187760486,0.1468340054,0.0393205285,0.4520348784,0.0,1.2298984347,-0.190751,0.8413152273,-0.172561803,115.87360301,5.7547610749,0.5444805053,0.0,0.0,0.0,0.0,0.0,1.288524886,5.0,-0.151911517,0.0305598631,-0.048754073,-0.531420509,-0.399895932,-0.480574372,0.0508182881,8242.8356508,0.0829470253,16.334085113,0.0032204554,0.0456759374,0.0896740809,0.0104683253,0.0212367119,-0.016069305,0.0,-5.2083e-05,-0.333104839,-0.012474875,8.0,15.481061377,0.2414306993,0.0,0.0353200883,0.0122481292,0.0175696895,0.2821763758,0.2953755298,3.532935e-10,7.4930696e-08,0.8469997358,0.7174085524,0.18521424,0.0256755399,-0.073523247,0.7295101756,0.0350404312668464,0.0660919540229885,0.0305555555555554,0.0630372492836677,0.1310975609756097,0.1853035143769967,0.159375,0.0660919540229885,0.1310975609756097,-0.3806343906510852,-0.3052434456928838,-0.2946768060836502,-0.276803118908382,-0.2865384615384615,-0.3180147058823529,-0.3303249097472924,-0.289272030651341,-0.2725490196078431,-0.266798418972332,-0.2946768060836502,-0.2004310344827586,-0.2172995780590717,-0.1606334841628959,-0.1529680365296803,-0.0929095354523227,-0.0535714285714286,-0.0363636363636363,0.0081521739130434,-0.0338541666666666,-0.038860103626943,-0.0053619302949061,0.0277008310249307,0.0305555555555554,0.0,0.0164383561643834,-0.0106666666666667,-0.1081730769230768,-0.0487179487179487,-0.038860103626943,0.0753623188405796,-0.0678391959798995,-0.2139830508474576,-0.2609561752988047,-0.2638888888888888,-0.2565130260521042,-0.2286902286902287,-0.2238493723849371,-0.2302904564315352,-0.2302904564315352
10656,0.905398227,0.0982557045,-0.678090929,0.0490492791,0.4164768986,2.3885054243,0.0892560942,0.0182176268,0.2561061128,0.0905040379,-0.074027165,0.0618332631,0.8360655738,0.0161074925,0.0618332631,16.0,0.0093149105,0.0,0.0809316384,-0.198390136,-0.055420825,0.1321149819,0.05817213,0.0196648912,0.0650707089,0.7217279761,0.0,3.7894293282,0.0679563367,2.4219239104,0.0633926006,6.1826409722,6.0584952666,0.2583278532,0.0,0.0,0.0,0.0,0.0,0.3828218874,6.0,0.0434755459,-0.04159131,-0.351665818,-22.42999547,-0.53091542,0.7197144397,3.8988578656,-176.257708,0.0724770213,10.763509475,-0.000873096,0.0266309625,0.03844275,0.0418078396,0.3480149143,0.0016486324,2.0,0.0021174483,4.8397493858,-0.041241497,3.0,8.7343186704,0.7388724036,0.0,0.0408163257,0.0206546194,0.0275981298,1.803934836,8.5596301775,7.0279957e-07,0.9130435011,0.1423863707,0.0202738785,0.8809530712,0.0296628692,-0.063022956,0.5626073406,-0.0222222222222222,0.0112359550561798,0.0843373493975903,0.0714285714285714,0.0465116279069768,0.0465116279069768,-0.0217391304347825,-0.0625,-0.1346153846153845,-0.2105263157894736,-0.2241379310344827,-0.1964285714285714,-0.2372881355932203,-0.2105263157894736,-0.2372881355932203,-0.25,-0.1891891891891891,-0.2307692307692307,-0.25,-0.2372881355932203,-0.25,-0.2622950819672131,-0.2622950819672131,-0.2741935483870967,-0.256198347107438,-0.25,-0.2741935483870967,-0.2741935483870967,-0.2372881355932203,-0.1964285714285714,-0.2372881355932203,-0.2372881355932203,-0.2622950819672131,-0.2622950819672131,-0.25,-0.296875,-0.2241379310344827,-0.2105263157894736,-0.0217391304347825,-0.0425531914893616,0.0,-0.1964285714285714,-0.2241379310344827,-0.28,-0.2857142857142857,-0.3181818181818182,-0.3661971830985915,-0.4078947368421053,-0.3877551020408163
