firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,acc,pctacc,cfp,absacc,age,chinv,hire,sgr,pchsale_pchrect,pchgm_pchsale,depr,pchdepr,invest,egr,tang,sin,currat,pchcurrat,quick,pchquick,salecash,salerec,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chatoia,chempia,bm_ia,pchcapx_ia,tb,cfp_ia,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom,mom1,mom2,mom3,mom4,mom5,mom6,mom7,mom8,mom9,mom10,mom11,mom12,mom13,mom14,mom15,mom16,mom17,mom18,mom19,mom20,mom21,mom22,mom23,mom24,mom25,mom26,mom27,mom28,mom29,mom30,mom31,mom32,mom33,mom34,mom35,mom36,mom37,mom38,mom39,mom40,mom41,mom42,mom43,mom44,mom45,mom46,mom47,mom48,mom49
65832,0.2731935726,0.0121756446,42.675743762,0.0064916003,0.5866738875,0.6962235373,0.0415014859,0.0923453934,0.3788916117,0.5160658656,0.1257311017,-0.023578365,-1.59476481,0.0315929342,0.0235783654,8.0,0.0017371695,-0.014492754,0.0547562777,-0.131384232,-0.036187597,0.0979708543,0.1092954895,0.0256229166,0.0269423051,0.4236388206,0.0,1.5090805902,-0.026321873,0.9258513053,0.015039789,69.707293666,3.2567367619,0.0618554025,0.0,0.0,1.0,1.0,0.0,1.0105301085,3.0,21.418124978,-0.005642703,-0.098541326,-8.386712373,0.7006217106,1.1292264212,-1.814324034,-1371.630391,0.0316258483,12.540041752,-0.000380606,0.0052362209,0.0146348312,0.0079046692,0.0118366038,0.0325833191,0.0,0.0025263158,17.125195292,-0.186329957,3.0,12.788437346,0.9543609023,0.0,0.0326086953,0.024002593,0.0278883511,0.9054684256,2.9394937622,3.4782792e-08,2.7417706e-08,0.9524829418,0.9072237545,0.4133702461,0.0493974838,-0.416457958,0.0208346108,0.1046511627906976,0.0955414012738853,0.1543624161073826,-0.0851063829787234,-0.0652173913043477,-0.0652173913043477,-0.0171428571428571,-0.0702702702702702,-0.1224489795918367,0.1025641025641026,0.0299401197604789,0.2198581560283687,0.303030303030303,0.2374100719424461,0.4333333333333333,0.2835820895522387,0.2463768115942028,-0.1690821256038647,-0.0802139037433155,-0.1269035532994924,-0.1527093596059113,-0.0227272727272727,0.2027972027972027,0.1780821917808219,0.0886075949367088,0.0,-0.0652173913043477,-0.0752688172043011,0.0238095238095237,-0.0227272727272727,0.0617283950617284,0.2463768115942028,0.1780821917808219,0.323076923076923,0.34375,0.3129770992366412,0.3759999999999999,0.2374100719424461,0.2740740740740741,0.3129770992366412,0.421487603305785,0.5779816513761469,0.6538461538461537,0.5495495495495495,0.5495495495495495,0.6699029126213591,0.6699029126213591,0.7029702970297029,0.9325842696629214
66413,0.6408671227,-0.05320736,-1.913668088,0.009407717,4.4188987595,5.4629940731,-0.005796991,-0.139951271,0.2142613171,0.0,-0.149989013,-0.054844226,-5.657994443,0.247839585,0.0548442265,9.0,0.0,-0.129419272,-0.093626386,0.2959271362,0.0044640918,0.1056517489,0.0389416197,0.0018489844,-0.089007336,0.4585610764,0.0,0.8339979439,-0.492333798,0.8339979439,-0.492333798,11.038888738,52.066734981,0.0611225077,0.0,0.0,1.0,0.0,0.0,1.2211332722,4.0,0.4550637553,0.0583717554,-0.4611795,0.0171058417,-1.710247763,0.0464796944,-0.090714126,-266.1549353,0.3336057304,10.468154846,0.0075002804,-0.009421853,-0.069762709,-0.155746379,0.0872631705,-0.011128775,0.0,-0.021622951,-0.362831858,-0.069767445,6.0,8.8661584923,0.169273702,0.0,0.0508474559,0.01847164,0.0160780401,1.1554088238,0.3622534798,2.2677463e-06,6.0000003341,1.8029389299,3.2505887848,0.1143494014,0.0655496781,0.2391938267,0.0666277889,-0.1777777777777778,-0.1666666666666666,-0.0999999999999999,0.0227272727272727,0.0465116279069768,0.2162162162162162,0.25,0.2162162162162162,0.3235294117647058,0.1538461538461537,0.2857142857142858,0.0975609756097561,0.0227272727272727,0.0,-0.0625,-0.1346153846153845,-0.0625,0.0,0.0975609756097561,0.6071428571428572,0.7307692307692308,0.6071428571428572,0.3235294117647058,0.5,0.1842105263157893,-0.150943396226415,-0.3382352941176471,-0.4,-0.3571428571428571,-0.25,-0.2741935483870967,-0.2741935483870967,-0.3478260869565217,-0.4078947368421053,-0.4230769230769231,-0.4078947368421053,-0.2622950819672131,-0.1818181818181817,-0.1176470588235294,-0.0625,0.0227272727272727,0.0,-0.0217391304347825,0.40625,0.3636363636363635,0.3636363636363635,0.3235294117647058,0.3235294117647058,0.25
21020,0.7914059241,-0.050062578,-4.431545236,0.0,2.5894868586,2.6881518565,-0.010562203,0.2137550923,0.0618559789,0.0914927769,0.2896054518,-0.066572851,-4.1,0.1551939925,0.0665728513,17.0,0.0007780364,0.1308737562,0.0996109082,0.2555915683,-0.081617317,0.0743188196,-0.010999659,0.1854630961,0.0178676826,0.4980521964,0.0,0.5917334458,0.0741727579,0.4609869253,0.0853089439,10.317854283,16.04856787,0.0527218446,0.0,0.0,0.0,1.0,0.0,0.08531416,3.0,-0.066430253,-0.162665512,0.1282115038,6.154087854,0.3918796406,0.2191535903,-0.048631788,3906.7936902,0.0953477745,15.436893617,-0.005767685,-0.005628729,-0.024248303,0.0481750547,0.0584973361,0.0253346074,1.0,-0.001137856,0.1500215239,0.0291612428,4.0,15.952496099,2.0973871209,0.0,0.0919540226,0.0299831913,0.0283623717,0.6410357533,10.467261883,3.859357e-10,7.9328748e-09,1.0023292653,1.0046639561,0.2782148876,0.0372226631,0.1243350509,0.2957903297,0.0292792792792793,-0.1606805293005671,-0.1411992263056093,-0.1225296442687746,-0.1638418079096045,-0.247457627118644,-0.2733224222585925,-0.215547703180212,-0.2127659574468084,-0.0573248407643312,-0.1259842519685039,-0.0326797385620915,-0.0613107822410148,-0.119047619047619,-0.0864197530864198,-0.159090909090909,-0.0882956878850103,-0.0451612903225806,-0.0769230769230768,0.0136986301369863,0.1472868217054264,0.1746031746031746,0.1967654986522911,0.3136094674556213,0.2367688022284122,0.0,-0.1345029239766082,-0.1311154598825832,-0.1102204408817635,-0.1395348837209302,-0.0807453416149068,0.0373831775700934,-0.0431034482758621,-0.119047619047619,-0.2224168126094571,-0.3583815028901734,-0.3693181818181817,-0.1927272727272727,-0.0920245398773006,-0.099391480730223,-0.1311154598825832,-0.0672268907563025,-0.0368763557483731,-0.0711297071129707,0.034965034965035,0.0571428571428571,0.1297709923664123,0.168421052631579,0.3136094674556213
10429,0.5564924789,-0.200751852,-2.700960603,0.0,0.8644090075,1.8188467747,0.0756149398,-0.121239474,0.7213835873,0.0989028132,-0.032753013,-0.257724979,-1.949987429,0.1907117357,0.2577249787,11.0,-0.000786448,0.0653594771,0.2572913911,0.1874903357,-0.058956783,0.5565185575,0.0658852558,0.0438243488,-0.230580449,0.4868559651,0.0,1.1817565034,-0.109931182,1.1693894434,-0.107835037,15.586778647,2.755837667,-0.111929068,0.0,0.0,1.0,0.0,0.0,1.5850377719,4.0,-8.45150018,-0.054042879,-0.00779723,0.4328829061,0.5394403353,-0.375354197,0.1131312889,-200.6440058,0.1271810515,12.429556139,-0.003012143,-0.022429503,-0.057269621,0.0291248753,0.0335124082,0.0079892619,0.0,-0.012743363,0.431461112,0.2957311347,4.0,14.321924916,3.6840554212,0.0,0.1318681389,0.1075233302,0.0783041649,1.0182598517,28.042047581,9.6913984e-09,3.8795655e-09,2.0969949289,4.397387732,-0.064143174,0.0667524811,-0.401863069,0.1455900755,0.0272727272727273,-0.0909090909090909,0.2222222222222223,0.0784313725490195,-0.0756302521008402,-0.0677966101694915,-0.2198581560283687,-0.2413793103448276,-0.0178571428571429,0.1702127659574468,0.0784313725490195,0.1578947368421053,0.3924050632911393,0.375,0.71875,0.746031746031746,0.746031746031746,0.7741935483870968,1.4444444444444446,1.0754716981132075,0.6417910447761195,0.4473684210526316,0.5714285714285714,0.4473684210526316,0.746031746031746,0.5277777777777777,0.5277777777777777,0.6666666666666667,0.5714285714285714,0.5942028985507246,0.8032786885245902,0.4473684210526316,0.3253012048192771,-0.0350877192982456,0.1,-0.12,-0.0909090909090909,0.0091743119266054,-0.0833333333333333,-0.1911764705882352,-0.0598290598290598,-0.0265486725663717,0.0476190476190476,0.0280373831775699,0.0784313725490195,-0.0265486725663717,-0.0983606557377049,0.0185185185185186,-0.0434782608695651
85041,0.8581355176,0.1618250915,-1.100605878,0.0,0.513430403,2.2301715305,0.2098825209,0.1960773004,0.628416809,0.0184927881,0.0692530588,0.0681228917,0.530056639,0.0760486274,0.0681228917,8.0,0.1019976661,0.2027027027,0.3712571371,-0.035239297,-0.196286217,0.1848809319,-0.028272772,0.1334999207,0.2874412572,0.6612768161,0.0,2.8266862074,-0.055817801,1.8249626751,-0.126835367,6.7096336306,6.1764659701,0.3818075913,0.0,0.0,1.0,0.0,0.0,1.0724831834,4.0,-0.09482125,0.0687983301,0.1861021285,0.3090663115,7.6753119396,-0.145100207,-0.020037265,-23.9123649,0.0349184496,12.978718155,-0.009171116,0.0131602289,0.0210341154,0.1942549047,0.233879136,0.0001261238,0.0,-0.002033898,0.5186811412,0.0517498422,4.0,14.310812561,4.1288759075,0.0,0.0462962948,0.0254943634,0.045753916,0.8075020986,14.383302359,7.2696502e-09,7.9964024e-09,1.6871066567,2.846328871,0.273561364,0.0747758418,-0.336127603,0.1407919785,0.2040816326530612,-0.1171171171171171,-0.1090909090909091,-0.3287671232876712,-0.2686567164179104,-0.3098591549295775,-0.4166666666666666,-0.4024390243902439,-0.2686567164179104,-0.234375,-0.4335260115606936,-0.5916666666666667,-0.5847457627118644,-0.5265700483091788,-0.3950617283950617,-0.4787234042553191,-0.4555555555555556,-0.5504587155963303,-0.5,-0.7393617021276595,-0.6711409395973154,-0.5483870967741935,-0.4096385542168674,-0.2686567164179104,-0.3241379310344827,-0.4024390243902439,-0.4869109947643979,-0.51,-0.4166666666666666,-0.2686567164179104,-0.2283464566929134,-0.0297029702970297,0.1807228915662651,0.1666666666666667,0.240506329113924,0.4848484848484848,0.5076923076923077,0.4626865671641791,0.3999999999999999,0.5076923076923077,0.4848484848484848,0.8148148148148149,0.6896551724137931,0.5806451612903225,0.5555555555555556,0.5555555555555556,0.5076923076923077,0.380281690140845,0.1529411764705881
62500,1.7652453003,0.0511409727,-16.58873144,0.0,2.7957535358,4.4522978168,0.0419614733,-0.214874628,0.2475502398,0.0297450425,-0.324228474,-0.063871468,-6.475862069,0.3823228583,0.063871468,16.0,-0.046362931,0.0,0.0059927959,-0.032805126,0.1693891586,0.2089460784,0.0081554502,-0.032797037,0.0556844548,0.4389842713,0.0,2.8166898229,-0.067448666,1.586488364,-0.087782491,42.58974359,3.9955687789,0.077204835,0.0,0.0,0.0,0.0,1.0,0.7098502426,7.0,-0.370731041,0.245858421,-0.115269325,1.2482649934,4.0923363215,0.3490213255,0.367947579,-376.148276,0.0705656844,9.8276049297,0.0001000525,0.0012063286,0.0031168831,-0.225508177,0.0343960543,-0.006490297,0.0,0.0335473025,1.1106060606,0.0666666701,3.0,7.4743466807,0.1758367721,0.0,0.125,0.0629820465,0.0333246536,1.1442641591,1.3119076251,9.2723988e-06,8.7337818e-08,1.4226485755,2.0239289694,-0.952186557,0.1017727537,-0.133333314,0.0279536076,-0.0769230769230768,0.0,0.0,-0.0714285714285714,-0.1333333333333333,-0.1875,-0.1333333333333333,-0.3157894736842105,0.0833333333333332,0.625,0.0833333333333332,0.1818181818181818,0.3,0.0833333333333332,0.0833333333333332,0.0,-0.3157894736842105,-0.2777777777777778,0.0833333333333332,-0.1333333333333333,0.0833333333333332,0.0833333333333332,0.0,-0.4583333333333333,-0.4347826086956522,-0.5185185185185186,-0.5517241379310345,-0.5517241379310345,-0.4583333333333333,-0.5357142857142857,-0.5185185185185186,-0.5185185185185186,-0.5,-0.5666666666666667,-0.5806451612903225,-0.5806451612903225,-0.6176470588235294,-0.6176470588235294,-0.59375,-0.6285714285714286,-0.6388888888888888,-0.6666666666666667,-0.6829268292682926,-0.6904761904761905,-0.7450980392156863,-0.7234042553191489,-0.7346938775510203,-0.7719298245614035,-0.7833333333333333
27991,0.8767053154,-0.20301181,-11.36338399,0.0220955335,3.1495329653,0.9753613039,-0.036308585,-0.075306338,0.0073832008,0.0015770147,-0.073228867,-0.089789751,-1.973790618,0.1976909956,0.0897897512,17.0,0.0012583982,0.0014102564,-0.076466252,0.0239611324,-0.84665363,0.048808579,0.169826112,-0.053961797,-0.123379488,0.4275101204,0.0,0.7665012438,0.2325428943,0.5518151836,0.331480952,8.4883285842,8.659509869,-0.017759712,0.0,0.0,0.0,1.0,0.0,-0.185832157,4.0,0.1780011898,-0.011549091,-0.100637965,0.2352283586,7.7510483475,0.0258701195,0.0767633588,240.12638841,0.0138326542,14.471095464,0.0014337224,0.0144659995,0.0528901438,0.0305872685,0.0192925123,0.3682713597,3.0,-0.002064516,-0.128934353,-0.018404908,1.0,13.885555842,0.3842926004,0.0,0.0228571426,0.0103872037,0.0128419095,0.4311404145,0.6240042817,2.9855354e-09,6.5748813e-08,0.5376282297,0.2890441134,0.7126285773,0.0356211686,-0.020510566,0.2270040843,-0.0064102564102563,0.0,0.0758620689655171,0.0909090909090908,0.0985915492957747,0.1063829787234043,0.0833333333333332,0.0758620689655171,0.1223021582733812,0.21875,0.471698113207547,0.4857142857142857,0.6595744680851063,0.8352941176470587,0.9746835443037976,0.8571428571428572,0.8139534883720929,0.8139534883720929,0.6595744680851063,0.8571428571428572,0.95,0.752808988764045,0.7333333333333334,1.0,0.2093023255813952,0.0758620689655171,0.1908396946564885,0.21875,0.6082474226804124,0.3805309734513273,0.6082474226804124,0.7931034482758621,0.752808988764045,2.7142857142857144,1.108108108108108,0.5918367346938775,0.5294117647058822,0.6774193548387097,0.6421052631578947,0.5145631067961165,0.471698113207547,0.368421052631579,0.3,0.2682926829268293,0.2380952380952381,0.2283464566929134,0.1142857142857143,-0.1235955056179775,-0.1428571428571429
10517,0.8025102085,0.0524736729,-390.201561,0.0073071137,0.9348807221,2.4852611219,0.0863394148,0.0035055314,1.053834237,0.0007097232,-0.040599195,-0.216219163,-7.146461337,0.4274747475,0.2162191634,10.0,-0.001060724,-0.034482759,0.0096530625,-0.016141876,0.0858593411,0.2578972765,0.3284413284,0.0401497547,0.0602880378,0.5276413197,0.0,0.2282409924,-0.770173577,0.129517038,-0.765787778,1624.1460674,22.860825557,0.4688656563,0.0,0.0,1.0,0.0,0.0,2.3542319749,7.0,0.1814903454,0.028282579,-0.019702374,0.2298387466,-1.212105289,2.5120967504,0.7504158132,-944.0251929,0.1855586529,10.676052245,0.0058853018,0.0143975874,0.0308140745,0.0372538503,0.0008782313,0.0666835118,0.0,0.0125967359,1.5926661184,-0.007270215,6.0,8.9923087325,0.1240236686,0.0,0.073170729,0.0621974603,0.0632258119,1.5770545596,1.6003088345,7.1146217e-06,7.0000001932,0.6359630054,0.4044489442,-0.497557261,0.0531657697,-0.070186558,0.1531795353,0.0081300813008129,-0.0080645161290322,0.1826923076923077,0.1603773584905661,0.1714285714285714,0.1181818181818181,0.1826923076923077,0.0603448275862068,0.3369565217391304,0.6621621621621621,0.5375000000000001,0.4642857142857142,0.3977272727272727,0.5185185185185186,0.5,0.8923076923076922,0.921875,0.618421052631579,0.5769230769230769,0.6399999999999999,0.732394366197183,0.7571428571428571,0.732394366197183,0.835820895522388,0.9838709677419356,0.618421052631579,0.5569620253164558,0.5569620253164558,0.5,0.3085106382978724,0.6399999999999999,0.618421052631579,0.4642857142857142,0.4642857142857142,0.3666666666666667,0.2299999999999999,0.1495327102803738,0.1941747572815533,0.2551020408163265,0.3085106382978724,0.3666666666666667,0.4642857142857142,0.5375000000000001,0.5,0.5185185185185186,0.5375000000000001,0.4470588235294117,0.4470588235294117,0.4137931034482758
20482,0.1093538111,0.0371687362,158.37723958,0.0145653859,0.1042084595,0.2347749475,0.2465213398,0.1244106083,0.7398024968,-0.009031996,0.1182417951,-0.061688803,-0.334839443,0.0496142952,0.0616888032,17.0,0.0063903651,0.0439570482,0.1165681229,0.0411562096,0.0252436134,0.1423761017,-0.049542326,0.1016393407,0.1303528317,0.4539139039,0.0,1.2968286087,0.0544192692,0.9310763693,0.1066914506,47.024871267,5.9749968286,0.5076933481,0.0,0.0,0.0,0.0,0.0,1.429904606,7.0,-0.359612966,-0.013105307,-1.245897368,-0.433057133,-0.724855113,-0.019502542,-4.0855e-05,11942.208218,0.0781024639,16.494667335,0.0005366105,0.0428198796,0.0831870919,0.0132924638,0.0288346972,0.0256961671,0.0,-0.000265487,0.6665208023,0.0414900389,8.0,16.068678884,0.4024485773,0.0,0.0631578937,0.0309620902,0.0377079522,0.4041919344,0.6695474615,8.218282e-10,6.5918665e-08,0.5821869019,0.3389415887,0.5436632023,0.0329743288,0.0845757151,0.0279536076,-0.0737704918032786,0.0041152263374486,0.0252100840336133,-0.5422138836772983,-0.5378787878787878,-0.5,-0.5206286836935168,-0.5225048923679061,-0.5571687840290381,-0.4707158351409978,-0.4819532908704883,-0.4338747099767981,-0.4377880184331797,-0.4338747099767981,-0.4106280193236715,-0.4063260340632603,-0.3975308641975308,-0.3645833333333333,-0.3423180592991913,-0.2988505747126436,-0.3222222222222222,-0.3008595988538681,-0.2560975609756097,-0.2204472843450479,-0.2375,-0.2988505747126436,-0.2560975609756097,-0.5926544240400669,-0.5430711610486891,-0.5361216730038023,-0.5243664717348928,-0.5307692307692308,-0.5514705882352942,-0.5595667870036101,-0.5325670498084292,-0.5215686274509803,-0.5177865612648221,-0.5361216730038023,-0.4741379310344827,-0.4852320675105485,-0.4479638009049773,-0.4429223744292238,-0.4034229828850856,-0.3775510204081632,-0.3662337662337662,-0.3369565217391305,-0.3645833333333333,-0.3678756476683937,-0.3458445040214477
10656,0.7584863353,0.0877199698,-0.358155524,0.0178727571,0.3672433149,2.1915646428,0.1175969693,0.0691332072,0.3102095158,0.0862569243,0.0469475568,0.0913419532,1.1487223169,-0.013045917,0.0913419532,18.0,0.0976544774,0.0,0.1044636738,0.0060484071,0.0540122774,0.1067767275,-0.18895124,0.1133487492,0.0837888623,0.7000511221,0.0,3.2416107383,-0.030084569,1.9371396162,-0.154784241,8.2450104009,6.3538841471,0.2777222777,0.0,0.0,0.0,0.0,0.0,0.4635505637,5.0,0.1656358591,0.0278950925,-0.229254789,0.0801899384,-1.67039905,-1.337578929,-0.071970096,-284.8755205,0.0719828384,11.142224037,0.0021934501,0.0099622483,0.014696498,0.0958555595,0.2913495796,-0.001039993,0.0,0.0035445956,-0.122181946,0.0240000002,3.0,10.10188749,0.3871181939,0.0,0.0181818176,0.0172549709,0.015306258,1.0173900582,1.2377648862,7.8631946e-07,2.0000001789,0.3186395324,0.1015311516,-6.094774771,0.0401847407,-0.136967193,0.1756182923,0.024,-0.0384615384615384,-0.0384615384615384,-0.0384615384615384,-0.0384615384615384,0.0593220338983051,0.1160714285714286,0.1904761904761904,0.3157894736842106,0.179245283018868,0.2254901960784314,0.25,0.2019230769230768,0.25,0.3020833333333332,0.25,0.2755102040816326,0.4204545454545454,0.3888888888888888,0.404494382022472,0.5060240963855422,0.4880952380952381,0.4534883720930232,0.4534883720930232,0.3586956521739131,0.3020833333333332,0.2019230769230768,0.0964912280701755,0.0775862068965518,0.1160714285714286,0.0593220338983051,0.0964912280701755,0.0593220338983051,0.0416666666666667,0.1261261261261261,0.0683760683760683,0.0416666666666667,0.0593220338983051,0.0416666666666667,0.0245901639344261,0.0245901639344261,0.0080645161290322,0.0330578512396693,0.0416666666666667,0.0080645161290322,0.0080645161290322,0.0593220338983051,0.1160714285714286,0.0593220338983051
