firms,clusters,mom1
54594,0,0.03506600660066
14526,0,0.0426008968609863
11581,6,0.0116114415179835
15203,0,0.0
16126,0,-0.007665873645255
16249,2,0.0555555555555555
17137,3,-0.1324544883866917
20670,0,0.0677524429967426
64899,3,0.0361216730038023
23660,0,0.0052620500947169
23975,0,-0.0258275736631501
82542,3,0.0709909909909909
30680,0,-0.0393802453195609
56274,0,-0.0660038663352665
31668,2,-0.0131832797427652
32046,0,-0.0492170022371364
47511,0,-0.0388559093362116
53866,0,0.0353403141361254
60628,0,0.0128301886792452
57330,0,-0.1054562127464464
37875,0,-0.0712328767123288
20765,3,-0.1393489434608795
17144,0,-0.0515384615384615
39328,0,0.0169971671388102
41452,0,-0.0541431261770244
89888,2,-0.2127480916030534
84226,0,-0.0844903988183162
64020,0,-0.1281094527363183
51423,0,-0.05019305019305
67002,0,-0.0090543259557344
52090,0,-0.0552995391705067
53613,3,0.0249244712990936
54114,0,-0.0939167556029882
55213,0,-0.0081967213114755
57665,0,-0.0015893197711379
35107,0,-0.0205882352941175
61621,0,-0.0192697768762677
51692,3,-0.0672340425531914
64742,0,-0.0987868284228769
65307,0,-0.0357548240635642
66852,4,-0.0213523131672598
46922,3,0.1533333333333333
77354,0,-0.0324590163934426
69199,0,0.0059701492537314
38850,2,-0.0245398773006134
44951,0,-0.1048689138576779
74500,0,0.0666666666666666
74740,0,0.041617122473246
65752,0,-0.0048481755549885
40694,0,-0.0553588670743482
65306,0,-0.0218322791267088
92874,0,-0.0624999999999998
81294,0,0.0116501478003825
19502,0,-0.0433830845771143
81614,0,0.1482758620689654
51086,3,-0.0689799331103679
83601,0,-0.068213586804585
62042,0,-0.0869272237196765
21785,0,-0.0056980056980056
10044,0,-0.0847076461769115
10104,0,-0.0151468315301391
75510,0,-0.0323604060913705
70092,0,-0.0969014084507041
75033,0,-0.1025830258302583
12211,0,0.0122503328894807
80297,0,0.1691176470588236
75976,0,-0.0421388101983002
77488,0,0.161993769470405
76858,0,-0.0310077519379845
76568,0,0.0383864671437867
76605,0,-0.0638458929030695
76752,0,-0.0441578741695974
77637,0,-0.0266418835192069
77669,0,-0.0584007187780772
79094,0,-0.0073945193562418
87055,0,-0.047266223811957
79866,2,-0.0159781761496492
80719,0,-0.0131176213379974
81138,2,0.0192096597145994
91364,0,-0.0116959064327485
81655,0,-0.057900101936799
82777,0,-0.0611488573193329
83148,3,-0.1252485089463221
83597,0,-0.0625572449166514
20598,0,-0.0996448303078136
89508,0,-0.030179445350734
85040,0,0.0020964360587003
85982,0,-0.0339409176618479
85272,0,0.0129870129870131
85394,0,-0.0555860705262001
85796,0,-0.047244094488189
87092,0,-0.0969551282051283
87184,0,-0.024145257871354
87214,0,-0.0421836228287841
88668,0,-0.0090099210366471
88841,0,-0.0796992481203008
88873,0,0.0289354351112069
89216,0,-0.0115606936416184
89900,0,-0.0405896607431341
90992,0,-0.0239570049189287
92378,0,0.0764525993883791
90179,4,-0.0878661087866108
47730,0,-0.0675675675675675
13777,0,-0.1147902869757175
38746,0,0.0219341974077766
60871,0,-0.0627784528149048
14198,0,0.0455245832749684
14702,0,-0.0799877413423231
15537,6,0.0299032541776607
68830,3,-0.1882385270678758
85914,0,0.1964107676969093
49373,0,-0.1119949093223034
18570,6,-0.0352223534041715
18973,0,-0.0081154192966637
19271,0,0.1897018970189701
29938,0,-0.0929038724620405
10866,0,-0.0567942785023137
25320,0,-0.0773504273504273
21742,0,-0.004378680356334
11267,0,-0.1062166962699822
86474,0,0.0279146141215107
22825,0,-0.0241145440844009
26201,4,-0.1148449039881831
65541,0,0.0255987436199451
27562,0,0.0053115423901939
27909,0,-0.004158004158004
63546,7,-0.0654509931618365
49154,0,-0.111438596491228
19350,0,0.006861682918021
49429,0,-0.0967665521733981
61313,4,-0.0278620689655172
30737,0,-0.14510214772132
80971,0,0.0347271438695959
12008,0,-0.0404078549848943
31500,0,-0.0474425500370645
33209,2,0.1192660550458715
50788,6,-0.0632367387033397
77462,0,-0.0808853951179148
37058,0,-0.126943005181347
62228,0,-0.0018814675446849
59010,0,-0.1189542483660131
21055,0,-0.1236146632566069
83233,0,-0.0262111352133044
32678,0,0.1003521126760564
27828,0,-0.1300623052959502
66181,0,-0.0574465392888777
32870,0,-0.0217237308146399
42922,0,-0.034736842105263
12503,0,0.0035139092240117
89757,2,-0.0340611353711789
47571,0,0.2014925373134328
16678,0,-0.0679908326967151
48291,0,-0.2425373134328359
48347,0,0.0255668113844669
64282,0,0.0285099515868745
27617,0,-0.0618761726078798
60097,0,-0.0631788559015207
52813,0,0.0793960058451046
53197,3,0.2646903123345685
57809,0,-0.0763580931263856
57817,0,-0.0899738732854344
79611,3,0.1680372807017545
59185,0,-0.0266792215944757
34948,3,-0.0831978720260085
60709,0,-0.03325
35051,0,-0.0117209834190965
18403,2,-0.1452054794520547
35238,0,-0.0979919678714859
13936,0,-0.0230669264031356
49971,0,-0.0662807525325615
64785,0,0.1198738170347002
62033,0,-0.0472928897586432
91556,0,-0.003407912283301
50948,0,-0.0175206611570248
42585,0,-0.0567010309278349
76081,0,-0.0521739130434782
60580,0,0.0716314935064934
37807,0,-0.087492660011744
80179,0,-0.0265193370165746
80857,0,-0.0504748982360923
59627,0,-0.0607287449392713
55976,0,-0.0636386964331536
82924,8,-0.0294704187901618
83011,0,-0.0416241930003398
15456,0,-0.1087738721284251
79672,0,0.3480603448275863
40539,0,0.0130668716372022
10025,3,-0.0304832713754648
10182,0,-0.043579766536965
10259,2,-0.0938697318007661
10501,0,0.0051888152205246
77420,0,-0.0912790697674418
10514,3,-0.0939999999999999
10659,0,0.0814953271028038
10645,2,-0.0609480812641082
75527,0,-0.2167721518987342
89105,0,-0.0076767676767677
71837,2,0.0835680751173708
11154,0,-0.0483660130718954
11343,0,-0.0730464326160814
11379,0,-0.0620155038759689
11174,0,-0.0526802218114602
75100,0,-0.030184882404729
89609,0,0.1893203883495147
12266,7,-0.0352112676056336
75489,0,-0.1827262044653348
75905,0,-0.1097940147687523
76052,0,-0.0608856088560886
76076,0,-0.0890973036342321
76217,0,-0.1685649202733484
79315,0,-0.0824980724749422
90751,0,0.1359018340150415
77007,0,-0.1753794266441821
76839,0,-0.0995500562429696
76847,0,-0.4162248144220573
77478,7,-0.1900584795321637
77501,0,-0.155148095909732
77584,0,-0.0750267952840298
77699,0,0.0205761316872428
77830,0,0.1994991652754592
77862,0,-0.0190918472652217
78216,0,-0.0380941678840319
78034,0,-0.0247004157495719
78050,2,-0.0201612903225806
78881,0,-0.0215426043469898
78975,0,-0.0061013767209011
79007,0,-0.0494196929988768
78963,0,-0.0893169877408055
79195,0,-0.0885572139303483
79307,0,-0.0436817472698908
79411,0,-0.0381043430756622
79667,0,-0.2341736694677871
79881,0,-0.0148026315789474
79797,0,0.0
80114,2,-0.0964630225080385
80274,0,0.0526315789473685
80233,0,-0.0174632352941177
80320,0,-0.0227622270070747
80432,0,-0.2632382892057027
80544,0,-0.0264317180616739
81165,0,0.0372120496160661
82598,0,0.0102140077821011
88988,0,-0.1959361393323657
83399,0,-0.0268181818181818
83391,0,-0.0711409395973154
83704,2,-0.1857142857142857
83822,0,-0.0944180522565321
83976,0,-0.2919590936434729
84084,0,-0.1167945439045183
84275,0,0.034465108343286
84255,0,-0.1511035653650254
84416,0,-0.0833712121212121
84588,6,0.015228426395939
84519,0,-0.0970081595648231
85019,0,0.0434012400354295
85390,0,-0.0159141376757957
85464,0,0.1048218029350105
89606,3,-0.0760135135135136
86580,0,0.0218219605126428
86594,0,-0.093189964157706
86881,0,0.1111111111111111
89416,0,-0.1439619274241521
90539,2,-0.043094572731284
87255,0,0.0561085972850678
87310,2,0.0437499999999999
87390,0,0.0589756854630107
87432,0,0.0427006483344512
90640,0,0.1442953020134227
88172,0,-0.0618458610846812
88458,0,-0.0492307692307693
89301,3,0.0234406848756625
89397,0,-0.0735047512576859
89447,0,-0.0883652430044181
89540,0,-0.0972573429293911
89908,7,0.0299666006927263
90387,0,-0.2134831460674157
90679,0,-0.0997067448680353
90657,0,0.0393287886733089
90715,0,-0.0315560391730141
90706,0,0.1518807665010646
90807,2,0.0152035311427169
91547,0,-0.014388489208633
76020,0,-0.0389016018306636
92294,2,0.0173160173160173
91733,0,-0.0309597523219814
91888,0,-0.064679415073116
92203,0,0.0182549949690959
92322,0,-0.0164519326065412
92471,0,-0.0801466736511262
92635,0,-0.0223266745005874
77186,2,-0.0499999999999999
91964,2,0.0254777070063694
11499,0,-0.0029940119760478
81912,0,0.0062548866301799
27991,0,-0.0786078098471986
10517,0,-0.0554780181437543
20482,0,-0.0900900900900901
10656,0,-0.0528350515463917
60038,0,0.0259365994236311
10779,3,-0.35
61487,3,-0.0906235980260207
61241,2,-0.1326259946949601
88845,0,-0.0121552127162225
28222,0,-0.0598306332842415
11368,0,0.0046617828941111
28804,0,-0.0743828674186694
11587,0,-0.0089155715909422
11691,4,-0.0596751412429379
11790,0,-0.1213443910955914
10145,0,-0.0410942395758014
45911,0,0.0551279384231329
24643,0,-0.0314465408805031
28484,0,0.0052377115229653
90893,3,-0.164857881136951
81073,0,-0.0163540153707302
10225,0,-0.0360055393137405
12758,0,-0.0811252862283284
24109,0,-0.0765911542610572
59176,0,-0.0252135014233427
13507,0,-0.0669333333333332
58560,4,-0.072544826451719
13769,0,-0.0136855397426708
11144,0,0.0157958687727823
85257,0,-0.0726015557476231
14008,0,0.006002400960384
18075,4,-0.1538461538461537
14227,0,0.0499786416061511
83112,0,0.1068779501011463
39490,0,0.0676635514018693
14593,0,0.0766490619406448
14761,0,-0.1275167785234898
14868,0,0.0208476789870235
77595,0,0.1465437788018433
29209,6,0.0168674698795181
24272,0,0.0042607093505295
15457,0,0.1776765375854214
15553,0,-0.0401834461672853
15721,0,-0.0117145899893504
44644,0,-0.0129279254286189
16030,0,-0.0043343653250774
44601,0,-0.0440420299575229
27684,0,0.0236262277674541
40416,0,-0.1351706036745407
53110,0,-0.0537363560033585
75034,0,-0.0198186801602361
10318,0,-0.0381832797427652
57568,0,-0.0082607724938601
16505,7,-0.0559270516717325
16548,0,-0.0744069015097053
49656,0,-0.0543720190779014
46877,0,0.0023560209424084
39693,0,-0.0524242424242424
47423,0,-0.0807847663012116
27887,0,-0.047645125958379
29612,0,-0.0870398773006134
39642,0,-0.0611261087543386
17444,0,0.1981664315937938
65875,0,-0.042441390460792
65509,3,-0.008415147265077
43772,0,-0.0339888322408351
17778,0,-0.0393904542840712
61508,0,-0.0226164452665209
61946,0,-0.0948162111215833
65154,0,-0.1191198786039453
19561,0,-0.0112274024738343
18650,0,-0.0248207391064533
52230,0,-0.0529001074113856
60898,4,0.018181818181818
17961,0,-0.0572839506172839
19393,0,-0.0358464384828862
10874,3,-0.0368211920529801
55597,0,-0.0245520902455209
19880,0,-0.0363636363636363
10890,0,-0.0300693909020817
20117,0,-0.0345362824990299
45655,0,-0.1379529561347743
64186,0,0.011049723756906
67838,0,-0.1806233571160345
20336,3,-0.1890034364261168
62148,4,-0.0080612656187021
28564,0,-0.009252669039146
86290,0,0.0726577437858508
46690,0,-0.0251097025841053
20504,0,0.1880952380952381
20750,4,-0.084862385321101
21371,0,0.003793172289878
27334,0,-0.0168290522586359
20618,0,0.0285003825554706
30402,0,-0.0710928319623971
18542,0,-0.0044626703654564
89792,0,-0.0410658879357547
64557,0,-0.0690579262007833
60599,4,-0.0761506276150628
90011,0,-0.0164479440069991
22921,0,-0.1470930232558139
64194,0,-0.0134579968834113
23182,0,-0.1191159102412687
14541,0,-0.043371197076813
30509,0,0.0334615384615384
23297,0,-0.0039850560398504
23393,0,-0.0682888540031397
79026,0,-0.0025858884373844
68320,0,0.0525657894736841
47677,4,-0.1333333333333333
23916,0,-0.0583920609808715
27422,2,0.0697078421322399
46578,0,-0.0377007214335582
24193,0,0.1491520467836258
