firms,absacc,acc,age,agr,chpmia,currat,egr,herf,invest,pchcapx_ia,pchcurrat,pchquick,pchsale_pchrect,pchsale_pchxsga,pctacc,quick,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
FSOF_21-L,0.0168573330912172,-0.0168573330912172,4.0,-0.0188865905207303,1.0981287415785403,1.0090909090909093,-0.0360428961228504,4.4161338251686373e-08,-0.0527025811673712,-0.8832593429530237,-0.0514718667796156,-0.2109533347958282,0.1675609116945792,-0.0030323780916554,-5.863157894736843,0.3283191628515369,-0.0456052325060477,-0.0057971014492753,-0.0226628895184134,-0.0226628895184134,-0.0625,-0.0750670241286862,-0.0254237288135592,-0.0226628895184134,-0.0086206896551723,0.0207100591715976,-0.0281690140845068,-0.054794520547945,-0.054794520547945,0.0615384615384615,0.1022364217252396,0.0207100591715976,-0.0142857142857142,-0.0281690140845068,-0.049586776859504,-0.0992167101827675,-0.1038961038961038,-0.1374999999999999,-0.148148148148148,-0.1785714285714286,-0.188235294117647,-0.2333333333333332,-0.2736842105263157,-0.2944785276073619,-0.3208661417322834,-0.3339768339768338,-0.3490566037735848,-0.3704379562043796,-0.3727272727272727,-0.3893805309734514,-0.4051724137931034,-0.4,-0.4152542372881356,-0.4102564102564102,-0.4152542372881356,-0.418212478920742,-0.3300970873786407,-0.3365384615384615,-0.3390804597701149,-0.3428571428571428,-0.2886597938144328,-0.2886597938144328,-0.2973523421588594,-0.3168316831683168,-0.3141153081510934,-0.3235294117647058
FSOL_53-L^F98,0.0771561300747323,-0.0771561300747323,4.0,-0.0787737679472253,-2.2328222550504675,2.0080515297906603,0.0477064220183486,2.0217715426392776e-07,0.0085370585952658,-0.5141615133835216,-0.0394503169404622,-0.0633991146576959,0.1498719787232961,0.1176517337116092,-1.5528455284552842,1.6360708534621575,0.1283003300330032,0.0987654320987654,-0.0795454545454544,-0.1098901098901098,-0.0689655172413792,-0.1098901098901098,-0.0121951219512194,-0.0999999999999999,-0.0898876404494382,-0.0121951219512194,0.1095890410958904,0.0945945945945947,0.1250000000000002,0.1095890410958904,0.08,0.2857142857142858,0.265625,0.1095890410958904,0.1408450704225352,0.1571428571428572,0.3500000000000001,0.3500000000000001,0.3278688524590165,0.653061224489796,0.4210526315789475,0.3728813559322035,0.2857142857142858,0.1911764705882352,0.5576923076923077,0.5,0.4464285714285714,0.3728813559322035,0.1250000000000002,0.2089552238805969,0.0945945945945947,0.1408450704225352,0.0253164556962024,-0.0898876404494382,-0.1195652173913043,-0.1098901098901098,-0.1473684210526314,-0.1562499999999999,-0.1649484536082474,-0.2058823529411764,-0.1818181818181817,-0.173469387755102,-0.1899999999999999,-0.25,-0.2636363636363636,-0.3076923076923076
FSOR_50-L^H97,0.0010980966325036,-0.0010980966325036,3.0,-0.0341788091383342,1.2058872046762072,1.6625053809728798,0.0534883720930233,2.0665109740030297e-06,0.0228458355819391,1.530576167224788,-0.0229384086939087,-0.015313045617281,-0.0085680625771131,-0.0495181214404302,-0.0298507462686562,1.0529487731381832,-0.0578601443809934,-0.0574712643678161,-0.1212121212121212,-0.1869158878504673,-0.3507462686567164,-0.2868852459016393,-0.1944444444444445,-0.25,-0.2868852459016393,-0.2300884955752211,-0.2627118644067796,-0.3555555555555556,-0.3409090909090909,-0.304,-0.25,-0.2627118644067796,-0.2232142857142858,-0.1944444444444445,-0.25,-0.2368421052631578,-0.0113636363636363,-0.0744680851063829,-0.0744680851063829,0.0609756097560976,0.0609756097560976,-0.1212121212121212,-0.26890756302521,-0.3695652173913043,-0.3203125,-0.3149606299212598,-0.3873239436619717,-0.3785714285714285,-0.4,-0.42,-0.3203125,-0.275,-0.364963503649635,-0.3958333333333332,-0.423841059602649,-0.3958333333333332,-0.4121621621621621,-0.4121621621621621,-0.435064935064935,-0.42,-0.4,-0.3409090909090909,-0.3095238095238095,-0.3409090909090909,-0.28099173553719,-0.2232142857142858
FSOU_71-L^I17,0.1026804575398626,0.1026804575398626,3.0,-0.0602795441093894,1.3246568552357791,0.8166826048639627,0.0067820110923558,2.5845245326380724e-07,0.0169175784984748,2.081284692409516,-0.1638087282583085,-0.1746668376933147,-0.0631321493902036,-0.0881401427983814,2.3593707865168545,0.4771146237647896,-0.1232019870647978,0.1968503937007875,-0.1180555555555554,-0.2012578616352202,-0.2905027932960894,-0.1418918918918918,-0.1476510067114094,-0.1118881118881118,-0.0863309352517984,0.0325203252032519,0.0079365079365079,0.0241935483870967,-0.0522388059701492,0.0079365079365079,0.0948275862068965,0.1759259259259258,0.1140350877192983,0.0325203252032519,-0.0661764705882353,0.2450980392156863,0.3229166666666667,0.27,0.3229166666666667,0.3655913978494622,0.4111111111111112,0.27,0.0762711864406779,0.0762711864406779,0.0672268907563025,0.1043478260869565,0.0583333333333333,0.0854700854700856,-0.0592592592592593,-0.0797101449275361,0.0325203252032519,0.0,-0.1806451612903226,-0.1476510067114094,-0.1533333333333333,-0.072992700729927,-0.072992700729927,-0.1699346405228757,-0.1644736842105263,-0.1533333333333333,-0.072992700729927,0.0583333333333333,-0.0451127819548872,-0.0592592592592593,-0.0230769230769231,-0.0451127819548872
FSPI_08-L^D01,0.0030179568432171,-0.0030179568432171,4.0,0.0334458422829089,-3.516073862962258,2.6222583265637693,0.0134854771784232,2.8180812348301575e-07,-0.0245474071801165,27.9116250122484,0.0775128630457322,0.1529700426068072,0.3040770242437776,-0.2160984143527136,-0.0694444444444444,1.6864337936636884,0.1417963224893916,0.2753623188405798,-0.1785714285714286,-0.2580645161290323,-0.3783783783783785,-0.3428571428571429,-0.2500000000000001,-0.2736842105263158,-0.2333333333333334,-0.1785714285714286,-0.206896551724138,-0.2959183673469387,-0.3300970873786408,-0.3365384615384615,-0.3783783783783785,-0.3168316831683169,-0.3611111111111111,-0.3428571428571429,-0.3783783783783785,-0.3669724770642203,-0.3030303030303031,-0.2736842105263158,-0.3168316831683169,-0.206896551724138,-0.1481481481481482,-0.1153846153846155,-0.2659574468085106,-0.2659574468085106,-0.2159090909090909,-0.0547945205479452,-0.2247191011235956,-0.31,-0.3365384615384615,-0.3669724770642203,-0.2886597938144331,-0.2417582417582418,-0.2580645161290323,-0.2580645161290323,-0.3168316831683169,-0.2417582417582418,-0.3030303030303031,-0.3893805309734512,-0.4102564102564102,-0.4201680672268908,-0.4692307692307693,-0.3839285714285715,-0.3030303030303031,-0.4609375,-0.4651162790697675,-0.4
FSPK_05-L^G03,0.0824632322247567,-0.0824632322247567,8.0,0.0561326762279196,6.275490990156953,1.7728173679379564,-0.0062503513012196,2.0729348712193706e-07,0.0449028185392324,61.91270538846101,-0.0423462286024692,-0.0054168584951078,-0.1402021005893577,-0.026149653783633,-2.8702662167229094,1.2353105503305708,-0.0534879985235261,0.0495049504950495,-0.0818181818181819,-0.3647798742138365,-0.4127906976744185,-0.3726708074534162,-0.2518518518518519,-0.356687898089172,-0.3266666666666666,-0.1061946902654866,-0.1788617886178861,-0.2348484848484848,-0.1919999999999999,-0.1367521367521367,-0.1217391304347825,0.01,-0.0818181818181819,-0.1583333333333333,-0.1293103448275862,-0.1440677966101694,0.0978260869565217,0.2317073170731707,0.2317073170731707,0.3116883116883115,0.2948717948717949,0.074468085106383,-0.1217391304347825,-0.1583333333333333,-0.1217391304347825,-0.0194174757281553,-0.0818181818181819,-0.2290076335877863,-0.2573529411764707,-0.2406015037593984,-0.1919999999999999,-0.2518518518518519,-0.3483870967741935,-0.2785714285714284,-0.3266666666666666,-0.4739583333333332,-0.4712041884816753,-0.4480874316939891,-0.4480874316939891,-0.3878787878787878,-0.3952095808383233,-0.2733812949640287,-0.3483870967741935,-0.3607594936708861,-0.3483870967741935,-0.3266666666666666
FSPP_03-L^J97,0.1035455278001611,-0.1035455278001611,3.0,-0.113264918282022,7.979490203403099,1.7837837837837835,-0.0951612903225806,2.7555941563685e-07,0.0114025085518814,-2.616714844898279,-0.1065163914658264,-0.149187876287113,0.0943937877359967,-0.0992128549171386,-7.138888888888889,1.0589680589680588,-0.0488531426869227,0.0192307692307691,-0.1333333333333333,-0.2238805970149253,-0.4347826086956522,-0.3658536585365853,-0.2121212121212121,-0.409090909090909,-0.4347826086956522,-0.4583333333333332,-0.4693877551020408,-0.5555555555555556,-0.5873015873015872,-0.5806451612903225,-0.4747474747474747,-0.5357142857142858,-0.5873015873015872,-0.6285714285714286,-0.6060606060606061,-0.5666666666666667,-0.3658536585365853,-0.4347826086956522,-0.4693877551020408,-0.48,-0.5185185185185186,-0.6119402985074627,-0.6829268292682926,-0.6923076923076923,-0.7094972067039106,-0.675,-0.6729559748427674,-0.6809815950920245,-0.711111111111111,-0.731958762886598,-0.7346938775510203,-0.7263157894736842,-0.7535545023696683,-0.7450980392156863,-0.7373737373737373,-0.7438423645320197,-0.731958762886598,-0.7219251336898396,-0.7263157894736842,-0.7305699481865284,-0.695906432748538,-0.7078651685393258,-0.688622754491018,-0.6923076923076923,-0.6601307189542484,-0.6388888888888888
FSPV_34-L^H06,0.1631701631701631,-0.1631701631701631,3.0,-0.090302066772655,27.172694961210507,2.923809523809524,-0.0227795674183157,2.60244146017004e-07,0.1058823529411764,0.962249914279471,-0.167254879922071,-0.1690966710965958,0.6085281590156175,0.390683847638372,-6.447368421052631,2.9020408163265308,0.4685281590156175,0.1519999999999999,-0.1071428571428571,-0.2559523809523809,-0.4047619047619047,-0.3842364532019704,-0.2514970059880239,-0.3169398907103825,-0.2732558139534884,-0.2977528089887641,-0.2469879518072288,-0.3421052631578947,-0.3489583333333332,-0.2088607594936709,-0.1883116883116883,-0.1071428571428571,-0.1071428571428571,-0.0671641791044777,-0.0384615384615385,0.25,0.4367816091954022,0.2886597938144331,0.25,0.2755102040816326,0.3020833333333335,0.0964912280701755,-0.1197183098591548,-0.1438356164383561,-0.1007194244604315,-0.0384615384615385,-0.1319444444444444,-0.1610738255033557,-0.228395061728395,-0.21875,-0.1610738255033557,-0.1721854304635761,-0.2331288343558282,-0.21875,-0.2236024844720497,-0.1721854304635761,-0.1258741258741258,-0.1610738255033557,-0.1197183098591548,-0.0601503759398496,-0.0310077519379845,0.0775862068965518,0.0330578512396695,0.0080645161290322,0.0080645161290322,-0.0079365079365079
FSQE_25-L^E07,0.0381753774937374,0.0381753774937374,4.0,-0.0621121492247103,-30.036915491546225,3.8700599139264713,-0.0417733536637992,1.533586317724308e-07,0.0419991101883434,5.263459802779223,-0.0771206112851073,-0.1643983947806234,-0.2934325669743866,-0.0062077231503812,5.5236220472440944,2.886571404461196,-0.2651760539483344,0.5217391304347825,-0.28125,-0.3783783783783784,-0.5576923076923077,-0.4888888888888889,-0.4390243902439024,-0.425,-0.3428571428571427,-0.3235294117647059,-0.3783783783783784,-0.361111111111111,-0.4102564102564102,-0.4390243902439024,-0.4523809523809523,-0.7051282051282051,-0.7578947368421052,-0.7604166666666666,-0.7946428571428572,-0.7444444444444445,-0.7261904761904762,-0.735632183908046,-0.7415730337078652,-0.6805555555555556,-0.6101694915254237,-0.7909090909090909,-0.8333333333333333,-0.8380281690140845,-0.847682119205298,-0.8402777777777778,-0.8466666666666667,-0.847682119205298,-0.8789473684210526,-0.8814432989690721,-0.8685714285714285,-0.8700564971751412,-0.8826530612244898,-0.8838383838383839,-0.885,-0.8808290155440415,-0.8795811518324608,-0.8883495145631068,-0.8872549019607843,-0.885,-0.883248730964467,-0.867816091954023,-0.8647058823529412,-0.885,-0.8826530612244898,-0.8647058823529412
FSQG_08-L^E11,0.0798057360372777,-0.0798057360372777,4.0,0.4679300291545189,0.0287805105303724,0.6199176070213148,-0.0929927963326783,5.637312358179845e-06,0.3396501457725946,-1.1221401922669163,-0.1651662060141133,-0.1225279633945731,-0.2510138591471238,-0.0309759277554198,-0.6502673796791445,0.4889844169801182,0.2166807076663859,0.1822222222222222,-0.1847826086956521,-0.2879746835443038,-0.2741935483870967,-0.2449664429530201,-0.150943396226415,-0.1906474820143884,-0.21875,-0.1697416974169742,-0.1312741312741312,-0.1035856573705178,-0.127906976744186,-0.0890688259109312,-0.066390041493776,0.0135135135135133,0.0514018691588784,0.0922330097087378,0.0975609756097561,0.1904761904761904,0.2640449438202248,0.4331210191082801,0.3554216867469879,0.3803680981595092,0.4423076923076923,0.4802631578947367,0.3888888888888888,0.4331210191082801,0.5625,0.6544117647058822,0.6304347826086958,0.5845070422535212,0.5306122448979591,0.4331210191082801,0.5734265734265735,0.5845070422535212,0.4516129032258065,0.3473053892215569,0.40625,0.5,0.5517241379310345,0.5625,0.6304347826086958,0.6071428571428572,0.5410958904109588,0.6304347826086958,0.7307692307692306,0.6666666666666665,0.6917293233082706,0.7857142857142858
FSQK_13-L^F00,0.018190677277895,0.018190677277895,4.0,-0.0077657337000486,1.6500542212227545,1.9276152702032725,-0.0677655677655677,3.4256256882157603e-06,0.01439896456884,2.0997671056821203,-0.0171409215283873,-0.0383315972558997,-0.0901661409274,-0.1020097735835772,0.5894736842105259,1.0505701536936043,-0.0021272823967382,0.0473684210526317,-0.3140794223826715,-0.3515358361774744,-0.4808743169398908,-0.525,-0.4378698224852071,-0.5285359801488834,-0.4933333333333334,-0.4692737430167598,-0.5103092783505154,-0.5388349514563107,-0.5612009237875288,-0.5842450765864333,-0.5749440715883669,-0.5476190476190477,-0.5165394402035624,-0.5354523227383863,-0.539951573849879,-0.5550351288056206,-0.4508670520231214,-0.4722222222222222,-0.4850948509485094,-0.4395280235988201,-0.3987341772151899,-0.4540229885057472,-0.5261845386533666,-0.518987341772152,-0.4822888283378747,-0.4117647058823529,-0.4411764705882353,-0.4043887147335423,-0.4444444444444444,-0.4555873925501433,-0.3851132686084142,-0.3831168831168832,-0.4780219780219781,-0.4794520547945206,-0.5,-0.4677871148459384,-0.4864864864864865,-0.5432692307692308,-0.5508274231678487,-0.539951573849879,-0.5421686746987953,-0.4207317073170732,-0.4736842105263158,-0.5103092783505154,-0.4555873925501433,-0.4946808510638297
FSQS_06-L^A09,0.0443236521893596,-0.0443236521893596,4.0,-0.0480912589716029,22.81899310057852,1.036174294327213,-0.1172002736644363,2.2821018124522157e-08,0.0153878159564508,1.156082188301124,-0.283262208958462,-0.4515033165040573,-0.0457548645543922,-0.3224539970107167,-0.7387494078635719,0.367292408879145,0.0501605732636945,-0.0476190476190475,-0.34375,-0.3636363636363636,-0.3636363636363636,-0.373134328358209,-0.4750000000000001,-0.4878048780487805,-0.4878048780487805,-0.5116279069767442,-0.5280898876404494,-0.5800000000000001,-0.5961538461538463,-0.6146788990825689,-0.631578947368421,-0.6347826086956522,-0.6612903225806452,-0.6612903225806452,-0.6692913385826772,-0.6666666666666667,-0.6585365853658537,-0.6666666666666667,-0.6666666666666667,-0.671875,-0.671875,-0.6888888888888889,-0.7162162162162162,-0.7236842105263158,-0.7,-0.6934306569343066,-0.6934306569343066,-0.6934306569343066,-0.6934306569343066,-0.6934306569343066,-0.6911764705882353,-0.6744186046511629,-0.6744186046511629,-0.6793893129770993,-0.6842105263157895,-0.6692913385826772,-0.6612903225806452,-0.65,-0.6557377049180328,-0.65,-0.6379310344827587,-0.6216216216216217,-0.65,-0.65,-0.6612903225806452,-0.6744186046511629
FSQT_46-L^B04,0.0071476294656309,0.0071476294656309,3.0,-0.1130167802157598,9.583330755067784,1.669736595425572,-0.0129595906556882,3.220148899032915e-07,-0.1286895215117026,-9.18415602425084,0.048137660626545,0.1633092159244193,-0.1551721310365882,-0.2585418990320181,0.1116751269035552,0.7136646981627298,-0.2926615844911677,0.1818181818181818,-0.0833333333333332,-0.4677419354838709,-0.6373626373626373,-0.6526315789473685,-0.5074626865671642,-0.6632653061224489,-0.65625,-0.6413043478260869,-0.6413043478260869,-0.79375,-0.8513513513513513,-0.8636363636363636,-0.8619246861924686,-0.8735632183908046,-0.8705882352941177,-0.8768656716417911,-0.9003021148036254,-0.9057142857142856,-0.87109375,-0.8705882352941177,-0.8777777777777778,-0.8768656716417911,-0.8730769230769231,-0.8938906752411575,-0.9108108108108108,-0.9054441260744984,-0.8978328173374613,-0.8932038834951457,-0.9095890410958904,-0.9151670951156812,-0.9149484536082474,-0.9237875288683602,-0.91871921182266,-0.8768656716417911,-0.8938906752411575,-0.8975155279503105,-0.8952380952380953,-0.896551724137931,-0.9051724137931034,-0.9067796610169492,-0.9108108108108108,-0.9043478260869564,-0.904899135446686,-0.889261744966443,-0.8928571428571428,-0.9035087719298246,-0.8962264150943396,-0.9009009009009008
FSQU_37-L^E00,0.0507897181790027,-0.0507897181790027,3.0,-0.1226744186046511,9.116532467108293,1.3671432425141623,-0.311111111111111,6.726841784932141e-06,-0.0018895348837209,1.2671605003524786,-0.0413497297749829,-0.0403836929780014,-0.1307245350976733,0.038714774822228,-0.654690618762475,1.3555435662260589,0.038714774822228,0.306306306306306,-0.1654135338345864,-0.2745098039215685,-0.4504950495049504,-0.4278350515463917,-0.2929936305732483,-0.207142857142857,-0.1897810218978102,-0.2884615384615384,-0.4064171122994652,-0.5194805194805194,-0.5595238095238095,-0.5374999999999999,-0.5276595744680851,-0.5336134453781511,-0.5680933852140078,-0.5963636363636363,-0.6021505376344085,-0.6324503311258278,-0.5256410256410255,-0.5194805194805194,-0.5316455696202531,-0.5,-0.4365482233502538,-0.5276595744680851,-0.5747126436781609,-0.5763358778625953,-0.5647058823529412,-0.4813084112149532,-0.5088495575221238,-0.5316455696202531,-0.5296610169491525,-0.5595238095238095,-0.5577689243027888,-0.4032258064516129,-0.5506072874493927,-0.5647058823529412,-0.607773851590106,-0.6224489795918366,-0.6324503311258278,-0.6384364820846905,-0.6430868167202572,-0.6262626262626263,-0.6035714285714285,-0.5469387755102041,-0.5595238095238095,-0.585820895522388,-0.56640625,-0.56640625
FSRC_60-L^I04,0.0157925507115528,-0.0157925507115528,10.0,-0.0806641762424896,10.18150030911455,1.7112047500478835,-0.1589956252278527,2.3060063471330646e-08,-0.0023010383080266,2.1683739034663088,0.0095365652739109,-0.0194640356358222,-0.1934593253518382,-0.2900365645744354,-2.100393700787402,1.1821490135989274,-0.1908332749316701,-0.2758620689655172,-0.1944444444444444,-0.2926829268292683,-0.4912280701754385,-0.4423076923076924,-0.4313725490196078,-0.4727272727272728,-0.3958333333333333,-0.3255813953488372,-0.1470588235294119,-0.2162162162162162,-0.3095238095238095,-0.2750000000000001,-0.2564102564102565,-0.3255813953488372,-0.3695652173913044,-0.4081632653061224,-0.4912280701754385,-0.3695652173913044,-0.2162162162162162,-0.3255813953488372,-0.3409090909090909,0.0357142857142855,-0.3255813953488372,-0.5,-0.5606060606060607,-0.546875,-0.5396825396825398,-0.573529411764706,-0.6081081081081081,-0.6463414634146342,-0.6375000000000001,-0.6233766233766234,-0.6081081081081081,-0.7716535433070866,-0.8176100628930818,-0.7972027972027972,-0.7751937984496124,-0.7734375,-0.7928571428571429,-0.839779005524862,-0.8370786516853933,-0.8542713567839196,-0.8457446808510638,-0.8342857142857143,-0.8489583333333334,-0.8497409326424871,-0.8489583333333334,-0.8187500000000001
FSRD_76-L^L07,0.1353923853923854,-0.1353923853923854,4.0,0.1503759398496239,2.44975073966949,1.1578947368421053,0.0312075983717775,6.339373734184841e-07,0.1618629908103593,-1.6155545077816926,0.1483385216824728,0.1814969578138459,0.0805832522276139,-0.1037231220159658,-1.431211498973306,0.9569961489088574,0.1457298320321741,0.1351351351351351,0.0277777777777779,-0.0389610389610389,-0.108433734939759,-0.0420711974110031,0.0571428571428571,-0.0358306188925081,-0.0133333333333333,0.1169811320754716,0.0842490842490841,0.1212121212121211,0.1086142322097378,0.1212121212121211,0.2081632653061222,0.3333333333333332,0.2982456140350877,0.2436974789915966,0.2813852813852813,0.3214285714285714,0.48,0.5179487179487179,0.6536312849162011,0.6723163841807909,0.6536312849162011,0.7309941520467838,0.5025380710659899,0.4230769230769229,0.5578947368421052,0.7619047619047619,0.6723163841807909,0.574468085106383,0.5578947368421052,0.510204081632653,0.6444444444444444,0.7209302325581395,0.6086956521739129,0.7011494252873562,0.7109826589595376,0.8048780487804879,0.9473684210526316,0.8974358974358974,0.8499999999999999,0.861635220125786,0.6174863387978142,0.861635220125786,0.6086956521739129,0.5416666666666667,0.549738219895288,0.6086956521739129
FSRE_07-L^C00,0.0402117484591975,0.0402117484591975,3.0,0.025898424790535,1.2583927068282637,2.080964512540816,0.0720883296643764,7.665517122311298e-07,0.031640965807945,1.0116370937658457,0.4419549623712407,0.4800133792880044,-0.0006845602586702,-0.0554891628159497,0.5351211543697256,1.5106605906204025,-0.0787014851784894,0.2839506172839505,-0.0795454545454544,-0.1649484536082474,-0.2429906542056075,-0.2429906542056075,-0.1195652173913043,-0.2285714285714285,-0.1649484536082474,-0.0795454545454544,0.0384615384615385,-0.1290322580645161,-0.1473684210526314,-0.1649484536082474,-0.1195652173913043,-0.0357142857142855,0.0253164556962024,0.0253164556962024,-0.0795454545454544,-0.1195652173913043,0.0124999999999999,0.1408450704225352,0.0945945945945947,0.1911764705882352,0.306451612903226,0.1571428571428572,-0.0581395348837208,-0.1195652173913043,-0.0999999999999999,0.0253164556962024,0.0124999999999999,-0.0357142857142855,-0.0795454545454544,-0.1382978723404254,0.0124999999999999,0.0657894736842106,-0.0470588235294117,-0.1195652173913043,-0.1473684210526314,-0.2058823529411764,-0.2058823529411764,-0.1382978723404254,-0.1195652173913043,-0.0357142857142855,0.0253164556962024,0.2089552238805969,0.2272727272727273,0.1408450704225352,0.2857142857142858,0.3965517241379312
FSRH_90-L^J04,0.013475415740138,-0.013475415740138,3.0,0.1701894998001208,3.987197274981598,1.809941520467836,-0.0500150162567302,7.978051364814281e-07,0.0762955845524768,1.0585117602163316,1.0928505409207605,1.2873628175742673,0.1682192003171907,0.1213251987550461,-0.4177592829705511,1.6637426900584795,0.1213251987550461,-0.2717391304347825,-0.3333333333333333,-0.3866666666666667,-0.4860335195530726,-0.4772727272727274,-0.3986928104575163,-0.4457831325301206,-0.425,-0.4177215189873419,-0.4390243902439024,-0.5,-0.4945054945054945,-0.5208333333333334,-0.425,-0.425,-0.4556213017751479,-0.5257731958762887,-0.5257731958762887,-0.5053763440860215,-0.4320987654320988,-0.4712643678160919,-0.4772727272727274,-0.4888888888888889,-0.425,-0.4831460674157304,-0.5533980582524273,-0.5576923076923077,-0.54,-0.4619883040935674,-0.5080213903743316,-0.5157894736842106,-0.5576923076923077,-0.6000000000000001,-0.5779816513761469,-0.5157894736842106,-0.5740740740740742,-0.5929203539823009,-0.5968448729184925,-0.5476892822025565,-0.5520934761441091,-0.5310907237512743,-0.5162986330178759,-0.5,-0.4784580498866213,-0.4184576485461442,-0.434889434889435,-0.4549763033175356,-0.3833780160857909,-0.3681318681318681
