firms,chcsho,mve_ia,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BBOU_00-L,-6.30023449109786e-05,18.214082466100773,0.0494019760790431,0.0519693654266957,0.0892098555649956,0.0824655220940051,0.06803665648431,0.1004291845493561,0.1288523627825066,0.1830206090433714,0.2790156301962088,0.3382045929018791,0.3072739632902788,0.3363446838082,0.3144224196855776,0.5341045073793378,0.4404494382022472,0.5762295081967215,0.3349531412703923,0.4260289210233594,0.3490003507541213,0.3904555314533622,0.5615103532277712,0.3677098150782361,0.2414460942543577,0.2014995313964387,0.2311139564660691,0.2194039315155358,0.1591320072332731,0.0710108604845447,0.0907543959160521,0.1405693950177937,0.1439619274241523,0.1903435468895078,0.2390463917525773,0.3090537780803268,0.3252929014472778,0.3760286225402505,0.3618980169971673,0.4382946896035902,0.3995633187772927,0.4165745856353593,0.3711229946524064,0.4218114602587801,0.4160530191458027,0.4758250191864928,0.5945273631840795,0.5827160493827159,0.5261904761904763,0.4113761467889909,0.4994152046783626
BDAJ_H9-L,0.1989999982620203,0.1417411195064117,0.1142857142857143,-0.1616766467065868,-0.2090395480225989,-0.2045454545454545,-0.1411042944785275,-0.2090395480225989,-0.306930693069307,-0.282051282051282,-0.2783505154639175,-0.1764705882352941,0.1199999999999998,0.0071942446043165,-0.0849673202614379,0.5730337078651684,0.5053763440860213,0.0071942446043165,0.0294117647058822,-0.054054054054054,-0.1082802547770701,-0.1304347826086958,0.0687022900763356,-0.453125,-0.5070422535211268,-0.4945848375451264,-0.4444444444444445,-0.4308943089430894,-0.2592592592592593,-0.1463414634146341,-0.0849673202614379,-0.1463414634146341,-0.0728476821192053,-0.119496855345912,-0.119496855345912,-0.1666666666666667,-0.1463414634146341,0.0144927536231884,-0.1025641025641026,-0.1304347826086958,-0.2045454545454545,-0.1812865497076023,-0.2553191489361702,-0.2631578947368421,-0.251336898395722,-0.1954022988505748,-0.3203883495145632,-0.3721973094170404,-0.3859649122807017,-0.4214876033057851,-0.4117647058823529
BFRL_28-L,0.0069820773217013,0.0435436036645116,-0.0715328467153283,0.0378787878787878,0.0223880597014924,0.0410334346504559,-0.0029112081513829,-0.1195372750642674,-0.099868593955322,0.0208643815201192,0.1649659863945578,0.0873015873015872,0.0442073170731707,0.0490045941807042,0.0821484992101104,0.2545787545787545,0.1954624781849911,0.2685185185185184,0.1892361111111111,0.1211129296235677,0.1629881154499151,0.1913043478260869,0.1435726210350583,-0.1092327698309494,-0.0392706872370266,-0.0214285714285714,-0.0297450424929178,-0.1080729166666666,-0.1564039408866995,-0.1511771995043371,-0.2224744608399547,-0.0768194070080863,-0.1318124207858048,-0.1034031413612565,-0.1103896103896104,-0.1206675224646983,-0.0915119363395225,-0.0768194070080863,-0.1969519343493552,-0.2497261774370209,-0.2439293598233997,-0.2938144329896907,-0.2578548212351029,-0.2758985200845667,-0.2681623931623932,-0.3444976076555024,-0.3592142188961646,-0.3156843156843156,-0.2952674897119343,-0.2346368715083798,-0.1864608076009501
BHDY_33-L,-0.00036452242463,0.3500344421422616,0.1442564559216383,-0.0892133008921329,0.0398148148148147,0.1331987891019173,0.3612121212121213,0.3864197530864199,0.4360613810741687,0.4718217562254261,0.7145038167938933,0.738390092879257,0.6736214605067066,1.0643382352941178,1.250501002004008,1.0873605947955394,0.949652777777778,0.8716666666666668,0.6228323699421967,1.8721227621483372,2.476780185758514,3.6987447698744766,4.151376146788991,4.081447963800906,4.941798941798942,4.758974358974359,4.758974358974359,4.55940594059406,3.205992509363296,2.434250764525994,2.872413793103449,3.8405172413793114,4.035874439461884,4.818652849740933,1.2595573440643864,1.1805825242718444,0.9564459930313588,0.998220640569395,1.2732793522267207,0.1697916666666667,0.1625258799171842,-0.1644345238095237,-0.2513333333333333,-0.4010666666666667,-0.533056133056133,-0.5127982646420824,-0.4489695780176643,-0.4032943676939425,-0.4503181595692609,-0.449779519843214,-0.4120418848167539
BJJT_37-L,0.0002979510452762,1.7651637157591535,0.0631313131313131,0.0,0.0623742454728371,-0.032376298106292,-0.0234278668310726,0.0616621983914209,0.1123595505617978,0.1629955947136565,0.2279069767441859,0.3178036605657237,0.3435114503816794,0.3968253968253967,0.4803738317757009,0.7878103837471784,0.6708860759493669,0.6691253951527925,0.6465696465696467,0.679745493107105,0.6905016008537888,0.9507389162561576,1.1551020408163266,0.5808383233532934,0.375,0.360824742268041,0.4734883720930232,0.5260115606936415,0.6603773584905661,0.7198697068403908,0.6313079299691038,0.4399999999999999,0.5408560311284047,0.4079999999999999,0.5157894736842106,0.5903614457831323,0.6708860759493669,0.6779661016949152,0.5304347826086957,0.5590551181102361,0.3773913043478261,0.3882559158632779,0.3584905660377357,0.3992932862190812,0.3244147157190633,0.3773913043478261,0.4585635359116022,0.4030115146147033,0.32220367278798,0.2920065252854813,0.3244147157190633
BPVK_29-L,7.823015641877384e-06,26.076098616461312,0.0437815732499398,-0.0901729043554387,-0.0523196170067251,-0.0237200563644903,0.0048344210780759,-0.0489590482727064,0.0448661555862763,0.077640959170447,0.1592303402119352,0.1911174785100287,0.1253383865728208,0.1351720371381759,0.0658974358974358,0.0694623102649858,-0.0194598419624956,0.0142735147005002,-0.0516710391239877,-0.0162110992781919,-0.0448069852941177,0.0136552060473056,0.1706561531962829,0.1860199714693295,0.1150751072961373,0.0929407125016432,0.1201832390191324,0.1137307434695242,0.1650784753363228,0.1036771538563654,0.1547222222222222,0.2852063688359871,0.398721399730821,0.4730687455705173,0.347706273301994,0.3440025864856126,0.4896971868840709,0.4156308530563597,0.3514304291287384,0.4268062467822207,0.3879799666110184,0.4117846833078622,0.4319669307612814,0.6043998456194519,0.533665375391994,0.5948590063303281,0.6981209150326797,0.7444397817876627,0.7015963978714694,0.6235110330013669,0.7440738409901404
CWI_80-L,6.590922990009797e-06,12.168829011607803,0.0671350507416079,0.0039184952978057,0.0086614173228347,-0.0532150776053214,-0.0525147928994081,-0.094059405940594,-0.0563535911602208,-0.0447427293064877,-0.056701030927835,0.0062843676355066,-0.0313799621928165,-0.053914327917282,-0.0368421052631579,0.0401948842874544,-0.0635964912280701,0.0186878727634196,0.0150554675118859,-0.179372197309417,-0.2053349875930521,-0.130346232179226,-0.1029411764705882,-0.146,-0.2444706576231199,-0.2073019801980198,-0.1599999999999999,-0.0656455142231947,-0.1419959812458137,-0.1171605789110957,-0.1882129277566538,-0.1048218029350105,-0.0740874593422479,-0.125,-0.1827751196172249,-0.1051344743276283,-0.0546125461254612,0.0247999999999999,-0.0794107078692057,-0.2502194907813871,-0.2686268912360833,-0.3129525341914722,-0.3873744619799139,-0.3293193717277487,-0.3303711447987454,-0.343076923076923,-0.3798111837327523,-0.4002808988764045,-0.4689054726368159,-0.4894380231167795,-0.4644648829431438
DOS_59-L,-0.000292720817734,12.60935727420028,-0.009009009009009,-0.0672268907563025,-0.0147928994082839,0.1326530612244898,0.1482758620689654,0.0277777777777776,0.0571428571428571,0.0990099009900991,0.1482758620689654,0.1174496644295302,0.2471910112359552,0.3058823529411765,0.3058823529411765,0.6243902439024391,0.5275229357798163,0.2807692307692306,0.1850533807829182,0.0776699029126213,0.0707395498392282,0.1137123745819397,-0.0029940119760478,-0.1897810218978102,-0.2649006622516556,-0.2944915254237288,-0.3091286307053942,-0.3299798792756538,-0.3521400778210116,-0.3392857142857143,-0.3821892393320965,-0.4032258064516129,-0.3878676470588236,-0.3967391304347826,-0.404293381037567,-0.375234521575985,-0.3620689655172413,-0.3286290322580645,-0.3740601503759398,-0.3856088560885609,-0.4403361344537815,-0.3989169675090253,-0.408525754884547,-0.418848167539267,-0.4228769497400346,-0.3923357664233576,-0.3048016701461378,-0.2974683544303798,-0.3353293413173652,-0.3632887189292543,-0.323170731707317
DPDP_V5-L,3.8466873827437696e-05,0.125695683704341,0.1367924528301887,0.0095238095238094,-0.0701754385964911,0.2926829268292683,0.3677419354838709,0.5035460992907803,0.7966101694915255,0.7815126050420169,0.7966101694915255,0.7666666666666668,0.8119658119658122,0.8434782608695655,0.8434782608695655,1.0384615384615383,1.2553191489361706,0.8434782608695655,0.8119658119658122,1.019047619047619,0.7666666666666668,1.2083333333333337,1.8266666666666669,1.2083333333333337,0.8434782608695655,0.6434108527131783,0.7666666666666668,0.5251798561151082,0.5142857142857145,0.90990990990991,0.9272727272727272,0.6960000000000002,0.6960000000000002,0.6307692307692307,0.8119658119658122,0.6825396825396826,0.5142857142857145,0.6960000000000002,0.6434108527131783,0.90990990990991,1.4090909090909092,1.7532467532467533,2.0724637681159424,2.475409836065574,2.3125,1.5238095238095242,2.3125,1.864864864864865,1.4651162790697678,1.5238095238095242,2.593220338983051
DPXL_94-L,0.0005001132592447,3.378991670173899,-0.0072202166064981,0.0,-0.0194690265486726,-0.0212014134275618,-0.0497427101200685,0.0532319391634981,0.0492424242424243,0.0948616600790515,0.0862745098039217,0.1306122448979592,0.1787234042553191,0.1329243353783231,0.0884086444007858,0.3414043583535109,0.139917695473251,0.1057884231536927,0.1260162601626016,0.1469979296066252,0.1124497991967869,0.1013916500994034,0.1352459016393443,-0.0932896890343699,-0.1370716510903427,-0.0194690265486726,-0.0124777183600713,-0.0464716006884681,-0.0177304964539006,-0.0018018018018017,-0.0071684587813619,0.1214574898785423,0.199134199134199,0.1260162601626016,0.1469979296066252,0.1787234042553191,0.073643410852713,0.2069716775599128,0.1057884231536927,0.0552380952380953,-0.1107544141252007,-0.0977198697068403,-0.1261829652996845,-0.134375,-0.1516079632465543,-0.0947712418300653,-0.0464716006884681,-0.0448275862068965,-0.0657672849915682,-0.0331588132635253,0.0036231884057971
