firms,absacc,acc,age,agr,cashdebt,chpmia,currat,depr,egr,grltnoa,herf,invest,lgr,mve_ia,pchcapx_ia,pchcurrat,pchdepr,pchquick,pchsale_pchinvt,pchsale_pchrect,pctacc,quick,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
MOLX_03-L^G19,0.1227323213624583,0.1227323213624583,16.0,-0.1310114173682388,0.0799923543747312,0.156945553964217,1.924900624645088,0.1508934480476506,0.1119897020963589,-0.023509811181044,4.84381444253221e-10,0.0024218659900819,-0.2420194892473118,0.0027720957716758,-0.8990194941337128,0.2007608182822398,-0.352869336208014,0.1982634812310704,-0.3894311753114671,-0.3876181902492957,3.2660098522167487,1.898353208404316,-0.3731268274853802,0.0,0.3333333333333332,0.1999999999999999,0.1999999999999999,0.0909090909090908,0.0909090909090908,0.0909090909090908,0.0909090909090908,0.0,-0.0769230769230769,-0.1999999999999999,-0.25,-0.2258064516129032,-0.1999999999999999,0.0909090909090908,0.0,0.0909090909090908,-0.1999999999999999,0.714285714285714,0.714285714285714,1.0,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.5,0.3333333333333332,0.5,0.0909090909090908,-0.142857142857143,-0.1999999999999999,-0.25,-0.25,-0.142857142857143,-0.1999999999999999,-0.0769230769230769,-0.142857142857143,0.1999999999999999,0.0909090909090908,0.3333333333333332,0.0909090909090908,-0.1999999999999999,-0.2258064516129032,-0.25,-0.2941176470588236,-0.25,-0.142857142857143,0.0
MOLZ_55-L,0.1408220897395669,-0.1408220897395669,16.0,-0.090015581924967,0.320392517632628,0.2291608731747107,1.358114024980412,0.3466238347190728,-0.224080463130811,-0.159564899069135,2.527050689281222e-09,-0.0786088137760198,-0.020457097763074,0.0943011306951148,-0.617257408062269,-0.1526512338800716,0.1172711366011982,-0.1436173128741023,0.0383756117141219,-0.055964497333545,-1.361375126390293,1.1303406000829608,-0.081638633300123,-0.0646766169154228,-0.0289855072463768,-0.042857142857143,0.0,0.0,-0.04739336492891,-0.1026785714285716,-0.0563380281690141,-0.0821917808219179,-0.0694444444444446,-0.04739336492891,0.0255102040816326,0.0203045685279186,0.0151515151515151,0.0151515151515151,0.1551724137931034,0.1551724137931034,0.0151515151515151,0.0360824742268039,0.1043956043956042,-0.0098522167487684,0.0255102040816326,0.3958333333333332,0.4565217391304348,0.3958333333333332,0.4999999999999998,0.4357142857142857,0.546153846153846,0.6475409836065573,0.7033898305084745,0.7033898305084745,0.8272727272727269,0.763157894736842,0.8272727272727269,0.99009900990099,1.0510204081632653,1.1157894736842104,1.1382978723404251,1.072164948453608,1.2584269662921344,1.2840909090909087,1.3928571428571428,1.337209302325581,1.451219512195122,1.3928571428571428,1.5124999999999995,1.3928571428571428,1.0510204081632653,1.5769230769230766
MOML_G7-L,0.0169676287975733,0.0169676287975733,17.0,0.1048483639265762,0.4593385524844224,0.0714068091003024,1.8569250871080136,0.3350474683544304,0.5699311171009285,-0.0527039196170434,3.4073415999370536e-10,0.0418994413407821,-0.1274495138369483,0.0079327228986312,7.540542483626138,0.066495806316104,0.5050848471442245,0.0182753230130292,0.7690895435199864,1.002418764332231,0.0882642998027613,1.203614982578397,0.9207210214470496,-0.142857142857143,0.0769230769230771,0.0769230769230771,0.0,0.0,-0.0666666666666665,-0.0666666666666665,0.0,-0.0666666666666665,0.7500000000000002,0.7500000000000002,0.7500000000000002,0.7500000000000002,0.5555555555555558,1.0,1.0,1.0,1.8000000000000005,1.8000000000000005,2.5000000000000004,3.666666666666667,6.000000000000001,6.000000000000001,6.000000000000001,6.000000000000001,6.000000000000001,3.666666666666667,3.666666666666667,2.5000000000000004,2.5000000000000004,1.8000000000000005,1.8000000000000005,1.3333333333333337,0.7500000000000002,0.5555555555555558,0.1666666666666667,0.7500000000000002,0.5555555555555558,0.4000000000000001,0.2727272727272729,0.2727272727272729,0.5555555555555558,0.0,0.0769230769230771,-0.2999999999999999,-0.0666666666666665,-0.0666666666666665,-0.1249999999999998,-0.2999999999999999
MOMR_D9-L^J17,0.045880149812734,-0.045880149812734,16.0,-0.0385674931129476,0.1437908496732026,0.0034312938362585,1.4480286738351256,0.2222222222222222,0.047808764940239,-0.0683520599250935,3.509955857605131e-08,0.0146923783287419,-0.0681818181818182,0.0781411968739376,0.1621674561660811,-0.0432013066557777,-0.111111111111111,-0.0360448807854136,0.0527670753064798,0.0371039928692037,-0.8448275862068965,1.2741935483870968,0.0227670753064798,-0.0119047619047618,0.024390243902439,0.2352941176470586,0.1748251748251748,0.2727272727272727,0.5272727272727271,0.3999999999999999,0.6310679611650485,0.5849056603773584,0.9764705882352942,0.826086956521739,1.048780487804878,1.2105263157894737,1.4705882352941173,1.7096774193548383,1.625,1.4705882352941173,2.0,1.7999999999999998,2.5,3.9411764705882346,5.222222222222221,7.399999999999999,10.2,14.272727272727272,13.0,13.0,13.0,27.0,17.666666666666668,9.5,9.5,8.333333333333334,7.399999999999999,7.399999999999999,5.72,6.0,6.304347826086956,7.399999999999999,9.5,9.5,10.999999999999998,8.333333333333334,8.333333333333334,7.399999999999999,6.0,7.842105263157894,9.5,7.399999999999999
MONE_35-L^J15,0.0596872471245686,-0.0596872471245686,10.0,0.0563045766134767,0.1222173366191854,-0.6098549567422868,0.9103970284192452,0.5603926589842083,1.84271989398708,0.0013832502230492,5.890998734698098e-09,-0.0095713513667264,-0.316873773708306,0.0535162466504232,1.8280756078986844,0.4151924450288198,-0.2022579351482345,0.4265639199144339,0.2238199660723467,-0.0768739194301371,-0.9253699335191936,0.8954690401934332,0.0200816483153373,-0.0131578947368421,-0.0193548387096774,0.0857142857142858,0.0780141843971631,0.1176470588235294,0.0,0.0704225352112677,-0.0379746835443037,-0.1739130434782608,-0.0843373493975903,-0.1827956989247312,-0.243781094527363,-0.3666666666666666,-0.251231527093596,-0.1363636363636363,-0.05,-0.0843373493975903,-0.05,0.0410958904109588,0.0935251798561151,0.2991452991452992,0.3451327433628319,0.5833333333333335,1.3030303030303028,1.666666666666667,1.0,1.0821917808219177,1.1408450704225357,-0.1162790697674418,-0.2897196261682243,-0.4220532319391634,-0.5128205128205128,-0.5957446808510638,-0.6910569105691057,-0.7650695517774343,-0.7806637806637806,-0.7401709401709402,-0.7639751552795031,-0.7639751552795031,-0.7564102564102564,-0.759493670886076,-0.7423728813559323,-0.7784256559766765,-0.7639751552795031,-0.7868162692847125,-0.8080808080808081,-0.8036175710594315,-0.8258877434135166,-0.826879271070615
MOOK_52-L^H18,0.0411675296905994,-0.0411675296905994,16.0,0.0088495575221238,0.2314319397841661,0.1224533655926774,2.645002888503755,0.0635677393722685,-0.0815960237470661,-0.029780766159157,4.4514164499739554e-11,-0.0168710862702478,0.2797188339880092,0.0168455059021128,12.258781991035654,-0.3898425587550128,-0.0653849680163058,-0.3721158879004276,0.3915716298031994,-0.1182994940213952,-1.2562893081761006,2.5560369728480645,-0.0422518996085654,-0.0595238095238094,0.0769230769230768,0.1351351351351351,0.1666666666666667,0.1666666666666667,0.2173913043478261,0.1666666666666667,0.4736842105263159,0.4482758620689655,0.3548387096774192,0.2923076923076921,0.2727272727272727,0.2727272727272727,0.1666666666666667,0.3548387096774192,0.1666666666666667,0.2923076923076921,0.2727272727272727,-0.0117647058823529,-0.0232558139534884,-0.0117647058823529,0.4999999999999998,0.909090909090909,1.1538461538461535,1.2105263157894737,1.2105263157894737,1.1538461538461535,1.0999999999999996,1.2105263157894737,1.2105263157894737,0.8666666666666665,1.3333333333333337,1.3333333333333337,0.909090909090909,0.8666666666666665,0.826086956521739,1.048780487804878,1.0,0.6799999999999999,0.5849056603773584,0.826086956521739,1.3333333333333337,0.8666666666666665,0.8666666666666665,0.75,0.5555555555555554,0.4736842105263159,0.6799999999999999,0.5555555555555554
MOOW_69-L^D07,0.1196178510666143,-0.1196178510666143,8.0,0.1615275813295615,0.1113432468968907,-0.0627525888961964,1.0198412698412698,0.2698675496688741,-0.1824104234527687,-0.0638659861274668,4.1726683501130895e-06,0.0056577086280056,0.1351351351351351,4.397312471284511,-0.1351395468050676,-0.0876633654411433,-0.1029542343408931,0.0882010582010582,0.0246013331860199,-0.0758099514357909,-1.5758620689655172,0.7797619047619048,-0.0150812064965197,-0.0177215189873418,-0.0062893081761006,-0.0025252525252524,0.0972222222222223,0.1383285302593659,0.2210200927357033,0.2006079027355622,0.2006079027355622,0.1933534743202416,0.1861861861861862,0.1721068249258159,0.2153846153846155,0.1826347305389222,0.2950819672131148,0.3166666666666666,0.3277310924369747,0.318864774624374,0.3908450704225352,0.4259927797833935,0.3859649122807018,0.323283082077052,0.2972085385878491,0.3277310924369747,0.3057851239669422,0.2579617834394905,0.3982300884955752,0.280388978930308,0.4056939501779359,0.2539682539682539,0.2950819672131148,0.2248062015503875,0.32996632996633,0.2660256410256409,0.2286158631415242,0.348122866894198,0.462962962962963,0.5863453815261044,0.6056910569105691,0.6808510638297873,0.7477876106194692,0.6631578947368422,0.7324561403508774,0.6356107660455488,0.6737288135593222,0.7954545454545454,0.6808510638297873,0.7954545454545454,0.8287037037037037,0.7173913043478264
MOPD_04-L^G08,0.0652432621631081,-0.0652432621631081,16.0,0.107087543329154,0.458034250833663,-0.0110791835610748,1.7218372820742065,0.0441939890710382,0.0924570337364735,-0.0214910745537275,2.1430074005592262e-09,0.0262924994468618,0.1404548753931768,0.0387770658877628,-0.3934646403527722,0.0700528462192316,0.0452623257812977,0.1144146253070875,-0.0981978083391079,-0.0382222029010616,-0.5474302496328929,1.1487483236477425,0.0400929796742106,-0.0574468085106384,0.0467706013363029,0.2303664921465968,0.4285714285714286,0.3946587537091988,0.3467048710601719,0.309192200557103,0.4779874213836477,0.46875,0.5666666666666667,0.2368421052631579,0.2771739130434782,0.323943661971831,0.2771739130434782,0.3055555555555556,0.3823529411764708,0.4920634920634921,0.654929577464789,0.7090909090909092,0.8431372549019609,1.0,1.3039215686274512,1.3267326732673266,1.3267326732673266,1.5000000000000004,1.4607329842931938,1.4607329842931938,1.4607329842931938,1.4226804123711343,1.4226804123711343,1.238095238095238,1.5405405405405403,1.5405405405405403,1.473684210526316,1.9012345679012344,2.0921052631578947,2.032258064516129,2.032258064516129,2.175675675675676,2.219178082191781,2.175675675675676,2.219178082191781,1.919254658385093,2.175675675675676,2.2638888888888893,2.309859154929578,2.175675675675676,2.1333333333333333,2.0921052631578947
MOPH_37-L^E05,0.0411539683197304,-0.0411539683197304,9.0,0.2559876624944503,0.2764279879207321,-0.0352653719470473,0.8833276682528891,0.035902691078091,0.116535994297933,0.2028421096242279,2.212393586279188e-09,0.2793463614484108,0.5194718098145322,0.1367301991893899,0.6673760446730749,-0.0289457371684308,-0.307853601751291,-0.0434149954100936,-0.0240170884116722,-0.1838714137998827,-0.5910939204601804,0.751359619306594,0.060101585235797,-0.0092592592592593,-0.0136986301369862,-0.0091743119266055,0.148936170212766,0.1612903225806452,0.180327868852459,0.2134831460674158,0.1868131868131868,0.1868131868131868,0.2558139534883721,0.2857142857142858,0.3090909090909093,0.2857142857142858,0.4025974025974026,0.5211267605633805,0.5539568345323742,0.4496644295302014,0.3846153846153846,0.3170731707317074,0.3012048192771086,0.3333333333333332,0.5766423357664234,0.5539568345323742,0.4210526315789473,0.4025974025974026,0.2857142857142858,0.2272727272727273,0.2272727272727273,0.1675675675675676,0.1368421052631581,0.1612903225806452,0.1250000000000002,-0.0808510638297872,-0.0999999999999998,-0.0962343096234309,-0.1359999999999999,-0.1692307692307691,-0.1755725190839694,-0.2058823529411765,-0.2447552447552446,-0.1428571428571428,-0.121951219512195,-0.1325301204819277,-0.1940298507462686,-0.2173913043478259,-0.2230215827338129,-0.2145454545454544,-0.1428571428571428,-0.0999999999999998
MOPY_13-L^B12,0.0673729503266031,-0.0673729503266031,9.0,-0.1749693251533742,0.0427614101838997,-0.1228363504337436,1.935889105479749,0.2970684039087947,0.0133355150126808,-0.0042178863859931,1.4572459460796541e-08,-0.103997416855021,-0.210269623631177,0.0233040256580312,1.139900063298558,0.1298012913433632,-0.0442926016589198,0.1818399556867519,0.1878957850061753,0.0370227580487879,-22.13953488372093,0.98812360118403,-0.0425916266999122,-0.1249999999999998,0.0,0.0666666666666666,0.1428571428571428,0.0666666666666666,0.1428571428571428,0.1428571428571428,0.0,-0.0588235294117647,0.0,0.0,-0.0588235294117647,-0.1578947368421053,-0.0588235294117647,-0.111111111111111,-0.1578947368421053,-0.1578947368421053,-0.1578947368421053,-0.3333333333333332,-0.111111111111111,-0.1578947368421053,0.1428571428571428,0.3333333333333335,0.7777777777777779,0.5999999999999999,0.7777777777777779,0.4545454545454546,0.3333333333333335,0.1428571428571428,0.0,0.1428571428571428,0.3333333333333335,0.1428571428571428,0.1428571428571428,0.2307692307692308,0.5999999999999999,0.5999999999999999,0.5999999999999999,0.5999999999999999,0.5999999999999999,1.0,1.2857142857142856,0.4545454545454546,0.4545454545454546,0.2307692307692308,0.2307692307692308,0.2307692307692308,0.2307692307692308,0.2307692307692308
