firms,age,agr,cashdebt,egr,lgr,mve_ia,pchsale_pchxsga,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BUNQ_03-L^K12,23.0,-0.4407480966567361,-3.2505147563486614,-0.4801526717557252,-0.1832917705735661,0.0029535828987695,0.1767176870292976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333332,-0.3333333333333332,-0.3333333333333332,-0.3333333333333332,-0.3333333333333332,-0.3333333333333332,-0.5,-0.5,-0.6000000000000001,-0.6666666666666666,-0.6666666666666666,-0.75,-0.6666666666666666,-0.6666666666666666,-0.6666666666666666,-0.5,-0.6666666666666666,-0.6666666666666666,-0.6666666666666666,-0.6666666666666666,-0.6666666666666666,-0.6666666666666666,-0.6666666666666666,-0.7142857142857143,-0.7777777777777778,-0.8333333333333333,-0.8571428571428572,-0.8571428571428572,-0.8888888888888888,-0.9,-0.9047619047619048,-0.9090909090909092,-0.9130434782608696,-0.9047619047619048,-0.9230769230769232,-0.9230769230769232,-0.9310344827586208,-0.9230769230769232,-0.9375
CWI_80-L,22.0,0.0468174644923724,0.1827956989247312,0.2092473400761854,-0.0208533846647417,30.83011615152124,-0.0441111806280879,-0.0064794816414687,-0.0176803394625176,0.0087145969498911,0.0164654226125138,0.0639601685178092,0.0945626477541372,0.1246963562753036,0.1963824289405686,0.1274350649350648,0.1831345826235093,0.1608859172586711,0.1771186440677965,0.2125709297250109,0.2696526508226693,0.3285509325681492,0.3134751773049646,0.3524829600778969,0.2194907813871818,0.2141608391608391,0.3446272991287513,0.3779761904761904,0.4621052631578948,0.434917355371901,0.4238851870835469,0.4713983050847459,0.523861766319254,0.639905548996458,0.6350794585050032,0.7286869943995022,0.7286869943995022,0.6011527377521613,0.4690639873083024,0.5433333333333334,0.7362500000000001,0.6039260969976905,0.4698412698412699,0.4605678233438486,0.5331125827814569,0.6379716981132075,0.4871520342612421,0.4423676012461059,0.4453694068678462,0.4659630606860159,0.5314222712238148,0.4137404580152672,0.4776595744680851,0.5205254515599345,0.6123041207196751,0.6959706959706962
DLY_Y2-L^F16,22.0,-0.0023022529189278,0.1239834688708172,0.0008620689655172,-0.0045224793828145,1.5288700329054716,0.0054300980564852,-0.1328828828828829,-0.0220264317180616,-0.1012145748987853,-0.1012145748987853,-0.0901639344262293,-0.026315789473684,-0.0284463894967177,0.0160183066361556,0.0673076923076922,0.1653543307086615,0.0990099009900991,0.1653543307086615,0.1384615384615386,0.1413881748071979,0.2098092643051772,0.1212121212121213,0.0990099009900991,0.1967654986522913,0.2613636363636364,0.1840000000000001,0.2231404958677687,0.2333333333333334,0.2722063037249285,0.3495440729483283,0.3619631901840492,0.4899328859060403,0.3746130030959753,0.2367688022284124,0.2758620689655173,0.494949494949495,0.5578947368421054,0.3214285714285716,0.1355498721227621,0.2231404958677687,0.0447058823529413,-0.0089285714285713,-0.0326797385620913,0.0571428571428571,0.0855745721271394,-0.0920245398773005,-0.146153846153846,-0.0807453416149067,-0.0901639344262293,-0.0730688935281836,-0.0472103004291845,-0.1638418079096043,-0.2575250836120401,-0.2941176470588235,-0.2423208191126279
DOQX_41-L^J16,23.0,0.1571994715984148,0.1795978524055164,-2.4814814814814814,0.0529500756429652,0.3159536770857023,0.033673106480466,-0.1793478260869565,-0.0515463917525772,-0.2580645161290322,-0.3655172413793103,-0.3566433566433565,-0.3284671532846716,-0.3927392739273927,-0.3655172413793103,-0.3588850174216028,-0.36986301369863,-0.3333333333333332,-0.315985130111524,-0.2136752136752135,-0.2489795918367346,-0.136150234741784,-0.1481481481481481,-0.2301255230125523,-0.1929824561403508,-0.010752688172043,0.0222222222222221,0.0697674418604652,0.1645569620253164,0.2689655172413794,0.2602739726027399,0.1219512195121952,0.2602739726027399,0.4375,0.3237410071942448,0.1794871794871795,0.4603174603174604,0.6140350877192984,0.4045801526717556,0.3237410071942448,0.4838709677419355,0.4045801526717556,0.1358024691358024,-0.0612244897959183,0.0574712643678161,0.0697674418604652,0.1151515151515152,0.0574712643678161,0.0,0.2602739726027399,0.2266666666666668,0.2517006802721089,0.3142857142857145,0.1499999999999999,0.1428571428571428,0.0
DOS_59-L,17.0,0.1899138762705133,0.0486339838008856,-0.0359706734910466,0.3588583559067149,41.53064654627155,0.3740746381744325,-0.0025773195876288,-0.1528384279475982,-0.1565217391304347,-0.1673819742489271,-0.161987041036717,-0.174468085106383,-0.2081632653061225,-0.2097759674134419,-0.1673819742489271,-0.0976744186046512,-0.0849056603773585,-0.1181818181818182,-0.0025706940874036,-0.0605326876513316,0.1829268292682926,-0.0976744186046512,-0.3263888888888888,-0.3851030110935023,-0.3489932885906041,-0.3478991596638655,-0.3533333333333334,-0.3390119250425895,-0.3367521367521368,-0.2828096118299446,-0.2538461538461539,-0.2421875,-0.2081632653061225,-0.2609523809523809,-0.2016460905349795,-0.1583514099783081,-0.0827423167848701,-0.1999999999999999,-0.2623574144486692,-0.217741935483871,-0.2362204724409449,-0.1637931034482758,-0.255278310940499,-0.255278310940499,-0.3192982456140351,-0.3576158940397351,-0.3586776859504132,-0.2421875,-0.2814814814814815,-0.2841328413284133,-0.3691056910569106,-0.3401360544217687,-0.372168284789644,-0.3144876325088339,-0.2945454545454545
DPCZ_02-L^F20,15.0,-0.0123429950510769,0.0614690064634968,0.1601391308939226,-0.1136851902121224,0.0973555520506445,0.0835855814632984,-0.073170731707317,-0.0465116279069768,-0.0681818181818182,0.1081081081081081,0.1081081081081081,0.1388888888888888,0.2424242424242422,0.3666666666666667,0.3225806451612902,0.6399999999999999,0.6399999999999999,0.7826086956521738,0.6399999999999999,0.7083333333333333,0.7826086956521738,0.5185185185185184,0.7083333333333333,0.9523809523809524,1.0499999999999998,1.1578947368421053,1.2777777777777777,1.2777777777777777,0.5769230769230769,0.4137931034482758,0.4642857142857139,0.7083333333333333,1.1578947368421053,0.28125,0.28125,0.3666666666666667,0.4642857142857139,0.5185185185185184,0.8636363636363635,0.5769230769230769,0.4642857142857139,0.2058823529411764,0.2058823529411764,0.6399999999999999,0.4137931034482758,0.2424242424242422,0.1081081081081081,0.1081081081081081,0.0789473684210526,0.4137931034482758,0.2058823529411764,0.28125,0.0249999999999999,0.0249999999999999,-0.18
DPDP_V5-L,8.0,-0.3535006013995054,-0.5973785619392215,-0.2248827952481304,-0.6251950208778355,0.0170246254236006,3.160422706854461,-0.1904761904761903,-0.125,-0.1923076923076924,-0.2222222222222223,-0.34375,-0.34375,-0.4750000000000001,-0.4750000000000001,-0.5227272727272727,-0.5961538461538463,-0.4750000000000001,-0.5625,-0.5116279069767442,-0.72,-0.671875,-0.671875,-0.7586206896551724,-0.7586206896551724,-0.704225352112676,-0.7,-0.6181818181818182,-0.5625,-0.5961538461538463,-0.6111111111111112,-0.6379310344827587,-0.6379310344827587,-0.625,-0.676923076923077,-0.6440677966101696,-0.5227272727272727,-0.3,-0.3225806451612903,-0.3225806451612903,-0.4750000000000001,-0.5434782608695652,-0.6181818181818182,-0.6956521739130435,-0.704225352112676,-0.7586206896551724,-0.79,-0.7692307692307693,-0.7439024390243902,-0.72,-0.72,-0.7741935483870968,-0.8205128205128205,-0.7941176470588236,-0.7857142857142857,-0.79
DPXL_94-L,22.0,-0.0541976620616365,0.0810033836212379,0.1454350161117078,-0.099274661508704,4.888193765605597,0.0391861928242084,-0.0510948905109489,-0.071186440677966,-0.1410658307210031,-0.1696969696969695,-0.1646341463414633,-0.1696969696969695,-0.154320987654321,-0.1796407185628741,-0.1696969696969695,-0.1620795107033639,-0.2237960339943341,-0.2011661807580175,-0.0927152317880793,-0.1410658307210031,-0.1074918566775243,-0.154320987654321,-0.2034883720930231,-0.267379679144385,-0.2770448548812664,-0.221590909090909,-0.2388888888888888,-0.1820895522388059,-0.1410658307210031,-0.1796407185628741,-0.1246006389776357,-0.1246006389776357,-0.1869436201780415,-0.1820895522388059,-0.2388888888888888,-0.1917404129793509,-0.2324929971988795,-0.3149999999999999,-0.273209549071618,-0.1941176470588234,-0.2451790633608814,-0.3507109004739336,-0.4373716632443531,-0.4043478260869564,-0.3657407407407407,-0.3938053097345132,-0.4207188160676532,-0.4442190669371196,-0.4385245901639344,-0.4315352697095436,-0.4497991967871486,-0.4145299145299145,-0.4453441295546558,-0.4385245901639344,-0.4094827586206896
FRZJ_44-L,23.0,-0.0017073170731707,0.1346724492125085,0.0233545647558386,-0.0230144404332129,0.1629101308130283,0.1334663139299992,-0.1322033898305085,-0.0664556962025316,-0.0723270440251572,-0.1297935103244837,-0.1087613293051359,-0.078125,-0.2195767195767195,-0.2942583732057415,-0.3892339544513457,-0.3544857768052516,-0.2992874109263658,-0.2804878048780487,-0.3009478672985781,-0.2942583732057415,-0.2942583732057415,-0.2959427207637232,-0.3502202643171805,-0.3655913978494624,-0.4227005870841487,-0.4282945736434108,-0.4516728624535315,-0.4181459566074951,-0.3385650224215246,-0.3544857768052516,-0.3310657596371882,-0.2942583732057415,-0.2257217847769028,-0.1571428571428571,-0.0166666666666666,-0.0544871794871795,0.0034013605442178,-0.0264026402640262,0.1216730038022815,0.2715517241379312,0.2343096234309623,0.0845588235294116,-0.0866873065015478,-0.0067340067340067,0.1706349206349207,-0.039087947882736,-0.0514469453376205,-0.0723270440251572,-0.0838509316770186,-0.0605095541401273,0.0925925925925925,0.046099290780142,-0.0694006309148264,-0.0033783783783782,-0.0605095541401273
FSAJ_L2-L,22.0,0.1670381822103976,0.2545311655778771,0.3149074537268635,0.0591686052392029,1.2450750423087211,0.0719883871610845,-0.2346041055718475,-0.1410579345088161,-0.1607875307629204,-0.1381634372367312,-0.1802884615384615,-0.1424979044425817,0.0088757396449703,0.0138751238850347,-0.0527777777777778,0.0128712871287128,0.1278941565600881,0.1664766248574687,0.2340168878166466,0.2164090368608799,0.335509138381201,0.3861788617886179,0.2552147239263804,0.3149100257069408,0.5642201834862386,0.6238095238095238,0.7251264755480609,0.7853403141361257,1.096311475409836,1.0583501006036218,1.013779527559055,1.5135135135135136,1.8898305084745768,1.5012224938875307,1.56390977443609,2.128440366972477,2.41,2.354098360655738,2.289389067524116,2.5644599303135887,2.062874251497006,1.3735498839907194,0.7822299651567943,1.033797216699801,1.0792682926829271,0.7729636048526864,0.9597701149425288,0.8874538745387455,1.288590604026846,1.2783964365256124,1.2733333333333334,1.033797216699801,0.5959438377535102,0.7050000000000001,0.5690184049079756
FSAL_64-L,23.0,-0.000713266761769,0.2051224494376978,0.0826883706995555,-0.0461821849918862,0.0083223463334972,0.5578365166481802,-0.0416666666666666,-0.1724137931034483,-0.1999999999999999,-0.1724137931034483,-0.2941176470588236,-0.1999999999999999,-0.142857142857143,-0.1999999999999999,0.0434782608695651,0.263157894736842,0.5,0.3333333333333332,0.263157894736842,0.3333333333333332,0.1999999999999999,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.4117647058823528,0.4117647058823528,0.4117647058823528,0.3333333333333332,0.1999999999999999,0.1428571428571428,0.5,0.5,0.5,0.263157894736842,0.5,0.5,1.1818181818181817,1.0,1.0,1.0,0.4117647058823528,0.0909090909090908,-0.0769230769230769,-0.1111111111111111,-0.1724137931034483,-0.3513513513513513,-0.3846153846153847,-0.3513513513513513,-0.4782608695652174,-0.4285714285714286,-0.4893617021276596,-0.5294117647058824,-0.5714285714285715,-0.5,-0.5
FSAM_T0-L,22.0,0.2976326842306222,0.1044948540222642,0.3364831552999177,0.2639087018544935,1.0131105091878505,-0.0015984460458637,-0.1105150214592275,-0.0063965884861407,-0.1678571428571428,-0.2207357859531773,-0.2259136212624584,-0.193073593073593,-0.1671134941912421,-0.1831726555652936,-0.2135021097046413,0.0152505446623094,-0.0095642933049946,-0.0063965884861407,0.047191011235955,-0.0480081716036771,0.1738035264483626,0.041340782122905,-0.0210084033613444,-0.0032085561497325,0.2510067114093959,0.104265402843602,-0.0240837696335078,0.0483689538807647,0.0602957906712173,0.0163576881134133,0.0812064965197216,0.0021505376344086,0.522875816993464,0.5354200988467874,0.4912000000000001,1.273170731707317,2.258741258741259,2.4776119402985075,2.106666666666667,3.105726872246696,2.12751677852349,1.0216919739696313,0.5430463576158941,0.7957610789980731,1.1133786848072562,0.3053221288515406,0.1215403128760528,-0.0623742454728369,-0.0137566137566136,-0.1012536162005784,-0.123236124176858,-0.2034188034188033,-0.2477804681194512,-0.321688500727802,-0.41198738170347
FSBR_F1-L,22.0,-0.0997001499250374,0.1198685565746235,-0.1486825595984944,-0.1043187206545487,0.719072916127621,-13.891689227427758,-0.1566265060240964,-0.0777777777777778,-0.1263157894736841,-0.1443298969072165,-0.1170212765957446,-0.0777777777777778,-0.0879120879120879,-0.1782178217821782,-0.1443298969072165,-0.0568181818181818,-0.1530612244897959,-0.1782178217821782,-0.1443298969072165,-0.2169811320754717,-0.1941747572815534,-0.3140495867768595,-0.3464566929133859,-0.3759398496240602,-0.3565891472868218,-0.2844827586206896,-0.2844827586206896,-0.1941747572815534,-0.2095238095238095,-0.2719298245614034,-0.2314814814814816,-0.17,-0.0777777777777778,0.0246913580246912,0.0779220779220779,0.8863636363636362,0.8043478260869563,1.024390243902439,0.8863636363636362,1.441176470588235,0.8043478260869563,0.2028985507246377,0.1216216216216214,0.1857142857142857,-0.1530612244897959,-0.1530612244897959,-0.1170212765957446,-0.1616161616161616,0.0,-0.2589285714285715,-0.3140495867768595,-0.4391891891891892,-0.5117647058823529,-0.5088757396449703,-0.5117647058823529
FSBU_72-L^C20,27.0,0.0681818181818181,0.304,0.1751968503937009,0.0012315270935959,0.0865063299949574,0.0942907361690993,0.1666666666666667,0.0,-0.1,-0.1428571428571429,-0.1428571428571429,-0.1,-0.25,-0.25,-0.0526315789473684,0.0588235294117645,0.0588235294117645,0.0,0.3846153846153846,0.3846153846153846,0.5,0.3846153846153846,0.1999999999999999,0.2857142857142856,0.5,0.3846153846153846,0.2857142857142856,0.2857142857142856,0.125,0.125,0.0588235294117645,0.1999999999999999,0.125,0.125,0.2857142857142856,0.5,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.5,0.1999999999999999,0.0,-0.1,-0.1428571428571429,-0.1818181818181818,-0.25,-0.3076923076923077,-0.3076923076923077,-0.1818181818181818,-0.2173913043478261,-0.25,-0.28,-0.28,-0.3076923076923077,-0.28
FSBV_B3-L,22.0,0.0599258402775009,0.1233766233766233,0.1814270879691439,0.015267175572519,1.4441754146437795,0.0196119520861648,-0.0492610837438423,0.0628272251308899,0.013732833957553,0.0559167750325095,0.0913978494623655,0.0855614973262031,0.0943396226415094,0.0518134715025906,0.1293463143254518,0.1340782122905026,0.0928667563930012,0.0684210526315789,0.1017639077340568,0.1717171717171717,0.226586102719033,0.118457300275482,0.0628272251308899,0.0972972972972971,0.1666666666666665,0.305466237942122,0.2029629629629628,0.2888888888888887,0.2378048780487804,0.2929936305732483,0.3904109589041096,0.5437262357414447,0.5859374999999998,0.5645472061657031,0.5205992509363295,0.460431654676259,0.471014492753623,0.4499999999999999,0.3762711864406778,0.3856655290102386,0.2767295597484274,0.2228915662650601,0.1277777777777775,0.2888888888888887,0.2608695652173911,0.1616595135908438,0.1123287671232875,0.1199999999999998,0.1517730496453899,0.2569659442724457,0.1436619718309859,0.1550497866287339,0.1246537396121882,0.168345323741007,0.1751085383502169
FSCT_40-L^I21,23.0,-0.0382398635116586,0.3143105514834644,0.0069335140910604,-0.1965514724940675,0.0569490712729986,-0.4674182661374333,0.0,0.0294117647058822,0.0133630289532293,0.0044150110375273,-0.0043763676148798,0.0178970917225951,0.0178970917225951,0.0224719101123593,0.0833333333333332,0.2133333333333333,0.1607142857142856,0.2330623306233061,0.1818181818181816,0.172680412371134,0.3188405797101448,0.260387811634349,0.1097560975609757,0.1666666666666667,0.1043689320388348,0.0606060606060605,0.068075117370892,0.1097560975609757,-0.0108695652173912,-0.0151515151515152,-0.0808080808080808,0.1910994764397906,0.1666666666666667,0.1234567901234569,0.1910994764397906,0.4583333333333332,0.4677419354838708,0.477272727272727,0.5635738831615118,0.7499999999999998,0.7499999999999998,0.6851851851851851,0.5423728813559321,0.7366412213740456,0.4444444444444444,0.0731132075471696,0.0532407407407407,0.002202643171806,-0.0021929824561403,-0.0043763676148798,0.0756501182033095,0.1043689320388348,-0.095427435387674,-0.0319148936170213,-0.2565359477124184
