firms,absacc,acc,age,agr,chpmia,currat,egr,herf,invest,mve_ia,pchcapx_ia,pchcurrat,pchquick,pchsale_pchrect,pchsale_pchxsga,pctacc,quick,sgr,tb,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BACQ_71-L^J02,0.0498582156991057,-0.0498582156991057,3.0,0.0051862034491376,-0.6778743082896788,0.8417645287563986,-0.3346440677966102,7.246480960157251e-06,0.2118220444888777,1.1359099460782554,39.24164074413645,-0.1485523936200248,-0.0715733601650049,-0.7883916826115575,-0.0119963774679931,-5.970149253731352,0.4929238181270702,-0.0778326764003775,1.681722600638426,0.0682593856655289,0.010344827586207,-0.0134680134680135,-0.1838440111420611,-0.138235294117647,-0.1279761904761903,0.1140684410646388,0.050179211469534,-0.4128256513026052,-0.5457364341085271,-0.5506134969325153,-0.5506134969325153,-0.4128256513026052,-0.427734375,-0.5050675675675675,-0.3616557734204793,-0.397119341563786,-0.5639880952380951,-0.5843971631205673,-0.6233933161953727,-0.7657873701039168,-0.7043390514631684,-0.7256554307116105,-0.7512733446519524,-0.7705559906029757,-0.7862873814733771,-0.7753067484662577,-0.7753067484662577,-0.8126598465473146,-0.8350225225225225,-0.830635838150289,-0.8077427821522309,-0.7902648532569793,-0.7923458540042523,-0.7923458540042523,-0.7840825350036846,-0.7819940476190476,-0.73932384341637,-0.7425307557117751,-0.7882947976878613,-0.7681962025316456,-0.7775246772968869,-0.805186170212766,-0.8093689004554326,-0.8142041851616995,-0.8202453987730062,-0.8157232704402515,-0.818800247371676,-0.8180124223602485
BALZ_07-L^I10,0.0537624942980385,-0.0537624942980385,4.0,-0.1968686868686869,-0.1773964406297243,2.131091300646066,-0.124014644282463,3.1829611838128354e-08,-0.0338816738816738,0.059805435751727,-206.30850876681103,-0.0080445412319163,-0.0675567182806562,-0.3205582539450917,-0.0862935925358285,-2.319751381215469,1.5559673461211,-0.4893784786641929,1.681722600638426,0.1111111111111111,0.2857142857142856,-0.1818181818181818,-0.3571428571428572,-0.3571428571428572,-0.3076923076923077,-0.3076923076923077,-0.3571428571428572,-0.3571428571428572,-0.4,-0.4375,-0.4705882352941177,-0.4375,-0.4705882352941177,-0.5714285714285714,-0.625,-0.64,-0.6896551724137931,-0.7,-0.7272727272727273,-0.75,-0.7352941176470589,-0.7631578947368421,-0.75,-0.7567567567567568,-0.7352941176470589,-0.7428571428571429,-0.7272727272727273,-0.7567567567567568,-0.7428571428571429,-0.7631578947368421,-0.775,-0.775,-0.8085106382978724,-0.8392857142857143,-0.847457627118644,-0.859375,-0.8421052631578947,-0.8448275862068966,-0.85,-0.8301886792452831,-0.8333333333333334,-0.8524590163934427,-0.847457627118644,-0.8125,-0.8235294117647058,-0.8125,-0.8269230769230769,-0.85
BBEK_99-L^L95,0.0818751003371326,0.0818751003371326,3.0,0.1508977900552485,-0.402964218719228,1.1534737351730815,0.0752351097178683,3.942942701704777e-06,0.0776933701657458,6.802579104921417,-47.101183460454514,-0.0477785481850653,-0.0264468769016489,-0.1300932967782724,-0.0482182584959831,0.7112970711297063,0.8585088356330185,0.0526632302405497,0.5359464633833757,0.0155038759689922,0.1871165644171779,0.013089005235602,-0.1550218340611353,-0.1695278969957081,-0.2244488977955911,-0.219758064516129,-0.2102040816326531,-0.2134146341463414,-0.1937499999999999,-0.1695278969957081,-0.1020881670533642,0.026525198938992,0.048780487804878,0.010443864229765,0.1184971098265896,0.0901408450704226,0.1483679525222552,0.0211081794195251,0.0459459459459459,0.032,0.1834862385321101,0.1552238805970149,0.2093749999999998,0.1727272727272728,0.131578947368421,0.125,0.2018633540372669,0.2403846153846154,0.0810055865921788,0.1449704142011834,0.2986577181208054,0.3163265306122449,0.2857142857142858,0.3253424657534247,0.3821428571428573,0.4659090909090908,0.7048458149779735,0.6973684210526319,0.5418326693227093,0.5925925925925926,0.72,0.5795918367346937,0.5357142857142858,0.5542168674698795,0.5357142857142858,0.6899563318777293,0.6329113924050633,0.5176470588235296
BBIO_50-L^J00,0.0180239324400942,0.0180239324400942,3.0,-0.0069584869751397,-0.2927487934026385,1.3763379204892965,-0.0258785472724599,9.7359320452139e-06,-0.0113001070536457,2.181594621565308,-295.7193518138973,0.046633943134332,0.1434944809870935,-0.0797753595434988,-0.0562689932359572,0.8228882833787451,0.8205275229357798,-0.0562689932359572,1.8925107195195363,0.046296296296296,0.08,0.1134020618556701,-0.0357142857142857,-0.1428571428571428,-0.1692307692307691,-0.0689655172413792,-0.0689655172413792,-0.0847457627118642,-0.129032258064516,-0.1496062992125983,-0.121951219512195,0.0188679245283018,-0.027027027027027,-0.027027027027027,0.090909090909091,0.0188679245283018,-0.0689655172413792,-0.1496062992125983,-0.2173913043478259,-0.1755725190839694,-0.1692307692307691,-0.1818181818181817,-0.1627906976744185,-0.2551724137931034,-0.2751677852348992,-0.1999999999999999,-0.1692307692307691,-0.2602739726027396,-0.2987012987012987,-0.2653061224489795,-0.1879699248120301,-0.1818181818181817,-0.1692307692307691,-0.121951219512195,-0.0999999999999998,-0.0924369747899158,0.08,0.0384615384615385,-0.0357142857142857,0.0485436893203883,0.0485436893203883,-0.0442477876106193,0.0188679245283018,0.0093457943925234,0.0384615384615385,0.090909090909091,-0.0091743119266055,0.0188679245283018
BBNH_32-L^L97,0.0379427097328962,0.0379427097328962,5.0,-0.0247346072186836,0.0851338162654391,1.356020942408377,0.006196518146946,0.0002009801415305,-0.1126326963906581,23.415401950252868,2041.878864321059,0.103254829939021,0.1358179943496192,-0.020924161020593,-0.0687672982754949,0.5364741641337386,0.7949389179755671,-0.0687672982754949,0.7616312081918707,-0.0213675213675212,0.0612244897959182,0.1386861313868612,0.0985915492957747,0.125,0.1142857142857141,0.1908396946564885,0.2648648648648648,0.21875,0.1527093596059114,0.167082294264339,0.2786885245901638,0.4138972809667673,0.3846153846153846,0.5548172757475083,0.6956521739130435,0.7333333333333332,0.6774193548387095,0.4224924012158053,0.4355828220858895,0.471698113207547,0.7142857142857142,0.6027397260273972,0.6714285714285715,0.5394736842105261,0.4904458598726113,0.6421052631578945,0.8139534883720929,0.6193771626297577,0.481012658227848,0.5704697986577181,0.6956521739130435,0.7462686567164176,0.6306620209059233,0.7080291970802917,0.8139534883720929,0.8281249999999998,1.1767441860465118,1.089285714285714,1.08,0.9259259259259256,0.9180327868852458,0.8947368421052628,0.8425196850393699,0.8425196850393699,0.9180327868852458,0.9914893617021274,0.9914893617021274,1.0616740088105727
BBOU_00-L,0.0362195812110922,-0.0362195812110922,3.0,0.1466970387243735,-0.0602420362441378,1.562439024390244,0.0202762268586541,2.2731125292133127e-05,0.1138952164009111,28.896564924623416,1160.7529553056902,0.0064791261409546,0.008009228740936,-0.1320960067478173,0.1707122960604854,-0.4025157232704403,0.7521951219512195,0.1707122960604854,0.7588905446277174,0.0317220543806646,0.1258503401360544,0.1553228621291447,0.0924092409240924,0.1070234113712373,0.1126050420168067,0.1634446397188049,0.1800356506238858,0.1800356506238858,0.260952380952381,0.2779922779922781,0.4206008583690988,0.5114155251141552,0.5045454545454544,0.5467289719626167,0.6185819070904646,0.6887755102040818,0.6067961165048543,0.417558886509636,0.4422657952069717,0.4743875278396436,0.7105943152454781,0.7061855670103094,0.7513227513227514,0.7194805194805194,0.6675062972292192,0.7606382978723405,0.9188405797101448,1.0182926829268295,0.9244186046511628,1.1150159744408947,1.2671232876712328,1.3475177304964543,1.4609665427509295,1.6166007905138344,1.8782608695652177,1.942222222222222,2.430051813471503,2.4842105263157896,2.3604060913705585,2.5591397849462365,2.761363636363636,2.502645502645503,2.447916666666667,2.521276595744681,2.6373626373626373,2.8713450292397664,2.782857142857143,2.964071856287425
BBQS_26-L^G99,0.0273847558192606,0.0273847558192606,3.0,0.0644492603410912,-0.0648369960246924,1.9102374882597613,0.5096315691041705,5.694734308890966e-05,-0.0281729953830208,2.63859894314948,-223.04688891785932,0.4550423174351988,0.7559829327762504,0.1889453053993007,-0.016628473466662,0.4858299595141711,1.1642291694619618,0.1047162649459101,0.5215382640036575,-0.0722891566265059,-0.0059880239520958,-0.0059880239520958,-0.1573604060913705,-0.2350230414746543,-0.2921108742004266,-0.2890792291220557,-0.1980676328502415,-0.3010526315789473,-0.3252032520325203,-0.3252032520325203,-0.2437357630979498,0.0030211480362536,-0.3112033195020748,-0.319672131147541,-0.3386454183266931,-0.3140495867768595,-0.3490196078431372,-0.3996383363471971,-0.4018018018018018,-0.3615384615384616,-0.2829373650107991,-0.2505643340857787,-0.3528265107212476,-0.3735849056603774,-0.4144620811287478,-0.3688212927756654,-0.3908256880733946,-0.434412265758092,-0.4557377049180328,-0.4018018018018018,-0.3782771535580524,-0.3782771535580524,-0.3735849056603774,-0.3782771535580524,-0.3885819521178637,-0.3874538745387453,-0.2951167728237792,-0.3412698412698413,-0.3676190476190476,-0.359073359073359,-0.3490196078431372,-0.395264116575592,-0.4185639229422067,-0.3851851851851853,-0.3930530164533821,-0.3805970149253732,-0.4123893805309735,-0.4324786324786325
BBTU_63-L^C18,0.0208163391741613,0.0208163391741613,3.0,0.0639998295042837,-0.2168363242870769,1.7808687164470474,0.1444101247543022,3.763812576911431e-05,0.0032181066450705,6.294630119271831,-220.22793542600024,0.2509604387640133,0.343948334361398,-0.1990026179961254,-0.0375642581141858,0.6562500000000003,1.4649422482511794,-0.0038942244441521,0.578092143969459,0.1045364891518736,-0.094642857142857,-0.1089630931458699,-0.1592039800995024,-0.1887999999999999,-0.2466567607726597,-0.1913875598086123,-0.0831826401446654,-0.1729200652528547,-0.2259541984732823,-0.242152466367713,-0.182258064516129,-0.0433962264150942,-0.1058201058201058,-0.1674876847290639,-0.1729200652528547,-0.0913978494623655,-0.2199999999999999,-0.3148648648648648,-0.3415584415584415,-0.310204081632653,-0.1633663366336633,-0.2598540145985401,-0.2488888888888888,-0.310204081632653,-0.3549618320610687,-0.2859154929577464,-0.2199999999999999,-0.3337713534822601,-0.3398437499999999,-0.3311345646437994,-0.2444113263785394,-0.2410179640718561,-0.2163833075734157,-0.1952380952380952,-0.175609756097561,-0.1167247386759581,0.014,0.0346938775510203,-0.0361216730038022,-0.0174418604651162,0.0325865580448065,0.0059523809523809,0.0221774193548387,0.0673684210526317,0.0833333333333334,0.1118421052631579,0.195754716981132,0.2158273381294964
BBVN_02-L^I99,0.0158986461309154,-0.0158986461309154,4.0,-0.0396883369856343,-0.4228311938847244,1.3856635071090049,-0.1551601423487544,4.1621713375192113e-07,0.0725590455320185,1.2006396272852462,641.0994415450749,-0.2226511198823732,-0.2887801560137094,0.135222999241884,-0.0719730609158999,-0.6037735849056605,0.98281990521327,0.0782773564463706,0.9360531456383692,-0.0456273764258555,0.0076628352490422,0.0354330708661416,0.0115384615384614,0.0958333333333334,0.052,0.0691056910569105,0.2119815668202764,0.1637168141592921,0.2064220183486236,0.2523809523809524,0.2829268292682927,0.4139784946236557,0.1793721973094169,0.2829268292682927,0.3842105263157895,0.445054945054945,0.445054945054945,0.2892156862745096,0.2829268292682927,0.4293478260869563,0.3626943005181346,0.3282828282828283,0.398936170212766,0.4139784946236557,0.3282828282828283,0.3084577114427862,0.4293478260869563,0.2119815668202764,0.2175925925925925,0.2523809523809524,0.3915343915343916,0.4139784946236557,0.4139784946236557,0.4064171122994651,0.3350253807106598,0.3282828282828283,0.5114942528735631,0.4858757062146892,0.3915343915343916,0.4216216216216215,0.3149999999999999,0.0867768595041322,0.1535087719298247,0.1484716157205239,0.1050420168067227,0.1741071428571428,0.1050420168067227,0.0778688524590163
BBXK_89-L^E06,0.0383024921016358,0.0383024921016358,4.0,0.1003023160483705,0.007645454479708,1.2947467488021902,0.1000824402308327,8.814600403204422e-05,0.0518548882967822,21.94309707429384,21.546683460410744,-0.100418867464029,-0.0404932174810095,-0.0390485061898237,0.0312778421905653,0.3899652260308002,1.0053045859000684,0.0032208907667797,0.9118729352194942,0.0769230769230768,0.0636363636363637,0.073394495412844,0.0323529411764704,0.0701219512195121,0.0144508670520231,0.0446428571428572,0.2229965156794424,0.1818181818181816,0.1622516556291389,0.2535714285714285,0.21875,0.3146067415730336,0.3346007604562737,0.3195488721804509,0.3048327137546467,0.3499999999999998,0.2763636363636363,0.21875,0.2580645161290322,0.3245283018867924,0.5954545454545452,0.5129310344827587,0.4444444444444442,0.4686192468619246,0.481012658227848,0.4747899159663864,0.5739910313901344,0.5064377682403431,0.3448275862068966,0.4096385542168672,0.5327510917030567,0.6635071090047393,0.7376237623762376,0.8473684210526315,0.8186528497409327,0.6874999999999998,0.9285714285714284,1.064705882352941,0.7205882352941175,0.8186528497409327,0.9719101123595504,0.7205882352941175,0.703883495145631,0.6794258373205742,0.6556603773584904,0.6956521739130435,0.6794258373205742,0.6635071090047393
