firms,age,agr,cashdebt,chcsho,chpmia,depr,egr,grltnoa,herf,lgr,mve_ia,pchsale_pchinvt,pchsale_pchxsga,sgr,tb,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BACQ_71-L^J02,7.0,0.0048186494758089,0.225211542633977,0.0021067415730337,-2.6691557680012887,0.0878022568511553,0.023020038167939,-0.0482655580096102,5.303231536896427e-06,-0.0170658253262583,4.017803176396787,0.0686877216686371,-0.0731796242925101,-0.0161290322580644,0.4600034817674191,0.080373831775701,0.0249042145593869,-0.0055762081784387,0.0531496062992125,0.3374999999999999,0.2214611872146117,0.2829736211031175,0.3578680203045685,0.5735294117647058,0.494413407821229,0.7370129870129869,0.7038216560509551,0.966911764705882,0.8971631205673758,0.9597069597069596,0.9314079422382672,1.0576923076923077,1.2863247863247862,1.08984375,1.3672566371681416,1.336244541484716,1.3464912280701755,1.454128440366972,1.4099099099099095,1.4318181818181817,1.2107438016528924,0.9244604316546764,1.0265151515151514,0.7953020134228186,0.8197278911564625,0.7715231788079469,0.6614906832298135,0.546242774566474,0.5828402366863905,0.6718749999999998,0.6930379746835442,0.7715231788079469,0.8448275862068966,0.9384057971014492,1.165991902834008,2.110465116279069,2.5081967213114758,3.4032921810699586,2.689655172413793,2.110465116279069,1.853333333333333,1.9476584022038568,2.848920863309353,2.4185303514376995
BALZ_07-L^I10,8.0,0.1136246844069085,0.1521336811981475,-1.1138550954305873e-07,-6.786374105548759,0.2252258764004336,0.1625351617440224,-0.03279087098769,2.4621130596802336e-08,0.0847479956336808,0.1464176901592071,-0.0395994973073312,-0.0318795647906797,0.157416030016726,0.3518009265273771,0.1481481481481481,0.0384615384615385,0.1739130434782609,0.1739130434782609,0.1250000000000002,0.08,0.0384615384615385,0.1250000000000002,0.3500000000000001,0.3500000000000001,0.3500000000000001,0.3500000000000001,0.2857142857142858,0.2272727272727273,0.1739130434782609,0.1739130434782609,0.0384615384615385,0.0,-0.0689655172413792,-0.0999999999999998,-0.15625,-0.2058823529411765,-0.2285714285714284,-0.1818181818181817,-0.15625,-0.15625,0.1250000000000002,0.1250000000000002,0.1250000000000002,0.1250000000000002,0.1739130434782609,0.3500000000000001,0.588235294117647,0.588235294117647,1.076923076923077,0.9285714285714286,0.9285714285714286,1.076923076923077,1.076923076923077,2.857142857142857,1.7000000000000002,2.0000000000000004,1.7000000000000002,1.4545454545454546,1.4545454545454546,1.2500000000000004,2.375,2.0000000000000004,1.7000000000000002
BAMD_17-L^J98,7.0,0.1803260872673818,0.0891417070187868,0.0006097560975609,-1.370223135088129,0.0560997506234413,0.0918002973503957,-0.0087201180521396,5.5307570647174144e-08,0.2491410591489254,0.6810594479940728,-0.1856084474472362,0.126160324838273,0.1428945847902358,0.695743662637029,0.0649999999999999,-0.0384615384615385,-0.0521327014218009,-0.0147783251231525,-0.0291262135922329,-0.0196078431372549,-0.0243902439024389,-0.0099009900990099,0.2345679012345678,0.2048192771084338,0.2738853503184713,0.3793103448275863,0.3513513513513513,0.2345679012345678,0.1299435028248587,0.2121212121212121,0.2658227848101264,0.1904761904761904,0.0989010989010987,0.1299435028248587,0.2195121951219512,0.2987012987012987,-0.0147783251231525,-0.0697674418604651,-0.118942731277533,-0.1631799163179916,-0.1150442477876105,-0.0476190476190476,-0.0147783251231525,0.0204081632653061,0.0869565217391303,0.0869565217391303,0.0101010101010101,-0.0099009900990099,0.1049723756906078,0.1560693641618498,0.2903225806451612,0.2903225806451612,0.3513513513513513,0.5873015873015872,0.5384615384615383,0.9230769230769228,0.8518518518518516,0.5873015873015872,0.4814814814814814,0.2903225806451612,0.3513513513513513,0.5873015873015872,0.3157894736842106
BBIO_50-L^J00,7.0,0.0453905550104518,0.1880347730850845,0.0028653295128939,-3.102413060395094,0.123462028001697,0.1580395098774694,-0.0396279147374084,1.2579300073209408e-05,-0.0111632972568238,6.588068452526067,0.0067006245344186,0.171403125253016,0.171403125253016,0.8890263470935169,0.1438596491228068,0.0106382978723404,0.0836501901140684,0.043956043956044,0.0477941176470588,0.021505376344086,0.0754716981132075,0.1728395061728393,0.3073394495412844,0.3380281690140847,0.3013698630136987,0.3507109004739337,0.4766839378238343,0.532258064516129,0.4393939393939394,0.3507109004739337,0.3970588235294117,0.3768115942028986,0.3443396226415094,0.3571428571428572,0.5159574468085109,0.4393939393939394,0.3571428571428572,0.5659340659340659,0.5745856353591161,0.3970588235294117,0.601123595505618,0.7168674698795181,0.7701863354037266,0.8269230769230769,0.7168674698795181,0.7272727272727275,0.875,0.8152866242038217,0.7484662576687118,0.8269230769230769,0.8037974683544304,0.8037974683544304,0.8874172185430464,1.0955882352941178,1.0955882352941178,1.1923076923076923,1.4782608695652175,1.1428571428571428,1.3949579831932777,0.9655172413793104,1.1428571428571428,1.5000000000000004,1.52212389380531
BBNH_32-L^L97,9.0,0.139482564679415,0.1138646051585868,0.0004777830864787,-1.930681017298531,0.1084057971014492,-0.1238662131519274,0.0757097791798107,9.6754142389185e-05,0.2353036175710594,17.1773280865019,0.0533533507488317,0.031491002570694,0.031491002570694,0.6538853383131149,-0.0366132723112128,0.0,-0.0581896551724137,-0.0045558086560363,0.0022935779816513,-0.0068181818181818,0.0684596577017115,0.146981627296588,0.1291989664082686,0.0952380952380951,0.0979899497487437,0.1063291139240505,0.1530343007915566,0.1972602739726028,0.0737100737100737,0.1560846560846562,0.0479616306954437,0.0870646766169156,-0.0179775280898876,0.0530120481927709,0.0606796116504855,0.0282352941176471,-0.0819327731092436,-0.0331858407079644,-0.0662393162393161,-0.0876826722338204,-0.0819327731092436,0.0479616306954437,0.0710784313725489,0.0504807692307691,-0.0395604395604395,0.0454545454545456,0.0162790697674419,0.0790123456790123,0.0658536585365854,0.0115740740740739,-0.0374449339207048,-0.0090702947845805,-0.0602150537634409,-0.0223713646532437,0.0606796116504855,0.0870646766169156,0.1262886597938144,0.0355450236966825,-0.0395604395604395,-0.146484375,-0.0989690721649483,-0.0135440180586906,-0.0458515283842794
BBOU_00-L,7.0,0.0522083226959407,0.1949875344442986,-0.0493583415597235,1.6506571376844987,0.0817228050800662,0.0858880162148467,-0.0171673819742382,1.8257203282193065e-05,0.0188079470198675,17.444122929324074,-0.0145522875613656,0.007514450867052,0.007514450867052,0.5837333244755101,0.0131826741996234,0.0,-0.0327868852459017,-0.0018796992481204,-0.0938566552901024,-0.1179401993355482,-0.078125,-0.0749128919860627,-0.0500894454382826,-0.0415162454873646,-0.0202952029520295,0.0075901328273244,0.0903490759753593,0.0903490759753593,0.0191938579654509,0.0152963671128105,-0.0220994475138122,0.0133587786259541,-0.0585106382978724,0.0290697674418602,0.0473372781065086,-0.0274725274725274,-0.0449640287769784,-0.0184842883548984,-0.1179401993355482,-0.1309328968903438,-0.0397830018083184,-0.0345454545454546,0.0577689243027887,0.083673469387755,-0.098471986417657,-0.0148423005565863,-0.0362976406533576,-0.0238970588235295,-0.0466786355475764,-0.078125,0.0172413793103447,-0.0018796992481204,-0.1105527638190955,-0.1780185758513932,-0.1407766990291262,-0.1463022508038585,-0.120860927152318,-0.1571428571428571,-0.1584786053882726,-0.2392550143266476,-0.244665718349929,-0.1690140845070422,-0.2225475841874086
BBQS_26-L^G99,7.0,-0.2845765986522783,0.0124675324675324,0.0004289390906491,4.1895513636760775,0.1149784904184591,0.0032095369096744,-0.146141801499869,1.7915253182925566e-05,-0.3203775680177679,2.5222053344281874,-0.0700995568488356,0.0339282746827213,-0.1896940116388212,1.3837503110076832,0.0724637681159421,-0.0308988764044944,0.0207100591715976,0.1129032258064517,0.0391566265060241,-0.0142857142857142,-0.1015624999999998,-0.1243654822335025,-0.0363128491620111,-0.0625,-0.0675675675675675,-0.0725806451612903,-0.0363128491620111,-0.0142857142857142,-0.0363128491620111,0.0648148148148148,0.032934131736527,-0.0028901734104045,-0.0363128491620111,0.0147058823529413,0.1274509803921568,0.0714285714285714,0.0207100591715976,0.0207100591715976,-0.0142857142857142,-0.0363128491620111,0.0849056603773585,0.12012987012987,0.051829268292683,0.0917721518987342,0.0207100591715976,0.1655405405405405,0.1979166666666667,0.1500000000000001,0.0987261146496816,0.078125,0.0714285714285714,0.1896551724137931,0.2969924812030076,0.4743589743589744,0.6273584905660377,1.0294117647058827,0.7250000000000001,0.3582677165354331,0.0849056603773585,-0.0363128491620111,-0.1198979591836734,0.0582822085889571,0.12012987012987
BBTU_63-L^C18,7.0,-0.1368675419147505,0.0604902897166507,0.0017182130584192,-9.656799918022925,0.0276443536024527,-0.0593393898020269,-0.0595817510830496,2.2241256452343474e-05,-0.2068506184586108,4.294224699128327,0.7950298353729649,0.0069966514786573,-0.1176645951338087,0.7831241326070194,0.0155902004454342,0.1004901960784314,0.2719546742209633,0.3014492753623188,0.1424936386768447,0.0871670702179177,0.1225,0.0871670702179177,0.0871670702179177,0.0274599542334097,0.0466200466200465,0.0871670702179177,0.0564705882352942,0.108641975308642,0.0871670702179177,0.1846965699208442,0.2403314917127073,0.2234332425068121,0.1141439205955334,0.0819277108433733,0.2037533512064344,0.1424936386768447,0.0,-0.0426439232409382,-0.1196078431372548,-0.0873983739837397,0.1454081632653061,0.2335164835164835,0.0819277108433733,-0.0110132158590308,-0.0780287474332648,-0.019650655021834,-0.0153508771929823,0.0393518518518518,0.1424936386768447,0.0564705882352942,-0.0446808510638297,-0.109126984126984,0.018140589569161,-0.0405982905982904,0.069047619047619,0.0819277108433733,0.3014492753623188,0.0515222482435597,-0.0965794768611669,-0.2081128747795414,-0.2615131578947368,-0.12133072407045,-0.1982142857142856
BBVN_02-L^I99,8.0,0.0908761766835627,0.1784651992861392,0.0002949852507374,-2.9671423356314968,0.1764705882352941,0.1497326203208555,-0.0412121212121204,1.4400626604091101e-07,0.0475030450669915,0.8259136433998725,-0.0957588137726749,-0.0854119017899022,-0.0267211568689091,0.4683462591102927,0.1061946902654868,-0.0887096774193548,-0.1171875000000001,-0.1374045801526718,-0.1374045801526718,-0.1567164179104478,-0.1240310077519381,-0.0737704918032787,0.0272727272727271,0.0089285714285711,0.0366972477064218,0.1299999999999999,0.1770833333333332,0.2282608695652173,0.2417582417582415,0.3614457831325299,0.3139534883720929,0.3139534883720929,0.1894736842105262,0.3139534883720929,0.3950617283950615,0.2417582417582415,0.2282608695652173,-0.1171875000000001,-0.1629629629629631,-0.2152777777777778,-0.0737704918032787,-0.1240310077519381,-0.2206896551724138,-0.1811594202898551,-0.4378109452736318,-0.3468208092485549,-0.2848101265822785,-0.3430232558139535,-0.3615819209039549,-0.3468208092485549,-0.4175257731958763,-0.4840182648401827,-0.4955357142857144,-0.4433497536945813,-0.39247311827957,-0.3579545454545455,-0.3391812865497077,-0.319277108433735,-0.4292929292929294,-0.5603112840466926,-0.5860805860805861,-0.5425101214574899,-0.549800796812749
BBXK_89-L^E06,8.0,0.1128266241390791,0.3891721117254254,0.0003553660270078,0.1590788085582997,0.0467856726169641,0.1089396753613826,-0.0043297942932972,7.856846670703196e-05,0.1204323995127891,23.21244543064383,-0.059030404896552,-0.01317957692824,0.0624550062440315,0.66155393354949,-0.0118577075098813,-0.0078431372549019,-0.0488721804511279,-0.0250481695568401,0.0263691683569979,-0.0117187500000001,-0.0174757281553399,-0.0250481695568401,0.0607966457023061,0.0242914979757082,0.012,0.0242914979757082,0.1319910514541387,0.1072210065645513,0.0765957446808509,0.069767441860465,0.030549898167006,0.0743099787685774,-0.0039370078740158,0.0181086519114688,0.0743099787685774,0.1269487750556792,-0.0231660231660232,0.0519750519750519,0.012,-0.0174757281553399,-0.0559701492537314,-0.0398481973434534,0.0630252100840336,0.1096491228070175,0.1169977924944811,0.1822429906542053,0.2222222222222223,0.2875318066157759,0.2401960784313723,0.2463054187192117,0.2875318066157759,0.3457446808510638,0.3007712082262208,0.2587064676616915,0.3246073298429319,0.3007712082262208,0.4374999999999998,0.3602150537634407,0.310880829015544,0.2777777777777777,0.2681704260651627,0.497041420118343,0.3386243386243386
