firms,age,agr,cashdebt,chcsho,chempia,chpmia,depr,egr,grltnoa,herf,hire,invest,lgr,mve_ia,pchdepr,pchsale_pchinvt,pchsale_pchxsga,sgr,tb,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BACQ_71-L^J02,10.0,-0.4536251212415131,0.3408582089552238,0.0316766794101583,0.3830635728139824,0.1976850688786707,0.1193317422434367,-0.4106394411606663,-0.4808498961150912,4.995467540122145e-06,0.1674674435289258,-0.5613482056256063,-0.5092476706994855,0.7726917940284165,0.4733073734455469,0.3997882557447076,0.3099404068464915,-0.0650595931535085,0.7808261681269262,-0.2515723270440252,-0.1215469613259668,-0.2337349397590361,-0.314655172413793,-0.3347280334728033,-0.314655172413793,-0.3614457831325302,-0.273972602739726,-0.7066420664206642,-0.7309644670050761,-0.6906614785992218,-0.6988636363636364,-0.6794354838709677,-0.6882352941176471,-0.6638477801268499,-0.6994328922495274,-0.7401960784313726,-0.7367549668874172,-0.7480190174326465,-0.7309644670050761,-0.7464114832535884,-0.7367549668874172,-0.7314189189189189,-0.7263339070567986,-0.7406199021207178,-0.735,-0.7439613526570048,-0.734113712374582,-0.7423014586709886,-0.7249134948096886,-0.702803738317757,-0.6954022988505747,-0.7044609665427509,-0.687007874015748,-0.6025,-0.636986301369863,-0.618705035971223,-0.5964467005076142,-0.5323529411764705,-0.5558659217877095,-0.4837662337662337,-0.4936305732484076,-0.4154411764705882,-0.4361702127659573,-0.4175824175824175,-0.4259927797833934,-0.3884615384615384,-0.3205128205128205,-0.37890625
BALZ_07-L^I10,10.0,0.0219924914304369,0.2327529002585635,1.5509580492956573e-05,-0.3321130594339114,-0.1521011745448754,0.2932646212847555,0.0675062019089265,-0.0113125702999283,1.5402626013776325e-08,-0.145192936559843,-0.0196855106371401,-0.0254817358303024,0.1757459581221132,-0.0319136558585792,-0.0239793655479703,-0.0413290896241814,-0.0803568593834333,0.4875634998412992,-0.0869565217391304,-0.0416666666666666,-0.0416666666666666,-0.0980392156862745,0.0952380952380953,0.0697674418604652,0.1794871794871795,0.0952380952380953,0.1794871794871795,0.1499999999999999,0.1499999999999999,0.2777777777777779,0.2777777777777779,0.2777777777777779,0.5333333333333334,0.5333333333333334,0.4375,0.3529411764705881,0.1219512195121952,0.1499999999999999,0.2105263157894736,0.2777777777777779,0.393939393939394,0.3529411764705881,0.2777777777777779,0.4375,0.5862068965517244,0.5862068965517244,0.6428571428571428,0.4838709677419355,0.7037037037037037,0.7692307692307692,1.0,1.0,0.9166666666666669,0.8400000000000001,0.7692307692307692,0.9166666666666669,1.2999999999999998,1.2999999999999998,1.2999999999999998,1.2999999999999998,1.190476190476191,1.0909090909090908,1.0,1.0,0.7692307692307692,0.7037037037037037,0.5862068965517244
BAMD_17-L^J98,9.0,0.2759953027639453,0.0986578295405205,0.0023557126030624,0.1196361565089949,-0.1270984817049633,0.070531720444922,0.0885401189833655,0.010325235692532,7.828597847507852e-08,0.0523024445707789,0.0991182176650628,0.3986491402053094,1.1554576611327056,-0.0504828825837672,-0.6329725441464642,0.0308760953709526,0.1509468879156127,0.837209229737299,0.0,0.0,-0.0025252525252524,0.0180412371134022,0.4007092198581561,0.6596638655462186,0.5250965250965252,0.462962962962963,0.4208633093525182,0.7099567099567099,0.5674603174603174,0.5674603174603174,0.3166666666666666,0.4416058394160582,0.2993421052631579,0.2824675324675325,0.3079470198675498,0.3667820069204153,0.2421383647798742,0.4056939501779359,0.6880341880341883,0.592741935483871,0.592741935483871,0.592741935483871,0.763392857142857,0.7873303167420815,0.8720379146919433,0.7954545454545454,0.8457943925233644,0.8544600938967137,0.975,0.8990384615384615,0.8720379146919433,0.9458128078817736,0.9174757281553398,0.9362745098039216,0.9268292682926832,0.9554455445544554,1.4382716049382718,1.379518072289157,1.515923566878981,1.724137931034483,1.6689189189189189,1.4382716049382718,1.231638418079096,1.393939393939394,1.5,1.3511904761904765,1.1703296703296702
BBIO_50-L^J00,9.0,-0.0167079702614118,0.2022552849583021,0.0014084507042253,0.245130227733781,1.3024222211639085,0.1057007125890736,-0.236072807501379,0.0235801523640559,9.215044293459368e-06,0.1071658478739622,0.105364137820769,0.0787306341070091,7.0790456438468965,-0.1495289040013775,-0.155822604587185,-0.0135746606334841,-0.0135746606334841,0.743154730190978,-0.1349557522123893,-0.110236220472441,-0.1736745886654479,-0.2674230145867099,-0.2299829642248723,-0.1598513011152417,-0.0887096774193548,0.0891566265060239,0.0736342042755342,0.0366972477064218,0.0022172949002217,-0.0362473347547975,0.1078431372549018,0.2732394366197181,0.3139534883720929,0.2590529247910862,0.4037267080745339,0.3532934131736527,0.4169278996865202,0.3492537313432835,0.3372781065088757,0.20855614973262,0.1679586563307491,0.1649484536082472,0.2732394366197181,0.3333333333333332,0.3573573573573572,0.3614457831325299,0.3655589123867069,0.3865030674846625,0.5859649122807016,0.602836879432624,0.7186311787072241,0.6556776556776556,0.6617647058823526,0.6200716845878134,0.7056603773584904,0.8600823045267487,1.0733944954128436,1.1220657276995305,1.063926940639269,1.1421800947867298,1.3419689119170983,1.43010752688172,1.2828282828282824,1.1421800947867298,1.2156862745098036,1.183574879227053,1.132075471698113
BBOU_00-L,10.0,1.2083706642774863,0.2423352069494123,0.0005574136008918,6.284511607474063,-0.6409798800649933,0.1859614105123087,0.0895953757225433,0.2798101089081262,0.0002553058197163,2.7474580394064705,0.3203634967362089,2.3903533370723498,33.25681073448061,1.04674508425497,1.956056510597436,2.1536997885835096,2.1536997885835096,1.1237621831406608,-0.1511811023622047,-0.1081460674157304,-0.1229281767955802,-0.1018387553041019,-0.1301369863013699,-0.1383989145183175,-0.0015723270440252,0.1524500907441015,-0.0200617283950618,0.0031595576619272,0.001577287066246,-0.0675477239353891,0.0,-0.0536512667660209,-0.0836940836940837,-0.0364188163884674,0.0929432013769362,0.0986159169550171,0.2003780718336483,0.2649402390438247,0.1981132075471698,0.2354085603112841,0.2475442043222002,0.1869158878504673,0.1482820976491861,0.1847014925373133,0.1608775137111517,0.1847014925373133,0.1359570661896243,0.1802973977695166,0.1958568738229755,0.1958568738229755,0.1566484517304187,0.1936090225563909,0.0836177474402728,0.0548172757475082,0.1024305555555555,0.1062717770034842,0.1359570661896243,0.1462093862815883,0.1715867158671586,0.204933586337761,0.3039014373716631,0.3039014373716631,0.2188099808061419,0.2141491395793497,0.1694290976058932,0.2118320610687021,0.125886524822695
BBQS_26-L^G99,9.0,-0.0462548492987168,0.1215626864986457,0.0010952902519167,0.0139304296926694,-0.0777225466851699,0.1156758803483528,-0.0216284987277355,-0.0581029479150742,1.0984149287582832e-05,0.0060900947348069,-0.0475678901820352,-0.0582100196113388,1.3321079896018808,-0.0058222356646134,-0.0063231887698314,0.0375047657381329,-0.0358355925337322,0.8838978736818812,-0.2401433691756271,-0.1818181818181818,-0.1596385542168674,-0.227146814404432,-0.2228412256267409,-0.2314049586776859,-0.1621621621621621,-0.0346020761245674,-0.0606060606060606,-0.0970873786407766,-0.1818181818181818,-0.172106824925816,-0.1388888888888889,-0.1226415094339623,-0.1493902439024389,-0.205128205128205,-0.2335164835164835,-0.2715404699738903,-0.2864450127877238,-0.25,-0.3025,-0.2314049586776859,-0.2073863636363636,-0.2292817679558011,-0.2520107238605897,-0.2292817679558011,-0.2028571428571428,-0.2335164835164835,-0.2206703910614524,-0.245945945945946,-0.1913043478260869,-0.2162921348314607,-0.1745562130177514,-0.0999999999999999,-0.1596385542168674,-0.2028571428571428,-0.2734375,-0.2918781725888324,-0.2206703910614524,-0.2418478260869565,-0.245945945945946,-0.25,-0.2206703910614524,-0.2028571428571428,-0.2206703910614524,-0.1388888888888889,-0.1646706586826346,-0.1936416184971098,-0.2206703910614524
BBTU_63-L^C18,9.0,0.1005559506108991,0.127089215590822,0.0008382229673093,0.0257325451885814,0.3974669130895489,0.0233869283775318,-0.0284094196609384,0.0828165633126624,1.6709366684013457e-05,0.0112497346760688,0.0565324196780658,0.2671620925612539,4.2700205381156,-0.1654510686266151,-0.0138922145434006,-0.0439385948620132,-0.0021963081106521,0.5696302439489914,-0.1161971830985916,-0.1393939393939394,-0.2594524119947848,-0.2961586121437423,-0.3073170731707316,-0.3030674846625767,-0.2345013477088948,-0.1885714285714286,-0.108320251177394,-0.1432880844645551,-0.1152647975077881,-0.1484257871064468,-0.1041009463722397,-0.0273972602739726,-0.0533333333333333,-0.0155979202772963,0.0124777183600712,0.0636704119850186,0.0289855072463769,0.0124777183600712,0.0197486535008974,0.1544715447154472,0.1858037578288098,0.1247524752475246,0.1292246520874751,0.2347826086956521,0.2997711670480547,0.2267818574514037,0.2188841201716738,0.2456140350877194,0.265033407572383,0.392156862745098,0.6090651558073654,0.6463768115942028,0.4452926208651397,0.3753026634382566,0.4199999999999999,0.3753026634382566,0.3753026634382566,0.2997711670480547,0.324009324009324,0.3753026634382566,0.3364705882352941,0.4024691358024692,0.3753026634382566,0.4986807387862795,0.5690607734806628,0.547683923705722,0.4094292803970221
BBVN_02-L^I99,10.0,-0.0498678996036988,0.144223693892568,0.000866050808314,0.0253112971359663,-0.0611084937830506,0.2065404475043029,-0.0444203683640302,-0.0413209144792546,1.364056154894862e-07,0.0110655737704918,-0.0260898282694847,-0.0557939914163089,0.9057217868692942,0.1264264742041395,-0.0294089333846746,0.0057132126397269,0.0165094339622642,0.9696557269343908,-0.1827956989247312,-0.1769911504424777,-0.1267605633802816,-0.1506849315068492,-0.0792079207920791,0.0054054054054053,0.0391061452513967,0.1923076923076923,0.1411042944785276,0.2236842105263159,0.2236842105263159,0.1071428571428572,0.1341463414634147,0.1071428571428572,0.0689655172413794,0.0689655172413794,0.0333333333333334,0.0508474576271187,0.1071428571428572,0.1137724550898204,0.1204819277108435,0.1204819277108435,0.1923076923076923,0.2077922077922078,0.1772151898734177,0.2236842105263159,0.2236842105263159,0.2236842105263159,0.2739726027397262,0.488,0.6460176991150446,0.5,0.453125,0.4198473282442747,0.4198473282442747,0.3880597014925373,0.4418604651162792,0.5245901639344264,0.6909090909090909,0.6607142857142856,0.7064220183486238,0.8600000000000001,0.9375000000000002,1.0217391304347827,1.0439560439560438,1.240963855421687,1.162790697674419,1.162790697674419,0.9578947368421054
BBXK_89-L^E06,10.0,0.1163968645539872,0.4091329456010193,0.0010478519035976,0.1035912461236863,0.0503224755388722,0.0398735541346361,0.1184509747643123,0.0541975887659317,7.796504721379948e-05,0.0452879427633122,0.1006612462959989,0.1131280670517219,22.09658175653464,-0.1158504725391714,-0.0726058315186976,1.051186574682156,0.051186574682156,0.6758957262046558,-0.1705790297339593,0.050986842105263,-0.0184331797235023,-0.0154083204930662,-0.0616740088105727,-0.0832137733142037,-0.0575221238938054,-0.0589101620029455,-0.0974576271186441,-0.1411290322580646,-0.1137309292649099,-0.166883963494133,-0.0974576271186441,-0.0897435897435897,0.0632279534109816,0.0757575757575756,0.0979381443298967,0.117132867132867,0.086734693877551,0.1036269430051812,0.1017241379310345,0.0793918918918918,0.0579470198675495,0.0632279534109816,0.0998278829604131,0.1151832460732982,0.1370106761565834,0.1703296703296701,0.2359767891682784,0.278,0.2628458498023716,0.2529411764705882,0.2011278195488721,0.2312138728323698,0.2961460446247463,0.248046875,0.240776699029126,0.2312138728323698,0.3396226415094341,0.2935222672064776,0.278,0.2935222672064776,0.4295302013422819,0.3982494529540479,0.3595744680851063,0.3509513742071879,0.3014256619144602,0.3566878980891719,0.2578740157480315
BCPS_48-L^C06,9.0,0.0151417170076181,0.1390707569830485,0.001564945226917,-0.0537113720684712,0.243387852664518,0.0450979373408842,0.0821036548590729,-0.0437375745526743,4.017805848658798e-05,-0.0234814970858787,-0.0438636614564439,-0.0312652002377992,5.686799311540997,-0.2159866155778414,0.5035264181005197,0.0528252196612706,-0.1654538274947819,0.4644447100481541,-0.2419354838709677,-0.2813487881981033,-0.2285067873303167,-0.1812725090036013,-0.2285067873303167,-0.2345679012345678,-0.1559405940594059,-0.0257142857142856,-0.014450867052023,0.054095826893354,-0.0158730158730158,0.0194319880418534,0.0412213740458016,0.1035598705501619,0.1143790849673203,0.0672926447574335,0.1180327868852459,0.1162029459901801,0.0364741641337387,0.0460122699386504,0.1559322033898305,0.1559322033898305,0.1366666666666667,0.0808240887480191,0.3191489361702129,0.3918367346938776,0.4032921810699588,0.3040152963671128,0.299047619047619,0.2843691148775895,0.2916666666666667,0.2606284658040665,0.4327731092436975,0.4090909090909091,0.4061855670103094,0.3975409836065575,0.2310469314079422,0.1799307958477509,0.1698113207547169,0.0911999999999999,0.1778929188255613,0.1799307958477509,0.2028218694885362,0.1778929188255613,0.1180327868852459,0.1235584843492585,0.0689655172413794,0.1125611745513865,0.0014684287812041
