firms,age,agr,cash,cashdebt,chatoia,chcsho,che,chempia,chpmia,chtx,cinvest,egr,grltnoa,herf,hire,invest,lgr,mve_ia,pchdepr,pchgm_pchsale,pchsale_pchinvt,pchsale_pchxsga,roaq,roeq,sgr,tb,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
FTTG_39-L,20.0,-0.0378925239784522,0.1651872285800125,0.2416318341414479,1.6601105008514163,-0.0058678938599963,-1.6705,-0.2395924668321594,-0.0840276237617348,-0.0080358184575895,-0.0032442424128109,-0.0949482912712261,-0.0244013499758932,1.2244190276294915e-09,-0.072992700729927,-0.0022861647615293,0.0541970050831157,0.0651041680546152,0.0237114742728337,0.0044789458223683,-0.0821466989768162,0.0263591412805221,0.007963350917489,0.0135506592793024,0.0170960272089151,0.63322512660571,0.1274509803921568,-0.0097087378640776,-0.0192307692307692,-0.0684931506849314,-0.1673469387755102,-0.1499999999999999,-0.1673469387755102,-0.1570247933884296,-0.1428571428571428,-0.0933333333333332,-0.1052631578947367,-0.0892857142857143,-0.1052631578947367,-0.1570247933884296,-0.1968503937007873,-0.0810810810810811,-0.1968503937007873,-0.25,-0.2554744525547445,-0.3013698630136986,-0.3084745762711864,-0.3355048859934852,-0.2527472527472527,-0.2714285714285713,-0.1673469387755102,-0.1570247933884296,-0.139240506329114,-0.1904761904761904,-0.1244635193133046,-0.1091703056768559,-0.1052631578947367,0.0099009900990099,-0.0048780487804876,-0.0422535211267605,-0.0097087378640776,-0.0144927536231883,-0.0642201834862385,-0.0377358490566037,-0.0285714285714285,0.0099009900990099,0.0,0.0461538461538462,0.0303030303030302,0.0625,0.146067415730337,0.1590909090909091,0.096774193548387,0.0736842105263158,0.2592592592592593
FTTL_B7-L,13.0,-0.0781687675070027,0.0073117462729085,0.021897810218978,3.012138873569365,9.100479156868508,-0.173,-0.839988550055267,0.1031426055310759,-0.0003469812630117,-0.0146896804994491,-0.3372507122507122,-0.088726941471191,2.69719888752365e-10,-0.2559055118110236,-0.0958508403361344,0.0034818941504179,0.0034145588652902,-0.1523805520947478,0.6558659596257742,0.1347303741857458,0.1241599329698191,-0.0151155356653575,-0.0564846416382252,-0.0854677156621495,1.6410575805197931,0.0,0.0,0.1428571428571428,0.0,-0.111111111111111,1.666666666666667,1.0,0.5999999999999999,0.3333333333333335,0.3333333333333335,0.0,-0.2727272727272727,-0.4285714285714286,-0.4285714285714286,-0.5294117647058824,-0.5294117647058824,-0.6521739130434783,-0.6923076923076923,-0.6521739130434783,-0.6521739130434783,-0.6000000000000001,-0.6000000000000001,-0.6521739130434783,-0.6666666666666666,-0.7037037037037037,-0.75,-0.6799999999999999,-0.6666666666666666,-0.6666666666666666,-0.6666666666666666,-0.5789473684210527,-0.6000000000000001,-0.7333333333333334,-0.7333333333333334,-0.7647058823529411,-0.7948717948717949,-0.75,-0.7333333333333334,-0.8260869565217391,-0.8431372549019608,-0.8769230769230769,-0.8904109589041096,-0.8904109589041096,-0.9012345679012346,-0.9036144578313252,-0.912087912087912,-0.9157894736842104,-0.9080459770114944,-0.9191919191919192
FTTO_38-L,20.0,-0.2411760460024541,0.0002536542059038,-0.361332707648991,0.2163226564704874,7.588643222980325e-06,-434.35,-0.9075724315776196,-0.8295739863152736,-0.034470817016969,0.000528611074402,-0.3369148119723714,-0.0525019835298474,1.193264361984968e-06,-0.2764951826940556,-0.2015975747660178,-0.1171793031089513,0.6608858155722213,-0.046119733924612,-0.2626138145517349,-0.1697920652628531,-0.1619299262829989,-0.0758200060525642,-0.1431774221909618,-0.4178579720720422,1.6410575805197931,0.2391304347826088,0.0952380952380951,-0.2834890965732087,-0.4025974025974026,-0.4025974025974026,-0.217687074829932,-0.2123287671232877,-0.5074946466809422,-0.5929203539823009,-0.7103274559193955,-0.6814404432132963,-0.7095959595959596,-0.7125,-0.7081218274111676,-0.7722772277227723,-0.7683786505538772,-0.801210025929127,-0.7987751531058618,-0.803921568627451,-0.8323615160349854,-0.828996282527881,-0.8383696416022488,-0.8357142857142857,-0.8374558303886925,-0.8492791612057667,-0.8425735797399042,-0.8265460030165912,-0.8279730740463724,-0.815112540192926,-0.8208722741433022,-0.8158526821457166,-0.8123980424143556,-0.8244274809160306,-0.8261526832955405,-0.8342939481268012,-0.8191823899371069,-0.8171701112877583,-0.7918552036199096,-0.7398190045248869,-0.735632183908046,-0.7218863361547763,-0.7106918238993711,-0.7088607594936709,-0.6925133689839573,-0.6597633136094675,-0.6989528795811518,-0.7081218274111676,-0.6728307254623045,-0.6671490593342981
FTTP_25-L,22.0,-0.0399583043780403,0.1106748535376295,0.0985447989197262,1.0726996211642983,8.131887686281704e-05,-2.9295,-0.2267780513934888,-0.2316975610981538,-0.0070834176335535,-0.0456751849248818,-0.2173833429975279,-0.1815101461048063,1.7031916656181382e-08,-0.0690887432995831,-0.0056253903466718,0.0980832845317421,0.0305668854358629,0.1270288230013572,-0.2326979741855235,-0.1030315558026542,0.0280046935856797,-0.0091904118136439,-0.0215231183253978,-0.0243580139494414,1.6410575805197931,0.0,-0.2142857142857143,-0.0833333333333332,-0.0833333333333332,-0.2142857142857143,-0.2142857142857143,-0.2666666666666666,-0.0833333333333332,-0.3125,-0.3125,-0.6666666666666667,-0.5769230769230769,-0.65625,-0.717948717948718,-0.7884615384615384,-0.7884615384615384,-0.8225806451612903,-0.8405797101449275,-0.8571428571428572,-0.8641975308641976,-0.8533333333333333,-0.8382352941176471,-0.858974358974359,-0.872093023255814,-0.8777777777777778,-0.8829787234042553,-0.8877551020408163,-0.8962264150943396,-0.8962264150943396,-0.8932038834951457,-0.8962264150943396,-0.8735632183908046,-0.8854166666666666,-0.8865979381443299,-0.8877551020408163,-0.8842105263157894,-0.9105691056910568,-0.9112903225806452,-0.9140625,-0.9051724137931034,-0.9133858267716536,-0.905982905982906,-0.8981481481481481,-0.8777777777777778,-0.8842105263157894,-0.8962264150943396,-0.8942307692307693,-0.8932038834951457,-0.8817204301075269
FTTX_H2-L,20.0,0.4325245894047019,0.1672661143665387,0.6675363054971948,1.7535854777072375,8.219607662519418e-06,7.124500000000001,0.6611228174884561,0.0001693370553146,0.0161672737268916,0.0422377400771868,0.4094014758130636,0.1108411254988829,3.971865936591329e-08,0.2014134275618374,0.207378847612266,0.4665717539863326,0.4476984340376104,0.1980478120292771,-0.0158575322629449,-0.2919932830444224,0.0272438114541515,0.0765667039511472,0.130891472868217,0.3586054444859305,0.6860063053273587,-0.1518987341772152,0.0821917808219179,0.0394736842105263,-0.1318681318681318,-0.2752293577981651,-0.2818181818181818,-0.2752293577981651,-0.3070175438596491,-0.2685185185185185,-0.3070175438596491,-0.1855670103092782,-0.0595238095238094,-0.1855670103092782,-0.1770833333333332,-0.2752293577981651,-0.233009708737864,-0.2254901960784313,-0.233009708737864,-0.1413043478260869,-0.1505376344086021,-0.0481927710843372,-0.0705882352941176,0.0128205128205127,-0.0481927710843372,-0.0595238095238094,-0.0246913580246913,0.0,0.0394736842105263,0.0675675675675675,0.1791044776119403,0.1449275362318842,0.0972222222222223,0.0259740259740259,0.1285714285714287,0.0821917808219179,0.0821917808219179,0.1791044776119403,0.3166666666666669,0.3859649122807018,0.2741935483870967,0.4107142857142856,0.5800000000000001,0.6458333333333335,0.5800000000000001,0.7173913043478262,0.6808510638297873,0.7555555555555555,0.7555555555555555,0.9268292682926832
FTUR_66-L,20.0,0.2585006145022531,0.0485026041666666,0.2495321272613848,1.247625403076052,0.0015588871315796,1.95,0.1489823142951947,-0.012305640930577,-0.0042168674698795,0.1556550951847704,0.3710174717368963,0.0551423907128591,4.417688188390763e-08,0.0453879941434846,0.2142564522736584,0.1839237057220708,0.062846298842737,-0.0735113942661112,-0.0502723227077417,0.0687478843378643,0.2032977948189187,0.0188897455666923,0.0478983382209188,0.2333820306793279,0.4408811410351684,-0.1864406779661016,0.4749999999999998,0.3485714285714285,-0.3179190751445087,-0.4354066985645932,-0.349862258953168,-0.4696629213483146,-0.5232323232323233,-0.4801762114537445,-0.4433962264150943,-0.528,-0.4978723404255319,-0.5965811965811966,-0.5830388692579506,-0.6418816388467374,-0.6168831168831169,-0.5709090909090909,-0.611842105263158,-0.6046901172529313,-0.6131147540983606,-0.6300940438871474,-0.609271523178808,-0.5874125874125874,-0.5669724770642202,-0.5530303030303031,-0.5547169811320755,-0.549618320610687,-0.5345167652859961,-0.5083333333333333,-0.5212981744421907,-0.4447058823529412,-0.5103734439834026,-0.5298804780876494,-0.528,-0.4924731182795699,-0.4313253012048194,-0.3706666666666667,-0.3444444444444444,-0.3389355742296919,-0.3295454545454546,-0.3756613756613757,-0.3159420289855073,-0.2891566265060241,-0.2133333333333333,-0.2870090634441088,-0.313953488372093,-0.2625,-0.3079178885630499,-0.1748251748251748
FTVA_51-L,21.0,-0.0386414480374211,0.0222128199703829,0.1244572043782522,1.3948132547983527,-0.004775045936376,-0.0949999999999999,0.044811150793182,-0.1772326837069285,0.0042650267804007,-0.0060865461291844,-0.0426943603057838,-0.0818954790543341,1.571753842478603e-09,0.0136518771331058,0.0466951393125889,-0.0356702266398786,0.0044275664440719,0.4385457859831329,0.0208613110982972,-0.086870003245857,-0.0491339134546327,0.0067463907792769,0.015749116121034,0.0200166538560081,1.1786880895841918,-0.1666666666666666,-0.1999999999999999,-0.368421052631579,-0.4545454545454546,-0.5555555555555556,-0.52,-0.6,-0.6571428571428571,-0.6666666666666667,-0.7073170731707317,-0.7073170731707317,-0.7073170731707317,-0.7142857142857143,-0.75,-0.7818181818181819,-0.7735849056603774,-0.75,-0.7692307692307693,-0.7446808510638299,-0.7777777777777778,-0.7647058823529411,-0.7391304347826086,-0.6923076923076923,-0.76,-0.7692307692307693,-0.7142857142857143,-0.6756756756756757,-0.6,-0.5384615384615385,-0.5384615384615385,-0.5384615384615385,-0.5714285714285715,-0.5384615384615385,-0.2941176470588236,-0.368421052631579,-0.4,-0.368421052631579,-0.3333333333333333,-0.142857142857143,-0.25,-0.1999999999999999,-0.2941176470588236,-0.1999999999999999,0.1999999999999999,0.1999999999999999,0.1999999999999999,0.1999999999999999,0.1999999999999999,0.1999999999999999
FTVF_02-L,12.0,-0.2013301204819277,0.1101041666666666,0.0714592787198471,0.9743398162568616,0.0004326901286398,-4.1450000000000005,-0.848808271202769,0.0255645710484472,-0.0016308015295793,-0.0916666666666666,-0.069798859201441,-0.2900135039547286,9.192268276602215e-10,-0.2585924713584288,-0.3455999999999999,-0.3402703452649938,0.0028577192486736,-0.2755531355569998,-0.6985584135243339,-0.0784233236365081,0.7456451859788765,-0.1052834833820086,-0.1759722446345005,-0.2543548140211235,6.13695035295766,0.0,-0.3333333333333332,-0.2727272727272727,-0.4285714285714286,-0.4285714285714286,-0.3846153846153846,-0.5294117647058824,-0.5,-0.5,-0.5294117647058824,-0.6000000000000001,-0.5789473684210527,-0.6363636363636364,-0.7142857142857143,-0.7714285714285714,-0.7647058823529411,-0.7714285714285714,-0.7647058823529411,-0.7142857142857143,-0.7142857142857143,-0.7142857142857143,-0.7241379310344827,-0.7647058823529411,-0.7894736842105263,-0.7647058823529411,-0.8181818181818181,-0.8095238095238095,-0.8181818181818181,-0.7837837837837838,-0.7894736842105263,-0.8048780487804879,-0.8,-0.8222222222222222,-0.813953488372093,-0.7894736842105263,-0.7647058823529411,-0.7419354838709677,-0.7575757575757576,-0.7333333333333334,-0.7894736842105263,-0.7894736842105263,-0.8095238095238095,-0.8048780487804879,-0.8048780487804879,-0.8048780487804879,-0.8181818181818181,-0.8095238095238095,-0.7894736842105263,-0.7948717948717949
FTWG_42-L,20.0,-0.0691263451366632,0.0495922670697344,0.09414978784725,1.2027942116173045,1.97720302758939e-05,11.136500000000002,-0.229720037716059,0.0519028973610672,-0.0039528026972065,0.0942212632271766,0.4427754651687646,-0.1036349324157157,1.322857979873121e-07,-0.0699850299401198,0.0491657764228701,-0.1148577012613143,0.0580434895353744,-0.153238693779752,-0.0620802015868072,0.0561846967207838,0.2230234186046046,0.0145052470027804,0.3044554455445544,0.0332004349401957,0.2493337786928483,-0.0606060606060606,-0.2325581395348837,-0.3124999999999999,-0.5822784810126582,-0.6373626373626373,-0.5416666666666666,-0.5416666666666666,-0.6373626373626373,-0.6597938144329897,-0.65625,-0.6597938144329897,-0.6292134831460674,-0.7079646017699115,-0.6451612903225806,-0.7441860465116279,-0.7591240875912408,-0.773972602739726,-0.7480916030534351,-0.7573529411764706,-0.7724137931034483,-0.773972602739726,-0.7659574468085106,-0.7724137931034483,-0.7724137931034483,-0.7625899280575539,-0.7591240875912408,-0.7625899280575539,-0.75,-0.7625899280575539,-0.7461538461538462,-0.7591240875912408,-0.7755102040816326,-0.7962962962962963,-0.8103448275862069,-0.7950310559006211,-0.7884615384615384,-0.7924528301886793,-0.8023952095808383,-0.78,-0.7898089171974523,-0.7659574468085106,-0.7724137931034483,-0.78,-0.7708333333333333,-0.7724137931034483,-0.8058823529411765,-0.8176795580110497,-0.8135593220338984,-0.8058823529411765
FTWV_20-L,21.0,0.400006129287705,0.0321650380504706,0.2697806047764893,1.2269358833342474,4.130742439742473e-05,34.001400000000004,1.5337618688108527,0.009061742810632,0.0043122894455455,0.089603471307088,0.2929554482413698,0.0445025416253059,2.6967573283357668e-06,0.4672660311958406,0.2384102327787148,0.4738117656146767,3.329758112057523,0.1692967446709216,0.0007620575381934,0.1078630517504623,-0.0345536778916653,0.0320036700729853,0.0817249459611024,0.559203864556159,0.8139992753228751,0.1141552511415524,-0.0620985010706638,-0.2261484098939929,-0.2448275862068966,-0.344311377245509,-0.2036363636363636,-0.1992687385740401,-0.2036363636363636,-0.2315789473684211,-0.3539823008849557,-0.3282208588957055,-0.3323170731707316,-0.2448275862068966,-0.2288732394366197,-0.2912621359223301,-0.2687813021702838,-0.25,-0.2525597269624574,-0.2958199356913183,-0.2935483870967742,-0.2935483870967742,-0.3261538461538461,-0.2551020408163265,-0.2474226804123711,-0.1782363977485929,-0.091286307053942,-0.1394891944990176,-0.1097560975609756,-0.0600858369098713,-0.0266666666666667,0.0354609929078013,0.0092165898617511,-0.0352422907488987,-0.1576923076923077,-0.14453125,-0.2007299270072993,-0.1828358208955224,-0.1511627906976744,-0.0817610062893081,-0.0855949895615866,-0.1735849056603773,-0.1873840445269016,-0.2036363636363636,-0.2036363636363636,-0.1858736059479554,-0.1204819277108434,-0.1918819188191881,-0.175141242937853,-0.1782363977485929
FTYW_98-L,10.0,0.1341943419434193,0.0008133608068539,0.0172125046520282,0.4980477016929812,0.0016563676094947,-0.296,0.0285427547443529,-0.1390227635453182,0.0091489361702127,-0.0892136127667753,-0.0625,0.1067373638407007,3.639564021561179e-11,0.008695652173913,0.2044895448954489,0.2761541719610333,0.0023544054474647,-0.2013310281545933,-0.1915599668750929,-0.1183372748772057,-0.1369246354720013,-0.0127157129881925,-0.0347039953339166,-0.1183372748772057,1.6410575805197931,-0.1,-0.0243902439024389,-0.0476190476190475,-0.0476190476190475,-0.2307692307692307,-0.2307692307692307,-0.2307692307692307,-0.2307692307692307,-0.2452830188679244,-0.2592592592592593,-0.2592592592592593,-0.2592592592592593,-0.2592592592592593,-0.2592592592592593,-0.2857142857142857,-0.2982456140350876,-0.3103448275862068,-0.3103448275862068,-0.3103448275862068,-0.3548387096774192,-0.3548387096774192,-0.3548387096774192,-0.3548387096774192,-0.365079365079365,-0.365079365079365,-0.4117647058823529,-0.4117647058823529,-0.4029850746268657,-0.4444444444444444,-0.4444444444444444,-0.4444444444444444,-0.4285714285714285,-0.4285714285714285,-0.4285714285714285,-0.4202898550724636,-0.4202898550724636,-0.3939393939393939,-0.2982456140350876,-0.2857142857142857,-0.2857142857142857,-0.2857142857142857,-0.2307692307692307,-0.0909090909090908,-0.0476190476190475,-0.0909090909090908,-0.1666666666666666,-0.2592592592592593,-0.2592592592592593,-0.2857142857142857
FTZA_89-L,9.0,0.1964938517779994,0.0895969525925779,0.0588872502316597,1.065612103295661,0.0004331079622365,-3.4705000000000004,0.3323107912901418,-0.1775218962062091,-0.0089634082041548,0.0539159836818699,0.1194199046204362,0.0295797556454966,3.953581136812875e-09,0.1012396694214877,0.1020035132697146,0.3156733558994197,0.0192710036563428,-0.0427092051369959,-0.0355568948322723,-0.2036953163008364,-0.1769805044448129,-0.0180264493950404,-0.0286450233281493,0.0248021911138162,1.6410575805197931,0.125,-0.1578947368421053,-0.5,-0.4666666666666667,-0.3846153846153846,-0.4285714285714286,-0.3846153846153846,-0.4666666666666667,-0.5428571428571428,-0.4482758620689654,-0.6923076923076923,-0.5428571428571428,-0.6666666666666666,-0.6862745098039216,-0.7681159420289855,-0.7714285714285714,-0.7894736842105263,-0.8048780487804879,-0.8,-0.8048780487804879,-0.8117647058823529,-0.8333333333333333,-0.8333333333333333,-0.8350515463917526,-0.8415841584158416,-0.8367346938775511,-0.8383838383838383,-0.7974683544303798,-0.8048780487804879,-0.7714285714285714,-0.75,-0.7647058823529411,-0.7090909090909091,-0.728813559322034,-0.6666666666666666,-0.6521739130434783,-0.6190476190476191,-0.627906976744186,-0.5897435897435898,-0.5675675675675675,-0.5897435897435898,-0.5789473684210527,-0.5675675675675675,-0.4482758620689654,-0.36,-0.4285714285714286,-0.4838709677419355,-0.4074074074074074,-0.3043478260869565
FUBX_Q0-L^D09,22.0,0.3352246763137853,0.1755696888457918,0.0386441788112002,1.6411713559675154,7.05332579104589e-05,-61.5,0.3149688235988095,-0.0351723551113884,-0.0001996406468356,0.0719565290762428,0.2235742379547688,0.0462143078453322,1.517937371077315e-05,0.0959563770271227,0.2083396801218583,0.3906162621630689,0.1265746348799593,-0.3210333835226715,-0.0160526121471736,-0.3258569926741579,0.0079724871841685,-0.0073599079588521,-0.024682251475261,0.0335160480781931,1.6889483659435227,-0.0322580645161291,-0.4095238095238095,-0.5539568345323741,-0.8056426332288401,-0.8564814814814815,-0.8480392156862745,-0.8786692759295499,-0.9120567375886524,-0.9141274238227148,-0.9127988748241912,-0.9062027231467472,-0.9022082018927444,-0.90282131661442,-0.908284023668639,-0.9202059202059202,-0.9118065433854908,-0.9205128205128206,-0.9190600522193212,-0.9261025029797378,-0.9339019189765458,-0.9356846473029046,-0.9366053169734152,-0.9280742459396752,-0.9303370786516854,-0.9273153575615476,-0.924390243902439,-0.9290617848970252,-0.9295454545454546,-0.9260143198090692,-0.9213197969543148,-0.9217171717171716,-0.9155313351498636,-0.9191655801825294,-0.9171122994652406,-0.91027496382055,-0.906060606060606,-0.9032761310452418,-0.908148148148148,-0.8959731543624161,-0.899513776337115,-0.8950930626057529,-0.8923611111111112,-0.8938356164383562,-0.8838951310861423,-0.8755020080321285,-0.8890876565295169,-0.8945578231292517,-0.8910369068541301,-0.8870673952641166
FUCW_H9-L,20.0,0.1588158815881588,0.223008544057996,0.0372724149776709,0.3854871731775692,-0.0011695018689271,-36.7,-1.1936061074911206,-0.257510430059159,-0.0177085675736451,-0.0465623863222996,0.0040816326530612,-0.0983971092374673,1.1794956133089604e-07,-0.3636363636363636,0.1532153215321532,0.3135306973971786,0.1736341269651518,0.1225349113389356,-0.0008014686706828,0.1544437347716035,0.0581641140928569,-0.0305429864253393,-0.0661764705882353,-0.1384855581576893,1.6410575805197931,-0.024390243902439,-0.2890173410404624,-0.445945945945946,-0.5638297872340425,-0.6870229007633588,-0.6505681818181819,-0.6226993865030674,-0.6862244897959184,-0.6878172588832487,-0.6403508771929824,-0.6191950464396285,-0.6238532110091743,-0.6191950464396285,-0.6962962962962963,-0.7489795918367348,-0.713953488372093,-0.7394067796610169,-0.735483870967742,-0.7421383647798743,-0.7583497053045187,-0.7583497053045187,-0.7717996289424861,-0.7242152466367713,-0.7410526315789474,-0.6878172588832487,-0.7078384798099763,-0.7078384798099763,-0.7057416267942583,-0.6955445544554455,-0.6992665036674817,-0.7191780821917808,-0.7331887201735359,-0.7453416149068324,-0.7437499999999999,-0.7191780821917808,-0.7007299270072993,-0.6788511749347259,-0.6719999999999999,-0.6870229007633588,-0.6788511749347259,-0.6657608695652174,-0.6215384615384616,-0.5816326530612245,-0.5773195876288659,-0.5444444444444445,-0.5787671232876712,-0.6132075471698113,-0.6132075471698113,-0.5638297872340425
FUEW_86-L,20.0,0.2875307629204267,0.0250929368029739,0.1139143077054648,0.6740430877952384,9.369056202997718e-06,-2.8000000000000007,0.174560225834859,-0.0190880456352612,-0.0041017227235438,0.2954532980145093,0.2521233795261512,0.3009981471519867,1.2309176736630517e-07,0.0531803962460897,0.2195788898003828,0.3031317707307466,0.1733210569067116,-0.1380051150895141,0.0134157170171207,-0.3173713536545393,0.0715175352343495,0.0057555462536626,0.0212109525645969,0.1085545722713865,0.7538427048324139,-0.1354581673306774,0.0741797432239659,-0.1980830670926517,-0.4491587417702999,-0.4986684420772304,-0.5065530799475753,-0.5255198487712665,-0.5485611510791366,-0.5689753863766456,-0.5642361111111112,-0.5219047619047619,-0.4887983706720977,-0.523719165085389,-0.4986684420772304,-0.5472038484666266,-0.511038961038961,-0.5428051001821493,-0.5452898550724636,-0.5748164878599662,-0.5994680851063829,-0.6063774176685833,-0.6009538950715421,-0.5591334894613582,-0.5474759615384616,-0.5228136882129277,-0.5264150943396226,-0.4321266968325792,-0.4121779859484777,-0.4229885057471264,-0.3650927487352444,-0.3452173913043478,-0.3508620689655172,-0.3942075623491552,-0.3932312651087832,-0.4167312161115414,-0.3624047417442845,-0.2962616822429905,-0.314207650273224,-0.318552036199095,-0.3558597091531222,-0.3353927625772286,-0.2794258373205741,-0.2477522477522477,-0.1980830670926517,-0.1980830670926517,-0.2156249999999999,-0.2324159021406727,-0.2213029989658738,-0.2156249999999999
FUEY_93-L^H15,11.0,0.0321083610021128,0.0452902189194617,0.2379685943029928,2.3355939713116665,9.483221772201249e-05,-2.4290000000000003,0.461653923538128,0.0011456170231628,0.0077618520551003,0.0103827677049434,0.0042710542911194,-0.1483131881394006,1.6779109921182604e-08,0.1406445166125405,0.1120962873528523,0.0457612821594265,0.0200631714642872,0.0606966343834526,-0.070312624083148,-0.2164010416110934,0.0698346027709422,0.0099616157923597,0.0311117453974596,0.1190016613885767,0.6496078293356203,-0.62,0.1363636363636364,-0.0291262135922329,-0.1379310344827585,-0.1071428571428572,-0.1150442477876105,-0.1228070175438595,-0.2592592592592593,-0.2857142857142857,-0.2857142857142857,-0.3827160493827161,-0.3006993006993006,-0.4252873563218391,-0.3975903614457831,-0.4708994708994708,-0.4152046783625731,-0.4186046511627906,-0.4505494505494506,-0.4219653179190751,-0.4680851063829787,-0.4845360824742267,-0.4505494505494506,-0.4252873563218391,-0.3975903614457831,-0.2857142857142857,-0.3464052287581699,-0.3333333333333333,-0.3421052631578947,-0.2481203007518797,-0.21875,-0.2307692307692308,-0.1228070175438595,-0.1999999999999999,-0.1735537190082644,-0.2063492063492064,-0.3150684931506849,-0.358974358974359,-0.3788819875776398,-0.3243243243243243,-0.4318181818181817,-0.4117647058823529,-0.3506493506493506,-0.2957746478873239,-0.2307692307692308,-0.2537313432835821,-0.375,-0.3788819875776398,-0.3150684931506849,-0.3243243243243243
FUIR_X0-L,11.0,-0.1201791975068172,0.2408670849971477,0.0337569903406202,3.848120624500672,-0.0119116090541842,-0.2415,-0.2102040312453576,-0.0063817863372286,-0.001578387718482,-0.0048778337716527,-0.1321577239503097,-0.013564303275214,1.2505985280796602e-08,-0.0640394088669951,-0.0309345893685589,-0.1061043712690159,0.0065039934969967,0.0161758467181114,8.919816224483429e-06,0.1221153460878944,-0.0034437996995721,-0.0024453076257371,-0.0045888884692374,-0.0137987057538517,0.8995426737664053,-0.0937500000000001,0.0,0.0,0.0666666666666666,-0.238095238095238,-0.2558139534883721,-0.2727272727272727,-0.2727272727272727,-0.238095238095238,-0.4285714285714286,-0.4181818181818182,-0.4285714285714286,-0.4666666666666667,-0.5,-0.4838709677419355,-0.5294117647058824,-0.5294117647058824,-0.5294117647058824,-0.5294117647058824,-0.536231884057971,-0.5294117647058824,-0.5294117647058824,-0.5,-0.5151515151515151,-0.5223880597014925,-0.5151515151515151,-0.5294117647058824,-0.536231884057971,-0.5076923076923077,-0.5151515151515151,-0.5,-0.5294117647058824,-0.536231884057971,-0.5428571428571428,-0.627906976744186,-0.627906976744186,-0.6404494382022472,-0.6363636363636364,-0.632183908045977,-0.6595744680851063,-0.6363636363636364,-0.6444444444444444,-0.6483516483516484,-0.6521739130434783,-0.6799999999999999,-0.7037037037037037,-0.728813559322034,-0.6631578947368421,-0.6521739130434783
FUIW_96-L,20.0,0.1969422012521549,0.0029318023401209,0.3356898426265977,1.03548452194362,-0.0145721485701764,0.1385,0.3781467625025749,0.0285044290933402,0.0011431016910021,-0.1936479776389958,0.1250972317547471,0.095375765174422,8.631219960713891e-09,0.1152037617554859,0.009818917132228,0.2501071001781245,0.0437705620333617,0.1050743013092578,0.0025208852389811,0.2316250073464841,0.1796675351960668,0.0132121632279876,0.033448644248868,0.2274704581150756,0.4756348765364935,-0.015625,0.0,-0.0153846153846154,-0.3118279569892473,-0.488,-0.4434782608695652,-0.4960629921259842,-0.576158940397351,-0.5974842767295598,-0.6000000000000001,-0.5910543130990416,-0.5803278688524589,-0.6167664670658682,-0.6893203883495146,-0.6988235294117646,-0.6807980049875311,-0.6717948717948719,-0.6743002544529262,-0.6595744680851063,-0.654054054054054,-0.6521739130434783,-0.6473829201101928,-0.6464088397790055,-0.6167664670658682,-0.5987460815047021,-0.5733333333333333,-0.5508771929824561,-0.5492957746478873,-0.5345454545454545,-0.5328467153284672,-0.5897435897435898,-0.5830618892508144,-0.6121212121212121,-0.6268221574344024,-0.5803278688524589,-0.5328467153284672,-0.488,-0.4285714285714286,-0.346938775510204,-0.4181818181818182,-0.3846153846153846,-0.3904761904761905,-0.3786407766990292,-0.3402061855670103,-0.3043478260869565,-0.3118279569892473,-0.3402061855670103,-0.3118279569892473,-0.3191489361702126
FUMM_55-L^D10,13.0,0.1712138084632516,0.0855354659248956,0.0626462646264626,0.8472494207983844,0.0034955455810734,0.1999999999999997,0.9158140776323934,-0.0885378244573247,0.0008328706274292,0.3304892396855115,0.0855018587360595,0.0618027952301567,3.863288925094262e-08,0.2790060295998539,0.1698218262806235,0.2078696343402225,0.1490245312343076,0.3709903347807816,0.1317937082396181,-0.8541750503018106,-0.2081022533669449,0.0060613263608271,0.0218321917808219,0.2708249496981891,1.6410575805197931,0.1330935251798561,0.1075697211155379,0.2694063926940639,-0.2169014084507042,-0.1775147928994083,-0.2057142857142857,-0.1847507331378299,-0.3849557522123893,-0.3956521739130435,-0.308457711442786,-0.365296803652968,-0.3594470046082949,-0.2645502645502645,-0.3623853211009175,-0.4963768115942029,-0.4097664543524416,-0.5762195121951219,-0.6525000000000001,-0.6435897435897435,-0.654228855721393,-0.6507537688442211,-0.6073446327683616,-0.5787878787878789,-0.5911764705882353,-0.5723076923076924,-0.5,-0.5156794425087108,-0.4851851851851853,-0.4704761904761905,-0.3752808988764046,-0.3863134657836645,-0.4021505376344086,-0.4495049504950495,-0.4034334763948498,-0.4383838383838384,-0.4097664543524416,-0.446215139442231,-0.4208333333333334,-0.3412322274881516,-0.2908163265306123,-0.3135802469135802,-0.339667458432304,-0.3317307692307693,-0.3412322274881516,-0.2962025316455697,-0.3032581453634085,-0.3186274509803922,-0.2835051546391752,-0.2797927461139896
