firms,absacc,acc,age,agr,cashdebt,chpmia,currat,egr,grltnoa,herf,invest,lgr,pchcapx_ia,pchcurrat,pchquick,pctacc,quick,roic,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BACQ_71-L^J02,0.3005653266331658,-0.3005653266331658,13.0,-0.1213491985445963,0.0375211167422423,0.2980588229615954,0.8242764323685765,-0.0377122877122876,-0.1292922948073685,3.312628392721353e-06,-0.1987412724948372,-0.175669099756691,-1.1980016015764114,-0.0294151014954681,0.0883395627256124,-4.317293233082707,0.4232132309509746,0.1654998278434523,-0.0283804627249357,0.0857908847184987,0.3917910447761192,0.1035502958579881,0.0026881720430107,-0.0435897435897435,0.1002949852507373,0.2392026578073089,0.4513618677042803,0.4346153846153846,0.445736434108527,0.5040322580645162,1.0382513661202184,0.5101214574898785,0.4801587301587302,0.3087719298245612,0.3514492753623188,0.528688524590164,1.1686046511627906,1.1560693641618496,1.5374149659863945,3.6625,3.010752688172043,6.770833333333334,7.477272727272727,7.477272727272727,8.097560975609756,7.674418604651162,6.612244897959184,8.325,6.313725490196078,5.907407407407407,6.037735849056603,3.191011235955056,3.191011235955056,1.4220779220779218,1.1686046511627906,0.6217391304347828,0.5606694560669456,0.7594339622641508,0.5413223140495869,0.3321428571428573,0.7761904761904761,0.6877828054298643,1.2202380952380951,1.1073446327683616,0.2951388888888888,0.4627450980392158,0.5672268907563025,0.1729559748427671
BALZ_07-L^I10,0.1110332982731763,-0.1110332982731763,14.0,-0.1812127992406081,-0.1180840664711632,-1.6287325396573018,1.4047322369952484,-0.2502783995680588,-0.0500978577800263,2.040710769987824e-08,-0.000542422789506,-0.129401258717469,-4.286576764340143,-0.1220215991581263,-0.1689306507789129,-1.0932878867330886,0.9972203584779066,-0.1326859056979605,-0.2264079107949389,-0.2352941176470588,0.0303030303030302,-0.0555555555555554,-0.276595744680851,-0.3199999999999999,-0.3199999999999999,-0.3333333333333332,-0.3928571428571429,-0.5211267605633803,-0.5526315789473684,-0.3818181818181818,-0.3584905660377359,-0.5277777777777777,-0.5277777777777777,-0.6666666666666666,-0.6666666666666666,-0.7043478260869565,-0.6699029126213591,-0.7763157894736842,-0.8172043010752688,-0.7926829268292683,-0.8152173913043478,-0.8316831683168316,-0.8210526315789474,-0.8316831683168316,-0.8191489361702128,-0.8219895287958114,-0.7875,-0.7364341085271318,-0.7322834645669292,-0.7792207792207793,-0.6964285714285714,-0.6530612244897959,-0.6530612244897959,-0.5802469135802469,-0.575,-0.6,-0.5641025641025641,-0.5696202531645569,-0.5405405405405406,-0.4848484848484848,-0.5,-0.4137931034482758,-0.423728813559322,-0.4333333333333332,-0.3199999999999999,-0.2608695652173912,-0.1904761904761903,-0.2608695652173912
BBOU_00-L,0.0216470588235294,-0.0216470588235294,14.0,0.04883166969147,0.1612550471063257,0.3305570400476367,0.9956539454026893,0.1569307885097358,-0.056636678200692,0.0001180628387535,-0.0619328493647912,0.0082777261593039,2.250093632629299,-0.0334898029650001,-0.0482722569173726,-0.2418058132343846,0.6811082439223143,0.079366050666993,-0.120037438577334,0.017857142857143,0.0637720488466757,-0.0787309048178613,-0.0883720930232557,-0.1337016574585636,-0.1459694989106753,-0.0988505747126435,-0.0754716981132076,-0.0012738853503184,0.0523489932885905,0.1199999999999998,0.1199999999999998,0.1411935953420668,0.0637720488466757,-0.0175438596491228,0.0221642764015645,0.0813793103448274,0.0949720670391061,0.0949720670391061,0.1987767584097859,0.0453333333333332,0.0843706777316735,0.1914893617021276,0.2915980230642503,0.3587521663778164,0.3470790378006871,0.3023255813953489,0.3634782608695652,0.5076923076923077,0.5524752475247525,0.6401673640167362,0.7422222222222221,0.5742971887550199,0.3876106194690265,0.2937293729372938,0.2980132450331125,0.2346456692913385,0.2543999999999999,0.1461988304093566,0.1666666666666667,0.0919220055710305,0.1597633136094673,0.136231884057971,0.1152204836415362,0.1461988304093566,0.2365930599369086,0.1614814814814815,0.4545454545454546,0.2346456692913385
BBTK_30-L^C11,0.1134510869565217,-0.1134510869565217,11.0,0.1364296081277213,0.1818181818181818,7.568190268167145,1.8613333333333333,0.8411764705882353,0.1253396739130146,3.272758206667291e-07,0.2216981132075471,-0.108730583824317,-1.3196242333777624,-0.2328427255985267,-0.2464646464646464,-2.256756756756757,1.8,0.0007898894154818,0.2272727272727272,0.5384615384615385,0.0,-0.2352941176470588,-0.2352941176470588,-0.2352941176470588,-0.2352941176470588,-0.2352941176470588,-0.3809523809523809,-0.3809523809523809,-0.3809523809523809,-0.3809523809523809,-0.3809523809523809,-0.35,-0.35,0.0833333333333334,-0.35,-0.35,-0.3157894736842105,-0.2571428571428571,-0.1333333333333333,0.04,-0.0714285714285715,-0.0714285714285715,-0.0714285714285715,0.04,0.04,0.3,-0.037037037037037,0.1818181818181818,-0.1875,0.625,0.625,0.1818181818181818,-0.35,-0.35,-0.35,-0.2777777777777777,-0.2352941176470588,-0.1034482758620688,-0.1034482758620688,-0.0714285714285715,-0.1034482758620688,0.0,0.1818181818181818,0.1818181818181818,0.1304347826086955,0.1304347826086955,0.0,-0.0714285714285715
BBTU_63-L^C18,0.0619098767326479,-0.0619098767326479,13.0,0.0745087220406604,0.1377533193570929,-0.0054908032942196,0.455864342910975,0.0755260420833665,0.0276405298961602,1.606584017842315e-05,-0.016489113365307,0.0730680429172891,-4.132287793989044,-0.1142927552111657,-0.1122302340207618,-2.114605171208945,0.4346679227508243,0.0397320535892821,0.0532202960900924,-0.188034188034188,0.0240700218818379,-0.1203007518796993,-0.2094594594594595,-0.2352941176470588,-0.2212978369384359,-0.1349353049907579,-0.0769230769230769,-0.0805500982318271,-0.0583501006036217,0.0934579439252334,0.0540540540540539,-0.1931034482758621,-0.2160804020100503,-0.2107925801011804,-0.1986301369863014,-0.1268656716417912,-0.0583501006036217,-0.1567567567567568,-0.1944922547332186,-0.0714285714285715,0.0021413276231263,0.0129870129870128,0.0021413276231263,-0.1068702290076336,-0.1219512195121952,-0.1301115241635688,-0.2238805970149254,-0.28,-0.3097345132743363,-0.2547770700636943,0.1414634146341464,-0.0209205020920503,-0.0658682634730538,0.0064516129032257,-0.0769230769230769,-0.1986301369863014,-0.2147651006711409,-0.2289950576606261,-0.2887537993920973,-0.358904109589041,-0.3107511045655375,-0.3197674418604651,-0.1169811320754716,-0.1972555746140653,-0.1716814159292036,-0.1428571428571429,-0.0677290836653385,-0.176056338028169
BBXK_89-L^E06,0.1263906056860321,-0.1263906056860321,14.0,-0.065146749161619,0.1127210112972995,0.1292098096224775,2.14798949051862,-0.3366986696516983,-0.1122292685547688,6.139017237625264e-05,-0.1372995034705072,0.3556588840522356,0.3987194615269491,0.2105272664841866,0.277482391539601,-6.148366013071896,1.9621887137308656,0.1461865403616631,0.0073925480144135,-0.0521472392638037,0.0382165605095541,-0.1068493150684931,-0.0994475138121547,-0.1283422459893048,-0.1141304347826087,-0.2850877192982456,-0.2624434389140272,-0.2365339578454331,-0.1970443349753694,-0.0632183908045977,0.0830564784053156,0.012422360248447,0.1126279863481227,0.0584415584415582,0.1088435374149658,0.0448717948717947,0.0219435736677116,0.1768953068592056,0.2348484848484846,0.4818181818181817,0.4051724137931034,0.4173913043478261,0.3697478991596639,0.3092369477911645,0.2538461538461536,0.1560283687943262,0.0584415584415582,0.1768953068592056,0.0584415584415582,0.0584415584415582,-0.0239520958083833,-0.0632183908045977,0.1202749140893468,-0.0239520958083833,-0.1236559139784947,-0.3165618448637316,-0.2771618625277162,-0.2471131639722864,-0.2928416485900218,-0.350597609561753,-0.3194154488517745,-0.3292181069958848,-0.2347417840375587,-0.3305954825462013,-0.3360488798370673,-0.3849056603773585,-0.3849056603773585,-0.4898278560250391
BCPS_48-L^C06,0.0439181240687005,-0.0439181240687005,13.0,-0.0099882949668357,0.1109114127607245,0.2140686545323424,1.4788245462402767,-0.017326888065792,-0.0191357540585025,5.686464225758576e-06,0.0197424892703862,0.0035061120060646,-5.002702450873898,0.0098910054219582,0.0093884000111999,-1.4082145850796313,1.4094332633658475,0.0154449824678577,-0.3722427868769332,-0.243362831858407,0.0710900473933648,-0.0737704918032787,-0.1598513011152417,-0.1899641577060933,-0.0887096774193548,0.0865384615384614,0.0,-0.0504201680672269,-0.0813008130081301,0.0865384615384614,0.2555555555555553,-0.017391304347826,-0.1374045801526718,-0.1307692307692308,-0.2416107382550336,-0.1307692307692308,-0.1171875000000001,-0.2390572390572392,-0.2466666666666667,-0.2870662460567824,-0.2802547770700637,-0.2014134275618375,-0.6245847176079734,-0.6188870151770658,-0.5767790262172285,-0.6028119507908613,-0.6887052341597797,-0.6435331230283912,-0.6554878048780488,-0.6839160839160839,-0.7334905660377359,-0.7812197483059051,-0.7532751091703057,-0.7454954954954955,-0.75,-0.7773399014778326,-0.7775590551181103,-0.773319959879639,-0.7483296213808464,-0.75,-0.7477678571428572,-0.6912568306010929,-0.6596385542168675,-0.6816901408450704,-0.678520625889047,-0.6565349544072949,-0.562862669245648,-0.6686217008797655
BCQE_67-L^A14,0.1939937866758715,-0.1939937866758715,14.0,-0.1943405634505111,-0.0745637635483127,-0.932473519035448,1.195095948827292,-0.8254545454545454,-0.1373835001724995,4.508746181005274e-05,-0.1320119670905011,-0.1244232987312572,-1.237305631950331,0.296269592111936,0.3738358331984739,-1.6168009205983889,0.90227434257285,0.2698133145473758,-0.1133155284242655,-0.2011494252873562,0.1153846153846154,-0.1722169362511894,-0.297253634894992,-0.3122529644268775,-0.3995859213250518,-0.2532188841201718,-0.3579335793357934,-0.375448671931084,-0.2786069651741294,0.1677852348993287,0.9078947368421052,-0.1487279843444228,-0.1634615384615385,-0.4504106127605812,-0.493302271403611,-0.496818970503181,-0.4514501891551072,-0.531502423263328,-0.5930776426566885,-0.5240700218818382,-0.5619335347432024,-0.541622760800843,-0.493302271403611,-0.7157791571381902,-0.697286012526096,-0.7021567956179391,-0.6844396082698585,-0.7577951002227172,-0.7173489278752436,-0.7347560975609756,-0.7407628128724673,-0.779019558039116,-0.7502870264064294,-0.7496402877697842,-0.7349984770027413,-0.7778345250255363,-0.7744945567651633,-0.7552054023635341,-0.7386602583358366,-0.7652455477603886,-0.7318952234206472,-0.7149410222804718,-0.6754942185751585,-0.685807150595883,-0.6453322462291073,-0.7056833558863329,-0.5996318453750575,-0.6453322462291073
BCZB_W7-L^G07,0.0655844761638212,-0.0655844761638212,14.0,0.0679077843156168,0.1279723303069606,0.0416889708754517,0.7918436703483432,-0.0128283445326817,0.0303199925366172,0.0002731975660634,0.0859457895244525,0.1404775124930594,0.8466008488698789,-0.0768938344321874,-0.0719991875729217,-1.931318681318681,0.6323279524214104,0.0575112951807228,-0.0047552771978659,-0.1420612813370473,0.0405797101449274,-0.1390887290167866,-0.1670533642691415,-0.2161572052401746,-0.2144420131291029,-0.2394067796610169,-0.1968680089485458,-0.1411483253588517,-0.1328502415458936,-0.1670533642691415,-0.1265206812652068,-0.1651162790697674,-0.222943722943723,-0.2862823061630219,-0.2791164658634539,-0.2057522123893804,-0.2075055187637969,-0.1747126436781608,-0.1390887290167866,-0.2092511013215859,-0.1986607142857144,-0.2039911308203991,-0.1572769953051642,-0.1328502415458936,-0.0244565217391304,-0.0027777777777778,0.1543408360128617,-0.0651041666666666,0.0466472303206997,0.1770491803278688,-0.0477453580901857,-0.1002506265664161,-0.0452127659574468,-0.1431980906921242,-0.1533018867924529,-0.2703252032520326,-0.1592505854800936,-0.2361702127659575,-0.1747126436781608,-0.2039911308203991,-0.1840909090909092,-0.1307506053268765,-0.2658486707566462,-0.3484573502722323,-0.3679577464788732,-0.4153094462540716,-0.4468412942989215,-0.4105090311986864
BDAJ_H9-L,0.0915446941975953,-0.0915446941975953,7.0,-0.0363123115416694,0.2190345119627355,1.878330605134086,1.8931646932185144,0.0546095126247797,-0.0914793518034479,1.7330636672824692e-06,-0.0359273753769166,-0.0849467815509376,-1.9323865848686044,0.0108288257671594,0.0019712117714734,-1.1092636579572444,1.706404736275565,0.1105798421372191,-0.23781643805063,-0.0762942779291552,0.1433021806853582,-0.0027173913043478,-0.0755667506297229,-0.0392670157068062,-0.0982800982800983,0.0545977011494251,0.0485714285714284,0.1504702194357365,0.1687898089171973,0.3849056603773584,0.4505928853754941,0.1762820512820513,0.1155015197568389,0.2525597269624573,0.1993464052287581,0.416988416988417,0.3901515151515151,0.43359375,0.5617021276595744,0.5102880658436213,0.4505928853754941,0.5291666666666668,0.5683760683760684,0.5751072961373389,0.5887445887445886,0.7393364928909953,0.8442211055276381,0.7990196078431371,0.7729468599033817,0.699074074074074,0.7311320754716979,0.3492647058823528,0.3394160583941605,0.3542435424354244,0.2356902356902355,0.0166204986149585,-0.0847880299251869,0.057636887608069,0.1054216867469879,0.0280112044817928,0.1762820512820513,0.112121212121212,0.2922535211267605,0.139751552795031,0.1650793650793651,0.0082417582417582,0.207236842105263,-0.0342105263157894
