firms,age,agr,chpmia,currat,egr,herf,invest,mve_ia,pchcurrat,pchquick,pchsale_pchrect,pchsale_pchxsga,quick,salerec,sgr,tb,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BACQ_71-L^J02,3.0,0.0051862034491376,-0.5471156326586203,0.8417645287563986,-0.3346440677966102,7.258836508309473e-06,0.2118220444888777,1.0664394951827458,-0.1485523936200248,-0.0715733601650049,-0.7883916826115575,-0.0119963774679931,0.4929238181270702,12.063180827886711,-0.0778326764003775,1.5093895629426688,0.0558823529411764,0.0119047619047618,0.2927756653992395,0.2186379928315411,-0.3186372745490983,-0.4728682170542636,-0.4785276073619632,-0.4785276073619632,-0.3186372745490983,-0.3359375,-0.4256756756756756,-0.2592592592592593,-0.3004115226337449,-0.494047619047619,-0.5177304964539007,-0.5629820051413882,-0.7282174260591527,-0.656912209889001,-0.6816479400749064,-0.7113752122241086,-0.7337509788566954,-0.7520058351568198,-0.7392638036809815,-0.7392638036809815,-0.782608695652174,-0.8085585585585586,-0.8034682080924855,-0.7769028871391076,-0.7566213314244811,-0.7590361445783133,-0.7590361445783133,-0.7494473102431836,-0.7470238095238095,-0.697508896797153,-0.7012302284710018,-0.7543352601156069,-0.7310126582278481,-0.741837509491268,-0.773936170212766,-0.7787898503578399,-0.7844007609384909,-0.7914110429447853,-0.7861635220125787,-0.7897340754483612,-0.7888198757763976,-0.77088948787062,-0.7758734344100198,-0.7905113986444855,-0.8237428719543805
BALZ_07-L^I10,3.0,-0.3456090651558074,-0.1443024621309331,2.148373983739837,-0.0146571335716607,1.222849390458414e-07,-0.3663833805476864,0.0685352085287375,0.5795129220205545,0.8485382703567967,0.2874065367159695,-0.0069539091509325,1.6686991869918697,6.056179775280898,-0.2784471218206158,1.5093895629426688,0.0,0.0769230769230771,0.0769230769230771,0.0,0.0,-0.0666666666666665,-0.1249999999999998,-0.176470588235294,-0.1249999999999998,-0.176470588235294,-0.3333333333333332,-0.4166666666666666,-0.4399999999999999,-0.5172413793103448,-0.5333333333333332,-0.5757575757575757,-0.611111111111111,-0.588235294117647,-0.631578947368421,-0.611111111111111,-0.6216216216216216,-0.588235294117647,-0.5999999999999999,-0.5757575757575757,-0.6216216216216216,-0.5999999999999999,-0.631578947368421,-0.6499999999999999,-0.6499999999999999,-0.7021276595744681,-0.75,-0.7627118644067796,-0.78125,-0.7543859649122806,-0.7586206896551724,-0.7666666666666666,-0.7358490566037736,-0.7407407407407407,-0.7704918032786885,-0.7627118644067796,-0.7083333333333333,-0.7254901960784313,-0.7083333333333333,-0.7307692307692307,-0.7666666666666666,-0.7543859649122806,-0.7254901960784313,-0.7666666666666666,-0.8541666666666666
BBEK_99-L^L95,2.0,0.1881025641025642,0.1701783243431727,1.2113502935420746,0.1189962223421477,3.56435883235322e-06,0.1209230769230769,6.489206165612543,-0.1305661043733276,-0.1374161694793008,-0.1312287939240664,-0.2711312654696758,0.8818304982688546,3.533697632058288,0.1884827445374719,0.4279980472102534,-0.0171673819742489,-0.0661322645290581,-0.0604838709677418,-0.0489795918367347,-0.0528455284552845,-0.0291666666666665,0.0,0.0812064965197216,0.2360742705570291,0.2628726287262872,0.2167101827676241,0.3468208092485549,0.3126760563380282,0.3827893175074184,0.2295514511873351,0.2594594594594595,0.2426666666666668,0.4250764525993884,0.3910447761194029,0.45625,0.4121212121212123,0.3625730994152047,0.3546511627906976,0.4472049689440993,0.4935897435897436,0.3016759776536313,0.3786982248520711,0.563758389261745,0.5850340136054422,0.5481727574750832,0.5958904109589043,0.6642857142857144,0.7651515151515151,1.052863436123348,1.0438596491228074,0.856573705179283,0.9176954732510288,1.0711111111111111,0.9020408163265304,0.8492063492063493,0.8714859437751004,0.8492063492063493,1.034934497816594,0.9662447257383966,0.827450980392157,0.9662447257383966,1.187793427230047,0.7718631178707225,0.3665689149560116
BBIO_50-L^J00,2.0,-0.0457434733257661,-0.1324557145045504,1.3150136487716106,0.02255299954894,1.0950172098893728e-05,-0.0199205448354143,1.768241679843851,0.0520743925854686,0.0674068232221226,0.1444704701694206,-0.0352295833924432,0.7175614194722475,6.660790075089781,-0.0352295833924432,0.9759962587448836,-0.111111111111111,-0.0307692307692307,0.0862068965517242,0.0862068965517242,0.0677966101694915,0.0161290322580645,-0.0078740157480314,0.024390243902439,0.1886792452830188,0.1351351351351351,0.1351351351351351,0.2727272727272727,0.1886792452830188,0.0862068965517242,-0.0078740157480314,-0.0869565217391303,-0.0381679389312977,-0.0307692307692307,-0.0454545454545455,-0.0232558139534884,-0.1310344827586206,-0.1543624161073825,-0.0666666666666667,-0.0307692307692307,-0.136986301369863,-0.1818181818181818,-0.1428571428571428,-0.0526315789473684,-0.0454545454545455,-0.0307692307692307,0.024390243902439,0.05,0.0588235294117647,0.26,0.2115384615384614,0.125,0.2233009708737863,0.2233009708737863,0.1150442477876108,0.1886792452830188,0.1775700934579438,0.2115384615384614,0.2727272727272727,0.1559633027522935,0.1886792452830188,0.3404255319148936,0.4823529411764706,0.3846153846153846,-0.093525179856115
BBNH_32-L^L97,5.0,-0.0247346072186836,0.0687119148448448,1.356020942408377,0.006196518146946,0.00020132282094,-0.1126326963906581,17.65256276811532,0.103254829939021,0.1358179943496192,-0.020924161020593,-0.0687672982754949,0.7949389179755671,7.205930807248764,-0.0687672982754949,0.6835837230348256,0.0240384615384614,-0.0095238095238094,0.0585241730279897,0.1243243243243243,0.0833333333333334,0.0246305418719212,0.0374064837905236,0.1366120218579234,0.2567975830815709,0.2307692307692308,0.382059800664452,0.5072463768115945,0.5407407407407407,0.4910394265232976,0.2644376899696048,0.276073619631902,0.3081761006289307,0.523809523809524,0.4246575342465755,0.4857142857142857,0.368421052631579,0.3248407643312101,0.4596491228070176,0.6124031007751938,0.439446366782007,0.3164556962025315,0.3959731543624161,0.5072463768115945,0.5522388059701493,0.4494773519163764,0.5182481751824817,0.6124031007751938,0.625,0.9348837209302328,0.857142857142857,0.848888888888889,0.7119341563786008,0.7049180327868854,0.6842105263157894,0.6377952755905512,0.6377952755905512,0.7049180327868854,0.7702127659574467,0.7702127659574467,0.8325991189427313,0.857142857142857,1.2127659574468086,1.0594059405940597,0.4647887323943662
BBOU_00-L,2.0,0.0626109407777957,0.0594860221931936,1.5523809523809524,0.1128188358404185,1.6613473213407707e-05,0.0164595772147813,20.975901716671,0.1863064098878988,0.3256023457090976,0.2128012157174904,0.1820319849482596,0.746218487394958,3.068376068376069,0.1820319849482596,0.7289511533780573,0.0133779264214044,0.0050420168067226,0.0509666080843584,0.0659536541889482,0.0659536541889482,0.1390476190476191,0.1544401544401545,0.2832618025751072,0.3652968036529682,0.3590909090909091,0.3971962616822431,0.4621026894865527,0.5255102040816328,0.4514563106796116,0.2805139186295504,0.3028322440087148,0.3318485523385301,0.5452196382428942,0.5412371134020619,0.5820105820105823,0.5532467532467533,0.5062972292191437,0.5904255319148939,0.7333333333333334,0.8231707317073174,0.738372093023256,0.9105431309904156,1.0479452054794525,1.1205673758865249,1.2230483271375467,1.3636363636363642,1.6000000000000003,1.657777777777778,2.098445595854922,2.147368421052632,2.0355329949238583,2.2150537634408605,2.397727272727273,2.1640211640211646,2.114583333333333,2.180851063829788,2.285714285714286,2.497076023391813,2.4171428571428573,2.580838323353294,2.580838323353294,3.211267605633803,3.040540540540541,1.7557603686635948
BBQS_26-L^G99,2.0,0.1978555304740406,-0.071552970267002,1.3128398159765788,0.0400700252869092,4.674248846250212e-05,0.1992099322799096,2.76289215489315,-0.0938294733828112,-0.1440016843354568,-0.0910158972965051,-0.0763696922633203,0.6630071099958176,8.237639241743208,0.1428881297109701,0.4596676853471085,-0.0921658986175114,-0.0746268656716419,-0.0706638115631691,0.0483091787439613,-0.0863157894736842,-0.1178861788617886,-0.1178861788617886,-0.0113895216400911,0.3111782477341389,-0.0995850622406639,-0.1106557377049179,-0.1354581673306772,-0.1033057851239669,-0.1490196078431371,-0.2151898734177215,-0.218018018018018,-0.1653846153846154,-0.0626349892008639,-0.020316027088036,-0.1539961013645224,-0.181132075471698,-0.2345679012345679,-0.1749049429657794,-0.2036697247706422,-0.2606473594548553,-0.2885245901639344,-0.218018018018018,-0.1872659176029962,-0.1872659176029962,-0.181132075471698,-0.1872659176029962,-0.2007366482504603,-0.1992619926199261,-0.078556263269639,-0.1388888888888889,-0.1733333333333333,-0.1621621621621621,-0.1490196078431371,-0.209471766848816,-0.2399299474605954,-0.1962962962962964,-0.206581352833638,-0.1902985074626866,-0.2318584070796461,-0.2581196581196581,-0.2208258527827649,-0.0334075723830735,-0.1354581673306772,-0.3627019089574155
BBTU_63-L^C18,2.0,0.0044096241116532,0.032569947233208,1.4236011477761834,0.0242409301943383,3.799766697505429e-05,0.0457444986728315,5.542970993466112,-0.0050267590210379,-0.0850543795483027,0.3305408730889111,0.0534552269394929,1.090028694404591,21.12562534741523,0.0385298538051646,0.5022510248743728,-0.0352,-0.0713224368499257,-0.0031897926634768,0.1301989150090414,0.0195758564437193,-0.0458015267175572,-0.0657698056801195,0.0080645161290322,0.179245283018868,0.1022927689594357,0.0262725779967158,0.0195758564437193,0.1200716845878135,-0.0384615384615384,-0.1554054054054054,-0.1883116883116883,-0.1496598639455781,0.0313531353135314,-0.0875912408759124,-0.074074074074074,-0.1496598639455781,-0.2048346055979644,-0.1197183098591548,-0.0384615384615384,-0.1787122207621551,-0.1861979166666666,-0.1754617414248021,-0.0685543964232489,-0.0643712574850299,-0.0340030911901081,-0.0079365079365079,0.0162601626016258,0.0888501742160279,0.25,0.2755102040816326,0.188212927756654,0.2112403100775193,0.2729124236252545,0.2400793650793651,0.2600806451612902,0.3157894736842106,0.3354700854700856,0.3706140350877194,0.4740566037735849,0.4988009592326139,0.6846361185983827,0.8545994065281899,0.5394088669950741,0.2351778656126484
BBVN_02-L^I99,3.0,0.2047521267233793,-0.0648896717555011,1.78255033557047,0.6130884041331803,3.585905522712116e-07,0.045761220299208,1.0154836357953376,0.3758949657758152,0.4678921951174729,-0.2556980338128858,-0.0008462234964725,1.3818791946308726,3.1855047454702325,0.0509536009109023,0.5785993324613563,0.0833333333333334,-0.04,-0.024390243902439,0.1059907834101383,0.0619469026548673,0.1009174311926603,0.1428571428571428,0.1707317073170733,0.2903225806451612,0.0762331838565022,0.1707317073170733,0.263157894736842,0.3186813186813186,0.3186813186813186,0.1764705882352941,0.1707317073170733,0.3043478260869563,0.2435233160621761,0.2121212121212121,0.2765957446808511,0.2903225806451612,0.2121212121212121,0.1940298507462687,0.3043478260869563,0.1059907834101383,0.1111111111111109,0.1428571428571428,0.2698412698412697,0.2903225806451612,0.2903225806451612,0.2834224598930479,0.2182741116751267,0.2121212121212121,0.3793103448275861,0.3559322033898304,0.2698412698412697,0.2972972972972971,0.1999999999999999,-0.0082644628099173,0.0526315789473683,0.0480349344978165,0.0084033613445377,0.0714285714285714,0.0084033613445377,-0.0163934426229508,0.0714285714285714,0.0619469026548673,0.1162790697674418,-0.2307692307692308
BBXK_89-L^E06,3.0,0.1305103400335978,-0.0050243547964522,1.439277350284376,0.1163261549788331,8.773024738202913e-05,0.0485431269188436,16.13813244127057,0.4475262670941177,0.7937225946879226,-3.112687589109054,-0.0613503738117621,1.0477305676368909,10.848769490888598,0.0297248622528128,0.8198496543745983,0.0365853658536585,-0.0520231213872832,-0.0238095238095238,0.1428571428571428,0.1043771043771042,0.086092715231788,0.1714285714285714,0.1388888888888888,0.2284644194756553,0.247148288973384,0.2330827067669172,0.2193308550185873,0.2615384615384615,0.1927272727272726,0.1388888888888888,0.1756272401433691,0.2377358490566037,0.4909090909090907,0.4137931034482758,0.3497942386831274,0.3723849372384935,0.3839662447257381,0.3781512605042016,0.4708520179372197,0.4077253218884118,0.2567049808429118,0.3172690763052206,0.4323144104803491,0.5545023696682465,0.6237623762376237,0.7263157894736842,0.6994818652849741,0.5769230769230769,0.802197802197802,0.9294117647058824,0.6078431372549018,0.6994818652849741,0.842696629213483,0.6078431372549018,0.5922330097087378,0.569377990430622,0.5471698113207546,0.5845410628019323,0.569377990430622,0.5545023696682465,0.5255813953488371,0.6078431372549018,0.3898305084745763,0.1631205673758864
BCPS_48-L^C06,2.0,-0.0304053375133136,-0.1818098324865947,0.9973353635325466,-0.0898642177024057,6.672919549300138e-05,-0.0186893350214022,5.784063010979499,-0.0811395744889081,-0.067577874868228,0.218191463115607,-0.123310591362467,0.6454764623778708,6.4560953723881545,0.1000589738549242,0.597875086620148,-0.0326923076923076,-0.0545454545454545,-0.069767441860465,-0.0076335877862595,-0.0114068441064637,-0.0730837789661319,-0.087719298245614,-0.0812720848056537,0.0993657505285412,0.0297029702970297,0.0483870967741935,0.1529933481152994,0.1659192825112108,0.019607843137255,-0.1447368421052631,-0.1517128874388253,-0.1245791245791245,-0.0262172284644194,-0.0647482014388488,-0.084507042253521,-0.111111111111111,-0.1260504201680672,-0.040590405904059,-0.0334572490706319,-0.1811023622047243,-0.1925465838509317,-0.2036753445635528,-0.1289782244556113,-0.1390728476821191,-0.1811023622047243,-0.1693290734824281,-0.1887675507020281,-0.140495867768595,0.04,-0.001919385796545,-0.0441176470588235,-0.0225563909774436,-0.0038314176245209,-0.0458715596330274,-0.0510948905109489,-0.0545454545454545,-0.0458715596330274,-0.0562613430127041,0.0019267822736031,0.0038610038610038,0.1016949152542374,0.145374449339207,0.0483870967741935,-0.2528735632183908
BCQE_67-L^A14,3.0,0.3908675114343555,-0.1536308737993997,2.1162420382165603,0.0198155107618722,5.767013240013944e-06,0.1567818849816301,2.059866860532256,0.0404788307322985,0.1075842961869277,-0.2843280734742489,0.0788399883415912,1.234531392174704,3.4969296173830893,0.0788399883415912,1.1163723030069796,-0.0521628498727735,0.0607287449392712,0.1260744985673352,0.21671826625387,0.3960923623445826,0.3056478405315617,0.297029702970297,0.341296928327645,0.8581560283687941,0.6409185803757829,0.8321678321678323,1.0310077519379846,0.7742663656884878,0.4971428571428571,0.1407837445573296,0.1086036671368124,0.1101694915254236,0.2186046511627908,0.2110939907550078,0.31,0.2300469483568077,0.1819548872180452,0.2186046511627908,0.1801801801801801,0.0564516129032257,-0.0125628140703517,0.0168175937904269,0.0752393980848153,0.0737704918032786,0.1424418604651163,0.1748878923766816,0.1117397454031117,0.1696428571428572,0.3936170212765959,0.4914611005692602,0.3960923623445826,0.502868068833652,0.5057471264367817,0.3936170212765959,0.5057471264367817,0.5657370517928288,0.6172839506172838,0.6512605042016808,0.6073619631901843,0.6652542372881358,0.8152424942263279,1.1358695652173911,0.9170731707317076,0.2377952755905512
