firms,absacc,acc,age,agr,cashdebt,chpmia,currat,depr,egr,grltnoa,herf,invest,lgr,pchcapx_ia,pchcurrat,pchdepr,pchquick,pchsale_pchinvt,pchsale_pchrect,pctacc,quick,roic,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
FTLX_46-L^H10,0.1112421569089965,-0.1112421569089965,12.0,0.133997785160576,0.2417187366258666,1.6324341472193409,0.990993788819876,0.1308626787636475,-0.0265505081933209,0.0419870736424963,2.9768924124026475e-06,0.1296687808315716,0.2854068857589985,-0.1692632217348752,-0.2424819619425023,-0.4794830270644318,-0.2469829550633487,0.1966941789662248,0.1142932465652923,-2.1016042780748663,0.8080745341614908,0.0784927951311196,0.1360881183601642,-0.0840840840840841,-0.077562326869806,0.0183486238532111,0.0,0.0152439024390245,0.0638977635782749,0.0471698113207545,0.2242647058823528,0.1482758620689654,0.2065217391304348,0.2709923664122138,0.4353448275862071,0.2906976744186047,0.4291845493562232,0.6243902439024391,0.970414201183432,0.4605263157894739,0.6733668341708543,0.8707865168539326,0.665,0.839779005524862,0.3536585365853659,0.0638977635782749,0.0341614906832297,-0.0205882352941175,-0.0029940119760478,0.0214723926380369,-0.0999999999999999,-0.1048387096774193,-0.159090909090909,-0.146153846153846,-0.1167108753315649,-0.1373056994818652,-0.1190476190476189,-0.2071428571428571,-0.1143617021276595,-0.1119999999999999,-0.0234604105571847,-0.169576059850374,-0.0851648351648352,-0.2466063348416289,-0.2109004739336492,-0.323170731707317,-0.25,-0.0901639344262295,-0.0347826086956521,-0.1282722513089005,-0.0698324022346368,-0.1328125
FTMA_04-L^K03,0.128270828480472,0.128270828480472,12.0,0.2441191845269211,0.1667474551623849,0.072429723753796,2.7256121259230466,0.275,0.1080227416298167,0.0116468669927782,3.196648842594571e-07,0.2219898937097056,0.4128654970760233,-0.0461621061886338,-0.1961705149280955,0.0838235294117647,-0.2620463805515962,-0.0343113447051103,-0.265715128398845,1.6720647773279351,0.3078118927322189,0.10964666292765,0.2176508207205287,-0.1111111111111111,0.0253164556962024,0.0,0.0062111801242235,-0.1818181818181817,-0.1382978723404254,-0.0795454545454544,-0.1899999999999999,-0.0898876404494382,-0.0470588235294117,-0.0689655172413792,-0.0240963855421685,0.0451612903225806,0.0124999999999999,0.1250000000000002,0.1250000000000002,0.2461538461538461,0.1571428571428572,0.1408450704225352,0.265625,0.2272727272727273,0.0384615384615385,0.1911764705882352,0.2272727272727273,0.08,-0.0898876404494382,-0.0689655172413792,-0.0689655172413792,0.1172413793103448,-0.0999999999999999,0.0945945945945947,0.306451612903226,0.5,0.5,0.3728813559322035,0.306451612903226,0.4210526315789475,0.4727272727272726,0.4086956521739133,0.1911764705882352,-0.0299401197604789,-0.0689655172413792,-0.0689655172413792,-0.0121951219512194,0.1095890410958904,0.0384615384615385,-0.0357142857142855,-0.0357142857142855,-0.0240963855421685
FTMO_13-L^G06,0.0528184642698624,-0.0528184642698624,13.0,0.0435374149659863,0.25,0.7209913935225873,1.140267175572519,0.2284122562674094,0.00164744645799,-0.0483799378606298,1.371178357392812e-07,0.1278911564625849,0.097165991902834,0.0431063047930482,-0.0507620403696818,0.0415598885793872,-0.1176710578585154,-0.0143580651785404,0.0600170794639033,-1.2526315789473683,0.650763358778626,0.0869163199260286,0.1332929415328688,-0.0238095238095238,-0.0454545454545455,-0.0869565217391304,-0.0869565217391304,-0.16,0.024390243902439,0.1351351351351351,0.0909090909090908,0.0,-0.2222222222222223,-0.2,-0.0561797752808989,-0.16,-0.3,-0.3333333333333333,-0.3114754098360656,-0.328,-0.3385826771653544,-0.2075471698113208,-0.0454545454545455,-0.2293577981651376,-0.282051282051282,-0.373134328358209,-0.282051282051282,-0.2758620689655172,-0.288135593220339,-0.2500000000000001,-0.2758620689655172,-0.2695652173913043,-0.1428571428571429,-0.1923076923076924,-0.1428571428571429,-0.0454545454545455,-0.0454545454545455,0.2173913043478261,-0.1764705882352941,-0.0967741935483872,-0.2363636363636364,-0.3823529411764707,-0.3538461538461539,-0.3636363636363636,-0.2758620689655172,-0.3057851239669421,-0.288135593220339,-0.328,-0.4206896551724137,-0.4509803921568628,-0.4939759036144578,-0.5280898876404494
FTMS_64-L,0.0880829015544041,-0.0880829015544041,12.0,1.4612085769980503,0.1504787961696306,1.268176188046637,0.4492320819112628,0.3902439024390243,1.924870466321244,0.492002703311552,8.84723342917131e-08,0.0818713450292397,1.2615727830451755,0.2433768820722972,-0.1203042924298317,0.7352592943405158,-0.1040106895640053,-0.0951792336217552,-0.1120763150349657,-1.810185185185185,0.3502559726962457,0.0717566925392048,0.2381540997115781,0.1497558328811721,-0.3929512516469038,-0.3128262490678598,-0.4162179284130504,-0.4998643147896879,-0.4765691564896336,-0.477755738169453,-0.5633736081497276,-0.5467289719626167,-0.6126523749474568,-0.5417702635504724,-0.5878801431127012,-0.6215605749486653,-0.6771763881590471,-0.7007631108946257,-0.7101289713746461,-0.5799908842297175,-0.6379886073462974,-0.6688825008983111,-0.6582607083256073,-0.643244289585753,-0.5905354365696511,-0.5403990024937656,-0.51829587036069,-0.5163998950406717,-0.5252447192168985,-0.5376317109884596,-0.5072192513368984,-0.5142329994728518,-0.51829587036069,-0.5072192513368984,-0.4939593629873696,-0.4482035928143713,-0.3961336828309305,-0.3684030157642221,-0.3476106194690266,-0.3391896737181785,-0.3024224072672218,-0.4391357273280584,-0.4697928653624855,-0.4637765493162641,-0.4108056265984655,-0.4297648514851485,-0.3580633925461511,-0.3496824276640791,-0.3638246461857093,-0.3802958977807666,-0.3441281138790035,-0.3802958977807666
FTMU_Z4-L,0.0034836749064225,0.0034836749064225,2.0,0.1041900362916529,0.0776249644313762,-0.0153807231937488,1.140451905714704,0.0432859673682776,0.0131464106480471,0.081395978664628,3.324708966972612e-07,0.042338262199694,0.1716651561341352,-0.1924905837298559,0.0206928958646746,-0.4114700758107851,0.3884757977160289,-0.0542773586087609,-0.4447746123379402,0.1302771855010662,0.4005661021912059,0.0627703414047225,-0.1072475628688646,0.0,-0.12,0.0,0.0476190476190476,0.0,0.0476190476190476,0.2222222222222223,0.2222222222222223,0.1578947368421053,0.4666666666666668,0.375,0.375,0.375,0.375,0.375,0.375,0.4666666666666668,0.6923076923076923,0.5714285714285714,0.4666666666666668,0.375,0.6923076923076923,0.4666666666666668,0.4666666666666668,0.2222222222222223,0.0999999999999998,0.1578947368421053,0.2222222222222223,0.2941176470588234,0.5714285714285714,0.375,0.2941176470588234,0.2941176470588234,0.375,0.375,0.2222222222222223,0.5714285714285714,0.375,0.2222222222222223,0.0476190476190476,-0.0833333333333332,-0.0434782608695653,-0.0434782608695653,-0.0434782608695653,0.0476190476190476,0.0,0.0,0.0476190476190476,0.0999999999999998
FTNC_74-L^I02,0.0641259698767685,-0.0641259698767685,12.0,0.3259023354564756,0.1593490422105441,0.0884830547447263,1.0506064408197406,0.1252955082742317,0.1348733233979137,0.1638521223185699,1.2490601365082586e-06,0.1993099787685774,0.4315746084089036,0.1761354129639041,-0.1300921906044559,0.0792859921596792,-0.1639047441621046,-0.0990330019403069,-0.2029598987860016,-1.0891472868217054,0.7624424926808866,0.083737608099557,0.167511115706752,0.129032258064516,-0.2846153846153846,-0.3376068376068375,-0.3699186991869918,-0.3450704225352111,-0.3260869565217391,-0.2548076923076923,-0.2790697674418604,-0.2010309278350515,-0.1259398496240601,-0.162162162162162,-0.1666666666666666,-0.1514598540145985,-0.2145270270270269,-0.2275747508305646,-0.2145270270270269,-0.1725978647686832,-0.2790697674418604,-0.2757009345794392,0.040268456375839,-0.0882352941176469,-0.1955017301038062,-0.2091836734693877,-0.2401960784313724,-0.2711598746081504,-0.3280346820809248,-0.3241279069767441,-0.3733153638814015,-0.3945312499999999,-0.3309352517985611,-0.3469101123595505,-0.3450704225352111,-0.3758389261744966,-0.3758389261744966,-0.3357142857142856,-0.2954545454545454,-0.2377049180327868,-0.4273399014778324,-0.4128787878787878,-0.5010729613733905,-0.5074152542372881,-0.4624277456647399,-0.4404332129963899,-0.3211678832116788,-0.3366619115549214,-0.1884816753926701,-0.1356877323420073,-0.1226415094339621,-0.0681362725450901
FTND_42-L^H05,0.0744061013732955,-0.0744061013732955,5.0,0.0190829383304271,0.1677825668493953,-0.2471137992574983,0.5464292939510419,0.0365196993122567,0.1475199499295884,-0.0201311260050356,1.2245346069718734e-08,0.0352923840165041,-0.0640012962287844,-0.0761753616758566,-0.2025847661145108,0.195348439348976,-0.2054564132082943,0.0656614905788585,0.1150465180706355,-1.0256539235412472,0.2298873828309393,0.1265211535894978,0.1131955231608715,0.1842105263157893,-0.2244897959183673,-0.1739130434782608,-0.1363636363636363,-0.1058823529411764,0.0,0.1875,0.1515151515151513,0.1176470588235294,0.0857142857142858,0.2666666666666668,0.3333333333333335,0.2666666666666668,0.2258064516129032,0.1692307692307693,0.1176470588235294,0.2063492063492062,0.2063492063492062,0.1515151515151513,0.1515151515151513,0.0270270270270269,0.1014492753623188,0.0857142857142858,0.1515151515151513,0.1515151515151513,0.1176470588235294,0.3103448275862071,0.4074074074074074,0.5833333333333335,0.6888888888888889,0.9487179487179488,1.0,1.1111111111111112,1.0,1.054054054054054,1.1714285714285717,1.3030303030303028,1.5333333333333337,0.8095238095238095,0.7272727272727273,0.4901960784313726,0.6521739130434783,0.6521739130434783,0.7674418604651163,1.054054054054054,1.1111111111111112,1.2352941176470589,1.923076923076923,2.04
FTNS_87-L,0.0653107497334714,-0.0653107497334714,12.0,0.1210080019109041,0.2205692108667528,-0.9762926934953944,1.0890246025298826,0.118944480542921,0.0169899685316235,-0.0602654774239071,3.838208982590509e-08,-0.025717584298738,0.242591697174829,-0.0069866472379116,0.0346087799591708,-0.135860845578106,0.0641413008346083,-0.1296257302411893,-0.0279997272352533,-1.1250646663217798,0.8964256701868397,0.0697713091127933,0.00807778304073,-0.05,-0.0804597701149424,0.1111111111111111,0.0526315789473683,-0.0476190476190475,-0.0588235294117646,0.0256410256410257,0.25,0.2121212121212121,0.3333333333333335,0.3793103448275863,0.3793103448275863,0.3793103448275863,0.2903225806451615,0.2903225806451615,0.26984126984127,0.2903225806451615,0.3333333333333335,0.1594202898550727,0.4814814814814814,0.25,0.038961038961039,0.0126582278481013,0.0126582278481013,0.0256410256410257,0.0,0.0526315789473683,-0.069767441860465,-0.0123456790123457,0.0256410256410257,0.1764705882352941,0.1267605633802817,0.0666666666666666,0.25,0.142857142857143,0.4285714285714286,0.2903225806451615,-0.0476190476190475,-0.1999999999999999,-0.3939393939393939,-0.4666666666666667,-0.5151515151515151,-0.4202898550724636,-0.4482758620689655,-0.5180722891566265,-0.5266272189349113,-0.5652173913043479,-0.5348837209302325,-0.5767195767195767
FTNU_50-L^A12,0.0313258327818221,-0.0313258327818221,13.0,-0.0282731622444541,0.0677161616960683,1.2189616078668153,1.3357558139534884,0.1327751196172248,0.782608695652174,-0.0310316935068747,8.546972090706468e-07,0.0292880962737422,-0.0522342064714945,-0.1043834987496729,-0.3189715854288246,-0.1896465119446952,-0.3360752952424555,-0.1660373990270899,-0.2029407674755226,-1.0339805825242716,0.9421511627906978,0.0548040235865417,-0.140279823269514,-0.1603773584905661,-0.3071895424836601,-0.345679012345679,-0.4011299435028248,-0.3375,-0.2428571428571427,-0.2638888888888888,-0.2318840579710144,-0.2789115646258503,-0.2205882352941176,-0.2148148148148148,-0.2587412587412586,-0.6535947712418301,-0.6645569620253164,-0.6535947712418301,-0.6478405315614617,-0.6624203821656052,-0.6980056980056979,-0.383720930232558,-0.3161290322580645,-0.3801169590643274,-0.4976303317535544,-0.5655737704918032,-0.5742971887550201,-0.6131386861313869,-0.656957928802589,-0.6200716845878136,-0.6382252559726962,-0.6558441558441559,-0.7055555555555555,-0.624113475177305,-0.6159420289855072,-0.6227758007117438,-0.5891472868217054,-0.4976303317535544,-0.548936170212766,-0.5637860082304527,-0.7482185273159145,-0.7710583153347732,-0.7818930041152263,-0.8178694158075601,-0.8003766478342749,-0.8055045871559633,-0.7884231536926147,-0.7768421052631579,-0.8206429780033841,-0.8143607705779334,-0.8396369137670197,-0.8374233128834356
FTOE_84-L^L06,0.0737092391304348,0.0737092391304348,13.0,0.2294585384324118,0.3726599912929909,0.0813908850923052,2.7812197483059053,0.0486725663716814,0.2115249472944483,0.0349864130434774,2.7488317352076828e-08,0.2101476713366149,0.3062248995983936,0.668691081075353,-0.1449628476491981,0.3033431661750246,-0.358245263807312,-0.2201933404940924,0.1124287552858982,0.5203836930455635,0.6805421103581802,0.2449152542372881,0.1394557823129251,0.0510638297872341,-0.2467948717948718,-0.1840277777777776,-0.1328413284132841,-0.237012987012987,-0.265625,-0.1840277777777776,-0.1360294117647059,-0.1666666666666666,-0.1840277777777776,-0.1064638783269961,-0.1391941391941391,0.0042735042735044,-0.08203125,-0.0447154471544715,-0.0368852459016393,-0.1328413284132841,-0.1637010676156584,-0.0961538461538461,-0.0289256198347106,-0.08203125,-0.048582995951417,0.0681818181818181,0.1989795918367347,0.2303664921465968,-0.0329218106995885,0.0307017543859651,-0.0208333333333332,0.1084905660377357,0.0930232558139536,0.1989795918367347,0.3742690058479532,0.6319444444444446,0.6785714285714288,0.7537313432835822,0.7279411764705881,1.0614035087719302,1.0434782608695654,0.7279411764705881,0.4156626506024097,0.2500000000000002,0.3505747126436782,0.5878378378378379,0.7028985507246379,1.0258620689655171,1.0614035087719302,0.8650793650793651,0.8800000000000001,0.7537313432835822
FTOG_39-L^B08,0.061357578816219,0.061357578816219,7.0,0.1997377258471872,0.1282259490819334,-0.1849925498545656,2.3547250649402693,0.1770656189526769,0.1600358438918261,-0.0280189884397617,6.905433912377283e-07,0.1678329077738614,0.2279403939795734,0.2003588039925893,0.1363936897283825,-0.0991943608849008,0.0993387073492675,-0.156023970457924,-0.0487206282962285,0.8918256005868329,0.5473016543829671,0.0825079613741044,0.0614224955370011,0.0106382978723404,-0.1111111111111112,0.1124260355029584,0.1359516616314198,0.0273224043715845,0.0415512465373961,0.2287581699346403,0.3333333333333332,0.4242424242424241,0.6137339055793991,0.6785714285714284,1.0,1.292682926829268,1.0659340659340657,1.043478260869565,0.9789473684210526,0.9789473684210526,0.9282051282051282,0.9481865284974094,0.9381443298969072,0.6785714285714284,0.6860986547085202,0.6137339055793991,0.8252427184466018,0.6068376068376069,0.4687499999999998,0.6637168141592922,0.7168949771689497,0.6936936936936935,0.6563876651982379,1.211764705882353,1.3499999999999996,1.4736842105263157,1.5753424657534247,1.805970149253731,1.7246376811594204,2.3571428571428568,2.5471698113207544,1.892307692307692,1.5405405405405403,1.251497005988024,1.292682926829268,1.1363636363636362,1.41025641025641,1.647887323943662,1.805970149253731,1.984126984126984,1.647887323943662,1.6666666666666663
FTOH_K0-L,0.2391272903998472,-0.2391272903998472,12.0,0.0123295805148385,0.0469441093687173,2.620891857670186,0.3672383769471148,0.0849436926279928,-0.1902036486536493,-0.0989522161987024,4.6394686906112495e-08,0.1625199380610308,0.1933392863048582,-0.0379051507694479,1.0692308879943988,0.2972694826667859,1.2899386549543834,-0.0288819430780527,-1.493442943503552,-4.699909028883329,0.3044059063476539,-0.005841785951275,0.0599977592782928,0.0882352941176469,-0.2916666666666666,-0.1904761904761903,-0.2093023255813952,-0.1052631578947368,-0.0555555555555554,0.0625,-0.0555555555555554,-0.081081081081081,-0.1282051282051282,-0.1904761904761903,-0.1707317073170731,-0.0285714285714284,-0.276595744680851,-0.1707317073170731,-0.2093023255813952,-0.1707317073170731,-0.1282051282051282,-0.2444444444444444,-0.2916666666666666,-0.4137931034482758,-0.4333333333333332,-0.3703703703703703,-0.4603174603174602,-0.4516129032258064,-0.5405405405405406,-0.5277777777777777,-0.423728813559322,-0.4516129032258064,-0.4925373134328358,-0.3818181818181818,-0.2916666666666666,-0.3461538461538461,-0.4137931034482758,-0.4035087719298245,-0.3333333333333332,-0.4516129032258064,-0.5641025641025641,-0.6421052631578947,-0.711864406779661,-0.7043478260869565,-0.7017543859649122,-0.6822429906542056,-0.6382978723404256,-0.6263736263736264,-0.6909090909090909,-0.679245283018868,-0.6761904761904762,-0.7043478260869565
FTON_R1-L,0.0406358662827857,0.0406358662827857,13.0,0.1850107944317389,0.2832484355464316,0.2228084045470701,3.1420358545630087,0.0867195662609776,0.1414645991605093,0.0239563970704641,1.5714704680682996e-07,0.0699972453378945,0.2391365052088927,0.1478464069803317,0.1422732708009828,-0.1207840808713354,0.1605945429518785,0.0628214206911231,-0.0788982031212296,0.3633217993079585,2.727163013187633,0.1550149406735299,0.1289956107833215,-0.0039062500000001,-0.1409395973154362,-0.1847133757961784,-0.1633986928104575,-0.182108626198083,-0.0622710622710622,-0.0266159695817489,-0.0954063604240282,-0.1172413793103447,-0.2024922118380062,-0.2171253822629969,-0.075812274368231,-0.2747875354107648,-0.189873417721519,-0.075812274368231,-0.0985915492957746,-0.0553505535055349,-0.2492668621700879,-0.3452685421994885,-0.3947990543735225,-0.2727272727272727,-0.2426035502958579,-0.189873417721519,0.2367149758454108,0.4382022471910112,0.2673267326732673,0.3128205128205128,0.3689839572192512,0.5147928994082842,0.6100628930817609,0.3617021276595746,0.4883720930232558,0.5900621118012421,0.6100628930817609,0.6842105263157894,0.6516129032258065,1.098360655737705,0.6842105263157894,0.3195876288659793,0.2994923857868021,0.2864321608040201,0.2248803827751198,0.1228070175438598,0.0578512396694215,0.1277533039647578,0.1228070175438598,0.1277533039647578,0.2018779342723005,0.1179039301310043
FTOQ_09-L^A05,0.0495848340595588,-0.0495848340595588,13.0,0.0320913092435254,0.2666972753490107,-0.6932984990136049,0.8913705583756345,0.0291004810747027,0.0536504085958271,-0.0074133776624771,2.1363770010040962e-09,0.0449551301736787,-0.0175498478254685,0.0008477971302788,0.4019093847538015,0.1328897182546574,0.5097606352408108,0.0001979920319605,0.0102547761697817,-0.9701051248357424,0.7189086294416244,0.0717016081502062,-0.012873903392876,0.0526315789473683,-0.0776699029126214,-0.0594059405940594,-0.1203703703703704,-0.0104166666666666,0.0795454545454545,0.0795454545454545,0.0326086956521738,0.0795454545454545,0.0919540229885056,0.1176470588235294,0.1309523809523809,0.144578313253012,0.021505376344086,0.0439560439560438,0.021505376344086,0.1728395061728393,0.1046511627906976,0.1377245508982036,0.1515151515151516,0.0270270270270269,0.0982658959537572,0.0555555555555555,0.144578313253012,0.1046511627906976,0.0795454545454545,0.0555555555555555,0.0674157303370786,0.0674157303370786,0.0614525139664803,0.2337662337662336,0.2337662337662336,0.225806451612903,0.2179487179487178,0.1874999999999997,0.3768115942028986,0.4960629921259842,0.1728395061728393,0.1176470588235294,0.0326086956521738,0.0439560439560438,0.1728395061728393,0.2179487179487178,0.25,0.3013698630136985,0.2666666666666666,0.25,0.3013698630136985,0.2666666666666666
FTOR_44-L^G07,0.041085045210217,0.041085045210217,12.0,0.1997250229147572,0.2058900637944595,-0.1459604533983231,3.260540267609189,0.3908045977011494,0.1538857436953166,-0.0036668194508101,2.8381650312770087e-06,0.1960586617781851,0.2525590551181101,-0.1302360698002733,-0.1440662371679872,0.1995530012771392,-0.2576573689278861,-0.1071620510457992,0.0262970907218812,0.4441441441441441,0.2209038121686442,0.128597957288765,0.1146767961228632,0.108433734939759,-0.2350230414746543,-0.1487179487179487,-0.1263157894736841,-0.1902439024390243,-0.1530612244897959,-0.1263157894736841,-0.1443298969072165,-0.0119047619047618,0.1066666666666666,0.0779220779220779,0.1066666666666666,0.2388059701492535,0.3833333333333333,0.5090909090909088,0.4434782608695653,0.4690265486725664,0.4434782608695653,0.6435643564356435,0.5370370370370368,0.7659574468085106,0.482142857142857,0.3495934959349593,0.3833333333333333,0.3174603174603174,0.0641025641025641,0.0573248407643312,0.0779220779220779,0.0779220779220779,-0.0177514792899408,0.0506329113924048,0.2388059701492535,0.596153846153846,0.5370370370370368,0.482142857142857,0.456140350877193,0.7291666666666667,0.7291666666666667,0.5370370370370368,0.4310344827586208,0.2769230769230768,0.2575757575757573,0.3174603174603174,0.3279999999999998,0.7659574468085106,0.5660377358490565,0.5660377358490565,0.4310344827586208,0.3174603174603174
FTPI_91-L,0.0912596910450627,-0.0912596910450627,13.0,0.0248469060200504,0.1653247794707297,-0.4779142607458015,1.621726639522146,0.1588899005007478,-0.0662468790298242,0.0018901920374134,2.869601486648844e-08,0.0274272803595239,0.0993737233158993,-0.0042462995774364,-0.0003775008068725,-0.105416034101068,0.0117302633888887,-0.0144240977337443,-0.0113003227046484,-2.6308665846370185,1.248124341194221,0.0824829274578018,-0.105351476530767,-0.161764705882353,-0.3199999999999999,-0.3523809523809523,-0.4137931034482758,-0.2842105263157893,-0.3061224489795917,-0.3333333333333332,-0.3928571428571429,-0.4516129032258064,-0.4471544715447154,-0.4769230769230769,-0.4333333333333332,-0.4848484848484848,-0.5072463768115941,-0.5405405405405406,-0.5405405405405406,-0.4848484848484848,-0.4848484848484848,-0.4769230769230769,-0.3584905660377359,-0.4848484848484848,-0.5,-0.5142857142857142,-0.5405405405405406,-0.5696202531645569,-0.5342465753424657,-0.5277777777777777,-0.5526315789473684,-0.5,-0.5342465753424657,-0.4137931034482758,-0.4333333333333332,-0.442622950819672,-0.3818181818181818,-0.2444444444444444,-0.4333333333333332,-0.3199999999999999,-0.4848484848484848,-0.5277777777777777,-0.5853658536585366,-0.6530612244897959,-0.6222222222222222,-0.6091954022988506,-0.6363636363636364,-0.6682926829268292,-0.6866359447004609,-0.6851851851851851,-0.6936936936936937,-0.6866359447004609
FTPT_07-L^D03,0.0988612999446621,-0.0988612999446621,3.0,-0.1685288640595902,0.1579066202421837,-0.1783318109158544,1.1377509495387954,0.0848812777746788,0.0272130858168337,-0.0726950434379646,3.958947903712983e-08,-0.0068472833341573,-0.4144889307583608,-0.2229252973056713,0.3593250527833797,0.2428936555552878,0.2823870771234318,-0.0121225177152205,0.1618647760968338,-5.284752284752284,0.7763836136733586,-0.012160619447064,-0.1294918542512927,0.1481481481481481,-0.2602739726027396,-0.2702702702702702,-0.0999999999999998,-0.0999999999999998,0.1250000000000002,0.1020408163265307,0.1999999999999999,0.1739130434782609,0.0188679245283018,-0.0357142857142857,-0.129032258064516,-0.2394366197183097,-0.2702702702702702,-0.3164556962025316,0.1250000000000002,-0.0181818181818181,-0.0357142857142857,-0.1428571428571428,-0.15625,-0.2702702702702702,-0.3720930232558139,-0.4545454545454545,-0.4705882352941176,-0.4599999999999999,-0.564516129032258,-0.509090909090909,-0.5813953488372092,-0.6375838926174496,-0.6375838926174496,-0.6470588235294117,-0.6142857142857142,-0.568,-0.6,-0.6029411764705883,-0.6516129032258065,-0.6727272727272726,-0.7081081081081081,-0.7326732673267327,-0.7545454545454545,-0.7721518987341772,-0.7652173913043478,-0.7672413793103448,-0.763157894736842,-0.7938931297709924,-0.788235294117647,-0.8111888111888111,-0.8078291814946619,-0.8036363636363636
FTPZ_05-L^F15,0.1560992659909122,-0.1560992659909122,13.0,-0.0326797947413207,0.1991615710137458,1.2951033850652267,1.788155676626518,0.2076629196973036,-0.1672081218274112,-0.0359489688919955,2.3442185102701962e-08,0.0530767313328921,0.1738840055153396,0.1730462312716287,-0.1089754713202454,0.0489343809279588,-0.1955973044756319,-0.0476138005893998,0.1801301428730686,-4.064618885096701,1.1769319097994186,0.0731602540156892,0.0286143676976173,-0.0198019801980198,-0.1217391304347825,-0.0648148148148148,-0.1919999999999999,-0.3311258278145695,-0.2887323943661971,-0.298611111111111,-0.4261363636363636,-0.5302325581395348,-0.5570175438596491,-0.5570175438596491,-0.5791666666666666,-0.5665236051502146,-0.540909090909091,-0.495,-0.5511111111111111,-0.4540540540540541,-0.3441558441558442,-0.3841463414634146,-0.3915662650602409,-0.4127906976744185,-0.2681159420289855,-0.2937062937062936,-0.2937062937062936,-0.3082191780821918,-0.2887323943661971,-0.2627737226277372,-0.1984126984126983,-0.0648148148148148,-0.0900900900900901,-0.0560747663551401,-0.0560747663551401,-0.0380952380952381,0.2469135802469135,0.2469135802469135,0.2784810126582278,0.2624999999999999,0.2317073170731707,0.160919540229885,0.1348314606741572,0.1222222222222222,0.160919540229885,0.1222222222222222,0.160919540229885,0.2168674698795181,0.2784810126582278,0.3116883116883115,0.3835616438356164,0.5074626865671641
FTQA_00-L,0.0551724137931034,-0.0551724137931034,13.0,-0.0310689642448617,-0.0180376302285803,1.3782342961505067,1.9543443282381328,0.1004500160720025,-0.0513326752221125,-0.0429160419790104,8.942881692500829e-10,-0.0832072617246596,-0.0088242124003406,0.0667923353083303,0.0126121028035591,0.1982386532566457,0.0867300430799574,0.3734924318790977,-0.0374855234397365,-1.7176196032672113,1.6862429605792435,0.0048572645930975,0.0623813207679865,0.1470588235294117,-0.1904761904761903,-0.1052631578947368,-0.1282051282051282,0.0,0.0625,0.0,0.0,0.0,-0.15,0.1333333333333335,0.2142857142857142,0.3600000000000001,0.2592592592592593,0.2142857142857142,0.5454545454545456,0.6190476190476193,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.7,0.8888888888888891,0.7,0.7,0.7,0.8888888888888891,0.7,0.8888888888888891,0.8888888888888891,0.7,0.4166666666666667,0.7,0.7,0.7,0.5454545454545456,0.8888888888888891,0.5454545454545456,0.7,0.7,0.5454545454545456
FTQX_59-L^F08,0.1014404895932565,-0.1014404895932565,13.0,0.0908377595364558,0.140645011060659,0.5183234426588579,1.4095018905145489,0.1915774099318403,0.1901234567901234,-0.0066972662451998,2.972453749064449e-06,0.0759898599710284,0.0587248322147651,-0.0012523980113786,-0.0664051324480602,0.321472134099737,-0.089601468585845,0.1218830918370436,0.1803443433472854,-1.7141463414634146,0.9653131678448136,0.1202369320957498,0.3069708111352892,0.2575757575757573,-0.2457142857142856,-0.316062176165803,-0.5234657039711191,-0.5074626865671642,-0.4210526315789473,-0.3124999999999999,-0.380281690140845,-0.4027149321266968,-0.4,-0.3917050691244239,-0.2707182320441988,-0.2747252747252747,-0.4285714285714286,-0.4210526315789473,-0.4382978723404255,-0.4334763948497854,-0.4590163934426229,-0.4430379746835443,-0.5129151291512914,-0.4803149606299213,-0.4499999999999999,-0.3195876288659793,-0.1698113207547169,-0.3052631578947368,-0.383177570093458,-0.4080717488789237,-0.323076923076923,-0.3052631578947368,-0.2325581395348837,-0.131578947368421,-0.1801242236024844,-0.0638297872340424,-0.0149253731343284,-0.12,0.0476190476190476,0.2110091743119266,0.0731707317073171,-0.2048192771084336,-0.2325581395348837,-0.3653846153846154,-0.3623188405797101,-0.3465346534653465,-0.3195876288659793,-0.1999999999999999,-0.3124999999999999,-0.2747252747252747,-0.3333333333333332,-0.3560975609756096
