firms,absacc,acc,age,agr,chpmia,currat,egr,herf,invest,mve_ia,pchcapx_ia,pchcurrat,pchquick,pchsale_pchrect,pchsale_pchxsga,pctacc,quick,salerec,sgr,tb,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
FSOF_21-L,0.0171504163100147,-0.0171504163100147,3.0,0.0795844391222732,0.0027795737965587,1.0638492141133504,0.0051023662223356,4.6610906131585936e-08,0.0643730985824325,0.023827685397646,0.412929620410319,-0.0849801692927884,-0.030540765008955,-0.1321316190397193,-0.0516494752369903,-0.9963833634719697,0.4160960020870019,20.992476489028213,0.023037673011702,0.4663094237280662,-0.0478873239436619,-0.0273972602739726,-0.0273972602739726,0.0923076923076922,0.1341853035143769,0.0502958579881656,0.0142857142857142,0.0,-0.0220385674931129,-0.0731070496083551,-0.0779220779220779,-0.1125,-0.1234567901234567,-0.1547619047619048,-0.1647058823529412,-0.2111111111111111,-0.2526315789473684,-0.2740286298568507,-0.3011811023622047,-0.3146718146718147,-0.330188679245283,-0.3521897810218979,-0.3545454545454546,-0.3716814159292035,-0.3879310344827587,-0.3826086956521739,-0.3983050847457627,-0.3931623931623932,-0.3983050847457627,-0.4013490725126475,-0.3106796116504855,-0.3173076923076924,-0.3199233716475096,-0.3238095238095239,-0.268041237113402,-0.268041237113402,-0.2769857433808554,-0.297029702970297,-0.2942345924453281,-0.303921568627451,-0.3637992831541219,-0.3716814159292035,-0.3771929824561404,-0.3011811023622047,-0.2214912280701754,-0.2365591397849463,-0.2111111111111111,-0.1445783132530121,-0.0779220779220779
FSOL_53-L^F98,0.0458149779735682,0.0458149779735682,3.0,0.3127865511971471,-0.4877009215954742,2.0905233380480905,0.0824230387288976,1.5268067400701282e-07,0.0911869587366275,0.4647650922445054,4.040418649878553,0.1382722412677102,0.3542446681642951,-0.0281438999974287,0.019290108596801,1.2235294117647058,1.7468175388967468,3.734976887519261,0.1670678863745788,1.094455647455873,0.1232876712328767,-0.0135135135135134,0.0138888888888888,0.0,-0.0266666666666667,0.1587301587301586,0.140625,0.0,0.028169014084507,0.0428571428571429,0.2166666666666667,0.2166666666666667,0.1967213114754098,0.489795918367347,0.2807017543859649,0.2372881355932203,0.1587301587301586,0.0735294117647058,0.4038461538461537,0.3518518518518516,0.3035714285714284,0.2372881355932203,0.0138888888888888,0.0895522388059699,-0.0135135135135134,0.028169014084507,-0.0759493670886076,-0.1797752808988764,-0.2065217391304348,-0.1978021978021978,-0.231578947368421,-0.2395833333333333,-0.2474226804123711,-0.284313725490196,-0.2626262626262626,-0.2551020408163265,-0.27,-0.3240740740740742,-0.3363636363636364,-0.376068376068376,-0.4427480916030535,-0.1888888888888888,-0.1704545454545455,-0.160919540229885,-0.1888888888888888,-0.231578947368421,-0.1978021978021978,-0.1411764705882353,0.0579710144927536
FSOR_50-L^H97,0.0010980966325036,-0.0010980966325036,3.0,-0.0341788091383342,-0.0563554362902301,1.6625053809728798,0.0534883720930233,1.9867313065364385e-06,0.0228458355819391,0.6980911628053585,0.8290724565475516,-0.0229384086939087,-0.015313045617281,-0.0085680625771131,-0.0495181214404302,-0.0298507462686562,1.0529487731381832,4.822945394373965,-0.0578601443809934,0.7713825044257812,-0.0423728813559322,-0.125925925925926,-0.1060606060606061,-0.056,0.0172413793103447,0.0,0.0535714285714283,0.0925925925925925,0.0172413793103447,0.0350877192982457,0.3409090909090908,0.2553191489361701,0.2553191489361701,0.4390243902439024,0.4390243902439024,0.1919191919191918,-0.0084033613445377,-0.144927536231884,-0.0781250000000001,-0.0708661417322835,-0.1690140845070422,-0.1571428571428571,-0.1862068965517241,-0.2133333333333333,-0.0781250000000001,-0.0166666666666667,-0.1386861313868614,-0.1805555555555555,-0.2185430463576159,-0.1805555555555555,-0.2027027027027027,-0.2027027027027027,-0.2337662337662338,-0.2133333333333333,-0.1862068965517241,-0.1060606060606061,-0.0634920634920636,-0.1060606060606061,-0.024793388429752,0.0535714285714283,-0.0327868852459016,-0.056,0.0535714285714283,0.0172413793103447,-0.0166666666666667,-0.0923076923076924,-0.056,-0.056,0.0350877192982457
FSOU_71-L^I17,0.1026804575398626,0.1026804575398626,3.0,-0.0602795441093894,-0.0619059682548844,0.8166826048639627,0.0067820110923558,2.4847464475627746e-07,0.0169175784984748,0.2599464681698964,1.1273766374132703,-0.1638087282583085,-0.1746668376933147,-0.0631321493902036,-0.0881401427983814,2.3593707865168545,0.4771146237647896,7.762186856769919,-0.1232019870647978,0.8130340577126562,-0.0238095238095238,0.0161290322580645,-0.0597014925373134,0.0,0.0862068965517242,0.1666666666666665,0.1052631578947369,0.024390243902439,-0.0735294117647059,0.2352941176470588,0.3125,0.26,0.3125,0.3548387096774192,0.3999999999999999,0.26,0.0677966101694915,0.0677966101694915,0.0588235294117647,0.0956521739130435,0.05,0.0769230769230771,-0.0666666666666667,-0.0869565217391303,0.024390243902439,-0.0078740157480314,-0.1870967741935484,-0.1543624161073825,-0.16,-0.0802919708029197,-0.0802919708029197,-0.1764705882352941,-0.1710526315789473,-0.16,-0.0802919708029197,0.05,-0.0526315789473684,-0.0666666666666667,-0.0307692307692307,-0.0526315789473684,-0.1870967741935484,-0.136986301369863,-0.0666666666666667,-0.093525179856115,-0.1126760563380281,-0.1486486486486486,-0.093525179856115,-0.0666666666666667,-0.0735294117647059
FSPI_08-L^D01,0.070031545741325,0.070031545741325,3.0,0.0577734501785133,-0.1770183696076593,2.4336213668499607,0.2288081580624602,2.0781536184287865e-07,0.0798442064264849,0.4646128660927772,0.9524361167116444,0.2697154957478057,0.1746057525213976,-0.2445434398155401,-0.0861527185397156,2.7073170731707363,1.462686567164179,12.403508771929824,-0.0187369882026369,0.4179724712684496,-0.0344827586206897,-0.1122448979591836,-0.1553398058252427,-0.1634615384615385,-0.2162162162162163,-0.1386138613861386,-0.1944444444444445,-0.1714285714285714,-0.2162162162162163,-0.2018348623853211,-0.1212121212121212,-0.0842105263157894,-0.1386138613861386,0.0,0.0740740740740739,0.1153846153846154,-0.0744680851063829,-0.0744680851063829,-0.0113636363636363,0.1917808219178083,-0.0224719101123596,-0.13,-0.1634615384615385,-0.2018348623853211,-0.1030927835051546,-0.043956043956044,-0.0645161290322581,-0.0645161290322581,-0.1386138613861386,-0.043956043956044,-0.1212121212121212,-0.2300884955752211,-0.2564102564102564,-0.26890756302521,-0.3307692307692308,-0.2232142857142858,-0.1212121212121212,-0.3203125,-0.3255813953488372,-0.2434782608695651,-0.3095238095238095,-0.364963503649635,-0.3785714285714285,-0.3555555555555556,-0.2983870967741935,-0.3409090909090909,-0.3409090909090909,-0.3358778625954198,-0.179245283018868
FSPK_05-L^G03,0.0148055172790154,-0.0148055172790154,7.0,-0.0285376153204766,-0.0637017726539989,1.8512090913095187,0.076689381377165,2.2245123783119523e-07,-0.0137174211248285,0.2873976807796303,0.7780371117143791,0.1293987069287592,0.186104970217495,0.0420680394913786,-0.0175927353932661,-0.1968509650268456,1.2420384971149188,4.373658405333493,-0.0789211072250431,0.8320283731604178,-0.0813008130081301,-0.0681818181818182,-0.016,0.0512820512820513,0.0695652173913043,0.2299999999999999,0.1181818181818181,0.0250000000000001,0.0603448275862068,0.0423728813559323,0.3369565217391304,0.5,0.5,0.5974025974025974,0.5769230769230769,0.3085106382978724,0.0695652173913043,0.0250000000000001,0.0695652173913043,0.1941747572815533,0.1181818181818181,-0.0610687022900764,-0.0955882352941177,-0.0751879699248121,-0.016,-0.088888888888889,-0.2064516129032259,-0.1214285714285713,-0.18,-0.359375,-0.3560209424083769,-0.3278688524590164,-0.3278688524590164,-0.2545454545454545,-0.2634730538922155,-0.1151079136690647,-0.2064516129032259,-0.2215189873417722,-0.2064516129032259,-0.18,-0.25,-0.2215189873417722,-0.2115384615384615,-0.1960784313725491,-0.18,-0.1960784313725491,-0.1689189189189189,-0.1214285714285713,0.0
FSPP_03-L^J97,0.1035455278001611,-0.1035455278001611,3.0,-0.113264918282022,-0.3729102108742791,1.7837837837837835,-0.0951612903225806,2.649211761968672e-07,0.0114025085518814,0.1187960615959887,-1.4174049295944944,-0.1065163914658264,-0.149187876287113,0.0943937877359967,-0.0992128549171386,-7.138888888888889,1.0589680589680588,5.084394904458599,-0.0488531426869227,1.6320829830482315,-0.0204081632653061,-0.1623931623931623,-0.2222222222222222,-0.2096774193548387,-0.01010101010101,-0.1250000000000001,-0.2222222222222222,-0.2999999999999999,-0.2575757575757575,-0.1833333333333333,0.1951219512195121,0.0652173913043476,0.0,-0.02,-0.0925925925925926,-0.2686567164179105,-0.4024390243902439,-0.4201183431952663,-0.4525139664804469,-0.3875,-0.3836477987421384,-0.3987730061349692,-0.4555555555555556,-0.4948453608247423,-0.5,-0.4842105263157894,-0.5355450236966824,-0.5196078431372549,-0.505050505050505,-0.5172413793103448,-0.4948453608247423,-0.4759358288770053,-0.4842105263157894,-0.4922279792746113,-0.4269005847953216,-0.449438202247191,-0.4131736526946108,-0.4201183431952663,-0.3594771241830066,-0.3194444444444444,-0.449438202247191,-0.4673913043478261,-0.4367816091954023,-0.3333333333333333,-0.3594771241830066,-0.3098591549295775,-0.3378378378378378,-0.3509933774834437,-0.2519083969465649
FSPV_34-L^H06,0.1631701631701631,-0.1631701631701631,3.0,-0.090302066772655,-1.2698775422627815,2.923809523809524,-0.0227795674183157,2.5019716746689965e-07,0.1058823529411764,1.4013988705703877,0.521225220493837,-0.167254879922071,-0.1690966710965958,0.6085281590156175,0.390683847638372,-6.447368421052631,2.9020408163265308,7.216279069767442,0.4685281590156175,0.5798189545039771,0.072289156626506,-0.1263157894736841,-0.1354166666666666,0.0506329113924048,0.0779220779220779,0.1857142857142857,0.1857142857142857,0.2388059701492535,0.2769230769230768,0.6599999999999999,0.908045977011494,0.7113402061855669,0.6599999999999999,0.693877551020408,0.7291666666666667,0.456140350877193,0.1690140845070422,0.1369863013698629,0.1942446043165469,0.2769230769230768,0.1527777777777776,0.1140939597315435,0.0246913580246912,0.0374999999999998,0.1140939597315435,0.0993377483443707,0.0184049079754602,0.0374999999999998,0.0310559006211179,0.0993377483443707,0.1608391608391608,0.1140939597315435,0.1690140845070422,0.2481203007518795,0.2868217054263564,0.4310344827586208,0.3719008264462808,0.3387096774193547,0.3387096774193547,0.3174603174603174,0.2481203007518795,0.2296296296296294,0.1690140845070422,0.3279999999999998,0.296875,0.360655737704918,0.3833333333333333,0.5090909090909088,0.7473684210526317
FSQE_25-L^E07,0.1576957036473431,-0.1576957036473431,3.0,-0.2433476384147543,-1.4886123566704286,4.193462289059809,-0.3866365505254149,2.730505425657198e-07,0.0246694079890679,0.0578671137616803,3.1812866197565333,0.2683929812331803,0.1727521949654756,0.477488263634829,0.0722272898924833,-1.3736861629776185,3.454482837791298,9.28033209275694,0.0486505371648178,1.6320829830482315,-0.081081081081081,0.0277777777777779,-0.0512820512820513,-0.097560975609756,-0.119047619047619,-0.5256410256410257,-0.6105263157894737,-0.6145833333333333,-0.6696428571428572,-0.5888888888888889,-0.5595238095238095,-0.5747126436781609,-0.5842696629213483,-0.486111111111111,-0.3728813559322034,-0.6636363636363637,-0.7318840579710144,-0.7394366197183099,-0.7549668874172185,-0.7430555555555556,-0.7533333333333333,-0.7549668874172185,-0.8052631578947369,-0.8092783505154639,-0.7885714285714286,-0.7909604519774012,-0.8112244897959184,-0.8131313131313131,-0.815,-0.8082901554404145,-0.806282722513089,-0.8203883495145631,-0.8186274509803921,-0.815,-0.8121827411167513,-0.7873563218390804,-0.7823529411764706,-0.815,-0.8112244897959184,-0.7823529411764706,-0.8131313131313131,-0.8294930875576036,-0.821256038647343,-0.8271028037383178,-0.8102564102564103,-0.8131313131313131,-0.8072916666666666,-0.7909604519774012,-0.7465753424657534
FSQG_08-L^E11,0.0262955690258686,0.0262955690258686,3.0,0.1146416320635493,0.0586437265316574,0.7425641025641025,-0.0280076384468491,3.661173206313292e-06,0.1431666365769995,2.754761382010232,-0.3558539941984469,-0.1798919078996076,-0.1822742474916387,0.0304330065359476,-0.0703731818863398,0.1999999999999997,0.5572649572649573,8.715124816446403,0.0846125730994151,0.60196307426714,0.0463320463320464,0.0318725099601593,0.003875968992248,0.0485829959514167,0.0746887966804978,0.1666666666666665,0.2102803738317755,0.2572815533980581,0.2634146341463415,0.3703703703703704,0.4550561797752808,0.6496815286624202,0.5602409638554218,0.5889570552147239,0.6602564102564101,0.7039473684210524,0.5987654320987652,0.6496815286624202,0.7986111111111112,0.904411764705882,0.8768115942028987,0.823943661971831,0.7619047619047619,0.6496815286624202,0.8111888111888113,0.823943661971831,0.6709677419354838,0.5508982035928143,0.6187499999999999,0.7266666666666666,0.7862068965517242,0.7986111111111112,0.8768115942028987,0.8500000000000001,0.773972602739726,0.8768115942028987,0.992307692307692,0.9185185185185184,0.9473684210526314,1.0555555555555554,0.8111888111888113,0.7986111111111112,0.9185185185185184,0.7986111111111112,1.176470588235294,1.007751937984496,1.105691056910569,1.007751937984496,1.2719298245614037
