firms,absacc,acc,age,agr,chpmia,currat,egr,herf,invest,mve_ia,pchcurrat,pchquick,pchsale_pchinvt,pchsale_pchrect,pchsale_pchxsga,pctacc,quick,salerec,sgr,tb,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BACQ_71-L^J02,0.0364670251560665,0.0364670251560665,2.0,-0.0214014919897272,15.592925997242864,0.9886275120735316,-0.0005420788724759,8.634515759532683e-06,0.0710529534058945,1.2245465741605022,-0.0239324690231623,-0.0490482891448421,-0.0490903334662364,-0.037555407369483,-0.1135840815283652,0.6126687435098657,0.5309238199096433,22.376397515527948,-0.0094583447896618,0.5919551673788889,0.3066132264529055,-0.025390625,-0.1570945945945945,0.0871459694989107,0.0267489711934156,-0.2574404761904761,-0.2921985815602836,-0.3586118251928021,-0.601119104716227,-0.4964682139253279,-0.5327715355805243,-0.5764006791171477,-0.6092404072043853,-0.6360320933625091,-0.6173312883435582,-0.6173312883435582,-0.6809462915601023,-0.7190315315315315,-0.7115606936416186,-0.6725721784776904,-0.642806012884753,-0.6463501063075833,-0.6463501063075833,-0.6322770817980841,-0.6287202380952381,-0.556049822064057,-0.5615114235500879,-0.6394508670520231,-0.6052215189873418,-0.6211085801063022,-0.6682180851063829,-0.6753415744957709,-0.683576410906785,-0.6938650306748466,-0.6861635220125786,-0.6914038342609772,-0.6900621118012422,-0.6637466307277629,-0.6710613052076466,-0.6925446703635243,-0.7413167444271643,-0.7465718638902996,-0.7626070409134158,-0.7670401493930905,-0.7670401493930905,-0.7633949739212897,-0.7448875255623721,-0.7302702702702702,-0.7190315315315315
BALZ_07-L^I10,0.057648401826484,-0.057648401826484,3.0,-0.3456090651558074,8.76825192486612,2.148373983739837,-0.0146571335716607,1.2369820611772589e-07,-0.3663833805476864,0.0906701705916987,0.5795129220205545,0.8485382703567967,0.2389352912673187,0.2874065367159695,-0.0069539091509325,-4.59090909090909,1.6686991869918697,6.056179775280898,-0.2784471218206158,1.549056592896386,0.0625,-0.0588235294117647,-0.238095238095238,-0.3333333333333332,-0.36,-0.4482758620689654,-0.4666666666666667,-0.5151515151515151,-0.5555555555555556,-0.5294117647058824,-0.5789473684210527,-0.5555555555555556,-0.5675675675675675,-0.5294117647058824,-0.5428571428571428,-0.5151515151515151,-0.5675675675675675,-0.5428571428571428,-0.5789473684210527,-0.6000000000000001,-0.6000000000000001,-0.6595744680851063,-0.7142857142857143,-0.728813559322034,-0.75,-0.7192982456140351,-0.7241379310344827,-0.7333333333333334,-0.6981132075471699,-0.7037037037037037,-0.7377049180327868,-0.728813559322034,-0.6666666666666666,-0.6862745098039216,-0.6666666666666666,-0.6923076923076923,-0.7333333333333334,-0.7192982456140351,-0.6862745098039216,-0.7333333333333334,-0.8333333333333333,-0.8241758241758241,-0.84,-0.8333333333333333,-0.8350515463917526,-0.8072289156626506,-0.7611940298507462,-0.7714285714285714,-0.7142857142857143
BBEK_99-L^L95,0.0715290147182902,0.0715290147182902,2.0,0.1881025641025642,-10.340547194812212,1.2113502935420746,0.1189962223421477,3.60555271125156e-06,0.1209230769230769,6.624312610885237,-0.1305661043733276,-0.1374161694793008,-0.0775669951964783,-0.1312287939240664,-0.2711312654696758,0.4267337807606272,0.8818304982688546,3.533697632058288,0.1884827445374719,0.4392459130863913,0.1432360742705569,0.0216802168021681,-0.0156657963446474,0.0895953757225433,0.0619718309859156,0.118694362017804,-0.0052770448548812,0.0189189189189189,0.0053333333333334,0.1529051987767584,0.1253731343283581,0.1781249999999998,0.1424242424242425,0.1023391812865497,0.0959302325581394,0.170807453416149,0.2083333333333332,0.053072625698324,0.1153846153846154,0.2651006711409396,0.282312925170068,0.2524916943521595,0.2910958904109588,0.3464285714285715,0.428030303030303,0.6607929515418502,0.6535087719298247,0.5019920318725102,0.5514403292181069,0.6755555555555555,0.5387755102040814,0.496031746031746,0.5140562248995983,0.496031746031746,0.6462882096069869,0.590717299578059,0.4784313725490197,0.590717299578059,0.7699530516431925,0.4334600760456275,0.1055718475073312,0.0802292263610313,0.149390243902439,0.0895953757225433,0.1055718475073312,0.2006369426751593,0.282312925170068,0.2161290322580644,0.2955326460481098
BBIO_50-L^J00,0.0188766916419817,0.0188766916419817,2.0,-0.0457434733257661,8.048407882398006,1.3150136487716106,0.02255299954894,1.107672503157363e-05,-0.0199205448354143,2.111967878295636,0.0520743925854686,0.0674068232221226,0.1075902599495932,0.1444704701694206,-0.0352295833924432,0.3490870032223412,0.7175614194722475,6.660790075089781,-0.0352295833924432,1.0016456164593173,0.1603773584905659,-0.045045045045045,-0.045045045045045,0.0707070707070707,0.0,-0.0862068965517239,-0.1653543307086613,-0.2318840579710144,-0.1908396946564885,-0.1846153846153846,-0.196969696969697,-0.1782945736434108,-0.2689655172413793,-0.2885906040268455,-0.2148148148148148,-0.1846153846153846,-0.273972602739726,-0.3116883116883117,-0.2789115646258503,-0.2030075187969925,-0.196969696969697,-0.1846153846153846,-0.1382113821138211,-0.1166666666666665,-0.1092436974789915,0.06,0.0192307692307691,-0.0535714285714286,0.0291262135922329,0.0291262135922329,-0.0619469026548671,0.0,-0.0093457943925233,0.0192307692307691,0.0707070707070707,-0.0275229357798165,0.0,0.1276595744680853,0.2470588235294117,0.1648351648351649,-0.2374100719424459,-0.196969696969697,-0.2262773722627737,-0.1382113821138211,-0.0619469026548671,-0.045045045045045,0.0192307692307691,-0.1016949152542372,-0.0275229357798165
BBNH_32-L^L97,0.0380200105318588,0.0380200105318588,4.0,-0.0156739811912225,-6.945409014459952,1.229109454688113,0.2112223016440314,0.0002348372576347,0.0096133751306165,16.261744811159243,0.1214838567818624,0.1250208989048739,-0.0527169641369446,-0.1341994359513619,0.0103248010324801,0.5694006309148265,0.6998823067869753,7.367843137254902,0.0103248010324801,0.6816826331515642,0.1057401812688823,-0.0207100591715976,0.0996677740863787,0.1992753623188408,0.2259259259259258,0.1863799283154121,0.006079027355623,0.0153374233128835,0.0408805031446539,0.2124542124542126,0.1335616438356164,0.1821428571428571,0.0888157894736842,0.0541401273885349,0.1614035087719298,0.2829457364341086,0.1453287197231834,0.0474683544303797,0.1107382550335571,0.1992753623188408,0.2350746268656716,0.1533101045296168,0.2080291970802918,0.2829457364341086,0.29296875,0.5395348837209304,0.4776785714285714,0.471111111111111,0.3621399176954731,0.3565573770491803,0.3400809716599189,0.3031496062992125,0.3031496062992125,0.3565573770491803,0.4085106382978722,0.4085106382978722,0.4581497797356828,0.4776785714285714,0.7606382978723405,0.6386138613861385,0.1654929577464789,0.2397003745318353,0.1906474820143886,0.2350746268656716,0.1614035087719298,0.3346774193548387,0.4329004329004329,0.3031496062992125,0.3400809716599189
BBOU_00-L,0.0082929119073697,0.0082929119073697,2.0,0.0626109407777957,-3.614549751235944,1.5523809523809524,0.1128188358404185,1.68054778447658e-05,0.0164595772147813,16.231597238885886,0.1863064098878988,0.3256023457090976,0.1657890470951523,0.2128012157174904,0.1820319849482596,0.0951526032315978,0.746218487394958,3.068376068376069,0.1820319849482596,0.7481081211654,0.0639269406392695,-0.0045454545454546,0.0233644859813082,0.0709046454767725,0.1173469387755101,0.0631067961165048,-0.0620985010706638,-0.045751633986928,-0.024498886414254,0.1317829457364341,0.1288659793814432,0.1587301587301588,0.1376623376623376,0.1032745591939545,0.1648936170212767,0.2695652173913043,0.3353658536585366,0.2732558139534884,0.3993610223642172,0.5,0.5531914893617023,0.6282527881040891,0.7312252964426877,0.9043478260869566,0.9466666666666664,1.2694300518134716,1.305263157894737,1.2233502538071064,1.354838709677419,1.4886363636363638,1.3174603174603177,1.28125,1.3297872340425534,1.4065934065934065,1.5614035087719298,1.502857142857143,1.622754491017964,1.622754491017964,2.084507042253521,1.9594594594594592,1.0184331797235022,1.1365853658536589,1.0660377358490565,1.1057692307692308,1.115942028985507,1.28125,1.4198895027624308,1.305263157894737,1.5917159763313609
BBQS_26-L^G99,0.0908950855030041,0.0908950855030041,2.0,0.1978555304740406,4.347773835655424,1.3128398159765788,0.0400700252869092,4.728269905848753e-05,0.1992099322799096,2.6482473714189205,-0.0938294733828112,-0.1440016843354568,-0.0882925358991724,-0.0910158972965051,-0.0763696922633203,1.2957540263543186,0.6630071099958176,8.237639241743208,0.1428881297109701,0.4717478350255465,0.3262839879154078,-0.3132780082987552,-0.3217213114754098,-0.3406374501992031,-0.3161157024793388,-0.3509803921568627,-0.4014466546112115,-0.4036036036036036,-0.3634615384615385,-0.285097192224622,-0.2528216704288938,-0.3547758284600389,-0.3754716981132074,-0.4162257495590828,-0.370722433460076,-0.3926605504587156,-0.4361158432708688,-0.4573770491803278,-0.4036036036036036,-0.3801498127340823,-0.3801498127340823,-0.3754716981132074,-0.3801498127340823,-0.3904235727440147,-0.3892988929889298,-0.2972399150743099,-0.3432539682539682,-0.3695238095238095,-0.3610038610038609,-0.3509803921568627,-0.3970856102003642,-0.4203152364273205,-0.387037037037037,-0.3948811700182815,-0.3824626865671642,-0.4141592920353982,-0.4341880341880342,-0.4057450628366248,-0.2628062360801781,-0.3406374501992031,-0.5139500734214391,-0.479559748427673,-0.4811912225705329,-0.4418212478920741,-0.4203152364273205,-0.3585271317829457,-0.3353413654618474,-0.4283246977547496,-0.2693156732891832
BBTU_63-L^C18,0.0138618936756444,0.0138618936756444,2.0,0.0044096241116532,-1.9790480238739216,1.4236011477761834,0.0242409301943383,3.843681223663178e-05,0.0457444986728315,5.174715770213799,-0.0050267590210379,-0.0850543795483027,-0.1819425871397172,0.3305408730889111,0.0534552269394929,0.2834061135371173,1.090028694404591,21.12562534741523,0.0385298538051646,0.51545027239609,0.1698113207547169,-0.0652557319223986,-0.1297208538587849,-0.1353996737357259,-0.050179211469534,-0.1846153846153846,-0.2837837837837839,-0.3116883116883117,-0.2789115646258503,-0.1254125412541253,-0.2262773722627736,-0.2148148148148148,-0.2789115646258503,-0.3256997455470738,-0.2535211267605634,-0.1846153846153846,-0.3035479632063075,-0.3098958333333333,-0.3007915567282322,-0.2101341281669151,-0.2065868263473054,-0.1808346213292118,-0.1587301587301587,-0.1382113821138212,-0.0766550522648084,0.06,0.0816326530612243,0.0076045627376426,0.0271317829457364,0.0794297352342159,0.0515873015873016,0.0685483870967742,0.1157894736842104,0.1324786324786324,0.1622807017543861,0.25,0.2709832134292564,0.4285714285714286,0.572700296735905,0.3054187192118227,0.0474308300395256,0.0772357723577235,0.0474308300395256,0.1252653927813163,0.0995850622406637,0.0816326530612243,0.1181434599156117,0.0995850622406637,0.2325581395348837
BBVN_02-L^I99,0.089675359233635,0.089675359233635,3.0,0.2047521267233793,3.942891762704981,1.78255033557047,0.6130884041331803,3.6273484202404674e-07,0.045761220299208,0.8668947220747004,0.3758949657758152,0.4678921951174729,-0.0345009445436432,-0.2556980338128858,-0.0008462234964725,1.4041666666666686,1.3818791946308726,3.1855047454702325,0.0509536009109023,0.593805027276948,0.1021505376344085,-0.1659192825112107,-0.0926829268292681,-0.0210526315789473,0.0219780219780219,0.0219780219780219,-0.088235294117647,-0.0926829268292681,0.0108695652173913,-0.0362694300518133,-0.0606060606060605,-0.0106382978723402,0.0,-0.0606060606060605,-0.0746268656716416,0.0108695652173913,-0.1428571428571428,-0.1388888888888889,-0.1142857142857143,-0.0158730158730158,0.0,0.0,-0.0053475935828877,-0.0558375634517765,-0.0606060606060605,0.0689655172413794,0.0508474576271187,-0.0158730158730158,0.0054054054054053,-0.0699999999999999,-0.2314049586776858,-0.1842105263157893,-0.1877729257641921,-0.218487394957983,-0.1696428571428572,-0.218487394957983,-0.2377049180327868,-0.1696428571428572,-0.1769911504424777,-0.1348837209302325,-0.4038461538461538,-0.3161764705882353,-0.3161764705882353,-0.3161764705882353,-0.2818532818532817,-0.2846153846153846,-0.1806167400881057,-0.3716216216216216,-0.2677165354330708
BBXK_89-L^E06,0.1286875662742325,0.1286875662742325,3.0,0.1305103400335978,0.3052949198831389,1.439277350284376,0.1163261549788331,8.874416022199727e-05,0.0485431269188436,14.80078662903682,0.4475262670941177,0.7937225946879226,0.0917072293380385,-3.112687589109054,-0.0613503738117621,1.1912912157060151,1.0477305676368909,10.848769490888598,0.0297248622528128,0.8413954511629501,0.0786516853932584,0.015209125475285,0.0037593984962405,-0.0074349442379182,0.0269230769230768,-0.0290909090909091,-0.0729166666666666,-0.0430107526881721,0.0075471698113207,0.2136363636363634,0.1508620689655173,0.0987654320987654,0.117154811715481,0.1265822784810126,0.1218487394957983,0.1973094170403586,0.1459227467811157,0.0229885057471264,0.0722891566265058,0.1659388646288209,0.2654028436018958,0.3217821782178218,0.4052631578947367,0.383419689119171,0.283653846153846,0.4670329670329669,0.5705882352941176,0.3088235294117647,0.383419689119171,0.5,0.3088235294117647,0.2961165048543688,0.2775119617224881,0.2594339622641508,0.289855072463768,0.2775119617224881,0.2654028436018958,0.241860465116279,0.3088235294117647,0.1313559322033899,-0.0531914893617021,-0.0430107526881721,-0.1217105263157894,-0.0696864111498258,-0.1070234113712375,-0.0290909090909091,0.0553359683794467,0.0511811023622046,0.1973094170403586
BCPS_48-L^C06,0.0005917823873317,-0.0005917823873317,2.0,-0.0304053375133136,11.047312638461516,0.9973353635325466,-0.0898642177024057,6.75003957361339e-05,-0.0186893350214022,5.587392013496206,-0.0811395744889081,-0.067577874868228,0.1845753158819957,0.218191463115607,-0.123310591362467,-0.0156926406926405,0.6454764623778708,6.4560953723881545,0.1000589738549242,0.6135873517316853,0.1966173361522198,-0.0633663366336632,-0.0463709677419353,0.048780487804878,0.0605381165919283,-0.0725490196078429,-0.2220394736842105,-0.2283849918433931,-0.2037037037037037,-0.1142322097378276,-0.1492805755395682,-0.1672535211267604,-0.1914529914529913,-0.2050420168067226,-0.1273062730627305,-0.1208178438661709,-0.2551181102362203,-0.265527950310559,-0.2756508422664624,-0.2077051926298156,-0.216887417218543,-0.2551181102362203,-0.2444089456869008,-0.2620904836193447,-0.2181818181818181,-0.0539999999999999,-0.0921305182341649,-0.1305147058823529,-0.1109022556390977,-0.0938697318007661,-0.1321100917431191,-0.1368613138686131,-0.1399999999999999,-0.1321100917431191,-0.1415607985480942,-0.0886319845857418,-0.0868725868725867,0.0021186440677967,0.0418502202643171,-0.0463709677419353,-0.3204022988505747,-0.2833333333333332,-0.2961309523809523,-0.3242857142857142,-0.2789634146341462,-0.2010135135135135,-0.1969439728353139,-0.2090301003344481,-0.1191806331471135
