firms,age,agr,cashdebt,chatoia,chcsho,chempia,chpmia,depr,egr,grltnoa,herf,hire,invest,lgr,mve_ia,pchdepr,pchsale_pchinvt,pchsale_pchxsga,sgr,tb,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BALZ_07-L^I10,7.0,0.0677656770007037,0.0211752249867654,1.0901636454303612,1.1138552194979185e-07,-0.1192229105414623,-0.5055696934244404,0.2180368636629607,-0.252415062101597,-0.0541111181618371,2.553766261141509e-08,-0.0129799891833423,0.0031968317965478,0.4904765912087295,0.1063827358991228,-0.1579289261076168,0.0400340651632582,0.0283242241666245,0.0907253094028894,1.404555404698977,0.0,0.0,0.0,-0.0476190476190475,-0.0909090909090908,-0.1304347826086956,-0.1304347826086956,-0.2307692307692307,-0.2592592592592593,-0.3103448275862068,-0.3333333333333332,-0.375,-0.4117647058823529,-0.4285714285714285,-0.3939393939393939,-0.375,-0.375,-0.1666666666666666,-0.1666666666666666,-0.1666666666666666,-0.1666666666666666,-0.1304347826086956,0.0,0.1764705882352941,0.1764705882352941,0.5384615384615385,0.4285714285714286,0.4285714285714286,0.5384615384615385,0.5384615384615385,1.8571428571428568,1.0,1.2222222222222223,1.0,0.8181818181818183,0.8181818181818183,0.6666666666666667,1.5,1.2222222222222223,1.0,1.2222222222222223,1.8571428571428568,0.8181818181818183,0.4285714285714286,0.4285714285714286,0.5384615384615385,0.5384615384615385,0.4285714285714286,0.4285714285714286
BAMD_17-L^J98,6.0,0.114155527586152,0.0872577926392023,0.3988466099316997,0.0036923076923076,0.518102834519622,-1.2850589120284983,0.0570751182864121,0.0406553481882606,-0.0140287205951505,5.883345756301048e-08,0.0564066852367687,0.0357863208373827,0.1784353713017838,0.5797958023235843,0.0285345364211516,-0.4434698757580682,-0.0012169074092176,0.1438236696872656,0.7447637699100761,-0.0240963855421685,0.0573248407643312,0.1448275862068966,0.1216216216216214,0.0246913580246912,-0.0621468926553673,0.0060606060606061,0.0506329113924048,-0.0119047619047618,-0.0879120879120879,-0.0621468926553673,0.0121951219512195,0.0779220779220779,-0.1822660098522167,-0.227906976744186,-0.2687224669603525,-0.3054393305439331,-0.2654867256637168,-0.2095238095238095,-0.1822660098522167,-0.1530612244897959,-0.0978260869565218,-0.0978260869565218,-0.1616161616161616,-0.1782178217821782,-0.0828729281767957,-0.0404624277456647,0.0709677419354837,0.0709677419354837,0.1216216216216214,0.3174603174603174,0.2769230769230768,0.596153846153846,0.5370370370370368,0.3174603174603174,0.2296296296296294,0.0709677419354837,0.1216216216216214,0.3174603174603174,0.0921052631578946,0.0440251572327043,0.1369863013698629,0.2116788321167881,0.0440251572327043,-0.0459770114942529,-0.0568181818181818,-0.1308900523560209,0.0246913580246912,-0.2057416267942583
BBEK_99-L^L95,6.0,-0.2054543942795377,-0.5900145017609282,1.1085946322457854,-1.3511792794096368e-05,-1.0316434249611426,-23.62622669547073,0.1680799515445185,-0.5946219167003639,-0.2900430894685531,3.4684661430431373e-06,-0.1123166716551931,-0.0096449654943045,0.0651739874500854,2.8358465202534706,0.4007702084192525,0.0933466727071377,-0.1077162242499198,-0.0267290848686198,1.404555404698977,0.0747126436781608,-0.0645161290322581,-0.0386740331491712,0.3488372093023255,0.5963302752293578,0.5818181818181818,0.4745762711864407,0.5,0.5675675675675673,0.1523178807947018,0.2794117647058822,0.3181818181818181,0.2608695652173913,0.1298701298701299,0.359375,0.3700787401574803,0.2517985611510791,0.2985074626865671,0.2608695652173913,0.0943396226415094,0.0481927710843375,-0.0279329608938547,0.0057803468208093,-0.0169491525423729,0.0740740740740739,0.0609756097560976,-0.1386138613861386,-0.2401746724890829,-0.2054794520547944,-0.2897959183673469,-0.2054794520547944,-0.2300884955752211,-0.0793650793650793,0.0057803468208093,-0.043956043956044,-0.1869158878504673,-0.5206611570247934,-0.5538461538461539,-0.4662576687116564,-0.5572519083969466,-0.5503875968992249,-0.4662576687116564,-0.544502617801047,-0.6200873362445415,-0.6266094420600858,-0.6513026052104209,-0.6491935483870968,-0.6448979591836734,-0.6463414634146342
BBIO_50-L^J00,6.0,0.4066850696111376,0.1557602893060099,0.9805830396557302,0.0086455331412103,1.681841161713307,1.2087670271823914,0.1279791997688863,0.2197651364953483,-0.045331006108961,1.2737842058800248e-05,0.1831047404227455,0.1376620259241479,0.7208621295537072,4.961422937841811,0.0869333300219701,-0.0933343223062847,0.2214804925085298,0.2214804925085298,1.325425522744105,0.0234741784037559,-0.0273972602739726,0.009478672985782,0.1036269430051812,0.1451612903225805,0.0757575757575756,0.009478672985782,0.0441176470588233,0.0289855072463769,0.0047169811320753,0.0142857142857142,0.1329787234042554,0.0757575757575756,0.0142857142857142,0.1703296703296701,0.1767955801104972,0.0441176470588233,0.196629213483146,0.2831325301204819,0.3229813664596273,0.3653846153846152,0.2831325301204819,0.290909090909091,0.401315789473684,0.3566878980891719,0.3067484662576687,0.3653846153846152,0.3481012658227846,0.3481012658227846,0.4105960264900661,0.5661764705882351,0.5661764705882351,0.6384615384615384,0.8521739130434782,0.601503759398496,0.7899159663865547,0.4689655172413793,0.601503759398496,0.868421052631579,0.8849557522123894,0.972222222222222,1.13,1.1958762886597936,0.901785714285714,0.6904761904761905,0.6384615384615384,0.8362068965517242,0.8362068965517242,0.8050847457627119
BBOU_00-L,6.0,-0.0230702082553934,0.1965811965811965,0.3484433910151518,0.0004952947003467,0.1969229101933248,3.92500203010724,0.0790358744394618,0.0584607133279699,-0.0076957042831002,2.49910108136191e-05,0.0214393125671322,0.0225713929417633,-0.0971059555130351,21.40834086467181,-0.0120515695067264,-0.0136520808483052,0.0061064262867112,0.0061064262867112,0.532460161219737,0.0090252707581226,0.0221402214022139,0.0512333965844402,0.1375770020533879,0.1375770020533879,0.0633397312859884,0.0592734225621414,0.0202578268876612,0.0572519083969464,-0.0177304964539006,0.073643410852713,0.0927021696252465,0.0146520146520146,-0.0035971223021582,0.0240295748613679,-0.0797342192691029,-0.0932896890343699,0.0018083182640145,0.0072727272727273,0.103585657370518,0.1306122448979592,-0.0594227504244481,0.0278293135435994,0.0054446460980037,0.0183823529411764,-0.0053859964093357,-0.0381944444444444,0.0613026819923372,0.0413533834586465,-0.0720268006700166,-0.1424148606811145,-0.1035598705501618,-0.1093247588424436,-0.0827814569536423,-0.1206349206349206,-0.1220285261489698,-0.2063037249283668,-0.2119487908961593,-0.1330203442879498,-0.1888726207906296,-0.1631419939577039,-0.0578231292517006,-0.0331588132635253,-0.0858085808580857,-0.0735785953177258,-0.06890756302521,-0.0263620386643234,-0.0124777183600713,-0.0124777183600713
BBQS_26-L^G99,6.0,-0.0037089201877934,0.1395348837209302,1.498420708462717,0.0012934751365334,-0.5899585201307992,0.2163837839241885,0.1034904250984653,0.0352848101265822,-0.0285035629453625,3.791202590110203e-05,-0.0642297287923978,0.038356807511737,-0.01883415051755,2.73655973577948,-0.116360384519361,-0.1287398980260669,-0.1042139590081546,-0.0725773106134795,0.68011509241341,-0.0271739130434782,-0.0054054054054054,-0.010752688172043,0.0279329608938547,0.0514285714285713,0.0279329608938547,0.1358024691358024,0.1017964071856287,0.0635838150289018,0.0279329608938547,0.0823529411764707,0.2026143790849672,0.1428571428571428,0.0887573964497041,0.0887573964497041,0.0514285714285713,0.0279329608938547,0.1572327044025157,0.1948051948051947,0.1219512195121952,0.1645569620253164,0.0887573964497041,0.2432432432432432,0.2777777777777779,0.2266666666666668,0.1719745222929936,0.1499999999999999,0.1428571428571428,0.2689655172413794,0.3834586466165413,0.5726495726495728,0.7358490566037736,1.1647058823529417,0.8400000000000001,0.4488188976377953,0.1572327044025157,0.0279329608938547,-0.0612244897959183,0.128834355828221,0.1948051948051947,0.108433734939759,0.1017964071856287,0.1017964071856287,-0.065989847715736,-0.1520737327188939,-0.2153518123667377,-0.2119914346895074,-0.111111111111111,-0.2252631578947368
BBTU_63-L^C18,6.0,-0.0299420009666505,-0.1161283965215677,0.9069377985995044,0.0017182130584192,0.026510482047985,-5.011904642793281,0.0335692519414135,-0.1200092421441774,0.0021098857962974,3.969575299359946e-05,0.0028862386320317,0.0537699371677139,0.0739283707147601,4.380051613464385,-0.1305657254839466,0.0427942200883579,-0.1266190326263506,0.0265059673736492,1.404555404698977,-0.0549199084668192,0.0186480186480186,0.0581113801452786,0.0282352941176471,0.0790123456790123,0.0581113801452786,0.1530343007915566,0.2071823204419889,0.1907356948228884,0.0843672456575681,0.0530120481927709,0.1715817694369974,0.1119592875318065,-0.0267260579064587,-0.0682302771855011,-0.1431372549019607,-0.1117886178861787,0.114795918367347,0.2005494505494505,0.0530120481927709,-0.0374449339207048,-0.1026694045174537,-0.0458515283842794,-0.0416666666666665,0.0115740740740739,0.1119592875318065,0.0282352941176471,-0.0702127659574468,-0.1329365079365079,-0.0090702947845805,-0.0662393162393161,0.0404761904761905,0.0530120481927709,0.2666666666666666,0.0234192037470726,-0.1207243460764586,-0.2292768959435626,-0.28125,-0.1448140900195694,-0.219642857142857,-0.1380670611439842,-0.219642857142857,-0.2319859402460456,-0.275290215588723,-0.3007999999999999,-0.350668647845468,-0.303030303030303,-0.2097649186256781,-0.2871125611745513
BBVN_02-L^I99,7.0,-0.1047001620745543,0.0889532478278858,0.8250106528882457,-9.384280369784982e-05,-3.948788466539638,31.396199477353203,0.1695501730103806,-11.685714285714289,0.0838036599965771,2.112316361818197e-07,-0.4299109235818096,-0.0868719611021069,-0.4855889724310777,0.8165838269283989,-0.324882038376848,0.0372675743822491,0.0067354379370067,-0.1979324256177508,0.408161399656113,-0.0178571428571429,0.0275229357798165,0.1200000000000001,0.1666666666666667,0.2173913043478261,0.2307692307692308,0.3493975903614459,0.3023255813953489,0.3023255813953489,0.1789473684210527,0.3023255813953489,0.3827160493827162,0.2307692307692308,0.2173913043478261,-0.1249999999999998,-0.1703703703703704,-0.2222222222222221,-0.0819672131147539,-0.131782945736434,-0.2275862068965516,-0.1884057971014491,-0.4427860696517411,-0.352601156069364,-0.2911392405063291,-0.3488372093023255,-0.367231638418079,-0.352601156069364,-0.4226804123711339,-0.4885844748858446,-0.5,-0.4482758620689654,-0.3978494623655914,-0.3636363636363635,-0.3450292397660818,-0.325301204819277,-0.4343434343434342,-0.5642023346303502,-0.5897435897435896,-0.5465587044534412,-0.5537848605577689,-0.5741444866920151,-0.5708812260536398,-0.5590551181102361,-0.5692307692307692,-0.5333333333333332,-0.5519999999999999,-0.5447154471544715,-0.4838709677419354,-0.5044247787610618
BBXK_89-L^E06,7.0,0.1048483909692909,0.4085346555543833,0.9113981010983356,0.0003575259206292,0.1790597960177214,0.2152002134149816,0.0457082195935699,0.1180701859989165,0.0099165647106402,9.671176795481624e-05,0.0194945267224727,0.0540409712272005,0.0819240061497913,24.788362301230453,0.0380427214228634,-0.0226114614093068,-0.0113527796712332,0.0405583073442182,0.6743577167479059,-0.0344129554655872,-0.0119999999999999,0.0,0.1051454138702463,0.0809628008752736,0.0510638297872341,0.0443974630021142,0.0061099796334012,0.048832271762208,-0.0275590551181101,-0.0060362173038227,0.048832271762208,0.1002227171492204,-0.0463320463320462,0.0270270270270271,-0.0119999999999999,-0.0407766990291261,-0.0783582089552238,-0.0626185958254268,0.0378151260504202,0.0833333333333334,0.0905077262693156,0.1542056074766356,0.1932367149758456,0.2569974554707379,0.2107843137254903,0.2167487684729065,0.2569974554707379,0.3138297872340427,0.269922879177378,0.2288557213930351,0.293193717277487,0.269922879177378,0.403409090909091,0.3279569892473117,0.2797927461139897,0.2474747474747476,0.2380952380952381,0.4615384615384617,0.306878306878307,0.4074074074074076,0.496969696969697,0.5107033639143732,0.4529411764705884,0.50609756097561,0.4277456647398845,0.4702380952380953,0.7212543554006969,0.6632996632996633
BCPS_48-L^C06,6.0,0.0143196239353367,0.1130023640661938,0.7195245426209421,0.0016583747927031,1.7236208944171103,-2.0061369578960235,0.0447022572889189,-0.0090591787913251,0.0419911119326368,7.489059224902917e-05,0.1876533668244613,0.0961726422266006,0.027534418022528,7.727011962054952,0.018729645450107,0.0490570777275312,0.0827279795770098,0.0423947093630352,0.6196048768948567,-0.0672,0.0794473229706389,0.0813148788927335,0.1022927689594357,0.0794473229706389,0.0245901639344263,0.029654036243822,-0.0203761755485892,0.0195758564437193,-0.0822320117474302,-0.0487062404870624,-0.0234375,0.0032102728731941,-0.1184767277856134,-0.098124098124098,-0.0808823529411764,-0.1134751773049644,-0.0325077399380805,-0.0031897926634768,0.1061946902654866,0.1241007194244605,-0.0354938271604938,-0.0601503759398496,0.011326860841424,0.0504201680672269,0.1061946902654866,0.0907504363001745,0.1120996441281139,0.1261261261261261,0.2400793650793651,0.2729124236252545,0.3827433628318586,0.6025641025641026,0.953125,0.849112426035503,0.4952153110047848,0.2303149606299213,0.2376237623762376,0.506024096385542,0.6983695652173911,0.4334862385321099,0.4602803738317755,0.4845605700712589,0.2425447316103379,0.2019230769230768,0.1363636363636364,0.1180679785330949,0.1927480916030532,0.188212927756654
