firms,age,agr,cashdebt,egr,invest,lgr,mve_ia,pchsale_pchinvt,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BALZ_07-L^I10,22.0,0.1077336848549972,0.1520892771858582,-0.0198401701655968,0.0263859907788037,0.2492351128208589,0.580282209235573,-0.1246270397349758,0.0281747039758588,0.3214285714285716,-0.0728476821192053,0.3023255813953487,0.4893617021276595,0.5135135135135134,0.5555555555555554,0.6374269005847952,0.7283950617283947,0.5642458100558658,0.9310344827586206,0.8918918918918919,0.8181818181818181,0.7948717948717947,0.7177914110429449,1.1875,1.1538461538461535,1.1538461538461535,0.9444444444444444,1.0588235294117645,0.9047619047619048,0.4583333333333332,0.1382113821138211,0.1111111111111109,0.1199999999999998,-0.00355871886121,0.3526570048309179,0.4285714285714286,0.5555555555555554,0.5819209039548021,0.5819209039548021,0.5469613259668507,0.3333333333333332,0.5555555555555554,0.7834394904458597,0.6666666666666665,0.6470588235294117,0.7499999999999998,0.7834394904458597,0.7283950617283947,0.8181818181818181,0.7499999999999998,0.7721518987341771,0.8666666666666665,1.043795620437956,1.1875,1.47787610619469,1.641509433962264,1.772277227722772,1.8282828282828285
BBOU_00-L,22.0,0.0750442086648983,0.1345219925072845,0.2440235951567836,0.0330459770114942,0.0358757062146892,15.559424837205738,0.0127361208791081,0.0503705294812587,-0.0151228733459357,-0.0511210762331838,-0.0578806767586821,-0.03290676416819,0.0028436018957345,-0.0239852398523985,0.0173076923076922,0.0475247524752475,0.1078534031413611,0.0997920997920998,0.1376344086021503,0.1794871794871795,0.2550415183867141,0.298159509202454,0.3392405063291139,0.3159203980099503,0.1562841530054644,0.1009365244536941,0.1954802259887005,0.07193515704154,0.1032325338894681,0.0475247524752475,0.2050113895216401,0.1768631813125694,0.081799591002045,0.0163304514889528,0.0,0.0242013552758955,0.0251937984496124,-0.0203703703703704,-0.0194624652455976,-0.0284664830119375,-0.0284664830119375,0.0105062082139446,0.0601202404809619,0.0153550863723608,-0.0239852398523985,0.0,0.0251937984496124,0.0622489959839356,0.0569430569430569,0.0558882235528943,0.084016393442623,0.084016393442623,0.124335812964931,0.1255319148936169,0.1413160733549083,0.1487513572204124,0.1914414414414413
BBTU_63-L^C18,21.0,-0.1637964321569234,0.1445356277791836,-0.8158536585365854,-0.0214688392926094,-0.2955819828701707,0.6750495526306602,0.8806415834826381,-0.1193584165173619,-0.1007194244604315,-0.108974358974359,-0.1312500000000001,-0.0413793103448276,-0.1146496815286625,0.0072463768115942,0.0072463768115942,0.1119999999999998,-0.147239263803681,-0.1524390243902439,-0.0915032679738563,-0.1146496815286625,-0.2011494252873563,-0.305,-0.1419753086419753,-0.0211267605633802,-0.054421768707483,-0.1202531645569621,-0.0794701986754967,-0.027972027972028,-0.1366459627329194,-0.2871794871794871,-0.3380952380952381,-0.3349282296650717,-0.4674329501915709,-0.4981949458483755,-0.5,-0.4549019607843138,-0.4674329501915709,-0.4945454545454546,-0.4674329501915709,-0.5971014492753624,-0.6273458445040214,-0.6181318681318682,-0.5887573964497042,-0.6273458445040214,-0.5994236311239194,-0.5994236311239194,-0.592375366568915,-0.5971014492753624,-0.6408268733850129,-0.6095505617977528,-0.5982658959537572,-0.6028571428571429,-0.5825825825825826,-0.5787878787878789,-0.5787878787878789,-0.6017191977077365,-0.5850746268656717
BCQE_67-L^A14,22.0,-0.0235525024533856,0.1293800539083558,-0.3851717902350813,-0.029440628066732,0.1230329041487839,1.1517396564450797,0.0247319636068514,-0.0179509632224168,-0.130813953488372,-0.1867612293144208,-0.2037037037037037,-0.1421446384039899,-0.1064935064935065,-0.0802139037433156,-0.0337078651685394,-0.0652173913043479,-0.0417827298050138,0.0117647058823529,0.0455927051671731,0.2198581560283687,0.162162162162162,0.3333333333333332,0.5925925925925926,0.8797814207650272,0.9005524861878451,0.5852534562211982,0.8105263157894738,0.72,0.3333333333333332,-0.0199430199430199,-0.0254957507082153,0.0851735015772869,-0.14,-0.0727762803234501,0.0990415335463259,0.0920634920634921,0.1241830065359477,0.2112676056338027,0.1278688524590163,-0.1609756097560974,-0.1088082901554403,-0.1886792452830189,-0.2757894736842106,-0.2993890020366598,-0.2892561983471075,-0.1670702179176755,-0.0575342465753424,-0.0028985507246377,-0.0851063829787234,0.0,0.0455927051671731,0.1986062717770034,0.2647058823529411,0.3650793650793651,0.4700854700854702,0.4098360655737705,0.2647058823529411
BDAJ_H9-L,15.0,-0.1529062663641123,0.1237393328161365,-8.136363636363638,0.0459067900157095,-0.21375368092846,0.2211133903015421,0.0230603317946338,-0.0032554576790502,-0.1949152542372881,-0.0327868852459016,0.0,0.0535714285714283,0.2826086956521738,0.4216867469879517,0.5128205128205128,0.3409090909090908,0.3258426966292134,0.5128205128205128,0.5945945945945945,0.8153846153846152,0.8437499999999998,0.8153846153846152,0.6164383561643836,1.0344827586206895,1.0,0.7352941176470587,1.145454545454545,1.0,0.6388888888888888,0.5526315789473684,0.5945945945945945,0.5128205128205128,0.3409090909090908,0.2421052631578948,0.2164948453608246,0.2553191489361701,0.2826086956521738,0.2967032967032965,0.0825688073394494,0.2164948453608246,-0.2760736196319018,-0.3099415204678363,-0.2976190476190476,-0.3480662983425414,-0.4129353233830846,-0.3979591836734694,-0.4271844660194175,-0.6105610561056105,-0.6300940438871474,-0.6369230769230769,-0.6853333333333333,-0.66189111747851,-0.6402439024390244,-0.6253968253968254,-0.5613382899628253,-0.5709090909090909,-0.5888501742160279
BFRL_28-L,21.0,-0.0978789239647906,-0.021940677752744,-0.2532720637449499,-0.0502834791009461,-0.0616596210959953,0.1109045386789847,1.19266807039165,0.19266807039165,-0.1068580542264753,-0.0338983050847458,0.0555555555555553,0.3902439024390243,0.4347826086956521,0.4121621621621618,0.3810572687224669,0.3871681415929204,0.378021978021978,0.421768707482993,0.471830985915493,0.4615384615384614,0.4547563805104408,0.405829596412556,0.3397435897435896,0.4347826086956521,0.3933333333333333,0.3512931034482758,0.4752941176470586,-0.2535714285714286,-0.264947245017585,-0.4622641509433962,-0.4509632224168126,-0.7357774968394437,-0.6930983847283407,-0.7654320987654322,-0.7312473210458637,-0.6885245901639344,-0.6826923076923077,-0.6664893617021277,-0.6354651162790698,-0.6272294887039239,-0.6539735099337749,-0.6425313568985177,-0.6779661016949152,-0.7117241379310345,-0.7688053097345133,-0.7605956471935853,-0.7591240875912408,-0.768378278537126,-0.7642857142857143,-0.7664804469273743,-0.7671741552172299,-0.7659574468085106,-0.759493670886076,-0.7483948635634029,-0.7523696682464456,-0.7525651144435674,-0.7426108374384237
BJJT_37-L,20.0,0.2966239476576951,0.0028794949808802,0.0625984251968503,5.265825451050866e-05,0.2654423807366624,0.5896556449988762,0.2155497534087612,0.2155497534087612,-0.1839999999999999,-0.0566037735849056,-0.0384615384615385,-0.0118577075098813,-0.0234375,0.0162601626016261,0.0080645161290322,-0.0421455938697317,-0.0842490842490842,0.1111111111111111,0.3368983957219251,0.25,0.4792899408284023,0.4204545454545454,0.4880952380952381,0.4450867052023122,0.4044943820224718,0.4044943820224718,0.3020833333333335,0.4124293785310735,0.1363636363636362,0.1061946902654868,0.2077294685990338,0.1574074074074074,-0.0157480314960629,-0.0875912408759125,-0.0875912408759125,-0.0310077519379845,-0.0458015267175573,-0.0942028985507246,-0.1638795986622074,-0.3333333333333333,-0.3333333333333333,-0.371859296482412,-0.4266055045871559,-0.4103773584905661,-0.4331065759637188,-0.4565217391304347,-0.4419642857142858,-0.4419642857142858,-0.419953596287703,-0.4186046511627906,-0.3811881188118812,-0.3932038834951457,-0.291784702549575,-0.2690058479532163,-0.2378048780487804,-0.2469879518072288,-0.2378048780487804
BLNT_37-L^D19,13.0,0.0745263601599495,0.1003973775880908,0.024246586196878,0.0075446298033288,0.0871870404820469,0.6731236943594282,0.1221160919082076,0.1221160919082076,-0.0711743772241993,0.0144404332129963,0.0,0.1172962226640159,0.200854700854701,0.1611570247933884,0.3100233100233101,0.2461197339246119,0.1635610766045547,0.1659751037344397,0.2949308755760369,0.3808353808353808,0.3317535545023697,0.2600896860986548,0.338095238095238,0.2657657657657657,0.1932059447983014,0.2831050228310503,0.1240000000000001,0.2600896860986548,0.3286052009456264,0.2488888888888889,0.391089108910891,0.4373401534526853,0.4750656167979004,0.4986666666666666,0.4986666666666666,0.5611111111111111,0.6289855072463768,0.6927710843373496,0.6627218934911243,0.53551912568306,0.5067024128686328,0.441025641025641,0.5026737967914439,0.357487922705314,0.2217391304347826,0.3100233100233101,0.2488888888888889,0.31924882629108,0.415617128463476,0.338095238095238,0.3774509803921568,0.360774818401937,0.4336734693877551,0.4263959390862943,0.5742296918767509,0.405,0.5875706214689265
BLNV_40-L^F19,13.0,0.1675161059413027,0.6753438159191606,0.1638599171121988,-0.0003913147220233,0.1792396017343824,0.095324886272761,-1.4750722535111924,-1.90201525869254,-0.037037037037037,-0.0526315789473683,-0.0526315789473683,-0.0969899665551839,-0.1428571428571428,-0.1428571428571428,-0.1818181818181817,-0.0999999999999999,-0.0999999999999999,-0.1290322580645161,0.1587982832618026,0.1065573770491803,0.0714285714285714,0.1250000000000002,0.2053571428571428,0.163793103448276,0.238532110091743,0.2217194570135747,0.2980769230769231,0.2272727272727273,-0.1346153846153845,0.163793103448276,0.267605633802817,-0.032258064516129,-0.1940298507462686,-0.2011834319526626,-0.2285714285714285,-0.1916167664670658,-0.150943396226415,-0.2058823529411764,-0.0357142857142855,-0.2011834319526626,-0.1692307692307691,-0.2285714285714285,-0.2479108635097492,-0.3647058823529411,-0.3932584269662921,-0.423076923076923,-0.4339622641509433,-0.431578947368421,-0.4489795918367347,-0.47265625,-0.4599999999999999,-0.4599999999999999,-0.4747081712062256,-0.4130434782608695,-0.4374999999999999,-0.3999999999999999,-0.3249999999999999
BPVK_29-L,14.0,0.0472031816739817,0.2667918095735633,0.1582526977887568,-0.024752053922732,-0.0099396664117311,26.538008117603287,-0.0282015873758684,-0.0739727790558924,0.0650826446280992,0.0051921079958463,-0.0142566191446028,-0.0085353362922498,-0.0108991825613079,-0.0020618556701031,0.0548492553577915,0.0672546857772877,0.0502712477396021,0.0168067226890755,0.0438533429187635,0.0723781388478581,0.1273291925465838,0.2490322580645161,0.1975257731958761,0.2964285714285715,0.0779510022271714,0.0345564659779122,0.1999999999999999,0.0739644970414201,0.149188761377127,0.0614035087719297,0.1916290521132539,0.3633802816901408,0.3321100917431192,0.3808844507845934,0.4419066534260178,0.5463258785942491,0.3928057553956834,0.3419593345656191,0.2670157068062826,0.246351931330472,0.1733333333333333,0.194078947368421,0.1478260869565217,0.09255079006772,0.0823704808050689,0.0704017692591227,0.0684326710816776,0.0334519572953735,0.0003444712366516,0.0583090379008746,0.0048442906574395,-0.0786802030456853,-0.1292353823088456,-0.154585152838428,-0.1023183925811438,-0.1102941176470588,0.0139664804469272
