firms,age,agr,cashdebt,egr,invest,lgr,mve_ia,pchsale_pchinvt,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BUBP_92-L^K18,14.0,0.0514335740862333,0.2723893207164582,-9.75,0.0369884000875465,-0.0839628750269803,6.266530548694683,0.3174766081091888,0.1031908938234745,-0.0084269662921349,-0.0028011204481792,0.0229885057471264,0.2491228070175437,0.1577235772357723,0.1633986928104576,0.2851985559566787,0.3209647495361782,0.2669039145907472,0.304029304029304,0.3185185185185184,0.2425828970331587,0.3088235294117647,0.3433962264150945,0.5411255411255411,0.5822222222222222,0.459016393442623,0.6443418013856812,0.5478260869565219,0.4802494802494803,0.4833333333333334,0.7198067632850242,0.8256410256410258,0.7115384615384615,0.5246252676659529,0.5964125560538116,0.56140350877193,0.3333333333333335,0.2992700729927007,0.2447552447552448,0.2828828828828829,0.2805755395683453,0.1502423263327947,0.1672131147540985,0.0318840579710144,0.0409356725146199,0.0595238095238095,0.0870229007633587,0.1194968553459119,0.0820668693009119,0.2191780821917808,0.2669039145907472,0.2945454545454546,0.255731922398589,0.3639846743295021,0.3561904761904761,0.3136531365313653,0.304029304029304,0.2535211267605635
BUNQ_03-L^K12,22.0,0.3143354361540133,-2.524647887323943,0.4181326116373479,-0.0108766586904502,-0.1108647450110864,0.003963521925901,0.3541666666666666,-0.0744047619047619,0.0,0.0,0.0,0.0,-0.25,-0.25,-0.4,-0.5,-0.5,-0.625,-0.5,-0.5,-0.5,-0.25,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5714285714285715,-0.6666666666666667,-0.75,-0.7857142857142858,-0.7857142857142858,-0.8333333333333334,-0.85,-0.8571428571428572,-0.8636363636363636,-0.8695652173913043,-0.8571428571428572,-0.8846153846153846,-0.8846153846153846,-0.896551724137931,-0.8846153846153846,-0.90625,-0.9189189189189187,-0.8846153846153846,-0.85,-0.8421052631578947,-0.8333333333333334,-0.8333333333333334,-0.8333333333333334,-0.8235294117647058,-0.8235294117647058,-0.8235294117647058,-0.8125,-0.8125
CWI_80-L,21.0,-0.0340096548219665,0.1648137711972949,0.0963421658986175,0.0026133352691372,-0.0803501180173092,23.86273506928028,0.1456437767805716,0.1720838145520541,0.030117852466172,0.047074954296161,0.0956480153036825,0.0832151300236407,0.1153846153846154,0.0057067603160667,0.0013111888111889,0.1089060987415295,0.1364087301587302,0.2057894736842105,0.1833677685950414,0.1742696053305996,0.2134533898305086,0.2567196928140427,0.3524203069657614,0.3484402589758684,0.4256378344741753,0.4256378344741753,0.3204610951008644,0.2115282919090428,0.2727777777777778,0.431875,0.3227482678983833,0.2121693121693122,0.2045215562565721,0.2643487858719646,0.3508254716981132,0.2264453961456103,0.1895119418483903,0.1919875130072841,0.2089709762532983,0.2629547960308709,0.1659033078880407,0.2186170212765956,0.2539682539682539,0.3296575739988392,0.3986568986568988,0.4527584020291693,0.3759759759759762,0.3350815850815851,0.48862897985705,0.4536802030456852,0.45645263827082,0.4752092723760464,0.6032190342897132,0.5998603351955307,0.602097902097902,0.6009783368273933,0.5854671280276817
DLY_Y2-L^F16,21.0,-0.1551819949986107,0.0553467714383327,0.0671573137074517,-0.0469574881911642,-0.2514934289127837,1.3533912319897716,0.3501198397997921,0.0537029016890428,-0.0230769230769229,0.0025706940874035,0.0626702997275203,-0.0151515151515151,-0.0346534653465346,0.0512129380053907,0.1079545454545454,0.04,0.0743801652892561,0.0833333333333332,0.1174785100286532,0.1854103343465045,0.1963190184049079,0.3087248322147651,0.2074303405572755,0.0863509749303621,0.1206896551724137,0.3131313131313129,0.368421052631579,0.1607142857142858,-0.0025575447570332,0.0743801652892561,-0.0823529411764706,-0.1294642857142858,-0.1503267973856209,-0.0714285714285715,-0.0464547677261613,-0.2024539877300613,-0.25,-0.1925465838509317,-0.2008196721311475,-0.1858037578288101,-0.1630901287553648,-0.2655367231638418,-0.3478260869565218,-0.3799682034976153,-0.3344709897610922,-0.2998204667863555,-0.296028880866426,-0.357495881383855,-0.3321917808219178,-0.3699515347334411,-0.3060498220640569,-0.3564356435643564,-0.3333333333333332,-0.3467336683417085,-0.401840490797546,-0.3858267716535433,-0.363784665579119
DOQX_41-L^J16,22.0,-0.0602110490378647,0.1197982345523329,0.1812499999999999,-0.0438650941444238,-0.053589691143383,0.5010299552019613,0.086988815759335,-0.0113127797115863,0.1495726495726497,-0.0448979591836735,0.0985915492957747,0.0833333333333332,-0.0209205020920503,0.0263157894736842,0.258064516129032,0.2999999999999998,0.3604651162790697,0.481012658227848,0.6137931034482758,0.6027397260273972,0.4268292682926828,0.6027397260273972,0.8281249999999998,0.6834532374100719,0.4999999999999998,0.857142857142857,1.0526315789473686,0.7862595419847327,0.6834532374100719,0.8870967741935483,0.7862595419847327,0.4444444444444442,0.193877551020408,0.3448275862068966,0.3604651162790697,0.4181818181818182,0.3448275862068966,0.2717391304347825,0.6027397260273972,0.5599999999999998,0.5918367346938775,0.6714285714285715,0.4624999999999999,0.4534161490683228,0.2717391304347825,0.2446808510638298,0.1584158415841583,0.0934579439252334,0.0783410138248847,0.1584158415841583,0.3146067415730336,0.2061855670103092,0.1818181818181816,0.2446808510638298,0.2513368983957218,0.2999999999999998,0.21875
DOS_59-L,16.0,-0.0777196946480664,0.2002692094024755,-0.0071762923493623,-0.0327160141397037,-0.1228341401955486,41.86920378031509,-0.6077790734349026,-0.4089687361805154,0.1311053984575836,-0.0581113801452783,0.1859756097560976,-0.0953488372093022,-0.3246527777777777,-0.3835182250396196,-0.3473154362416107,-0.346218487394958,-0.3516666666666667,-0.3373083475298126,-0.3350427350427349,-0.2809611829944547,-0.2519230769230769,-0.240234375,-0.2061224489795918,-0.2590476190476189,-0.1995884773662551,-0.1561822125813449,-0.0803782505910166,-0.1979381443298968,-0.2604562737642585,-0.2157258064516128,-0.234251968503937,-0.1616379310344826,-0.2533589251439538,-0.2533589251439538,-0.3175438596491228,-0.3559602649006622,-0.3570247933884297,-0.240234375,-0.2796296296296297,-0.2822878228782287,-0.367479674796748,-0.3384353741496598,-0.3705501618122977,-0.3127208480565371,-0.2927272727272727,-0.3222996515679442,-0.3559602649006622,-0.3151408450704225,-0.3090586145648312,-0.2901459854014598,-0.2490347490347489,-0.2769516728624535,-0.3151408450704225,-0.3151408450704225,-0.3361774744027304,-0.3316151202749141,-0.3473154362416107
DPCZ_02-L^F20,14.0,-0.1253455827368871,0.0234948551742894,-0.1312136242438144,0.0006089093045614,-0.1218606868604313,0.0519153780745864,0.8058649487691478,-0.1941350512308521,-0.0799999999999999,0.0416666666666667,0.0869565217391303,-0.0740740740740741,0.0416666666666667,0.1904761904761904,0.25,0.3157894736842106,0.3888888888888888,0.3888888888888888,-0.0384615384615385,-0.1379310344827585,-0.1071428571428572,0.0416666666666667,0.3157894736842106,-0.21875,-0.21875,-0.1666666666666666,-0.1071428571428572,-0.0740740740740741,0.1363636363636364,-0.0384615384615385,-0.1071428571428572,-0.2647058823529412,-0.2647058823529412,0.0,-0.1379310344827585,-0.2424242424242424,-0.3243243243243243,-0.3243243243243243,-0.3421052631578947,-0.1379310344827585,-0.2647058823529412,-0.21875,-0.375,-0.375,-0.5,-0.4791666666666666,-0.4897959183673469,-0.5454545454545454,-0.4791666666666666,-0.4565217391304348,-0.4791666666666666,-0.4680851063829787,-0.4047619047619047,-0.375,-0.4791666666666666,-0.5614035087719298,-0.5689655172413792
DPDP_V5-L,7.0,0.0698333472317985,0.120764290849128,-0.0676812882322063,-0.1519332765191192,0.5540328463797257,0.0429822765197615,151.1408040736398,150.69230769230714,0.1162790697674418,-0.4266666666666666,-0.328125,-0.328125,-0.5057471264367817,-0.5057471264367817,-0.3943661971830986,-0.3857142857142857,-0.2181818181818182,-0.1041666666666666,-0.1730769230769231,-0.2037037037037037,-0.2586206896551724,-0.2586206896551724,-0.2321428571428572,-0.3384615384615385,-0.271186440677966,-0.0227272727272727,0.4333333333333333,0.3870967741935482,0.3870967741935482,0.0749999999999999,-0.0652173913043479,-0.2181818181818182,-0.3768115942028985,-0.3943661971830986,-0.5057471264367817,-0.5700000000000001,-0.5274725274725275,-0.4756097560975609,-0.4266666666666666,-0.4266666666666666,-0.5376344086021505,-0.6324786324786325,-0.5784313725490196,-0.5612244897959184,-0.5700000000000001,-0.5656565656565656,-0.5904761904761905,-0.5904761904761905,-0.6126126126126126,-0.6055045871559633,-0.656,-0.6055045871559633,-0.6260869565217391,-0.6293103448275862,-0.6018518518518519,-0.6160714285714286,-0.653225806451613
DPXL_94-L,21.0,-0.0104381694255111,0.0274919367224696,-0.3565109206524744,0.0054138266796494,0.1247688458609811,5.919200722439229,0.2642388788850104,0.2221222482154639,0.1357615894039736,-0.0532915360501566,-0.0162866449511399,-0.0679012345679013,-0.1220930232558139,-0.1925133689839572,-0.2031662269129287,-0.1420454545454545,-0.1611111111111111,-0.0985074626865671,-0.0532915360501566,-0.0958083832335329,-0.0351437699680511,-0.0351437699680511,-0.1038575667655786,-0.0985074626865671,-0.1611111111111111,-0.1091445427728613,-0.1540616246498599,-0.245,-0.1989389920424403,-0.1117647058823528,-0.1680440771349861,-0.2843601895734596,-0.3798767967145791,-0.3434782608695651,-0.3009259259259259,-0.331858407079646,-0.3615221987315011,-0.3874239350912778,-0.3811475409836066,-0.3734439834024896,-0.393574297188755,-0.3547008547008546,-0.388663967611336,-0.3811475409836066,-0.3491379310344827,-0.2877358490566037,-0.2487562189054725,-0.3348017621145375,-0.3348017621145375,-0.3420479302832243,-0.2993039443155452,-0.2843601895734596,-0.2910798122065727,-0.2276214833759591,-0.2740384615384615,-0.2412060301507538,-0.1881720430107527
DRNQ_D0-L^A11,15.0,-0.0482754199256314,-0.2812700262161375,-0.1911795126391129,0.0241697653545326,0.4434163701067615,0.0727442246133885,0.4448079486247426,0.5019508057675999,0.3619402985074627,-0.0254545454545453,0.046875,0.1260504201680674,0.130801687763713,0.1166666666666667,0.072,0.1551724137931036,0.1652173913043479,0.1355932203389831,0.1074380165289257,0.3814432989690723,0.4408602150537635,0.5764705882352943,0.3743589743589743,0.4888888888888889,0.558139534883721,1.126984126984127,1.7346938775510208,1.09375,1.0303030303030305,1.2711864406779665,1.144,0.9420289855072466,0.5764705882352943,0.5227272727272727,0.9851851851851852,0.5491329479768787,0.8741258741258744,0.8611111111111114,0.7631578947368423,0.810810810810811,1.1788617886178865,0.887323943661972,0.5764705882352943,0.4888888888888889,0.5227272727272727,0.4408602150537635,0.4565217391304348,0.4031413612565446,0.4725274725274726,0.50561797752809,0.887323943661972,0.9280575539568348,1.3103448275862073,1.0615384615384618,1.126984126984127,0.3743589743589743,0.50561797752809
FRZJ_44-L,22.0,0.0780962398106757,0.2186957599801637,-0.0513595166163141,0.0370759926373914,0.2195927352779307,0.232292354855657,0.0889042801108402,0.0591487009397456,-0.028436018957346,0.0095693779904306,0.0095693779904306,0.007159904534606,-0.0704845814977974,-0.09247311827957,-0.1741682974559687,-0.182170542635659,-0.2156133828996282,-0.1676528599605523,-0.0538116591928251,-0.0765864332603939,-0.0430839002267574,0.0095693779904306,0.1076115485564304,0.2057142857142857,0.4066666666666665,0.3525641025641024,0.435374149659864,0.3927392739273927,0.6045627376425855,0.8189655172413792,0.7656903765690375,0.5514705882352939,0.3065015479876161,0.4208754208754206,0.6746031746031744,0.3745928338762214,0.3569131832797427,0.3270440251572326,0.31055900621118,0.3439490445859872,0.5629629629629627,0.4964539007092199,0.3312302839116718,0.4256756756756756,0.3439490445859872,0.3439490445859872,0.4066666666666665,0.2905198776758408,0.2672672672672671,0.3836065573770491,0.5017793594306048,0.4452054794520548,0.3790849673202614,0.440273037542662,0.5401459854014596,0.5984848484848484,0.5805243445692883
FSAJ_L2-L,21.0,-0.1371222932307501,0.1740309533828961,-0.1162687886825817,-0.0840727182478128,-0.1402608695652173,1.246206927218911,0.1933364196386814,-0.0573382430299842,0.0579010856453559,-0.0142687277051131,0.0822454308093993,0.1233062330623304,0.0171779141104293,0.0655526992287915,0.2675840978593271,0.3158730158730158,0.3979763912310285,0.4467713787085512,0.6987704918032787,0.6680080482897384,0.6318897637795273,1.0368550368550364,1.3418079096045197,1.0268948655256724,1.077694235588972,1.5351681957186545,1.7633333333333332,1.718032786885246,1.665594855305466,1.8885017421602783,1.4820359281437123,0.9234338747099768,0.4442508710801391,0.6481113320079521,0.6849593495934958,0.4367417677642979,0.5881226053639845,0.5295202952029519,0.8545861297539148,0.8463251670378615,0.842222222222222,0.6481113320079521,0.2932917316692667,0.3816666666666666,0.2714723926380367,0.2317979197622584,0.2014492753623187,0.1692524682651621,0.2695252679938742,0.2317979197622584,0.4417391304347824,0.3479674796747964,0.4317789291882554,0.4098639455782311,0.3679867986798679,0.4293103448275861,0.4367417677642979
FSAL_64-L,22.0,-0.1589519312640296,-0.3442906963662954,-0.3212336892052194,-0.1258611347627524,0.0534559231195712,0.0052167942599683,-0.1915262095009969,-0.4046003857710829,-0.0526315789473684,0.0555555555555555,-0.05,-0.0952380952380952,-0.0952380952380952,-0.0952380952380952,0.1176470588235294,0.1176470588235294,0.1176470588235294,0.0555555555555555,-0.05,-0.0952380952380952,0.1875,0.1875,0.1875,0.0,0.1875,0.1875,0.7272727272727273,0.5833333333333335,0.5833333333333335,0.5833333333333335,0.1176470588235294,-0.1363636363636363,-0.2692307692307693,-0.2962962962962963,-0.3448275862068964,-0.4864864864864865,-0.5128205128205128,-0.4864864864864865,-0.5869565217391304,-0.5476190476190477,-0.5957446808510638,-0.6274509803921569,-0.6607142857142858,-0.6041666666666666,-0.6041666666666666,-0.6122448979591837,-0.6346153846153846,-0.6545454545454545,-0.6607142857142858,-0.6346153846153846,-0.6481481481481481,-0.6545454545454545,-0.6415094339622642,-0.6481481481481481,-0.6545454545454545,-0.6607142857142858,-0.6041666666666666
FSAM_T0-L,21.0,0.0869474994812202,0.1215547305658679,0.4342958161461402,-0.0013834128795738,-0.1018577834721332,0.8845630063566052,-0.0493470849743509,-0.0779273894167243,0.0539325842696629,-0.0909090909090908,0.1209068010075566,-0.0055865921787707,-0.0651260504201679,-0.0481283422459892,0.1946308724832215,0.0545023696682465,-0.0680628272251309,0.0011248593925758,0.012514220705347,-0.0294438386041439,0.0324825986078887,-0.0430107526881721,0.4542483660130718,0.4662273476112026,0.4240000000000001,1.170731707317073,2.111888111888112,2.32089552238806,1.9666666666666668,2.9207048458149782,1.986577181208054,0.93058568329718,0.4735099337748345,0.7148362235067436,1.0181405895691609,0.2464985994397759,0.0709987966305656,-0.1046277665995975,-0.0582010582010581,-0.1417550626808099,-0.1627469426152399,-0.2393162393162392,-0.281678773204197,-0.3522561863173217,-0.4384858044164037,-0.4566544566544566,-0.4689737470167064,-0.5160413268080479,-0.5002807411566534,-0.5063782584581253,-0.497459062676454,-0.5047301057317751,-0.4920091324200912,-0.4254357650096836,-0.4359949302915081,-0.4213263979193759,-0.4042838018741632
FSBR_F1-L,21.0,-0.1651716800867788,0.1390485693832838,1.248236953455571,-0.0311235345654804,-0.1251423458597691,0.9281904726262904,0.1644002665036686,0.0501680567658409,0.0412371134020619,-0.0849056603773585,-0.0582524271844661,-0.1983471074380165,-0.2362204724409449,-0.2706766917293234,-0.2480620155038759,-0.1637931034482758,-0.1637931034482758,-0.0582524271844661,-0.0761904761904762,-0.1491228070175437,-0.1018518518518519,-0.03,0.0777777777777777,0.1975308641975308,0.2597402597402596,1.2045454545454546,1.108695652173913,1.3658536585365852,1.2045454545454546,1.852941176470588,1.108695652173913,0.4057971014492754,0.3108108108108107,0.3857142857142857,-0.010204081632653,-0.010204081632653,0.0319148936170212,-0.0202020202020202,0.1686746987951808,-0.1339285714285715,-0.1983471074380165,-0.3445945945945946,-0.4294117647058824,-0.4260355029585798,-0.4294117647058824,-0.3741935483870968,-0.3860759493670886,-0.4393063583815029,-0.4393063583815029,-0.4226190476190475,-0.3401360544217687,-0.3975155279503106,-0.4156626506024096,-0.3489932885906041,-0.3618421052631579,-0.3401360544217687,-0.3618421052631579
