firms,age,agr,cash,cashdebt,chatoia,chcsho,chpmia,depr,egr,grltnoa,herf,invest,lgr,mve_ia,pchdepr,pchgm_pchsale,pchsale_pchinvt,pchsale_pchxsga,sgr,tb,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BALZ_07-L^I10,16.0,-0.1126112171305359,0.0697663052206031,0.0988162853654652,0.998095180744808,0.0088278876017621,-0.0552916862598968,0.3484698370761779,-0.2276462205512265,-0.1112807230062656,1.821404592311632e-08,0.0177947408857716,-0.030361642288833,0.1207937229004601,-0.1292559206981068,0.0396862185368566,0.1734047945160472,-0.0235932482505288,0.0713731140752759,1.2068333443838943,0.0,-0.1864406779661016,-0.1724137931034483,-0.0588235294117647,-0.04,0.0434782608695651,0.0212765957446807,-0.0769230769230769,0.1707317073170731,0.1428571428571428,0.263157894736842,0.4117647058823528,0.6551724137931034,0.5,0.6551724137931034,0.5483870967741935,0.2307692307692306,0.4117647058823528,0.846153846153846,0.4117647058823528,0.4545454545454543,0.3333333333333332,0.0212765957446807,-0.04,-0.04,-0.0588235294117647,-0.142857142857143,-0.323943661971831,-0.368421052631579,-0.1272727272727274,-0.0943396226415095,-0.3333333333333333,-0.3333333333333333,-0.5294117647058824,-0.5294117647058824,-0.5826086956521739,-0.5339805825242718,-0.6842105263157895,-0.7419354838709677,-0.7073170731707317,-0.7391304347826086,-0.7623762376237624,-0.7473684210526316,-0.7623762376237624,-0.7446808510638299,-0.7486910994764397,-0.7,-0.627906976744186,-0.6220472440944882
BBTK_30-L^C11,11.0,0.1364296081277213,0.1020806241872561,0.1818181818181818,0.2020132948844226,-0.0176602507504856,-12.46351336809418,0.0887634684453566,0.8411764705882353,0.1253396739130146,2.73921563409853e-07,0.2216981132075471,-0.108730583824317,0.0019716489858789,-0.3980598279380004,0.1172088780784433,-0.4155844155844156,0.3563049853372434,0.2272727272727272,0.6066161811887822,0.0,-0.2222222222222223,0.0,0.0,-0.1250000000000001,-0.1250000000000001,-0.2222222222222223,0.0,0.0,-0.1250000000000001,-0.1250000000000001,-0.1250000000000001,-0.3,-0.3636363636363637,-0.3,-0.1666666666666667,-0.054054054054054,-0.054054054054054,-0.1250000000000001,0.346153846153846,0.346153846153846,0.0294117647058822,0.0294117647058822,0.0294117647058822,0.0294117647058822,0.0294117647058822,-0.1666666666666667,-0.1666666666666667,-0.1666666666666667,-0.1666666666666667,-0.1666666666666667,-0.1250000000000001,-0.1250000000000001,0.4583333333333332,-0.1250000000000001,-0.1250000000000001,-0.0789473684210526,0.0,0.1666666666666667,0.3999999999999999,0.2499999999999997,0.2499999999999997,0.2499999999999997,0.3999999999999999,0.3999999999999999,0.7499999999999998,0.296296296296296,0.5909090909090908,0.09375
BBTU_63-L^C18,15.0,0.0400149809781001,0.1138340819923807,0.1179786665684125,2.0645403542286567,0.0003040268293786,0.0595416554523268,0.0810558280775519,-0.0107679229243413,-0.0330073822131131,6.191628368421598e-05,0.0389505430604562,0.0882930019620667,3.9854308956479154,-0.0153087397747829,-0.5678652382520899,0.7588167003159204,0.0473176677131886,0.6299507209344771,0.8297262678791426,0.0928961748633878,-0.0054347826086955,0.0054945054945054,0.0129151291512916,0.0557692307692307,0.160676532769556,0.2505694760820047,0.1485355648535564,0.1533613445378152,0.2364864864864864,0.2562929061784897,0.4797843665768195,0.6486486486486487,0.5,0.4149484536082475,0.3622828784119105,0.2620689655172414,0.3009478672985783,0.4447368421052633,0.1730769230769231,0.2013129102844639,0.031954887218045,-0.072635135135135,-0.1029411764705882,-0.0865224625623959,0.0147874306839186,0.0828402366863905,0.0785854616895875,0.1046277665995976,0.2827102803738317,0.2364864864864864,-0.0534482758620689,-0.0804020100502511,-0.0741989881956154,-0.059931506849315,0.0242537313432835,0.1046277665995976,-0.0108108108108107,-0.055077452667814,0.0892857142857144,0.1755888650963597,0.1883116883116884,0.1755888650963597,0.047709923664122,0.0300187617260787,0.0204460966542752,-0.0895522388059701,-0.1553846153846153,-0.1902654867256636
BBXK_89-L^E06,16.0,0.0919815859200379,0.0976806604221171,0.1838340817554742,1.037554090148508,-0.0001327762228319,-0.0803605350630618,0.0691617108874657,-0.2202804107424961,-0.0945601720819517,5.350156380459249e-05,0.0358216024986306,0.3243752185726199,6.314893849009104,0.0113980122159787,0.0893331874374487,-0.0722857550672494,1.027769524092507,0.0277695240925073,0.6539278923320656,-0.025830258302583,-0.0524475524475523,0.0503875968992246,-0.0181159420289854,0.0383141762452108,-0.0145454545454545,-0.0875420875420875,-0.075085324232082,-0.071917808219178,-0.0844594594594594,-0.0181159420289854,0.0074349442379182,-0.0036764705882353,-0.075085324232082,-0.075085324232082,-0.0996677740863787,-0.1583850931677018,-0.2513812154696133,-0.1229773462783171,-0.1687116564417177,-0.1369426751592357,-0.2575342465753424,-0.2513812154696133,-0.2754010695187167,-0.2635869565217391,-0.4057017543859649,-0.3868778280542986,-0.3653395784543325,-0.3325123152709359,-0.2212643678160919,-0.0996677740863787,-0.1583850931677018,-0.075085324232082,-0.1201298701298702,-0.0782312925170067,-0.1314102564102565,-0.1504702194357366,-0.0216606498194945,0.0265151515151513,0.2318181818181817,0.1681034482758621,0.1782608695652174,0.1386554621848739,0.0883534136546184,0.0423076923076921,-0.0390070921985815,-0.1201298701298702,-0.0216606498194945,-0.1201298701298702
BCPS_48-L^C06,15.0,0.0501815135437028,0.0170181083308958,0.0781949707199449,0.4560660834606053,2.282830906832292e-06,-1.015383891273664,0.0784266984505363,0.0153945875871009,0.0147377310432137,4.0747738477921495e-06,0.0907846970120078,0.0711673949879603,1.6135274644762827,-0.0769008055073381,-0.0757818407448444,-0.1389365541582084,0.1260058326181215,-0.1439034415754269,0.6552306147970341,-0.0357142857142857,-0.0303030303030302,-0.0427350427350425,-0.0260869565217389,-0.096774193548387,-0.205673758865248,-0.1075697211155376,-0.1351351351351349,-0.0218340611353711,-0.0427350427350425,-0.0588235294117646,0.1200000000000001,0.2947976878612719,0.408805031446541,0.3658536585365854,0.3658536585365854,0.2108108108108108,0.2173913043478261,0.3099415204678364,-0.0088495575221236,0.061611374407583,-0.0819672131147539,-0.1672862453531597,-0.1971326164874551,-0.096774193548387,0.0769230769230771,-0.0088495575221236,-0.0588235294117646,-0.089430894308943,0.0769230769230771,0.2444444444444444,-0.0260869565217389,-0.1450381679389312,-0.1384615384615384,-0.2483221476510066,-0.1384615384615384,-0.1249999999999998,-0.2457912457912457,-0.2533333333333333,-0.2933753943217665,-0.286624203821656,-0.2084805653710246,-0.627906976744186,-0.6222596964586846,-0.5805243445692884,-0.6063268892794376,-0.6914600550964187,-0.6466876971608833,-0.6585365853658536
BCQE_67-L^A14,16.0,-0.2252906976744186,0.1832395247029393,-0.0463760434609778,1.0249411577166876,0.6253626278936839,-2.3174325079230464,0.2318181818181818,3.5533980582524274,-0.2705432705431982,1.1753732253395712e-05,-0.1087693798449612,-0.1342398022249691,1.1239735726506284,-0.2740213523131673,-0.0267672249467135,0.0064923738753167,-0.0231672591083087,-0.2245914707054603,1.5750735932621012,0.0133333333333331,-0.1245136186770426,-0.2449664429530201,0.0563380281690142,-0.0816326530612245,-0.3885869565217391,-0.2990654205607477,-0.4538834951456311,-0.2741935483870967,-0.0384615384615384,0.0416666666666665,0.3719512195121952,0.9230769230769232,0.2640449438202248,-0.632952691680261,-0.6347402597402598,-0.7093023255813953,-0.6917808219178082,-0.6762589928057554,-0.7413793103448276,-0.7115384615384615,-0.7859181731684111,-0.8182552504038773,-0.8221343873517787,-0.84472049689441,-0.8068669527896996,-0.8339483394833949,-0.8384781048097631,-0.8134328358208955,-0.697986577181208,-0.506578947368421,-0.7798434442270059,-0.7836538461538461,-0.8578648136449779,-0.8689574839836924,-0.869866975130133,-0.8581336696090794,-0.8788368336025848,-0.8947614593077643,-0.8769146608315098,-0.8867069486404834,-0.8814541622760801,-0.8689574839836924,-0.9264946096047044,-0.9217118997912316,-0.9229715850736048,-0.9183895538628944,-0.9373608017817372,-0.9269005847953216
BCZB_W7-L^G07,16.0,0.0467126589643421,0.0384340506630667,0.1158209786315862,1.1107990913945274,2.650092816198952e-05,0.0336033524827981,0.0530801071341611,0.0201878872676394,0.0216049382716049,0.000228100187155,0.0514504197489818,0.0645207644776548,5.47429284005101,-0.0262189591445854,0.081797999451221,0.0421693918531267,-0.1760008980019456,-0.0165806081468732,0.8193564651818002,0.0564784053156146,-0.1325648414985591,-0.0623052959501557,-0.1568627450980392,-0.1173020527859238,-0.1068249258160238,-0.0414012738853504,-0.0534591194968554,-0.0033112582781458,0.0379310344827585,-0.0258899676375404,0.0985401459854014,0.1944444444444444,0.131578947368421,0.0711743772241992,-0.0564263322884013,-0.1147058823529412,-0.0504731861198738,-0.0227272727272728,-0.1615598885793872,-0.127536231884058,-0.2781774580335732,-0.3016241299303944,-0.3427947598253276,-0.3413566739606127,-0.3622881355932204,-0.3266219239373602,-0.2799043062200956,-0.2729468599033816,-0.3016241299303944,-0.2676399026763991,-0.3,-0.3484848484848485,-0.4015904572564612,-0.3955823293172692,-0.334070796460177,-0.3355408388520972,-0.3080459770114943,-0.2781774580335732,-0.3370044052863437,-0.3281250000000001,-0.3325942350332594,-0.2934272300469484,-0.2729468599033816,-0.1820652173913044,-0.1638888888888889,-0.0321543408360128,-0.2161458333333333,-0.1224489795918368
BDAJ_H9-L,9.0,0.1080231596360629,0.085647456952324,0.1565847636493967,0.9855493786854213,0.0002858609929754,0.4625268220614738,0.118152390438247,-0.2505688282138794,-0.0093123021789724,2.879524633269616e-06,0.0343534601599117,0.4034264931087289,1.9250469432183244,0.144436367433492,-0.1716486643064295,0.371418156669442,0.0755497987050684,0.3149665437662162,0.435197325178614,-0.0494623655913979,0.0520361990950226,0.0616438356164383,0.1984536082474228,0.1425061425061424,0.1742424242424243,0.2670299727520437,0.1742424242424243,0.1538461538461539,0.3362068965517242,0.3247863247863249,0.3839285714285716,0.4048338368580062,0.4263803680981597,0.4176829268292685,0.2567567567567568,0.1953727506426736,0.1204819277108433,0.3716814159292037,0.2670299727520437,0.4485981308411215,0.2635869565217392,0.1712846347607053,0.2172774869109948,0.1425061425061424,0.3362068965517242,0.3285714285714287,0.4576802507836992,0.4808917197452229,0.7547169811320757,0.8379446640316208,0.4903846153846154,0.4133738601823709,0.5870307167235496,0.519607843137255,0.7953667953667956,0.7613636363636365,0.81640625,0.9787234042553192,0.9135802469135804,0.8379446640316208,0.9375000000000002,0.9871794871794874,0.995708154506438,1.012987012987013,1.203791469194313,1.3366834170854274,1.2794117647058827,1.246376811594203
BFRL_28-L,15.0,0.2416451499687172,0.001882919861318,0.108107353709689,0.2689513416442652,0.0017082766971524,-2.2565083140664384,0.0811486388493136,0.4994042160797786,-0.1019220177172726,4.33608737367919e-08,-0.1134956405155885,0.1816802497119873,0.0696521190675382,3.7020756966513946,-0.3269014716343613,0.2724403569927955,0.3269014716343613,0.3269014716343613,0.2133987735630335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BFTY_62-L^H05,17.0,0.0287939642676128,0.0254545108131317,0.0645175358974401,0.0696141678732863,0.0062320163841346,-4.259173511613333,0.1423092318329027,0.0980005632216277,-0.0174042104764323,2.5657951417358744e-08,0.0134787507012161,0.016441991331046,0.4728811895917724,0.1792235346240631,0.0083079222557399,0.611446057483768,-0.0083079222557399,-0.0083079222557399,-0.0927742452748417,0.0226415094339622,-0.0074906367041198,0.0950413223140496,0.1324786324786324,0.1572052401746724,0.1471861471861471,0.387434554973822,0.3184079601990051,0.4887640449438202,0.6459627329192545,0.6562499999999998,0.8531468531468531,0.8402777777777777,0.920289855072464,0.7549668874172184,0.7905405405405406,0.5680473372781065,0.8275862068965518,0.7905405405405406,0.5142857142857142,0.6060606060606062,0.2926829268292683,0.0905349794238681,0.0728744939271253,-0.0111940298507463,0.0515873015873016,-0.0148698884758364,0.0392156862745098,0.0642570281124497,0.1373390557939913,-0.0734265734265734,-0.2341040462427746,-0.2341040462427746,-0.2471590909090909,-0.3567961165048544,-0.3026315789473683,-0.2113095238095238,-0.2857142857142857,-0.344059405940594,-0.3308080808080808,-0.271978021978022,-0.3116883116883117,-0.2970822281167109,-0.2914438502673797,-0.2556179775280899,-0.1423948220064724,-0.039855072463768,-0.0074906367041198,-0.0955631399317407
