firms,absacc,acc,age,agr,chpmia,currat,egr,herf,invest,mve_ia,pchcapx_ia,pchcurrat,pchquick,pchsale_pchinvt,pchsale_pchrect,pchsale_pchxsga,pctacc,quick,salerec,sgr,tb,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BACQ_71-L^J02,0.0498582156991057,-0.0498582156991057,3.0,0.0051862034491376,-0.5396998792404727,0.8417645287563986,-0.3346440677966102,7.294352300179688e-06,0.2118220444888777,0.9679632882757556,-12.926228900332116,-0.1485523936200248,-0.0715733601650049,0.1335356013395817,-0.7883916826115575,-0.0119963774679931,-5.970149253731352,0.4929238181270702,12.063180827886711,-0.0778326764003775,1.5460394775137098,0.2775665399239544,-0.0573476702508961,-0.4729458917835671,-0.592248062015504,-0.5966257668711656,-0.5966257668711656,-0.4729458917835671,-0.486328125,-0.5557432432432432,-0.4270152505446623,-0.4588477366255145,-0.6086309523809523,-0.6269503546099291,-0.6619537275064268,-0.7897681854516387,-0.7346115035317862,-0.7537453183520599,-0.7767402376910018,-0.7940485512920908,-0.8081692195477754,-0.7983128834355828,-0.7983128834355828,-0.831841432225064,-0.8519144144144144,-0.8479768786127168,-0.8274278215223098,-0.8117394416607016,-0.813607370659107,-0.813607370659107,-0.8061901252763449,-0.8043154761904762,-0.7660142348754448,-0.7688927943760985,-0.809971098265896,-0.7919303797468354,-0.8003037205770691,-0.8251329787234043,-0.8288874430709173,-0.8332276474318325,-0.8386503067484663,-0.8345911949685535,-0.8373531230674088,-0.8366459627329192,-0.8227762803234502,-0.8266315095583389,-0.8379544054220579,-0.8636599274235355,-0.8664296597257491,-0.8748810656517603
BALZ_07-L^I10,0.057648401826484,-0.057648401826484,3.0,-0.3456090651558074,-0.1423465474889139,2.148373983739837,-0.0146571335716607,1.2288325069524177e-07,-0.3663833805476864,0.0617172962459136,-222.302139363625,0.5795129220205545,0.8485382703567967,0.2389352912673187,0.2874065367159695,-0.0069539091509325,-4.59090909090909,1.6686991869918697,6.056179775280898,-0.2784471218206158,1.5460394775137098,0.0,-0.0714285714285715,-0.0714285714285715,-0.1333333333333333,-0.1875,-0.2352941176470588,-0.1875,-0.2352941176470588,-0.3809523809523809,-0.4583333333333332,-0.48,-0.5517241379310345,-0.5666666666666667,-0.6060606060606061,-0.6388888888888888,-0.6176470588235294,-0.6578947368421053,-0.6388888888888888,-0.6486486486486487,-0.6176470588235294,-0.6285714285714286,-0.6060606060606061,-0.6486486486486487,-0.6285714285714286,-0.6578947368421053,-0.675,-0.675,-0.7234042553191489,-0.7678571428571429,-0.7796610169491525,-0.796875,-0.7719298245614035,-0.7758620689655172,-0.7833333333333333,-0.7547169811320755,-0.7592592592592593,-0.7868852459016393,-0.7796610169491525,-0.7291666666666666,-0.7450980392156863,-0.7291666666666666,-0.75,-0.7833333333333333,-0.7719298245614035,-0.7450980392156863,-0.7833333333333333,-0.8645833333333333,-0.8571428571428572,-0.87
BBEK_99-L^L95,0.0715290147182902,0.0715290147182902,2.0,0.1881025641025642,0.1678716812587665,1.2113502935420746,0.1189962223421477,3.581798407730859e-06,0.1209230769230769,6.856531515588502,51.598681574538666,-0.1305661043733276,-0.1374161694793008,-0.0775669951964783,-0.1312287939240664,-0.2711312654696758,0.4267337807606272,0.8818304982688546,3.533697632058288,0.1884827445374719,0.4383903887580822,0.0060483870967742,0.0122448979591835,0.0081300813008129,0.0333333333333334,0.0643776824034334,0.1508120649651974,0.3156498673740053,0.3441734417344173,0.2950391644908616,0.4335260115606936,0.3971830985915494,0.4718100890207715,0.3087071240105541,0.3405405405405404,0.3226666666666666,0.5168195718654434,0.4805970149253731,0.5499999999999998,0.5030303030303032,0.4502923976608186,0.4418604651162792,0.5403726708074532,0.5897435897435896,0.3854748603351954,0.4674556213017751,0.6644295302013423,0.6870748299319729,0.6478405315614619,0.6986301369863015,0.7714285714285716,0.8787878787878787,1.1850220264317182,1.1754385964912282,0.9760956175298808,1.0411522633744856,1.2044444444444444,1.0244897959183672,0.968253968253968,0.9919678714859436,0.968253968253968,1.1659388646288211,1.092827004219409,0.9450980392156864,1.092827004219409,1.3286384976525825,0.8859315589353614,0.4545454545454543,0.4212034383954153,0.5121951219512195
BBIO_50-L^J00,0.0188766916419817,0.0188766916419817,2.0,-0.0457434733257661,-0.1306603738873994,1.3150136487716106,0.02255299954894,1.1003748733766567e-05,-0.0199205448354143,1.988638685241292,41.03014180967715,0.0520743925854686,0.0674068232221226,0.1075902599495932,0.1444704701694206,-0.0352295833924432,0.3490870032223412,0.7175614194722475,6.660790075089781,-0.0352295833924432,0.9996946997457072,0.1206896551724139,0.0,-0.0169491525423729,-0.0645161290322581,-0.0866141732283465,-0.0569105691056911,0.0943396226415094,0.0450450450450448,0.0450450450450448,0.1717171717171717,0.0943396226415094,0.0,-0.0866141732283465,-0.1594202898550725,-0.1145038167938932,-0.1076923076923077,-0.1212121212121213,-0.1007751937984496,-0.2,-0.2214765100671141,-0.1407407407407408,-0.1076923076923077,-0.2054794520547945,-0.2467532467532468,-0.2108843537414966,-0.1278195488721806,-0.1212121212121213,-0.1076923076923077,-0.0569105691056911,-0.0333333333333333,-0.0252100840336134,0.1599999999999999,0.1153846153846152,0.0357142857142855,0.1262135922330096,0.1262135922330096,0.0265486725663717,0.0943396226415094,0.0841121495327101,0.1153846153846152,0.1717171717171717,0.0642201834862383,0.0943396226415094,0.2340425531914893,0.3647058823529412,0.2747252747252746,-0.1654676258992805,-0.1212121212121213,-0.1532846715328468
BBNH_32-L^L97,0.0379427097328962,0.0379427097328962,5.0,-0.0247346072186836,0.067780574947094,1.356020942408377,0.006196518146946,0.0002023078464877,-0.1126326963906581,16.694163690128526,-672.5965858323086,0.103254829939021,0.1358179943496192,-0.0220660380827596,-0.020924161020593,-0.0687672982754949,0.5364741641337386,0.7949389179755671,7.205930807248764,-0.0687672982754949,0.7001820126125919,0.0687022900763358,0.0621621621621621,0.0234375,-0.0320197044334974,-0.0199501246882791,0.0737704918032786,0.1873111782477341,0.1627218934911243,0.3056478405315617,0.423913043478261,0.4555555555555555,0.4086021505376345,0.1945288753799392,0.2055214723926381,0.2358490566037736,0.4395604395604395,0.3458904109589042,0.4035714285714287,0.2927631578947369,0.2515923566878981,0.3789473684210527,0.5232558139534884,0.3598615916955017,0.2436708860759493,0.318791946308725,0.423913043478261,0.4664179104477612,0.3693379790940767,0.4343065693430656,0.5232558139534884,0.53515625,0.8279069767441862,0.7544642857142856,0.7466666666666668,0.6172839506172838,0.6106557377049182,0.5910931174089069,0.5472440944881891,0.5472440944881891,0.6106557377049182,0.672340425531915,0.672340425531915,0.7312775330396477,0.7544642857142856,1.0904255319148937,0.9455445544554456,0.3838028169014085,0.4719101123595506,0.4136690647482015
BBOU_00-L,0.0082929119073697,0.0082929119073697,2.0,0.0626109407777957,0.0586797325423796,1.5523809523809524,0.1128188358404185,1.669475905807625e-05,0.0164595772147813,19.98321503422455,55.67975036730608,0.1863064098878988,0.3256023457090976,0.1657890470951523,0.2128012157174904,0.1820319849482596,0.0951526032315978,0.746218487394958,3.068376068376069,0.1820319849482596,0.7466510223540178,0.0456942003514937,0.0142602495543671,0.0142602495543671,0.0838095238095237,0.0984555984555985,0.221030042918455,0.2990867579908676,0.2931818181818182,0.3294392523364486,0.3911980440097802,0.4515306122448981,0.3810679611650487,0.2184154175588866,0.2396514161220044,0.2672605790645881,0.4702842377260983,0.4664948453608248,0.5052910052910056,0.4779220779220781,0.4332493702770781,0.5132978723404258,0.6492753623188405,0.7347560975609759,0.6540697674418605,0.8178913738019171,0.9486301369863016,1.017730496453901,1.1152416356877324,1.2490118577075102,1.473913043478261,1.528888888888889,1.9481865284974096,1.9947368421052636,1.888324873096447,2.0591397849462365,2.232954545454546,2.010582010582011,1.963541666666667,2.026595744680852,2.1263736263736264,2.3274853801169595,2.251428571428572,2.4071856287425155,2.4071856287425155,3.007042253521127,2.8445945945945947,1.6221198156682028,1.7756097560975612,1.6839622641509435
BBQS_26-L^G99,0.0908950855030041,0.0908950855030041,2.0,0.1978555304740406,-0.0705831219348355,1.3128398159765788,0.0400700252869092,4.697118854271881e-05,0.1992099322799096,2.5515416100309496,38.123474818403245,-0.0938294733828112,-0.1440016843354568,-0.0882925358991724,-0.0910158972965051,-0.0763696922633203,1.2957540263543186,0.6630071099958176,8.237639241743208,0.1428881297109701,0.4708290063292117,0.0042826552462527,0.1280193236714977,-0.0168421052631578,-0.0508130081300812,-0.0508130081300812,0.0637813211845104,0.4108761329305135,-0.0311203319502075,-0.0430327868852459,-0.0697211155378485,-0.0351239669421487,-0.084313725490196,-0.1555153707052441,-0.1585585585585585,-0.101923076923077,0.0086393088552916,0.054176072234763,-0.0896686159844054,-0.1188679245283018,-0.1763668430335097,-0.1121673003802281,-0.1431192660550458,-0.2044293015332198,-0.2344262295081967,-0.1585585585585585,-0.1254681647940074,-0.1254681647940074,-0.1188679245283018,-0.1254681647940074,-0.1399631675874769,-0.1383763837638376,-0.0084925690021231,-0.0734126984126984,-0.1104761904761905,-0.0984555984555983,-0.084313725490196,-0.1493624772313297,-0.1821366024518389,-0.1351851851851853,-0.1462522851919561,-0.1287313432835821,-0.1734513274336283,-0.2017094017094016,-0.1615798922800718,0.0400890868596881,-0.0697211155378485,-0.3142437591776799,-0.2657232704402515,-0.2680250783699059
BBTU_63-L^C18,0.0138618936756444,0.0138618936756444,2.0,0.0044096241116532,0.0321284853500045,1.4236011477761834,0.0242409301943383,3.818358068592171e-05,0.0457444986728315,5.017302058557485,57.56139491814741,-0.0050267590210379,-0.0850543795483027,-0.1819425871397172,0.3305408730889111,0.0534552269394929,0.2834061135371173,1.090028694404591,21.12562534741523,0.0385298538051646,0.5144463239587105,0.0733652312599681,0.1338155515370704,0.0228384991843393,-0.0427480916030534,-0.062780269058296,0.0112903225806451,0.1830188679245281,0.1058201058201058,0.0295566502463053,0.0228384991843393,0.1236559139784945,-0.0353846153846154,-0.1527027027027028,-0.1857142857142858,-0.146938775510204,0.0346534653465346,-0.0846715328467153,-0.0711111111111111,-0.146938775510204,-0.2022900763358779,-0.1169014084507042,-0.0353846153846154,-0.176084099868594,-0.18359375,-0.1728232189973615,-0.0655737704918033,-0.061377245508982,-0.0309119010819165,-0.0047619047619048,0.019512195121951,0.0923344947735189,0.254,0.2795918367346937,0.1920152091254752,0.2151162790697673,0.2769857433808553,0.2440476190476188,0.2641129032258063,0.3199999999999998,0.3397435897435896,0.375,0.4787735849056602,0.5035971223021583,0.6900269541778974,0.8605341246290799,0.5443349753694582,0.2391304347826086,0.274390243902439,0.2391304347826086
BBVN_02-L^I99,0.089675359233635,0.089675359233635,3.0,0.2047521267233793,-0.0640101395754663,1.78255033557047,0.6130884041331803,3.603450521013856e-07,0.045761220299208,0.943476951392608,-28.34501986498202,0.3758949657758152,0.4678921951174729,-0.0345009445436432,-0.2556980338128858,-0.0008462234964725,1.4041666666666686,1.3818791946308726,3.1855047454702325,0.0509536009109023,0.5926484663802554,0.0162601626016261,0.1336405529953916,0.088495575221239,0.1284403669724769,0.1714285714285712,0.2000000000000001,0.3225806451612902,0.1031390134529148,0.2000000000000001,0.2947368421052632,0.3516483516483515,0.3516483516483515,0.2058823529411764,0.2000000000000001,0.3369565217391304,0.2746113989637306,0.2424242424242424,0.3085106382978724,0.3225806451612902,0.2424242424242424,0.2238805970149255,0.3369565217391304,0.1336405529953916,0.1388888888888888,0.1714285714285712,0.3015873015873016,0.3225806451612902,0.3225806451612902,0.3155080213903742,0.248730964467005,0.2424242424242424,0.4137931034482758,0.3898305084745763,0.3015873015873016,0.3297297297297297,0.2299999999999999,0.0165289256198346,0.0789473684210526,0.074235807860262,0.0336134453781513,0.0982142857142855,0.0336134453781513,0.0081967213114753,0.0982142857142855,0.088495575221239,0.144186046511628,-0.2115384615384615,-0.0955882352941177,-0.0955882352941177
BBXK_89-L^E06,0.1286875662742325,0.1286875662742325,3.0,0.1305103400335978,-0.0049562533311829,1.439277350284376,0.1163261549788331,8.815949099471772e-05,0.0485431269188436,15.915127761557724,11.667347108520865,0.4475262670941177,0.7937225946879226,0.0917072293380385,-3.112687589109054,-0.0613503738117621,1.1912912157060151,1.0477305676368909,10.848769490888598,0.0297248622528128,0.8397566555435655,0.0297619047619048,0.1707317073170731,0.1313131313131312,0.1125827814569535,0.1999999999999999,0.1666666666666667,0.2584269662921348,0.2775665399239544,0.263157894736842,0.2490706319702602,0.2923076923076921,0.2218181818181817,0.1666666666666667,0.2043010752688172,0.2679245283018867,0.5272727272727271,0.4482758620689655,0.382716049382716,0.4058577405857739,0.4177215189873415,0.411764705882353,0.506726457399103,0.4420600858369097,0.2873563218390804,0.3493975903614457,0.4672489082969431,0.5924170616113744,0.6633663366336633,0.7684210526315789,0.7409326424870466,0.6153846153846152,0.846153846153846,0.9764705882352942,0.6470588235294117,0.7409326424870466,0.8876404494382022,0.6470588235294117,0.6310679611650485,0.6076555023923444,0.5849056603773584,0.6231884057971016,0.6076555023923444,0.5924170616113744,0.5627906976744186,0.6470588235294117,0.423728813559322,0.1914893617021276,0.2043010752688172,0.1052631578947367
BCPS_48-L^C06,0.0005917823873317,-0.0005917823873317,2.0,-0.0304053375133136,-0.1793455327915491,0.9973353635325466,-0.0898642177024057,6.70556858631982e-05,-0.0186893350214022,4.84446869140718,62.74670326309038,-0.0811395744889081,-0.067577874868228,0.1845753158819957,0.218191463115607,-0.123310591362467,-0.0156926406926405,0.6454764623778708,6.4560953723881545,0.1000589738549242,0.6123922605736123,-0.0161001788908765,0.0667938931297709,0.0627376425855512,-0.0035650623885918,-0.0192982456140351,-0.0123674911660778,0.1818181818181816,0.106930693069307,0.127016129032258,0.2394678492239468,0.2533632286995515,0.0960784313725491,-0.0805921052631579,-0.0880913539967374,-0.058922558922559,0.046816479400749,0.0053956834532373,-0.0158450704225351,-0.0444444444444444,-0.0605042016806722,0.0313653136531364,0.0390334572490707,-0.1196850393700786,-0.1319875776397516,-0.1439509954058193,-0.0636515912897822,-0.0745033112582781,-0.1196850393700786,-0.1070287539936102,-0.1279251170046802,-0.0760330578512397,0.1179999999999998,0.072936660268714,0.0275735294117644,0.0507518796992481,0.0708812260536397,0.0256880733944953,0.0200729927007299,0.0163636363636363,0.0256880733944953,0.014519056261343,0.0770712909441231,0.0791505791505791,0.1843220338983051,0.2312775330396475,0.127016129032258,-0.1968390804597701,-0.1530303030303029,-0.1681547619047618
