firms,absacc,acc,age,agr,chpmia,currat,depr,egr,gma,grltnoa,herf,invest,lgr,mve_ia,operprof,pchcapx_ia,pchcurrat,pchquick,pchsale_pchrect,pctacc,quick,roic,salerec,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BALZ_07-L^I10,0.0011905352448038,0.0011905352448038,18.0,0.1577260650019519,-0.4824638599676375,1.2821200108117847,0.1780648865920183,0.1832710795419753,0.4986966869404253,0.0904865145621716,1.6411719418293048e-08,-0.0340939140946696,0.1385874480014469,0.1712803023128436,0.3742371359173757,-1.210126638134266,0.0044786848850989,0.0314011216099788,-0.0687474373102764,0.0180291648254528,0.9853703036309576,0.1047944528217931,2.79908176650634,0.0862822338717008,-0.0380952380952381,-0.0454545454545455,0.0,0.0824742268041238,0.09375,0.2962962962962963,0.1931818181818181,0.2650602409638556,0.3461538461538462,0.6935483870967742,0.5909090909090908,0.7500000000000002,0.6935483870967742,0.909090909090909,0.875,1.1,1.0192307692307692,1.1875,1.1875,1.3863636363636362,1.2826086956521738,1.1875,1.1,1.1875,1.1875,0.7796610169491527,0.8103448275862071,1.058823529411765,1.1,1.2826086956521738,1.2340425531914896,1.0192307692307692,1.5609756097560976,1.5,1.763157894736842,2.088235294117647,2.620689655172414,2.28125,2.620689655172414,2.3870967741935485,1.6923076923076923,2.088235294117647,3.0384615384615383,2.088235294117647,2.1818181818181817,1.916666666666667,1.2340425531914896,1.1,1.1
BBOU_00-L,0.0362985685071574,-0.0362985685071574,17.0,-0.0564939673527324,-0.3626352778826639,1.2053307008884502,0.1044349070100143,-0.0138136511375948,0.3801987224982256,-0.0050314782354659,2.31299970693146e-05,0.0151171043293115,-0.045119612395276,17.43280966950168,0.4837486457204767,-0.1821599073771564,0.1948640439239559,0.0929882301440661,-0.3132309420461684,-0.3759455370650529,0.6290720631786771,0.135786388798437,4.450396825396825,-0.2431672477786525,-0.0054945054945053,0.0270880361173815,0.0756501182033095,0.0794780545670226,0.0731132075471696,0.0924369747899158,0.0963855421686745,0.1304347826086955,0.1621966794380587,0.1043689320388348,0.1460957178841309,0.1757105943152455,0.200527704485488,0.2231182795698922,0.2482853223593963,0.2247644683714671,0.2397820163487738,0.2364130434782607,0.3074712643678161,0.3304093567251462,0.3284671532846714,0.2431693989071037,0.2745098039215685,0.2037037037037037,0.2889518413597733,0.2068965517241379,0.2638888888888888,0.2380952380952381,0.2364130434782607,0.303724928366762,0.3914373088685015,0.346153846153846,0.4353312302839116,0.4130434782608694,0.3829787234042552,0.3323572474377745,0.3871951219512195,0.4353312302839116,0.4130434782608694,0.3481481481481481,0.3850837138508369,0.2465753424657533,0.1403508771929824,0.1607142857142856,0.2347354138398913,0.0693301997649824,0.058139534883721,0.0055248618784529,-0.008714596949891
BBTK_30-L^C11,0.1134510869565217,-0.1134510869565217,11.0,0.1364296081277213,-9.925904722280391,1.8613333333333333,0.0887634684453566,0.8411764705882353,0.1458635703918722,0.1253396739130146,1.802384363788565e-07,0.2216981132075471,-0.108730583824317,0.0018949740243772,0.3911764705882353,-0.37478041065383,-0.2328427255985267,-0.2464646464646464,0.6064997804128239,-2.256756756756757,1.8,0.0007898894154818,2.311284046692607,0.2272727272727272,-0.0909090909090909,0.2790697674418605,0.3414634146341464,0.3414634146341464,0.3414634146341464,0.3414634146341464,0.3095238095238097,0.170212765957447,0.2222222222222223,0.3095238095238097,0.375,0.375,0.375,0.4864864864864866,0.375,0.4473684210526316,0.2222222222222223,0.375,0.5714285714285716,0.5714285714285716,0.5714285714285716,0.5714285714285716,0.2222222222222223,0.5714285714285716,0.5714285714285716,0.2222222222222223,0.5714285714285716,0.5714285714285716,0.375,0.375,0.2222222222222223,0.5714285714285716,0.5714285714285716,0.375,0.375,0.375,0.1,0.0,0.1,0.3095238095238097,0.4864864864864866,0.4864864864864866,0.375,1.1153846153846154,1.1153846153846154,0.6176470588235294,0.6176470588235294,0.6176470588235294,0.6176470588235294
BBTU_63-L^C18,0.0425212985978027,-0.0425212985978027,17.0,0.0649622881770987,0.0442686554173701,1.7423959218351743,0.1869346733668342,0.0162668548134211,0.0710549515133703,-0.1480181393847981,6.758517671372896e-05,-0.6129885395239495,0.1137076537013801,1.6492659634852758,0.0876450297899023,0.0739815426194383,0.978720885946152,1.0153209678917725,0.8184563428692277,-1.1422018348623857,1.7423959218351743,0.0423388438921557,374.671009771987,-0.0328753762591016,-0.6222222222222222,0.0653889515219843,0.0690045248868778,0.0775370581527936,0.1652281134401974,0.1468446601941746,0.2320730117340286,0.2434210526315789,0.338526912181303,0.338526912181303,0.346153846153846,0.4318181818181819,0.3124999999999998,0.238532110091743,0.3179916317991631,0.3775510204081631,0.5217391304347825,0.5,0.3979289940828401,0.504777070063694,0.5,0.4471669218989278,0.458333333333333,0.575,0.721311475409836,0.7119565217391304,0.7307692307692306,0.743542435424354,0.8173076923076921,0.9978858350951372,1.152619589977221,0.9769874476987446,0.9852941176470588,1.128378378378378,1.162471395881007,1.5471698113207544,1.8378378378378375,1.581967213114754,1.435567010309278,1.344913151364764,1.1724137931034484,1.2393364928909951,1.486842105263158,1.0192307692307692,1.0678336980306344,0.7763157894736841,0.5962837837837838,0.5441176470588234,0.5723793677204658
BBXK_89-L^E06,0.121194249907851,-0.121194249907851,18.0,0.2159859976662777,0.0649357092882449,0.5662369856222111,0.076626209519548,1.5352205398288343,0.7577362893815635,-0.0112474329945733,3.10604373353447e-05,0.0897549591598599,0.0774790094590285,6.713190975649868,2.1424182576256308,0.5486434119540288,-0.1282992888803381,-0.0140808551179976,0.0999639538033376,-1.1052631578947367,0.3806643529995042,0.1731574670250671,112.35878962536022,-0.0182063130327487,0.0526315789473683,0.0682730923694778,0.1271186440677967,0.1014492753623188,0.2201834862385321,0.3468354430379747,0.4655647382920111,0.5693215339233038,0.5420289855072464,0.5375722543352601,0.6677115987460815,0.6521739130434783,0.6121212121212123,0.5833333333333335,0.5510204081632653,0.6219512195121952,0.6729559748427674,0.5287356321839081,0.6219512195121952,0.5739644970414202,0.6072507552870092,0.5465116279069768,0.52,1.0151515151515151,0.96309963099631,0.8601398601398602,1.062015503875969,0.9275362318840584,1.038314176245211,0.9345454545454546,0.7912457912457913,0.8156996587030716,0.8219178082191783,0.7972972972972974,0.9275362318840584,0.9776951672862456,0.9558823529411764,0.8156996587030716,0.8156996587030716,0.7674418604651165,0.6521739130434783,0.4696132596685083,0.7216828478964403,0.6319018404907977,0.694267515923567,0.4575342465753425,0.4696132596685083,0.4224598930481282,0.4456521739130434
BCQE_67-L^A14,0.0033319450229071,0.0033319450229071,18.0,-0.1344211344211344,-1.3190481733028303,1.5369565217391303,0.2040229885057471,0.0248833592534992,0.2886557886557886,0.0420658059141933,3.083790272010972e-06,-0.0889665889665889,-0.0852788586251621,0.9187154924802724,-0.1757387247278382,-0.4483484171895818,-0.2583974815870754,-0.2623665628822417,-0.032130266392696,0.1951219512195122,1.306521739130435,0.1512850467289719,3.4460028050490883,-0.1594252480328429,0.0072727272727273,0.1506276150627614,0.0700389105058365,0.2731481481481481,0.2731481481481481,0.7080745341614907,0.5714285714285714,0.5714285714285714,0.7741935483870968,1.2357723577235773,1.0072992700729926,0.8456375838926176,0.4945652173913042,0.3613861386138615,0.206140350877193,0.5193370165745856,0.2557077625570776,0.5193370165745856,1.0072992700729926,0.6272189349112427,0.4945652173913042,0.3480392156862744,0.4705882352941175,0.206140350877193,0.2222222222222223,0.0700389105058365,-0.0771812080536912,0.2910798122065727,0.1224489795918366,-0.2527173913043479,-0.1433021806853582,-0.3325242718446601,-0.1129032258064516,0.1752136752136752,0.2731481481481481,0.6768292682926831,1.3504273504273503,0.544943820224719,-0.5513866231647635,-0.5535714285714286,-0.6447028423772609,-0.6232876712328768,-0.60431654676259,-0.6839080459770115,-0.6474358974358974,-0.7383444338725024,-0.7778675282714055,-0.782608695652174,-0.8102139406487232
BCZB_W7-L^G07,0.045967576441617,-0.045967576441617,18.0,0.0971767946290239,-0.0002370519871438,0.7993762993762994,0.0665722379603399,-0.1115683584819387,0.1430538819073851,-0.0475271906423147,0.0001317709525332,0.0246169736615596,0.2267076407319458,3.8734848318359503,0.1620941929583904,-0.45635463892511,-0.0566286182169488,-0.0787094152253726,0.3172762232800805,-8.75,0.6796257796257796,0.0422851225405591,8.132151898734177,0.0423129339996106,0.0,0.0437499999999999,0.0915032679738561,0.0603174603174603,0.1557093425605535,0.2057761732851986,0.188612099644128,0.1802120141342755,0.1928571428571428,0.1678321678321679,0.1678321678321679,0.1843971631205674,0.1399317406143343,0.1637630662020905,0.1678321678321679,0.2370370370370369,0.2796934865900382,0.2509363295880149,0.3149606299212597,0.2945736434108525,0.2509363295880149,0.0879478827361563,0.0809061488673139,0.050314465408805,0.1096345514950165,-0.037463976945245,0.0404984423676011,-0.0644257703081232,-0.0205278592375367,-0.0089020771513353,0.0636942675159235,0.050314465408805,0.1059602649006621,0.1517241379310345,0.0809061488673139,0.2189781021897809,0.3253968253968253,0.2556390977443608,0.188612099644128,0.0470219435736676,-0.0176470588235294,0.0536277602523658,0.0844155844155842,-0.0696378830083565,-0.0318840579710145,-0.1990407673860911,-0.2250580046403711,-0.2707423580786027,-0.2691466083150985
BDAJ_H9-L,0.0517990074441687,-0.0517990074441687,11.0,-0.121102628358296,-1.0535609619212232,1.8260312580066616,0.1266375545851528,-0.6140394088669952,0.2198263302057229,-0.057816377171212,3.354024255169743e-07,-0.2714610408531966,0.0298186289578849,0.9419300013005464,0.8022167487684727,-0.4587648164025873,0.0292739858373711,0.0657542171861183,0.3349488353125776,-1.8806306306306304,1.741480912118883,0.1108049311094996,40.71859296482412,-0.5851635693441868,-0.0422960725075529,-0.0515759312320917,-0.1102150537634408,-0.2211764705882353,-0.2442922374429224,-0.2081339712918659,-0.2081339712918659,-0.1556122448979591,-0.0956284153005464,-0.1266490765171504,-0.1149732620320855,-0.0805555555555556,-0.1447028423772609,-0.1447028423772609,-0.1149732620320855,-0.0980926430517711,-0.2156398104265402,-0.1704260651629072,-0.1598984771573603,-0.1641414141414141,-0.1926829268292682,-0.2081339712918659,-0.2302325581395348,-0.251131221719457,-0.2881720430107527,-0.251131221719457,-0.2442922374429224,-0.1469072164948452,-0.1867321867321867,-0.1641414141414141,-0.0980926430517711,-0.1641414141414141,-0.1786600496277915,-0.0488505747126436,-0.0569800569800569,-0.0148809523809523,0.0,0.0153374233128835,0.0091463414634147,-0.1054054054054054,-0.1491002570694087,-0.2024096385542169,-0.023598820058997,-0.0980926430517711,0.0311526479750778,-0.1005434782608696,-0.1662468513853904,-0.1335078534031413,-0.1867321867321867
BDCK_44-L^L08,0.0467741935483871,-0.0467741935483871,17.0,0.0097244732576986,-0.1564544643978928,1.351288056206089,0.0876201243640474,-0.1245858184227966,1.3789843327930849,-0.1793010752688137,1.3312695973285858e-07,-0.1291193949216639,0.1042524005486969,0.0001953127315232,3.345924453280318,-0.7304850244647259,0.1693520878062482,0.1697962014619087,0.1638733048351086,-2.9,1.3427010148321623,0.0814116002795247,7.878086419753087,-0.004291008386971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0344827586206897,0.0344827586206897,0.0344827586206897,0.0344827586206897,0.0344827586206897,0.0344827586206897,0.0344827586206897,0.0344827586206897,0.0344827586206897,0.0344827586206897,0.0344827586206897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0625,-0.0625,-0.0625,-0.0625,-0.0625,-0.0625,-0.1176470588235295,-0.1176470588235295,-0.1176470588235295,-0.1176470588235295,-0.1176470588235295,-0.1176470588235295
BLNT_37-L^D19,0.0120107949664957,-0.0120107949664957,9.0,-0.6177644900768441,0.0575749524068651,1.083281420174513,0.5417427969079409,1.8328409415801008,0.0788224016337608,0.0633397897501642,1.2756651009319254e-07,-0.007020509318207,-0.6761406644718242,0.5496523851756652,3.305308300771944,-0.7025230148371266,0.0740910267047254,0.0740910267047254,0.9818000046353283,-0.3703557234097245,1.083281420174513,0.1617405288066336,3.381981713713362,0.0675785956606821,0.0465753424657533,-0.2331932773109243,-0.1978021978021977,-0.2685370741482966,-0.241164241164241,-0.22008547008547,-0.1531322505800463,-0.0920398009950248,-0.1031941031941032,-0.0369393139841689,0.028169014084507,0.067251461988304,-0.0519480519480519,-0.0188172043010753,-0.0519480519480519,-0.0188172043010753,0.0138888888888888,-0.2217484008528785,-0.1471962616822431,-0.1391509433962264,-0.1906873614190687,-0.1247002398081534,-0.2167381974248927,-0.2757936507936508,-0.287109375,-0.3215613382899628,-0.3875838926174496,-0.3087121212121212,-0.3240740740740742,-0.3562610229276896,-0.3505338078291815,-0.3630017452006981,-0.3528368794326241,-0.3875838926174496,-0.4074675324675325,-0.3596491228070175,-0.3505338078291815,-0.399671052631579,-0.393687707641196,-0.4535928143712574,-0.4486404833836858,-0.4624447717231222,-0.3916666666666667,-0.4074675324675325,-0.4055374592833876,-0.4261006289308177,-0.4600591715976331,-0.4519519519519519,-0.39469320066335
