firms,age,agr,cashdebt,chatoia,chcsho,chempia,chpmia,depr,egr,grltnoa,herf,hire,invest,lgr,mve_ia,pchdepr,pchsale_pchinvt,pchsale_pchxsga,sgr,tb,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BALZ_07-L^I10,8.0,0.1136246844069085,0.1521336811981475,1.108468513541221,-1.1138550954305873e-07,0.0163851305322266,-6.679770856417449,0.2252258764004336,0.1625351617440224,-0.03279087098769,2.4851351188663865e-08,0.0021917808219178,0.0723909109189624,0.0847479956336808,0.1278020722158069,0.0329715471810565,-0.0395994973073312,-0.0318795647906797,0.157416030016726,0.3486111029625671,0.0384615384615385,0.1304347826086955,0.1304347826086955,0.0833333333333334,0.04,0.0,0.0833333333333334,0.3,0.3,0.3,0.3,0.2380952380952381,0.1818181818181818,0.1304347826086955,0.1304347826086955,0.0,-0.037037037037037,-0.1034482758620688,-0.1333333333333333,-0.1875,-0.2352941176470588,-0.2571428571428571,-0.2121212121212121,-0.1875,-0.1875,0.0833333333333334,0.0833333333333334,0.0833333333333334,0.0833333333333334,0.1304347826086955,0.3,0.5294117647058822,0.5294117647058822,1.0,0.857142857142857,0.857142857142857,1.0,1.0,2.714285714285714,1.6,1.8888888888888893,1.6,1.3636363636363638,1.3636363636363638,1.166666666666667,2.25,1.8888888888888893,1.6,1.8888888888888893
BAMD_17-L^J98,7.0,0.1803260872673818,0.0891417070187868,0.3879728820007485,0.0006097560975609,0.6554187225502145,-1.348699087641961,0.0560997506234413,0.0918002973503957,-0.0087201180521396,5.5824725681901466e-08,0.0876730388925511,0.0378938457534583,0.2491410591489254,0.6408814308191262,-0.0170891921428221,-0.1856084474472362,0.126160324838273,0.1428945847902358,0.6894352667153538,-0.0384615384615385,-0.0142180094786729,0.0246305418719212,0.0097087378640776,0.0196078431372548,0.0146341463414634,0.0297029702970297,0.2839506172839505,0.2530120481927711,0.3248407643312101,0.4344827586206898,0.4054054054054055,0.2839506172839505,0.1751412429378531,0.2606060606060607,0.3164556962025315,0.2380952380952381,0.1428571428571428,0.1751412429378531,0.2682926829268293,0.3506493506493506,0.0246305418719212,-0.0325581395348836,-0.0837004405286343,-0.1297071129707113,-0.0796460176991149,-0.0095238095238094,0.0246305418719212,0.0612244897959184,0.1304347826086955,0.1304347826086955,0.0505050505050506,0.0297029702970297,0.149171270718232,0.2023121387283237,0.3419354838709678,0.3419354838709678,0.4054054054054055,0.6507936507936509,0.6000000000000001,1.0,0.9259259259259258,0.6507936507936509,0.5407407407407407,0.3419354838709678,0.4054054054054055,0.6507936507936509,0.368421052631579,0.3081761006289307
BBIO_50-L^J00,7.0,0.0453905550104518,0.1880347730850845,0.916133517052284,0.0028735632183908,0.0783892708984297,-3.053679037300919,0.123462028001697,0.1580395098774694,-0.0396279147374084,1.2696923181403878e-05,0.0104858548585483,0.030032848427968,-0.0111632972568238,5.755525992828166,-0.0352961401176651,0.0067006245344186,0.171403125253016,0.171403125253016,0.8809654325880082,0.0106382978723404,0.0722433460076046,0.0329670329670328,0.0367647058823528,0.010752688172043,0.0641509433962264,0.1604938271604936,0.2935779816513759,0.323943661971831,0.2876712328767123,0.3364928909952607,0.4611398963730568,0.5161290322580643,0.4242424242424241,0.3364928909952607,0.3823529411764705,0.3623188405797102,0.3301886792452828,0.3428571428571427,0.5,0.4242424242424241,0.3428571428571427,0.5494505494505493,0.5580110497237567,0.3823529411764705,0.5842696629213482,0.6987951807228916,0.7515527950310557,0.8076923076923075,0.6987951807228916,0.709090909090909,0.8552631578947367,0.7961783439490444,0.7300613496932515,0.8076923076923075,0.7848101265822782,0.7848101265822782,0.8675496688741722,1.0735294117647056,1.0735294117647056,1.169230769230769,1.4521739130434783,1.1203007518796988,1.369747899159664,0.9448275862068964,1.1203007518796988,1.473684210526316,1.495575221238938,1.6111111111111107
BBOU_00-L,7.0,0.0522083226959407,0.1949875344442986,0.3338608654742335,0.0004938271604938,-0.4141296254571163,1.624727913721576,0.0817228050800662,0.0858880162148467,-0.0171673819742382,1.8427917788126773e-05,-0.0553966518044923,0.0227214705131478,0.0188079470198675,18.15042573184412,0.0339963422896327,-0.0145522875613656,0.007514450867052,0.007514450867052,0.5784405404787288,0.0,-0.0327868852459017,-0.0018796992481204,-0.0938566552901024,-0.1179401993355482,-0.078125,-0.0749128919860627,-0.0500894454382826,-0.0415162454873646,-0.0202952029520295,0.0075901328273244,0.0903490759753593,0.0903490759753593,0.0191938579654509,0.0152963671128105,-0.0220994475138122,0.0133587786259541,-0.0585106382978724,0.0290697674418602,0.0473372781065086,-0.0274725274725274,-0.0449640287769784,-0.0184842883548984,-0.1179401993355482,-0.1309328968903438,-0.0397830018083184,-0.0345454545454546,0.0577689243027887,0.083673469387755,-0.098471986417657,-0.0148423005565863,-0.0362976406533576,-0.0238970588235295,-0.0466786355475764,-0.078125,0.0172413793103447,-0.0018796992481204,-0.1105527638190955,-0.1780185758513932,-0.1407766990291262,-0.1463022508038585,-0.120860927152318,-0.1571428571428571,-0.1584786053882726,-0.2392550143266476,-0.244665718349929,-0.1690140845070422,-0.2225475841874086,-0.1978851963746224
BBQS_26-L^G99,7.0,-0.2845765986522783,0.0124675324675324,1.3871186951627077,0.000858614768174,-1.2565733853099346,4.123740110004518,0.1149784904184591,0.0032095369096744,-0.146141801499869,1.8082770274592256e-05,-0.1680873668865662,-0.1707742330710145,-0.3203775680177679,2.355883654580125,0.1110060694896515,-0.0700995568488356,0.0339282746827213,-0.1896940116388212,1.3712036716527638,-0.0308988764044944,0.0532544378698225,0.1483870967741936,0.072289156626506,0.0171428571428571,-0.0729166666666666,-0.0964467005076141,-0.0055865921787709,-0.0326086956521739,-0.0378378378378378,-0.0430107526881721,-0.0055865921787709,0.0171428571428571,-0.0055865921787709,0.0987654320987654,0.0658682634730538,0.0289017341040462,-0.0055865921787709,0.0470588235294118,0.1633986928104576,0.1055900621118011,0.0532544378698225,0.0532544378698225,0.0171428571428571,-0.0055865921787709,0.1194968553459119,0.1558441558441559,0.0853658536585366,0.1265822784810126,0.0532544378698225,0.2027027027027026,0.2361111111111111,0.1866666666666667,0.1337579617834394,0.1125,0.1055900621118011,0.2275862068965517,0.3383458646616541,0.5213675213675215,0.6792452830188678,1.0941176470588236,0.78,0.4015748031496062,0.1194968553459119,-0.0055865921787709,-0.0918367346938775,0.0920245398773007,0.1558441558441559,0.072289156626506
BBTU_63-L^C18,7.0,-0.1368675419147505,0.0604902897166507,0.7656789023440499,0.0017182130584192,-1.3113083164899608,-9.505106800098508,0.0276443536024527,-0.0593393898020269,-0.0595817510830496,2.244922396236787e-05,-0.1754090645815232,-0.0841782715926359,-0.2068506184586108,4.237488551996339,-0.176497776873348,0.7950298353729649,0.0069966514786573,-0.1176645951338087,0.7760234468953036,0.1004901960784314,0.1558073654390934,0.1826086956521739,0.0381679389312976,-0.0121065375302662,0.02,-0.0121065375302662,-0.0121065375302662,-0.0663615560640732,-0.0489510489510489,-0.0121065375302662,-0.04,0.0074074074074075,-0.0121065375302662,0.0765171503957784,0.1270718232044199,0.1117166212534059,0.0124069478908188,-0.0168674698795181,0.0938337801608579,0.0381679389312976,-0.0913140311804009,-0.1300639658848614,-0.1999999999999999,-0.1707317073170731,0.0408163265306122,0.1208791208791209,-0.0168674698795181,-0.1013215859030837,-0.162217659137577,-0.1091703056768559,-0.1052631578947367,-0.0555555555555555,0.0381679389312976,-0.04,-0.1319148936170212,-0.1904761904761904,-0.074829931972789,-0.128205128205128,-0.0285714285714285,-0.0168674698795181,0.1826086956521739,-0.0444964871194378,-0.1790744466800804,-0.2804232804232803,-0.3289473684210526,-0.2015655577299413,-0.2714285714285713,-0.1952662721893491
BBVN_02-L^I99,8.0,0.0908761766835627,0.1784651992861392,0.818608622347157,0.0020691693762932,-0.2305422226149781,-2.9205332025813813,0.1764705882352941,0.1497326203208555,-0.0412121212121204,1.4535280078550194e-07,-0.0308388157894735,0.056842867487328,0.0475030450669915,0.7480269643628357,0.0408163265306122,-0.0957588137726749,-0.0854119017899022,-0.0267211568689091,0.4640997042517046,-0.0887096774193548,-0.03125,-0.0534351145038168,-0.0534351145038168,-0.0746268656716419,-0.0387596899224806,0.0163934426229508,0.1272727272727272,0.1071428571428569,0.1376146788990824,0.24,0.2916666666666667,0.3478260869565217,0.3626373626373627,0.493975903614458,0.4418604651162792,0.4418604651162792,0.3052631578947369,0.4418604651162792,0.5308641975308641,0.3626373626373627,0.3478260869565217,-0.03125,-0.0814814814814816,-0.1388888888888888,0.0163934426229508,-0.0387596899224806,-0.1448275862068965,-0.1014492753623187,-0.3830845771144278,-0.2832369942196532,-0.2151898734177215,-0.2790697674418604,-0.2994350282485876,-0.2832369942196532,-0.3608247422680412,-0.4337899543378996,-0.4464285714285715,-0.3891625615763546,-0.3333333333333333,-0.2954545454545454,-0.2748538011695907,-0.253012048192771,-0.3737373737373737,-0.5175097276264591,-0.5457875457875458,-0.4979757085020243,-0.5059760956175299,-0.5285171102661597
BBXK_89-L^E06,8.0,0.1128266241390791,0.3891721117254254,0.8889237374464521,0.0010672358591248,0.2557969422580824,0.1565799310138999,0.0467856726169641,0.1089396753613826,-0.0043297942932972,7.930312342134604e-05,0.0342170501018458,0.0391861341371515,0.1204323995127891,23.533654662386528,0.0235724128608554,-0.059030404896552,-0.01317957692824,0.0624550062440315,0.6555555402323969,-0.0078431372549019,-0.0413533834586467,-0.0173410404624279,0.0344827586206897,-0.0039062500000001,-0.0097087378640777,-0.0173410404624279,0.0691823899371069,0.0323886639676112,0.02,0.0323886639676112,0.1409395973154361,0.1159737417943105,0.0851063829787233,0.0782241014799152,0.0386965376782075,0.0828025477707006,0.0039370078740157,0.0261569416498994,0.0828025477707006,0.1358574610244987,-0.0154440154440154,0.0602910602910602,0.02,-0.0097087378640777,-0.0485074626865672,-0.032258064516129,0.0714285714285714,0.1184210526315789,0.1258278145695361,0.1915887850467288,0.2318840579710144,0.2977099236641221,0.25,0.2561576354679804,0.2977099236641221,0.3563829787234043,0.3110539845758353,0.2686567164179105,0.3350785340314135,0.3110539845758353,0.4488636363636362,0.3709677419354837,0.3212435233160622,0.2878787878787878,0.2781954887218043,0.5088757396449703,0.3492063492063491,0.4529914529914529
BCPS_48-L^C06,7.0,0.1099724686448455,0.1058438323012314,0.7615621849600259,0.0016556291390728,0.6636891527108377,0.4388635321647186,0.0433481884955021,0.0021370903910082,0.0577600579920144,6.547833889069956e-05,0.0887793450143981,0.1136127256041601,0.1845181019514344,6.237756376016504,-0.030290837097223,0.0527318533431408,0.0511102037533302,0.0970849472418859,0.4653958224550269,-0.0240295748613678,0.1365546218487396,0.1177685950413223,0.1154639175257732,0.1086065573770491,-0.0234657039711191,-0.0640138408304498,-0.072041166380789,-0.1343999999999999,-0.0656303972366147,-0.0640138408304498,-0.0458553791887125,-0.0656303972366147,-0.1131147540983605,-0.1087314662273476,-0.1520376175548589,-0.1174551386623163,-0.2055800293685755,-0.1765601217656012,-0.1546874999999999,-0.1316211878009631,-0.236953455571227,-0.2193362193362192,-0.2044117647058823,-0.2326241134751773,-0.1625386996904024,-0.1371610845295054,-0.0424778761061946,-0.0269784172661869,-0.1651234567901235,-0.1864661654135339,-0.1245954692556633,-0.0907563025210084,-0.0424778761061946,-0.0558464223385689,-0.0373665480427046,-0.0252252252252251,0.0734126984126983,0.1018329938900204,0.1969026548672567,0.3871794871794873,0.690625,0.6005917159763314,0.2942583732057418,0.0649606299212599,0.0712871287128713,0.3036144578313251,0.4701086956521738,0.2408256880733943
BCQE_67-L^A14,8.0,0.1314950650946657,0.1869425615412058,0.8098148543767171,0.0023364485981308,0.8135385425588735,0.0483355934253243,0.12724033120218,0.0994618091492443,-0.009260927534141,1.0243950683407504e-05,0.1088241666408742,0.0733131072621836,0.1579521396035157,6.810539257399068,0.0930927148913462,0.1544488819567726,0.21102413568167,0.21102413568167,0.9008737075936292,0.0215238915195867,0.0021570319240724,0.0445143884892087,0.0612151667428049,0.0993847610033129,0.1925051334702259,0.1738251642243558,0.2590785907859079,0.2791850220264318,0.4190592547342699,0.451875,0.5074626865671641,0.5695945945945946,0.427781192378611,0.4260282381829343,0.4739847715736041,0.5016160310277957,0.3910179640718563,0.3198863636363636,0.4207951070336391,0.4546023794614902,0.2834254143646408,0.3443287037037037,0.3087323943661972,0.3513670738801628,0.3960336538461537,0.3721204961606617,0.4564263322884012,0.50550874918989,0.5548862115127176,0.5435215946843854,0.6475177304964539,0.7545317220543806,0.724573125463994,0.8007751937984495,0.6993416239941479,0.7545317220543806,0.8334648776637728,1.1569173630454967,1.3464646464646464,1.248789932236205,1.8089480048367597,1.5611907386990076,1.2641325536062378,1.2272291466922345,1.3299899699097293,1.533260632497274,1.7887154861944778,1.8679012345679011
