firms,age,agr,cash,cashdebt,chatoia,chcsho,chpmia,depr,egr,grltnoa,herf,invest,lgr,mve_ia,pchdepr,pchgm_pchsale,pchsale_pchinvt,pchsale_pchxsga,sgr,tb,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BALZ_07-L^I10,16.0,-0.1126112171305359,0.0697663052206031,0.0988162853654652,0.9968895762510172,0.0088278876017621,0.0196211740546078,0.3484698370761779,-0.2276462205512265,-0.1112807230062656,1.8184879892633457e-08,0.0177947408857716,-0.030361642288833,0.1203112496334904,-0.1292559206981068,0.0396862185368566,0.1734047945160472,-0.0235932482505288,0.0713731140752759,1.1556255203460484,-0.1864406779661016,0.0172413793103447,0.1568627450980391,0.1799999999999999,0.2826086956521738,0.2553191489361701,0.1346153846153845,0.4390243902439024,0.4047619047619046,0.5526315789473684,0.7352941176470587,1.0344827586206895,0.8437499999999998,1.0344827586206895,0.9032258064516128,0.5128205128205128,0.7352941176470587,1.2692307692307692,0.7352941176470587,0.7878787878787876,0.6388888888888888,0.2553191489361701,0.1799999999999999,0.1799999999999999,0.1568627450980391,0.0535714285714283,-0.1690140845070422,-0.2236842105263158,0.0727272727272725,0.1132075471698113,-0.1805555555555555,-0.1805555555555555,-0.4215686274509804,-0.4215686274509804,-0.4869565217391304,-0.4271844660194175,-0.611842105263158,-0.6827956989247312,-0.6402439024390244,-0.6793478260869565,-0.7079207920792079,-0.6894736842105262,-0.7079207920792079,-0.6861702127659575,-0.6910994764397906,-0.6312500000000001,-0.5426356589147288,-0.5354330708661418,-0.6168831168831169
BBTK_30-L^C11,11.0,0.1364296081277213,0.1020806241872561,0.1818181818181818,0.2017692819477642,-0.0176602507504856,4.4228849157866845,0.0887634684453566,0.8411764705882353,0.1253396739130146,2.734829346339047e-07,0.2216981132075471,-0.108730583824317,0.0019637738421653,-0.3980598279380004,0.1172088780784433,-0.4155844155844156,0.3563049853372434,0.2272727272727272,0.5808765090050612,-0.2222222222222223,0.2857142857142858,0.2857142857142858,0.125,0.125,0.0,0.2857142857142858,0.2857142857142858,0.125,0.125,0.125,-0.0999999999999999,-0.1818181818181818,-0.0999999999999999,0.0714285714285714,0.2162162162162162,0.2162162162162162,0.125,0.7307692307692308,0.7307692307692308,0.3235294117647058,0.3235294117647058,0.3235294117647058,0.3235294117647058,0.3235294117647058,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.125,0.125,0.8750000000000002,0.125,0.125,0.1842105263157893,0.2857142857142858,0.5,0.8,0.607142857142857,0.607142857142857,0.607142857142857,0.8,0.8,1.25,0.6666666666666665,1.0454545454545454,0.40625,1.8125
BBTU_63-L^C18,15.0,0.0400149809781001,0.1138340819923807,0.1179786665684125,2.062046584920189,0.0003040268293786,-0.0211293462752816,0.0810558280775519,-0.0107679229243413,-0.0330073822131131,6.181713755133907e-05,0.0389505430604562,0.0882930019620667,3.6321037739459214,-0.0153087397747829,-0.5678652382520899,0.7588167003159204,0.0473176677131886,0.6299507209344771,0.7945196861892535,-0.0054347826086955,0.0109890109890109,0.0184501845018449,0.0615384615384613,0.1670190274841436,0.2574031890660593,0.1548117154811714,0.1596638655462183,0.2432432432432429,0.263157894736842,0.4878706199460916,0.6576576576576576,0.5081967213114753,0.4226804123711338,0.3697270471464018,0.2689655172413794,0.3080568720379146,0.4526315789473683,0.1794871794871795,0.2078774617067831,0.0375939849624058,-0.0675675675675676,-0.0980392156862746,-0.0815307820299501,0.0203327171903879,0.0887573964497039,0.0844793713163063,0.1106639839034204,0.2897196261682242,0.2432432432432429,-0.0482758620689656,-0.0753768844221105,-0.0691399662731871,-0.0547945205479452,0.0298507462686565,0.1106639839034204,-0.0054054054054054,-0.0499139414802065,0.0952380952380951,0.1820128479657385,0.1948051948051947,0.1820128479657385,0.0534351145038167,0.0356472795497184,0.0260223048327137,-0.0845771144278607,-0.1507692307692308,-0.1858407079646018,-0.1210191082802548
BBXK_89-L^E06,16.0,0.0919815859200379,0.0976806604221171,0.1838340817554742,1.0363008230275297,-0.0001327762228319,0.0285172718043397,0.0691617108874657,-0.2202804107424961,-0.0945601720819517,5.341589210664069e-05,0.0358216024986306,0.3243752185726199,6.456442531684819,0.0113980122159787,0.0893331874374487,-0.0722857550672494,1.027769524092507,0.0277695240925073,0.6261807103372932,-0.0524475524475523,0.1085271317829457,0.0362318840579709,0.0957854406130267,0.04,-0.037037037037037,-0.0238907849829352,-0.0205479452054794,-0.0337837837837837,0.0362318840579709,0.0631970260223047,0.0514705882352939,-0.0238907849829352,-0.0238907849829352,-0.0498338870431893,-0.1118012422360249,-0.2099447513812155,-0.0744336569579288,-0.1226993865030674,-0.089171974522293,-0.2164383561643835,-0.2099447513812155,-0.2352941176470588,-0.2228260869565218,-0.3728070175438596,-0.3529411764705882,-0.3302107728337236,-0.2955665024630541,-0.1781609195402299,-0.0498338870431893,-0.1118012422360249,-0.0238907849829352,-0.0714285714285715,-0.0272108843537415,-0.0833333333333333,-0.1034482758620689,0.0324909747292418,0.0833333333333332,0.2999999999999998,0.2327586206896552,0.2434782608695653,0.2016806722689075,0.14859437751004,0.0999999999999998,0.0141843971631205,-0.0714285714285715,0.0324909747292418,-0.0714285714285715,-0.0714285714285715
BCPS_48-L^C06,15.0,0.0501815135437028,0.0170181083308958,0.0781949707199449,0.4555151988052207,2.282830906832292e-06,0.3603258538594396,0.0784266984505363,0.0153945875871009,0.0147377310432137,4.068248939556104e-06,0.0907846970120078,0.0711673949879603,1.6666043091873963,-0.0769008055073381,-0.0757818407448444,-0.1389365541582084,0.1260058326181215,-0.1439034415754269,0.6274281562530457,-0.0303030303030302,-0.0128205128205127,0.0043478260869567,-0.0685483870967741,-0.1808510638297872,-0.0796812749003983,-0.108108108108108,0.0087336244541484,-0.0128205128205127,-0.0294117647058822,0.155,0.3352601156069363,0.4528301886792452,0.4085365853658538,0.4085365853658538,0.2486486486486485,0.2554347826086955,0.3508771929824561,0.0221238938053098,0.09478672985782,-0.0532786885245901,-0.1412639405204461,-0.1720430107526881,-0.0685483870967741,0.1105769230769231,0.0221238938053098,-0.0294117647058822,-0.0609756097560975,0.1105769230769231,0.2833333333333334,0.0043478260869567,-0.1183206106870229,-0.1115384615384615,-0.2248322147651006,-0.1115384615384615,-0.09765625,-0.2222222222222222,-0.2299999999999999,-0.2712933753943217,-0.2643312101910828,-0.1837455830388692,-0.6162790697674418,-0.6104553119730185,-0.5674157303370786,-0.5940246045694201,-0.6818181818181819,-0.6356466876971609,-0.6478658536585366,-0.676923076923077
BCQE_67-L^A14,16.0,-0.2252906976744186,0.1832395247029393,-0.0463760434609778,1.0237031258240856,0.6253626278936839,0.82237945111731,0.2318181818181818,3.5533980582524274,-0.2705432705431982,1.173491108018483e-05,-0.1087693798449612,-0.1342398022249691,1.1047541515533714,-0.2740213523131673,-0.0267672249467135,0.0064923738753167,-0.0231672591083087,-0.2245914707054603,1.5082407602236676,-0.1245136186770426,-0.1375838926174497,0.2065727699530517,0.0489795918367346,-0.3016304347826087,-0.1993769470404984,-0.3762135922330097,-0.1709677419354839,0.0982905982905983,0.1898148148148146,0.5670731707317074,1.1965811965811968,0.443820224719101,-0.5807504078303426,-0.5827922077922079,-0.6679586563307494,-0.6479452054794521,-0.6302158273381295,-0.7045977011494253,-0.6705128205128206,-0.7554709800190296,-0.7924071082390953,-0.7968379446640317,-0.8226363008971704,-0.7793991416309013,-0.8103321033210332,-0.8155061019382628,-0.7868988391376451,-0.6550335570469799,-0.4364035087719298,-0.7485322896281801,-0.7528846153846154,-0.837650031585597,-0.8503203261502621,-0.8513591671486408,-0.8379571248423707,-0.8616047388260636,-0.8797942001870908,-0.8594091903719913,-0.8705941591137966,-0.8645943097997892,-0.8503203261502621,-0.9160405096373734,-0.9105775922059848,-0.9120164327285176,-0.9067827348567284,-0.9284521158129176,-0.9165042235217674,-0.9216463414634146
BCZB_W7-L^G07,16.0,0.0467126589643421,0.0384340506630667,0.1158209786315862,1.1094573512457726,2.650092816198952e-05,-0.0119247082605534,0.0530801071341611,0.0201878872676394,0.0216049382716049,0.0002277349318438,0.0514504197489818,0.0645207644776548,5.160945494416654,-0.0262189591445854,0.081797999451221,0.0421693918531267,-0.1760008980019456,-0.0165806081468732,0.7845898904193827,-0.1325648414985591,0.0809968847352025,-0.0280112044817926,0.0175953079178885,0.0296735905044511,0.1050955414012739,0.0911949685534592,0.1490066225165562,0.1965517241379311,0.1229773462783172,0.2664233576642336,0.376984126984127,0.3045112781954886,0.2348754448398577,0.0877742946708464,0.0205882352941177,0.0946372239747634,0.1266233766233766,-0.033426183844011,0.0057971014492754,-0.1678657074340527,-0.1948955916473317,-0.24235807860262,-0.2407002188183807,-0.2648305084745762,-0.2237136465324384,-0.1698564593301434,-0.1618357487922704,-0.1948955916473317,-0.1557177615571776,-0.1930232558139534,-0.2489177489177488,-0.3101391650099403,-0.3032128514056225,-0.232300884955752,-0.2339955849889624,-0.2022988505747125,-0.1678657074340527,-0.2356828193832598,-0.2254464285714286,-0.2305986696230597,-0.1854460093896712,-0.1618357487922704,-0.0570652173913043,-0.036111111111111,0.1157556270096464,-0.0963541666666666,0.0116618075801748,0.1377049180327869
BDAJ_H9-L,9.0,0.1080231596360629,0.085647456952324,0.1565847636493967,0.9843589283328714,0.0053578963399268,-0.1641353319906822,0.118152390438247,-0.2505688282138794,-0.0093123021789724,2.87491366964382e-06,0.0343534601599117,0.4034264931087289,2.0091863169363307,0.144436367433492,-0.1716486643064295,0.371418156669442,0.0755497987050684,0.3149665437662162,0.4167312228346613,0.0520361990950226,0.0091324200913243,0.1391752577319587,0.0859950859950859,0.1161616161616161,0.2043596730245231,0.1161616161616161,0.096774193548387,0.2701149425287357,0.2592592592592593,0.3154761904761904,0.3353474320241691,0.3558282208588958,0.3475609756097562,0.1945945945945946,0.1362467866323906,0.0650602409638552,0.303834808259587,0.2043596730245231,0.3769470404984423,0.201086956521739,0.1133501259445843,0.1570680628272251,0.0859950859950859,0.2701149425287357,0.2628571428571429,0.3855799373040751,0.4076433121019107,0.6679245283018869,0.7470355731225298,0.4166666666666665,0.3434650455927051,0.5085324232081909,0.4444444444444444,0.7065637065637067,0.6742424242424241,0.7265625,0.8808510638297871,0.8189300411522633,0.7470355731225298,0.8416666666666668,0.8888888888888891,0.8969957081545064,0.9134199134199132,1.09478672985782,1.221105527638191,1.1666666666666663,1.135265700483092,1.0462962962962965
BFRL_28-L,15.0,0.2416451499687172,0.001882919861318,0.108107353709689,0.2686264738838023,0.0017082766971524,0.8007594881055433,0.0811486388493136,0.4994042160797786,-0.1019220177172726,4.329144025833749e-08,-0.1134956405155885,0.1816802497119873,0.0693739151623107,3.7020756966513946,-0.3269014716343613,0.2724403569927955,0.3269014716343613,0.3269014716343613,0.2043439302432322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BFTY_62-L^H05,17.0,0.0287939642676128,0.0254545108131317,0.0645175358974401,0.0695300805485114,0.0062320163841346,1.5114385263513657,0.1423092318329027,0.0980005632216277,-0.0174042104764323,2.561686551056324e-08,0.0134787507012161,0.016441991331046,0.4605645352711615,0.1792235346240631,0.0083079222557399,0.611446057483768,-0.0083079222557399,-0.0083079222557399,-0.088837689122009,-0.0074906367041198,0.1033057851239669,0.1410256410256409,0.1659388646288209,0.1558441558441559,0.3979057591623036,0.3283582089552239,0.5,0.6583850931677018,0.66875,0.8671328671328671,0.8541666666666667,0.9347826086956524,0.7682119205298013,0.804054054054054,0.5798816568047338,0.8413793103448275,0.804054054054054,0.5257142857142856,0.6181818181818182,0.3024390243902439,0.0987654320987654,0.0809716599190282,-0.0037313432835821,0.0595238095238095,-0.0074349442379182,0.0470588235294118,0.0722891566265058,0.1459227467811157,-0.0664335664335664,-0.2283236994219653,-0.2283236994219653,-0.2414772727272727,-0.3519417475728156,-0.2973684210526316,-0.2053571428571428,-0.2803234501347709,-0.3391089108910891,-0.3257575757575758,-0.2664835164835165,-0.3064935064935065,-0.2917771883289125,-0.286096256684492,-0.25,-0.1359223300970873,-0.0326086956521738,0.0,-0.0887372013651878,-0.1682242990654205
