firms,absacc,acc,age,agr,cashdebt,chpmia,currat,depr,egr,grltnoa,herf,invest,lgr,pchcapx_ia,pchcurrat,pchdepr,pchquick,pchsale_pchrect,pctacc,quick,roic,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BACQ_71-L^J02,0.3005653266331658,-0.3005653266331658,13.0,-0.1213491985445963,0.0375211167422423,-1.0562819510900732,0.8242764323685765,0.1571864345953705,-0.0377122877122876,-0.1292922948073685,3.497276375347152e-06,-0.1987412724948372,-0.175669099756691,-0.0634539971959046,-0.0294151014954681,0.0040030527320179,0.0883395627256124,0.0709174309561074,-4.317293233082707,0.4232132309509746,0.1654998278434523,-0.0283804627249357,-0.1157894736842105,0.032608695652174,0.168032786885246,0.6569767441860466,0.647398843930636,0.9387755102040818,2.5625,2.064516129032258,4.9375,5.477272727272728,5.477272727272728,5.951219512195123,5.627906976744186,4.816326530612245,6.125,4.588235294117647,4.277777777777778,4.377358490566038,2.202247191011236,2.202247191011236,0.8506493506493507,0.6569767441860466,0.2391304347826088,0.1924686192468618,0.3443396226415094,0.1776859504132231,0.017857142857143,0.3571428571428572,0.2895927601809955,0.6964285714285716,0.6101694915254237,-0.0104166666666666,0.1176470588235294,0.1974789915966388,-0.1037735849056603,-0.2127071823204419,-0.3132530120481928,-0.3857758620689654,-0.403765690376569,-0.3857758620689654,-0.4277108433734939,-0.3493150684931506,-0.7370848708487086,-0.7588832487309645,-0.7227626459143969,-0.7301136363636364,-0.7127016129032258,-0.7205882352941176,-0.6987315010570825
BALZ_07-L^I10,0.0430235595843715,0.0430235595843715,13.0,0.3810514346866431,0.2638355745871871,-1.024505484173911,1.5999621809013551,0.412926274764534,0.3857652798777919,-0.0075844614049231,3.6001007168792965e-08,-0.0594609056250417,0.3775085816043206,-0.0911094751769844,0.0831841587403734,-0.6109879056589765,0.2296614161575434,0.0586415039016326,0.3751347114725188,1.1999243618027102,-0.0380615075851484,0.2654303062302005,-0.2941176470588236,0.0,-0.1130434782608694,-0.0097087378640776,-0.3289473684210526,-0.4516129032258065,-0.3780487804878049,-0.4456521739130434,-0.495049504950495,-0.4631578947368421,-0.495049504950495,-0.4574468085106382,-0.4659685863874345,-0.3625,-0.2093023255813954,-0.1968503937007873,-0.3376623376623376,-0.0892857142857143,0.0408163265306122,0.0408163265306122,0.2592592592592593,0.2749999999999999,0.1999999999999999,0.3076923076923077,0.2911392405063291,0.3783783783783785,0.5454545454545454,0.5,0.7586206896551726,0.728813559322034,0.7000000000000002,1.04,1.2173913043478262,1.4285714285714288,1.2173913043478262,1.125,1.125,1.0,1.4285714285714288,1.3720930232558142,1.6153846153846154,1.4285714285714288,1.6153846153846154,1.5499999999999998,1.5499999999999998,1.8333333333333333,1.8333333333333333,1.8333333333333333,2.4000000000000004
BBOU_00-L,0.0621890547263681,-0.0621890547263681,13.0,0.0927119484382746,0.1508153371529308,-0.3290847965765719,1.030153586022263,0.1527078085642317,0.101040118870728,0.0055081734186211,0.0001609689329777,0.0296232027764005,0.0910515159893097,-0.0707538816338799,0.0413205625645098,0.256777098290656,0.0977177543691166,-0.0157238405922169,-0.8564437194127243,0.7156545019022122,0.1034641728134878,0.0801179443976411,-0.0764411027568923,0.0404172099087354,0.1006896551724139,0.1145251396648046,0.1145251396648046,0.2201834862385321,0.064,0.1037344398340249,0.2127659574468086,0.314662273476112,0.3830155979202774,0.3711340206185567,0.3255813953488373,0.3878260869565217,0.5346153846153847,0.5801980198019803,0.6694560669456067,0.7733333333333334,0.6024096385542168,0.4123893805309735,0.3168316831683169,0.3211920529801324,0.2566929133858269,0.2768000000000001,0.1666666666666667,0.1875,0.1114206128133705,0.1804733727810652,0.1565217391304347,0.1351351351351351,0.1666666666666667,0.2586750788643535,0.1822222222222222,0.4805194805194808,0.2566929133858269,0.1207865168539326,0.1022099447513813,0.1287128712871288,0.0931506849315069,0.0827679782903663,0.2547169811320755,0.4482758620689657,0.2314814814814814,0.2606635071090049,0.2586750788643535,0.1718061674008812,0.2566929133858269,0.1892697466467958,0.1515151515151516
BBTK_30-L^C11,0.1134510869565217,-0.1134510869565217,11.0,0.1364296081277213,0.1818181818181818,-26.8206882898096,1.8613333333333333,0.0887634684453566,0.8411764705882353,0.1253396739130146,3.455183800135895e-07,0.2216981132075471,-0.108730583824317,-0.0698959269288251,-0.2328427255985267,-0.3980598279380004,-0.2464646464646464,0.6064997804128239,-2.256756756756757,1.8,0.0007898894154818,0.2272727272727272,0.6666666666666667,-0.4,-0.4,-0.368421052631579,-0.3142857142857143,-0.1999999999999999,-0.04,-0.142857142857143,-0.142857142857143,-0.142857142857143,-0.04,-0.04,0.1999999999999999,-0.1111111111111111,0.0909090909090908,-0.25,0.5,0.5,0.0909090909090908,-0.4,-0.4,-0.4,-0.3333333333333333,-0.2941176470588236,-0.1724137931034483,-0.1724137931034483,-0.142857142857143,-0.1724137931034483,-0.0769230769230769,0.0909090909090908,0.0909090909090908,0.0434782608695651,0.0434782608695651,-0.0769230769230769,-0.142857142857143,-0.2258064516129032,-0.2941176470588236,-0.3846153846153847,-0.3846153846153847,-0.3846153846153847,-0.368421052631579,-0.3846153846153847,-0.4,-0.4,-0.4,-0.4782608695652174,-0.4285714285714286,-0.4146341463414634,-0.4285714285714286
BBTU_63-L^C18,0.0692212078350692,-0.0692212078350692,12.0,0.0199125578979264,0.1282051282051282,-0.3155176007649226,0.5146896399381489,0.0471589978712952,0.0372614107883818,-0.0017573185890016,1.5290519375521616e-05,0.0531145837842517,0.001359989120087,0.1228733883315538,-0.0334126519947519,0.3043053581959103,-0.0381381673758147,-0.0451904075360269,-2.323741007194245,0.4896178484647669,0.0705462412114656,-0.0809182676652555,0.0067453625632378,0.0154109589041095,0.1063432835820894,0.1931589537223339,0.0684684684684684,0.0206540447504304,0.1765873015873016,0.2698072805139186,0.2835497835497835,0.2698072805139186,0.131679389312977,0.1125703564727953,0.1022304832713754,-0.0165837479270315,-0.0876923076923077,-0.1253687315634218,-0.0557324840764331,0.4463414634146341,0.2405857740585772,0.1836327345309381,0.2752688172043009,0.1696252465483234,0.0154109589041095,-0.0050335570469799,-0.0230642504118616,-0.0987841945288754,-0.1876712328767124,-0.1266568483063328,-0.1380813953488372,0.1188679245283019,0.0171526586620924,0.0495575221238937,0.086080586080586,0.1812749003984064,0.0440140845070422,-0.1015151515151515,-0.226857887874837,-0.2651796778190831,-0.2768292682926829,-0.2723926380368099,-0.2008086253369272,-0.1528571428571429,-0.0690737833594976,-0.105580693815988,-0.0763239875389408,-0.1109445277361319,-0.0646687697160883,0.0154109589041095,-0.0116666666666667
BBXK_89-L^E06,0.0859512760282387,-0.0859512760282387,13.0,-0.0401846422556297,0.0904980330063172,0.7712492521634318,1.7744247073072266,0.0669839034693728,-0.0529835076345994,-0.0790379975682138,6.386436807004861e-05,0.0316886033310461,-0.0198144616478649,-0.1423010909825829,0.0324515770261952,0.0862095447531602,0.0244610237791469,-0.0477332849369547,-519.3076923076923,1.5359810254339927,0.1012611173830437,-0.0146177780489293,-0.0487012987012986,0.0476190476190476,-0.0128205128205128,-0.0344827586206896,0.111913357400722,0.1666666666666667,0.3999999999999999,0.3275862068965518,0.3391304347826087,0.2941176470588236,0.2369477911646584,0.1846153846153846,0.0921985815602837,0.0,0.111913357400722,0.0,0.0,-0.0778443113772454,-0.1149425287356321,0.0584192439862543,-0.0778443113772454,-0.1720430107526882,-0.3542976939203354,-0.3170731707317072,-0.2886836027713626,-0.3318872017353579,-0.3864541832669321,-0.3569937369519833,-0.3662551440329218,-0.2769953051643192,-0.3675564681724845,-0.3727087576374746,-0.4188679245283019,-0.4188679245283019,-0.5179968701095461,-0.493421052631579,-0.5268817204301075,-0.5254237288135593,-0.5477239353891337,-0.5581061692969871,-0.5457227138643068,-0.5463917525773196,-0.5649717514124294,-0.5860215053763441,-0.5728155339805825,-0.5984354628422425,-0.5649717514124294,-0.5612535612535612,-0.4875207986688852
BCPS_48-L^C06,0.1244105449946569,-0.1244105449946569,12.0,-0.3951003839133992,0.1093293277037999,1.1841256112395808,1.4643407440017608,0.1570357644853974,-0.521809612440335,-0.5170929696766813,1.523407615784135e-05,-0.4569041475234438,-0.2504439235741175,0.420806158123215,0.3284622057641138,2.4423628140423195,0.3632376349237049,-0.3072394863598279,-9.303519061583575,1.396324014968083,0.1751632901583084,-0.3572662386337712,0.0076923076923076,-0.1275167785234898,0.0,0.015625,-0.1245791245791245,-0.1333333333333333,-0.1798107255520504,-0.1719745222929936,-0.0812720848056537,-0.5681063122923588,-0.5615514333895446,-0.5131086142322097,-0.5430579964850615,-0.6418732782369145,-0.5899053627760252,-0.6036585365853658,-0.6363636363636364,-0.6933962264150944,-0.7483059051306873,-0.7161572052401747,-0.7072072072072072,-0.7123893805309733,-0.7438423645320197,-0.7440944881889764,-0.7392176529588766,-0.7104677060133631,-0.7123893805309733,-0.7098214285714286,-0.644808743169399,-0.608433734939759,-0.6338028169014085,-0.6301564722617354,-0.6048632218844985,-0.4970986460348162,-0.6187683284457478,-0.726027397260274,-0.7058823529411764,-0.687875150060024,-0.7058823529411764,-0.7081930415263749,-0.6782178217821782,-0.6285714285714286,-0.6242774566473988,-0.598145285935085,-0.6248196248196247,-0.6113602391629298,-0.6030534351145038,-0.5792880258899675,-0.5751633986928104
BCQE_67-L^A14,0.0321227219090074,-0.0321227219090074,13.0,0.1092367256637168,0.0683085501858736,-0.8905933737892447,0.9219501530389156,0.1726105563480741,-0.1943359375,0.043398452864819,6.0544516620623785e-05,0.008987831858407,0.1606425702811245,-0.1812450884211467,-0.0050396618398252,-0.043834144606215,-0.0450523829197027,-0.2053589906987712,-3.141025641025641,0.6567555749890687,0.0912563088255354,-0.1296214301527562,-0.34301958307012,-0.0780430984274899,-0.0844418739155581,-0.0018915510718788,-0.1475498115239634,-0.2595884003741814,-0.1340262582056893,-0.2029204431017119,-0.1659641728134878,-0.0780430984274899,-0.4828487422410976,-0.4491997216423103,-0.4580623074289627,-0.4258251722887196,-0.5592984409799555,-0.4857050032488629,-0.5173780487804878,-0.5283075089392133,-0.5979171958343916,-0.5456371986222732,-0.5444604316546763,-0.5178190679256778,-0.5957609805924412,-0.5896837739761533,-0.5545863815419245,-0.5244818263742865,-0.5728548300053966,-0.5121725731895224,-0.4813237221494102,-0.4095486758672136,-0.4283134705669917,-0.3546677537708927,-0.4644790257104194,-0.2715140358950759,-0.3546677537708927,-0.5025141420490258,-0.5499004833665055,-0.6391611579667198,-0.6032581453634085,-0.5798832271762209,-0.5762847965738758,-0.4977791878172588,-0.5461582568807339,-0.5179658952496955,-0.5415580654503331,-0.5812169312169312,-0.5031387319522913,-0.5036061461273127,-0.469681742043551
BCZB_W7-L^G07,0.0631005306180983,-0.0631005306180983,13.0,-0.0175322213798332,0.1230741669652454,0.1536233305875451,0.8578034682080925,0.0683829444891391,0.0356389708983551,-0.0783976289497586,0.0002911885496003,-0.0830174374526156,-0.0621419892379795,0.0930299872177034,0.1325405230607542,0.0660267569648941,0.2422356032748602,-9.535654901916963,-2.519083969465649,0.6813872832369943,0.047725653810929,0.0597996435375822,-0.0815109343936382,0.0100401606425701,0.1128318584070797,0.1103752759381897,0.1563218390804599,0.2062350119904077,0.1079295154185022,0.1227678571428569,0.1152993348115301,0.1807511737089202,0.214975845410628,0.3668478260869565,0.3972222222222223,0.617363344051447,0.3098958333333335,0.466472303206997,0.6491803278688526,0.3342175066312998,0.2606516290726817,0.3377659574468086,0.2004773269689737,0.1863207547169811,0.0223577235772358,0.1779859484777519,0.0702127659574467,0.1563218390804599,0.1152993348115301,0.143181818181818,0.2179176755447942,0.0286298568507159,-0.0871143375680579,-0.1144366197183097,-0.1807817589576547,-0.2249614791987673,-0.1740558292282429,-0.1740558292282429,-0.1926163723916533,-0.1113074204946996,-0.0787545787545787,-0.1699669966996698,-0.0562851782363976,-0.1017857142857141,-0.1357388316151202,-0.1144366197183097,-0.1175438596491228,-0.0419047619047618,0.0161616161616162,0.0328542094455852,0.1947743467933491
BDAJ_H9-L,0.2943997222644129,-0.2943997222644129,6.0,-0.4889508196721311,-0.1313369737537431,5.205624630439353,1.872883563427976,0.1727249291054395,-0.5514486391571555,-0.5755202117732959,3.1495796497963377e-06,-0.5726229508196722,-0.4673326133909287,-0.2237626390138829,0.5285651367253398,1.4082080043621714,0.5841046568840266,0.0538482084999447,-2.1173533083645446,1.7030476686637146,0.4940212077912311,-0.1213130818226359,0.1228668941979522,-0.0424836601307189,0.1312741312741314,0.1098484848484848,0.14453125,0.2468085106382977,0.2057613168724279,0.1581027667984191,0.2208333333333334,0.2521367521367523,0.257510729613734,0.2683982683982684,0.3886255924170618,0.4723618090452262,0.4362745098039216,0.4154589371980679,0.3564814814814814,0.3820754716981132,0.0772058823529411,0.0693430656934306,0.081180811808118,-0.0134680134680135,-0.188365650969529,-0.2693266832917704,-0.1556195965417867,-0.1174698795180722,-0.1792717086834733,-0.0608974358974359,-0.112121212121212,0.0316901408450704,-0.0900621118012422,-0.0698412698412698,-0.195054945054945,-0.0361842105263157,-0.2289473684210525,-0.3574561403508771,-0.3503325942350331,-0.4139999999999999,-0.4672727272727273,-0.4814159292035398,-0.3725910064239828,-0.3217592592592593,-0.3752665245202559,-0.3895833333333333,-0.3671706263498919,-0.4174950298210735,-0.4032586558044806,-0.4139999999999999,-0.4354527938342967
