firms,absacc,acc,age,agr,chpmia,currat,egr,herf,invest,mve_ia,pchcurrat,pchquick,pchsale_pchinvt,pchsale_pchrect,pctacc,quick,roic,salerec,sgr,tb,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
FTUR_66-L,0.0263282671103563,0.0263282671103563,2.0,0.1359099948442218,-5632.794633014474,2.0901913149104163,0.2015590982512817,1.1228672720437824e-08,0.0765817190837445,0.1362690256784792,0.00662073487054,0.1016749585945209,0.7208606406049302,0.7260196991497403,0.2201874549387166,1.1306306306306309,0.199292705579767,4.103368623676612,0.8347199908193711,0.3887845552031305,-0.0125786163522012,0.1118881118881121,-0.0062499999999999,-0.1215469613259668,-0.1263736263736263,-0.064705882352941,-0.0479041916167664,-0.042168674698795,-0.0304878048780486,-0.042168674698795,0.0063291139240506,0.0192307692307691,0.06,-0.1166666666666667,-0.1405405405405405,-0.1117318435754189,-0.0479041916167664,-0.0535714285714284,-0.0809248554913294,-0.1166666666666667,-0.1718749999999999,-0.163157894736842,-0.0914285714285714,-0.1761658031088082,-0.1067415730337077,-0.0914285714285714,-0.0363636363636362,-0.1587301587301586,0.06,0.0258064516129032,0.0258064516129032,0.06,0.0127388535031847,0.0965517241379312,0.0965517241379312,0.0965517241379312,-0.0914285714285714,-0.345679012345679,-0.1928934010152283,-0.2010050251256281,-0.1117318435754189,-0.1016949152542372,-0.0701754385964911,-0.0701754385964911,0.1605839416058394,0.1777777777777778,0.1438848920863311,0.1276595744680853,0.0965517241379312
FTUV_60-L^G98,0.0262718191190586,-0.0262718191190586,2.0,-0.1637236021803702,-7618.973347189573,1.3377862595419847,0.2669927909371782,6.161888782025931e-09,-0.0269608643143911,0.0362722430644723,0.1022545071824076,0.0832046867318661,0.1159966911243644,0.0773613032119257,-0.2289343246592319,0.7861861421021725,0.2370376163290842,4.721347418776161,-0.0899416013523896,0.929422459308612,-0.1153846153846154,-0.0545454545454545,-0.1612903225806451,-0.2571428571428571,-0.3066666666666666,-0.3157894736842105,-0.2352941176470588,-0.3658536585365853,-0.4222222222222221,-0.4468085106382978,-0.4526315789473684,-0.4222222222222221,-0.409090909090909,-0.5478260869565217,-0.6285714285714286,-0.6231884057971013,-0.6148148148148148,-0.6060606060606061,-0.6,-0.6486486486486487,-0.6413793103448275,-0.6338028169014085,-0.6148148148148148,-0.6413793103448275,-0.6338028169014085,-0.6904761904761905,-0.6904761904761905,-0.7028571428571428,-0.7189189189189189,-0.7234042553191489,-0.7189189189189189,-0.7291666666666666,-0.7463414634146341,-0.74,-0.6729559748427674,-0.6578947368421053,-0.7291666666666666,-0.7815126050420168,-0.7719298245614035,-0.7719298245614035,-0.7547169811320755,-0.7234042553191489,-0.7263157894736842,-0.7346938775510203,-0.6923076923076923,-0.6708860759493671,-0.6578947368421053,-0.6708860759493671,-0.6285714285714286
FTUZ_17-L^C00,0.0122290557799056,0.0122290557799056,2.0,0.0124054158829524,-7858.697592048888,2.590780141843972,0.035083232586255,1.7759334321958826e-08,0.0399730067339583,0.1318521617812035,0.0276450127127482,0.0276894889137047,0.0514788728089337,0.0302564452282638,0.1174938305456546,2.079698581560284,0.1034409118816902,6.095649537668637,0.0398210637912755,0.8170282584891467,-0.092050209205021,0.0575221238938055,-0.0807692307692307,-0.2577639751552795,-0.253125,-0.224025974025974,-0.0807692307692307,-0.118081180811808,-0.1494661921708184,-0.1464285714285713,-0.2779456193353474,-0.0946969696969697,-0.1309090909090908,-0.2577639751552795,-0.3052325581395348,-0.319088319088319,-0.3267605633802816,-0.3523035230352302,-0.3677248677248677,-0.4213075060532687,-0.4213075060532687,-0.6271450858034322,-0.6113821138211382,-0.6194267515923566,-0.6311728395061729,-0.6175999999999999,-0.6163723916532906,-0.6311728395061729,-0.6043046357615893,-0.6016666666666666,-0.6132686084142395,-0.5807017543859649,-0.5716845878136201,-0.5574074074074074,-0.522,-0.5359223300970875,-0.5171717171717172,-0.6855263157894737,-0.6974683544303797,-0.6726027397260274,-0.614516129032258,-0.5654545454545454,-0.5112474437627812,-0.4770240700218818,-0.4213075060532687,-0.3949367088607595,-0.3759791122715404,-0.3379501385041551,-0.3229461756373937
FTVF_02-L,0.0853135956369303,0.0853135956369303,23.0,0.0359408916346635,5725.0387933726415,1.3181773447495326,0.0054527958943653,8.115596726145244e-09,0.0373810318918016,0.0635850737553469,-0.0214834312158313,0.030820259056065,-0.0586861951884605,-0.1303626378204504,1.3113772455089825,0.5573762424958174,0.117069318158806,5.588815789473685,-0.031650191468519,1.0586989742382804,-0.04,-0.0196078431372549,-0.0566037735849057,-0.2307692307692308,-0.2957746478873239,-0.2857142857142857,-0.1935483870967741,-0.2307692307692308,-0.3421052631578947,-0.3827160493827161,-0.4252873563218391,-0.4565217391304348,-0.4845360824742267,-0.504950495049505,-0.504950495049505,-0.504950495049505,-0.5145631067961165,-0.5192307692307693,-0.5327102803738317,-0.5327102803738317,-0.5412844036697249,-0.5370370370370371,-0.5327102803738317,-0.5495495495495496,-0.576271186440678,-0.5327102803738317,-0.5454545454545454,-0.5535714285714286,-0.5495495495495496,-0.5192307692307693,-0.5145631067961165,-0.504950495049505,-0.5689655172413792,-0.5934959349593496,-0.5495495495495496,-0.4382022471910112,-0.5652173913043478,-0.6774193548387097,-0.6644295302013423,-0.7109826589595376,-0.6815286624203822,-0.635036496350365,-0.6402877697841727,-0.6124031007751938,-0.6453900709219857,-0.6240601503759399,-0.635036496350365,-0.6323529411764706,-0.647887323943662
FTVI_84-L^I00,0.0105641608913993,0.0105641608913993,2.0,-0.1837009803921568,5872.5144020082,5.71095461658842,-0.0959119496855346,7.517420044823055e-09,-0.1786064425770308,0.0859478216035189,0.6837511385490659,0.5917035689723599,-0.1441399166016968,-0.0961510056217158,0.4398073836276103,0.2569640062597814,0.0636052646837131,21.84801670146138,-0.1746427332092495,0.9062600219624622,0.03125,0.1636363636363635,0.0666666666666666,-0.044776119402985,-0.111111111111111,0.0158730158730158,0.3061224489795919,-0.1466666666666666,-0.2,-0.2289156626506023,-0.1578947368421053,-0.2,-0.2098765432098766,-0.3263157894736841,-0.2,-0.2470588235294117,-0.3118279569892473,-0.4336283185840707,-0.5294117647058824,-0.536231884057971,-0.4666666666666667,-0.488,-0.3786407766990292,-0.3402061855670103,-0.518796992481203,-0.5223880597014925,-0.4710743801652892,-0.6073619631901841,-0.621301775147929,-0.6073619631901841,-0.6097560975609756,-0.6073619631901841,-0.5974842767295598,-0.6167664670658682,-0.6121212121212121,-0.5259259259259259,-0.5704697986577181,-0.6862745098039216,-0.6908212560386473,-0.6981132075471699,-0.6502732240437159,-0.536231884057971,-0.5,-0.5038759689922481,-0.5294117647058824,-0.2727272727272727,-0.1794871794871795,-0.111111111111111,-0.111111111111111
FTVJ_57-L^D08,0.0058140068044054,-0.0058140068044054,2.0,0.1597314372858528,-5817.646415836774,2.0721649484536084,0.1568880584338372,5.456985992108219e-09,0.188647481729417,0.2008787329579316,-0.0826393886792473,-0.1070906284097021,-0.1028790640422822,0.0232235069034905,-0.0437060526678615,1.3463426607756506,0.1961172488664666,5.181543468154348,-0.0685108961367292,0.8168697668637454,-0.0263157894736841,0.1515151515151513,0.1176470588235294,-0.0843373493975903,-0.073170731707317,-0.0129870129870129,0.0270270270270269,-0.1058823529411764,-0.0256410256410256,-0.073170731707317,-0.1162790697674418,-0.073170731707317,-0.0952380952380952,-0.1648351648351648,-0.1914893617021276,-0.2244897959183673,-0.1460674157303371,-0.0952380952380952,-0.0843373493975903,-0.073170731707317,-0.05,0.0133333333333334,0.0857142857142858,0.0857142857142858,0.1014492753623188,0.1343283582089551,0.1515151515151513,0.1515151515151513,0.2063492063492062,0.2063492063492062,0.2258064516129032,0.1875,0.2063492063492062,0.2459016393442623,0.2666666666666668,0.357142857142857,0.0410958904109588,-0.1162790697674418,-0.1162790697674418,-0.1555555555555555,-0.0952380952380952,0.0,0.0857142857142858,0.0555555555555555,0.0857142857142858,0.1692307692307693,0.2666666666666668,0.3333333333333335,0.4074074074074074
FTVM_83-L^L00,0.0511851659199573,-0.0511851659199573,2.0,-0.1047320548352894,12649.313943978508,1.5436940514005195,-0.0309278350515464,1.0686303821061242e-06,-0.0577432215422579,0.2492521176885248,0.0420595536292036,0.0445659436449732,0.0801452310284811,0.1182886164786653,-2.718679409209383,0.7783262344787757,0.1376622458001768,9.966675186912903,-0.0875273138925696,1.5748953798678216,-0.2217741935483871,-0.0197628458498022,-0.3224043715846995,-0.4346504559270516,-0.4764250527797325,-0.4593023255813953,-0.4178403755868544,-0.4281322059953881,-0.4109263657957245,-0.4561403508771929,-0.4900616860863604,-0.4620390455531453,-0.437641723356009,-0.4976367319378798,-0.552346570397112,-0.514993481095176,-0.450110864745011,-0.4620390455531453,-0.5355805243445693,-0.5542240862792092,-0.541871921182266,-0.5501813784764207,-0.4738330975954739,-0.4952510176390773,-0.552346570397112,-0.5602836879432624,-0.514993481095176,-0.642822851656265,-0.6402321083172147,-0.6223350253807106,-0.6194373401534528,-0.6046758767268863,-0.625,-0.6120959332638165,-0.5750999428897773,-0.6151060527677186,-0.659963436928702,-0.7,-0.7018036072144289,-0.6909015371832157,-0.6507042253521127,-0.6356513222331048,-0.7085781433607521,-0.7042925278219396,-0.6000000000000001,-0.5566150178784267,-0.4484803558191252,-0.423702556158017,-0.4303215926493109
FTVN_30-L^J00,0.0721168571092001,0.0721168571092001,4.0,0.0422450501599826,5276.179033767127,2.1318623931066,0.0747620509671476,1.1067020571526508e-08,0.033055067721991,0.1012229122624145,-0.0764118655162047,-0.0484345862443264,0.0681757007094674,0.0018228686125067,0.7614427860696515,1.1886546119198382,0.1490058772039514,4.458184116283968,0.0682449144414718,0.8328924322385544,0.0105263157894737,-0.0104166666666666,-0.1037735849056603,-0.1121495327102803,-0.1121495327102803,-0.0746753246753246,-0.0655737704918032,-0.0865384615384615,-0.1009463722397475,-0.24,-0.2297297297297297,-0.2191780821917808,-0.2297297297297297,-0.2875,-0.3262411347517731,-0.3132530120481928,-0.3418013856812932,-0.3897216274089935,-0.4,-0.40625,-0.3936170212765957,-0.3804347826086955,-0.3522727272727273,-0.40625,-0.4356435643564356,-0.4378698224852071,-0.4099378881987577,-0.396186440677966,-0.3936170212765957,-0.4025157232704401,-0.3804347826086955,-0.3936170212765957,-0.3844492440604751,-0.3372093023255813,-0.2692307692307691,-0.2784810126582279,-0.3214285714285714,-0.3736263736263736,-0.3666666666666667,-0.4242424242424242,-0.3448275862068964,-0.2558746736292427,-0.2148760330578512,-0.2127071823204419,-0.1310975609756096,-0.1857142857142857,-0.0338983050847457,0.0477941176470588,0.1176470588235294
FTWC_87-L^B06,0.1745380502394166,0.1745380502394166,2.0,0.1903183650771584,12110.138114700918,3.750816950170456,0.1503512115436972,8.347230556914354e-08,0.0706742666481301,0.2216758377137582,0.3192428531141474,0.3288581327602247,-0.0439645142187667,-1.3252639260626229,1.8859321847909576,2.324024517337007,0.1682434673730733,21.18369578423035,0.1324846556035462,0.8545012845118449,0.0451612903225806,0.1654135338345863,0.0402684563758388,-0.1388888888888888,-0.1193181818181817,0.0915492957746479,0.3025210084033614,-0.0372670807453416,-0.0773809523809523,-0.1483516483516483,-0.1842105263157893,-0.1242937853107344,-0.0189873417721518,-0.1755319148936169,-0.205128205128205,-0.2288557213930346,-0.2583732057416267,-0.2824074074074074,-0.3459915611814346,-0.3724696356275304,-0.3595041322314048,-0.334763948497854,-0.1621621621621621,-0.2548076923076923,-0.2889908256880734,-0.2010309278350515,-0.1576086956521739,-0.2986425339366515,-0.2857142857142857,-0.2583732057416267,-0.2857142857142857,-0.3018018018018018,-0.3080357142857143,-0.1666666666666667,-0.1530054644808743,-0.0490797546012269,-0.1091954022988505,-0.392156862745098,-0.3141592920353981,-0.3849206349206349,-0.3018018018018018,-0.2512077294685989,-0.1388888888888888,-0.1884816753926701,-0.1388888888888888,0.0197368421052632,0.1231884057971015,0.1151079136690649,0.1397058823529411
FTWF_69-L^D08,0.050696291660147,0.050696291660147,9.0,0.2825,-662.379782362719,1.2918399168399168,0.0744543100258971,2.677909564652611e-06,0.1992857142857143,3.462543680052537,1.0230495585836206,1.497906950609653,0.078780171675919,-0.7187218919222101,0.8372093023255813,1.0423596673596671,0.1007225046829007,5.09334708612687,0.2438287153652393,0.8003344307683158,0.0056980056980056,0.0668693009118539,0.0323529411764704,-0.0303867403314918,0.0353982300884954,0.0323529411764704,0.1818181818181816,0.2535714285714285,0.1322580645161288,0.0540540540540539,-0.0084745762711865,-0.0330578512396694,-0.0140449438202248,0.0,-0.0859375,-0.0763157894736842,0.0415430267062313,0.1818181818181816,0.1699999999999999,0.110759493670886,-0.2004555808656036,-0.1622911694510741,-0.0976863753213368,-0.1180904522613065,-0.1246882793017456,0.0293255131964809,0.0604229607250754,0.0766871165644171,0.0636363636363637,0.1003134796238243,0.2625899280575539,0.3245283018867924,0.4210526315789471,0.6027397260273972,0.6874999999999998,0.6100917431192658,0.4936170212765955,0.3552123552123551,0.4096385542168672,0.4153225806451612,0.3657587548638132,0.4326530612244896,0.4326530612244896,0.588235294117647,0.4444444444444442,0.6714285714285713,0.781725888324873,0.6249999999999998,0.6100917431192658
