firms,absacc,acc,age,agr,chpmia,currat,depr,egr,gma,grltnoa,herf,invest,lgr,mve_ia,operprof,pchcapx_ia,pchcurrat,pchquick,pchsale_pchrect,pctacc,quick,roic,salerec,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BALZ_07-L^I10,0.0011905352448038,0.0011905352448038,18.0,0.1577260650019519,-0.0393604338181818,1.2821200108117847,0.1780648865920183,0.1832710795419753,0.4986966869404253,0.0904865145621716,1.7197331262620912e-08,-0.0340939140946696,0.1385874480014469,0.2706277457630455,0.3742371359173757,-0.1881246662100977,0.0044786848850989,0.0314011216099788,-0.0687474373102764,0.0180291648254528,0.9853703036309576,0.1047944528217931,2.79908176650634,0.0862822338717008,0.0533333333333334,0.0948905109489051,0.171875,0.3274336283185841,0.4150943396226414,0.4851485148514851,0.5151515151515151,0.4851485148514851,0.4285714285714286,0.3636363636363635,0.4285714285714286,0.5463917525773196,0.5625,0.8518518518518516,0.7045454545454546,0.8072289156626506,0.9230769230769228,1.4193548387096775,1.2727272727272725,1.5,1.4193548387096775,1.727272727272727,1.6785714285714284,2.0,1.8846153846153848,2.125,2.125,2.409090909090909,2.260869565217391,2.125,2.0,2.125,2.125,1.5423728813559323,1.5862068965517242,1.941176470588235,2.0,2.260869565217391,2.191489361702128,1.8846153846153848,2.658536585365854,2.571428571428572,2.9473684210526314,3.4117647058823524,4.172413793103448,3.6875,4.172413793103448,3.838709677419355,2.846153846153846
BBOU_00-L,0.022996950883509,0.022996950883509,18.0,0.0476154656235895,-0.0491937318353263,1.450374812593703,0.1089058524173028,0.2364734962922274,0.3424853317285993,0.0938246206972557,2.8213355161605613e-05,-0.0041372047540243,-0.0226215644820295,18.69628933828254,0.879154078549849,-0.0393574246725846,0.2033003154442433,0.1682803557028861,0.0260021182892337,0.1640461215932914,0.7349325337331334,0.1330370143306,4.560301507537688,0.0789121711992866,0.0266393442622949,0.0,0.0371944739638681,0.0382978723404254,0.0528586839266451,0.05971769815418,0.0990990990990989,0.0784530386740329,0.0725274725274724,0.1015801354401806,0.1536643026004727,0.1577698695136418,0.150943396226415,0.1716686674669867,0.1759036144578312,0.2124223602484469,0.2464878671775223,0.1844660194174756,0.229219143576826,0.2609819121447028,0.2875989445910289,0.3118279569892472,0.3388203017832647,0.3135935397039031,0.3297002724795641,0.326086956521739,0.4022988505747127,0.4269005847953215,0.4248175182481752,0.3333333333333332,0.3669467787114846,0.2910052910052909,0.3824362606232294,0.2944297082228115,0.3555555555555554,0.327891156462585,0.326086956521739,0.3982808022922635,0.4923547400611621,0.4437869822485207,0.5394321766561514,0.515527950310559,0.4832826747720364,0.4289897510980966,0.4878048780487805,0.5394321766561514,0.515527950310559,0.4459259259259258,0.4855403348554032
BBTK_30-L^C11,0.1134510869565217,-0.1134510869565217,11.0,0.1364296081277213,-0.8097765414659304,1.8613333333333333,0.0887634684453566,0.8411764705882353,0.1458635703918722,0.1253396739130146,1.888662618256244e-07,0.2216981132075471,-0.108730583824317,0.0026734088442855,0.3911764705882353,-0.0582628606250979,-0.2328427255985267,-0.2464646464646464,0.6064997804128239,-2.256756756756757,1.8,0.0007898894154818,2.311284046692607,0.2272727272727272,0.0769230769230768,-0.0298507462686566,-0.0714285714285712,0.0317460317460318,0.0,-0.0714285714285712,0.3,0.3,0.1818181818181816,0.5116279069767442,0.5853658536585367,0.5853658536585367,0.5853658536585367,0.5853658536585367,0.5476190476190477,0.3829787234042554,0.4444444444444444,0.5476190476190477,0.625,0.625,0.625,0.7567567567567568,0.625,0.7105263157894737,0.4444444444444444,0.625,0.8571428571428574,0.8571428571428574,0.8571428571428574,0.8571428571428574,0.4444444444444444,0.8571428571428574,0.8571428571428574,0.4444444444444444,0.8571428571428574,0.8571428571428574,0.625,0.625,0.4444444444444444,0.8571428571428574,0.8571428571428574,0.625,0.625,0.625,0.3,0.1818181818181816,0.3,0.5476190476190477,0.7567567567567568
BBTU_63-L^C18,0.0123390046112259,0.0123390046112259,18.0,-0.8431044314858079,-0.137257110811522,0.29979035639413,0.174413821472645,-1.241794268523161,0.0722392891962988,-0.8655748131656942,4.995002931111119e-07,0.0104302717021394,-0.4790170398535417,1.8010058665201811,0.0938018282099741,-0.159293245149032,-0.8279436076282958,-0.8279436076282958,-1.1244865821516132,0.1986687147977471,0.29979035639413,0.2687078995713411,26.0377358490566,-0.9160175267770204,0.0289017341040462,-0.0114285714285714,0.0390390390390389,0.0484848484848485,0.0484848484848485,-0.008595988538682,0.0328358208955223,-0.0308123249299719,-0.6338624338624339,-0.6099210822998873,-0.6085972850678734,-0.6054732041049031,-0.5733662145499383,-0.5800970873786409,-0.5488917861799218,-0.5447368421052632,-0.5099150141643058,-0.5099150141643058,-0.5071225071225072,-0.4757575757575757,-0.5194444444444445,-0.546526867627785,-0.5174337517433751,-0.4956268221574345,-0.4428341384863123,-0.4507936507936507,-0.4881656804733727,-0.4490445859872611,-0.4507936507936507,-0.4701378254211332,-0.4660493827160494,-0.4233333333333333,-0.3697632058287796,-0.3731884057971014,-0.3663003663003663,-0.3616236162361623,-0.3346153846153846,-0.2684989429175476,-0.2118451025056946,-0.2761506276150628,-0.273109243697479,-0.2207207207207208,-0.2082379862700228,-0.0673854447439352,0.0390390390390389,-0.0546448087431694,-0.1082474226804123,-0.1414392059553351,-0.2045977011494252
BCQE_67-L^A14,0.0033319450229071,0.0033319450229071,18.0,-0.1344211344211344,-0.1076107717824964,1.5369565217391303,0.2040229885057471,0.0248833592534992,0.2886557886557886,0.0420658059141933,3.231408087144618e-06,-0.0889665889665889,-0.0852788586251621,1.504338382874829,-0.1757387247278382,-0.069699644377432,-0.2583974815870754,-0.2623665628822417,-0.032130266392696,0.1951219512195122,1.306521739130435,0.1512850467289719,3.4460028050490883,-0.1594252480328429,0.0455927051671731,0.146341463414634,0.2095588235294117,0.3055555555555556,0.4059829059829061,0.348360655737705,0.2095588235294117,0.187725631768953,0.1963636363636363,0.3765690376569037,0.2801556420233464,0.5231481481481481,0.5231481481481481,1.043478260869565,0.8800000000000001,0.8800000000000001,1.1225806451612903,1.6747967479674797,1.4014598540145982,1.2080536912751678,0.7880434782608694,0.6287128712871286,0.442982456140351,0.8176795580110496,0.5022831050228311,0.8176795580110496,1.4014598540145982,0.9467455621301776,0.7880434782608694,0.6127450980392157,0.7593582887700534,0.442982456140351,0.4622222222222223,0.2801556420233464,0.1040268456375839,0.5446009389671362,0.3428571428571427,-0.1059782608695653,0.0249221183800623,-0.2014563106796116,0.0612903225806451,0.4059829059829061,0.5231481481481481,1.00609756097561,1.811965811965812,0.848314606741573,-0.4632952691680261,-0.4659090909090909,-0.5749354005167959
BCZB_W7-L^G07,0.045967576441617,-0.045967576441617,18.0,0.0971767946290239,-1.933920823016291e-05,0.7993762993762994,0.0665722379603399,-0.1115683584819387,0.1430538819073851,-0.0475271906423147,0.0001380786902181,0.0246169736615596,0.2267076407319458,4.817707189100555,0.1620941929583904,-0.0709442808841718,-0.0566286182169488,-0.0787094152253726,0.3172762232800805,-8.75,0.6796257796257796,0.0422851225405591,8.132151898734177,0.0423129339996106,0.0354430379746835,0.0025380710659899,0.0477453580901856,0.1033519553072626,0.1285714285714285,0.1791044776119403,0.2305295950155763,0.1826347305389222,0.1826347305389222,0.234375,0.2908496732026144,0.2539682539682539,0.3667820069204153,0.4259927797833935,0.4056939501779359,0.3957597173144875,0.4107142857142858,0.3811188811188812,0.3811188811188812,0.4007092198581561,0.348122866894198,0.3763066202090592,0.3811188811188812,0.462962962962963,0.5134099616858239,0.4794007490636705,0.5551181102362206,0.5310077519379846,0.4794007490636705,0.2866449511400653,0.2783171521035599,0.2421383647798742,0.3122923588039867,0.1383285302593659,0.2305295950155763,0.1064425770308123,0.1583577712609971,0.1721068249258159,0.2579617834394905,0.2421383647798742,0.3079470198675498,0.3620689655172415,0.2783171521035599,0.4416058394160582,0.5674603174603174,0.4849624060150375,0.4056939501779359,0.2382445141065832,0.161764705882353
BDAJ_H9-L,0.1237582084526014,0.1237582084526014,12.0,-0.4247728930442278,-0.1114149755036243,1.9994952044422007,0.1327514928801102,-0.5194639438417358,0.1962734566673297,-0.2279003199191531,1.6168694029421597e-07,-0.3140375306677276,-0.4088059701492537,0.8712835380538675,1.6630504148053609,-0.1283107089675453,0.0949950586414916,0.1356937544899289,-1.1910794252640473,1.3043478260869563,1.97778899545684,0.033805332312795,14.774193548387096,-0.3217326915957052,-0.1333333333333333,0.0744985673352434,0.1432926829268292,0.1904761904761904,0.3940520446096653,0.3636363636363635,0.3066202090592334,0.1829652996845425,0.1329305135951661,0.0744985673352434,0.0080645161290322,-0.1176470588235294,-0.1438356164383561,-0.1028708133971291,-0.1028708133971291,-0.0433673469387755,0.0245901639344261,-0.0105540897097625,0.0026737967914438,0.0416666666666667,-0.0310077519379845,-0.0310077519379845,0.0026737967914438,0.0217983651226159,-0.1113744075829383,-0.0601503759398496,-0.048223350253807,-0.0530303030303029,-0.0853658536585365,-0.1028708133971291,-0.127906976744186,-0.1515837104072398,-0.1935483870967742,-0.1515837104072398,-0.1438356164383561,-0.0335051546391752,-0.0786240786240787,-0.0530303030303029,0.0217983651226159,-0.0530303030303029,-0.0694789081885857,0.0775862068965518,0.0683760683760683,0.1160714285714286,0.1329305135951661,0.1503067484662577,0.1432926829268292,0.0135135135135133,-0.0359897172236504
BDCK_44-L^L08,0.0135386249004512,-0.0135386249004512,18.0,0.0155163188871054,-0.0085904395089396,1.283294842186297,0.0982194141298104,0.1809235427706283,0.3057784911717495,0.0724714627024151,1.5109883866611138e-07,-0.0048154093097914,-0.0761904761904762,0.000177928616051,0.8304314912944736,0.0477940418588104,-0.0503173351584941,-0.0568572426016436,-0.1891939033385329,-0.4112903225806451,1.266358737490377,0.0596635988575055,6.666248431618569,0.0407443682664053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0344827586206897,0.0344827586206897,0.0344827586206897,0.0344827586206897,0.0344827586206897,0.0344827586206897,0.0344827586206897,0.0344827586206897,0.0344827586206897,0.0344827586206897,0.0344827586206897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0625,-0.0625,-0.0625,-0.0625
BPVK_29-L,0.0566476529813242,-0.0566476529813242,11.0,0.0568150021943558,-0.023549142130129,1.7927384417571044,0.1710720598180182,-0.0128646950637911,0.785373279173245,-0.0264912037515628,9.792515454717858e-05,-0.0065582294171764,0.1418941934458676,28.86394490592497,0.8316215004877198,-0.0419074248130533,-0.109619605090876,-0.0806219601959418,-0.2817524405738736,-0.2730431781775584,1.5545675961060197,0.350725290790803,4.298587433504732,-0.0305056658482941,-0.0505190311418684,-0.0831218274111675,-0.1334332833583209,-0.1586608442503639,-0.1066460587326121,-0.1145833333333333,0.0090782122905026,-0.0462046204620463,-0.0058479532163743,0.0913897280966766,0.0570592538405265,0.0215623895369387,0.0727542687453599,0.1404893449092343,0.0881024096385543,0.1289062499999997,0.1293474013286439,0.250540891389009,0.227176220806794,0.2669881630863657,0.3775023832221162,0.3934426229508196,0.4264560710760117,0.5299100052938062,0.3914299470389986,0.2884529647793135,0.2620087336244541,0.131115459882583,0.1719383617193834,0.1781492050550346,0.1391407173827354,0.0959423587409935,0.1342229199372056,0.1123941493456504,0.0984416571645763,0.0783582089552237,0.0856498873027797,0.0440751445086704,0.1214590609235544,0.1550759392486012,0.1893004115226335,0.2194092827004219,0.1491053677932405,0.1747967479674794,0.3041516245487363,0.3847628174413031,0.3834370512206797,0.3018018018018018,0.1893004115226335
BUBP_92-L^K18,0.1063515509601181,-0.1063515509601181,10.0,0.6262931034482758,-0.0206460242105617,1.4892367906066537,0.2697495183044316,-4.5588235294117645,0.8564655172413793,0.0692598063351205,9.209986423750858e-06,-0.0896551724137931,0.5514018691588785,6.281631900813042,-25.91176470588235,-0.0792238193855283,0.2833000954478317,0.4330907967967136,-0.5098586546693139,-0.588021778584392,1.2778864970645794,0.354978354978355,12.456456456456456,0.0247035573122529,-0.0057142857142857,-0.0313653136531365,-0.0384615384615384,-0.0757042253521126,-0.0557553956834532,-0.0724381625441696,-0.0277777777777777,-0.0019011406844106,-0.0186915887850466,0.031434184675835,0.0458167330677292,0.0584677419354839,0.0437375745526837,0.0057471264367816,-0.054054054054054,-0.0757042253521126,-0.0295748613678373,-0.0094339622641509,-0.0205223880597015,-0.0277777777777777,-0.082167832167832,-0.0837696335078534,-0.082167832167832,-0.0658362989323844,-0.0658362989323844,0.0273972602739724,0.084710743801653,0.0824742268041238,-0.130794701986755,-0.1504854368932038,-0.125,-0.2117117117117117,-0.2175856929955291,-0.2768595041322313,-0.3037135278514589,-0.2532005689900427,-0.2210682492581602,-0.2093373493975903,-0.1449511400651465,-0.21875,-0.2542613636363636,-0.1984732824427481,-0.2164179104477612,-0.1809672386895475,-0.1706161137440758,-0.1847826086956522,-0.1379310344827585,-0.1784037558685445,-0.1835147744945567
