firms,age,agr,cash,cashdebt,chatoia,chcsho,che,chpmia,chtx,egr,grltnoa,herf,lgr,mve_ia,pchgm_pchsale,pchsale_pchinvt,pchsale_pchxsga,roaq,roeq,sgr,tb,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
FTBY_C7-L,21.0,0.0337643402524651,0.0439075084437516,0.1848053437689764,3.0253039858578465,-0.0003376046357838,-0.4499999999999957,-0.0127538610361897,0.0012343378825282,0.0141513504185001,0.0124514205938925,2.458728063441929e-05,0.0499308437067773,1.8649235106408788,0.0445800156187838,0.0694253986148345,-0.1061091982719628,0.013652318492518,0.0305397140259525,0.0465547361542667,0.7209229069162352,0.1288963774220726,0.1468599033816424,0.1490803484995158,-0.023045267489712,0.3262569832402235,0.1822709163346614,-0.1646727656579873,-0.3274787535410765,-0.3270975056689342,-0.4026170105686966,-0.4696157283288651,-0.4686660698299015,-0.46289592760181,-0.4455861746847268,-0.4537505752416015,-0.4312410158121706,-0.3788592360020931,-0.3884595569294179,-0.3621708758731865,-0.3316441441441442,-0.3474436503573392,-0.3679446219382323,-0.3597626752966558,-0.313475997686524,-0.3270975056689342,-0.2938726948245092,-0.2845087402049427,-0.2405630198336533,-0.2091938707528314,-0.2567313713212273,-0.2312176165803109,-0.2102461743180306,-0.1658468025298666,-0.2076101468624833,-0.2001347708894879,-0.2735618115055079,-0.2341935483870968,-0.2599750623441397,-0.2779805352798055,-0.2420178799489144,-0.1545584045584045,-0.086220169361047,-0.0980243161094225,-0.0624012638230648,-0.0278460278460279,-0.0058626465661641,0.0869963369963369,0.1694581280788176,0.0860018298261664
FTCZ_56-L,18.0,0.2872992810001164,0.0423717916144871,0.1199020943642173,1.696801144722662,1.8947005454365624e-05,1.5409000000000006,-0.066857935557579,-0.000318356033229,0.2261791656267991,0.0979463526747283,8.583343371884795e-06,0.3147179686077161,1.717478727214302,-0.2459476081081441,0.0348194503275449,0.3284036271559916,0.0115615423679081,0.0391947418497261,0.3187711439282561,0.5820078633851965,-0.0215053763440858,-0.0332640332640332,0.0576194086429113,0.0881435257410294,0.0021551724137931,-0.0203651685393259,-0.1606498194945849,-0.0810276679841897,-0.023109243697479,-0.0405777166437414,-0.0631296171927469,-0.1040462427745665,-0.0959170447180817,-0.1259398496240602,0.0130718954248365,-0.1340782122905027,-0.0379310344827586,-0.0464798359535202,-0.0606060606060606,0.1538461538461537,0.0975609756097559,-0.0162200282087447,-0.0718562874251497,-0.0743198407431984,-0.0085287846481877,0.0287610619469025,0.0592255125284737,0.0984251968503937,0.1350691619202604,0.0975609756097559,0.1080222398729149,0.1832061068702291,0.3110902255639096,0.23015873015873,0.1772151898734177,0.0152838427947596,0.019736842105263,0.1045130641330165,0.1509900990099009,0.0864485981308411,0.1168935148118495,0.1481481481481481,0.0552193645990921,0.0552193645990921,-0.0224246671338472,0.0204828090709583,0.0242290748898679,0.0992907801418438,0.0813953488372092
FTDO_30-L,20.0,-0.2108303343243102,0.0166647564469914,-0.4506238688257362,0.2321298847283516,-0.0001578552640899,-352.3,-2.33102623448045,0.0016425833789606,-0.5488914693094974,-0.0274022519403724,4.800623888974202e-06,0.1047174571140263,0.3400083761138517,-0.2782339751452207,-0.0771185242951691,-0.2214700745211454,-0.056333955686268,-0.2041005686920083,-0.2644295017287827,1.6251312986416828,0.8888888888888891,0.2857142857142856,0.5,0.7999999999999998,1.5714285714285712,0.7999999999999998,-0.3333333333333333,-0.5813953488372093,-0.4193548387096775,-0.6086956521739131,-0.7142857142857143,-0.8105263157894737,-0.8791946308724832,-0.8571428571428572,-0.8775510204081632,-0.8831168831168831,-0.8823529411764706,-0.9005524861878453,-0.9138755980861244,-0.931818181818182,-0.926829268292683,-0.9366197183098592,-0.9479768786127168,-0.951219512195122,-0.9517426273458444,-0.9411764705882352,-0.9430379746835444,-0.9444444444444444,-0.9391891891891893,-0.9343065693430656,-0.934065934065934,-0.9320754716981132,-0.9307692307692308,-0.9294117647058824,-0.9296875,-0.9381443298969072,-0.9413680781758956,-0.9430379746835444,-0.94,-0.9377162629757786,-0.9299610894941636,-0.925925925925926,-0.9271255060728744,-0.926530612244898,-0.9302325581395348,-0.931818181818182,-0.9234042553191488,-0.9170506912442395,-0.9234042553191488
FTFK_07-L,21.0,-0.0161218092252574,0.1506242915919212,0.0389302313768318,2.60526929679845,0.0014079162165954,1.1115,0.0879506971000379,0.0010582403505189,-0.7230517759321435,-0.0329217014119414,2.8059926057007005e-08,0.1593888139348667,0.0175954421942599,0.4888265208915849,0.332011656096604,-0.1499138219307507,-0.0007912882927013,-0.0042131450124388,0.0205993879083017,2.032434934419341,0.7916666666666667,0.0909090909090908,0.3333333333333332,0.5,0.0,-0.25,-0.5789473684210527,-0.6,-0.5862068965517242,-0.6470588235294118,-0.7272727272727273,-0.7272727272727273,-0.7241379310344828,-0.76,-0.76,-0.8321678321678322,-0.8441558441558441,-0.8604651162790697,-0.8681318681318682,-0.8743455497382199,-0.88,-0.8723404255319149,-0.85,-0.8344827586206897,-0.8344827586206897,-0.8273381294964028,-0.8260869565217391,-0.8248175182481752,-0.8095238095238095,-0.8048780487804879,-0.8,-0.7966101694915254,-0.7647058823529411,-0.7735849056603774,-0.7857142857142858,-0.8095238095238095,-0.8095238095238095,-0.816793893129771,-0.7857142857142858,-0.7757009345794392,-0.7735849056603774,-0.7575757575757576,-0.7931034482758621,-0.7931034482758621,-0.808,-0.76,-0.6756756756756757,-0.6712328767123288,-0.6799999999999999
FTFY_S0-L^J09,20.0,0.0415271265907567,0.0416982562547384,-0.0347438752783964,1.2715399488441566,8.170039886224298e-05,-6.25,-0.2786102130404946,-0.0050287356321839,-0.0697115384615384,-0.0583989501312331,1.9182082065080697e-08,0.0844939647168058,0.0036612437416657,-0.8075174326671334,-0.1758350555526115,0.8750499001996007,-0.0305466237942122,-0.1227390180878552,-0.1249500998003992,1.6251312986416828,0.5,0.0,0.0,0.0,0.3333333333333335,0.0,-0.3333333333333332,-0.5555555555555556,-0.4285714285714286,-0.6923076923076923,-0.7894736842105263,-0.8260869565217391,-0.8333333333333333,-0.8918918918918919,-0.9,-0.9130434782608696,-0.9215686274509804,-0.9420289855072465,-0.9473684210526316,-0.9545454545454546,-0.9574468085106382,-0.9587628865979382,-0.9603960396039604,-0.9587628865979382,-0.9591836734693876,-0.962962962962963,-0.9636363636363636,-0.963302752293578,-0.9636363636363636,-0.9555555555555556,-0.9545454545454546,-0.95,-0.951219512195122,-0.9545454545454546,-0.9555555555555556,-0.9583333333333334,-0.9611650485436892,-0.961904761904762,-0.9636363636363636,-0.9603960396039604,-0.9622641509433962,-0.961904761904762,-0.9658119658119658,-0.962962962962963,-0.962962962962963,-0.9591836734693876,-0.956989247311828,-0.9565217391304348,-0.9555555555555556
FTGM_05-L^B22,21.0,-0.1755084347903038,0.0180537793051005,-0.0478867124355043,1.1212931383625162,0.0003294399042203,-17.071,-0.4509311648242394,-0.003431374075031,-0.5782588597842836,-0.0767300726573774,1.52194353601508e-07,-0.0781407442312671,0.0942775598882009,-0.0595084395422823,0.2887480345066904,-0.0305762164114929,-0.0451897006301539,-0.7480190664850811,-0.0261876222320357,1.6251312986416828,0.9363636363636364,-0.0359333917616125,0.3530135301353012,-0.1881918819188192,-0.1085899513776337,0.1530398322851154,-0.2334494773519163,-0.5689655172413792,-0.5113282985339849,-0.4859813084112149,-0.6500159083678014,-0.7162022703818369,-0.8482339955849889,-0.8466257668711656,-0.8531375166889186,-0.865657059110894,-0.8662288702420041,-0.887823781358352,-0.8771773112996873,-0.8890793586770193,-0.8844901816654416,-0.8887652947719689,-0.8963730569948186,-0.8786675490844915,-0.8870288589914759,-0.8884607584668425,-0.8856548856548857,-0.8887652947719689,-0.8736648673481107,-0.865657059110894,-0.8615655675811729,-0.8604769152714358,-0.8544781055695198,-0.8640464713879619,-0.8561903516799582,-0.8553963454712764,-0.8555292881534016,-0.8464759246336357,-0.8482339955849889,-0.8401395146054352,-0.8278560250391236,-0.8158995815899581,-0.8240563019833653,-0.850502854036423,-0.8468393205235311,-0.8448300183382705,-0.8307952622673435,-0.811772758384668,-0.835771872200657
FTGU_Q3-L,11.0,0.0532222411154564,0.1552311435523114,0.0522685211149122,1.582865389398638,3.352974796379911e-05,-9.9,-0.0357225399677846,-0.0034858017343989,0.0609915198956294,0.005962732919254,1.339732739027485e-06,0.0504829806807727,0.153625437133778,-0.0247870444148604,0.4320264672223689,-0.034329354884374,0.0040449224326639,0.0140356671070013,0.2994963467404412,0.6806432262546341,0.4419263456090652,0.0729483282674772,0.113564668769716,0.2342657342657341,0.2652329749103941,-0.1283950617283951,-0.1197007481296758,-0.3924268502581756,-0.199546485260771,0.0895061728395061,-0.1040609137055837,-0.294,-0.4145936981757878,-0.423202614379085,-0.5427461139896372,-0.6192017259978425,-0.6752529898804047,-0.7517580872011251,-0.7359760658189978,-0.738905325443787,-0.734984984984985,-0.7686762778505898,-0.7753023551877785,-0.7676102699144174,-0.7729903536977492,-0.7716688227684347,-0.7462257368799425,-0.7608401084010841,-0.7331821617535903,-0.713706407137064,-0.6811201445347788,-0.669165885660731,-0.6589371980676328,-0.6576139670223085,-0.6515301085883515,-0.6982905982905983,-0.6887125220458554,-0.6401630988786953,-0.6434343434343435,-0.5603985056039851,-0.5593008739076155,-0.5083565459610028,-0.4683734939759036,-0.4396825396825397,-0.3892733564013841,-0.3327032136105861,-0.3185328185328185,-0.283975659229209,-0.3118908382066276
FTHD_44-L,21.0,0.0526776594192324,0.0027723870252287,0.2274662449823622,1.56732505544066,1.286289819030783e-07,-4.350000000000001,-0.0054111959302521,-0.0041371158392434,0.0745209368346345,0.0483400867277999,3.791992407743426e-07,0.0374225526641884,0.5071913045873818,-0.0172194443388214,-0.0684348144997949,0.00509601836498,0.0179835740583404,0.0479607250755287,0.0538494809688582,0.7438289780791991,0.306451612903226,0.0247933884297519,-0.0461538461538462,-0.1205673758865247,-0.1014492753623187,-0.1388888888888888,-0.2619047619047618,-0.3033707865168539,-0.2051282051282051,-0.1388888888888888,-0.2619047619047618,-0.3260869565217391,-0.3641025641025641,-0.2748538011695907,-0.3737373737373737,-0.4038461538461538,-0.4337899543378996,-0.4959349593495935,-0.5118110236220472,-0.515625,-0.5059760956175299,-0.5267175572519085,-0.5974025974025974,-0.5947712418300654,-0.5724137931034483,-0.5303030303030303,-0.5679442508710801,-0.5767918088737202,-0.552346570397112,-0.5649122807017544,-0.5555555555555556,-0.4897119341563786,-0.4585152838427947,-0.4655172413793103,-0.5079365079365079,-0.5373134328358209,-0.5618374558303887,-0.5694444444444444,-0.5880398671096345,-0.5587188612099645,-0.5267175572519085,-0.4561403508771929,-0.4918032786885246,-0.5285171102661597,-0.5,-0.487603305785124,-0.5193798449612403,-0.4608695652173913,-0.4959349593495935
FTHF_97-L,20.0,0.0363955529549444,0.0295200715270726,0.1031518007984418,2.84710863921776,0.0082498263169585,-0.7415,0.0274179844073786,-0.0049370977179637,-0.1278016020713649,-0.0520803402103327,1.1279051042009914e-08,0.1293937033133219,0.0265105877227852,0.0206860107396834,0.2397254463717579,-0.0325639543304977,-0.0040321429590933,-0.0135993838155297,0.14481382344728,0.6958308658972839,0.2631578947368422,0.0363636363636361,-0.1297709923664123,-0.2400000000000001,-0.05,-0.0172413793103448,-0.1971830985915493,-0.3132530120481928,0.0,-0.1857142857142857,-0.2191780821917809,-0.3048780487804878,-0.3294117647058824,-0.3804347826086958,-0.3770491803278689,-0.451923076923077,-0.438423645320197,-0.6833333333333333,-0.7150000000000001,-0.7354988399071926,-0.7548387096774194,-0.7420814479638009,-0.752711496746204,-0.7521739130434782,-0.7494505494505495,-0.7625,-0.7620041753653445,-0.7673469387755103,-0.7219512195121951,-0.7298578199052133,-0.7061855670103093,-0.6566265060240963,-0.6597014925373135,-0.6627218934911243,-0.6545454545454545,-0.6724137931034483,-0.6334405144694534,-0.6369426751592357,-0.6334405144694534,-0.6200000000000001,-0.5899280575539568,-0.5403225806451613,-0.5511811023622047,-0.5546875,-0.4818181818181819,-0.5148936170212767,-0.4746543778801844,-0.4864864864864866,-0.5210084033613446
FTHP_V2-L^F09,21.0,-0.0251559611126403,0.0881560047343805,0.0770092579042446,0.9282506538167332,-0.0056544593533218,-8.0665,-0.4230773080516091,-0.0085589618685609,-0.0369017299554926,-0.0135412002550844,5.7061475499104026e-08,-0.0139271386233906,0.1043994502691972,-0.027047353729172,-0.1448464960004253,-0.096061445428728,0.0044628578282424,0.0092425363672588,-0.0617061197341447,1.6251312986416828,0.0340909090909091,0.4915254237288136,0.4666666666666668,0.1139240506329113,0.3968253968253967,-0.111111111111111,-0.3623188405797101,-0.4172185430463576,-0.3623188405797101,-0.3070866141732283,-0.4971428571428571,-0.5643564356435644,-0.6157205240174672,-0.6223175965665236,-0.6223175965665236,-0.5868544600938967,-0.648,-0.681159420289855,-0.6628352490421456,-0.6868327402135231,-0.6965517241379311,-0.7114754098360656,-0.7308868501529052,-0.7241379310344828,-0.7105263157894737,-0.7016949152542373,-0.7250000000000001,-0.7188498402555911,-0.7114754098360656,-0.6996587030716723,-0.6933797909407666,-0.6879432624113475,-0.6912280701754385,-0.6845878136200717,-0.6834532374100719,-0.6933797909407666,-0.7086092715231789,-0.6845878136200717,-0.6764705882352942,-0.6799999999999999,-0.6788321167883211,-0.6615384615384616,-0.6628352490421456,-0.6716417910447761,-0.65625,-0.6728624535315986,-0.6549019607843136,-0.6575875486381323,-0.674074074074074
FTHX_01-L^E20,20.0,0.5369406867845994,0.0420560747663551,0.0807709958696649,0.7997537482170869,0.8571428580670732,-4.4,-0.1983308799140196,-0.0062321937321937,0.2484375000000001,0.1867651080120297,4.485621915695604e-08,0.7722646310432573,0.0609318939390742,-0.1182060024982277,-0.3635483834666848,0.0693174487355973,-0.0046264951478221,-0.0128285356695869,0.0750481077613854,1.6251312986416828,0.2857142857142858,-0.0869565217391304,-0.2222222222222223,-0.3,-0.4324324324324324,-0.5434782608695652,-0.75,-0.7640449438202247,-0.7857142857142857,-0.78125,-0.8055555555555556,-0.7961165048543689,-0.7961165048543689,-0.7961165048543689,-0.7586206896551724,-0.8073394495412844,-0.7941176470588236,-0.8292682926829269,-0.8264462809917356,-0.8333333333333334,-0.8372093023255814,-0.8384615384615385,-0.8396946564885497,-0.8384615384615385,-0.8372093023255814,-0.8396946564885497,-0.8359375,-0.8220338983050848,-0.8189655172413793,-0.8073394495412844,-0.8,-0.8090909090909091,-0.8037383177570093,-0.8018867924528302,-0.8108108108108109,-0.7941176470588236,-0.7980769230769231,-0.7878787878787878,-0.7835051546391752,-0.7878787878787878,-0.8055555555555556,-0.776595744680851,-0.78125,-0.7692307692307693,-0.7439024390243902,-0.7558139534883721,-0.7692307692307693,-0.78125,-0.8037383177570093
FTIC_M8-L^B14,21.0,-0.2742368090102722,0.1035104215640181,-0.4592465930877247,4.292934290443784,-0.2,-6.114,-0.6423123066118225,-0.0226594643493993,-0.8670628624181403,-0.5252378035017563,2.5009705760456292e-08,0.0980974814277949,0.0150552881707015,-0.1715371535239228,0.0588486725934611,-0.1284917669242316,-0.0450453904189412,-0.6374782986111112,-0.0451935805049992,1.6251312986416828,2.066666666666667,0.1538461538461537,0.0,0.1538461538461537,0.25,0.1538461538461537,-0.4642857142857143,-0.7457627118644068,-0.7457627118644068,-0.7692307692307693,-0.7794117647058824,-0.8148148148148149,-0.84375,-0.8484848484848485,-0.7857142857142857,-0.8314606741573034,-0.8790322580645161,-0.923469387755102,-0.9321266968325792,-0.9477351916376306,-0.9471830985915493,-0.9529780564263324,-0.9512987012987012,-0.9508196721311476,-0.9423076923076924,-0.9369747899159664,-0.94140625,-0.9361702127659576,-0.9202127659574468,-0.9197860962566844,-0.9074074074074074,-0.9210526315789472,-0.9112426035502958,-0.9166666666666666,-0.9324324324324323,-0.9448529411764706,-0.953416149068323,-0.953846153846154,-0.9523809523809524,-0.9442379182156134,-0.9423076923076924,-0.9491525423728814,-0.953846153846154,-0.956772334293948,-0.9592391304347826,-0.9578651685393258,-0.9578651685393258,-0.9573863636363636,-0.9601063829787234
FTIG_35-L^G10,21.0,0.0076685167139769,0.0306587984428851,0.0504033819043342,0.7857741916413238,0.0002994042992181,-4.9430000000000005,-0.0480203815552306,-0.0203309435875153,0.1384560906515581,0.0460569354464303,2.228948303929213e-09,-0.0481472526143988,0.0074480263750763,-0.0288955590059521,-0.092702380153092,-0.0251260988342087,-0.0500388916918937,-0.1480715396578538,-0.0423454021147068,0.3640134977373659,1.5833333333333337,0.0,0.3333333333333332,-0.2941176470588236,-0.4,-0.5384615384615385,-0.6923076923076923,-0.7777777777777778,-0.7692307692307693,-0.8181818181818182,-0.8571428571428572,-0.8235294117647058,-0.8421052631578947,-0.8636363636363636,-0.8571428571428572,-0.8723404255319149,-0.8775510204081632,-0.9,-0.902439024390244,-0.904,-0.905511811023622,-0.9090909090909092,-0.9230769230769232,-0.922077922077922,-0.9104477611940298,-0.905511811023622,-0.9189189189189187,-0.9230769230769232,-0.9240506329113924,-0.925925925925926,-0.9294117647058824,-0.9263803680981596,-0.925,-0.9230769230769232,-0.92,-0.9294117647058824,-0.925925925925926,-0.925,-0.9189189189189187,-0.9172413793103448,-0.92,-0.9083969465648856,-0.9,-0.904,-0.902439024390244,-0.9032258064516128,-0.9016393442622952,-0.9016393442622952,-0.8928571428571429
FTIT_63-L,22.0,0.1078431372549018,0.0591245025582717,0.3695431472081218,1.3672712516660923,4.0,-0.75,-0.1129818160463117,-0.0004074979625101,0.1918412348401322,-0.0013289036544851,1.1851824173792424e-08,-0.0417495029821072,0.0993494618069154,0.0578514190226623,0.0749562925725907,-0.0958312061423264,0.0167509481668773,0.0245143385753931,0.2245913290689412,0.9042083917254476,0.326086956521739,-0.1320754716981131,-0.1320754716981131,-0.264,-0.1636363636363637,-0.264,-0.3947368421052631,-0.425,-0.4177215189873418,-0.425,-0.4320987654320988,-0.4025974025974026,-0.3986928104575163,-0.4390243902439024,-0.468208092485549,-0.5053763440860215,-0.5080213903743316,-0.5533980582524272,-0.5874439461883407,-0.5027027027027027,-0.4860335195530726,-0.5053763440860215,-0.5282051282051281,-0.5306122448979591,-0.4772727272727273,-0.4712643678160919,-0.4651162790697674,-0.4742857142857143,-0.4102564102564102,-0.4285714285714286,-0.390728476821192,-0.3825503355704698,-0.4064516129032258,-0.361111111111111,-0.3783783783783784,-0.4102564102564102,-0.4320987654320988,-0.4213836477987421,-0.3986928104575163,-0.4102564102564102,-0.3284671532846716,-0.2923076923076922,-0.3381294964028776,-0.2868217054263565,-0.2923076923076922,-0.361111111111111,-0.3381294964028776,-0.3825503355704698,-0.3655172413793103
FTJE_09-L,20.0,-0.0583499066203165,0.0102574200158137,0.113830036744586,0.7820252872055982,4.0,-15.067,-0.8333509598792675,-0.0178050075201274,0.0441831037506521,-0.0221936911694813,1.4975444199570547e-08,-0.1607388767524817,0.0674371238937097,-0.2020192801387823,0.844598434149211,0.46737418048114,-0.0222962635768214,-0.0404257914640161,0.5521389302944335,0.4304059589721966,0.0434782608695651,-0.0281690140845071,0.1896551724137931,0.1896551724137931,0.4375,0.2105263157894736,-0.1481481481481482,-0.2500000000000001,-0.206896551724138,-0.3490566037735849,-0.4963503649635037,-0.5071428571428571,-0.5140845070422535,-0.5106382978723405,-0.5576923076923077,-0.5892857142857143,-0.5941176470588235,-0.6834862385321101,-0.6933333333333334,-0.7261904761904763,-0.7283464566929134,-0.73046875,-0.7544483985765125,-0.7376425855513309,-0.7160493827160495,-0.6805555555555556,-0.6863636363636364,-0.6790697674418604,-0.661764705882353,-0.661764705882353,-0.6208791208791209,-0.5792682926829269,-0.5843373493975903,-0.5766871165644172,-0.5714285714285715,-0.5941176470588235,-0.5,-0.5106382978723405,-0.5306122448979592,-0.4850746268656717,-0.4523809523809524,-0.4051724137931034,-0.4152542372881356,-0.4051724137931034,-0.4152542372881356,-0.4051724137931034,-0.3300970873786408,-0.31,-0.2580645161290323
FTJJ_08-L^H12,7.0,0.2390459680793831,0.0171045276690888,0.0939861460957179,1.1245525609917688,0.0922534743258078,-3.25,-0.0712186966604395,0.000180788236712,0.2783343769567939,0.0746188963344517,5.139483945702527e-06,0.2151700087183957,0.8965543233570604,0.4615157173792145,0.66751269035533,-2.065820642978004,0.0025569278270937,0.0051922605927014,0.16751269035533,0.2057659783809882,0.1999999999999999,-0.0441176470588235,0.0483870967741935,-0.0579710144927535,-0.0298507462686566,-0.0972222222222222,-0.3867924528301887,-0.5220588235294118,-0.3809523809523809,-0.3925233644859813,-0.4583333333333332,-0.4491525423728812,-0.4090909090909091,-0.2777777777777778,-0.4144144144144144,-0.4491525423728812,-0.4628099173553719,-0.59375,-0.5806451612903225,-0.608433734939759,-0.577922077922078,-0.5723684210526316,-0.608433734939759,-0.6486486486486487,-0.6327683615819208,-0.6036585365853658,-0.6264367816091954,-0.6505376344086022,-0.6285714285714286,-0.6036585365853658,-0.5751633986928104,-0.59375,-0.6176470588235294,-0.6348314606741573,-0.6176470588235294,-0.6368715083798883,-0.6666666666666666,-0.6614583333333333,-0.6505376344086022,-0.6327683615819208,-0.59375,-0.5422535211267605,-0.577922077922078,-0.5859872611464968,-0.606060606060606,-0.577922077922078,-0.5695364238410596,-0.5454545454545454,-0.5859872611464968
FTJK_00-L,20.0,0.0395388682829163,0.0505673311085054,0.2560535252417299,1.5733586415403022,0.0006758144202044,-11.4845,-0.0509063534551907,-0.0088090532233017,-0.0586955332559396,-0.0977662551776946,7.69907306817787e-08,0.1493805261619808,0.0461693267703798,0.0098487719372812,0.0052240399452195,-0.0896326090766506,-0.0161062839729863,-0.0323551309095421,0.0332188316118862,1.613122939292114,0.3478260869565217,-0.0980392156862745,-0.3235294117647059,-0.4390243902439024,-0.3866666666666666,-0.4390243902439024,-0.5660377358490566,-0.7278106508875739,-0.7228915662650602,-0.7228915662650602,-0.7766990291262136,-0.8017241379310345,-0.8099173553719008,-0.8160000000000001,-0.8257575757575757,-0.8099173553719008,-0.8160000000000001,-0.8445945945945946,-0.7745098039215687,-0.7889908256880734,-0.7937219730941704,-0.8083333333333333,-0.8333333333333333,-0.85625,-0.853035143769968,-0.8496732026143791,-0.8445945945945946,-0.8440677966101695,-0.8223938223938224,-0.8130081300813008,-0.8122448979591836,-0.7777777777777778,-0.7733990147783251,-0.786046511627907,-0.814516129032258,-0.8083333333333333,-0.8196078431372549,-0.8160000000000001,-0.8188976377952756,-0.8440677966101695,-0.8471760797342193,-0.8553459119496856,-0.8770053475935828,-0.8823529411764706,-0.8722222222222222,-0.8722222222222222,-0.8729281767955801,-0.8666666666666667,-0.8732782369146006
FTKU_11-L,21.0,-0.0119783370500159,0.0408847617205133,0.0563557883505504,1.5101462917793689,0.0003910482357201,-28.35,-0.2058418157316723,-0.0036866695868009,-0.2388233338873193,-0.0536504070251831,1.7716535742394512e-06,0.1309425382389416,0.2294821845289408,-0.0505490703968011,0.1639327402739914,-0.0775192861318237,-0.0086891609435652,-0.0275463839454752,0.0706988564167725,1.6251312986416828,0.5757575757575757,-0.25,-0.3653846153846154,-0.3265306122448979,0.03125,-0.2142857142857142,-0.5217391304347825,-0.5975609756097561,-0.5352112676056338,-0.5147058823529411,-0.6024096385542168,-0.625,-0.6826923076923077,-0.6857142857142857,-0.6972477064220184,-0.7537313432835822,-0.7518796992481203,-0.78,-0.736,-0.7692307692307692,-0.7843137254901961,-0.7898089171974523,-0.7898089171974523,-0.7857142857142857,-0.7724137931034483,-0.7480916030534351,-0.7480916030534351,-0.7380952380952381,-0.7105263157894737,-0.7053571428571428,-0.6699999999999999,-0.6764705882352942,-0.6526315789473685,-0.6489361702127658,-0.6666666666666666,-0.65625,-0.7155172413793103,-0.7053571428571428,-0.7203389830508474,-0.6886792452830188,-0.65625,-0.6373626373626373,-0.6666666666666666,-0.6944444444444444,-0.6732673267326732,-0.6489361702127658,-0.6632653061224489,-0.65625,-0.6699999999999999
FTKY_B3-L,20.0,0.0512917390829786,0.0571473545593107,0.6161803074494205,2.9172526499160005,-0.0008709552702738,-2.3765,-0.0357108259074395,-0.004366089561021,0.0161613802766598,-0.1102183656345271,1.575461315615537e-07,0.1065196734764394,0.2669741984428788,-0.0158384853839516,-0.1550274230174777,-0.010262044469709,0.0227693831262179,0.0385408288103172,0.0714562265586223,0.7328462741345028,0.0229226361031518,-0.0332409972299168,0.0,0.0386904761904762,0.0974842767295598,0.0386904761904762,0.0705521472392638,-0.0516304347826086,-0.0643431635388739,-0.05420054200542,-0.1318407960199004,-0.2329670329670329,-0.2312775330396475,-0.1995412844036697,-0.2396514161220042,-0.2574468085106383,-0.255863539445629,-0.2991967871485944,-0.2804123711340205,-0.3402646502835538,-0.2804123711340205,-0.2963709677419354,-0.3476635514018691,-0.3089108910891088,-0.2833675564681724,-0.213963963963964,-0.2574468085106383,-0.1883720930232557,-0.1425061425061424,-0.1729857819905212,-0.1729857819905212,-0.169047619047619,-0.05420054200542,-0.1274999999999999,-0.0668449197860963,-0.05420054200542,-0.1074168797953963,-0.2445887445887445,-0.20501138952164,-0.2574468085106383,-0.2445887445887445,-0.2621564482029598,-0.2668067226890755,-0.2494623655913979,-0.2278761061946901,-0.2510729613733905,-0.255863539445629,-0.2013729977116705,-0.2478448275862068
FTKZ_L8-L,21.0,0.1635813228283545,0.1859163056149149,0.1283138033414732,0.2479238270467718,0.0315127251357683,-23.256500000000003,-0.0756131771535704,-0.0075126411077768,0.175943305542796,-0.0094895863426326,1.968459118224037e-07,0.150322208965185,0.933369781457836,-0.0529591074050797,-0.1967639619813154,-0.0537274991384638,0.0106586460047547,0.0203843021351984,-0.2917631989026339,0.6463579671295976,0.0837537840565085,0.1023359288097887,0.2041312272174968,0.0497881355932203,0.1223103057757644,0.1911057692307691,0.2310559006211179,0.0398740818467997,0.2341220423412204,0.3977433004231312,0.1417050691244239,-0.0070140280561122,-0.2347490347490347,-0.1198934280639431,-0.1096136567834681,-0.3221614227086182,-0.3151347615756739,-0.4491384102279043,-0.3671775223499361,-0.4401129943502825,-0.4375709421112372,-0.4843912591050988,-0.5191654536632702,-0.4700534759358288,-0.4356492027334852,-0.3923973022685468,-0.4051620648259304,-0.4651915812196439,-0.4469866071428572,-0.3614690721649484,-0.3272233536999321,-0.2808417997097242,-0.2587883320867613,-0.2435114503816793,-0.1962692619626925,-0.2046548956661317,-0.2159810126582279,-0.2027353177795655,-0.1755407653910149,-0.1762261014131337,-0.0899908172635445,0.0205973223480946,0.0409663865546219,0.0497881355932203,0.0280082987551866,0.0143295803480041,0.0771739130434783,0.1882494004796162,0.1060267857142855
