firms,age,agr,cashdebt,chpmia,egr,herf,invest,lgr,mve_ia,pchsale_pchinvt,pchsale_pchxsga,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BBOU_00-L,22.0,0.0750442086648983,0.1345219925072845,-0.0009246878798193,0.2440235951567836,3.939599419579611e-05,0.0330459770114942,0.0358757062146892,14.087560009395508,0.0127361208791081,-0.0687134399843901,0.0503705294812587,0.0126582278481013,0.0340314136125652,0.0233160621761656,0.0733695652173913,0.080218778486782,0.0514640638864241,0.1372360844529749,0.1200378071833647,0.0627802690582959,0.0552092609082812,0.083180987202925,0.1232227488151658,0.0931734317343173,0.1394230769230768,0.1732673267326732,0.2408376963350784,0.2318087318087318,0.2741935483870965,0.3210702341137121,0.4056939501779359,0.4539877300613495,0.4999999999999998,0.4738805970149256,0.2950819672131146,0.2330905306971904,0.3389830508474576,0.2006079027355622,0.2356621480709071,0.1732673267326732,0.3496583143507974,0.318131256952169,0.2116564417177915,0.1383285302593659,0.1200378071833647,0.1471442400774443,0.1482558139534884,0.0972222222222221,0.098239110287303,0.0881542699724518,0.0881542699724518,0.1318051575931231,0.1873747494989979,0.1372360844529749,0.0931734317343173,0.1200378071833647,0.1482558139534884,0.1897590361445782,0.1838161838161838,0.1826347305389222
BBTU_63-L^C18,22.0,-0.033154783893609,0.4437432103874605,0.0415068734684445,-5.248344370860929,3.956536108755077e-07,-0.0146841521980051,-0.3090447865640308,0.5700930922459827,0.949525285797326,-0.2091648905250919,-0.0504747142026739,0.0894308943089432,-0.0238095238095238,-0.0820895522388059,-0.0820895522388059,-0.0820895522388059,-0.127659574468085,-0.016,-0.1151079136690647,-0.2115384615384615,-0.23125,-0.1517241379310344,-0.2165605095541402,-0.1086956521739129,-0.1086956521739129,-0.016,-0.2453987730061348,-0.25,-0.1960784313725491,-0.2165605095541402,-0.2931034482758621,-0.385,-0.2407407407407408,-0.1338028169014083,-0.1632653061224489,-0.2215189873417722,-0.185430463576159,-0.1398601398601398,-0.236024844720497,-0.3692307692307692,-0.4142857142857143,-0.4114832535885167,-0.5287356321839081,-0.555956678700361,-0.5575539568345323,-0.5176470588235293,-0.5287356321839081,-0.5527272727272727,-0.5287356321839081,-0.6434782608695653,-0.6702412868632708,-0.6620879120879122,-0.636094674556213,-0.6702412868632708,-0.6455331412103746,-0.6455331412103746,-0.6392961876832846,-0.6434782608695653,-0.6821705426356589,-0.6544943820224719
BCQE_67-L^A14,22.0,-0.0235525024533856,0.1293800539083558,0.0009586842884792,-0.3851717902350813,2.072205883242854e-06,-0.029440628066732,0.1230329041487839,1.272413829383281,0.0247319636068514,0.0005675552961017,-0.0179509632224168,-0.0541760722347628,0.0938271604938272,0.2103825136612021,0.1657894736842105,0.4865771812080537,0.2953216374269005,0.4816053511705684,0.2877906976744184,0.0472813238770684,0.0254629629629628,0.1047381546134662,0.1506493506493504,0.1844919786096255,0.24438202247191,0.2038043478260869,0.233983286908078,0.3029411764705882,0.3465045592705167,0.5709219858156027,0.4966216216216215,0.7170542635658914,1.0509259259259256,1.4207650273224042,1.4475138121546958,1.0414746543778803,1.331578947368421,1.215,0.7170542635658914,0.2621082621082622,0.254957507082153,0.3974763406940063,0.1074999999999999,0.1940700808625335,0.415335463258786,0.4063492063492062,0.4477124183006535,0.5598591549295775,0.4524590163934425,0.0804878048780488,0.1476683937823832,0.0448113207547169,-0.0673684210526316,-0.0977596741344196,-0.0847107438016528,0.0726392251815979,0.2136986301369863,0.2840579710144926,0.178191489361702,0.2877906976744184
BDAJ_H9-L,16.0,0.0286420770657324,0.1809458533241946,0.002924294275541,1.4745222929936308,1.2211531199861346e-07,0.076241500103029,-0.0713813615333773,0.2307120078998661,0.1271905911675364,-0.0425043512996833,0.0461095100864553,0.0,-0.0232558139534884,-0.0078740157480314,0.0677966101694915,0.1052631578947369,0.0677966101694915,0.3263157894736843,0.0677966101694915,0.0327868852459016,0.0677966101694915,0.125,0.3695652173913042,0.5180722891566265,0.6153846153846154,0.4318181818181819,0.4157303370786516,0.6153846153846154,0.7027027027027026,0.9384615384615383,0.96875,0.9384615384615383,0.726027397260274,1.1724137931034484,1.1355932203389831,0.8529411764705881,1.2909090909090906,1.1355932203389831,0.75,0.6578947368421053,0.7027027027027026,0.6153846153846154,0.4318181818181819,0.3263157894736843,0.2989690721649485,0.3404255319148936,0.3695652173913042,0.3846153846153846,0.1559633027522935,0.2989690721649485,-0.2269938650306747,-0.263157894736842,-0.25,-0.3038674033149171,-0.3731343283582089,-0.3571428571428571,-0.3883495145631068,-0.5841584158415841,-0.6050156739811912,-0.6123076923076923
BFRL_28-L,22.0,-0.0587235121172613,0.0038094986223775,0.0121164559610463,-0.0827431282495565,4.505582546477792e-08,-0.0429296002991513,-0.053617603006651,0.0905202282774794,0.9451355301829882,-0.0548644698170117,-0.0548644698170117,-0.0119047619047619,0.0315789473684209,0.0,-0.0050761421319797,0.0425531914893617,0.0425531914893617,0.05,-0.062200956937799,-0.0939907550077041,-0.0101010101010101,0.3037694013303769,0.3455377574370708,0.3243243243243241,0.2951541850220265,0.3008849557522124,0.2923076923076924,0.3333333333333332,0.380281690140845,0.3706293706293706,0.3642691415313226,0.3183856502242153,0.2564102564102564,0.3455377574370708,0.3066666666666666,0.267241379310345,0.3835294117647059,-0.3,-0.3106682297772567,-0.4957118353344768,-0.4851138353765324,-0.752212389380531,-0.7121879588839941,-0.7800224466891134,-0.7479639948564081,-0.7078986587183309,-0.7024291497975709,-0.6872340425531915,-0.6581395348837209,-0.6504161712247325,-0.6754966887417219,-0.6647662485746864,-0.6979969183359014,-0.7296551724137932,-0.7831858407079646,-0.7754868270332188,-0.7741067998463311,-0.782785371259697,-0.7789473684210526,-0.7810055865921788
BJJT_37-L,21.0,0.2887855543766848,0.0030477843826651,-0.0005873478327835,0.0861430159318266,1.4857475095104032e-07,4.0611817023458255e-05,0.258795408983764,0.7027419889329173,0.4334128878281623,0.4334128878281623,0.4334128878281623,0.1578947368421053,0.1037344398340249,-0.0256410256410255,-0.0890410958904108,0.0270270270270271,-0.0431654676258991,0.303921568627451,0.064,0.0037735849056603,0.0230769230769229,0.0513833992094863,0.0390625,0.08130081300813,0.0725806451612904,0.0191570881226055,-0.0256410256410255,0.1822222222222222,0.4224598930481282,0.33,0.5739644970414202,0.5113636363636365,0.5833333333333335,0.5375722543352601,0.4943820224719102,0.4943820224719102,0.3854166666666667,0.5028248587570623,0.209090909090909,0.1769911504424781,0.2850241545893721,0.2314814814814814,0.0472440944881891,-0.0291970802919708,-0.0291970802919708,0.0310077519379845,0.0152671755725191,-0.0362318840579708,-0.1103678929765886,-0.2906666666666666,-0.2906666666666666,-0.3316582914572864,-0.3899082568807339,-0.3726415094339622,-0.3968253968253968,-0.4217391304347825,-0.40625,-0.40625,-0.3828306264501159,-0.3813953488372092
BLNT_37-L^D19,14.0,0.1115650453733014,0.1216575071991736,0.0012097297879915,0.2677694972364766,2.2939183786711378e-07,0.0089686375993631,0.0697994955171397,0.6523750528341846,0.20495428219904,0.0664808200754358,0.20495428219904,0.0206677265500794,0.0661016949152542,0.0625,0.1152482269503547,0.1015761821366023,0.051839464882943,0.2049808429118773,0.1192170818505338,0.135379061371841,0.1192170818505338,0.250497017892644,0.3440170940170941,0.2995867768595042,0.4662004662004662,0.3946784922394679,0.3022774327122153,0.3049792531120332,0.4493087557603687,0.5454545454545454,0.4905213270142181,0.4103139013452914,0.4976190476190476,0.4166666666666665,0.335456475583864,0.4360730593607307,0.258,0.4103139013452914,0.4869976359338059,0.3977777777777778,0.556930693069307,0.6086956521739131,0.6509186351706036,0.6773333333333333,0.6773333333333333,0.7472222222222222,0.8231884057971013,0.8945783132530121,0.8609467455621302,0.7185792349726776,0.6863270777479893,0.6128205128205129,0.6818181818181817,0.5193236714975846,0.3673913043478263,0.4662004662004662,0.3977777777777778,0.4765258215962442,0.5843828715365238,0.4976190476190476
BLNV_40-L^F19,13.0,0.1675161059413027,0.6753438159191606,-0.0423223870511285,0.1638599171121988,7.337766758279925e-10,-0.0003913147220233,0.1792396017343824,0.0828255026905559,-1.4750722535111924,-1.90201525869254,-1.90201525869254,0.0173010380622837,-0.0555555555555555,-0.030201342281879,-0.030201342281879,0.115830115830116,0.1115384615384615,0.1115384615384615,0.0703703703703704,0.0140350877192982,0.0140350877192982,-0.0334448160535116,-0.0825396825396824,-0.0825396825396824,-0.1242424242424241,-0.0366666666666666,-0.0366666666666666,-0.0677419354838709,0.2403433476394849,0.1844262295081968,0.1468253968253969,0.2041666666666668,0.2901785714285714,0.2456896551724139,0.3256880733944953,0.3076923076923077,0.3894230769230768,0.3136363636363635,-0.0737179487179486,0.2456896551724139,0.3568075117370892,0.0358422939068101,-0.1373134328358208,-0.1449704142011834,-0.1742857142857142,-0.1347305389221555,-0.0911949685534591,-0.1499999999999999,0.0321428571428572,-0.1449704142011834,-0.1107692307692307,-0.1742857142857142,-0.1949860724233982,-0.3199999999999999,-0.3505617977528089,-0.3824786324786324,-0.3941299790356393,-0.391578947368421,-0.4102040816326531,-0.435546875
BPVK_29-L,15.0,0.0539570464886868,0.3021828987279745,0.0022004362691633,0.1587308349240931,0.0001859198681642,0.016155407272855,-0.0105053699296697,19.94004701280064,0.0546916653329788,0.0917282296119791,0.0459105771228935,0.0376454483230663,-0.0372322899505767,-0.0610539845758355,-0.0931098696461825,-0.1105022831050228,-0.1034059527462413,-0.0552861299709021,0.006198347107438,0.0114226375908619,-0.0081466395112016,-0.0023898941618299,-0.0047683923705722,0.0041237113402061,0.0613875771885215,0.0738699007717749,0.0567811934900541,0.0231092436974789,0.0503235082674333,0.0790251107828656,0.1343167701863352,0.2567741935483871,0.2049484536082473,0.3044642857142858,0.084632516703786,0.0409690060562877,0.2074380165289255,0.0806213017751478,0.1563118322121091,0.0679824561403508,0.1990151826015591,0.3718309859154929,0.3403669724770641,0.3894436519258202,0.4508440913604765,0.5559105431309903,0.4014388489208631,0.3502772643253233,0.2748691099476439,0.2540772532188839,0.1806060606060606,0.2014802631578947,0.1549407114624506,0.0993227990970655,0.0890793887439433,0.0770364909694065,0.075055187637969,0.0398576512455515,0.006544953496383,0.064868804664723
BQMM_18-L^C11,21.0,-0.2445157045014318,-5.599938499384994,2.5312667153930164,-0.2408586431745177,1.7614707018789898e-14,-0.0012326342227453,-0.3416624171341152,0.0024170480627314,-1.8605909280066584,-1.8605909280066584,-1.8605909280066584,0.0,0.0,0.0,0.5999999999999999,0.5999999999999999,1.0,1.0,1.0,0.5999999999999999,1.0,1.0,1.666666666666667,1.0,1.0,0.5999999999999999,1.0,0.3333333333333335,1.0,1.0,1.0,1.0,1.0,0.5999999999999999,1.0,1.666666666666667,1.0,1.0,1.0,1.0,1.0,0.5999999999999999,0.3333333333333335,1.0,0.5999999999999999,1.0,0.3333333333333335,0.5999999999999999,0.5999999999999999,0.3333333333333335,0.5999999999999999,0.5999999999999999,0.3333333333333335,0.3333333333333335,0.3333333333333335,0.3333333333333335,0.3333333333333335,1.0,0.5999999999999999,0.5999999999999999
