firms,age,cashdebt,chcsho,depr,grltnoa,herf,mve_ia,secured,securedind,tb,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BACQ_71-L^J02,1.0,0.4711994578721482,0.0017921146953405,0.0720489296636085,0.8797847621376402,1.046397352434027e-05,2.2183809401714445,1.0,1.0,0.9027230302253292,-0.0775254502740798,-0.0685630926331145,-0.0207055214723925,-0.0207055214723925,-0.1835038363171356,-0.2809684684684685,-0.2618497109826589,-0.1620734908136483,-0.085898353614889,-0.0949681077250177,-0.0949681077250177,-0.0589535740604274,-0.0498511904761904,0.136120996441281,0.1221441124780315,-0.0773121387283237,0.0102848101265822,-0.0303720577069096,-0.1509308510638297,-0.1691607026675341,-0.1902346227013316,-0.2165644171779142,-0.1968553459119497,-0.2102659245516389,-0.206832298136646,-0.1394878706199461,-0.1582069874752801,-0.2131854590264942,-0.3379989631933644,-0.3514474352463179,-0.3924833491912464,-0.4038281979458451,-0.4038281979458451,-0.3944997629208155,-0.3471370143149284,-0.3097297297297298,-0.2809684684684685,-0.3264767932489452,-0.2648244099021302,-0.3471370143149284,-0.3289542827115082,-0.3924833491912464,-0.3097297297297298,-0.356026222894604,-0.3335073068893528,-0.3887027285782671,-0.4386813186813186,-0.2618497109826589,-0.2825842696629214
BALZ_07-L^I10,2.0,0.0710217755443886,0.0001950705026146,0.1525129982668977,-0.0567253975075193,2.82508297317552e-07,0.1923672987051543,1.0,1.0,6.585654855006423,-0.027027027027027,0.0882352941176469,0.0571428571428571,0.1212121212121211,0.0,0.0571428571428571,-0.0263157894736841,-0.075,-0.075,-0.2127659574468084,-0.3392857142857143,-0.3728813559322034,-0.421875,-0.3508771929824561,-0.3620689655172413,-0.3833333333333333,-0.3018867924528302,-0.3148148148148149,-0.3934426229508196,-0.3728813559322034,-0.2291666666666666,-0.2745098039215686,-0.2291666666666666,-0.2884615384615385,-0.3833333333333333,-0.3508771929824561,-0.2745098039215686,-0.3833333333333333,-0.6145833333333333,-0.5934065934065934,-0.63,-0.6145833333333333,-0.6185567010309279,-0.5542168674698795,-0.4477611940298508,-0.4714285714285714,-0.3392857142857143,-0.3018867924528302,-0.2884615384615385,-0.2448979591836735,-0.2448979591836735,-0.2884615384615385,-0.1956521739130435,-0.2127659574468084,-0.2291666666666666,-0.3272727272727274,-0.1777777777777778,-0.1395348837209302,-0.2448979591836735
BBEK_99-L^L95,1.0,0.5666887856668879,0.0119402985074626,0.1315612382234186,0.5540512820512682,3.03522031778518e-06,4.862949039679338,1.0,1.0,0.5137433925790887,-0.0303030303030301,-0.0350877192982456,-0.0406976744186047,0.0248447204968942,0.0576923076923077,-0.0782122905027933,-0.0236686390532544,0.1073825503355703,0.1224489795918366,0.0963455149501661,0.1301369863013699,0.1785714285714286,0.2499999999999997,0.4537444933920704,0.4473684210526316,0.3147410358565736,0.3580246913580245,0.4666666666666665,0.3469387755102038,0.3095238095238095,0.3253012048192769,0.3095238095238095,0.4410480349344976,0.3924050632911391,0.2941176470588236,0.3924050632911391,0.5492957746478873,0.2547528517110267,-0.0322580645161291,-0.0544412607449857,0.0060975609756097,-0.046242774566474,-0.0322580645161291,0.0509554140127388,0.1224489795918366,0.064516129032258,0.134020618556701,0.2890625,0.264367816091954,0.1870503597122301,0.2313432835820894,0.0927152317880795,0.1578947368421051,0.1036789297658862,0.2177121771217711,0.1956521739130434,0.1956521739130434,0.3253012048192769,0.4798206278026904
BBIO_50-L^J00,1.0,0.2164405426975259,0.0078125,0.1151672521765694,0.0106842121148098,1.4150362053577507e-05,2.210574131771185,1.0,1.0,1.0001963311041004,-0.1103448275862069,-0.0268456375838926,0.0740740740740739,0.1153846153846154,-0.0068493150684931,-0.0584415584415585,-0.0136054421768707,0.0902255639097744,0.0984848484848484,0.1153846153846154,0.1788617886178862,0.2083333333333332,0.2184873949579833,0.4499999999999999,0.3942307692307691,0.294642857142857,0.4077669902912619,0.4077669902912619,0.2831858407079646,0.3679245283018866,0.3551401869158876,0.3942307692307691,0.4646464646464645,0.3302752293577979,0.3679245283018866,0.5425531914893618,0.7058823529411764,0.5934065934065933,0.0431654676258992,0.0984848484848484,0.0583941605839415,0.1788617886178862,0.2831858407079646,0.306306306306306,0.3942307692307691,0.2288135593220339,0.3302752293577979,0.576086956521739,0.576086956521739,0.7261904761904763,0.6860465116279069,0.5263157894736843,0.25,0.1693548387096775,0.2719298245614037,0.2608695652173913,0.1599999999999999,0.2608695652173913,0.4646464646464645
BBNH_32-L^L97,3.0,0.1528004290671074,-0.0007578299595141,0.0494920552227142,0.2741920836520837,0.0002735578016704,12.391839271141992,1.0,1.0,0.7754399175125672,-0.0789473684210526,-0.0318471337579617,0.0666666666666666,0.1782945736434107,0.0519031141868511,-0.0379746835443037,0.0201342281879195,0.1014492753623188,0.1343283582089551,0.0592334494773518,0.1094890510948904,0.1782945736434107,0.1875,0.413953488372093,0.357142857142857,0.3511111111111111,0.251028806584362,0.2459016393442623,0.2307692307692306,0.1968503937007875,0.1968503937007875,0.2459016393442623,0.2936170212765956,0.2936170212765956,0.3392070484581497,0.357142857142857,0.6170212765957448,0.504950495049505,0.0704225352112677,0.1385767790262173,0.0935251798561151,0.1343283582089551,0.0666666666666666,0.2258064516129032,0.3160173160173161,0.1968503937007875,0.2307692307692306,0.3333333333333335,0.2936170212765956,0.3818181818181816,0.4545454545454546,0.4901960784313726,0.5833333333333335,0.4757281553398058,0.5833333333333335,0.504950495049505,0.4615384615384614,0.6344086021505375,0.7572254335260116
BBOU_00-L,1.0,0.2266808964781216,0.00065287648154,0.0591054313099041,0.0567414705345655,1.4301992360858735e-05,12.868989879997722,1.0,1.0,0.8739488785872855,-0.0181818181818183,-0.0302267002518892,0.023936170212766,0.1159420289855073,0.1737804878048781,0.1191860465116279,0.2300319488817892,0.3184931506849315,0.3652482269503547,0.4312267657992565,0.5217391304347827,0.673913043478261,0.7111111111111112,0.9948186528497412,1.0263157894736843,0.9543147208121828,1.0698924731182795,1.1875,1.0370370370370372,1.0052083333333337,1.047872340425532,1.1153846153846154,1.2514619883040936,1.2000000000000002,1.3053892215568863,1.3053892215568863,1.711267605633803,1.601351351351351,0.774193548387097,0.878048780487805,0.8160377358490565,0.8509615384615385,0.8599033816425123,1.0052083333333337,1.1270718232044197,1.0263157894736843,1.27810650887574,1.3053892215568863,1.3053892215568863,0.9642857142857144,1.0923913043478262,0.8965517241379313,1.1629213483146068,1.0052083333333337,1.2126436781609198,1.1508379888268156,1.047872340425532,1.3333333333333337,1.3053892215568863
BBQS_26-L^G99,1.0,0.3373907360509762,0.002023581906034,0.0971845318860244,0.5195259593679172,4.3042644722249504e-05,3.100449264862096,1.0,1.0,0.4779319330741926,-0.0320754716981132,-0.0652557319223986,0.0076045627376426,-0.0275229357798165,-0.0971039182282794,-0.1311475409836064,-0.045045045045045,-0.0074906367041198,-0.0074906367041198,0.0,-0.0074906367041198,-0.0239410681399631,-0.022140221402214,0.1252653927813163,0.0515873015873016,0.0095238095238094,0.0231660231660231,0.0392156862745098,-0.034608378870674,-0.0718038528896672,-0.0185185185185186,-0.0310786106032906,-0.0111940298507463,-0.0619469026548673,-0.094017094017094,-0.0484739676840216,0.1804008908685967,0.0557768924302788,-0.2217327459618208,-0.1666666666666667,-0.1692789968652037,-0.1062394603709949,-0.0718038528896672,0.0271317829457364,0.0642570281124497,-0.0846286701208981,0.1699779249448123,0.2470588235294117,0.2296983758700697,0.2740384615384614,0.2183908045977012,0.1804008908685967,0.280193236714976,0.2183908045977012,0.341772151898734,0.1699779249448123,0.3947368421052633,0.6719242902208202,0.8794326241134751
BBTU_63-L^C18,1.0,0.2452513713223627,0.001012238544023,0.0294185884645724,1.222364928503891,4.2375372057237104e-05,5.61806981072074,1.0,1.0,0.7784492073904261,-0.0816326530612244,-0.0648854961832061,0.0352112676056337,0.1307692307692307,-0.0341655716162944,-0.04296875,-0.0303430079155673,0.0953800298062592,0.1002994011976048,0.1360123647604327,0.1666666666666667,0.1951219512195121,0.2804878048780486,0.47,0.4999999999999998,0.397338403041825,0.4244186046511626,0.4969450101832993,0.4583333333333332,0.4818548387096772,0.5473684210526315,0.5705128205128205,0.611842105263158,0.7334905660377358,0.7625899280575539,0.981132075471698,1.181008902077151,0.8103448275862071,0.4525691699604743,0.4939024390243902,0.4525691699604743,0.5605095541401273,0.5248962655601659,0.4999999999999998,0.5506329113924049,0.5248962655601659,0.7093023255813953,0.7970660146699267,0.9240837696335078,0.8797953964194372,0.949602122015915,0.909090909090909,1.0027247956403271,0.975806451612903,0.9864864864864864,1.0081967213114753,0.823821339950372,0.9240837696335078,1.1745562130177514
BBVN_02-L^I99,2.0,0.1572159672466734,0.0027829074573816,0.1352757544224766,-0.0246312908620952,3.905047500463877e-07,0.6505804490577815,1.0,1.0,0.7969799152212497,0.010752688172043,-0.0606060606060605,-0.0746268656716416,0.0108695652173913,-0.1428571428571428,-0.1388888888888889,-0.1142857142857143,-0.0158730158730158,0.0,0.0,-0.0053475935828877,-0.0558375634517765,-0.0606060606060605,0.0689655172413794,0.0508474576271187,-0.0158730158730158,0.0054054054054053,-0.0699999999999999,-0.2314049586776858,-0.1842105263157893,-0.1877729257641921,-0.218487394957983,-0.1696428571428572,-0.218487394957983,-0.2377049180327868,-0.1696428571428572,-0.1769911504424777,-0.1348837209302325,-0.4038461538461538,-0.3161764705882353,-0.3161764705882353,-0.3161764705882353,-0.2818532818532817,-0.2846153846153846,-0.1806167400881057,-0.3716216216216216,-0.2677165354330708,-0.110047846889952,-0.0926829268292681,-0.0926829268292681,-0.0053475935828877,-0.0412371134020618,0.1411042944785276,0.0219780219780219,0.0391061452513967,-0.0053475935828877,0.087719298245614,0.1923076923076923,0.2483221476510066
BBXK_89-L^E06,2.0,0.4216760438258809,0.00074294205052,0.0443723382680997,0.0225754576942051,9.951797251456144e-05,12.419370003603683,1.0,1.0,1.0056244174482811,0.0167364016736402,0.0084388185654007,0.0042016806722691,0.0717488789237668,0.0257510729613734,-0.0842911877394635,-0.0401606425702811,0.0436681222707424,0.1327014218009479,0.1831683168316831,0.2578947368421054,0.2383419689119172,0.1490384615384614,0.3131868131868132,0.4058823529411766,0.1715686274509804,0.2383419689119172,0.3426966292134832,0.1715686274509804,0.1601941747572814,0.1435406698564594,0.1273584905660376,0.1545893719806765,0.1435406698564594,0.1327014218009479,0.1116279069767443,0.1715686274509804,0.0127118644067798,-0.152482269503546,-0.1433691756272401,-0.2138157894736841,-0.1672473867595818,-0.2006688963210702,-0.1309090909090908,-0.0553359683794465,-0.0590551181102362,0.0717488789237668,0.1327014218009479,0.1013824884792626,0.0257510729613734,0.0257510729613734,-0.0736434108527132,0.0301724137931036,-0.0244897959183674,0.0257510729613734,-0.0401606425702811,-0.0627450980392155,0.0814479638009051,0.195
