firms,absacc,acc,age,agr,cashdebt,chpmia,currat,egr,grltnoa,herf,invest,lgr,mve_ia,pchcapx_ia,pchcurrat,pchquick,pchsale_pchrect,pctacc,quick,roic,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BALZ_07-L^I10,0.0591054893179204,-0.0591054893179204,15.0,-0.0453556049779965,0.0782982849524271,-0.9873067745822072,1.2042656057210486,-0.0103374292958844,-0.041529988500877,1.8558147270487425e-08,0.0181528888468272,-0.0656279001611878,0.1161807521929635,0.1689648925546377,-0.142708073463881,-0.1590201192014834,-0.0593513653656937,-4.681687440076702,0.8386422582026039,0.0224081905800051,-0.0361363743620513,0.1034482758620691,-0.0645161290322581,-0.2564102564102565,-0.1470588235294119,0.1153846153846152,-0.1470588235294119,-0.1212121212121213,-0.1944444444444444,-0.3829787234042553,-0.42,-0.42,-0.4313725490196078,-0.4821428571428572,-0.5915492957746479,-0.618421052631579,-0.4727272727272728,-0.4528301886792453,-0.5972222222222222,-0.5972222222222222,-0.7156862745098039,-0.7156862745098039,-0.7478260869565218,-0.7184466019417476,-0.8092105263157895,-0.8440860215053764,-0.8231707317073171,-0.8423913043478262,-0.8564356435643564,-0.8473684210526315,-0.8564356435643564,-0.8457446808510638,-0.8481675392670157,-0.8187500000000001,-0.7751937984496124,-0.7716535433070866,-0.8116883116883117,-0.7410714285714286,-0.7040816326530612,-0.7040816326530612,-0.6419753086419754,-0.6375000000000001,-0.6588235294117647,-0.6282051282051282,-0.6329113924050633,-0.6081081081081081,-0.5606060606060607,-0.573529411764706,-0.5,-0.5084745762711864
BBOU_00-L,0.0216470588235294,-0.0216470588235294,14.0,0.04883166969147,0.1612550471063257,-0.3289776334801068,0.9956539454026893,0.1569307885097358,-0.056636678200692,0.0001155673618468,-0.0619328493647912,0.0082777261593039,29.153079413889888,0.4621698251168504,-0.0334898029650001,-0.0482722569173726,-0.2121244353380929,-0.2418058132343846,0.6811082439223143,0.079366050666993,-0.120037438577334,-0.015527950310559,-0.0459259259259258,-0.019786910197869,-0.1178082191780821,-0.1929824561403509,-0.1785714285714285,-0.1261872455902306,-0.2432432432432432,-0.2511627906976743,-0.2883977900552487,-0.2984749455337689,-0.2597701149425286,-0.240566037735849,-0.1796178343949044,-0.1355704697986577,-0.0799999999999999,-0.0799999999999999,-0.0625909752547306,-0.1261872455902306,-0.1929824561403509,-0.1603650586701434,-0.1117241379310344,-0.1005586592178771,-0.1005586592178771,-0.0152905198776758,-0.1413333333333333,-0.1092669432918395,-0.0212765957446807,0.0609555189456343,0.1161178509532063,0.1065292096219931,0.0697674418604652,0.1200000000000001,0.2384615384615385,0.2752475247524752,0.3472803347280335,0.4311111111111112,0.2931726907630521,0.1398230088495575,0.0627062706270629,0.066225165562914,0.0141732283464568,0.0303999999999999,-0.0584795321637425,-0.0416666666666665,-0.1030640668523675,-0.0473372781065087,-0.0666666666666666,-0.0839260312944523
BBTK_30-L^C11,0.1134510869565217,-0.1134510869565217,11.0,0.1364296081277213,0.1818181818181818,-7.532029339898496,1.8613333333333333,0.8411764705882353,0.1253396739130146,3.203582396462103e-07,0.2216981132075471,-0.108730583824317,0.0044761048207949,-0.271051165300834,-0.2328427255985267,-0.2464646464646464,0.6064997804128239,-2.256756756756757,1.8,0.0007898894154818,0.2272727272727272,0.1,0.1904761904761904,0.3513513513513513,0.3513513513513513,0.25,0.9230769230769228,0.9230769230769228,0.4705882352941175,0.4705882352941175,0.4705882352941175,0.4705882352941175,0.4705882352941175,0.1904761904761904,0.1904761904761904,0.1904761904761904,0.1904761904761904,0.1904761904761904,0.25,0.25,1.0833333333333337,0.25,0.25,0.3157894736842106,0.4285714285714286,0.6666666666666667,1.0,0.7857142857142856,0.7857142857142856,0.7857142857142856,1.0,1.0,1.5,0.8518518518518516,1.272727272727273,0.5625,2.125,2.125,1.272727272727273,0.25,0.25,0.25,0.3888888888888888,0.4705882352941175,0.7241379310344829,0.7241379310344829,0.7857142857142856,0.7241379310344829,0.9230769230769228,1.272727272727273
BBTU_63-L^C18,0.0707154413795824,-0.0707154413795824,14.0,0.0019354966128809,0.1224645846748229,0.1146593792447891,0.7934593765968319,-0.0811946738079296,-0.0981216210883429,2.7256218962700163e-05,-0.0474789169118954,0.0966122431759692,3.500750080960118,0.0301611507780342,0.7405602981143564,0.7798256356484531,0.5228867575763525,-3.683453237410072,0.7736331119059785,0.0596739991860689,0.3164976692777163,-0.0567010309278349,-0.0372208436724567,-0.1080459770114942,-0.0805687203791468,0.0210526315789474,-0.1709401709401709,-0.1509846827133479,-0.2706766917293234,-0.3445945945945946,-0.3660130718954248,-0.3544093178036606,-0.2828096118299446,-0.2347140039447732,-0.2377210216110019,-0.2193158953722334,-0.0934579439252337,-0.1261261261261262,-0.3310344827586207,-0.3500837520938024,-0.3456998313659358,-0.3356164383561644,-0.2761194029850746,-0.2193158953722334,-0.3009009009009009,-0.3321858864027538,-0.2301587301587302,-0.1691648822269807,-0.1601731601731602,-0.1691648822269807,-0.2595419847328245,-0.2720450281425891,-0.2788104089219331,-0.3565505804311775,-0.4030769230769231,-0.4277286135693215,-0.3821656050955414,-0.0536585365853657,-0.1882845188284519,-0.2255489021956087,-0.1655913978494624,-0.2347140039447732,-0.3356164383561644,-0.3489932885906041,-0.3607907742998353,-0.4103343465045592,-0.4684931506849314,-0.4285714285714286,-0.436046511627907,-0.2679245283018867
BBXK_89-L^E06,0.0986815219495408,-0.0986815219495408,15.0,-0.0606907483106698,0.1827750951687488,-0.2805664977262373,1.9590803502293168,-0.0139226949664103,-0.0333096738577023,5.923585778894284e-05,0.0352326131086455,-0.0957454571991533,10.229745328152712,0.1887273043661168,-0.0879469574330609,-0.1114095728249451,0.066070869114946,-1.4322580645161291,1.7435821073321816,0.1264839746650116,-0.0071539199055977,0.0,-0.0265780730897008,-0.0900621118012422,-0.1906077348066298,-0.0517799352750808,-0.1012269938650305,-0.0668789808917197,-0.1972602739726027,-0.1906077348066298,-0.2165775401069518,-0.2038043478260869,-0.3574561403508771,-0.3371040723981899,-0.3138173302107727,-0.2783251231527093,-0.1580459770114942,-0.0265780730897008,-0.0900621118012422,0.0,-0.0487012987012986,-0.0034013605442175,-0.0608974358974359,-0.0815047021943573,0.0577617328519857,0.1098484848484848,0.3318181818181818,0.2629310344827587,0.273913043478261,0.2310924369747899,0.1767068273092369,0.1269230769230769,0.0390070921985816,-0.0487012987012986,0.0577617328519857,-0.0487012987012986,-0.0487012987012986,-0.1227544910179639,-0.1580459770114942,0.0068728522336769,-0.1227544910179639,-0.2123655913978495,-0.3857442348008385,-0.3503325942350331,-0.3233256351039261,-0.3644251626898047,-0.4163346613545816,-0.3883089770354906,-0.397119341563786,-0.312206572769953
BCPS_48-L^C06,0.1248392467950887,-0.1248392467950887,14.0,-0.0591419037860276,-0.0251341558501123,0.795404481973054,1.2553991749575346,-0.2115249472944483,0.031406099822658,6.502310207694798e-06,-0.0262210661832321,0.0588290840415485,1.579414708335687,-0.6760333275816319,-0.1510830827435023,-0.161282749605851,0.2800495484621718,-2.5659432387312187,1.1821159912642565,0.0910050428052069,0.0808158319870759,-0.0304878048780486,0.0,-0.1135135135135135,-0.108695652173913,-0.0409356725146199,-0.2743362831858407,-0.2227488151658767,-0.3278688524590164,-0.3903345724907063,-0.4121863799283154,-0.3387096774193548,-0.2115384615384615,-0.2743362831858407,-0.3109243697478991,-0.3333333333333333,-0.2115384615384615,-0.088888888888889,-0.2869565217391304,-0.3740458015267176,-0.3692307692307692,-0.4496644295302013,-0.3692307692307692,-0.359375,-0.4478114478114479,-0.4533333333333333,-0.4826498422712933,-0.4777070063694267,-0.4204946996466432,-0.7275747508305648,-0.7234401349072512,-0.6928838951310862,-0.7117750439367312,-0.7741046831955922,-0.7413249211356467,-0.75,-0.7706293706293706,-0.8066037735849056,-0.8412391093901259,-0.8209606986899564,-0.8153153153153153,-0.8185840707964602,-0.8384236453201971,-0.8385826771653544,-0.835506519558676,-0.8173719376391982,-0.8185840707964602,-0.8169642857142858,-0.7759562841530054,-0.7530120481927711
BCQE_67-L^A14,0.3119629874421679,-0.3119629874421679,15.0,-0.3612873278663159,-0.2294919944653093,1.122246002506766,1.5243977764051884,-1.7152777777777777,-0.2994995751108946,2.286253180050001e-05,-0.2294600030945381,-0.3339370986332949,0.7799504068308393,-0.4698425074712039,0.2755442589367232,0.3547536746702036,0.131916620104281,-1.145631067961165,1.2223594811612106,0.1432600112803158,-0.2802639127940333,-0.7096247960848288,-0.0048701298701299,-0.2080103359173126,-0.1602739726027396,-0.1179856115107914,-0.2954022988505747,-0.2141025641025641,-0.4167459562321598,-0.5048465266558966,-0.5154150197628459,-0.5769496204278813,-0.4738197424892704,-0.5476014760147602,-0.5599425699928213,-0.4917081260364843,-0.1771812080536913,0.3442982456140351,-0.4001956947162427,-0.410576923076923,-0.6127605811749842,-0.642981945253349,-0.6454598033545402,-0.6134930643127364,-0.6698976844372644,-0.7132834424695977,-0.6646608315098468,-0.6913393756294058,-0.6770284510010538,-0.642981945253349,-0.7997386475008167,-0.7867084203201113,-0.7901403628894215,-0.7776568734131302,-0.8293429844097996,-0.8008447043534763,-0.813109756097561,-0.817342073897497,-0.8442976885953772,-0.8240528128587831,-0.8235971223021583,-0.813280536095035,-0.8434627170582227,-0.8411093831000518,-0.8275182892515476,-0.8158606188044457,-0.8345925526173772,-0.8110939907550078,-0.7991480996068152,-0.7713539723983588
BCZB_W7-L^G07,0.0533287161284737,-0.0533287161284737,15.0,0.086713034052931,0.1318497065772426,-0.0333616822695105,0.8699204021784667,0.0319719471947194,0.0107350012985888,0.0002758403421416,0.0736157528678529,0.1293411230120091,6.558057979281803,0.1285774085866306,0.0986011945966258,0.1107306554552646,-0.0389075292955714,-1.3568281938325992,0.7023460410557185,0.060514907546669,0.0156158955832653,-0.0533807829181494,-0.1191222570532914,-0.1735294117647058,-0.113564668769716,-0.0876623376623376,-0.2172701949860723,-0.1855072463768116,-0.3261390887290167,-0.3480278422273781,-0.3864628820960698,-0.3851203501094092,-0.4046610169491524,-0.3713646532438478,-0.3277511961722488,-0.321256038647343,-0.3480278422273781,-0.3163017031630171,-0.3465116279069767,-0.3917748917748918,-0.441351888667992,-0.4357429718875503,-0.3783185840707964,-0.3796909492273731,-0.3540229885057471,-0.3261390887290167,-0.3810572687224669,-0.3727678571428572,-0.376940133037694,-0.34037558685446,-0.321256038647343,-0.2364130434782608,-0.2194444444444444,-0.0964630225080385,-0.2682291666666666,-0.1807580174927113,-0.0786885245901638,-0.2546419098143235,-0.2957393483709273,-0.252659574468085,-0.3293556085918855,-0.3372641509433962,-0.4288617886178861,-0.3419203747072599,-0.402127659574468,-0.3540229885057471,-0.376940133037694,-0.3613636363636364,-0.3196125907990315,-0.4253578732106339
BDAJ_H9-L,0.0177343467245747,0.0177343467245747,8.0,0.207309766327142,0.223157894736842,-0.0064635516529893,2.0644359032331,0.3051224944320714,0.0307636626854844,1.9476058403483226e-06,0.0491977897610013,0.1574166389719728,2.0322554547862057,0.1964109905385261,0.0904682041811228,0.1112394626260638,0.1327806093137877,0.2150694952450621,1.896224282161429,0.1171989273525109,0.0714756017265343,-0.0060975609756097,-0.1135135135135135,-0.1568123393316196,-0.2096385542168676,-0.032448377581121,-0.106267029972752,0.0218068535825544,-0.108695652173913,-0.1738035264483628,-0.1413612565445026,-0.1941031941031942,-0.0574712643678161,-0.0628571428571429,0.0282131661442006,0.0445859872611464,0.2377358490566037,0.2964426877470356,0.0512820512820511,-0.0030395136778116,0.1194539249146755,0.0718954248366012,0.2664092664092663,0.2424242424242422,0.28125,0.3957446808510636,0.3497942386831274,0.2964426877470356,0.3666666666666667,0.4017094017094016,0.4077253218884118,0.4199134199134198,0.5545023696682465,0.6482412060301506,0.6078431372549018,0.5845410628019323,0.5185185185185184,0.5471698113207546,0.2058823529411764,0.1970802919708028,0.2103321033210332,0.1043771043771042,-0.0914127423822714,-0.1820448877805486,-0.0547550432276657,-0.0120481927710843,-0.0812324929971989,0.0512820512820511,-0.0060606060606061,0.1549295774647887
BDCK_44-L^L08,0.0464601769911504,-0.0464601769911504,14.0,-0.0271580989330746,0.1961400359066427,-0.08208708868826,0.9740173217854764,-0.0279269602577872,-0.1283185840707915,2.914849586364072e-07,-0.0548011639185256,-0.0265721877767936,0.000546228290298,-0.528942049933467,0.1179315338390803,0.1190708758263719,0.1340620208916781,-1.118343195266272,0.9653564290473016,0.0629599345870809,0.0690566037735849,0.0,0.0,0.0,0.0,0.0,-0.0588235294117647,-0.0588235294117647,-0.0588235294117647,-0.0588235294117647,-0.0588235294117647,-0.0588235294117647,-0.0588235294117647,-0.0588235294117647,-0.0588235294117647,-0.0588235294117647,-0.0588235294117647,-0.0588235294117647,-0.0588235294117647,-0.0588235294117647,-0.0588235294117647,-0.0588235294117647,-0.0588235294117647,-0.0857142857142856,-0.0857142857142856,-0.0857142857142856,-0.0857142857142856,-0.0857142857142856,-0.0857142857142856,-0.0857142857142856,-0.0588235294117647,-0.0857142857142856,-0.0857142857142856,-0.0857142857142856,-0.0588235294117647,-0.0588235294117647,-0.0588235294117647,-0.0588235294117647,-0.0588235294117647,-0.0588235294117647,-0.0588235294117647,-0.0588235294117647,-0.0588235294117647,-0.0588235294117647,-0.0588235294117647,-0.0588235294117647,-0.0588235294117647,-0.0588235294117647,-0.0588235294117647,-0.0588235294117647
