firms,age,cashdebt,chcsho,chinv,depr,grltnoa,herf,mve_ia,secured,securedind,tb,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BCPS_48-L^C06,1.0,0.2712681638044914,0.000777287804878,0.2434838528164626,0.0483557112278653,1.1086995840114002,6.59441338144385e-05,5.582227666255498,1.0,1.0,0.7617559980951247,-0.0395683453237409,-0.0211267605633802,-0.0495726495726496,-0.065546218487395,0.0258302583025828,0.0334572490706319,-0.1244094488188977,-0.1366459627329194,-0.1485451761102604,-0.0686767169179229,-0.0794701986754967,-0.1244094488188977,-0.1118210862619808,-0.1326053042121685,-0.08099173553719,0.1119999999999998,0.0671785028790785,0.0220588235294116,0.0451127819548871,0.0651340996168581,0.0201834862385319,0.0145985401459851,0.0109090909090907,0.0201834862385319,0.0090744101633393,0.0712909441233138,0.0733590733590734,0.1779661016949152,0.224669603524229,0.1209677419354837,-0.2011494252873563,-0.1575757575757576,-0.1726190476190476,-0.2057142857142857,-0.1524390243902439,-0.0608108108108108,-0.0560271646859082,-0.0702341137123747,0.0353817504655491,0.1255060728744936,0.1440329218106995,0.1535269709543567,0.1680672268907563,0.1440329218106995,0.2034632034632033,0.1346938775510202,0.1187122736418511,0.0431519699812381,0.1075697211155379
BCQE_67-L^A14,2.0,0.2094705924493158,2.813958525396348e-06,0.0260982013401779,0.0862516212710765,0.0086210274697283,5.925555807892602e-06,2.081214665433552,1.0,1.0,1.224016435010985,-0.0061633281972265,0.0816666666666667,0.0156494522691705,-0.0240601503759398,0.0062015503875969,-0.0255255255255255,-0.1276881720430107,-0.1846733668341708,-0.1604139715394567,-0.1121751025991791,-0.1133879781420764,-0.0566860465116279,-0.0298953662182361,-0.0820367751060821,-0.0342261904761903,0.1507092198581561,0.2314990512333967,0.152753108348135,0.2409177820267685,0.2432950191570881,0.1507092198581561,0.2432950191570881,0.2928286852589643,0.3353909465020575,0.3634453781512605,0.3271983640081801,0.3750000000000002,0.4988452655889146,0.763586956521739,0.582926829268293,0.0220472440944883,-0.0196374622356495,-0.1023513139695712,-0.1109589041095889,-0.1997533908754623,-0.1437994722955144,-0.1133879781420764,0.0501618122977347,0.142605633802817,0.2456813819577736,0.2130841121495328,0.3032128514056225,0.2902584493041749,0.036741214057508,0.0252764612954186,0.0252764612954186,-0.0166666666666666,0.0656814449917899,0.142605633802817
BCUB_73-L^L00,1.0,0.4654706316048169,0.0003032746744478,0.4238329238329238,0.1095817893065113,0.2106879606879558,2.702921534026066e-06,1.677131761753662,1.0,1.0,0.9001028329140047,-0.0044843049327353,0.0324074074074074,0.0518867924528301,0.0469483568075117,0.0721153846153845,0.056872037914692,-0.0219298245614034,-0.0590717299578059,-0.0550847457627118,-0.0044642857142858,0.0229357798165137,0.0,-0.0044642857142858,0.0136363636363634,0.0518867924528301,0.2054054054054053,0.252808988764045,0.1736842105263158,0.2742857142857142,0.319526627218935,0.252808988764045,0.3117647058823529,0.4203821656050954,0.3937499999999998,0.3765432098765431,0.3937499999999998,0.319526627218935,0.5486111111111112,0.7698412698412698,0.6641791044776117,-0.0387931034482758,0.0276497695852535,0.1614583333333332,0.2320441988950274,0.2816091954022988,0.3273809523809523,0.3597560975609757,0.3850931677018632,0.5170068027210883,0.8130081300813008,0.9734513274336284,1.0648148148148149,1.207920792079208,0.8898305084745763,0.7698412698412698,0.5815602836879434,0.6277372262773722,0.5704225352112677,0.7698412698412698
BCYN_75-L^D01,1.0,0.2489321636889725,-0.0006358231140356,0.0114727922478393,0.0794491525423728,0.1380790254039678,7.345502742069421e-05,12.30214295445905,1.0,1.0,1.2972686994546638,-0.0205011389521639,0.0502392344497608,0.045238095238095,-0.0854166666666667,-0.0309050772626933,0.0305164319248825,-0.0178970917225951,-0.0699152542372881,0.0045766590389015,0.0947630922693265,0.0839506172839505,0.0233100233100231,0.0353773584905658,0.045238095238095,0.0681265206812651,0.294985250737463,0.2401129943502824,0.2331460674157301,0.2296918767507003,0.306547619047619,0.2331460674157301,0.2798833819241981,0.294985250737463,0.444078947368421,0.5403508771929824,0.5190311418685118,0.5403508771929824,0.5403508771929824,0.6319702602230481,0.6884615384615382,-0.015695067264574,0.0681265206812651,-0.0679405520169852,0.3183183183183182,0.3718749999999997,0.3936507936507936,0.6884615384615382,0.8368200836820081,0.7845528455284552,0.9170305676855894,1.032407407407407,0.951111111111111,1.110576923076923,1.1625615763546795,1.4943181818181817,1.2512820512820513,1.0514018691588785,0.9954545454545451,0.9004329004329001
BCZB_W7-L^G07,2.0,0.2396231292907821,0.0006605019815059,0.007166961272698,0.0377592754893368,0.095645187208731,0.0001511068933037,9.241471876871197,1.0,1.0,0.8173212478379489,0.0250000000000001,-0.054054054054054,-0.0728476821192053,-0.0759075907590759,-0.0697674418604651,-0.0243902439024391,-0.0879478827361563,-0.1463414634146341,-0.1111111111111111,0.0,0.033210332103321,0.018181818181818,0.1023622047244092,0.1382113821138211,0.0526315789473683,0.2444444444444444,0.2444444444444444,0.1814345991561179,0.2844036697247705,0.2017167381974247,0.1428571428571428,0.0810810810810811,0.1382113821138211,0.0687022900763356,0.0769230769230768,0.1199999999999998,0.0852713178294573,0.1428571428571428,0.1814345991561179,0.0687022900763356,-0.1222570532915361,-0.0311418685121108,-0.1304347826086958,-0.1384615384615385,-0.0909090909090909,-0.0277777777777777,0.0144927536231884,0.0256410256410255,0.1244979919678712,0.1814345991561179,0.2017167381974247,0.2499999999999997,0.2334801762114535,0.1965811965811965,0.3333333333333332,0.278538812785388,0.386138613861386,0.278538812785388,0.2444444444444444
BCZR_85-L^G00,1.0,0.3829791735723706,1.8800308404009253e-05,0.3743574960820456,0.141657351442788,0.5971378632735146,1.2255345389423603e-05,5.763314121330724,1.0,1.0,0.9240868653141314,-0.0364583333333332,-0.1232876712328766,-0.1192660550458716,-0.2131147540983606,-0.2131147540983606,-0.1428571428571428,-0.1541850220264317,-0.1864406779661017,-0.1086350974930362,-0.1152073732718894,-0.2558139534883721,-0.1272727272727273,-0.02834008097166,0.1047180667433831,0.1162790697674418,0.3714285714285714,0.461187214611872,0.3296398891966758,0.3008130081300812,0.3079019073569482,0.1707317073170733,0.1267605633802817,0.1925465838509314,0.2121212121212121,0.8250950570342206,0.7021276595744681,0.8045112781954886,0.7297297297297298,0.7297297297297298,0.794392523364486,0.1188811188811187,0.2435233160621761,0.4076246334310849,0.437125748502994,0.5686274509803921,0.6842105263157894,0.6842105263157894,0.536,0.8181818181818181,1.0210526315789474,1.222222222222222,1.191780821917808,1.4615384615384617,1.0869565217391304,1.064516129032258,1.0425531914893615,0.9591836734693876,0.7777777777777777,1.1333333333333333
BDAJ_H9-L,30.0,0.5341056862513299,4.246770196354464e-05,0.1454638124362895,0.0523542215603161,0.8337410805300255,3.7584432568877584e-06,4.877282940693182,1.0,1.0,1.088640937136957,-0.0236966824644548,0.0047619047619047,-0.0538116591928251,-0.0806100217864923,-0.1078224101479916,-0.0580357142857144,-0.156,-0.1626984126984128,-0.1900191938579655,-0.2141527001862198,-0.1626984126984128,-0.1837524177949709,-0.1244813278008299,-0.1115789473684211,-0.0474040632054175,0.0710659898477157,0.1530054644808742,0.057644110275689,0.1283422459893046,0.2057142857142857,0.0989583333333332,0.0737913486005088,0.0989583333333332,0.0792838874680306,0.1436314363143631,0.2522255192878337,0.2905198776758408,0.430508474576271,0.5457875457875456,0.5629629629629627,0.1076115485564304,0.1436314363143631,0.0737913486005088,0.0267639902676397,0.0904392764857879,0.1047120418848166,0.192090395480226,0.1657458563535909,0.294478527607362,0.5071428571428571,0.5514705882352939,0.5746268656716416,0.6549019607843138,0.5571955719557196,0.5984848484848484,0.5179856115107915,0.4551724137931034,0.5179856115107915,0.4452054794520548
BDBL_73-L^I97,2.0,0.3674029701734681,0.0041572386689789,-0.0024487796914537,0.3153689070407529,-0.0413027507958507,4.343123762239027e-05,4.55123802862188,1.0,1.0,0.7718183327079273,-0.0135869565217392,-0.0264550264550263,-0.1559633027522936,-0.1481481481481481,-0.1341176470588234,-0.1067961165048543,-0.1711711711711712,-0.2396694214876032,-0.1965065502183406,-0.1258907363420427,-0.0466321243523315,-0.0366492146596857,-0.0441558441558441,-0.0707070707070706,-0.0958230958230959,0.0605187319884725,0.0366197183098593,-0.0134048257372653,0.03954802259887,0.0635838150289018,0.0,0.0,0.03954802259887,0.0484330484330486,0.1428571428571428,0.1393188854489164,0.1682539682539683,0.2432432432432432,0.2390572390572389,0.3992395437262359,-0.0845771144278605,0.0,-0.065989847715736,-0.1279620853080567,-0.086848635235732,-0.0315789473684209,0.03954802259887,0.0728862973760933,0.1909385113268609,0.4099616858237549,0.4099616858237549,0.4263565891472869,0.4375,0.3333333333333335,0.4375,0.4099616858237549,0.472,0.3237410071942448,0.273356401384083
BDFF_05-L^C99,2.0,0.2104186952288218,0.0013306719893546,0.0141783758543108,0.041497633536173,0.0047544254361755,1.3767323385143065e-05,3.2172064307851644,1.0,1.0,0.6971643827009432,-0.0273224043715847,-0.102941176470588,-0.0849999999999999,-0.1605504587155963,-0.1408450704225352,-0.1902654867256638,-0.2179487179487178,-0.3120300751879699,-0.2988505747126436,-0.2112068965517241,-0.2112068965517241,-0.2591093117408907,-0.2591093117408907,-0.2310924369747898,-0.268,-0.1830357142857142,-0.2245762711864407,-0.3015267175572519,-0.2738095238095237,-0.28515625,-0.3068181818181817,-0.2438016528925619,-0.2620967741935484,-0.3171641791044776,-0.2620967741935484,-0.2961538461538461,-0.2934362934362934,-0.2906976744186046,-0.2738095238095237,-0.3068181818181817,-0.4786324786324786,-0.4403669724770642,-0.4649122807017544,-0.4208860759493671,-0.4208860759493671,-0.3601398601398601,-0.2738095238095237,-0.3369565217391305,-0.2620967741935484,-0.2560975609756097,-0.2438016528925619,-0.3464285714285714,-0.2043478260869564,-0.268,-0.1973684210526315,-0.2961538461538461,-0.3015267175572519,-0.2738095238095237,-0.3556338028169014
BDLO_40-L^L93,2.0,0.2930303544175004,0.0022727272727272,-0.0167065530539761,0.0244488829708536,0.0103044068106613,1.3198129871779178e-05,3.877143234659864,1.0,1.0,0.6095487215082744,-0.0393794749403341,-0.0047505938242279,-0.0541760722347628,-0.025581395348837,-0.0023809523809523,0.0580808080808081,0.0294840294840295,-0.0400916380297823,0.0435865504358656,0.1040843214756259,0.0883116883116883,0.0269607843137256,0.1143617021276597,0.1040843214756259,0.1203208556149733,0.26969696969697,0.3280507131537244,0.2658610271903323,0.2932098765432098,0.4013377926421404,0.23781388478582,0.2582582582582584,0.3134796238244515,0.2287390029325513,0.2620481927710845,0.3176100628930818,0.3052959501557633,0.3280507131537244,0.4013377926421404,0.3280507131537244,0.1622746185852983,0.1233243967828419,0.0607594936708861,0.0554156171284634,0.107001321003963,0.1011826544021026,0.2620481927710845,0.1903409090909091,0.3365231259968104,0.4155405405405408,0.5181159420289858,0.4013377926421404,0.5376146788990828,0.3715220949263502,0.4373927958833621,0.2287390029325513,0.4107744107744109,0.3134796238244515,0.26969696969697
BDRV_05-L^D00,6.0,0.5289431757833245,0.0056657223796034,0.1302862024775737,0.0387431360585723,1.3853054250318708,5.1247181984540006e-05,8.00876478386346,1.0,1.0,0.7230601201077091,0.0026263952724885,-0.0274584929757343,-0.0702075702075701,-0.1103971962616823,-0.1062206572769952,-0.024967989756722,-0.1025338833235119,-0.1472564389697648,-0.123705408515535,-0.0690709046454767,0.003955174686882,-0.0167850225952227,0.023521505376344,-0.0311704834605598,0.024899057873486,0.1751543209876542,0.1945098039215687,0.1625954198473282,0.1992125984251969,0.2691666666666668,0.1787925696594428,0.1787925696594428,0.1652639632746748,0.1076363636363637,0.1100583090379008,0.1477015825169556,0.1797056545313711,0.1442524417731028,0.2087301587301588,0.1256467110125647,-0.0673606858542558,0.0126329787234042,-0.0274584929757343,-0.0457393483709273,-0.0616142945163278,-0.0097529258777633,0.0635474860335194,0.030446549391069,0.1608231707317073,0.2691666666666668,0.2939677145284622,0.2586776859504134,0.3537777777777777,0.2493847415914685,0.2242765273311897,0.1564160971905848,0.2087301587301588,0.1824534161490683,0.128984432913269
BJFG_09-L^J99,1.0,0.0482742057229122,-0.0012807111983952,0.1715252607328823,0.0921052631578947,-0.128302591148722,6.0247932679750405e-09,0.3628994947004739,1.0,1.0,0.6683356018181393,-0.0127388535031847,-0.01875,-0.0125786163522013,0.0064102564102563,0.0397350993377483,-0.0125786163522013,-0.2102615694164989,-0.2400774443368829,-0.2054655870445345,-0.1540948275862068,-0.1631130063965885,-0.0742924528301888,-0.0742924528301888,-0.0632458233890216,-0.0764705882352941,-0.0063291139240507,-0.0368098159509203,-0.0162907268170426,0.0155239327296248,0.0129032258064516,-0.0125786163522013,0.0129032258064516,-0.0063291139240507,0.2076923076923076,0.2170542635658914,0.3893805309734512,0.3581314878892732,0.3350340136054421,0.6252587991718426,0.5858585858585856,0.1629629629629629,0.171641791044776,0.1214285714285714,0.1629629629629629,0.2362204724409449,0.3652173913043477,0.4672897196261683,0.4952380952380952,0.5242718446601939,0.6020408163265305,0.7252747252747254,0.6881720430107525,0.7065217391304348,0.6702127659574466,0.6526315789473685,0.6354166666666667,0.7640449438202246,0.8470588235294116,0.7444444444444445
BLNV_40-L^F19,26.0,0.3289985444653893,-0.0516057807648817,0.1269821819457827,0.1889763779527558,-0.1056383920863105,7.270581220552141e-10,0.2812669694094679,1.0,1.0,0.6034737225575417,-0.0327868852459016,0.0082644628099173,0.0608695652173914,0.0892857142857141,0.0517241379310344,0.0517241379310344,-0.1285714285714285,-0.1285714285714285,-0.0542635658914729,0.0166666666666666,0.0338983050847458,-0.008130081300813,-0.0161290322580645,-0.0161290322580645,0.150943396226415,0.326086956521739,0.2842105263157894,0.2708333333333332,0.3555555555555554,0.4523809523809523,0.2978723404255319,0.4523809523809523,0.3555555555555554,0.3863636363636362,0.5641025641025641,0.6944444444444444,0.6486486486486487,0.8484848484848484,0.8769230769230769,1.0,0.5249999999999999,0.6266666666666667,0.6486486486486487,0.6486486486486487,0.7428571428571429,0.7681159420289856,0.7941176470588234,1.103448275862069,1.1785714285714284,1.2181818181818178,1.44,1.392156862745098,1.5416666666666663,1.392156862745098,1.392156862745098,1.259259259259259,1.489795918367347,1.3461538461538458,1.5416666666666663
BWQW_65-L^I10,12.0,0.1525610072277716,0.0009105115863424,0.0189672761036755,0.1535075994806385,-0.0055542659572518,1.632986517434388e-06,0.8648617568016076,1.0,1.0,0.7963422777206491,0.0370370370370369,0.007462686567164,-0.0073529411764705,-0.0425531914893615,0.0465116279069768,0.08,-0.0492957746478872,-0.0624999999999998,0.0,0.115702479338843,0.0975609756097561,0.08,0.1250000000000002,0.0887096774193549,0.1946902654867257,0.3106796116504855,0.2980769230769231,0.1440677966101695,0.2272727272727273,0.2735849056603774,0.1440677966101695,0.1250000000000002,0.2272727272727273,0.1065573770491803,0.163793103448276,0.0975609756097561,0.1250000000000002,0.2272727272727273,0.4835164835164836,0.3775510204081633,-0.1401273885350318,-0.1176470588235293,-0.1118421052631578,-0.0145985401459853,-0.0357142857142855,0.0465116279069768,0.1538461538461539,0.0546875,0.1946902654867257,0.25,0.3636363636363637,0.3106796116504855,0.2162162162162162,0.1250000000000002,0.1842105263157896,0.1946902654867257,0.163793103448276,0.1065573770491803,0.4516129032258065
