firms,age,agr,cash,cashdebt,chatoia,chcsho,che,chempia,chpmia,chtx,cinvest,depr,egr,grltnoa,herf,hire,invest,lgr,mve_ia,pchdepr,pchgm_pchsale,pchsale_pchinvt,pchsale_pchxsga,roaq,roeq,sgr,tb,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BALZ_07-L^I10,20.0,0.1849771597667135,0.0872979180337648,0.2032752741992374,1.3398028321591169,0.0011452505781876,2.4145,0.3089931672971502,0.04393426463517,0.0090294027876691,0.0397124789091757,0.2840123176333989,0.4746497769180369,0.0146521591444503,3.823596911028364e-08,0.0669371196754563,0.0595665622815333,0.0566878540831835,0.4044769280274521,0.2091331599811619,-0.0269824010578996,0.0574937473595372,0.1189363961273902,0.0237399635515793,0.0621508970886932,0.3091744196284448,0.4838294536689776,0.357487922705314,0.0561224489795917,0.1499999999999999,0.1694915254237288,0.1694915254237288,0.1436464088397788,-0.0142857142857144,0.1499999999999999,0.3184713375796177,0.2321428571428569,0.2176470588235293,0.2937499999999997,0.3184713375796177,0.2777777777777777,0.3441558441558441,0.2937499999999997,0.3101265822784809,0.3799999999999999,0.5109489051094889,0.6171874999999998,0.831858407079646,0.952830188679245,1.0495049504950495,1.0909090909090908,1.0495049504950495,0.9714285714285712,0.8818181818181816,0.9714285714285712,1.134020618556701,1.15625,1.5555555555555554,1.352272727272727,1.4939759036144578,1.6538461538461535,2.3387096774193545,2.136363636363636,2.45,2.3387096774193545,2.7636363636363632,2.6964285714285707,3.14,2.9807692307692304,3.3125,3.3125,3.704545454545454,3.499999999999999,3.3125,3.14,3.3125
BBTU_63-L^C18,19.0,0.2650955563372025,0.0234407355255528,0.2271398192450824,2.309864472243862,6.43604453199493e-05,-12.1,0.5298704454206375,0.0902825333968753,-0.0029437017048939,0.0017489975654276,0.1910538286580743,-0.2809060456213111,0.0829235467674234,8.14118733285372e-07,0.1147857142857142,0.050650721069293,0.0337883497769968,1.026916689439718,0.095405324216459,0.1167447216040564,1.2784679089026916,0.3878252933446307,0.048563484708063,-0.1162377994676131,0.2784679089026915,0.3328566147850176,-0.0577617328519856,-0.0035971223021582,0.0862745098039217,0.0613026819923372,0.0072727272727273,0.0613026819923372,-0.1971014492753623,-0.2573726541554959,-0.239010989010989,-0.180473372781065,-0.2573726541554959,-0.201729106628242,-0.201729106628242,-0.187683284457478,-0.1971014492753623,-0.2842377260981912,-0.2219101123595506,-0.1994219653179191,-0.2085714285714285,-0.1681681681681681,-0.1606060606060605,-0.1606060606060605,-0.2063037249283668,-0.1731343283582089,-0.2240896358543417,-0.7068783068783069,-0.6877113866967306,-0.6866515837104072,-0.6841505131128849,-0.6584463625154131,-0.6638349514563107,-0.6388526727509778,-0.6355263157894737,-0.6076487252124645,-0.6076487252124645,-0.6054131054131053,-0.5803030303030303,-0.6152777777777778,-0.6369593709043251,-0.6136680613668062,-0.5962099125364432,-0.5539452495974235,-0.5603174603174603,-0.5902366863905325,-0.5589171974522293,-0.5603174603174603,-0.5758039816232772,-0.5725308641975309,-0.5383333333333333
BCQE_67-L^A14,20.0,-0.0829979879275654,0.1047297297297297,0.131811697574893,1.02376519847949,0.0001021963412974,10.5,-0.7411089336178196,0.1345472913718441,-0.0007552870090634,0.0120904325032765,0.226950354609929,-2.885,0.110207294673294,2.371892741612424e-06,-0.1605462600226997,-0.0799798792756539,-0.3529135338345864,1.4242087587134251,0.07973350526542,0.0643847955323365,0.1939737309484606,0.0174116688728235,0.0200219418540866,0.0968169761273209,-0.1772053083528493,0.3300027815335947,0.0781671159029648,0.1853035143769967,0.1777777777777778,0.2124183006535946,0.3063380281690142,0.2163934426229508,-0.0951219512195121,-0.038860103626943,-0.125,-0.2189473684210526,-0.2443991853360488,-0.2334710743801652,-0.1016949152542372,0.0164383561643834,0.0753623188405796,-0.0132978723404254,0.0784883720930231,0.127659574468085,0.2926829268292683,0.3639705882352939,0.4722222222222221,0.5854700854700856,0.5204918032786885,0.3639705882352939,0.3393501805054151,0.3490909090909091,0.5523012552301254,0.4435797665369649,0.7175925925925926,0.7175925925925926,1.3043478260869563,1.12,1.12,1.3935483870967742,2.016260162601626,1.708029197080292,1.48993288590604,1.016304347826087,0.8366336633663367,0.6271929824561404,1.049723756906077,0.6940639269406392,1.049723756906077,1.708029197080292,1.195266272189349,1.016304347826087,0.8186274509803921,0.9839572192513368,0.6271929824561404
BDAJ_H9-L,13.0,-0.2968299711815562,0.1794919686215913,0.0327799364182267,1.0103070286900284,7.021289194119165e-06,-26.4,-3.097880752109118,-0.574600417064759,-0.0116461916461916,-0.0555327514564728,0.1590401785714285,-1.1766268260292163,-0.0157021996615899,1.524357149211299e-07,-0.671093203963327,0.0099135446685878,-0.2132037364301945,0.1918627001073952,0.1980293036332181,-0.0297759549942955,0.1816458481432584,0.8832122702113554,-0.0457377049180327,2.0977443609022552,-0.0276564774381369,1.837015483870344,-0.0736842105263158,-0.0206185567010309,0.0106382978723404,0.0326086956521738,0.0439560439560438,-0.1284403669724771,-0.0206185567010309,-0.4171779141104295,-0.4444444444444444,-0.4345238095238095,-0.4751381215469613,-0.527363184079602,-0.5153061224489797,-0.5388349514563107,-0.6864686468646864,-0.7021943573667712,-0.7076923076923077,-0.7466666666666667,-0.7277936962750717,-0.7103658536585367,-0.6984126984126984,-0.6468401486988848,-0.6545454545454545,-0.6689895470383276,-0.7003154574132493,-0.7129909365558913,-0.7277936962750717,-0.7446236559139785,-0.7764705882352941,-0.7831050228310502,-0.7727272727272727,-0.7727272727272727,-0.7576530612244898,-0.7404371584699454,-0.7493403693931399,-0.7459893048128343,-0.7361111111111112,-0.7545219638242895,-0.7545219638242895,-0.7459893048128343,-0.7411444141689374,-0.7748815165876777,-0.7619047619047619,-0.7588832487309645,-0.7601010101010102,-0.7682926829268293,-0.7727272727272727,-0.7790697674418605,-0.7850678733031674
BDCK_44-L^L08,19.0,0.1085353003161222,0.1162064825930372,0.1324587388912399,1.98703469084855,-0.0513054691261992,0.3,0.1738856037627281,-0.0060900762501679,0.0022769890168765,-0.0008023337269425,0.0948180815876515,0.0948717948717949,0.0637181409295338,2.392516798178535e-07,0.0376687988628286,0.0302950474183351,0.1183325862841775,0.0001464185499289,-0.0346299412625648,-0.1866258812510089,0.1692076039902129,0.2601166948993037,0.0007129277566539,0.0017533606078316,0.2601166948993037,0.1954271791351429,0.0,0.0,0.0,-0.0588235294117647,0.0,0.0,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.1034482758620691,0.1034482758620691,0.1034482758620691,0.1034482758620691,0.1034482758620691,0.1034482758620691,0.1034482758620691,0.1034482758620691,0.1034482758620691,0.1034482758620691,0.1034482758620691,0.0666666666666666,0.0666666666666666,0.0666666666666666
BFRL_28-L,19.0,-0.1033694827815674,0.0261707009278321,0.1390745475834851,0.1620550953031042,0.0001504914629804,-17.6279,0.553788186348736,-0.229466911054946,-0.001135964572414,0.2292893943544109,0.0186854386534307,-0.1594095128340632,0.1838120404470311,3.219732215811072e-08,0.1199670090725049,0.1122387201539071,-0.0805505136037054,0.3790060136041493,-0.7349082086456626,0.254782268860545,0.745217731139455,-0.254782268860545,-0.0024333155833858,-0.0091275284012191,-0.254782268860545,0.290155883995467,-0.2356902356902357,0.1457351050150022,0.3278688524590165,0.352732793522267,0.4218085106382978,0.5540697674418606,0.589179548156956,0.4751655629139073,0.5239452679589511,0.3728813559322035,0.2289655172413793,-0.0143805309734513,0.0206185567010308,0.0268920476373415,-0.0125600295530107,0.0048872180451127,-0.0044692737430167,-0.0074266617155588,-0.0022396416573348,0.0253164556962024,0.0726324237560192,0.0556872037914693,0.0548539857932124,0.0972906403940887,-0.0233832663500183,0.0071590052750565,0.033243138770777,0.0292645360030805,0.0380582524271844,0.0288683602771362,1.50750469043152,1.50750469043152,1.50750469043152,1.50750469043152,1.50750469043152,1.50750469043152,1.50750469043152,1.50750469043152,1.50750469043152,1.50750469043152,1.50750469043152,1.50750469043152,1.50750469043152,1.50750469043152,1.50750469043152,14.723529411764709,14.723529411764709,14.723529411764709,14.723529411764709
BJJT_37-L,18.0,0.1972605798935496,0.1335583382872776,0.0058822287736678,-0.0742695307280945,0.0016971415296683,11.1,0.542140939994226,0.2887533120450946,-0.0031483001718024,0.0156828881232744,0.5288461538461539,0.1577708006279435,-0.9084897126730788,1.2633378915316217e-07,0.1174438687392056,0.0015409238098782,0.1779133113176465,0.6772529958749655,-0.4050480769230768,0.7097428554382197,-0.7097428554382197,-0.7097428554382197,0.0006901525796784,0.0250847457627118,-0.7097428554382197,0.5903852579404051,-0.072992700729927,0.0,0.0620155038759691,0.0458015267175573,-0.007246376811594,-0.0836120401337792,-0.2693333333333333,-0.2693333333333333,-0.3115577889447235,-0.3715596330275229,-0.3537735849056603,-0.3786848072562357,-0.4043478260869564,-0.3883928571428572,-0.3883928571428572,-0.3642691415313224,-0.3627906976744185,-0.3217821782178217,-0.3349514563106796,-0.2237960339943341,-0.198830409356725,-0.1646341463414633,-0.1746987951807227,-0.1646341463414633,-0.2451790633608814,-0.1696969696969695,-0.1410658307210031,-0.0743243243243242,0.0223880597014924,0.0458015267175573,0.1048387096774194,0.0703125,0.096,0.1369294605809128,0.170940170940171,0.2454545454545453,0.2803738317757009,0.170940170940171,0.1229508196721311,0.2232142857142856,0.2924528301886793,0.3631840796019903,0.5568181818181819,0.5657142857142858,0.6606060606060609,0.4574468085106384,0.5054945054945055,0.6309523809523812,0.5222222222222224
BLNV_40-L^F19,11.0,-0.0787389577542044,0.0080966452030225,-0.6460188564838484,-0.3051867404243704,0.0254202269336289,-7.5285,-0.6924255976249776,0.1216433162481862,-0.0004245533989781,-225.3,0.2062084257206208,-0.141199882757663,-0.0837705377393881,2.410757061076103e-10,-0.1499999999999999,0.0010868718743968,0.3775723654454997,0.1150520063206423,-0.0510204081632652,1.5059518141129415,-1.4961798271422575,-1.5059518141129415,-0.0261684289557655,-0.0308824796229371,-1.5059518141129415,1.837015483870344,-0.0088757396449703,-0.0342857142857143,0.0119760479041917,0.0628930817610062,-0.0058823529411764,0.207142857142857,0.0,0.04,-0.0342857142857143,-0.0584958217270195,-0.2047058823529411,-0.2404494382022473,-0.2777777777777778,-0.2914046121593291,-0.288421052631579,-0.3102040816326531,-0.33984375,-0.324,-0.324,-0.3424124513618677,-0.2652173913043477,-0.2958333333333333,-0.2488888888888889,-0.155,-0.228310502283105,-0.2229885057471263,-0.2571428571428571,-0.1756097560975609,-0.1933174224343676,-0.2229885057471263,-0.1266149870801034,-0.2247706422018349,-0.1612903225806452,-0.1571072319201994,-0.1333333333333333,-0.0451977401129943,-0.0532212885154061,-0.0913978494623656,-0.155,-0.1855421686746988,-0.1220779220779221,-0.0058823529411764,0.0496894409937886,0.0730158730158729,0.0764331210191082,0.0529595015576322,0.0432098765432098,0.1655172413793104,0.1192052980132449
BPVK_29-L,12.0,0.575238831148648,0.0899167354716991,0.302260566737105,0.6151285113444357,9.37832726773051e-05,18.59799999999996,0.0185916203825568,-0.1041629946664069,-0.001320669659445,0.024701482139752,0.1964328772305673,-0.0506183332457636,0.3971895916299697,0.0001176615093173,0.0040274985022924,0.0493475044506948,1.2379455018358447,17.722855041076677,0.1482464023612462,0.0154635263305065,0.1717696704301689,0.0275366276870628,0.033387334096987,0.1099105593944325,0.0977006098777819,0.7735493281933418,0.0366143604374702,0.0441906653426018,0.1198083067092652,0.0086330935251799,-0.0281885397412199,-0.0824607329842932,-0.0974248927038626,-0.1503030303030302,-0.1352796052631578,-0.1687747035573122,-0.2088036117381488,-0.2161759224748415,-0.2248433468485071,-0.2262693156732891,-0.2516014234875444,-0.2755769893213916,-0.233600583090379,-0.272318339100346,-0.3328045685279187,-0.3694152923538231,-0.3877729257641921,-0.3499227202472952,-0.3556985294117647,-0.2657122905027933,-0.3059405940594059,-0.2765737874097007,-0.2058157099697884,-0.2307973664959766,-0.2566277836691409,-0.2193763919821826,-0.1700868192580898,-0.208207831325301,-0.1785156249999999,-0.1781946072684641,-0.0900043271311119,-0.1070063694267515,-0.0780359491451117,0.0023832221163013,0.0139826422372228,0.038005923000987,0.1132874536791954,0.0125180548868562,-0.0624164065983058,-0.081659388646288,-0.1769080234833658,-0.1472019464720194,-0.1426824296779454,-0.1710681907765077,-0.2025028441410693
BQMM_18-L^C11,5.0,-0.1659783144882818,0.8549906768254282,0.1501470876642479,0.3370259551186756,0.0006067236024844,-0.1651,-1.1038668947644572,3.961076317602766,-0.0001876920911245,0.0021122532447385,0.3571428571428571,0.0175050400747406,0.1864208339046694,1.8655408873602625e-12,-0.2391304347826086,-0.0268408987590316,-0.8431870774536049,0.0021585135333081,-0.8093777388255916,-0.8834374370340519,0.8834374370340519,0.8834374370340519,-0.0378713018632061,-0.0393834344434814,0.8834374370340519,0.0097248040437815,0.5,-0.2,0.0,-0.3333333333333332,-0.2,-0.2,-0.3333333333333332,-0.2,-0.2,-0.3333333333333332,-0.3333333333333332,-0.3333333333333332,-0.3333333333333332,-0.3333333333333332,0.0,-0.2,-0.2,-0.3333333333333332,-0.3333333333333332,-0.3333333333333332,-0.3333333333333332,-0.3333333333333332,-0.3333333333333332,-0.3333333333333332,-0.3333333333333332,-0.3333333333333332,-0.3333333333333332,-0.3333333333333332,-0.3333333333333332,-0.3333333333333332,-0.3333333333333332,-0.5555555555555556,-0.5555555555555556,-0.5555555555555556,-0.5555555555555556,-0.5555555555555556,-0.5555555555555556,-0.6000000000000001,-0.6000000000000001,-0.6000000000000001,-0.6000000000000001,-0.6666666666666666,-0.6666666666666666,-0.6666666666666666,-0.6666666666666666,-0.7142857142857143,-0.7142857142857143,-0.7142857142857143,-0.7142857142857143
