firms,chcsho,mve_ia,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BBOU_00-L,4.054822832251746e-05,16.75054908009795,0.0307302964569775,0.1230207064555419,-0.0163584637268847,-0.1071659134925758,-0.1358950328022492,-0.114596670934699,-0.123018389346861,-0.1663652802893309,-0.2297410192147033,-0.2155416903006238,-0.1797153024911031,-0.1772754312908981,-0.1439182915506035,-0.1088917525773195,-0.0585432266848195,-0.0468642315644383,-0.010375670840787,-0.0205382436260622,0.0344053851907255,0.0065502183406114,0.0187845303867404,-0.013903743315508,0.0225508317929759,0.0184094256259204,0.0613967766692249,0.1467661691542288,0.1382716049382715,0.0976190476190477,0.0150458715596331,0.0783625730994153,0.0872641509433962,0.121654501216545,0.0683661645422943,0.1336065573770493,0.2168939727232732,0.1805377720870677,0.2315227070347283,0.2136902150065818,0.213157894736842,0.2641681901279709,0.3109004739336491,0.4069175991861649,0.2805555555555554,0.2320712694877507,0.3272552783109406,0.2835266821345708,0.312766967252017,0.4839055793991416,0.4983748645720476
BDAJ_H9-L,6.186631437388382e-06,0.1541826076372357,-0.0248447204968944,0.2290076335877862,-0.37109375,-0.4330985915492957,-0.4187725631768952,-0.361111111111111,-0.3455284552845528,-0.148148148148148,-0.0182926829268291,0.0522875816993464,-0.0182926829268291,0.066225165562914,0.0125786163522012,0.0125786163522012,-0.0416666666666665,-0.0182926829268291,0.1666666666666667,0.0320512820512821,0.0,-0.0852272727272727,-0.0584795321637425,-0.1436170212765956,-0.1526315789473683,-0.1390374331550802,-0.0747126436781608,-0.2184466019417476,-0.2780269058295963,-0.2938596491228069,-0.3347107438016529,-0.3235294117647058,-0.320675105485232,-0.2648401826484018,-0.2969432314410479,-0.3263598326359832,-0.2969432314410479,-0.2681818181818182,-0.2476635514018691,-0.2296650717703348,-0.2333333333333332,-0.2029702970297029,-0.1743589743589743,-0.1614583333333332,-0.1701030927835051,-0.2511627906976743,-0.2614678899082568,-0.2999999999999999,-0.2681818181818182,-0.356,-0.3319502074688797
BFRL_28-L,-0.0054203895863292,0.0516159606420258,0.0243478260869565,-0.0400667779632721,-0.2522756827048115,-0.1935483870967741,-0.1785714285714286,-0.1855524079320113,-0.2513020833333332,-0.2918719211822659,-0.2874845105328377,-0.3473325766174802,-0.2250673854447439,-0.2712294043092522,-0.2473821989528795,-0.2532467532467533,-0.2618741976893453,-0.2374005305039788,-0.2250673854447439,-0.3259085580304806,-0.3702081051478643,-0.3653421633554085,-0.4072164948453608,-0.3770314192849404,-0.3921775898520084,-0.3856837606837606,-0.4497607655502392,-0.4621141253507951,-0.4255744255744256,-0.4084362139917695,-0.3575418994413407,-0.3171021377672208,-0.2712294043092522,-0.2112482853223594,-0.2609254498714652,-0.231283422459893,-0.2068965517241379,-0.1991643454038997,-0.1750358680057389,-0.1738505747126436,-0.1544117647058823,-0.1274658573596357,0.0379061371841156,0.1078998073217725,0.0105448154657292,-0.0137221269296741,-0.006908462867012,0.1274509803921568,0.1880165289256199,0.1408730158730158,0.1143410852713178
BHDY_33-L,3.801294821970977e-05,0.1189358946449958,0.3514644351464435,0.0963302752293577,0.0814479638009051,0.2645502645502646,0.2256410256410257,0.2256410256410257,0.1831683168316831,-0.1048689138576778,-0.2691131498470948,-0.1758620689655171,0.0301724137931036,0.0717488789237668,0.2383419689119172,-0.5191146881287726,-0.5359223300970875,-0.5836236933797909,-0.5747330960854092,-0.5161943319838056,-0.7510416666666666,-0.7525879917184265,-0.8221726190476191,-0.8406666666666667,-0.8725333333333334,-0.9006237006237006,-0.8963123644251627,-0.8827281648675172,-0.8730074388947928,-0.8830151737640725,-0.8829005389514943,-0.874869109947644,-0.8806789815277084,-0.861368909512761,-0.8213751868460388,-0.8789873417721519,-0.8467948717948718,-0.8542682926829268,-0.857313432835821,-0.851552795031056,-0.8657303370786517,-0.8424522083058669,-0.8386225523295071,-0.849685534591195,-0.8491161616161615,-0.8475765306122449,-0.849211356466877,-0.8367486338797814,-0.8089528377298161,-0.7191539365452408,-0.7027363184079601
BJJT_37-L,8.664794924617896e-05,1.2640488144609408,0.1539408866995073,0.1047619047619046,-0.1896207584830339,-0.2951388888888889,-0.3024054982817871,-0.2446511627906977,-0.2177263969171484,-0.1488469601677149,-0.1183496199782846,-0.1637487126673533,-0.2618181818181818,-0.2101167315175097,-0.2782222222222222,-0.2229665071770334,-0.1847389558232933,-0.1434599156118144,-0.1398305084745763,-0.2154589371980676,-0.2007874015748032,-0.2939130434782609,-0.2883435582822087,-0.3036020583190395,-0.2826855123674913,-0.3210702341137125,-0.2939130434782609,-0.2523020257826888,-0.2807794508414526,-0.32220367278798,-0.3376835236541599,-0.3210702341137125,-0.3130287648054146,-0.2883435582822087,-0.298791018998273,-0.33278553820871,-0.3205020920502092,-0.3153456998313659,-0.2926829268292684,-0.2303317535545025,-0.2453531598513011,-0.2467532467532468,-0.1992110453648916,-0.1389183457051962,-0.1416490486257929,-0.1628865979381443,-0.1611570247933884,-0.1135371179039302,-0.0097560975609756,-0.112568306010929,-0.0634371395617071
BPVK_29-L,1.4842537548499384e-05,28.71110300579458,0.0612045842477446,0.1548859476203885,0.1700427960057062,0.1000536480686693,0.0782174313132642,0.1050929668552951,0.0987273945077025,0.1493834080717488,0.0888092393468737,0.1391666666666666,0.2678930282887617,0.3798788694481829,0.4532246633593195,0.3295509807100016,0.3258971871968961,0.4696290987278264,0.3965605312446789,0.333224967490247,0.4075853784108458,0.3692821368948247,0.3927661742231279,0.4126765415087838,0.5827865688923195,0.5130049806308798,0.5733742566660271,0.6752450980392155,0.7209399916072179,0.6786737617683176,0.6016403046280023,0.7205789804908747,0.5910766246362755,0.6206283343212804,0.7861498257839721,0.8267260579064588,0.5886112725159789,0.5394144144144144,0.7684346701164293,0.6704684317718939,0.7540633019674936,0.9312455851189074,0.8481297881928795,1.0102941176470588,0.8178191489361701,0.6270581233882166,0.7013067828251398,0.6190288195815239,0.8218569524655706,1.042330677290837,1.0880855397148674
CWI_80-L,3.5210477386917163e-06,18.5925577355183,0.0943652410047521,0.0315126050420169,-0.018,-0.131229725744618,-0.088490099009901,-0.0340983606557376,0.074398249452954,-0.0133958472873408,0.0151619572708476,-0.0665399239543725,0.029350104821803,0.0646910010842067,0.0061475409836064,-0.0602870813397129,0.0289905693328675,0.0870848708487084,0.1784000000000001,0.0585698886094143,-0.1378402107111501,-0.1590065658007422,-0.2099758648431214,-0.2955523672883787,-0.2287958115183246,-0.2300052273915315,-0.2446153846153845,-0.2868554829339143,-0.3103932584269663,-0.3893034825870647,-0.4129135113591071,-0.3841973244147157,-0.39766918830505,-0.3754504981980072,-0.3882890365448505,-0.3903145695364238,-0.4373567608861726,-0.4651416122004357,-0.435091083413231,-0.4431001890359167,-0.429180391397016,-0.3945745992601726,-0.3626135871916919,-0.3164733178654292,-0.362475654620212,-0.4087898856110776,-0.3750530335171829,-0.3859941642350979,-0.3961877433900389,-0.2930165586753059,-0.2935251798561151
DOS_59-L,-0.0002505192571793,15.838534910606066,0.040133779264214,-0.1047904191616765,-0.2725060827250608,-0.3399558498896247,-0.3665254237288134,-0.3796680497925311,-0.3983903420523138,-0.4182879377431906,-0.4067460317460317,-0.445269016697588,-0.4641577060931899,-0.4503676470588235,-0.4583333333333332,-0.4651162790697674,-0.4390243902439024,-0.4272030651340995,-0.3971774193548386,-0.4379699248120301,-0.4483394833948338,-0.4974789915966386,-0.4602888086642599,-0.4689165186500887,-0.4781849912739965,-0.4818024263431542,-0.4543795620437956,-0.3757828810020877,-0.3691983122362868,-0.403193612774451,-0.4282982791586998,-0.3922764227642276,-0.4182879377431906,-0.3770833333333332,-0.3280898876404494,-0.344298245614035,-0.3370288248337028,-0.3638297872340426,-0.3235294117647058,-0.344298245614035,-0.3569892473118279,-0.3678646934460888,-0.4137254901960783,-0.3638297872340426,-0.3528138528138528,-0.3471615720524017,-0.2863961813842482,-0.2846889952153109,-0.3280898876404494,-0.155367231638418,-0.2005347593582888
DPDP_V5-L,0.0001755102179856,0.080682811956765,0.25,0.28,0.0,-0.1652173913043477,-0.2558139534883721,-0.1999999999999999,-0.3093525179856115,-0.3142857142857143,-0.1351351351351352,-0.1272727272727274,-0.2319999999999999,-0.2319999999999999,-0.2615384615384616,-0.1794871794871795,-0.2380952380952381,-0.3142857142857143,-0.2319999999999999,-0.2558139534883721,-0.1351351351351352,0.0909090909090908,0.2467532467532467,0.3913043478260869,0.5737704918032787,0.5,0.1428571428571428,0.5,0.2972972972972973,0.1162790697674418,0.1428571428571428,0.6271186440677967,2.555555555555556,2.555555555555556,3.1739130434782608,2.555555555555556,2.555555555555556,2.0,1.9090909090909087,2.555555555555556,2.84,3.3636363636363638,5.857142857142856,5.4,5.4,5.857142857142856,5.4,6.384615384615384,7.727272727272727,8.6,7.0
DPXL_94-L,0.0001158389796571,4.025013998956345,-0.0099403578528827,0.0307377049180328,-0.176759410801964,-0.2165109034267912,-0.1097345132743362,-0.1033868092691622,-0.1342512908777967,-0.1081560283687942,-0.0936936936936936,-0.0985663082437275,0.0182186234817813,0.0887445887445887,0.0223577235772358,0.0414078674948239,0.0702127659574467,-0.0251937984496123,0.0958605664488019,0.0039920159680639,-0.0419047619047618,-0.1926163723916533,-0.1807817589576547,-0.2066246056782333,-0.2140625,-0.2297090352220521,-0.1781045751633986,-0.1342512908777967,-0.132758620689655,-0.1517706576728498,-0.1221640488656196,-0.0887681159420288,-0.1357388316151202,-0.2015873015873015,-0.1754098360655737,-0.1713344316309719,-0.2041139240506329,-0.2526002971768202,-0.1977671451355661,-0.2078740157480314,-0.2115987460815046,-0.1357388316151202,-0.1503378378378378,-0.1588628762541806,-0.0650557620817843,-0.0545112781954887,-0.0685185185185185,-0.0527306967984932,-0.0509433962264149,0.0307377049180328,0.0545073375262055
