firms,absacc,acc,age,agr,chpmia,currat,depr,egr,grltnoa,herf,invest,pchcapx_ia,pchcurrat,pchdepr,pchquick,pchsale_pchinvt,pchsale_pchrect,pctacc,quick,salerec,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BACQ_71-L^J02,0.2119296316657504,-0.2119296316657504,12.0,-0.1277982674328845,-2.431978813110704,0.8492574257425743,0.1565597177893499,-0.2810199317651284,-0.2166025288619949,4.78669151478345e-06,0.0156102581696542,-0.4819843929618959,-0.1239376824518478,0.5011187266276378,-0.1728980040861228,0.3508316661521772,0.2633459029459828,-1.5207100591715978,0.3888613861386139,19.50852557673019,0.2775880189174986,0.0909090909090908,0.0,0.0731707317073171,0.0232558139534884,-0.1020408163265306,0.0999999999999998,-0.1372549019607842,-0.1851851851851852,-0.169811320754717,-0.5056179775280899,-0.5056179775280899,-0.7142857142857143,-0.7441860465116279,-0.808695652173913,-0.8158995815899581,-0.7924528301886793,-0.8181818181818181,-0.8428571428571429,-0.7904761904761904,-0.8009049773755657,-0.7380952380952381,-0.7514124293785311,-0.8472222222222222,-0.8274509803921568,-0.8151260504201681,-0.8616352201257862,-0.8784530386740331,-0.8939759036144579,-0.9051724137931034,-0.9079497907949792,-0.9051724137931034,-0.9116465863453816,-0.8995433789954338,-0.959409594095941,-0.9627749576988156,-0.9571984435797666,-0.9583333333333334,-0.9556451612903226,-0.9568627450980391,-0.9534883720930232,-0.9584120982986768,-0.9640522875816994,-0.9635761589403974,-0.96513470681458,-0.9627749576988156,-0.9649122807017544,-0.9635761589403974,-0.9628378378378378,-0.9621342512908778
BALZ_07-L^I10,0.0294049469320129,-0.0294049469320129,12.0,0.3156111683077707,-0.2823827912367002,1.4770915619389586,1.0614741309367783,0.0960329392469078,0.0690320839967619,2.904933210471638e-08,0.114182131763505,1.517556223253787,-0.1212290955011075,3.583912656425599,-0.1994008363330129,-0.0820971884664465,0.008764850732915,-0.3943532769340536,0.9758168761220826,3.2428730416916363,0.2342481040704447,0.063157894736842,-0.0594059405940594,0.0106382978723404,-0.0052356020942407,0.1874999999999997,0.4728682170542635,0.4960629921259842,0.2337662337662336,0.6964285714285712,0.9387755102040816,0.9387755102040816,1.3456790123456788,1.3749999999999996,1.2352941176470589,1.4358974358974357,1.4050632911392404,1.5675675675675675,1.8787878787878785,1.7941176470588234,2.2758620689655173,2.2203389830508478,2.1666666666666665,2.8,3.130434782608696,3.523809523809524,3.130434782608696,2.958333333333333,2.958333333333333,2.725490196078431,3.523809523809524,3.4186046511627906,3.871794871794872,3.523809523809524,3.871794871794872,3.749999999999999,3.749999999999999,4.277777777777778,4.277777777777778,4.277777777777778,5.333333333333333,5.333333333333333,4.9375,4.588235294117647,3.6341463414634143,3.749999999999999,4.0,4.277777777777778,4.757575757575757,4.588235294117647
BBOU_00-L,0.0658357499845745,-0.0658357499845745,12.0,-0.0087234303968546,0.0588923503261333,0.9892761394101875,0.1215074723846653,0.1701440635866865,-0.0172764854692416,0.0001782779642453,-0.0175697260105664,0.0396456916126585,0.121873535955103,-0.1223846653671216,0.1130703893459981,0.0349689807601013,0.0198653799133564,-1.0932377049180328,0.6519476423277085,6.019269776876268,0.006358626536668,0.0840197693574957,0.051993067590988,0.0429553264604811,0.0083056478405316,0.0556521739130435,0.1673076923076923,0.2019801980198021,0.2698744769874477,0.348888888888889,0.2188755020080321,0.0743362831858407,0.0016501650165017,0.0049668874172186,-0.0440944881889763,-0.0287999999999999,-0.1125730994152046,-0.0967261904761903,-0.1545961002785514,-0.1020710059171596,-0.1202898550724638,-0.1365576102418207,-0.1125730994152046,-0.0425867507886434,-0.1007407407407406,0.1261595547309835,-0.0440944881889763,-0.1474719101123595,-0.1616022099447513,-0.1414427157001414,-0.1684931506849314,-0.1763907734056987,-0.0455974842767296,0.1016333938294011,-0.0632716049382716,-0.0410742496050552,-0.0425867507886434,-0.1086637298091042,-0.0440944881889763,-0.0953800298062592,-0.124098124098124,-0.0789074355083458,0.0447504302925991,0.0501730103806228,0.1474480151228734,0.209163346613546,0.1452830188679246,0.1809338521400778,0.1925343811394892,0.1345794392523365
BBTK_30-L^C11,0.1134510869565217,-0.1134510869565217,11.0,0.1364296081277213,27.256463974658296,1.8613333333333333,0.0887634684453566,0.8411764705882353,0.1253396739130146,4.464461871941458e-07,0.2216981132075471,-0.3176376178216378,-0.2328427255985267,-0.3980598279380004,-0.2464646464646464,-0.4155844155844156,0.6064997804128239,-2.256756756756757,1.8,2.311284046692607,0.2272727272727272,0.0,0.1200000000000001,0.1200000000000001,0.4000000000000001,0.0370370370370369,0.2727272727272729,-0.1249999999999998,0.7500000000000002,0.7500000000000002,0.2727272727272729,-0.2999999999999999,-0.2999999999999999,-0.2999999999999999,-0.2222222222222221,-0.176470588235294,-0.0344827586206895,-0.0344827586206895,0.0,-0.0344827586206895,0.0769230769230771,0.2727272727272729,0.2727272727272729,0.2173913043478261,0.2173913043478261,0.0769230769230771,0.0,-0.096774193548387,-0.176470588235294,-0.282051282051282,-0.282051282051282,-0.282051282051282,-0.263157894736842,-0.282051282051282,-0.2999999999999999,-0.2999999999999999,-0.2999999999999999,-0.3913043478260869,-0.3333333333333332,-0.3170731707317072,-0.3333333333333332,-0.3333333333333332,-0.3333333333333332,-0.3333333333333332,-0.3333333333333332,-0.3333333333333332,-0.3636363636363635,-0.3636363636363635,-0.3636363636363635,-0.4399999999999999
BBTU_63-L^C18,0.0679275981289404,-0.0679275981289404,11.0,0.422913458577148,-0.5800863675780819,0.532481250660188,0.0361564089075924,0.6470749043193001,0.3101484645107941,2.338901500871357e-05,0.2840468124422544,0.7325675119353698,0.0416389424071611,0.1093871498813524,0.0309110227533977,-0.4268774703557312,-0.2368906455862979,-2.783333333333333,0.509031372134784,16.341315089319647,-0.0814229249011858,-0.0107066381156316,-0.1087786259541985,-0.1238273921200751,-0.1319702602230483,-0.2255389718076286,-0.2815384615384615,-0.3112094395280236,-0.2563694267515923,0.1390243902439025,-0.0230125523012553,-0.0678642714570858,0.004301075268817,-0.0788954635108482,-0.2003424657534246,-0.2164429530201342,-0.2306425041186162,-0.290273556231003,-0.3602739726027397,-0.3122238586156112,-0.3212209302325581,-0.1188679245283018,-0.1989708404802744,-0.1734513274336283,-0.1446886446886447,-0.0697211155378485,-0.1778169014084506,-0.2924242424242423,-0.3911342894393742,-0.4213135068153656,-0.4304878048780487,-0.4269938650306749,-0.3706199460916441,-0.3328571428571428,-0.2668759811616954,-0.2956259426847661,-0.2725856697819314,-0.2998500749625187,-0.2634069400630915,-0.2003424657534246,-0.2216666666666666,-0.1906412478336221,-0.1675579322638146,-0.1254681647940074,-0.1539855072463767,-0.1675579322638146,-0.1615798922800718,-0.0508130081300812,-0.0250521920668058,-0.0752475247524752
BBXK_89-L^E06,0.0483941315162356,-0.0483941315162356,12.0,0.0270225251774594,-0.341400879906358,1.718651747734418,0.0616675703071591,0.0043817440979546,-0.0575091181471498,8.498595080676217e-05,-0.0041642108500116,-0.5293313903828637,0.0395182566677558,0.1445281925662477,0.0711291853930543,0.0748325707657894,-0.1012841775416784,-1.4797062234248164,1.499306454595894,3.618641822677499,-0.00346546692607,-0.0336134453781512,-0.0441767068273093,-0.0846153846153846,-0.1560283687943262,-0.2272727272727273,-0.1407942238267148,-0.2272727272727273,-0.2272727272727273,-0.2874251497005988,-0.3160919540229885,-0.18213058419244,-0.2874251497005988,-0.3602150537634409,-0.5010482180293501,-0.4722838137472284,-0.4503464203233256,-0.4837310195227766,-0.5258964143426295,-0.5031315240083507,-0.5102880658436215,-0.4413145539906103,-0.5112936344969199,-0.5152749490835031,-0.5509433962264151,-0.5509433962264151,-0.6275430359937402,-0.6085526315789473,-0.6344086021505376,-0.6332819722650231,-0.6505139500734214,-0.6585365853658537,-0.6489675516224189,-0.6494845360824743,-0.6638418079096046,-0.6801075268817205,-0.6699029126213593,-0.6897001303780965,-0.6638418079096046,-0.6609686609686609,-0.6039933444259568,-0.5993265993265994,-0.59106529209622,-0.583916083916084,-0.5952380952380952,-0.5889464594127807,-0.5896551724137931,-0.597972972972973,-0.6059602649006623,-0.6039933444259568
BCPS_48-L^C06,0.0373177478082855,-0.0373177478082855,11.0,-0.0135038648992642,0.4866165241639119,1.1022825772898006,0.0456185977389735,0.1642317908569831,-0.0167992373927488,4.764878815782578e-05,0.0032905969639586,-0.8499300391762366,0.2001378224861739,0.1248242813924041,0.2016176210842064,0.1740432024629126,0.2299143515278785,-0.5940298507462686,1.0242704420687665,8.208400214018193,0.0380432024629126,-0.5299003322259136,0.0151770657672849,0.1273408239700373,0.0579964850615113,-0.1707988980716254,-0.0504731861198738,-0.0823170731707316,-0.1580419580419582,-0.2900943396226416,-0.4172313649564376,-0.3427947598253276,-0.3220720720720722,-0.334070796460177,-0.4068965517241379,-0.40748031496063,-0.3961885656970914,-0.3296213808463252,-0.334070796460177,-0.3281250000000001,-0.1775956284153006,-0.0933734939759036,-0.152112676056338,-0.143669985775249,-0.0851063829787235,0.1644100580270793,-0.1173020527859238,-0.3656480505795575,-0.3190045248868779,-0.2773109243697479,-0.3190045248868779,-0.3243546576879911,-0.2549504950495049,-0.14,-0.1300578034682081,-0.0695517774343122,-0.1313131313131313,-0.1001494768310913,-0.0809160305343511,-0.0258899676375404,-0.0163398692810458,-0.0579029733959312,-0.0131147540983607,-0.0147299509001638,-0.0851063829787235,-0.0766871165644171,0.0203389830508473,0.0203389830508473,0.0033333333333331,-0.045958795562599
BCQE_67-L^A14,0.1653059932915638,-0.1653059932915638,12.0,-0.1560275411366553,-0.3791309700847665,0.926620004515692,0.1805236564079007,-0.5203747072599532,-0.1293589013353308,0.0001032657731101,-0.2408682460030342,-0.2714205041174312,-0.1656111920453584,0.3416189919405354,-0.1513293665077805,0.1324258299443561,0.0490491818137057,-5.487394957983193,0.6877398961390833,3.9779832672831352,-0.0403654132143615,0.1054164239953405,-0.4390721986278993,-0.4025748086290882,-0.4121876069839095,-0.3772216177003989,-0.5219933184855234,-0.4421702404158544,-0.4765243902439023,-0.4883790226460072,-0.5638811277622555,-0.5071756601607348,-0.5058992805755396,-0.4770027413950654,-0.5615423901940755,-0.5549507516848107,-0.5168823860438941,-0.4842294983478521,-0.536697247706422,-0.4708782742681048,-0.4374180865006553,-0.3595673256247668,-0.3799205489346334,-0.3000407664084794,-0.41914749661705,-0.2098481362172112,-0.3000407664084794,-0.4604022627278441,-0.5117998294000569,-0.6086163665374971,-0.5696741854636591,-0.5443205944798302,-0.5404175588865097,-0.4552664974619288,-0.5077408256880733,-0.4771619975639464,-0.5027512308137851,-0.5457671957671957,-0.4610797237915881,-0.4615867042960175,-0.4247906197654941,-0.3870046411995715,-0.3588498879761015,-0.4151907356948228,-0.393286219081272,-0.4305140961857379,-0.4563014566181126,-0.374271137026239,-0.3872234118486795,-0.4157876828853351
BCUB_73-L^L00,0.0866725334897819,-0.0866725334897819,11.0,0.435,-0.6764229475703939,1.375439367311072,0.1658291457286432,0.1943427620632278,0.2305661484305826,9.421924962314685e-06,0.2157142857142857,0.0152847724161694,-0.1287617488275446,0.1473843204461614,-0.1276390257232039,0.1506523725488019,-0.1490641556049994,-1.9219427580225497,0.9922012302284712,4.494811398451655,0.2998618587148097,0.0541310541310542,0.0323529411764704,-0.0330578512396694,-0.0714285714285714,-0.0539083557951483,0.0057306590257877,0.125,0.0293255131964809,-0.0357142857142858,-0.2610526315789474,-0.2076749435665914,-0.1418092909535452,-0.2022727272727273,-0.3144531250000001,-0.2531914893617022,-0.2094594594594595,-0.2656903765690377,-0.3197674418604651,-0.1158690176322418,-0.0763157894736842,-0.0513513513513514,0.0833333333333332,0.0636363636363637,-0.0357142857142858,0.0233236151603497,-0.0883116883116883,-0.1622911694510741,-0.2547770700636943,-0.415,-0.3451492537313433,-0.3463687150837989,-0.3583180987202925,-0.1967963386727689,-0.2435344827586206,-0.2807377049180328,-0.3389830508474576,-0.4769001490312966,-0.4050847457627119,-0.3439252336448598,-0.321083172147002,-0.377659574468085,-0.3426966292134832,-0.3500000000000001,-0.3389830508474576,-0.3664259927797834,-0.3969072164948454,-0.3618181818181818,-0.3820422535211267,-0.4090909090909091
BCYN_75-L^D01,0.0723338485316847,-0.0723338485316847,13.0,-0.0018529956763434,2.5507673415382004,1.0922018348623854,0.0824366826684323,0.0957235206364992,-0.047707367336399,2.497749351061981e-05,0.0811200329421453,-0.4000780974077411,0.156141485725095,0.0192508495319436,0.0800753249334046,-0.2217786441087411,-0.109375209124661,-0.8863636363636364,0.728440366972477,6.069672131147541,-0.2011866235167206,0.106356968215159,-0.1325556733828208,-0.0715096481271283,-0.0911111111111111,-0.0048661800486619,-0.0048661800486619,-0.0829596412556054,0.0460358056265983,-0.1343915343915344,-0.3376518218623482,-0.2172248803827751,-0.0477299185098952,-0.0586881472957422,-0.1079607415485278,-0.1762336354481369,-0.101098901098901,0.1024258760107816,-0.0880713489409142,0.155367231638418,0.2375189107413009,0.3453947368421053,0.4176776429809359,0.4054982817869415,0.3366013071895424,0.4006849315068492,0.7478632478632479,0.4176776429809359,0.4401408450704225,0.3025477707006367,0.1504922644163149,0.2245508982035928,0.1685714285714286,0.2154531946508171,0.3214862681744748,0.3656093489148579,0.2623456790123455,-0.0180072028811525,0.0212234706616729,0.0098765432098766,-0.0683371298405466,-0.0466200466200467,0.0012239902080783,0.0380710659898477,0.0554838709677418,0.0994623655913977,0.0568475452196381,0.0049140049140048,0.0161490683229812,0.0123762376237623
