firms,absacc,acc,age,agr,chpmia,currat,depr,egr,grltnoa,herf,invest,pchcurrat,pchquick,pchsale_pchinvt,pchsale_pchrect,pctacc,quick,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BACQ_71-L^J02,0.1114775529607511,-0.1114775529607511,9.0,-0.038750655556203,-6.335086761815787,0.909863609408974,0.0809958223207434,0.0179411442949348,-0.0610274237157165,5.947768672065139e-06,0.066196608589243,0.012144494643547,-0.2789975781603455,0.0274655057653525,0.1102965968820995,-2.2711864406779663,0.3447321605060289,0.1120633813343963,-0.0274509803921567,0.0782241014799152,-0.0359168241965974,-0.1666666666666667,-0.1556291390728477,-0.1917591125198098,-0.1370558375634518,-0.1866028708133971,-0.1556291390728477,-0.1385135135135136,-0.1222030981067126,-0.1680261011419249,-0.15,-0.178743961352657,-0.1471571906354516,-0.173419773095624,-0.1176470588235295,-0.0467289719626168,-0.0229885057471264,-0.0520446096654275,0.0039370078740157,0.2749999999999999,0.1643835616438356,0.2230215827338129,0.2944162436548223,0.5,0.4245810055865919,0.6558441558441557,0.6242038216560508,0.8749999999999998,0.8085106382978724,0.8681318681318679,0.8411552346570397,0.9615384615384612,1.1794871794871793,0.9921874999999998,1.256637168141593,1.22707423580786,1.236842105263158,1.3394495412844032,1.297297297297297,1.318181818181818,1.1074380165289257,0.8345323741007193,0.9318181818181815,0.7114093959731542,0.7346938775510203,0.6887417218543046,0.5838509316770184
BALZ_07-L^I10,0.0399728572919929,0.0399728572919929,9.0,-0.0781461604052766,13.359910658235616,2.179195852407479,0.3029322984044847,0.1988909892879648,-0.0649545881616034,1.8954044071831137e-08,-0.1352058985805286,0.1864200722710116,0.2928500062155283,0.2326420577144838,0.0911540034953092,0.3810708598726114,1.687110473774199,-0.0158417697787775,0.0,0.1999999999999999,0.1999999999999999,0.125,0.0588235294117645,-0.1219512195121951,-0.1,-0.0526315789473684,0.0,0.0909090909090908,0.0588235294117645,0.0,0.125,0.2413793103448276,0.2413793103448276,0.2857142857142856,0.161290322580645,0.3333333333333332,0.3846153846153846,0.5652173913043477,0.5652173913043477,0.5,0.4399999999999999,0.3846153846153846,0.5,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7142857142857142,0.6363636363636362,0.5652173913043477,0.5652173913043477,0.3846153846153846,0.3333333333333332,0.2413793103448276,0.1999999999999999,0.125,0.0588235294117645,0.0285714285714286,0.0909090909090908,0.125,0.125,0.5,0.5,0.5,0.5,0.5652173913043477,0.7999999999999998
BAMD_17-L^J98,0.1365149081328005,-0.1365149081328005,8.0,0.0378543010413991,9.14387730757929,1.3085600372435031,0.0742816734434958,0.0024438432779111,-0.0260198251949045,6.150624381784794e-08,0.0250391312143517,-0.0121334256342019,-0.0383710071443663,-0.2723747140692405,0.2771323626389654,-2.5336746403036456,1.188055817506834,0.1828653032293035,0.0948905109489051,-0.0986842105263157,-0.1103896103896103,-0.0927152317880793,-0.0519031141868512,-0.1383647798742138,-0.0249110320284696,0.170940170940171,0.1048387096774194,0.1048387096774194,0.1048387096774194,0.2232142857142856,0.2398190045248869,0.2985781990521328,0.2454545454545453,0.2803738317757009,0.2863849765258217,0.3700000000000001,0.3173076923076923,0.2985781990521328,0.3497536945812809,0.3300970873786408,0.3431372549019609,0.3365853658536588,0.3564356435643565,0.691358024691358,0.6506024096385545,0.7452229299363058,0.8896551724137933,0.8513513513513515,0.691358024691358,0.5480225988700567,0.6606060606060609,0.7341772151898736,0.6309523809523812,0.5054945054945055,0.5480225988700567,0.6707317073170733,0.7792207792207793,0.3497536945812809,0.2744186046511629,0.2070484581497798,0.1464435146443514,0.2123893805309735,0.3047619047619048,0.3497536945812809,0.3979591836734695,0.4891304347826086,0.4891304347826086
BBIO_50-L^J00,0.1267289946085657,-0.1267289946085657,8.0,0.0209345031626199,-27.70890803868276,1.6393342804952304,0.1242848970251716,-0.2170157633340531,-0.1390868889202917,9.856319534614648e-06,-0.0560293817588247,0.1023904775511264,0.1853786469479944,0.1826636637726694,0.0844576134844833,-7.4714285714285715,1.3061700832149383,-0.0071191595244677,0.1492957746478873,0.0319767441860465,-0.0111420612813371,0.1024844720496893,0.0628742514970059,0.1128526645768024,0.0597014925373133,0.0502958579881656,-0.0508021390374332,-0.082687338501292,-0.0850515463917526,0.0,0.0471976401179941,0.0660660660660659,0.0692771084337349,0.0725075528700904,0.0889570552147238,0.2456140350877191,0.2588652482269504,0.3498098859315588,0.3003663003663004,0.3051470588235292,0.2724014336917562,0.3396226415094339,0.4609053497942386,0.628440366972477,0.6666666666666667,0.6210045662100456,0.6824644549763033,0.8393782383419688,0.9086021505376344,0.7929292929292928,0.6824644549763033,0.7401960784313724,0.7149758454106281,0.6745283018867922,0.6904761904761902,0.8882978723404256,0.7929292929292928,0.6904761904761902,0.9505494505494504,0.9613259668508284,0.7401960784313724,0.99438202247191,1.1385542168674698,1.2049689440993787,1.2756410256410255,1.1385542168674698,1.1515151515151514
BBNH_32-L^L97,0.0959706632082643,-0.0959706632082643,10.0,0.0067306829399623,-23.88513142450882,1.847747093023256,0.1083916083916083,0.0349401488191523,-0.0160994588792987,9.6164693771274e-05,0.0015256214663914,0.4662176499046814,0.5086150674962413,0.1596461801902168,0.3035061891765225,-18.5,1.4269622093023255,0.1182554517133956,-0.0439189189189188,-0.0100334448160536,0.0422535211267605,0.15625,0.2231404958677685,0.303964757709251,0.2954048140043763,0.289760348583878,0.2758620689655173,0.2869565217391305,0.2333333333333334,0.2649572649572651,0.3485193621867881,0.3831775700934579,0.3672055427251732,0.3640552995391706,0.4061757719714964,0.354691075514874,0.354691075514874,0.2758620689655173,0.3485193621867881,0.3577981651376145,0.3454545454545452,0.4474327628361858,0.5538057742782152,0.5297157622739017,0.4837092731829573,0.4874371859296482,0.4987341772151898,0.5620052770448549,0.6219178082191781,0.4545454545454543,0.5661375661375663,0.4196642685851319,0.4726368159203982,0.3303370786516852,0.4265060240963854,0.4368932038834952,0.3929411764705881,0.2436974789915966,0.3097345132743363,0.2649572649572651,0.2359081419624216,0.2436974789915966,0.4196642685851319,0.4509803921568627,0.4230769230769229,0.3010989010989011,0.4162679425837321
BBOU_00-L,0.0417289486796213,-0.0417289486796213,8.0,-0.0521654737352905,-9.027430453112746,1.3946345256609642,0.0908571428571428,-0.0312645823611759,-0.018684603886395,2.671565362208175e-05,-0.0093412592502729,-0.0493759992445892,-0.1013909384160723,0.373706969607158,0.2885935840626945,-0.4890510948905109,0.6687402799377916,0.3568559954102123,-0.0536512667660209,-0.0317460317460317,0.0182094081942336,0.1549053356282272,0.1608996539792386,0.268431001890359,0.3366533864541834,0.2660377358490566,0.3054474708171206,0.3182711198428292,0.2542056074766357,0.213381555153707,0.2518656716417908,0.2266910420475321,0.2518656716417908,0.2003577817531305,0.2472118959107807,0.2636534839924671,0.2636534839924671,0.2222222222222221,0.2612781954887218,0.1450511945392489,0.1146179401993356,0.1649305555555555,0.1689895470383275,0.2003577817531305,0.2111913357400721,0.2380073800738007,0.2732447817836814,0.37782340862423,0.37782340862423,0.2879078694817658,0.282982791586998,0.2357274401473297,0.2805343511450382,0.1897163120567375,0.3003875968992247,0.3234714003944772,0.228937728937729,0.2068345323741007,0.2402957486136783,0.1146179401993356,0.0981996726677576,0.213381555153707,0.2199999999999999,0.3366533864541834,0.3693877551020408,0.1392190152801358,0.2448979591836735
BBQS_26-L^G99,0.0552963647180386,-0.0552963647180386,8.0,0.1036095376103279,14.986044929166257,1.708792060784618,0.1163533167789996,-0.1617915904936013,-0.0152174593731401,1.2297307236895692e-05,0.0957713081280463,0.0641043848380007,0.0713216290119495,-0.1696304781355069,-0.1416223135093191,-0.9255765199161424,0.9837184059544116,-0.0706880574539557,0.0188679245283018,-0.0304878048780486,-0.0940170940170939,-0.1263736263736263,-0.1697127937336814,-0.1867007672634271,-0.1451612903225806,-0.2049999999999999,-0.1239669421487602,-0.096590909090909,-0.1215469613259668,-0.1474530831099195,-0.1215469613259668,-0.0914285714285714,-0.1263736263736263,-0.1117318435754189,-0.1405405405405405,-0.0782608695652173,-0.1067415730337077,-0.059171597633136,0.0258064516129032,-0.042168674698795,-0.0914285714285714,-0.1718749999999999,-0.1928934010152283,-0.1117318435754189,-0.1358695652173913,-0.1405405405405405,-0.1451612903225806,-0.1117318435754189,-0.0914285714285714,-0.1117318435754189,-0.0185185185185184,-0.0479041916167664,-0.0809248554913294,-0.1117318435754189,-0.064705882352941,0.0392156862745098,-0.0124223602484472,-0.059171597633136,-0.059171597633136,-0.0914285714285714,-0.1117318435754189,0.0,0.0324675324675325,-0.0304878048780486,0.0063291139240506,-0.059171597633136,0.0743243243243243
BBTU_63-L^C18,0.0763284287565754,-0.0763284287565754,8.0,-0.1070511155366986,-3.554071991109203,0.863081549619671,0.0280234357727172,-0.0351699882766705,-0.0472974003201843,1.746688914485788e-05,-0.0386469246976651,-0.0070052508897475,-0.0070878981743927,0.0112636269452339,0.0793092322751479,-12.150485436893202,0.8328321245356448,-0.0059777523651107,0.0856164383561643,-0.0266666666666667,0.0121317157712306,0.0409982174688057,0.0936329588014981,0.0579710144927536,0.0409982174688057,0.0484739676840215,0.1869918699186992,0.2192066805845511,0.1564356435643563,0.1610337972166997,0.2695652173913043,0.3363844393592676,0.2613390928725703,0.2532188841201717,0.2807017543859649,0.3006681514476614,0.4313725490196078,0.6543909348441928,0.6927536231884057,0.4860050890585241,0.414043583535109,0.4599999999999999,0.414043583535109,0.414043583535109,0.3363844393592676,0.3613053613053612,0.414043583535109,0.3741176470588234,0.4419753086419753,0.414043583535109,0.5408970976253298,0.6132596685082872,0.5912806539509536,0.4491315136476426,0.4072289156626505,0.5656836461126005,0.4860050890585241,0.3006681514476614,0.2452025586353943,0.1450980392156864,0.1869918699186992,0.489795918367347,0.6043956043956042,0.4072289156626505,0.2863436123348017,0.1991786447638603,0.2751091703056767
BBVN_02-L^I99,0.0619102797550074,-0.0619102797550074,9.0,0.0049784268171257,-2.535944322253035,1.4235209235209236,0.1833590138674884,-0.2844961240310077,-0.0066214202946532,1.3739002727230516e-07,0.0514437437769664,-0.0785626086227288,-0.1305940598869892,-0.0550776963647304,0.148336189813719,-0.9894179894179896,0.9992784992784992,0.0956072351421187,-0.0238095238095238,-0.0344827586206897,-0.0344827586206897,-0.0666666666666667,-0.0508474576271187,0.0,0.0059880239520957,0.0120481927710842,0.0120481927710842,0.0769230769230768,0.0909090909090908,0.0632911392405062,0.1052631578947367,0.1052631578947367,0.1052631578947367,0.1506849315068492,0.3439999999999998,0.4867256637168142,0.3548387096774192,0.3125,0.2824427480916029,0.2824427480916029,0.2537313432835819,0.3023255813953487,0.3770491803278688,0.5272727272727271,0.4999999999999998,0.5412844036697246,0.6799999999999999,0.75,0.826086956521739,0.846153846153846,1.0240963855421683,0.9534883720930232,0.9534883720930232,0.7684210526315789,0.9534883720930232,1.074074074074074,0.846153846153846,0.826086956521739,0.3125,0.2444444444444442,0.1666666666666667,0.3770491803278688,0.3023255813953487,0.1586206896551725,0.2173913043478261,-0.1641791044776118,-0.0289017341040462
BBXK_89-L^E06,0.0215899277305577,-0.0215899277305577,9.0,0.0788673837383266,2.088699280071062,1.805081403864571,0.045098202166265,0.0994514030488396,-0.0075451115858348,7.343212942755058e-05,0.0378746121986173,0.0514104828143871,0.0614244042492683,0.031649881213551,0.0346197395593346,-0.1888417704744235,1.5543349670441102,0.0843934952154432,0.0085470085470085,0.1680532445923461,0.1818181818181816,0.2061855670103092,0.2272727272727273,0.193877551020408,0.2124352331606216,0.2103448275862067,0.1858108108108107,0.1622516556291389,0.1680532445923461,0.2082616179001721,0.2251308900523558,0.2491103202846973,0.2857142857142856,0.357833655705996,0.4039999999999999,0.3873517786561264,0.3764705882352941,0.3195488721804509,0.352601156069364,0.4239350912778905,0.3710937499999998,0.3631067961165046,0.352601156069364,0.4716981132075473,0.4210526315789471,0.4039999999999999,0.4210526315789471,0.5704697986577181,0.536105032822757,0.4936170212765955,0.4841437632135303,0.4297352342158858,0.4904458598726113,0.3818897637795275,0.4124748490945673,0.4904458598726113,0.5634743875278394,0.3552123552123551,0.4594594594594594,0.4039999999999999,0.3631067961165046,0.3097014925373134,0.3320683111954459,0.4747899159663864,0.5394736842105263,0.5496688741721854,0.6401869158878504
