firms,absacc,acc,age,agr,cashdebt,chpmia,currat,egr,grltnoa,herf,invest,lgr,mve_ia,pchcapx_ia,pchcurrat,pchquick,pchsale_pchrect,pctacc,quick,roic,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BALZ_07-L^I10,0.0591054893179204,-0.0591054893179204,15.0,-0.0453556049779965,0.0782982849524271,-0.9814513682925322,1.2042656057210486,-0.0103374292958844,-0.041529988500877,1.8492639922408377e-08,0.0181528888468272,-0.0656279001611878,0.1151350851379429,0.1577778886151664,-0.142708073463881,-0.1590201192014834,-0.0593513653656937,-4.681687440076702,0.8386422582026039,0.0224081905800051,-0.0361363743620513,0.1724137931034484,-0.0937500000000001,0.0,-0.0645161290322581,-0.2564102564102565,-0.1470588235294119,0.1153846153846152,-0.1470588235294119,-0.1212121212121213,-0.1944444444444444,-0.3829787234042553,-0.42,-0.42,-0.4313725490196078,-0.4821428571428572,-0.5915492957746479,-0.618421052631579,-0.4727272727272728,-0.4528301886792453,-0.5972222222222222,-0.5972222222222222,-0.7156862745098039,-0.7156862745098039,-0.7478260869565218,-0.7184466019417476,-0.8092105263157895,-0.8440860215053764,-0.8231707317073171,-0.8423913043478262,-0.8564356435643564,-0.8473684210526315,-0.8564356435643564,-0.8457446808510638,-0.8481675392670157,-0.8187500000000001,-0.7751937984496124,-0.7716535433070866,-0.8116883116883117,-0.7410714285714286,-0.7040816326530612,-0.7040816326530612,-0.6419753086419754,-0.6375000000000001,-0.6588235294117647,-0.6282051282051282,-0.6329113924050633,-0.6081081081081081,-0.5606060606060607,-0.573529411764706
BBOU_00-L,0.0216470588235294,-0.0216470588235294,14.0,0.04883166969147,0.1612550471063257,-0.3270265704935726,0.9956539454026893,0.1569307885097358,-0.056636678200692,0.0001151594271921,-0.0619328493647912,0.0082777261593039,29.29049001403209,0.4315700030111131,-0.0334898029650001,-0.0482722569173726,-0.2121244353380929,-0.2418058132343846,0.6811082439223143,0.079366050666993,-0.120037438577334,0.0411585365853659,0.0347003154574132,0.0186335403726707,-0.0281481481481482,-0.0015220700152207,-0.1013698630136986,-0.1779448621553885,-0.163265306122449,-0.1099050203527816,-0.2291421856639248,-0.2372093023255814,-0.2751381215469614,-0.2854030501089325,-0.2459770114942528,-0.2264150943396227,-0.1643312101910827,-0.1194630872483222,-0.0628571428571429,-0.0628571428571429,-0.0451237263464338,-0.1099050203527816,-0.1779448621553885,-0.1447196870925684,-0.0951724137931034,-0.0837988826815643,-0.0837988826815643,0.003058103975535,-0.1253333333333334,-0.0926694329183956,-0.0030395136778116,0.0807248764415156,0.1369150779896013,0.1271477663230238,0.0897009966777409,0.1408695652173912,0.2615384615384615,0.299009900990099,0.3723849372384935,0.4577777777777776,0.3172690763052206,0.1610619469026546,0.0825082508250825,0.086092715231788,0.0330708661417322,0.0495999999999998,-0.0409356725146199,-0.0238095238095238,-0.0863509749303621,-0.029585798816568
BBTK_30-L^C11,0.1134510869565217,-0.1134510869565217,11.0,0.1364296081277213,0.1818181818181818,-7.487359240283794,1.8613333333333333,0.8411764705882353,0.1253396739130146,3.192274253246824e-07,0.2216981132075471,-0.108730583824317,0.0030360457095963,-0.2531051268772712,-0.2328427255985267,-0.2464646464646464,0.6064997804128239,-2.256756756756757,1.8,0.0007898894154818,0.2272727272727272,-0.1999999999999999,-0.0909090909090909,0.0,0.1904761904761904,0.3513513513513513,0.3513513513513513,0.25,0.9230769230769228,0.9230769230769228,0.4705882352941175,0.4705882352941175,0.4705882352941175,0.4705882352941175,0.4705882352941175,0.1904761904761904,0.1904761904761904,0.1904761904761904,0.1904761904761904,0.1904761904761904,0.25,0.25,1.0833333333333337,0.25,0.25,0.3157894736842106,0.4285714285714286,0.6666666666666667,1.0,0.7857142857142856,0.7857142857142856,0.7857142857142856,1.0,1.0,1.5,0.8518518518518516,1.272727272727273,0.5625,2.125,2.125,1.272727272727273,0.25,0.25,0.25,0.3888888888888888,0.4705882352941175,0.7241379310344829,0.7241379310344829,0.7857142857142856,0.7241379310344829
BBTU_63-L^C18,0.0707154413795824,-0.0707154413795824,14.0,0.0019354966128809,0.1224645846748229,0.1139793704899781,0.7934593765968319,-0.0811946738079296,-0.0981216210883429,2.7160008786280908e-05,-0.0474789169118954,0.0966122431759692,3.3095175431308155,0.028164209830886,0.7405602981143564,0.7798256356484531,0.5228867575763525,-3.683453237410072,0.7736331119059785,0.0596739991860689,0.3164976692777163,0.1141141141141139,-0.0901639344262295,-0.1417525773195875,-0.1736972704714641,-0.2344827586206895,-0.2109004739336492,-0.1236842105263157,-0.2884615384615384,-0.2713347921225383,-0.3740601503759398,-0.4375,-0.4558823529411765,-0.4459234608985024,-0.3844731977818854,-0.3431952662721893,-0.3457760314341846,-0.3299798792756538,-0.2219626168224299,-0.25,-0.4258620689655172,-0.4422110552763818,-0.4384485666104553,-0.4297945205479452,-0.3787313432835821,-0.3299798792756538,-0.4,-0.4268502581755593,-0.3392857142857143,-0.2869379014989293,-0.2792207792207792,-0.2869379014989293,-0.3645038167938931,-0.375234521575985,-0.3810408921933085,-0.4477611940298507,-0.4876923076923076,-0.5088495575221239,-0.4697452229299363,-0.1878048780487804,-0.303347280334728,-0.3353293413173652,-0.2838709677419355,-0.3431952662721893,-0.4297945205479452,-0.4412751677852349,-0.4514003294892916,-0.4939209726443768,-0.5438356164383562,-0.5095729013254786
BBXK_89-L^E06,0.0986815219495408,-0.0986815219495408,15.0,-0.0606907483106698,0.1827750951687488,-0.2789025459761305,1.9590803502293168,-0.0139226949664103,-0.0333096738577023,5.902676450509377e-05,0.0352326131086455,-0.0957454571991533,8.759115183932597,0.1762318500412084,-0.0879469574330609,-0.1114095728249451,0.066070869114946,-1.4322580645161291,1.7435821073321816,0.1264839746650116,-0.0071539199055977,-0.0110294117647059,-0.0716723549488054,-0.0716723549488054,-0.0963455149501659,-0.15527950310559,-0.2486187845303866,-0.1197411003236245,-0.165644171779141,-0.1337579617834394,-0.2547945205479451,-0.2486187845303866,-0.2727272727272727,-0.2608695652173912,-0.4035087719298245,-0.3846153846153846,-0.3629976580796251,-0.3300492610837438,-0.2183908045977011,-0.0963455149501659,-0.15527950310559,-0.0716723549488054,-0.1168831168831168,-0.074829931972789,-0.1282051282051282,-0.147335423197492,-0.0180505415162454,0.0303030303030302,0.2363636363636363,0.1724137931034484,0.1826086956521742,0.142857142857143,0.0923694779116466,0.0461538461538462,-0.0354609929078012,-0.1168831168831168,-0.0180505415162454,-0.1168831168831168,-0.1168831168831168,-0.1856287425149699,-0.2183908045977011,-0.0652920962199312,-0.1856287425149699,-0.2688172043010752,-0.4297693920335429,-0.3968957871396895,-0.371824480369515,-0.4099783080260304,-0.4581673306772907,-0.4321503131524008
BCPS_48-L^C06,0.1248392467950887,-0.1248392467950887,14.0,-0.0591419037860276,-0.0251341558501123,0.7906871878893064,1.2553991749575346,-0.2115249472944483,0.031406099822658,6.479358072878478e-06,-0.0262210661832321,0.0588290840415485,1.8528480518713004,-0.6312738075149174,-0.1510830827435023,-0.161282749605851,0.2800495484621718,-2.5659432387312187,1.1821159912642565,0.0910050428052069,0.0808158319870759,0.1560693641618498,0.0880503144654087,0.0548780487804878,0.0548780487804878,-0.0648648648648648,-0.0597826086956522,0.0116959064327486,-0.2345132743362831,-0.1800947867298578,-0.2909836065573771,-0.3568773234200744,-0.3799283154121864,-0.3024193548387096,-0.1682692307692308,-0.2345132743362831,-0.273109243697479,-0.2967479674796748,-0.1682692307692308,-0.0388888888888889,-0.2478260869565216,-0.3396946564885497,-0.3346153846153846,-0.4194630872483221,-0.3346153846153846,-0.32421875,-0.4175084175084176,-0.4233333333333333,-0.4542586750788643,-0.4490445859872611,-0.3886925795053003,-0.712624584717608,-0.7082630691399663,-0.6760299625468165,-0.6959578207381372,-0.7617079889807162,-0.7271293375394321,-0.7362804878048781,-0.7580419580419581,-0.7959905660377359,-0.8325266214908035,-0.8111353711790393,-0.8051801801801802,-0.8086283185840708,-0.8295566502463054,-0.8297244094488189,-0.8264794383149449,-0.8073496659242761,-0.8086283185840708,-0.8069196428571429
BCQE_67-L^A14,0.3119629874421679,-0.3119629874421679,15.0,-0.3612873278663159,-0.2294919944653093,1.1155903140512489,1.5243977764051884,-1.7152777777777777,-0.2994995751108946,2.278183065039086e-05,-0.2294600030945381,-0.3339370986332949,0.6701956281132094,-0.4387346844048723,0.2755442589367232,0.3547536746702036,0.131916620104281,-1.145631067961165,1.2223594811612106,0.1432600112803158,-0.2802639127940333,0.4017094017094016,-0.3426966292134832,-0.8091353996737357,-0.810064935064935,-0.8488372093023255,-0.8397260273972602,-0.8316546762589928,-0.8655172413793104,-0.85,-0.8886774500475737,-0.9054927302100162,-0.9075098814229248,-0.9192546583850932,-0.8995708154506438,-0.9136531365313654,-0.9160086145010768,-0.9029850746268656,-0.8429530201342282,-0.743421052631579,-0.8855185909980431,-0.8875,-0.9260897030953884,-0.93185789167152,-0.9323308270676692,-0.9262295081967212,-0.936995153473344,-0.9452759588400376,-0.9359956236323852,-0.9410876132930514,-0.9383561643835616,-0.93185789167152,-0.9617771969944464,-0.9592901878914404,-0.9599452242382746,-0.9575625680087052,-0.9674276169265034,-0.9619883040935672,-0.964329268292683,-0.9651370679380216,-0.9702819405638812,-0.9664179104477612,-0.9663309352517986,-0.9643618641486446,-0.9701225740551584,-0.9696734059097978,-0.9670793472144064,-0.9648543106037848,-0.968429573664328,-0.9639445300462248
BCZB_W7-L^G07,0.0533287161284737,-0.0533287161284737,15.0,0.086713034052931,0.1318497065772426,-0.0331638246134869,0.8699204021784667,0.0319719471947194,0.0107350012985888,0.0002748666690134,0.0736157528678529,0.1293411230120091,6.30020866833589,0.1200644213344385,0.0986011945966258,0.1107306554552646,-0.0389075292955714,-1.3568281938325992,0.7023460410557185,0.060514907546669,0.0156158955832653,0.0873015873015874,-0.0526315789473684,-0.1032028469750889,-0.2100313479623824,-0.2588235294117647,-0.2050473186119873,-0.1818181818181818,-0.2980501392757659,-0.2695652173913043,-0.39568345323741,-0.4153132250580046,-0.4497816593886463,-0.4485776805251641,-0.4661016949152542,-0.4362416107382549,-0.3971291866028708,-0.3913043478260869,-0.4153132250580046,-0.3868613138686132,-0.413953488372093,-0.4545454545454546,-0.4990059642147118,-0.4939759036144578,-0.4424778761061946,-0.4437086092715232,-0.4206896551724137,-0.39568345323741,-0.4449339207048458,-0.4375,-0.4412416851441241,-0.4084507042253521,-0.3913043478260869,-0.3152173913043479,-0.3,-0.1897106109324758,-0.34375,-0.2653061224489796,-0.1737704918032786,-0.3315649867374005,-0.368421052631579,-0.3297872340425531,-0.3985680190930788,-0.4056603773584906,-0.4878048780487805,-0.4098360655737704,-0.4638297872340425,-0.4206896551724137,-0.4412416851441241,-0.4272727272727273
BDAJ_H9-L,0.0177343467245747,0.0177343467245747,8.0,0.207309766327142,0.223157894736842,-0.0064252183588431,2.0644359032331,0.3051224944320714,0.0307636626854844,1.9407310973125585e-06,0.0491977897610013,0.1574166389719728,1.9534879247758967,0.1834068067007538,0.0904682041811228,0.1112394626260638,0.1327806093137877,0.2150694952450621,1.896224282161429,0.1171989273525109,0.0714756017265343,0.0151057401812688,0.0153374233128835,0.0091463414634147,-0.1054054054054054,-0.1491002570694087,-0.2024096385542169,-0.023598820058997,-0.0980926430517711,0.0311526479750778,-0.1005434782608696,-0.1662468513853904,-0.1335078534031413,-0.1867321867321867,-0.0488505747126436,-0.0542857142857142,0.0376175548589341,0.0541401273885349,0.249056603773585,0.3083003952569172,0.0608974358974359,0.006079027355623,0.129692832764505,0.0816993464052286,0.2779922779922781,0.2537878787878787,0.29296875,0.4085106382978722,0.3621399176954731,0.3083003952569172,0.3791666666666666,0.4145299145299146,0.4206008583690988,0.4329004329004329,0.5687203791469195,0.6633165829145728,0.6225490196078431,0.599033816425121,0.5324074074074074,0.5613207547169812,0.2169117647058822,0.2080291970802918,0.2214022140221403,0.1144781144781144,-0.0831024930747922,-0.1745635910224438,-0.0461095100864553,-0.003012048192771,-0.072829131652661,0.0608974358974359
BDCK_44-L^L08,0.0464601769911504,-0.0464601769911504,14.0,-0.0271580989330746,0.1961400359066427,-0.0816002559552325,0.9740173217854764,-0.0279269602577872,-0.1283185840707915,2.904560624666065e-07,-0.0548011639185256,-0.0265721877767936,0.0004775910962145,-0.4939213026830035,0.1179315338390803,0.1190708758263719,0.1340620208916781,-1.118343195266272,0.9653564290473016,0.0629599345870809,0.0690566037735849,0.0,-0.0625,-0.0625,-0.0625,-0.0625,-0.0625,-0.0625,-0.1176470588235295,-0.1176470588235295,-0.1176470588235295,-0.1176470588235295,-0.1176470588235295,-0.1176470588235295,-0.1176470588235295,-0.1176470588235295,-0.1176470588235295,-0.1176470588235295,-0.1176470588235295,-0.1176470588235295,-0.1176470588235295,-0.1176470588235295,-0.1176470588235295,-0.1176470588235295,-0.1176470588235295,-0.1428571428571428,-0.1428571428571428,-0.1428571428571428,-0.1428571428571428,-0.1428571428571428,-0.1428571428571428,-0.1428571428571428,-0.1176470588235295,-0.1428571428571428,-0.1428571428571428,-0.1428571428571428,-0.1176470588235295,-0.1176470588235295,-0.1176470588235295,-0.1176470588235295,-0.1176470588235295,-0.1176470588235295,-0.1176470588235295,-0.1176470588235295,-0.1176470588235295,-0.1176470588235295,-0.1176470588235295,-0.1176470588235295,-0.1176470588235295,-0.1176470588235295
