firms,absacc,acc,age,agr,cashdebt,chpmia,currat,depr,egr,grltnoa,herf,invest,lgr,pchcapx_ia,pchcurrat,pchquick,pchsale_pchrect,pctacc,quick,roic,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BACQ_71-L^J02,0.3005653266331658,-0.3005653266331658,13.0,-0.1213491985445963,0.0375211167422423,0.2613395311112728,0.8242764323685765,0.1571864345953705,-0.0377122877122876,-0.1292922948073685,3.240286286223617e-06,-0.1987412724948372,-0.175669099756691,-0.3666638377659768,-0.0294151014954681,0.0883395627256124,0.0709174309561074,-4.317293233082707,0.4232132309509746,0.1654998278434523,-0.0283804627249357,0.1262458471760799,0.1712062256809339,0.1576923076923075,0.1666666666666665,0.2137096774193547,0.6448087431693987,0.2186234817813763,0.1944444444444444,0.0561403508771929,0.0905797101449275,0.2336065573770491,0.75,0.7398843930635837,1.0476190476190474,2.7625,2.236559139784946,5.270833333333333,5.840909090909091,5.840909090909091,6.341463414634147,6.0,5.142857142857142,6.525,4.901960784313725,4.5740740740740735,4.679245283018867,2.382022471910112,2.382022471910112,0.9545454545454544,0.75,0.308695652173913,0.2594142259414225,0.4198113207547167,0.2438016528925619,0.0749999999999999,0.4333333333333331,0.3619909502262441,0.7916666666666665,0.7005649717514122,0.0451388888888888,0.1803921568627451,0.2647058823529411,-0.0534591194968554,-0.1685082872928177,-0.274698795180723,-0.3512931034482759,-0.3702928870292887,-0.3512931034482759,-0.3955823293172692
BALZ_07-L^I10,0.1110332982731763,-0.1110332982731763,14.0,-0.1812127992406081,-0.1180840664711632,-1.428081188774461,1.4047322369952484,0.4369120287253141,-0.2502783995680588,-0.0500978577800263,1.9961451567189412e-08,-0.000542422789506,-0.129401258717469,-1.3119620918897177,-0.1220215991581263,-0.1689306507789129,-0.0346581856858692,-1.0932878867330886,0.9972203584779066,-0.1326859056979605,-0.2264079107949389,-0.0196078431372549,-0.0892857142857143,-0.2816901408450704,-0.3289473684210526,-0.0727272727272727,-0.0377358490566037,-0.2916666666666666,-0.2916666666666666,-0.5,-0.5,-0.5565217391304347,-0.5048543689320388,-0.6644736842105263,-0.7258064516129032,-0.6890243902439024,-0.7228260869565217,-0.7475247524752475,-0.7315789473684211,-0.7475247524752475,-0.7287234042553191,-0.7329842931937173,-0.68125,-0.6046511627906976,-0.5984251968503937,-0.6688311688311688,-0.5446428571428572,-0.4795918367346938,-0.4795918367346938,-0.3703703703703703,-0.3625,-0.4,-0.3461538461538461,-0.3544303797468354,-0.3108108108108107,-0.2272727272727273,-0.25,-0.1206896551724137,-0.135593220338983,-0.1499999999999999,0.02,0.108695652173913,0.2142857142857144,0.108695652173913,0.0625,0.0625,0.0,0.2142857142857144,0.186046511627907,0.3076923076923077
BBOU_00-L,0.0621890547263681,-0.0621890547263681,13.0,0.0927119484382746,0.1508153371529308,0.0814203691963265,1.030153586022263,0.1527078085642317,0.101040118870728,0.0055081734186211,0.0001491404653382,0.0296232027764005,0.0910515159893097,-0.4088456349979549,0.0413205625645098,0.0977177543691166,-0.0157238405922169,-0.8564437194127243,0.7156545019022122,0.1034641728134878,0.0801179443976411,0.0551724137931035,0.025943396226415,0.10828025477707,0.1677852348993287,0.2428571428571426,0.2428571428571426,0.2663755458515282,0.180461329715061,0.0902255639097742,0.1342894393741851,0.1999999999999999,0.2150837988826814,0.2150837988826814,0.3302752293577979,0.1599999999999999,0.2033195020746885,0.3221884498480241,0.4332784184514002,0.5077989601386481,0.494845360824742,0.4451827242524917,0.5130434782608695,0.6730769230769229,0.7227722772277227,0.8200836820083679,0.9333333333333332,0.7469879518072287,0.5398230088495573,0.4356435643564356,0.4403973509933774,0.3700787401574803,0.3919999999999999,0.2719298245614034,0.294642857142857,0.2116991643454038,0.2869822485207101,0.2608695652173911,0.2375533428165006,0.2719298245614034,0.3722397476340693,0.2888888888888887,0.6141001855287569,0.3700787401574803,0.2219101123595503,0.2016574585635357,0.2305516265912304,0.1917808219178081,0.180461329715061,0.3679245283018866
BBTK_30-L^C11,0.1134510869565217,-0.1134510869565217,11.0,0.1364296081277213,0.1818181818181818,6.635828714584121,1.8613333333333333,0.0887634684453566,0.8411764705882353,0.1253396739130146,3.201286796457717e-07,0.2216981132075471,-0.108730583824317,-0.4038880124889498,-0.2328427255985267,-0.2464646464646464,0.6064997804128239,-2.256756756756757,1.8,0.0007898894154818,0.2272727272727272,0.0,-0.1904761904761903,-0.1904761904761903,-0.1904761904761903,-0.1904761904761903,-0.1904761904761903,-0.15,-0.15,0.4166666666666667,-0.15,-0.15,-0.1052631578947368,-0.0285714285714284,0.1333333333333335,0.3600000000000001,0.2142857142857142,0.2142857142857142,0.2142857142857142,0.3600000000000001,0.3600000000000001,0.7,0.2592592592592593,0.5454545454545456,0.0625,1.125,1.125,0.5454545454545456,-0.15,-0.15,-0.15,-0.0555555555555554,0.0,0.1724137931034484,0.1724137931034484,0.2142857142857142,0.1724137931034484,0.3076923076923077,0.5454545454545456,0.5454545454545456,0.4782608695652175,0.4782608695652175,0.3076923076923077,0.2142857142857142,0.0967741935483872,0.0,-0.1282051282051282,-0.1282051282051282,-0.1282051282051282,-0.1052631578947368
BBTU_63-L^C18,0.0619098767326479,-0.0619098767326479,13.0,0.0745087220406604,0.1377533193570929,-0.0048143649769444,0.455864342910975,0.0609911504424778,0.0755260420833665,0.0276405298961602,1.571498986158205e-05,-0.016489113365307,0.0730680429172891,-1.2647399630382588,-0.1142927552111657,-0.1122302340207618,-0.0449271221203925,-2.114605171208945,0.4346679227508243,0.0397320535892821,0.0532202960900924,0.1109057301293898,0.0670611439842208,0.06286836935167,0.0885311871227365,0.264018691588785,0.2184684684684683,-0.0672413793103448,-0.0938023450586263,-0.0876897133220909,-0.0736301369863012,0.0093283582089551,0.0885311871227365,-0.0252252252252251,-0.0688468158347676,0.0734126984126983,0.1584582441113491,0.170995670995671,0.1584582441113491,0.0324427480916029,0.0150093808630393,0.0055762081784387,-0.1028192371475953,-0.1676923076923077,-0.2020648967551622,-0.1385350318471337,0.3195121951219513,0.1317991631799162,0.0798403193612775,0.1634408602150536,0.0670611439842208,-0.0736301369863012,-0.0922818791946308,-0.1087314662273476,-0.1778115501519757,-0.2589041095890411,-0.2032400589101619,-0.2136627906976743,0.0207547169811321,-0.072041166380789,-0.0424778761061946,-0.0091575091575091,0.0776892430278886,-0.0475352112676055,-0.1803030303030302,-0.2946544980443285,-0.3296158612143742,-0.3402439024390243,-0.3361963190184049,-0.2708894878706199
BBXK_89-L^E06,0.1263906056860321,-0.1263906056860321,14.0,-0.065146749161619,0.1127210112972995,0.1132918352363823,2.14798949051862,0.0738199455814503,-0.3366986696516983,-0.1122292685547688,6.00495166003994e-05,-0.1372995034705072,0.3556588840522356,0.1220332324790554,0.2105272664841866,0.277482391539601,0.0046572714950531,-6.148366013071896,1.9621887137308656,0.1461865403616631,0.0073925480144135,-0.1929824561403508,0.0316742081447962,0.0679156908665106,0.1231527093596058,0.3103448275862068,0.5149501661129567,0.4161490683229811,0.5563139931740613,0.4805194805194803,0.5510204081632653,0.4615384615384614,0.4294670846394983,0.6462093862815883,0.7272727272727271,1.0727272727272723,0.9655172413793104,0.9826086956521738,0.9159663865546216,0.831325301204819,0.7538461538461536,0.6170212765957446,0.4805194805194803,0.6462093862815883,0.4805194805194803,0.4805194805194803,0.3652694610778442,0.3103448275862068,0.5670103092783503,0.3652694610778442,0.225806451612903,-0.0440251572327043,0.0110864745011085,0.0531177829099305,-0.0108459869848157,-0.0916334661354582,-0.0480167014613779,-0.0617283950617285,0.0704225352112675,-0.0636550308008214,-0.0712830957230143,-0.139622641509434,-0.139622641509434,-0.2863849765258216,-0.2500000000000001,-0.2995391705069125,-0.2973805855161788,-0.3303964757709251,-0.3457675753228121,-0.3274336283185841
BCPS_48-L^C06,0.0439181240687005,-0.0439181240687005,13.0,-0.0099882949668357,0.1109114127607245,0.1876965132091118,1.4788245462402767,0.0877246420956442,-0.017326888065792,-0.0191357540585025,5.5622816275778455e-06,0.0197424892703862,0.0035061120060646,-1.5311415923192198,0.0098910054219582,0.0093884000111999,-0.1439972222472514,-1.4082145850796313,1.4094332633658475,0.0154449824678577,-0.3722427868769332,0.1923076923076923,-0.0796460176991149,-0.1260504201680671,-0.1544715447154471,0.0,0.1555555555555556,-0.0956521739130433,-0.2061068702290076,-0.1999999999999999,-0.3020134228187919,-0.1999999999999999,-0.1875,-0.2996632996632996,-0.3066666666666666,-0.3438485804416403,-0.3375796178343949,-0.2650176678445229,-0.654485049833887,-0.6492411467116357,-0.6104868913857677,-0.6344463971880492,-0.7134986225895317,-0.6719242902208202,-0.6829268292682926,-0.7090909090909091,-0.7547169811320755,-0.7986447241045498,-0.7729257641921398,-0.7657657657657657,-0.7699115044247787,-0.7950738916256157,-0.7952755905511811,-0.7913741223671014,-0.7683741648106904,-0.7699115044247787,-0.7678571428571429,-0.7158469945355191,-0.6867469879518072,-0.7070422535211267,-0.7041251778093883,-0.6838905775075987,-0.5976789168278529,-0.6950146627565983,-0.7808219178082192,-0.7647058823529411,-0.7503001200480193,-0.7647058823529411,-0.7665544332210998,-0.7425742574257426
BCQE_67-L^A14,0.1939937866758715,-0.1939937866758715,14.0,-0.1943405634505111,-0.0745637635483127,-0.8175976467229155,1.195095948827292,0.2534653465346534,-0.8254545454545454,-0.1373835001724995,4.410282919290128e-05,-0.1320119670905011,-0.1244232987312572,-0.3786933430668115,0.296269592111936,0.3738358331984739,0.1339214752597295,-1.6168009205983889,0.90227434257285,0.2698133145473758,-0.1133155284242655,0.2437768240343347,-0.1402214022140221,-0.16367552045944,-0.0339966832504146,0.563758389261745,1.554824561403509,0.1399217221135029,0.1201923076923077,-0.2640555906506633,-0.3214909726266745,-0.3262001156737998,-0.2654476670870113,-0.3726440495422725,-0.4550982226379794,-0.362691466083151,-0.4133937562940584,-0.3861959957850368,-0.3214909726266745,-0.619405423064358,-0.5946416144745998,-0.6011639849366655,-0.5774392455567645,-0.6756681514476615,-0.6215074723846654,-0.6448170731707317,-0.6528605482717521,-0.7040894081788163,-0.6656142365097589,-0.6647482014388488,-0.6451416387450501,-0.7025025536261491,-0.6980300673924313,-0.6722003376477208,-0.650045058576149,-0.6856449001618996,-0.6409861325115562,-0.6182830930537353,-0.5654606490115628,-0.5792704947634525,-0.525071341214839,-0.6058863328822733,-0.4638748274275195,-0.525071341214839,-0.6338780641106223,-0.6687517770827409,-0.734442671529519,-0.7080200501253133,-0.6908174097664543,-0.688169164882227
BCZB_W7-L^G07,0.0655844761638212,-0.0655844761638212,14.0,0.0679077843156168,0.1279723303069606,0.0365531071781286,0.7918436703483432,0.0544454097885896,-0.0128283445326817,0.0303199925366172,0.0002672314011103,0.0859457895244525,0.1404775124930594,0.2591131062713895,-0.0768938344321874,-0.0719991875729217,-0.0669603394029281,-1.931318681318681,0.6323279524214104,0.0575112951807228,-0.0047552771978659,-0.031779661016949,0.0559284116331095,0.1291866028708135,0.1400966183574878,0.0951276102088167,0.1484184914841848,0.0976744186046512,0.0216450216450214,-0.0616302186878728,-0.0522088353413655,0.0442477876106195,0.0419426048565121,0.0850574712643679,0.1318944844124701,0.0396475770925108,0.0535714285714283,0.0465631929046563,0.107981220657277,0.1400966183574878,0.2826086956521738,0.3111111111111111,0.517684887459807,0.2291666666666667,0.3760932944606412,0.5475409836065575,0.2519893899204244,0.1829573934837092,0.2553191489361701,0.1264916467780428,0.1132075471698113,-0.040650406504065,0.1053864168618268,0.004255319148936,0.0850574712643679,0.0465631929046563,0.0727272727272725,0.1428571428571428,-0.034764826175869,-0.1433756805807622,-0.1690140845070422,-0.2312703583061889,-0.2727272727272728,-0.2249589490968802,-0.2249589490968802,-0.2423756019261638,-0.1660777385159011,-0.1355311355311356,-0.2211221122112211,-0.1144465290806754
BDAJ_H9-L,0.0915446941975953,-0.0915446941975953,7.0,-0.0363123115416694,0.2190345119627355,1.6469300748763442,1.8931646932185144,0.1110192837465564,0.0546095126247797,-0.0914793518034479,1.6952165375949426e-06,-0.0359273753769166,-0.0849467815509376,-0.5914318314124724,0.0108288257671594,0.0019712117714734,-0.5264359139990071,-1.1092636579572444,1.706404736275565,0.1105798421372191,-0.23781643805063,0.1695402298850574,-0.0057142857142856,0.0909090909090908,0.10828025477707,0.3132075471698112,0.3754940711462451,0.1153846153846154,0.0577507598784194,0.1877133105802046,0.1372549019607842,0.3436293436293436,0.3181818181818181,0.359375,0.4808510638297871,0.4320987654320987,0.3754940711462451,0.4499999999999999,0.4871794871794872,0.4935622317596566,0.5064935064935066,0.6492890995260665,0.7487437185929648,0.7058823529411764,0.6811594202898552,0.6111111111111109,0.641509433962264,0.2794117647058822,0.2700729927007299,0.2841328413284132,0.1717171717171717,-0.0360110803324099,-0.1321695760598503,0.0028818443804032,0.0481927710843375,-0.0252100840336133,0.1153846153846154,0.0545454545454546,0.2253521126760564,0.0807453416149066,0.1047619047619048,-0.043956043956044,0.144736842105263,-0.0842105263157894,-0.2368421052631578,-0.2283813747228381,-0.304,-0.3672727272727273,-0.384070796460177,-0.2548179871520343
