firms,age,agr,cash,cashdebt,chatoia,chcsho,che,chpmia,chtx,cinvest,depr,egr,grltnoa,herf,invest,lgr,mve_ia,pchdepr,pchgm_pchsale,pchsale_pchinvt,pchsale_pchxsga,roaq,roeq,sgr,tb,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BALZ_07-L^I10,19.0,0.1357701071912202,0.0920100374586318,0.1429400136710451,1.048823817272651,0.0001171271479493,4.746500000000001,-0.0682114520747256,0.0011257525411008,0.0142737334888145,0.2348891975122275,0.1057407024080591,0.0601600635568938,2.2337112340016733e-08,0.0153037084572839,0.1495969183114253,0.264559772067746,0.3191213720333577,0.0233446173826212,0.0566576296142572,0.0125023000068861,0.0373017609354416,0.1123109697131084,0.1405697325403644,0.7467903798829805,-0.0220994475138122,-0.1380952380952381,0.0055555555555555,0.1528662420382165,0.0773809523809525,0.0647058823529411,0.1312499999999998,0.1528662420382165,0.1172839506172838,0.1753246753246753,0.1312499999999998,0.1455696202531644,0.2066666666666667,0.3211678832116786,0.4140625,0.601769911504425,0.7075471698113207,0.7920792079207921,0.8282828282828283,0.7920792079207921,0.7238095238095237,0.6454545454545453,0.7238095238095237,0.865979381443299,0.8854166666666667,1.2345679012345676,1.0568181818181817,1.180722891566265,1.3205128205128207,1.9193548387096773,1.7424242424242422,2.016666666666667,1.9193548387096773,2.2909090909090906,2.2321428571428568,2.62,2.480769230769231,2.770833333333333,2.770833333333333,3.1136363636363638,2.9347826086956523,2.770833333333333,2.62,2.770833333333333,2.770833333333333,2.067796610169492,2.120689655172414,2.549019607843137,2.62
BBOU_00-L,19.0,0.0020822862066489,0.053400935010206,0.1639344262295081,0.5463451396769636,3.997421583669773e-06,4.0,0.4508071669894249,-0.0012251565477811,0.0307907627711686,0.1080246913580246,-0.1177254553531763,-0.022953053832084,2.991045989138538e-05,0.0076829180728082,0.0584036340038935,16.347836485398766,-0.0080910349601939,-0.0124306681212218,-0.0026690358588552,0.0069750673787431,0.0349312123817712,0.1227341389728096,0.0304407713498622,1.0450271640481483,0.0009267840593143,-0.0091827364554638,-0.0091827364554638,0.0305635148042022,0.0811623246492985,0.0355086372360844,-0.0046125461254613,0.0198487712665405,0.0455426356589145,0.0833333333333332,0.0779220779220779,0.0768463073852294,0.1055327868852458,0.1055327868852458,0.1466524973432517,0.1478723404255317,0.1639697950377561,0.1715526601520085,0.2150900900900898,0.1922651933701655,0.1857142857142857,0.2178329571106094,0.2754137115839241,0.2799525504151838,0.2724056603773583,0.2953181272509002,0.2999999999999998,0.3403726708074532,0.3780332056194124,0.3094660194174756,0.3589420654911837,0.3940568475452195,0.4234828496042215,0.4502688172043008,0.4801097393689986,0.4522207267833109,0.4700272479564031,0.4660326086956519,0.5502873563218389,0.577485380116959,0.5751824817518247,0.4740437158469943,0.511204481792717,0.4272486772486772,0.528328611898017,0.4310344827586205,0.4986111111111109,0.4680272108843537,0.4660326086956519
BBTU_63-L^C18,19.0,0.2650955563372025,0.0350324374420759,0.2271398192450824,2.2771997638873325,-0.0006537054290441,29.6,-0.1849014047907682,0.001747383523093,0.0268372601029802,0.1910538286580743,-0.2809060456213111,0.0829235467674234,8.151503067734748e-07,0.050650721069293,0.0337883497769968,1.1524328020852417,0.095405324216459,0.1167447216040564,1.2784679089026916,0.3878252933446307,0.0791609622530803,-0.1517338331771321,0.2784679089026915,0.3770301051649346,0.053639846743295,-0.2434782608695652,-0.3002680965147453,-0.282967032967033,-0.227810650887574,-0.3002680965147453,-0.2478386167146975,-0.2478386167146975,-0.2346041055718475,-0.2434782608695652,-0.3255813953488372,-0.2668539325842697,-0.245664739884393,-0.2542857142857143,-0.2162162162162162,-0.2090909090909091,-0.2090909090909091,-0.2521489971346705,-0.2208955223880597,-0.2689075630252101,-0.7238095238095238,-0.705749718151071,-0.7047511312217194,-0.7023945267958951,-0.6781750924784217,-0.683252427184466,-0.6597131681877444,-0.656578947368421,-0.6303116147308783,-0.6303116147308783,-0.6282051282051282,-0.6045454545454545,-0.6375,-0.6579292267365662,-0.6359832635983264,-0.619533527696793,-0.5797101449275363,-0.5857142857142857,-0.613905325443787,-0.5843949044585988,-0.5857142857142857,-0.6003062787136295,-0.5972222222222223,-0.565,-0.5245901639344263,-0.5271739130434783,-0.521978021978022,-0.518450184501845,-0.4980769230769231
BCQE_67-L^A14,19.0,-0.1077199281867145,0.2671232876712329,0.0565770862800565,1.4245157719136,8.334608801008565e-05,-5.0,-0.2494585360440157,0.0005213764337851,-0.0514188842669098,0.2101910828025477,-0.6965098634294385,-0.0863377609108013,3.50801976771508e-06,-0.0152603231597845,-0.2456575682382134,1.0564804605534923,0.0302323495110792,0.007063073011929,-0.0374536365102402,0.0385770385770385,0.0127356087620988,0.352112676056338,0.0427350427350427,0.6467370932730407,-0.0688524590163934,-0.2560975609756097,-0.2098445595854922,-0.2806603773584907,-0.3578947368421052,-0.3788187372708758,-0.3698347107438017,-0.2615012106537531,-0.1643835616438356,-0.1159420289855073,-0.1888297872340425,-0.1133720930232559,-0.0729483282674772,0.0627177700348431,0.1213235294117645,0.2103174603174602,0.3034188034188034,0.25,0.1213235294117645,0.1010830324909746,0.1090909090909091,0.2761506276150627,0.1867704280155642,0.4120370370370367,0.4120370370370367,0.8944099378881984,0.7428571428571427,0.7428571428571427,0.9677419354838708,1.479674796747967,1.2262773722627736,1.046979865771812,0.6576086956521738,0.5099009900990099,0.3377192982456141,0.6850828729281766,0.3926940639269405,0.6850828729281766,1.2262773722627736,0.8047337278106508,0.6576086956521738,0.495098039215686,0.6310160427807485,0.3377192982456141,0.3555555555555554,0.1867704280155642,0.0234899328859059,0.431924882629108,0.2448979591836733
BDAJ_H9-L,13.0,-0.2968299711815562,0.1181967213114754,0.0327799364182267,0.9960198768509192,6.212163895238375e-06,-17.05,1.176799324422949,0.0029838870101452,-0.0773839241138292,0.1590401785714285,-1.1766268260292163,-0.0157021996615899,1.5262886689727725e-07,0.0099135446685878,-0.2132037364301945,0.20736142651011,0.1980293036332181,-0.0297759549942955,0.1816458481432584,0.8832122702113554,-0.0317537072856221,-1.3873239436619718,-0.0276564774381369,2.0808063000958703,-0.1651376146788991,0.1237113402061855,-0.3312883435582821,-0.3625730994152046,-0.3511904761904761,-0.3977900552486187,-0.4577114427860695,-0.4438775510204081,-0.470873786407767,-0.6402640264026402,-0.658307210031348,-0.6646153846153846,-0.7093333333333334,-0.6876790830945558,-0.6676829268292683,-0.6539682539682539,-0.5947955390334572,-0.6036363636363635,-0.6202090592334495,-0.6561514195583595,-0.6706948640483383,-0.6876790830945558,-0.706989247311828,-0.7435294117647059,-0.7511415525114156,-0.7392344497607655,-0.7392344497607655,-0.721938775510204,-0.7021857923497268,-0.712401055408971,-0.7085561497326203,-0.6972222222222222,-0.7183462532299741,-0.7183462532299741,-0.7085561497326203,-0.7029972752043596,-0.7417061611374407,-0.7268170426065164,-0.7233502538071066,-0.7247474747474747,-0.7341463414634146,-0.7392344497607655,-0.7465116279069768,-0.753393665158371,-0.7655913978494624,-0.753393665158371,-0.7511415525114156,-0.7190721649484536,-0.7321867321867321
BDCK_44-L^L08,19.0,0.1085353003161222,0.1413973384030418,0.1324587388912399,1.9589352462920373,-0.0513054691261992,5.05,0.0124726634440889,0.0016366612111292,-0.009678337603188,0.0948180815876515,0.0948717948717949,0.0637181409295338,2.395548366914071e-07,0.0302950474183351,0.1183325862841775,0.000153030448257,-0.0346299412625648,-0.1866258812510089,0.1692076039902129,0.2601166948993037,0.0125061911837543,0.0295667447306791,0.2601166948993037,0.2213623723506245,0.0,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.1034482758620691,0.1034482758620691,0.1034482758620691,0.1034482758620691,0.1034482758620691,0.1034482758620691,0.1034482758620691,0.1034482758620691,0.1034482758620691,0.1034482758620691,0.1034482758620691,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.0666666666666666
BFRL_28-L,19.0,-0.1033694827815674,0.0256786705640678,0.1390745475834851,0.159763410016208,-0.0138025299057782,35.0055,0.4699552904717919,0.0055091202800974,0.2514712088657393,0.0186854386534307,-0.1594095128340632,0.1838120404470311,3.223811952902022e-08,0.1122387201539071,-0.0805505136037054,0.3644617697992467,-0.7349082086456626,0.254782268860545,0.745217731139455,-0.254782268860545,0.0361521485409168,0.1297382219909538,-0.254782268860545,0.3286625489707998,0.0930232558139536,0.022592152199762,-0.0507726269315673,-0.0193842645381984,-0.1165896250642013,-0.2091954022988505,-0.3657817109144543,-0.3432607865597556,-0.3392239723396082,-0.3646102696712228,-0.3533834586466166,-0.3594040968342644,-0.3613070924619384,-0.3579693915640164,-0.3402378212504795,-0.3097913322632424,-0.320695102685624,-0.3212312549329124,-0.2939244663382594,-0.371574716843259,-0.3519216277317257,-0.3351372245844608,-0.3376973430881786,-0.3320388349514563,-0.3379522709776752,0.6135084427767354,0.6135084427767354,0.6135084427767354,0.6135084427767354,0.6135084427767354,0.6135084427767354,0.6135084427767354,0.6135084427767354,0.6135084427767354,0.6135084427767354,0.6135084427767354,0.6135084427767354,0.6135084427767354,0.6135084427767354,0.6135084427767354,9.117647058823527,9.117647058823527,9.117647058823527,9.117647058823527,9.117647058823527,9.117647058823527,9.117647058823527,9.117647058823527,9.117647058823527
BJJT_37-L,18.0,0.1972605798935496,0.119949761866272,0.0058822287736678,-0.0732192558785693,0.0004673841008168,24.9,-0.5913756628917649,-0.000573511183468,0.0475844491783323,0.5288461538461539,0.1577708006279435,-0.9084897126730788,1.264938672624277e-07,0.0015409238098782,0.1779133113176465,0.7671084832942804,-0.4050480769230768,0.7097428554382197,-0.7097428554382197,-0.7097428554382197,0.0016443132515799,0.0631979695431472,-0.7097428554382197,0.6687354434367011,-0.0769230769230771,-0.2026666666666666,-0.2026666666666666,-0.2487437185929647,-0.3142201834862385,-0.2948113207547169,-0.3219954648526076,-0.3499999999999998,-0.3325892857142857,-0.3325892857142857,-0.3062645011600927,-0.3046511627906976,-0.2599009900990099,-0.2742718446601941,-0.1529745042492917,-0.1257309941520467,-0.0884146341463413,-0.0993975903614456,-0.0884146341463413,-0.1763085399449034,-0.0939393939393938,-0.0626959247648901,0.0101351351351353,0.1156716417910448,0.1412213740458014,0.2056451612903227,0.16796875,0.1960000000000001,0.2406639004149378,0.2777777777777779,0.3590909090909091,0.3971962616822431,0.2777777777777779,0.2254098360655738,0.3348214285714286,0.4103773584905661,0.4875621890547266,0.6988636363636365,0.7085714285714286,0.8121212121212122,0.5904255319148939,0.642857142857143,0.7797619047619049,0.6611111111111112,0.642857142857143,0.6611111111111112,0.8012048192771086,0.8924050632911393,0.8687500000000001
BLNV_40-L^F19,10.0,0.0762993520549842,0.0032082698978776,1.1065136542344065,0.1348860739927218,0.0254202269336289,-6.102,-3.213071841610632,0.0014936221383341,-225.3,0.2172949002217294,0.2022515671946287,0.9812777205400816,9.429422181605276e-10,-0.0001129712907152,-0.3976912861375013,0.122042207735001,0.3802816901408452,-0.0062766518135211,0.2878679154640671,0.0062766518135211,-0.0206607232946099,-0.0234722099343378,0.0062766518135211,-0.7447323824161172,0.2142857142857144,-0.1715976331360946,-0.1384615384615385,-0.2,-0.2200557103064067,-0.3411764705882353,-0.3707865168539326,-0.4017094017094017,-0.4129979035639413,-0.4105263157894737,-0.4285714285714286,-0.453125,-0.44,-0.44,-0.4552529182879378,-0.3913043478260869,-0.4166666666666666,-0.3777777777777777,-0.3,-0.3607305936073059,-0.3563218390804598,-0.3846153846153846,-0.3170731707317072,-0.3317422434367543,-0.3563218390804598,-0.2764857881136952,-0.3577981651376147,-0.305210918114144,-0.3017456359102244,-0.282051282051282,-0.2090395480225989,-0.2156862745098039,-0.2473118279569893,-0.3,-0.3253012048192771,-0.2727272727272728,-0.1764705882352941,-0.1304347826086958,-0.1111111111111111,-0.1082802547770701,-0.1277258566978193,-0.1358024691358026,-0.0344827586206897,-0.0728476821192053,-0.0635451505016724,0.0294117647058822,0.0727969348659003,0.1475409836065573,0.0566037735849056
BPVK_29-L,12.0,0.575238831148648,0.124156038849467,0.302260566737105,0.6064297354351577,-0.0005486441802374,-213.72390000000007,0.2133290163266344,-0.0023708984607905,0.0081236382058273,0.1964328772305673,-0.0506183332457636,0.3971895916299697,0.000117810598742,0.0493475044506948,1.2379455018358447,18.39555731271388,0.1482464023612462,0.0154635263305065,0.1717696704301689,0.0275366276870628,0.0281951906886909,0.0886525938009114,0.0977006098777819,0.8762072664452508,-0.0558464223385689,-0.0163090128755364,-0.0739393939393938,-0.0575657894736841,-0.0940711462450593,-0.1376975169300224,-0.1457323891166603,-0.1551787688905269,-0.1567328918322295,-0.1843416370106761,-0.2104719255942129,-0.1647230320699708,-0.2069204152249134,-0.2728426395939085,-0.312743628185907,-0.3327510917030567,-0.2914992272024729,-0.2977941176470587,-0.1997206703910614,-0.2435643564356435,-0.2115583075335396,-0.134441087613293,-0.1616678858814922,-0.1898197242841992,-0.1492204899777283,-0.0955011838989738,-0.1370481927710842,-0.1046874999999999,-0.1043376318874559,-0.008221549112938,-0.0267515923566878,0.0048224462954846,0.092469018112488,0.1051108968177436,0.1312931885488648,0.2133403917416623,0.1035146846413097,0.0218457423094071,0.0008733624454149,-0.1029354207436399,-0.070559610705596,-0.0656339176518548,-0.0965707528577058,-0.1308304891922639,-0.1004709576138147,-0.1177829099307158,-0.1288483466362598,-0.144776119402985,-0.1389932381667918
