firms,absacc,acc,age,agr,cashdebt,chpmia,currat,depr,egr,grltnoa,herf,invest,lgr,mve_ia,pchcapx_ia,pchcurrat,pchquick,pchsale_pchrect,pctacc,quick,salerec,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
FSCT_40-L^I21,0.0578496876528998,0.0578496876528998,17.0,0.1210518468359602,0.6848031985908306,-0.0221577771505102,3.7701064348861633,0.188859150217464,0.1780149175753938,-0.0101489967740035,9.819718711714104e-09,0.1310486225904955,-0.0301445957083537,0.1608904208715803,0.3531484995688198,0.1622695172178599,0.0043738575652722,0.0271831982609942,0.3813707907275549,1.0196081674509383,35.817087876844134,0.0341330251612163,0.0604026845637584,-0.0066666666666667,-0.0418006430868166,-0.0745341614906832,-0.0716510903426791,-0.037156704361874,0.0222984562607204,-0.0628930817610063,-0.0773993808049535,-0.0261437908496732,0.0456140350877192,0.0797101449275363,0.0681003584229391,0.0240549828178693,0.0205479452054795,0.075812274368231,0.0642857142857142,0.146153846153846,0.073873873873874,0.1161048689138577,0.1732283464566928,0.1203007518796992,0.2762312633832977,0.336322869955157,0.3701149425287358,0.3576309794988612,0.4501216545012163,0.4789081885856079,0.717579250720461,0.717579250720461,0.8742138364779872,0.9735099337748344,0.9735099337748344,1.0,1.0,0.9735099337748344,1.0912280701754384,1.0766550522648082,1.0839160839160842,1.2074074074074073,1.191176470588235,0.9350649350649348,0.9800664451827245,1.462809917355372,1.6846846846846844,1.591304347826087,1.6140350877192984,1.9504950495049505,1.9504950495049505
FSCW_23-L^K06,0.0090514802941731,-0.0090514802941731,17.0,0.1417609046849757,0.1439205955334987,0.0677772611592461,1.554307116104869,0.1576872536136662,0.2257636122177955,0.0343201961154061,5.7772367127200483e-08,0.1102584814216478,0.1050493325594892,0.140753848357056,1.9629963358622264,0.0792223680253696,0.0247864326894752,0.0124350122151848,-0.1702127659574468,0.9588014981273408,5.470113085621971,0.0389690088984352,-0.0192307692307692,-0.0714285714285715,-0.0188679245283018,0.04,0.1818181818181818,0.368421052631579,0.2682926829268293,0.2093023255813955,0.1555555555555556,0.2093023255813955,0.3333333333333332,0.4444444444444446,0.5294117647058822,0.5294117647058822,0.4054054054054055,0.368421052631579,0.3,0.5294117647058822,0.4444444444444446,0.5294117647058822,0.3,0.4054054054054055,0.4444444444444446,0.5757575757575757,0.4444444444444446,0.5294117647058822,0.3333333333333332,0.4444444444444446,0.7931034482758623,0.7333333333333334,1.08,1.3636363636363638,1.4761904761904765,1.166666666666667,1.2608695652173911,1.6,2.0588235294117645,1.6,0.857142857142857,0.625,0.2380952380952381,0.0833333333333334,0.3,0.368421052631579,1.08,0.625,0.5757575757575757,0.5294117647058822,0.9259259259259258
FSDF_86-L,0.084060351021246,-0.084060351021246,17.0,0.099558237258916,0.1971265678449258,0.0048654349623985,0.56933465085639,0.0513068731848983,0.1335431088735053,0.0335625577337575,0.0005816203852847,0.093847645727831,0.0738743851683692,20.50110435226312,0.0904561714987875,0.018962111663332,0.0244305448025752,0.1758756937858955,-1.199121522693997,0.3537549407114624,46.34924965893588,0.1025507886025832,0.029023746701847,-0.0429292929292929,-0.0845410628019323,-0.0867469879518073,-0.066502463054187,-0.0477386934673367,-0.0282051282051282,-0.0572139303482586,-0.0206718346253229,-0.0306905370843989,-0.0710784313725489,-0.0181347150259066,0.0298913043478259,0.03551912568306,0.1347305389221558,0.1733746130030959,0.1415662650602409,0.1955835962145111,0.2031746031746031,0.2108626198083067,0.1625766871165646,0.2426229508196722,0.1625766871165646,0.1955835962145111,0.2633333333333334,0.2591362126245848,0.3682310469314078,0.4141791044776119,0.3882783882783882,0.4301886792452831,0.5406504065040652,0.6995515695067265,0.8398058252427185,0.738532110091743,0.5406504065040652,0.48046875,0.516,0.49802371541502,0.4194756554307117,0.4356060606060605,0.2305194805194805,0.1590214067278288,0.1590214067278288,0.2426229508196722,0.1993670886075949,0.238562091503268,0.2031746031746031,0.2467105263157893,0.2186495176848875
FSDG_16-L^J21,0.0494176292809037,-0.0494176292809037,17.0,2.3036658532878627,0.2276696731099607,-0.0248137124877459,0.4088199580527652,0.0410023446658851,2.052624139668384,0.8873035339333931,7.39727821618848e-05,2.513527447387781,2.670075368108,4.037392557576228,2.24571608352164,-0.3232955448705913,-0.5842006294524489,-14.787964774782695,-1.1531356344190569,0.1744673805055746,94.58313817330212,1.4506302999044312,0.0848484848484849,-0.0677966101694915,-0.0934065934065935,-0.131578947368421,-0.1176470588235295,-0.131578947368421,-0.1494845360824742,-0.1666666666666667,-0.2567567567567569,-0.1951219512195121,-0.2028985507246377,-0.2666666666666667,-0.2731277533039647,-0.1538461538461538,-0.0934065934065935,-0.0782122905027933,-0.2666666666666667,-0.2666666666666667,-0.3125,-0.3452380952380952,-0.3426294820717132,-0.2500000000000001,-0.2699115044247787,-0.2633928571428572,-0.2633928571428572,-0.2396313364055299,-0.2105263157894736,-0.098360655737705,-0.1176470588235295,-0.140625,-0.1032608695652175,-0.0883977900552487,0.0312499999999997,-0.0294117647058823,-0.2361111111111111,-0.2067307692307692,-0.2142857142857144,-0.2180094786729858,-0.1581632653061224,-0.131578947368421,-0.1951219512195121,-0.2633928571428572,-0.2794759825327512,-0.2253521126760563,-0.2067307692307692,-0.175,-0.1831683168316832,-0.1494845360824742,-0.1990291262135922
FSDJ_J4-L,0.0513248487377425,-0.0513248487377425,6.0,0.1629061371841155,0.1963369963369963,-0.0072675519353038,2.323144104803493,0.1152115211521152,0.0293819655521783,-0.054245775088661,5.628065536512054e-06,0.0613718411552346,0.275,2.3157549118732748,0.0792169627063045,0.3288141018313177,0.5079821058529512,-0.1137567431745509,-0.8785714285714286,1.6943231441048034,10.066265060240964,0.0552573413324913,0.1999999999999999,0.0205992509363297,0.0111317254174398,0.0167910447761194,-0.0232974910394264,-0.0371024734982332,0.003683241252302,-0.1237942122186495,-0.1006600660066006,0.0500963391136801,-0.0126811594202898,-0.0144665461121157,0.0834990059642146,0.2030905077262692,0.3069544364508394,0.4342105263157896,0.411917098445596,0.5439093484419264,0.535211267605634,0.5751445086705202,0.6124260355029587,0.6268656716417911,0.5013774104683197,0.4611260053619304,0.4650537634408602,0.4417989417989418,0.3007159904534606,0.3625,0.3903061224489796,0.4809782608695652,0.5706051873198847,0.5843023255813955,0.6515151515151516,0.6717791411042946,0.4809782608695652,0.472972972972973,0.3523573200992556,0.2945368171021378,0.2645011600928075,0.4010282776349614,0.3069544364508394,0.3727959697732996,0.2703962703962703,0.3390663390663391,0.3762626262626263,0.472972972972973,0.3523573200992556,0.3903061224489796,0.6317365269461079
FSDV_69-L^F19,0.0696627287046499,-0.0696627287046499,19.0,0.2909207068332567,0.2292393908759858,-0.0483578120826712,0.9090911697757416,0.0481507344489306,0.1179660786116259,0.1820628860110468,2.0548796971004298e-07,0.1100488934731196,0.4741741644481007,1.9823348797955431,0.12705359647988,-0.1422922130734155,-0.1961566604770413,-0.143559191395394,-0.8282203469729005,0.5519479439500498,7.67347071200347,0.1218051135749789,0.2566117764471058,0.022709874968104,0.0926935659760086,0.1615707868424865,0.2256880733944952,0.2770431734905207,0.4258271077908218,0.3236459709379127,0.278265029500877,0.2916532388011601,0.4276046304541407,0.3823072943610965,0.2733915806195393,0.1502367628067153,0.1868522357121704,0.3481331987891018,0.3156080748399803,0.3749571183533449,0.3169048792508624,0.1362154500354357,0.0695130086724482,0.1686834815570781,0.1987438313144907,0.2165730763393534,0.2758236511220755,0.438363538489144,0.4127599577017975,0.540057636887608,0.7223893425010743,0.6141763995167138,0.9536924201803556,0.923686105111591,0.5829383886255923,0.7022722446379273,0.5115972091269092,0.4545454545454546,0.5090361445783134,0.5344563552833077,0.5045045045045045,0.6259634888438135,0.1383129792672535,0.0607383882493053,0.1362154500354357,0.1000411692054341,0.0863260604417941,0.0625662778366913,0.0474323794590356,0.126792240652235,0.4045908533380058
FSDW_08-L^B17,0.0185431839288332,-0.0185431839288332,17.0,0.0666830817407555,0.0644401495816811,0.0250250305597072,1.3816111623009082,0.2450724054706355,-0.9346589171000306,-0.1386614692800229,4.1618800540205254e-08,-0.025178198256214,0.1819058614814919,0.0892992967490331,-2.413374309419657,0.0757593523832736,0.0570665506552331,0.0993913481206896,-0.4020400052987149,0.7979465578517836,5.72992264135896,-0.0093108714162108,0.090909090909091,-0.0137931034482758,0.2327586206896552,0.2654867256637168,0.2222222222222223,0.311926605504587,0.2222222222222223,0.1259842519685039,0.1626016260162601,0.288288288288288,0.2999999999999998,0.2222222222222223,0.3619047619047617,0.6067415730337078,0.4444444444444444,0.4444444444444444,0.4591836734693877,0.5212765957446808,0.4444444444444444,0.5543478260869563,0.4299999999999999,0.4299999999999999,0.4299999999999999,0.2767857142857142,0.2222222222222223,0.4895833333333332,0.6067415730337078,0.6067415730337078,1.0140845070422535,1.072463768115942,1.134328358208955,1.0428571428571427,0.9589041095890412,1.5535714285714284,1.3442622950819674,1.5087719298245617,3.205882352941176,1.1666666666666663,0.3364485981308409,0.4591836734693877,0.288288288288288,0.0141843971631205,0.0070422535211267,-0.0774193548387097,-0.0402684563758389,-0.10625,-0.3024390243902438,-0.2920792079207921,-0.3672566371681416
FSDX_86-L,0.1688301018731514,-0.1688301018731514,17.0,0.0824636441402909,0.3876951615396506,0.0084634483165842,1.3060796645702306,0.1781568348732528,0.2339366515837103,-0.062109760105154,4.117396091821781e-06,0.1261762189905902,0.0471518987341772,2.959867212349549,1.3799732488009415,0.0603851514942198,0.0703579190470481,0.000179011313465,-0.6827242524916943,0.8292210933720369,7.900773908236594,0.1361287758346581,0.0619402985074626,-0.035277177825774,-0.1066666666666666,-0.1508238276299112,-0.1218872870249017,-0.0815627141877998,-0.0933694181326115,-0.1598746081504701,-0.1247550620509471,-0.1582914572864321,-0.1878787878787878,-0.1809290953545231,-0.2052194543297746,-0.1898428053204353,-0.104876419505678,-0.1090425531914892,-0.063591893780573,-0.0408017179670723,-0.0394265232974909,-0.0482954545454544,-0.0530035335689046,0.0534591194968552,0.1932324131789848,0.1879432624113475,0.1355932203389829,0.1953612845673504,0.2338858195211788,0.1858407079646018,0.3306852035749752,0.3535353535353536,0.4285714285714284,0.5727699530516432,0.6401468788249696,0.6563658838071693,0.8206521739130435,0.6222760290556901,0.5455594002306805,0.4439655172413794,0.5990453460620524,0.6144578313253011,0.4135021097046414,0.3413413413413413,0.2934362934362935,0.2350230414746543,0.3673469387755101,0.4255319148936169,0.4972067039106147,0.4972067039106147,0.5090090090090089
FSET_80-L,0.0939666852634095,0.0939666852634095,8.0,0.2090761037017474,0.2289567569686753,0.0143483432283364,2.11504561620535,0.1504424778761061,0.2113609891586776,-0.0091655375787018,3.1109581930355045e-06,0.1878163651569171,0.2068697006402493,1.8377073070456664,-1.5158272863800974,-0.0023722889934055,-0.0313650001284043,-0.0360094051270522,0.8122631760248019,0.25715169321169,81.73355263157895,-0.0124403815580286,0.155511811023622,0.0262626262626262,0.0924731182795697,0.0717299578059071,0.0694736842105263,0.1732101616628174,0.3025641025641026,0.1732101616628174,0.1390134529147981,0.2543209876543211,0.3025641025641026,0.4941176470588235,0.5209580838323353,0.3766937669376693,0.3025641025641026,0.3766937669376693,0.3092783505154639,0.3729729729729729,0.2574257425742574,0.2300242130750605,0.3766937669376693,0.4897360703812317,0.4269662921348314,0.5727554179566563,0.5874999999999999,0.5535168195718654,0.4514285714285715,0.5582822085889572,0.7950530035335688,0.6493506493506493,0.8472727272727274,1.0,0.8676470588235292,1.073469387755102,0.984375,0.9613899613899616,0.9315589353612168,0.7824561403508772,0.8676470588235292,1.152542372881356,0.8405797101449277,0.6821192052980132,0.5874999999999999,0.6387096774193548,0.7220338983050847,0.8339350180505416,0.8078291814946619,1.1255230125523012,1.3627906976744186
FSEW_07-L,0.1107640566020859,-0.1107640566020859,17.0,0.1067409378368396,0.3957747000444378,0.0235982138736039,1.4097821078270028,0.2738874345549738,0.0492232313575525,0.0268591566933217,4.5085226447901496e-08,0.0408692440471255,0.2049931614509972,0.5322754727991112,-0.0858906196925055,-0.1292431871578573,-0.1559917082371272,-0.0019791417176859,-1.054499625315076,1.0759190121970714,4.6012644597588,0.0221398305084747,0.1333333333333333,0.0273972602739727,-0.0131578947368421,0.0416666666666667,0.0416666666666667,0.0204081632653061,0.0273972602739727,-0.0683229813664596,-0.0797546012269938,-0.1124260355029586,-0.0625,-0.0445859872611464,-0.0625,-0.1124260355029586,0.0204081632653061,0.0135135135135135,-0.0506329113924051,0.0135135135135135,-0.0322580645161291,0.0273972602739727,0.0869565217391306,0.0416666666666667,0.0067114093959732,0.1111111111111109,0.0563380281690142,0.0791366906474821,0.0273972602739727,0.1111111111111109,0.1194029850746267,0.1999999999999999,0.25,0.3636363636363635,0.3888888888888888,0.3392857142857142,0.3513513513513513,0.1999999999999999,0.2711864406779662,0.2711864406779662,0.1999999999999999,0.1194029850746267,-0.0740740740740741,-0.0322580645161291,-0.0196078431372549,-0.0853658536585365,-0.0066225165562914,-0.0131578947368421,-0.0131578947368421,-0.1176470588235294,-0.0384615384615385
FSFM_82-L,0.1210978025087239,-0.1210978025087239,17.0,-0.0397485672028101,0.2340875793586196,0.034384691512506,1.5806603773584906,0.258732212160414,0.0495095749649696,-0.1144958973875263,2.084674846820157e-07,-0.0452948789055277,-0.0999072069285493,0.5937408959552758,-1.1976906954114348,0.0515710124678165,0.1675659414709281,0.1928883922104262,-2.0125391849529777,1.2325471698113208,8.080402010050252,-0.0575824175824175,0.075503355704698,0.0118845500848896,0.0623885918003563,0.0222984562607204,-0.1424460431654676,-0.0969696969696969,-0.0494417862838915,-0.0858895705521471,-0.083076923076923,-0.0844854070660522,0.0101694915254235,0.0222984562607204,0.0567375886524823,0.1245283018867924,0.1098696461824952,0.0623885918003563,0.0136054421768707,0.0856102003642986,0.0623885918003563,0.114018691588785,0.0955882352941175,0.1395793499043975,0.2653927813163481,0.1686274509803922,0.2573839662447257,0.231404958677686,0.3070175438596492,0.2494758909853249,0.4752475247524752,0.4789081885856079,0.5282051282051283,0.9225806451612903,0.717579250720461,0.2573839662447257,0.204040404040404,0.2928416485900216,0.3796296296296295,0.3423423423423422,0.1439539347408829,0.1663405088062621,-0.3029239766081871,-0.2971698113207547,-0.2740560292326431,-0.2426937738246506,-0.173370319001387,-0.1722222222222222,-0.2219321148825065,-0.2749391727493918,-0.319634703196347
FSFY_01-L^H12,0.0770031217481789,-0.0770031217481789,18.0,0.3212560386473431,0.0974930362116991,0.0539456352583909,2.588235294117647,0.2,-1.0727272727272728,-0.620187304890737,6.275880189820788e-09,0.4541062801932367,1.759162303664921,0.0077496235824767,11.840295359168982,-0.3929654335961188,-0.4782034585051734,0.1649648286816427,-1.5416666666666663,1.5539215686274508,6.93167701863354,0.5897435897435896,0.125,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.3846153846153846,-0.3846153846153846,-0.2,-0.2,-0.2,-0.2727272727272727,0.1428571428571428,0.3333333333333335,0.0,0.0,-0.2,-0.3333333333333332,-0.3333333333333332,-0.2727272727272727,-0.4285714285714286,-0.5,-0.3846153846153846,-0.2727272727272727,-0.3846153846153846,-0.4285714285714286,-0.4666666666666667,-0.5555555555555556,-0.5555555555555556,-0.5555555555555556,-0.5555555555555556,-0.6666666666666666,-0.7241379310344827,-0.6666666666666666,-0.6799999999999999,-0.7037037037037037,-0.7241379310344827,-0.7894736842105263,-0.7894736842105263,-0.8,-0.8095238095238095,-0.7777777777777778,-0.8095238095238095,-0.8095238095238095,-0.8048780487804879,-0.7948717948717949,-0.7894736842105263,-0.7714285714285714
FSHC_81-L^H08,0.1154727356040934,-0.1154727356040934,17.0,0.2708983697537286,0.2017122572562121,-0.0008517828031431,1.027,0.3630454967502321,-0.333649289099526,0.1967313273254882,6.658173152736414e-08,0.1494970516822754,0.6198030634573305,0.2059132265084115,2.6810950323699654,0.074625445897741,-0.0077760497667184,-0.192456428921397,-4.108695652173913,0.725,6.479500891265597,-0.0013736263736263,-0.0546697038724371,0.0233100233100231,0.0233100233100231,0.0,-0.0372807017543859,-0.0579399141630901,-0.0372807017543859,-0.0456521739130434,-0.0309050772626933,-0.0045351473922903,0.0552884615384614,0.1085858585858585,0.1613756613756614,0.1373056994818653,0.1198979591836733,0.0947630922693265,0.0839506172839505,0.1256410256410256,0.1085858585858585,0.1198979591836733,0.1432291666666665,0.14025974025974,0.2160664819944597,0.2614942528735631,0.354938271604938,0.4025559105431309,0.2471590909090908,0.3303030303030303,0.322289156626506,0.3466257668711656,0.4931972789115646,0.4931972789115646,0.4536423841059602,0.4633333333333331,0.4536423841059602,0.6139705882352939,0.6139705882352939,0.6503759398496238,0.4346405228758168,0.3507692307692307,0.1030150753768843,0.0759803921568627,0.1085858585858585,0.1552631578947367,0.2687861271676299,0.2761627906976742,0.3805031446540878,0.3676012461059188,0.3805031446540878
FSHK_54-L,0.0719170984455958,-0.0719170984455958,17.0,-0.0176663927691044,-0.0520128250801567,-0.0632050807611554,1.662295081967213,0.1190644932671864,-0.0861819932595088,-0.0188601036269427,8.038266042293592e-08,-0.0965488907148725,0.0407124681933841,0.2581364059805123,-0.7364777017664916,-0.1504488330341112,-0.1474914089347078,0.1484021190600066,-1.1050955414012738,0.9683060109289616,5.673295454545454,0.0262076053442959,0.0847457627118644,0.1346153846153845,0.1568627450980391,0.2040816326530612,0.2040816326530612,0.3720930232558139,0.3111111111111111,0.2826086956521738,0.2826086956521738,0.6388888888888888,1.2692307692307692,0.9666666666666666,0.9666666666666666,1.1851851851851851,0.8437499999999998,0.7352941176470587,0.7352941176470587,0.7878787878787876,0.8437499999999998,0.8437499999999998,1.1071428571428568,0.9666666666666666,0.9666666666666666,1.0344827586206895,0.7352941176470587,0.6857142857142857,0.5526315789473684,0.5526315789473684,0.7878787878787876,1.1851851851851851,1.5652173913043477,1.809523809523809,1.809523809523809,1.6818181818181817,1.2692307692307692,1.1071428571428568,1.4583333333333337,1.2692307692307692,1.1851851851851851,1.0344827586206895,0.7878787878787876,1.0344827586206895,1.0344827586206895,1.2692307692307692,1.5652173913043477,0.4749999999999998,0.6388888888888888,0.6857142857142857,0.8437499999999998
FSHU_94-L,0.0326867737187795,-0.0326867737187795,17.0,0.0903205069336026,0.1433575652566951,0.0051784066284938,0.6577503429355281,0.1120578363026078,-0.3409985135962228,0.0088307009643476,6.343544177299202e-07,0.0124896684727707,0.5673532540373273,1.5079453137395598,0.3090806605681196,-0.0472706194081163,-0.051070272878189,-0.0298237059288044,-0.5064669843430906,0.6330589849108368,8.704422032583398,-0.017254970657791,0.0421792618629173,-0.0155709342560553,-0.0404721753794264,-0.0290102389078498,-0.0610561056105609,-0.0453020134228187,-0.0687397708674304,-0.1545319465081723,-0.1391830559757942,-0.1286370597243491,-0.0672131147540981,-0.0626029654036243,-0.0792880258899675,-0.1053459119496855,-0.0792880258899675,-0.0436974789915965,-0.0910543130990414,-0.042087542087542,-0.035593220338983,0.040219378427788,0.0,-0.0189655172413791,0.0498154981549816,0.1156862745098041,0.0796963946869071,0.0655430711610487,0.1289682539682539,0.226293103448276,0.3844282238442822,0.272930648769575,0.3612440191387562,0.5504087193460492,0.4552429667519182,0.5213903743315509,0.3710843373493975,0.5173333333333334,0.6540697674418605,0.6637426900584797,0.5213903743315509,0.5589041095890412,0.4552429667519182,0.3171296296296295,0.2815315315315314,0.2158119658119659,0.3515439429928741,0.4856396866840731,0.4515306122448981,0.3911980440097802,0.5092838196286473
FSIG_05-L^E18,0.0359887109590596,-0.0359887109590596,17.0,0.434475595113305,0.1032202593032462,0.0127128691226314,1.5253583905553547,0.1615885188779812,0.956321309208252,0.1221713789148556,4.9370580063227096e-08,0.1215241380624749,0.2233316142341411,0.2151549790652527,0.0124650269274915,-0.0373936086701009,-0.0068701294443207,-0.0336857038504944,-1.4077476649823917,1.0527647271413083,5.1104,0.2011435369059267,0.1250000000000002,-0.0828025477707007,0.006993006993007,-0.0136986301369863,0.0746268656716417,0.1999999999999999,0.1707317073170731,0.0140845070422535,0.0434782608695651,0.0140845070422535,0.1999999999999999,0.1162790697674418,0.1519999999999999,0.3457943925233644,0.3211009174311925,0.3211009174311925,0.2857142857142856,0.3980582524271843,0.4257425742574257,0.3980582524271843,0.4693877551020409,0.4257425742574257,0.6744186046511627,0.5483870967741935,0.7999999999999998,0.8701298701298701,0.7560975609756098,0.7999999999999998,1.117647058823529,1.0869565217391304,1.5714285714285712,2.0,1.7692307692307692,1.0,0.7560975609756098,0.6363636363636362,0.5999999999999999,0.5999999999999999,0.5,0.4845360824742268,0.1428571428571428,0.1162790697674418,0.0909090909090908,0.0666666666666666,0.2413793103448276,0.3333333333333332,0.2413793103448276,0.3211009174311925,0.7142857142857142
FSIV_B3-L^H15,0.148885184044628,-0.148885184044628,17.0,-0.0619927971188475,0.1891612845553891,0.1805640412956945,1.1073689422249466,1.482555360841166,0.0780581012703018,-0.3215285668270132,1.3742526856790016e-08,0.0370982678785799,-0.0952887693250697,0.1780408211638193,6.0042420673477,0.3995371829782447,0.4138475611702905,-0.1280641683638146,-8.250686543742644,1.0569262870009075,3.704668326715571,-0.1584298177667251,0.0303030303030302,-0.0833333333333332,-0.12,-0.131578947368421,-0.131578947368421,-0.0704225352112675,-0.0149253731343284,0.0,-0.0704225352112675,-0.0149253731343284,0.03125,0.1186440677966103,0.0819672131147541,0.1785714285714286,0.1999999999999999,0.1785714285714286,0.1379310344827586,0.2222222222222221,0.0153846153846153,0.03125,0.0,0.0645161290322582,0.1578947368421053,0.1578947368421053,0.2222222222222221,0.2941176470588236,0.1,0.2941176470588236,0.8333333333333335,0.736842105263158,1.1290322580645165,1.64,1.4444444444444442,1.1290322580645165,1.5384615384615383,1.3571428571428572,2.3,2.3,1.2758620689655171,0.6499999999999999,-0.25,-0.3399999999999999,-0.484375,-0.5925925925925926,-0.5448275862068965,-0.6615384615384615,-0.65625,-0.56,-0.4210526315789473
FSIY_W8-L^C09,0.0282208155037663,-0.0282208155037663,17.0,0.027897303499713,0.0839043957880661,0.0533169827749966,1.8904068904068905,0.1778029445073612,-0.1973543081873435,-0.1341019202885642,1.104940942806191e-06,-0.0589500860585198,0.1801287501518281,0.6112108396421435,0.0147322326230796,0.1479395187260357,0.1635511642615599,-0.0608443071466474,-1.4148936170212765,1.356994356994357,5.281027104136948,-0.1041742286751361,0.1818181818181818,-0.0528375733855186,-0.0122448979591838,-0.0434782608695651,0.0544662309368191,-0.0261569416498993,-0.0953271028037382,-0.1919866444073455,-0.1003717472118959,-0.1247739602169982,-0.0953271028037382,-0.047244094488189,0.0041493775933609,-0.0041152263374486,-0.0261569416498993,-0.0745697896749523,-0.1960132890365448,-0.2353870458135861,-0.3163841807909605,-0.2975326560232221,-0.2655538694992413,-0.3055954088952654,-0.1960132890365448,-0.12,-0.1247739602169982,0.021097046413502,-0.0339321357285429,0.1690821256038648,0.3519553072625698,0.2604166666666667,0.411078717201166,0.8333333333333333,0.8333333333333333,0.6079734219269104,0.5868852459016394,0.2253164556962024,0.6296296296296295,0.6462585034013606,0.1690821256038648,0.1980198019801979,-0.30758226037196,-0.6080971659919028,-0.6194968553459119,-0.6624825662482566,-0.6009892827699919,-0.5697777777777777,-0.6572237960339944,-0.5859709153122327,-0.5264187866927593
FSJK_29-L,0.0555443480599825,-0.0555443480599825,17.0,-0.1240065598587108,0.0607040913415794,0.1253997940293053,1.3311072056239015,0.1049723756906077,-0.20844327176781,-0.1627328357205288,1.87379076812124e-07,-0.2065093982591143,-0.0970487054137243,0.58393950901494,0.4311774454005473,-0.0914377247716967,0.0783071644231574,-0.1249625851476158,-5.736111111111111,1.0576449912126538,4.330965909090908,-0.2338233446412866,0.1126760563380282,-0.0897435897435897,0.0441176470588233,0.0703517587939697,0.109375,0.2033898305084744,0.2529411764705882,0.0812182741116751,0.1210526315789473,0.2033898305084744,0.3312499999999998,0.290909090909091,0.3653846153846152,0.58955223880597,0.5214285714285714,0.6136363636363635,0.5,0.7749999999999999,0.4791666666666667,0.58955223880597,0.5214285714285714,0.704,0.6511627906976742,0.6511627906976742,0.704,0.8521739130434782,0.972222222222222,1.3666666666666667,1.766233766233766,2.17910447761194,2.736842105263158,3.5319148936170217,5.085714285714285,2.872727272727272,3.346938775510204,2.610169491525424,3.733333333333333,2.872727272727272,2.0,1.393258426966292,0.972222222222222,0.3148148148148146,0.2383720930232558,0.2102272727272727,0.3653846153846152,0.2529411764705882,0.1703296703296701,0.217142857142857,0.3229813664596273
FSJQ_07-L^A06,0.1057835568197209,-0.1057835568197209,17.0,0.0996302967105885,0.2326715953015349,0.0277416728608571,1.3504848295276823,0.1109855727446549,0.1768476621417797,-0.0389182355862547,2.7047264238677327e-06,0.0743672386008152,0.0656589147286822,3.290545306091752,1.7049674938562396,0.042033793352115,0.0466840533306254,-0.011039238920613,-1.285244103126714,1.0924304035032844,4.510025306599182,0.0672563110374055,0.0517711171662125,-0.0027173913043478,0.0027322404371583,0.0280112044817928,0.3719626168224299,0.4280155642023346,0.6131868131868132,0.4768611670020122,0.4534653465346534,0.3901515151515151,0.551797040169133,0.660633484162896,0.7393364928909953,0.699074074074074,0.8034398034398034,0.8724489795918366,0.7815533980582523,0.877237851662404,1.0164835164835164,1.073446327683616,0.967828418230563,0.941798941798942,1.115273775216138,1.1213872832369942,1.1845238095238098,1.2866043613707163,1.2378048780487805,1.3375796178343946,1.414473684210526,1.3009404388714731,1.383116883116883,1.8449612403100768,1.812260536398468,1.9959183673469385,1.983739837398374,1.5936395759717312,1.669090909090909,1.6594202898550727,1.3525641025641026,1.6214285714285714,1.1524926686217007,0.9366754617414248,0.8213399503722083,0.882051282051282,1.1780415430267062,1.224242424242424,1.4466666666666668,1.557491289198606,2.0081967213114758
FSLE_G9-L,0.0531340805313408,-0.0531340805313408,11.0,0.1798086866597724,0.140022225750119,0.0285542291271262,0.7662871600253004,1.3375796178343948,-0.1310101455668284,0.02668564312398,1.3447918193427385e-05,-0.0444674250258531,0.3090175953079179,5.670903410867634,-1.6066190248872383,0.2232173068021556,0.2186773391773792,-0.0425695781102229,-0.9696969696969696,0.5670461733080329,4.7569060773480665,0.0735660847880299,-0.0016501650165016,-0.013029315960912,0.0033112582781456,-0.013029315960912,-0.0319488817891374,-0.0065573770491803,0.0253807106598984,-0.027287319422151,-0.0225806451612904,0.0706713780918726,0.0918918918918918,0.0763765541740675,0.0612959719789842,0.0539130434782608,0.0612959719789842,0.0802139037433153,-0.0098039215686275,0.0167785234899329,0.0,0.0918918918918918,0.0594405594405593,0.1078610603290677,0.122222222222222,0.0725663716814157,0.1348314606741572,0.1098901098901097,0.0650263620386641,0.1058394160583939,0.074468085106383,0.0049751243781093,0.0978260869565217,0.1201478743068391,0.1098901098901097,0.0706713780918726,-0.0146341463414635,-0.0719754977029097,-0.0633693972179288,-0.0441640378548896,-0.0982142857142857,-0.0194174757281553,-0.1777476255088196,-0.2015810276679842,-0.22007722007722,-0.2299872935196951,-0.1675824175824176,-0.0790273556231003,-0.0790273556231003,-0.0873493975903614,-0.0914542728635682
