firms,absacc,acc,age,agr,cashdebt,chpmia,currat,depr,egr,grltnoa,herf,invest,lgr,mve_ia,pchcapx_ia,pchsale_pchrect,pctacc,quick,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BALZ_07-L^I10,0.0591054893179204,-0.0591054893179204,15.0,-0.0453556049779965,0.0782982849524271,8.784644014544162,1.2042656057210486,0.4001977680463343,-0.0103374292958844,-0.041529988500877,1.5937223762917352e-08,0.0181528888468272,-0.0656279001611878,0.1432708028908132,0.154643915623144,-0.0593513653656937,-4.681687440076702,0.8386422582026039,-0.0361363743620513,0.1372549019607842,0.02,0.108695652173913,0.0851063829787235,-0.0192307692307692,0.2439024390243902,0.2142857142857144,0.3421052631578947,0.5,0.7586206896551726,0.59375,0.7586206896551726,0.6451612903225807,0.3076923076923077,0.5,0.9615384615384616,0.5,0.5454545454545454,0.4166666666666667,0.0851063829787235,0.02,0.02,0.0,-0.0892857142857143,-0.2816901408450704,-0.3289473684210526,-0.0727272727272727,-0.0377358490566037,-0.2916666666666666,-0.2916666666666666,-0.5,-0.5,-0.5565217391304347,-0.5048543689320388,-0.6644736842105263,-0.7258064516129032,-0.6890243902439024,-0.7228260869565217,-0.7475247524752475,-0.7315789473684211,-0.7475247524752475,-0.7287234042553191,-0.7329842931937173,-0.68125,-0.6046511627906976,-0.5984251968503937,-0.6688311688311688,-0.5446428571428572,-0.4795918367346938
BBOU_00-L,0.1091957336408186,-0.1091957336408186,15.0,-0.1241550857081057,0.0310803055052757,-8.30090140056133,0.9427402862985684,0.1398176291793313,-0.1744709215130811,-0.1122513692706832,6.948403825145538e-05,-0.0620234683393716,-0.1024545530702856,22.1185283912697,-0.4413567617880655,-0.0636926527632136,-24.92105263157895,0.6224072451066316,-0.1632689239496543,-0.020408163265306,-0.001358695652174,0.0530085959885384,0.1238532110091743,0.0872781065088756,0.1593059936908516,0.1413043478260869,0.1170212765957445,0.076134699853587,0.1204268292682926,0.1593059936908516,0.1413043478260869,0.0888888888888888,0.1187214611872145,0.0068493150684931,-0.0789473684210527,-0.0625,-0.0027137042062416,-0.136310223266745,-0.1453488372093023,-0.1878453038674034,-0.1993464052287582,-0.1551724137931034,-0.1332547169811321,-0.0636942675159235,-0.0134228187919464,0.05,0.05,0.0698689956331877,-0.0027137042062416,-0.0789473684210527,-0.0417209908735333,0.0137931034482758,0.026536312849162,0.026536312849162,0.1238532110091743,-0.02,0.0165975103734439,0.1170212765957445,0.2108731466227347,0.2738301559792029,0.2628865979381443,0.2209302325581394,0.2782608695652173,0.4134615384615383,0.4554455445544554,0.5376569037656902,0.6333333333333333,0.475903614457831
BBTK_30-L^C11,0.1134510869565217,-0.1134510869565217,11.0,0.1364296081277213,0.1818181818181818,67.01685652477114,1.8613333333333333,0.0887634684453566,0.8411764705882353,0.1253396739130146,2.751147986445448e-07,0.2216981132075471,-0.108730583824317,0.0019524200136899,-0.248077650348475,0.6064997804128239,-2.256756756756757,1.8,0.2272727272727272,0.0,-0.1250000000000001,-0.1250000000000001,-0.2222222222222223,0.0,0.0,-0.1250000000000001,-0.1250000000000001,-0.1250000000000001,-0.3,-0.3636363636363637,-0.3,-0.1666666666666667,-0.054054054054054,-0.054054054054054,-0.1250000000000001,0.346153846153846,0.346153846153846,0.0294117647058822,0.0294117647058822,0.0294117647058822,0.0294117647058822,0.0294117647058822,-0.1666666666666667,-0.1666666666666667,-0.1666666666666667,-0.1666666666666667,-0.1666666666666667,-0.1250000000000001,-0.1250000000000001,0.4583333333333332,-0.1250000000000001,-0.1250000000000001,-0.0789473684210526,0.0,0.1666666666666667,0.3999999999999999,0.2499999999999997,0.2499999999999997,0.2499999999999997,0.3999999999999999,0.3999999999999999,0.7499999999999998,0.296296296296296,0.5909090909090908,0.09375,1.1875,1.1875,0.5909090909090908
BBTU_63-L^C18,0.0753488192324044,-0.0753488192324044,15.0,0.0400149809781001,0.1179786665684125,-0.3201580856735669,0.8406364110589463,0.0810558280775519,-0.0107679229243413,-0.0330073822131131,6.218599845355905e-05,0.0389505430604562,0.0882930019620667,3.5902799149655604,0.0108073514655009,0.7366897530466435,-3.48125,0.825943314206225,0.6299507209344771,0.0073800738007379,0.0423076923076921,0.1458773784355178,0.2346241457858771,0.1338912133891212,0.1386554621848739,0.2207207207207207,0.2402745995423341,0.4609164420485174,0.6276276276276276,0.4808743169398906,0.3969072164948453,0.3449131513647641,0.245977011494253,0.2843601895734597,0.4263157894736842,0.1581196581196582,0.1859956236323849,0.018796992481203,-0.0844594594594594,-0.1143790849673203,-0.0981697171381031,0.0018484288354898,0.069033530571992,0.0648330058939097,0.0905432595573441,0.2663551401869157,0.2207207207207207,-0.0655172413793103,-0.0921273031825795,-0.0860033726812815,-0.071917808219178,0.0111940298507462,0.0905432595573441,-0.0234234234234234,-0.0671256454388984,0.0753968253968253,0.1605995717344754,0.173160173160173,0.1605995717344754,0.0343511450381679,0.0168855534709193,0.0074349442379182,-0.1011608623548923,-0.1661538461538462,-0.2005899705014749,-0.1369426751592357,0.3219512195121952,0.1338912133891212
BBXK_89-L^E06,0.0986815219495408,-0.0986815219495408,15.0,-0.0606907483106698,0.1827750951687488,2.496363712256884,1.9590803502293168,0.068382288725219,-0.0139226949664103,-0.0333096738577023,5.087011686085933e-05,0.0352326131086455,-0.0957454571991533,6.114702377926066,0.1727313224120777,0.066070869114946,-1.4322580645161291,1.7435821073321816,-0.0071539199055977,-0.0652173913043477,0.0574712643678161,0.0036363636363636,-0.0707070707070708,-0.0580204778156997,-0.0547945205479452,-0.0675675675675676,0.0,0.0260223048327137,0.0147058823529411,-0.0580204778156997,-0.0580204778156997,-0.0830564784053156,-0.142857142857143,-0.2375690607734807,-0.1067961165048544,-0.1533742331288343,-0.1210191082802548,-0.2438356164383561,-0.2375690607734807,-0.2620320855614974,-0.2500000000000001,-0.3947368421052631,-0.3755656108597285,-0.3536299765807962,-0.3201970443349753,-0.206896551724138,-0.0830564784053156,-0.142857142857143,-0.0580204778156997,-0.1038961038961039,-0.0612244897959184,-0.1153846153846155,-0.1347962382445141,-0.0036101083032491,0.0454545454545454,0.2545454545454544,0.1896551724137931,0.1999999999999999,0.1596638655462183,0.1084337349397588,0.0615384615384613,-0.0212765957446808,-0.1038961038961039,-0.0036101083032491,-0.1038961038961039,-0.1038961038961039,-0.1736526946107784,-0.206896551724138
BCPS_48-L^C06,0.0538839778252993,-0.0538839778252993,15.0,0.0501815135437028,0.0781949707199449,5.459763595492199,1.4671602906897026,0.0784266984505363,0.0153945875871009,0.0147377310432137,4.092524052150143e-06,0.0907846970120078,0.0711673949879603,1.7309404200484224,1.4190240005365782,-0.052994350666336,-3.956,1.3847525023995613,-0.1439034415754269,0.0173913043478262,-0.0725806451612903,-0.1843971631205674,-0.0836653386454183,-0.1119691119691119,0.0043668122270741,-0.0170940170940171,-0.0336134453781512,0.1499999999999999,0.329479768786127,0.4465408805031445,0.4024390243902438,0.4024390243902438,0.2432432432432429,0.2499999999999997,0.3450292397660817,0.0176991150442478,0.0900473933649288,-0.0573770491803279,-0.1449814126394052,-0.1756272401433692,-0.0725806451612903,0.1057692307692306,0.0176991150442478,-0.0336134453781512,-0.065040650406504,0.1057692307692306,0.2777777777777777,0.0,-0.1221374045801527,-0.1153846153846155,-0.2281879194630872,-0.1153846153846155,-0.1015625000000001,-0.2255892255892256,-0.2333333333333334,-0.2744479495268139,-0.267515923566879,-0.187279151943463,-0.6179401993355482,-0.612141652613828,-0.5692883895131087,-0.5957820738137083,-0.6831955922865014,-0.637223974763407,-0.649390243902439,-0.6783216783216783,-0.7287735849056605,-0.7773475314617619
BCQE_67-L^A14,0.3119629874421679,-0.3119629874421679,15.0,-0.3612873278663159,-0.2294919944653093,-9.985277000594827,1.5243977764051884,0.3193181818181818,-1.7152777777777777,-0.2994995751108946,1.963371018565112e-05,-0.2294600030945381,-0.3339370986332949,0.8950162046289091,-0.4300200117491744,0.131916620104281,-1.145631067961165,1.2223594811612106,-0.2802639127940333,0.3990610328638497,-0.1306122448979593,-0.4211956521739131,-0.3364485981308411,-0.4830097087378641,-0.3129032258064517,-0.0897435897435897,-0.0138888888888889,0.2987804878048781,0.8205128205128205,0.196629213483146,-0.6525285481239804,-0.6542207792207793,-0.7248062015503876,-0.7082191780821918,-0.6935251798561151,-0.7551724137931034,-0.726923076923077,-0.7973358705994291,-0.8279483037156705,-0.8316205533596838,-0.8530020703933747,-0.8171673819742489,-0.8428044280442805,-0.8470926058865758,-0.8233830845771144,-0.7140939597315437,-0.5328947368421053,-0.7915851272015656,-0.7951923076923078,-0.8654453569172458,-0.8759464181712289,-0.8768074031231926,-0.8656998738965952,-0.8852988691437803,-0.9003741814780168,-0.8834792122538293,-0.892749244712991,-0.8877766069546892,-0.8759464181712289,-0.9304148970924536,-0.9258872651356994,-0.9270797672030128,-0.9227421109902068,-0.9407015590200446,-0.9307992202729044,-0.935060975609756,-0.9365315852205006,-0.9458978917957837
BCZB_W7-L^G07,0.0533287161284737,-0.0533287161284737,15.0,0.086713034052931,0.1318497065772426,0.2968383384060103,0.8699204021784667,0.0545092838196286,0.0319719471947194,0.0107350012985888,0.00023688405914,0.0736157528678529,0.1293411230120091,5.4712572401269055,0.1176795583028213,-0.0389075292955714,-1.3568281938325992,0.7023460410557185,0.0156158955832653,-0.1008403361344537,0.0469208211143694,0.0593471810089019,0.1369426751592355,0.1226415094339621,0.1821192052980131,0.2310344827586206,0.1553398058252426,0.302919708029197,0.4166666666666665,0.3421052631578947,0.2704626334519573,0.1191222570532914,0.05,0.1261829652996844,0.1590909090909089,-0.0055710306406685,0.0347826086956519,-0.1438848920863309,-0.1716937354988398,-0.2205240174672489,-0.2188183807439826,-0.2436440677966102,-0.2013422818791946,-0.1459330143540669,-0.1376811594202898,-0.1716937354988398,-0.1313868613138686,-0.1697674418604651,-0.2272727272727273,-0.290258449304175,-0.283132530120482,-0.2101769911504424,-0.2119205298013246,-0.1793103448275861,-0.1438848920863309,-0.2136563876651982,-0.2031250000000001,-0.2084257206208425,-0.1619718309859155,-0.1376811594202898,-0.0298913043478261,-0.0083333333333334,0.1479099678456592,-0.0703125,0.040816326530612,0.1704918032786886,-0.0530503978779841,-0.1052631578947369
BDAJ_H9-L,0.0995056109236443,-0.0995056109236443,9.0,0.1080231596360629,0.1565847636493967,-2.487026952793486,1.388252929953666,0.118152390438247,-0.2505688282138794,-0.0093123021789724,2.892068188471364e-06,0.0343534601599117,0.4034264931087289,1.871554404083405,-0.0701211716825697,0.2577405495858088,-1.870206489675516,1.2925865358408286,0.3149665437662162,0.1288659793814432,-0.0466830466830467,-0.0202020202020202,0.0572207084468665,-0.0202020202020202,-0.0372208436724567,0.1149425287356322,0.1054131054131055,0.1547619047619048,0.1722054380664652,0.1901840490797546,0.1829268292682926,0.0486486486486485,-0.0025706940874036,-0.0650602409638555,0.1445427728613568,0.0572207084468665,0.2087227414330217,0.0543478260869565,-0.0226700251889169,0.0157068062827225,-0.0466830466830467,0.1149425287356322,0.1085714285714285,0.2163009404388713,0.2356687898089171,0.4641509433962265,0.5335968379446641,0.2435897435897436,0.1793313069908815,0.3242320819112627,0.2679738562091502,0.4980694980694982,0.4696969696969695,0.515625,0.651063829787234,0.596707818930041,0.5335968379446641,0.6166666666666667,0.6581196581196582,0.6652360515021458,0.6796536796536796,0.8388625592417063,0.949748743718593,0.9019607843137254,0.8743961352657006,0.7962962962962961,0.8301886792452828,0.4264705882352939
BDCK_44-L^L08,0.1048727458754316,-0.1048727458754316,15.0,-0.0510967098703888,0.090804332795575,-2.318104211284563,1.056758775205377,0.1148325358851674,-0.0828729281767955,-0.1000127893592498,2.281261257695322e-07,-0.0533399800598205,-0.0259326660600546,0.0003311625362738,0.0781608487796517,0.1261365081871126,-9.534883720930234,1.047796863330844,-0.0453582774444053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0625,-0.0625,-0.0625,-0.0625,-0.0625,-0.0625,-0.1176470588235295,-0.1176470588235295,-0.1176470588235295,-0.1176470588235295,-0.1176470588235295,-0.1176470588235295,-0.1176470588235295,-0.1176470588235295,-0.1176470588235295,-0.1176470588235295,-0.1176470588235295,-0.1176470588235295,-0.1176470588235295,-0.1176470588235295,-0.1176470588235295,-0.1176470588235295,-0.1176470588235295,-0.1428571428571428,-0.1428571428571428,-0.1428571428571428,-0.1428571428571428,-0.1428571428571428,-0.1428571428571428,-0.1428571428571428,-0.1176470588235295,-0.1428571428571428,-0.1428571428571428,-0.1428571428571428,-0.1176470588235295,-0.1176470588235295,-0.1176470588235295,-0.1176470588235295,-0.1176470588235295
