firms,age,agr,cash,cashdebt,chatoia,chcsho,che,chpmia,chtx,cinvest,depr,egr,grltnoa,herf,invest,lgr,mve_ia,pchdepr,pchgm_pchsale,pchsale_pchinvt,pchsale_pchxsga,roaq,roeq,sgr,tb,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BALZ_07-L^I10,20.0,0.1849771597667135,0.0872979180337648,0.2032752741992374,1.3598684182313514,0.0004267593313078,2.4145,0.0437674089437453,0.0090294027876691,0.0449684564331151,0.2840123176333989,0.4746497769180369,0.0146521591444503,3.851307932270777e-08,0.0595665622815333,0.0566878540831835,0.3423845875601782,0.2091331599811619,-0.0269824010578996,0.0574937473595372,0.1189363961273902,0.0237399635515793,0.0621508970886932,0.3091744196284448,0.4698939676202252,-0.2195121951219512,-0.0238095238095238,-0.016,-0.1245551601423488,0.1884057971014494,0.2551020408163265,0.3666666666666667,0.3898305084745763,0.3898305084745763,0.3591160220994474,0.1714285714285712,0.3666666666666667,0.5668789808917196,0.4642857142857144,0.4470588235294117,0.5374999999999999,0.5668789808917196,0.5185185185185184,0.5974025974025974,0.5374999999999999,0.5569620253164556,0.6399999999999999,0.7956204379562042,0.921875,1.1769911504424782,1.3207547169811318,1.4356435643564356,1.4848484848484849,1.4356435643564356,1.3428571428571423,1.2363636363636363,1.3428571428571423,1.536082474226804,1.5625,2.0370370370370368,1.7954545454545454,1.963855421686747,2.1538461538461537,2.967741935483871,2.727272727272727,3.1000000000000005,2.967741935483871,3.4727272727272727,3.3928571428571423,3.92,3.730769230769231,4.125,4.125,4.590909090909091
BBOU_00-L,20.0,0.1483949555746632,0.0950868756521344,0.1593492929106202,0.5654952297069842,2.9150448678960645e-07,-16.5,0.0115531905161466,0.0004859086491739,0.0693776673627745,0.1063632141198328,-0.1193353474320241,0.0690391221692292,3.518738706198778e-05,0.0447836056176554,0.2111179235642755,16.45057801688757,-0.0153805321478335,0.0133079024935806,-0.0297499574988212,0.0293780104188694,0.0353466026080988,0.1619496855345912,0.0814062291137548,0.6229449850601917,-0.0504950495049504,0.1503416856492028,0.1234705228031145,0.0327198364008181,-0.0297790585975024,-0.0453686200378071,-0.0222652468538238,-0.0213178294573643,-0.0648148148148148,-0.0639481000926783,-0.0725436179981635,-0.0725436179981635,-0.0353390639923592,0.0120240480961923,-0.0307101727447217,-0.0682656826568266,-0.0453686200378071,-0.0213178294573643,0.0140562248995983,0.008991008991009,0.0079840319361277,0.0348360655737705,0.0348360655737705,0.0733262486716259,0.0744680851063828,0.0895361380798274,0.0966340933767642,0.1373873873873872,0.1160220994475136,0.1098901098901099,0.1399548532731378,0.1938534278959809,0.1981020166073546,0.1910377358490564,0.212484993997599,0.2168674698795178,0.2546583850931676,0.2899106002554277,0.2257281553398058,0.2720403022670024,0.3049095607235141,0.3324538258575198,0.35752688172043,0.3854595336076816,0.3593539703903095,0.3760217983651226,0.3722826086956521,0.4511494252873562,0.4766081871345029
BBTU_63-L^C18,19.0,0.2650955563372025,0.0203876747239169,0.2271398192450824,2.3444582074342217,6.391731675220836e-05,26.250000000000004,0.0899396539915045,-0.0024035643100011,0.00730176160264,0.1910538286580743,-0.2809060456213111,0.0829235467674234,8.200189529049784e-07,0.050650721069293,0.0337883497769968,0.7768549910825646,0.095405324216459,0.1167447216040564,1.2784679089026916,0.3878252933446307,0.0477925950467986,-0.1411448140900195,0.2784679089026915,0.3232695202491295,-0.1743589743589743,-0.0714285714285715,-0.0669856459330142,-0.2528735632183908,-0.296028880866426,-0.2985611510791366,-0.2352941176470587,-0.2528735632183908,-0.2909090909090909,-0.2528735632183908,-0.4347826086956522,-0.4772117962466488,-0.4642857142857143,-0.423076923076923,-0.4772117962466488,-0.4380403458213256,-0.4380403458213256,-0.4281524926686217,-0.4347826086956522,-0.4961240310077519,-0.452247191011236,-0.4364161849710982,-0.4428571428571428,-0.4144144144144144,-0.409090909090909,-0.409090909090909,-0.4412607449856733,-0.417910447761194,-0.4537815126050419,-0.7936507936507936,-0.7801578354002254,-0.7794117647058824,-0.7776510832383124,-0.7595561035758323,-0.7633495145631068,-0.7457627118644068,-0.743421052631579,-0.7237960339943343,-0.7237960339943343,-0.7222222222222222,-0.7045454545454546,-0.7291666666666667,-0.744429882044561,-0.7280334728033473,-0.7157434402332361,-0.6859903381642511,-0.6904761904761905,-0.7115384615384615,-0.6894904458598726
BCQE_67-L^A14,20.0,-0.0829979879275654,0.1047297297297297,0.131811697574893,1.0390976401005785,0.0005977299828831,10.5,0.1340363011113357,-0.0007552870090634,0.0073394495412844,0.226950354609929,-2.885,0.110207294673294,2.389082725723449e-06,-0.0799798792756539,-0.3529135338345864,1.130128176933307,0.07973350526542,0.0643847955323365,0.1939737309484606,0.0174116688728235,0.0200219418540866,0.0968169761273209,-0.1772053083528493,0.3204978844603849,-0.2649572649572649,-0.0056657223796033,0.1072555205047318,-0.1225,-0.0539083557951483,0.121405750798722,0.1142857142857143,0.1470588235294117,0.2359154929577465,0.1508196721311474,-0.1439024390243902,-0.0906735751295336,-0.1721698113207548,-0.2610526315789474,-0.2851323828920571,-0.2747933884297521,-0.1501210653753026,-0.0383561643835617,0.0173913043478259,-0.0664893617021277,0.0203488372093023,0.0668693009118539,0.2229965156794424,0.2904411764705881,0.3928571428571428,0.5,0.4385245901639343,0.2904411764705881,0.2671480144404332,0.2763636363636363,0.4686192468619246,0.3657587548638132,0.6249999999999998,0.6249999999999998,1.1801242236024845,1.0057142857142858,1.0057142857142858,1.2645161290322575,1.8536585365853655,1.5620437956204376,1.3557046979865772,0.9076086956521736,0.7376237623762376,0.5394736842105263,0.9392265193370164,0.6027397260273972,0.9392265193370164,1.5620437956204376,1.0769230769230766
BDAJ_H9-L,13.0,-0.2968299711815562,0.1949729446674812,0.0327799364182267,1.025437913740401,7.021289194119165e-06,-39.900000000000006,-0.5724181715969353,0.022536023054755,-0.0277360662026633,0.1590401785714285,-1.1766268260292163,-0.0157021996615899,1.5354047293631133e-07,0.0099135446685878,-0.2132037364301945,0.192343019773833,0.1980293036332181,-0.0297759549942955,0.1816458481432584,0.8832122702113554,0.0335263354501307,-0.2715582450832072,-0.0276564774381369,1.7841048901628096,-0.0526315789473684,0.0270270270270269,-0.0256410256410256,-0.1363636363636363,-0.1999999999999999,-0.2164948453608247,-0.1914893617021276,-0.1739130434782608,-0.1648351648351648,-0.3027522935779817,-0.2164948453608247,-0.5337423312883436,-0.5555555555555556,-0.5476190476190477,-0.580110497237569,-0.6218905472636815,-0.6122448979591837,-0.6310679611650485,-0.7491749174917491,-0.7617554858934169,-0.7661538461538462,-0.7973333333333333,-0.7822349570200573,-0.7682926829268293,-0.7587301587301587,-0.7174721189591078,-0.7236363636363636,-0.735191637630662,-0.7602523659305993,-0.770392749244713,-0.7822349570200573,-0.7956989247311828,-0.8211764705882353,-0.8264840182648402,-0.8181818181818181,-0.8181818181818181,-0.8061224489795918,-0.7923497267759563,-0.7994722955145119,-0.7967914438502675,-0.7888888888888889,-0.8036175710594315,-0.8036175710594315,-0.7967914438502675,-0.7929155313351499,-0.8199052132701422,-0.8095238095238095,-0.8071065989847716,-0.8080808080808081
BDCK_44-L^L08,19.0,0.1085353003161222,0.1162064825930372,0.1324587388912399,2.0167935588407047,-0.0513054691261992,0.3,-0.0060669470617773,0.0022769890168765,0.0021563342318059,0.0948180815876515,0.0948717948717949,0.0637181409295338,2.409856252456763e-07,0.0302950474183351,0.1183325862841775,0.0001681912629411,-0.0346299412625648,-0.1866258812510089,0.1692076039902129,0.2601166948993037,0.0007129277566539,0.0017533606078316,0.2601166948993037,0.1897983925705116,0.0,0.0,-0.0909090909090909,-0.0625,-0.0625,-0.0625,-0.0625,-0.1176470588235295,-0.0625,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0344827586206897,0.0344827586206897,0.0344827586206897,0.0344827586206897,0.0344827586206897,0.0344827586206897,0.0344827586206897,0.0344827586206897,0.0344827586206897,0.0344827586206897
BFRL_28-L,19.0,-0.1033694827815674,0.027948821579857,0.1390745475834851,0.1644821169403166,0.0001504914629804,-43.7588,-0.2285954304367747,-0.0089682486323467,-0.0979669519371505,0.0186854386534307,-0.1594095128340632,0.1838120404470311,3.243066806225108e-08,0.1122387201539071,-0.0805505136037054,0.1938933075811884,-0.7349082086456626,0.254782268860545,0.745217731139455,-0.254782268860545,-0.0097470122498245,-0.0365616928432772,-0.254782268860545,0.2817986762175613,-0.2684391080617496,0.0210157618213659,-0.5086388537715971,-0.4292706803720019,-0.5637860082304527,-0.5002143163309043,-0.4207650273224043,-0.409919028340081,-0.3797872340425532,-0.3220930232558139,-0.3067776456599287,-0.3565121412803532,-0.3352337514253135,-0.4011299435028248,-0.4639080459770115,-0.5700589970501475,-0.5547919053073692,-0.5520553207837111,-0.5692648688585149,-0.561654135338346,-0.5657355679702049,-0.5670256219829186,-0.5647629712579321,-0.5527426160337553,-0.5321027287319422,-0.5394944707740916,-0.5398579321231255,-0.5213464696223317,-0.5739861161856047,-0.560663149962321,-0.549284885968303,-0.5510204081632653,-0.5471844660194174,-0.5511932255581216,0.0938086303939962,0.0938086303939962,0.0938086303939962,0.0938086303939962,0.0938086303939962,0.0938086303939962,0.0938086303939962,0.0938086303939962,0.0938086303939962,0.0938086303939962,0.0938086303939962,0.0938086303939962,0.0938086303939962,0.0938086303939962,0.0938086303939962
BJJT_37-L,18.0,0.1972605798935496,0.1483317206742889,0.0058822287736678,-0.0753818299601894,0.0005722211162974,22.45,0.2876566706438433,-0.0008970112033349,-37.49448969813129,0.5288461538461539,0.1577708006279435,-0.9084897126730788,1.2724937685665677e-07,0.0015409238098782,0.1779133113176465,0.7214739208598108,-0.4050480769230768,0.7097428554382197,-0.7097428554382197,-0.7097428554382197,0.001435045800014,0.0482588134135855,-0.7097428554382197,0.5733807009358071,-0.0265486725663715,0.0917874396135265,0.046296296296296,-0.110236220472441,-0.1751824817518249,-0.1751824817518249,-0.1240310077519381,-0.1374045801526718,-0.1811594202898551,-0.2441471571906356,-0.3973333333333334,-0.3973333333333334,-0.4321608040201006,-0.4816513761467891,-0.4669811320754717,-0.4875283446712019,-0.508695652173913,-0.4955357142857144,-0.4955357142857144,-0.4756380510440835,-0.4744186046511628,-0.4405940594059406,-0.4514563106796116,-0.3597733711048159,-0.3391812865497077,-0.3109756097560976,-0.319277108433735,-0.3109756097560976,-0.3774104683195592,-0.3151515151515152,-0.2915360501567399,-0.2364864864864865,-0.1567164179104478,-0.1374045801526718,-0.0887096774193548,-0.1171875000000001,-0.096,-0.062240663900415,-0.0341880341880341,0.0272727272727271,0.0560747663551399,-0.0341880341880341,-0.0737704918032787,0.0089285714285711,0.0660377358490564,0.1243781094527363,0.2840909090909089,0.2914285714285713,0.3696969696969696
BLNV_40-L^F19,11.0,-0.0787389577542044,0.0130362964572918,-0.6460188564838484,-0.309757376238165,0.0254202269336289,-25.9205,0.1211813333332944,-0.0059353576986163,-225.3,0.2062084257206208,-0.141199882757663,-0.0837705377393881,2.428228709287004e-10,0.0010868718743968,0.3775723654454997,0.1312925360549243,-0.0510204081632652,1.5059518141129415,-1.4961798271422575,-1.5059518141129415,-0.0713776425274175,-0.0872148374348841,-1.5059518141129415,1.7841048901628096,0.3448275862068968,0.0892018779342722,-0.1684587813620072,-0.3074626865671642,-0.3136094674556213,-0.3371428571428572,-0.3053892215568862,-0.2704402515723271,-0.3176470588235294,-0.1714285714285714,-0.3136094674556213,-0.2861538461538462,-0.3371428571428572,-0.3537604456824512,-0.4541176470588235,-0.4786516853932585,-0.5042735042735043,-0.5136268343815513,-0.5115789473684211,-0.526530612244898,-0.546875,-0.536,-0.536,-0.5486381322957199,-0.4956521739130435,-0.5166666666666666,-0.4844444444444444,-0.42,-0.4703196347031964,-0.4666666666666667,-0.4901098901098901,-0.4341463414634146,-0.4463007159904535,-0.4666666666666667,-0.4005167958656331,-0.4678899082568808,-0.4243176178660051,-0.4214463840399003,-0.4051282051282051,-0.3446327683615819,-0.3501400560224089,-0.3763440860215055,-0.42,-0.4409638554216868,-0.3974025974025974,-0.3176470588235294,-0.2795031055900622,-0.2634920634920635,-0.2611464968152867
BPVK_29-L,12.0,0.575238831148648,0.0753645483089054,0.302260566737105,0.6243409967890116,-0.0001370095549352,311.04690000000005,-0.1037673993687444,0.0058442830207814,0.0056960363384876,0.1964328772305673,-0.0506183332457636,0.3971895916299697,0.0001185142458008,0.0493475044506948,1.2379455018358447,25.02324646088389,0.1482464023612462,0.0154635263305065,0.1717696704301689,0.0275366276870628,0.0384613286646865,0.1208736461785327,0.0977006098777819,0.7512691925188498,-0.0763888888888888,0.1226918342224046,0.2845070422535209,0.2550458715596329,0.3009985734664764,0.3584905660377357,0.4568690095846643,0.312230215827338,0.2643253234750462,0.1937172774869109,0.1742489270386265,0.1054545454545454,0.125,0.0814229249011857,0.0293453724604966,0.0197540067089079,0.0084776999631404,0.0066225165562914,-0.0263345195729538,-0.0575266965208405,-0.0029154518950438,-0.0532871972318338,-0.131979695431472,-0.1796101949025488,-0.2034934497816594,-0.1542503863987635,-0.1617647058823529,-0.0446927374301676,-0.0970297029702971,-0.0588235294117647,0.0332326283987916,0.0007315288953912,-0.0328738069989394,0.0155902004454342,0.0797158642462509,0.0301204819277107,0.0687499999999998,0.0691676436107855,0.1839030722630896,0.1617834394904458,0.1994739149495836,0.3040991420400381,0.3191899710703954,0.3504442250740374,0.4483853890947591,0.3172845450168513,0.219794917521177,0.1947598253275109,0.0708414872798433
