firms,age,agr,cash,cashdebt,chatoia,chcsho,che,chpmia,chtx,egr,herf,lgr,mve_ia,pchgm_pchsale,pchsale_pchinvt,pchsale_pchxsga,roaq,roeq,sgr,tb,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BALZ_07-L^I10,21.0,0.2936037466713539,0.0655334536535103,0.2116650390477371,1.2755771810657632,0.00067220978537,-0.7669999999999999,-0.0489067897274021,-0.0005818581290235,0.4124598002708191,4.3144184966989606e-08,0.1625355519958155,0.2443379155320222,0.0071056309263628,-0.0112465689587929,0.0031861692338015,0.0110407581872477,0.0264722844282001,0.2208223579741823,0.7856359761783551,-0.0949720670391061,0.2344827586206896,0.2094594594594594,0.1623376623376622,0.1474358974358973,0.098159509202454,0.3984375,0.3769230769230769,0.3769230769230769,0.2430555555555555,0.3161764705882353,0.217687074829932,-0.0677083333333332,-0.2723577235772357,-0.2896825396825396,-0.284,-0.3629893238434164,-0.1352657004830917,-0.0867346938775509,-0.0055555555555555,0.0112994350282487,0.0112994350282487,-0.011049723756906,-0.1476190476190476,-0.0055555555555555,0.1401273885350318,0.0654761904761904,0.0529411764705882,0.1187499999999999,0.1401273885350318,0.1049382716049383,0.1623376623376622,0.1187499999999999,0.1329113924050633,0.1933333333333333,0.3065693430656933,0.3984375,0.5840707964601772,0.6886792452830188,0.7722772277227723,0.8080808080808082,0.7722772277227723,0.7047619047619047,0.6272727272727272,0.7047619047619047,0.8453608247422681,0.8645833333333335,1.2098765432098766,1.0340909090909092
BBOU_00-L,21.0,0.1290946527734448,0.0809640273107102,0.1443180070736583,0.6231549868193574,6.1620054097713625e-06,142.0,-0.0505334992788876,0.0101391402009109,-0.0791881074899942,3.503415965836607e-05,0.1947350658116773,14.56668579546821,-0.030312170969771,-0.0035088550629081,0.0528549832821661,0.0283488063660477,0.1592673082893511,0.1509270704573547,0.2956895708598703,0.0575916230366491,-0.007276507276507,0.0268817204301075,0.064659977703456,0.132858837485172,0.1717791411042946,0.2088607594936709,0.187810945273632,0.0437158469945355,-0.0062434963579602,0.0790960451977402,-0.0324214792299897,-0.0041710114702814,-0.0544554455445543,0.0876993166287016,0.0622914349276975,-0.0235173824130877,-0.0826128722382324,-0.0973534971644611,-0.0755082284607937,-0.0746124031007751,-0.1157407407407407,-0.1149212233549581,-0.1230486685032139,-0.1230486685032139,-0.0878701050620821,-0.0430861723446893,-0.0834932821497119,-0.1190036900369002,-0.0973534971644611,-0.0746124031007751,-0.0411646586345381,-0.0459540459540458,-0.0469061876247504,-0.0215163934426229,-0.0215163934426229,0.0148777895855474,0.0159574468085106,0.0302049622437974,0.0369163952225841,0.0754504504504505,0.0552486187845304,0.0494505494505495,0.0778781038374718,0.1288416075650118,0.132858837485172,0.1261792452830188,0.1464585834333733,0.1506024096385543
BBTU_63-L^C18,20.0,0.2000926784059315,0.0229035833025489,0.1685539378945031,0.7864687691712501,1.958408099550159e-05,-63.1,-0.2573568383062118,-0.0094995366079703,-0.2724046140195209,5.551730597015545e-07,0.0608576284481632,0.6501359106126277,-0.1323139436331433,0.9490688259109312,-0.0623235791523601,0.015289079229122,-0.0536519386834986,-0.0509311740890689,0.3009031588273001,-0.2331288343558282,-0.0060975609756097,0.065359477124183,0.0382165605095541,-0.0632183908045977,-0.185,0.0061728395061726,0.147887323943662,0.1088435374149658,0.0316455696202531,0.0794701986754966,0.1398601398601398,0.012422360248447,-0.1641025641025641,-0.2238095238095239,-0.2200956937799043,-0.3754789272030652,-0.4115523465703972,-0.4136690647482014,-0.3607843137254902,-0.3754789272030652,-0.4072727272727273,-0.3754789272030652,-0.527536231884058,-0.5630026809651475,-0.5521978021978022,-0.5177514792899409,-0.5630026809651475,-0.5302593659942363,-0.5302593659942363,-0.5219941348973607,-0.527536231884058,-0.578811369509044,-0.5421348314606742,-0.5289017341040463,-0.5342857142857143,-0.5105105105105106,-0.5060606060606061,-0.5060606060606061,-0.5329512893982808,-0.5134328358208955,-0.5434173669467788,-0.8275132275132275,-0.8162344983089065,-0.8156108597285068,-0.814139110604333,-0.7990135635018496,-0.8021844660194175,-0.78748370273794
BCQE_67-L^A14,21.0,0.117937465715853,0.1561357702349869,0.1362162162162162,1.422821620523458,0.0001591757579558,17.5,-0.0850143852483359,0.0017123287671232,0.4668435013262599,2.1081002058565167e-06,0.0152505446623093,1.3687499971917454,-0.0069018657248467,-0.0553974277883196,-0.1658658653775798,0.018891069676153,0.0696202531645569,0.0834914611005692,0.2712770412464027,0.0250696378830084,0.0558823529411764,0.0911854103343463,0.273049645390071,0.2128378378378377,0.391472868217054,0.6620370370370368,0.9617486338797812,0.9834254143646408,0.6543778801843319,0.8894736842105264,0.7949999999999999,0.391472868217054,0.0227920227920228,0.0169971671388102,0.1324921135646688,-0.1025,-0.0323450134770889,0.1469648562300318,0.1396825396825396,0.1732026143790848,0.2640845070422535,0.1770491803278688,-0.124390243902439,-0.0699481865284974,-0.1533018867924529,-0.2442105263157895,-0.2688391038696538,-0.2582644628099173,-0.1307506053268765,-0.0164383561643836,0.0405797101449274,-0.0452127659574468,0.0436046511627907,0.0911854103343463,0.2508710801393727,0.3198529411764703,0.4246031746031744,0.5341880341880343,0.471311475409836,0.3198529411764703,0.296028880866426,0.3054545454545454,0.5020920502092048,0.3968871595330738,0.6620370370370368,0.6620370370370368,1.2298136645962732,1.0514285714285712
BFRL_28-L,20.0,0.2141241032664049,0.0350655290810072,-0.0311007562740224,0.3302031184452526,0.0001504914629804,6.0816,-2.444270097756926,0.0014736149325783,-0.1911727640818946,3.478950762417372e-08,0.371532939029658,0.0866087369741561,-0.1946526624718143,1.1946526624718143,0.1946526624718143,-0.0040801393576426,-0.0239356134282608,0.1946526624718143,1.639456901445651,-0.0065934065934066,0.0317460317460316,0.068075117370892,0.0606060606060605,0.0556844547563806,0.0201793721973093,-0.0277777777777777,0.0411899313501142,0.011111111111111,-0.0193965517241379,0.0705882352941176,-0.4583333333333333,-0.4665885111371629,-0.6097770154373928,-0.6015761821366025,-0.808259587020649,-0.7772883015173764,-0.8297792742237187,-0.8049721388769824,-0.7739692001987084,-0.7697368421052632,-0.7579787234042553,-0.7354651162790697,-0.7294887039239002,-0.7488962472406182,-0.7405929304446979,-0.7663071391884951,-0.7908045977011494,-0.8322271386430679,-0.8262695685376098,-0.8252016903572801,-0.8319172515700037,-0.8289473684210527,-0.8305400372439479,-0.8310434459710361,-0.830160507652109,-0.825469888761028,-0.8174157303370787,-0.8203001579778831,-0.8204419889502763,-0.8132183908045977,-0.8337595907928389,-0.8285606631499624,-0.8241206030150754,-0.8247978436657681,-0.8233009708737864,-0.8248652809853734,-0.5731707317073171,-0.5731707317073171
BJJT_37-L,19.0,-0.0554049516893194,0.0868636001360495,0.004992968124407,0.0125587436142453,0.0016036893968021,-12.999999999999998,0.1579915829194002,-0.0004942984692291,0.1480225988700565,4.801551798479296e-08,-0.0666610291869669,0.7249363177941567,0.291469681397739,-0.291469681397739,-0.291469681397739,0.0007610642107955,0.0230174081237911,-0.291469681397739,-2.4066543188136604,-0.043956043956044,0.2133333333333333,0.4598930481283421,0.365,0.6153846153846154,0.5511363636363635,0.625,0.5780346820809248,0.5337078651685392,0.5337078651685392,0.421875,0.5423728813559321,0.2409090909090907,0.2079646017699117,0.318840579710145,0.2638888888888888,0.074803149606299,-0.0036496350364964,-0.0036496350364964,0.0581395348837208,0.0419847328244273,-0.0108695652173912,-0.0869565217391304,-0.272,-0.272,-0.3140703517587939,-0.3738532110091743,-0.3561320754716981,-0.3809523809523809,-0.4065217391304347,-0.3906250000000001,-0.3906250000000001,-0.3665893271461716,-0.3651162790697674,-0.3242574257425742,-0.3373786407766991,-0.2266288951841359,-0.2017543859649122,-0.1676829268292682,-0.1777108433734939,-0.1676829268292682,-0.2479338842975206,-0.1727272727272727,-0.1442006269592476,-0.0777027027027027,0.0186567164179103,0.0419847328244273,0.1008064516129032,0.06640625
BLNT_37-L^D19,12.0,0.3388293193823754,0.0510667209738539,0.1116519363581363,0.6334197568948501,0.0016637995389984,8.605500000000001,-0.1496040463033993,0.0023418950729323,0.0358686730506155,1.2310790405665466e-07,0.454621978298508,0.5562083411045994,-0.0051699077025235,0.1249337605269808,0.1494409878594382,0.0122525170284171,0.0649253799628501,0.1249337605269808,0.7210816555099971,-0.0662525879917185,0.0020746887966804,0.1129032258064517,0.1867321867321867,0.1445497630331753,0.0829596412556055,0.1499999999999999,0.0878378378378377,0.0254777070063694,0.1027397260273972,-0.034,0.0829596412556055,0.1418439716312056,0.0733333333333332,0.1955445544554455,0.2352941176470588,0.2677165354330708,0.288,0.288,0.3416666666666665,0.3999999999999999,0.4548192771084338,0.4289940828402367,0.319672131147541,0.2949061662198391,0.2384615384615385,0.2914438502673797,0.1666666666666667,0.05,0.1258741258741258,0.0733333333333332,0.1338028169014085,0.2166246851385389,0.1499999999999999,0.1838235294117647,0.1694915254237288,0.2321428571428572,0.2258883248730965,0.3529411764705883,0.2075,0.3644067796610168,0.2643979057591623,0.3232876712328767,0.0147058823529413,0.0615384615384615,-0.032064128256513,0.0041580041580042,0.0320512820512821,0.1206496519721578
BLNV_40-L^F19,12.0,-0.2298447561083179,0.0436055449935256,-1.0537296167388812,-0.3542607727480064,0.0254202269336289,15.488,-0.7921395468204209,-0.0012530674953248,-0.282674690138315,8.848320209186134e-10,0.0222231342211644,0.1064182665390149,-1.201816299642387,1.1437022645546675,1.201816299642387,0.0447912192794082,0.0587601888139031,1.201816299642387,1.639456901445651,0.0,-0.0322580645161291,0.2875536480686695,0.2295081967213115,0.1904761904761904,0.25,0.3392857142857142,0.2931034482758621,0.3761467889908256,0.3574660633484163,0.4423076923076923,0.3636363636363635,-0.0384615384615385,0.2931034482758621,0.4084507042253522,0.075268817204301,-0.1044776119402984,-0.1124260355029586,-0.1428571428571429,-0.1017964071856286,-0.0566037735849057,-0.1176470588235294,0.0714285714285714,-0.1124260355029586,-0.0769230769230768,-0.1428571428571429,-0.1643454038997214,-0.2941176470588235,-0.3258426966292135,-0.3589743589743589,-0.371069182389937,-0.368421052631579,-0.3877551020408164,-0.4140625,-0.4,-0.4,-0.4163424124513618,-0.3478260869565217,-0.375,-0.3333333333333333,-0.25,-0.3150684931506849,-0.3103448275862068,-0.3406593406593406,-0.2682926829268292,-0.2840095465393795,-0.3103448275862068,-0.2248062015503876,-0.3119266055045872
BPVK_29-L,13.0,0.348190861322737,0.1509470329193729,0.2916555572003477,0.900254623697991,7.817746606650751e-05,351.9852,0.0175041867579166,0.0064590630314517,0.4880418554056397,0.0001944526575066,0.2850424294822248,22.74827979423188,0.025470457800515,0.4104796466289554,-0.0553167018068139,0.0433720311770301,0.1223463676140043,0.4774647382742412,0.6855030972699565,-0.0159132007233272,-0.0318627450980392,-0.0061107117181884,0.0210487444608566,0.0733695652173911,0.1892473118279569,0.1402061855670102,0.234375,0.0263548626577578,-0.0149625935162095,0.1425619834710743,0.0225591715976332,0.0941828254847645,0.0105994152046784,0.1345917111202297,0.2981220657276995,0.2683486238532109,0.3147883975273418,0.3728897715988082,0.4723109691160807,0.3261390887290165,0.2777264325323474,0.2063699825479927,0.1866952789699569,0.117171717171717,0.136924342105263,0.092885375494071,0.0402558314522196,0.0305628028326501,0.0191669738297088,0.0172921265636496,-0.0160142348754449,-0.0475370306579401,0.0076530612244896,-0.0432525951557093,-0.1227791878172589,-0.1709145427286357,-0.1950509461426492,-0.1452859350850077,-0.1528799019607843,-0.0345670391061453,-0.0874587458745875,-0.0488476092191263,0.0441842900302114,0.0113386978785661,-0.0226228349240014,0.0263548626577578,0.091160220994475,0.041039156626506
BQMM_18-L^C11,6.0,0.2513365883076066,0.8850020492297307,-2.9447004608294933,0.1037566499648331,0.0006067236024844,0.2793,-4.06631987500747,-0.0001414310464718,0.256197748030735,7.953393718644777e-13,0.1348379629629628,0.0018578860168845,0.2495854506552553,-0.2495854506552553,-0.2495854506552553,-0.0338869717847377,-0.0351485577697137,-0.2495854506552553,1.639456901445651,0.25,-0.3333333333333332,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.3333333333333335,0.0,0.0,0.0,0.0,0.0,-0.2,-0.3333333333333332,0.0,-0.2,0.0,-0.3333333333333332,-0.2,-0.2,-0.3333333333333332,-0.2,-0.2,-0.3333333333333332,-0.3333333333333332,-0.3333333333333332,-0.3333333333333332,-0.3333333333333332,0.0,-0.2,-0.2,-0.3333333333333332,-0.3333333333333332,-0.3333333333333332,-0.3333333333333332,-0.3333333333333332,-0.3333333333333332,-0.3333333333333332,-0.3333333333333332,-0.3333333333333332,-0.3333333333333332,-0.3333333333333332,-0.3333333333333332,-0.3333333333333332,-0.3333333333333332,-0.5555555555555556
BUBP_92-L^K18,13.0,0.1193042626163645,0.1971985117093456,0.1218056962737813,1.4004827578952852,-0.0003250803606208,61.0,0.3424678334842051,-0.0010204081632653,-0.6190476190476191,1.1605572410384893e-05,0.0901176470588235,5.458036764185169,-0.2290608780390781,-0.1485802162296508,0.3529072465837788,0.0234388665383942,-6.380952380952381,0.0821890145395799,1.2470000370069236,-0.0575916230366492,0.0533088235294116,0.0811320754716982,0.2402597402597404,0.2733333333333334,0.1741803278688525,0.3233256351039262,0.2456521739130437,0.1912681912681915,0.1937500000000001,0.3840579710144929,0.4692307692307693,0.3774038461538462,0.226980728051392,0.2847533632286996,0.2565789473684212,0.0730337078651686,0.0456204379562044,0.0017482517482518,0.0324324324324325,0.0305755395683455,-0.0743134087237479,-0.0606557377049179,-0.1695652173913043,-0.1622807017543859,-0.1473214285714285,-0.1251908396946564,-0.0990566037735849,-0.1291793313069907,-0.018835616438356,0.0195729537366549,0.0418181818181819,0.0105820105820106,0.0977011494252875,0.0914285714285714,0.0571955719557195,0.0494505494505495,0.0088028169014084,0.0305755395683455,0.0123674911660778,0.0611111111111111,0.0893536121673004,0.0710280373831777,0.1257367387033399,0.1414342629482072,0.155241935483871,0.1391650099403578,0.0977011494252875,0.0324324324324325
BWQW_65-L^I10,7.0,0.1662141775084655,0.0700856304836453,0.0906793128741394,2.105443874373744,0.0001427235517752,61.4751,-0.3373650520221749,0.0101204207851965,0.0423652465740653,5.924408409261978e-06,0.2669424079065588,0.8443529681883774,-0.0002168606973615,-0.0345688492243167,-0.1098304797016228,0.0166987913359506,0.0419252877149875,0.3015026683435874,1.639456901445651,-0.1027027027027027,0.0818713450292398,0.0277777777777779,0.2333333333333334,0.2416107382550336,0.0632183908045977,0.4566929133858268,0.6517857142857142,0.6517857142857142,0.5040650406504066,0.7452830188679245,0.554621848739496,0.3028169014084507,0.2333333333333334,0.4682539682539683,0.2847222222222223,0.0632183908045977,0.0335195530726257,0.0164835164835164,0.1011904761904762,-0.0159574468085105,0.0451977401129943,-0.0314136125654449,-0.1552511415525114,-0.1777777777777777,-0.2291666666666666,-0.1885964912280701,-0.2911877394636014,-0.3148148148148149,-0.3071161048689138,-0.312267657992565,-0.2716535433070866,-0.3297101449275361,-0.2479674796747967,-0.2291666666666666,-0.2323651452282158,-0.2194092827004219,-0.3531468531468531,-0.3485915492957746,-0.3598615916955017,-0.3416370106761566,-0.4542772861356932,-0.45906432748538,-0.4477611940298507,-0.4290123456790123,-0.3833333333333333,-0.3576388888888888,-0.3198529411764705,-0.3642611683848797
CWI_80-L,20.0,0.4711127723195216,0.0833395957015104,0.1800037539886129,0.563345527554724,1.24574461191675e-06,-18.5,-0.0459608912334126,0.0013323385205713,0.0093023255813953,5.938101419943164e-05,0.7485812553740326,22.28704240555236,0.0039090740116067,-0.3904818178663795,-0.0006363467388794,0.0254380664652567,0.0945076324453756,0.2100219604711519,0.6839411168017062,-0.0076883649410559,0.0333686440677967,0.070213933077345,0.1517119244391971,0.1483225426721603,0.2140634723086496,0.2140634723086496,0.1244956772334293,0.0317292437863565,0.0838888888888889,0.2193750000000001,0.1264434180138569,0.0322751322751324,0.0257623554153523,0.076710816777042,0.1503537735849056,0.0444325481798715,0.0129802699896157,0.0150884495317378,0.0295514511873351,0.0755237045203969,-0.007124681933842,0.0377659574468085,0.0678708264915162,0.1323273360417876,0.1910866910866913,0.2371591629676601,0.1717717717717719,0.1369463869463869,0.2677063027940221,0.2379441624365483,0.2403051493960586,0.2562781712813911,0.3652904128761374,0.3624301675977655,0.3643356643356643,0.363382250174703,0.3501730103806231,0.3586350974930363,0.4168482207697894,0.4409158050221569,0.3915834522111272,0.4086642599277981,0.4117221418234444,0.5301960784313726,0.5007692307692309,0.5496425734710089,0.5848903330625508,0.6312709030100334
DLY_Y2-L^F16,20.0,0.3952316340376042,0.0189113632626212,0.0943938667944417,0.8188171062908186,0.3636363632121815,-56.0,-0.0506485373524411,-0.0042635658914728,0.1873293282359366,8.61800831308034e-06,0.5099218280216476,1.4115295080826893,-0.434295339021936,-0.2874564115316578,0.9190374830973236,-0.0012681772066283,-0.0040064102564102,0.2788701190805871,0.6576891058124995,0.0607902735562311,0.0092024539877302,0.1040268456375839,0.0185758513931888,-0.0835654596100278,-0.0545977011494253,0.1077441077441077,0.1543859649122807,-0.0208333333333332,-0.1585677749360614,-0.0936639118457299,-0.2258823529411764,-0.2656250000000001,-0.2832244008714596,-0.2166666666666666,-0.19559902200489,-0.3271983640081799,-0.3673076923076923,-0.3188405797101449,-0.3258196721311475,-0.3131524008350731,-0.2939914163090129,-0.3804143126177024,-0.4498327759197325,-0.4769475357710652,-0.4385665529010238,-0.4093357271095152,-0.4061371841155234,-0.4579901153212521,-0.4366438356164384,-0.468497576736672,-0.4145907473309609,-0.457095709570957,-0.4376068376068376,-0.4489112227805695,-0.4953987730061349,-0.4818897637795275,-0.4632952691680261,-0.4135472370766488,-0.4414261460101867,-0.3850467289719625,-0.4579901153212521,-0.4736,-0.4278260869565217,-0.4187279151943462,-0.4187279151943462,-0.421792618629174,-0.3850467289719625,-0.4307958477508651
DOQX_41-L^J16,21.0,0.0211282484682019,0.0721110100090991,0.1479673070799278,2.0885732217965907,0.0006369590805566,-4.700000000000001,-0.0120414430306585,-0.003848490986429,-4.2653061224489806,2.614828292333989e-07,0.0787731685789938,0.3054064171006383,-0.0096007121655034,-0.1774386679894992,-0.0282672249357306,0.0183265010851217,-0.2804428044280442,0.0801665100040283,0.6691013659671805,-0.0068493150684931,-0.1097560975609756,0.0,0.140625,0.0503597122302159,-0.0641025641025642,0.1587301587301586,0.2807017543859649,0.1145038167938929,0.0503597122302159,0.1774193548387097,0.1145038167938929,-0.0987654320987655,-0.2551020408163265,-0.160919540229885,-0.1511627906976744,-0.1151515151515151,-0.160919540229885,-0.2065217391304348,0.0,-0.0266666666666667,-0.0068027210884353,0.0428571428571429,-0.0875,-0.0931677018633541,-0.2065217391304348,-0.2234042553191488,-0.2772277227722772,-0.3177570093457944,-0.3271889400921659,-0.2772277227722772,-0.1797752808988764,-0.2474226804123711,-0.2626262626262626,-0.2234042553191488,-0.2192513368983958,-0.1888888888888888,-0.2395833333333333,-0.1751412429378531,-0.1933701657458564,-0.2275132275132274,-0.2736318407960199,-0.3113207547169812,-0.284313725490196,-0.3047619047619048,-0.1560693641618497,-0.1042944785276073,0.0503597122302159,-0.0201342281879194
DOS_59-L,15.0,0.3361098046100436,0.0420293860883701,0.2695771759741637,2.6837353391955645,7.208546573637412e-06,-1178.2146000000002,-0.068146411370953,-0.0062845415970126,0.3467757862401388,0.0253963107996707,0.3302509380059524,63.25636488445336,-0.2515598649759226,0.8796861770917148,0.3635586423665054,0.0235393443082341,0.0570766913280756,0.7551292158825876,0.9776919095785764,0.0813308687615526,0.0403846153846154,0.056640625,0.1040816326530611,0.0304761904761905,0.1131687242798353,0.1735357917570499,0.2789598108747044,0.1154639175257732,0.0285171102661596,0.0907258064516129,0.0649606299212599,0.1659482758620691,0.038387715930902,0.038387715930902,-0.0508771929824561,-0.1043046357615894,-0.105785123966942,0.056640625,0.0018518518518517,-0.0018450184501844,-0.1203252032520325,-0.0799319727891155,-0.1245954692556633,-0.0441696113074204,-0.0163636363636363,-0.0574912891986062,-0.1043046357615894,-0.0475352112676055,-0.039076376554174,-0.0127737226277372,0.0444015444015444,0.0055762081784387,-0.0475352112676055,-0.0475352112676055,-0.0767918088737201,-0.0704467353951889,-0.0922818791946308,-0.1573208722741432,-0.1520376175548589,-0.1453396524486572,-0.1997041420118342,-0.1973293768545994,-0.1520376175548589,-0.1997041420118342,-0.1260096930533117,-0.1676923076923077,-0.1399046104928457,-0.1973293768545994
DPCZ_02-L^F20,13.0,0.2437784503857162,0.0585394570352384,-0.062831241829042,1.0254267389065863,0.0001554327395837,-3.3255,-0.5650916803110856,-0.001864176908294,0.096741126455865,4.75583258924076e-08,0.3513743609095218,0.0496836832108347,-0.1731397027694236,1.5897852975387767,0.1434258393868658,0.0017220524970384,0.0049390928663905,0.5897852975387766,1.639456901445651,-0.1034482758620688,0.0357142857142855,0.2083333333333332,0.5263157894736841,-0.0937500000000001,-0.0937500000000001,-0.0333333333333333,0.0357142857142855,0.0740740740740739,0.3181818181818181,0.1153846153846152,0.0357142857142855,-0.1470588235294119,-0.1470588235294119,0.1599999999999999,0.0,-0.1212121212121213,-0.2162162162162162,-0.2162162162162162,-0.2368421052631579,0.0,-0.1470588235294119,-0.0937500000000001,-0.2750000000000001,-0.2750000000000001,-0.42,-0.3958333333333333,-0.4081632653061224,-0.4727272727272728,-0.3958333333333333,-0.3695652173913044,-0.3958333333333333,-0.3829787234042553,-0.3095238095238095,-0.2750000000000001,-0.3958333333333333,-0.4912280701754385,-0.5,-0.4912280701754385,-0.4821428571428572,-0.4912280701754385,-0.5396825396825398,-0.5166666666666666,-0.5,-0.462962962962963,-0.4423076923076924,-0.3958333333333333,-0.3555555555555556,-0.3958333333333333
DPXL_94-L,20.0,0.2672754195459033,0.1554689652457984,0.1398725646366866,0.7979139803139426,1.3836674077239572e-05,-194.5,0.2001903925942417,0.0030108588351431,0.2125377137110291,0.0001123110156131,0.2895216720437649,6.511537399725156,0.012770958294702,-0.1558991084190401,-0.036632099151507,-0.0001666875026044,-0.0008032128514056,0.1650709343769655,0.5665286599264915,-0.0449101796407185,0.0670926517571885,0.0670926517571885,-0.0089020771513353,-0.0029850746268657,-0.0722222222222223,-0.0147492625368732,-0.0644257703081232,-0.165,-0.1140583554376658,-0.0176470588235294,-0.0798898071625344,-0.2085308056872037,-0.3141683778234087,-0.2739130434782608,-0.2268518518518519,-0.2610619469026548,-0.2938689217758986,-0.3225152129817444,-0.3155737704918032,-0.3070539419087137,-0.3293172690763053,-0.2863247863247863,-0.3238866396761134,-0.3155737704918032,-0.2801724137931034,-0.2122641509433963,-0.1691542288557213,-0.2643171806167401,-0.2643171806167401,-0.2723311546840958,-0.2250580046403711,-0.2085308056872037,-0.215962441314554,-0.1457800511508952,-0.1971153846153847,-0.1608040201005025,-0.1021505376344087,-0.0511363636363636,-0.0670391061452514,-0.1302083333333333,-0.200956937799043,-0.2122641509433963,-0.2085308056872037,-0.2268518518518519,-0.1256544502617801,-0.0262390670553936,-0.0059523809523809,-0.0290697674418605
DRNQ_D0-L^A11,14.0,0.3313985745380052,0.556534186594813,0.0588410104011886,0.5169707718615033,0.0009562871417371,-1.5864999999999998,1.202848826342645,-0.0031262003328923,0.1871224399587445,1.2638897151854068e-10,1.2882736156351793,0.0547796848058679,0.0131787170684297,-0.9126455202894722,0.5490809470040537,-0.0436196475695922,-0.0568625710227272,0.9423393739703456,1.639456901445651,0.2474226804123711,0.043010752688172,0.1411764705882352,-0.0051282051282051,0.0777777777777777,0.127906976744186,0.5396825396825395,0.979591836734694,0.515625,0.4696969696969695,0.6440677966101696,0.552,0.4057971014492754,0.1411764705882352,0.1022727272727272,0.4370370370370369,0.1213872832369942,0.3566433566433566,0.3472222222222223,0.276315789473684,0.3108108108108107,0.5772357723577235,0.3661971830985915,0.1411764705882352,0.0777777777777777,0.1022727272727272,0.043010752688172,0.0543478260869565,0.0157068062827225,0.0659340659340659,0.0898876404494382,0.3661971830985915,0.39568345323741,0.6724137931034484,0.4923076923076921,0.5396825396825395,-0.0051282051282051,0.0898876404494382,0.0543478260869565,0.043010752688172,-0.0251256281407035,-0.0761904761904762,-0.0490196078431373,-0.0051282051282051,-0.0717703349282296,-0.1491228070175437,-0.1415929203539823,-0.2392156862745097,-0.2301587301587302
