firms,age,cashdebt,chcsho,chinv,depr,grltnoa,herf,mve_ia,saleinv,secured,securedind,tb,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BACQ_71-L^J02,2.0,0.1929733770340981,0.0039706518436967,0.0069225539279312,0.0775067750677506,0.0270103220223738,1.0073018651861107e-05,1.3747714843452612,6.131041524846834,1.0,1.0,0.6914653165056202,-0.0468085106382978,-0.0938303341902314,-0.4364508393285371,-0.2885973763874874,-0.3398876404494382,-0.4015280135823429,-0.4479248238057948,-0.4857768052516411,-0.4593558282208588,-0.4593558282208588,-0.5492327365728901,-0.6030405405405406,-0.5924855491329479,-0.5374015748031497,-0.4953471725125269,-0.5003543586109143,-0.5003543586109143,-0.4804716285924835,-0.4754464285714286,-0.3727758007117437,-0.3804920913884008,-0.490606936416185,-0.442246835443038,-0.4646924829157175,-0.53125,-0.5413142485361093,-0.5529486366518707,-0.5674846625766872,-0.5566037735849056,-0.5640074211502784,-0.5621118012422361,-0.5249326145552561,-0.5352669742913645,-0.5656192236598891,-0.6345256609642302,-0.6419502285424074,-0.664605137963844,-0.6708683473389356,-0.6708683473389356,-0.6657183499288762,-0.6395705521472392,-0.6189189189189189,-0.6030405405405406,-0.6281645569620253,-0.5941278065630398,-0.6395705521472392,-0.6295323173935892,-0.664605137963844,-0.6189189189189189
BALZ_07-L^I10,2.0,0.0710217755443886,0.0001950705026146,-0.0060163300386764,0.1525129982668977,-0.0567253975075193,2.77171598421113e-07,0.1683438096771001,6.110429447852761,1.0,1.0,6.534159342794277,-0.0333333333333333,-0.0909090909090909,-0.1666666666666666,-0.1176470588235295,-0.2105263157894736,-0.1666666666666666,-0.1891891891891892,-0.1176470588235295,-0.1428571428571428,-0.0909090909090909,-0.1891891891891892,-0.1428571428571428,-0.2105263157894736,-0.2500000000000001,-0.2500000000000001,-0.3617021276595744,-0.4642857142857143,-0.4915254237288136,-0.53125,-0.4736842105263158,-0.4827586206896551,-0.5,-0.4339622641509434,-0.4444444444444445,-0.5081967213114754,-0.4915254237288136,-0.375,-0.4117647058823529,-0.375,-0.4230769230769231,-0.5,-0.4736842105263158,-0.4117647058823529,-0.5,-0.6875,-0.6703296703296704,-0.7,-0.6875,-0.6907216494845361,-0.6385542168674698,-0.5522388059701493,-0.5714285714285714,-0.4642857142857143,-0.4339622641509434,-0.4230769230769231,-0.3877551020408163,-0.3877551020408163,-0.4230769230769231,-0.3478260869565218
BBEK_99-L^L95,1.0,0.5666887856668879,0.0014577259475218,0.3546666666666667,0.1315612382234186,0.5540512820512682,2.977883747234242e-06,5.637377162436396,5.664545980335454,1.0,1.0,0.5097262553727023,-0.1108179419525066,0.0243243243243242,0.0106666666666666,0.1590214067278288,0.1313432835820895,0.1843749999999999,0.1484848484848486,0.1081871345029239,0.1017441860465115,0.1770186335403725,0.2147435897435896,0.058659217877095,0.121301775147929,0.2718120805369128,0.2891156462585034,0.2591362126245848,0.297945205479452,0.3535714285714286,0.4356060606060605,0.669603524229075,0.6622807017543861,0.50996015936255,0.559670781893004,0.6844444444444444,0.546938775510204,0.503968253968254,0.5220883534136544,0.503968253968254,0.6550218340611353,0.5991561181434599,0.4862745098039216,0.5991561181434599,0.779342723004695,0.4410646387832699,0.1114369501466274,0.0859598853868195,0.1554878048780488,0.0953757225433526,0.1114369501466274,0.2070063694267516,0.2891156462585034,0.2225806451612904,0.302405498281787,0.48046875,0.4521072796934866,0.3633093525179858,0.4141791044776119,0.2549668874172186,0.3298245614035087
BBIO_50-L^J00,1.0,0.2164405426975259,-0.0019237957522,0.0222738659342649,0.1151672521765694,0.0106842121148098,1.388305584603396e-05,2.1594530690861697,5.521409921671018,1.0,1.0,0.9923754501868808,-0.0866141732283465,-0.0797101449275361,-0.0305343511450382,-0.0230769230769231,-0.0378787878787879,-0.0155038759689922,-0.1241379310344826,-0.1476510067114094,-0.0592592592592593,-0.0230769230769231,-0.1301369863013698,-0.1753246753246753,-0.1360544217687074,-0.0451127819548872,-0.0378787878787879,-0.0230769230769231,0.0325203252032519,0.0583333333333333,0.0672268907563025,0.27,0.221153846153846,0.1339285714285714,0.2330097087378639,0.2330097087378639,0.1238938053097347,0.1981132075471698,0.1869158878504673,0.221153846153846,0.2828282828282829,0.1651376146788989,0.1981132075471698,0.3510638297872341,0.4941176470588235,0.3956043956043955,-0.0863309352517984,-0.0378787878787879,-0.072992700729927,0.0325203252032519,0.1238938053097347,0.144144144144144,0.221153846153846,0.0762711864406779,0.1651376146788989,0.3804347826086955,0.3804347826086955,0.5119047619047621,0.4767441860465116,0.336842105263158,0.0948275862068965
BBNH_32-L^L97,4.0,0.1336372926656709,0.0004019752843847,0.0084254870984728,0.0575079872204472,-0.0634017904160018,0.0002739609425919,13.423989301784452,6.963676797627873,1.0,1.0,0.7962763460206955,-0.1519756838905774,0.0092024539877302,0.0345911949685533,0.205128205128205,0.1267123287671232,0.175,0.082236842105263,0.0477707006369425,0.1543859649122807,0.2751937984496124,0.1384083044982698,0.0411392405063291,0.1040268456375839,0.1920289855072465,0.2276119402985075,0.146341463414634,0.200729927007299,0.2751937984496124,0.28515625,0.5302325581395351,0.4687499999999998,0.4622222222222223,0.3539094650205761,0.348360655737705,0.331983805668016,0.295275590551181,0.295275590551181,0.348360655737705,0.3999999999999999,0.3999999999999999,0.4493392070484581,0.4687499999999998,0.7500000000000002,0.6287128712871286,0.1584507042253522,0.2322097378277154,0.1834532374100721,0.2276119402985075,0.1543859649122807,0.3266129032258065,0.4242424242424243,0.295275590551181,0.331983805668016,0.442982456140351,0.3999999999999999,0.4954545454545453,0.5741626794258374,0.6127450980392157,0.7135416666666667
BBOU_00-L,1.0,0.2266808964781216,0.0022296544035674,0.0525451559934318,0.0591054313099041,0.0567414705345655,1.4031821793927457e-05,15.584436357349372,1.5014124293785311,1.0,1.0,0.8671151701496395,-0.1177730192719486,0.0174291938997821,0.0400890868596881,0.2067183462532298,0.2036082474226803,0.2354497354497355,0.2129870129870128,0.1763224181360201,0.2420212765957448,0.353623188405797,0.4237804878048781,0.3575581395348837,0.4920127795527156,0.5993150684931507,0.6560283687943262,0.7360594795539033,0.8458498023715417,1.0304347826086957,1.0755555555555554,1.4196891191709846,1.4578947368421051,1.3705583756345177,1.510752688172043,1.6534090909090908,1.4708994708994712,1.4322916666666663,1.4840425531914896,1.5659340659340657,1.7309941520467835,1.6685714285714286,1.7964071856287425,1.7964071856287425,2.288732394366197,2.1554054054054053,1.152073732718894,1.2780487804878051,1.2028301886792452,1.2451923076923077,1.2560386473429954,1.4322916666666663,1.5801104972375688,1.4578947368421051,1.7633136094674555,1.7964071856287425,1.7964071856287425,1.3826530612244898,1.5380434782608696,1.3004926108374386,1.6235955056179776
BBQS_26-L^G99,1.0,0.3373907360509762,-0.0003182081453076,0.5697516930022573,0.0971845318860244,0.5195259593679172,4.222955131306426e-05,3.342175075349885,7.306259904912836,1.0,1.0,0.4741948180510015,-0.0777576853526221,-0.0036036036036035,0.0634615384615384,0.1943844492440605,0.2483069977426637,0.0779727095516569,0.0433962264150944,-0.0246913580246913,0.0513307984790876,0.0146788990825688,-0.0579216354344122,-0.0934426229508196,-0.0036036036036035,0.0355805243445692,0.0355805243445692,0.0433962264150944,0.0355805243445692,0.0184162062615103,0.0202952029520295,0.1740976645435243,0.0972222222222223,0.0533333333333334,0.0675675675675677,0.0843137254901962,0.0072859744990891,-0.0315236427320489,0.0240740740740741,0.0109689213893968,0.0317164179104476,-0.0212389380530974,-0.0547008547008546,-0.007181328545781,0.2316258351893096,0.1015936254980081,-0.1879588839941262,-0.130503144654088,-0.1332288401253918,-0.0674536256323776,-0.0315236427320489,0.0717054263565892,0.1104417670682731,-0.0449050086355785,0.2207505518763797,0.3011764705882354,0.2830626450116011,0.3293269230769231,0.2712643678160922,0.2316258351893096,0.3357487922705315
BBTU_63-L^C18,1.0,0.2452513713223627,0.0035046728971962,0.0652453120986385,0.0294185884645724,1.222364928503891,4.157488370542118e-05,5.897752209817733,24.01246719160105,1.0,1.0,0.7723622438995844,-0.1216216216216217,-0.0389610389610389,0.0068027210884353,0.2211221122112212,0.0802919708029197,0.0962962962962963,0.0068027210884353,-0.0585241730279898,0.0422535211267607,0.1384615384615384,-0.0275952693823915,-0.0364583333333332,-0.0237467018469657,0.1028315946348734,0.1077844311377247,0.143740340030912,0.1746031746031746,0.2032520325203251,0.289198606271777,0.48,0.510204081632653,0.4068441064638783,0.434108527131783,0.5071283095723014,0.4682539682539683,0.4919354838709677,0.5578947368421054,0.5811965811965814,0.6228070175438598,0.7452830188679245,0.7745803357314149,0.9946091644204852,1.1958456973293767,0.8226600985221677,0.4624505928853757,0.5040650406504066,0.4624505928853757,0.5711252653927814,0.5352697095435683,0.510204081632653,0.5611814345991561,0.5352697095435683,0.7209302325581397,0.8092909535452324,0.93717277486911,0.8925831202046035,0.9628647214854112,0.922077922077922,1.016348773841962
BBVN_02-L^I99,2.0,0.1572159672466734,0.000112828124495,0.0176372206173027,0.1352757544224766,-0.0246312908620952,3.8312795337027363e-07,0.6857456834626954,6.387272727272728,1.0,1.0,0.7907480537191379,-0.1078431372549019,-0.0048780487804876,0.108695652173913,0.0569948186528497,0.0303030303030302,0.0851063829787235,0.096774193548387,0.0303030303030302,0.0149253731343284,0.108695652173913,-0.0599078341013824,-0.0555555555555555,-0.0285714285714285,0.0793650793650795,0.096774193548387,0.096774193548387,0.0909090909090908,0.0355329949238578,0.0303030303030302,0.1724137931034484,0.1525423728813559,0.0793650793650795,0.1027027027027027,0.02,-0.1570247933884296,-0.1052631578947367,-0.1091703056768559,-0.1428571428571428,-0.0892857142857143,-0.1428571428571428,-0.1639344262295081,-0.0892857142857143,-0.0973451327433627,-0.0511627906976743,-0.3461538461538461,-0.25,-0.25,-0.25,-0.2123552123552122,-0.2153846153846154,-0.1013215859030837,-0.3108108108108107,-0.1968503937007873,-0.0239234449760764,-0.0048780487804876,-0.0048780487804876,0.0909090909090908,0.0515463917525773,0.2515337423312884
BBXK_89-L^E06,2.0,0.4216760438258809,0.0014787430683918,0.0030616031667491,0.0443723382680997,0.0225754576942051,9.763803674227746e-05,15.353514638809065,14.98290141597649,1.0,1.0,0.9977610924472496,-0.0451388888888888,0.032258064516129,0.0867924528301886,0.3090909090909088,0.2413793103448276,0.1851851851851851,0.2050209205020918,0.2151898734177213,0.2100840336134453,0.2914798206278026,0.2360515021459226,0.1034482758620689,0.1566265060240963,0.2576419213973797,0.3649289099526067,0.4257425742574257,0.5157894736842106,0.4922279792746113,0.3846153846153846,0.5824175824175823,0.6941176470588235,0.4117647058823528,0.4922279792746113,0.6179775280898876,0.4117647058823528,0.3980582524271843,0.3779904306220096,0.3584905660377357,0.3913043478260869,0.3779904306220096,0.3649289099526067,0.3395348837209302,0.4117647058823528,0.2203389830508475,0.0212765957446807,0.032258064516129,-0.0526315789473684,0.0034843205574912,-0.0367892976588629,0.0472727272727271,0.1383399209486167,0.1338582677165354,0.2914798206278026,0.3649289099526067,0.3271889400921659,0.2360515021459226,0.2360515021459226,0.1162790697674418,0.2413793103448276
