firms,age,agr,cashdebt,chatoia,chcsho,chempia,chpmia,depr,egr,grltnoa,herf,hire,invest,lgr,mve_ia,pchdepr,pchsale_pchinvt,pchsale_pchxsga,sgr,tb,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BALZ_07-L^I10,5.0,-0.1610848590473794,-0.0289321302150471,0.8911430926010926,0.0001950705026146,-1.89614183121752,0.4418040645594601,0.1864704217378998,-0.1088143378892277,0.0067416718369101,2.4695879540498986e-08,-0.1218335343787695,-0.0138437213647879,-0.2300727918009632,0.0878666655002768,0.0802561532236115,-0.0185196227726503,-0.0597852563417209,-0.0899264238350441,0.3360439423491986,0.3076923076923077,-0.0714285714285715,-0.0714285714285715,0.0,0.0,0.857142857142857,0.3,0.4444444444444446,0.3,0.1818181818181818,0.1818181818181818,0.0833333333333334,0.625,0.4444444444444446,0.3,0.4444444444444446,0.857142857142857,0.1818181818181818,-0.0714285714285715,-0.0714285714285715,0.0,0.0,-0.0714285714285715,-0.0714285714285715,-0.1333333333333333,-0.1875,-0.2352941176470588,-0.1875,-0.2352941176470588,-0.3809523809523809,-0.4583333333333332,-0.48,-0.5517241379310345,-0.5666666666666667,-0.6060606060606061,-0.6388888888888888,-0.6176470588235294,-0.6578947368421053,-0.6388888888888888,-0.6486486486486487,-0.6176470588235294,-0.6285714285714286,-0.6060606060606061,-0.6486486486486487,-0.6285714285714286,-0.6578947368421053,-0.675,-0.675,-0.7234042553191489
BAMD_17-L^J98,4.0,0.0648034504384227,0.0707798405221514,0.3740528581894262,0.0004150507775636,-0.4748882151816807,0.0134563175165147,0.0526212235983905,0.0555618294748731,-0.0072187097627737,2.9425545138179134e-08,-0.0305131761442441,0.0378132346321212,0.0710300634424713,0.6966919856209176,-0.0095083676929476,1.0652614353619574,-0.0029185512062089,0.0652614353619574,0.2200402107558179,0.1160220994475138,0.0462427745664739,0.1677419354838709,0.1677419354838709,0.222972972972973,0.4365079365079365,0.3923076923076922,0.7403846153846154,0.6759259259259258,0.4365079365079365,0.3407407407407408,0.1677419354838709,0.222972972972973,0.4365079365079365,0.1907894736842106,0.1383647798742138,0.2397260273972603,0.3211678832116786,0.1383647798742138,0.0402298850574713,0.0284090909090908,-0.0523560209424083,0.1172839506172838,-0.1339712918660286,-0.1772727272727273,-0.1735159817351598,-0.1421800947867297,0.0402298850574713,0.1104294478527607,0.0,-0.1919642857142858,-0.2026431718061674,-0.3345588235294118,-0.443076923076923,-0.5134408602150538,-0.5382653061224489,-0.448170731707317,-0.448170731707317,-0.4272151898734178,-0.4065573770491802,-0.3926174496644294,-0.4142394822006472,-0.4498480243161094,-0.4046052631578947,-0.4515151515151514,-0.3946488294314382,-0.3418181818181818,-0.2957198443579766,-0.180995475113122
BBEK_99-L^L95,4.0,0.1732673267326732,0.1491977495311523,0.6532596565221729,0.0001169782923299,0.1530717673358385,0.907989626437206,0.1096744400831216,0.1713388652164162,0.0037274798094843,4.057336949733432e-06,0.0098353794642857,0.0822082208220821,0.1729680778809147,2.4272269559702,-0.043618758724705,-0.0450774518268426,-0.1285315630452037,0.0480698604423407,0.0944574926770474,-0.0121951219512194,-0.1881188118811881,-0.2838427947598254,-0.2511415525114155,-0.3306122448979592,-0.2511415525114155,-0.2743362831858407,-0.1322751322751323,-0.0520231213872832,-0.098901098901099,-0.2336448598130842,-0.5482093663911846,-0.5794871794871794,-0.4969325153374233,-0.5826972010178118,-0.5762273901808785,-0.4969325153374233,-0.5706806282722513,-0.6419213973799127,-0.648068669527897,-0.6713426853707416,-0.6693548387096775,-0.6653061224489796,-0.6666666666666667,-0.6583333333333333,-0.648068669527897,-0.6194895591647331,-0.5649867374005305,-0.5555555555555556,-0.5718015665796345,-0.5260115606936416,-0.5380281690140845,-0.513353115727003,-0.5672823218997362,-0.5567567567567568,-0.5626666666666666,-0.4984709480122324,-0.5104477611940299,-0.4875,-0.503030303030303,-0.52046783625731,-0.5232558139534884,-0.4906832298136646,-0.4743589743589744,-0.5418994413407822,-0.514792899408284,-0.4496644295302013,-0.4421768707482993,-0.4551495016611295
BBIO_50-L^J00,4.0,0.0249146553273042,0.1455969133000454,1.000848867774624,0.0005792471129934,-0.931163710988701,-0.1114482572309359,0.1153290993071593,-0.0117735849056603,-0.0555456965394786,9.777058751049273e-06,-0.0598304220323855,0.0755824399592741,0.0351039260969976,2.64638407630914,-0.0119698618742975,-0.0199952377747762,0.035369273917108,0.035369273917108,0.3943656182941008,-0.0368098159509201,0.0448717948717947,0.0316455696202531,0.0316455696202531,0.0794701986754966,0.1985294117647056,0.1985294117647056,0.2538461538461536,0.4173913043478261,0.2255639097744359,0.3697478991596639,0.1241379310344827,0.2255639097744359,0.4298245614035088,0.4424778761061947,0.5092592592592591,0.6299999999999999,0.6804123711340206,0.4553571428571425,0.2936507936507935,0.2538461538461536,0.4051724137931034,0.4051724137931034,0.3813559322033897,0.314516129032258,0.2834645669291338,0.3252032520325203,0.5377358490566035,0.4684684684684683,0.4684684684684683,0.6464646464646464,0.5377358490566035,0.4051724137931034,0.2834645669291338,0.181159420289855,0.2442748091603053,0.2538461538461536,0.2348484848484846,0.263565891472868,0.1241379310344827,0.093959731543624,0.2074074074074072,0.2538461538461536,0.1164383561643835,0.0584415584415582,0.1088435374149658,0.2255639097744359,0.2348484848484846,0.2538461538461536
BBOU_00-L,4.0,0.0911137597669183,0.1531595019967113,0.3219953758581694,0.0004995004995004,1.0212476720087342,1.0900028577933063,0.0738801628853984,0.0285138248847926,-0.0290056998099879,2.48631872490819e-05,0.0656186216181004,0.0311217057343398,0.1680672268907563,20.410804178212025,0.0421947567686132,-0.0091475530740615,0.0805574439157036,0.0805574439157036,0.1549002553304877,-0.0233393177737881,-0.032986111111111,0.0670498084291189,0.0469924812030075,-0.0670016750418759,-0.1377708978328172,-0.0987055016181228,-0.1045016077170417,-0.0778145695364238,-0.1158730158730158,-0.1172741679873216,-0.2020057306590258,-0.2076813655761024,-0.1283255086071987,-0.1844802342606148,-0.1586102719033232,-0.052721088435374,-0.0279232111692845,-0.0808580858085807,-0.068561872909699,-0.0638655462184873,-0.0210896309314587,-0.0071301247771835,-0.0071301247771835,0.060952380952381,0.0752895752895754,0.1952789699570816,0.2716894977168951,0.2659090909090909,0.3014018691588784,0.3618581907090465,0.4209183673469387,0.3519417475728155,0.1927194860813705,0.2135076252723313,0.2405345211581291,0.4392764857881137,0.4355670103092783,0.4735449735449737,0.4467532467532469,0.4030226700251889,0.4813829787234045,0.6144927536231883,0.6981707317073174,0.6191860465116281,0.7795527156549522,0.9075342465753428,0.9751773049645392,1.0706319702602234
BBQS_26-L^G99,4.0,0.0185447463928477,0.1300539083557951,1.415210376528874,7.497997577110322e-05,-1.4254384201887795,0.1078363094588555,0.1050829602317619,-0.2182854311199207,-0.047010327362023,4.704729944350595e-05,-0.0915892460741594,0.0014605647517039,0.1493401995494047,2.2291565501342085,-0.0141424230939703,-0.0011905744055702,-0.0201009596684084,-0.0609028046213976,0.1427918349279342,-0.0445859872611464,-0.01875,-0.0248447204968944,0.0827586206896553,0.1804511278195488,0.341880341880342,0.4811320754716981,0.8470588235294119,0.5700000000000001,0.2362204724409449,-0.0125786163522012,-0.1229050279329608,-0.1989795918367346,-0.0368098159509201,0.0194805194805194,-0.0542168674698794,-0.059880239520958,-0.059880239520958,-0.2030456852791877,-0.2764976958525345,-0.3304904051172708,-0.3276231263383297,-0.2415458937198067,-0.3389473684210525,-0.3617886178861788,-0.3617886178861788,-0.2847380410022778,-0.0513595166163142,-0.3485477178423236,-0.3565573770491803,-0.3745019920318724,-0.3512396694214875,-0.384313725490196,-0.4321880650994575,-0.4342342342342342,-0.3961538461538462,-0.3218142548596112,-0.2911963882618509,-0.3879142300194931,-0.4075471698113206,-0.4462081128747794,-0.403041825095057,-0.4238532110091743,-0.465076660988075,-0.4852459016393442,-0.4342342342342342,-0.4119850187265917,-0.4119850187265917,-0.4075471698113206
BBTU_63-L^C18,4.0,-0.0716675012518778,0.0319905213270142,0.7856667237463092,0.0018433179723502,-0.1558406361569956,0.8604508300243416,0.0306235565819861,-0.1192120298643485,-0.0376017949144041,4.270891290603347e-05,-0.0100132886634599,-0.0025638457686529,-0.0078364726431574,4.21992128844485,0.0927063701332946,-0.0080618165595627,0.097331729836409,0.1005890588266371,10.78140981703679,0.0992366412213741,-0.0752941176470587,-0.1638297872340425,-0.2202380952380952,-0.108843537414966,-0.1602564102564101,-0.0642857142857142,-0.0530120481927711,0.1391304347826087,-0.0796252927400467,-0.2092555331991951,-0.3068783068783068,-0.3536184210526315,-0.2309197651663405,-0.2982142857142856,-0.2248520710059172,-0.2982142857142856,-0.3093145869947276,-0.3482587064676616,-0.3712,-0.4160475482912332,-0.3732057416267942,-0.2893309222423146,-0.3588907014681892,-0.3999999999999999,-0.4125560538116591,-0.3661290322580645,-0.2584905660377358,-0.3068783068783068,-0.354679802955665,-0.3588907014681892,-0.2956989247311827,-0.3953846153846153,-0.4689189189189189,-0.4896103896103896,-0.4653061224489795,-0.3514851485148514,-0.4262773722627736,-0.4177777777777778,-0.4653061224489795,-0.5,-0.4464788732394366,-0.3953846153846153,-0.4835742444152431,-0.48828125,-0.4815303430079155,-0.4143070044709388,-0.4116766467065867,-0.39258114374034
BBVN_02-L^I99,5.0,0.028397565922921,0.1197132616487455,0.9029420064652772,0.0001578034069945,0.1486898503136601,-0.3914077696233747,0.1258561643835616,0.0033698399326031,0.013,4.257575971220696e-07,0.0095538264552348,0.0512170385395537,0.0372398685651699,0.7129795261517503,0.0654540939035868,-0.0006246583034117,-0.0733237960136482,0.0449635769907057,0.1599353522410624,-0.0282485875706215,0.0231213872832369,-0.0876288659793813,-0.1917808219178082,-0.2098214285714286,-0.1280788177339901,-0.0483870967741936,0.0056818181818181,0.0350877192982457,0.066265060240964,-0.106060606060606,-0.311284046692607,-0.3516483516483516,-0.2834008097165992,-0.294820717131474,-0.3269961977186312,-0.32183908045977,-0.3031496062992126,-0.3192307692307692,-0.2624999999999999,-0.292,-0.2804878048780488,-0.184331797235023,-0.2168141592920353,-0.1880733944954129,-0.1571428571428571,-0.1365853658536584,-0.0483870967741936,-0.2062780269058296,-0.1365853658536584,-0.0684210526315789,-0.0274725274725274,-0.0274725274725274,-0.1323529411764705,-0.1365853658536584,-0.0380434782608696,-0.082901554404145,-0.106060606060606,-0.0585106382978722,-0.0483870967741936,-0.106060606060606,-0.1194029850746267,-0.0380434782608696,-0.184331797235023,-0.1805555555555555,-0.1571428571428571,-0.0634920634920634,-0.0483870967741936,-0.0483870967741936
BBXK_89-L^E06,5.0,0.0919738282068596,0.3714834143122788,1.0229018273843016,0.0003628447024673,-1.332746674556057,-0.2941786212159861,0.0425634325792477,0.1048036570743404,0.0007791282667735,8.71217225460171e-05,-0.0856334874952132,0.040421915384078,0.069132431426089,19.88252310455114,-0.0597781762705075,0.0097287054231068,0.0415304730450402,0.0271688473090068,0.1624268903988558,-0.0367647058823529,0.0049261083743843,0.0381679389312976,0.0851063829787235,0.0488431876606683,0.0149253731343284,0.0680628272251309,0.0488431876606683,0.1590909090909091,0.096774193548387,0.0569948186528497,0.0303030303030302,0.0225563909774435,0.2071005917159765,0.0793650793650795,0.1623931623931624,0.2363636363636365,0.2477064220183487,0.1999999999999999,0.2439024390243902,0.1791907514450867,0.2142857142857144,0.4216027874564458,0.3737373737373737,0.3509933774834437,0.4571428571428573,0.4166666666666667,0.5280898876404494,0.5513307984790876,0.5338345864661653,0.516728624535316,0.5692307692307692,0.4836363636363636,0.4166666666666667,0.4623655913978495,0.5396226415094341,0.8545454545454545,0.7586206896551726,0.6790123456790123,0.7071129707112971,0.721518987341772,0.7142857142857144,0.8295964125560538,0.7510729613733906,0.5632183908045978,0.6385542168674698,0.7816593886462881,0.9336492890995264,1.0198019801980198
BCPS_48-L^C06,4.0,0.1470162306520471,0.1094586902902844,0.8038774314105838,0.0017825311942959,0.1112803405221236,-0.0714834983079068,0.0496340471672539,-0.0082505943224725,0.0520852495203935,7.519252372255844e-05,0.0071501387551678,0.1216076432641853,0.2639682801916405,7.249696169458026,0.0061248251837069,0.176793148761447,-0.0065665832306001,0.1288899779465817,0.1302848843709243,0.0530973451327432,-0.0139616055846422,0.005338078291815,0.018018018018018,0.121031746031746,0.1507128309572301,0.2500000000000002,0.4487179487179489,0.765625,0.6715976331360949,0.3516746411483256,0.1122047244094488,0.1188118811881189,0.3614457831325302,0.5353260869565217,0.2958715596330274,0.3200934579439252,0.3420427553444181,0.1232604373757455,0.0865384615384616,0.0272727272727273,0.0107334525939177,0.0782442748091603,0.0741444866920153,0.0071301247771835,-0.0087719298245613,-0.0017667844522968,0.1945031712473572,0.1188118811881189,0.1391129032258065,0.2527716186252773,0.2668161434977578,0.107843137254902,-0.0707236842105262,-0.0783034257748775,-0.0488215488215488,0.0580524344569288,0.0161870503597123,-0.005281690140845,-0.034188034188034,-0.0504201680672268,0.0424354243542435,0.0501858736059479,-0.1102362204724408,-0.1226708074534161,-0.1347626339969372,-0.0536013400335007,-0.064569536423841,-0.1102362204724408
