firms,absacc,acc,age,agr,cashdebt,chpmia,currat,depr,egr,grltnoa,herf,invest,lgr,mve_ia,pchcapx_ia,pchcurrat,pchdepr,pchquick,pchsale_pchrect,pctacc,quick,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
FSIV_B3-L^H15,0.3373021013443873,-0.3373021013443873,16.0,-0.3036148492101026,-0.0468417529570586,-1.2750576260007334,0.7912393866295443,3.041725875209921,-0.523696362962214,-0.325254994283396,2.4838427837881177e-08,-0.0237231943668161,-0.2166298758894809,0.1853609224831068,-0.4469896786643488,-0.0282164685014112,0.2177904317748219,0.0056623520235072,0.0419243567551128,-2.0090912140628667,0.7475532129687682,-0.0929295170475557,0.0597014925373133,0.046875,0.1355932203389831,0.098360655737705,0.1964285714285714,0.2181818181818182,0.1964285714285714,0.1551724137931036,0.2407407407407407,0.0307692307692308,0.046875,0.0151515151515151,0.0806451612903227,0.1754385964912281,0.1754385964912281,0.2407407407407407,0.3137254901960784,0.1166666666666667,0.3137254901960784,0.8611111111111114,0.7631578947368423,1.1612903225806457,1.6800000000000002,1.4814814814814814,1.1612903225806457,1.576923076923077,1.3928571428571428,2.35,2.35,1.3103448275862073,0.675,-0.2386363636363636,-0.3299999999999999,-0.4765625,-0.5864197530864197,-0.5379310344827586,-0.6564102564102564,-0.6510416666666666,-0.5533333333333332,-0.4122807017543859,-0.2717391304347826,-0.5533333333333332,-0.6011904761904762,-0.5314685314685315,-0.5939393939393939,-0.6011904761904762,-0.5732484076433121,-0.6683168316831682,-0.7035398230088494
FSIY_W8-L^C09,0.133219877467665,-0.133219877467665,16.0,-0.0966571650686705,0.0333889816360601,-0.3233639794571478,1.6467826567246615,0.2478097622027534,-0.0948220064724919,-0.1012253233492126,1.7625041578228923e-06,-0.0181394143560507,-0.0990369884000875,0.5623028055401089,-0.169219737048443,0.1308660611261234,-0.0045030514947808,0.1058847252991906,0.0286617123304822,-3.898406374501992,1.1662524164595414,0.0076196281621456,-0.027124773960217,0.0336448598130842,0.0885826771653544,0.1473029045643152,0.1378600823045266,0.1126760563380282,0.05736137667304,-0.0813953488372092,-0.1263823064770931,-0.2189265536723164,-0.1973875181422351,-0.1608497723823975,-0.206599713055954,-0.0813953488372092,0.0054545454545456,0.0,0.1666666666666667,0.1037924151696607,0.3357487922705315,0.5446927374301676,0.4401041666666667,0.6122448979591837,1.0946969696969695,1.0946969696969695,0.8372093023255816,0.8131147540983608,0.3999999999999999,0.8619528619528618,0.8809523809523812,0.3357487922705315,0.3688118811881189,-0.2088698140200285,-0.5522267206477732,-0.565251572327044,-0.6143654114365411,-0.5441055234954658,-0.5084444444444445,-0.608356940509915,-0.5269461077844311,-0.4589041095890411,0.0165441176470588,-0.706163655685441,-0.7039614561027837,-0.7235,-0.7857419604804339,-0.7741935483870968,-0.7432683379758589,-0.7754770604953309,-0.7910842463165848
FSJK_29-L,0.1769012753897024,-0.1769012753897024,16.0,-0.12010212010212,-0.069086945585646,0.0472562578739427,1.4650698602794412,0.1284094391664112,-0.0826946349334409,-0.1559990552668858,4.086029073342337e-07,-0.1115551115551116,-0.1375702685821362,0.4583260890938472,0.1543714332145111,-0.0638495793064212,-0.0254505628686705,-0.0617907043056744,0.0117352373013667,-1.802647412755716,0.9808383233532934,-0.0632062146892655,0.0734463276836157,0.1062499999999999,0.0727272727272727,0.1346153846153845,0.3208955223880596,0.2642857142857144,0.3409090909090908,0.2464788732394367,0.4750000000000001,0.2291666666666667,0.3208955223880596,0.2642857142857144,0.4159999999999999,0.3720930232558139,0.3720930232558139,0.4159999999999999,0.5391304347826089,0.6388888888888888,0.9666666666666666,1.2987012987012987,1.6417910447761193,2.105263157894737,2.765957446808511,4.057142857142858,2.218181818181818,2.612244897959184,2.0,2.933333333333333,2.218181818181818,1.4929577464788737,0.9887640449438202,0.6388888888888888,0.0925925925925925,0.0290697674418605,0.0056818181818181,0.1346153846153845,0.0411764705882353,-0.0274725274725274,0.0114285714285713,0.0993788819875776,0.0114285714285713,-0.2624999999999999,-0.3166023166023165,-0.419672131147541,-0.4271844660194174,-0.3854166666666666,-0.3395522388059702,-0.3979591836734694,-0.3745583038869258
FSJQ_07-L^A06,0.1057835568197209,-0.1057835568197209,17.0,0.0996302967105885,0.2326715953015349,-0.0881741380745016,1.3504848295276823,0.1109855727446549,0.1768476621417797,-0.0389182355862547,3.462274778546388e-06,0.0743672386008152,0.0656589147286822,2.0966741819232206,0.7243329284125161,0.042033793352115,-0.0465645641404484,0.0466840533306254,-0.011039238920613,-1.285244103126714,1.0924304035032844,0.0672563110374055,-0.0435606060606061,0.1162790697674418,0.1945701357466063,0.2511848341232228,0.2222222222222221,0.2972972972972973,0.3469387755102042,0.2815533980582525,0.3503836317135549,0.4505494505494505,0.4915254237288136,0.4155495978552279,0.3968253968253969,0.521613832853026,0.5260115606936417,0.5714285714285716,0.6448598130841123,0.6097560975609757,0.6815286624203822,0.736842105263158,0.6551724137931036,0.7142857142857144,1.0465116279069768,1.0229885057471266,1.1551020408163266,1.1463414634146345,0.8657243816254416,0.9200000000000002,0.9130434782608698,0.6923076923076923,0.8857142857142859,0.5483870967741935,0.3931398416886544,0.3101736972704714,0.3538461538461539,0.5667655786350148,0.6000000000000001,0.76,0.8397212543554007,1.1639344262295084,1.246808510638298,1.0705882352941178,1.0625,1.0465116279069768,1.0952380952380951,1.2564102564102568,1.137651821862348,0.8857142857142859,0.8461538461538463
FSLE_G9-L,0.1068491430723837,-0.1068491430723837,10.0,-0.0557793238130111,0.1487101669195751,0.0166321230192072,0.6264521894548705,1.021194605009634,-0.0686113393590797,-0.073953167179333,1.493604730324756e-05,0.0079336018552422,-0.0506351139725073,5.681974298366168,0.3159883643428001,-0.1142470874374358,-0.1454586812245772,-0.1629002183924483,-0.0525737920661778,-2.8085808580858087,0.4652963955913017,-0.0229441624365482,0.0954063604240282,0.0198198198198198,0.005328596802842,-0.0087565674255691,-0.0156521739130434,-0.0087565674255691,0.0089126559714793,-0.0751633986928104,-0.0503355704697986,-0.0660066006600659,0.0198198198198198,-0.0104895104895104,0.0347349177330895,0.048148148148148,0.0017699115044247,0.0599250936329589,0.0366300366300367,-0.0052724077328647,0.032846715328467,0.0035460992907803,-0.0613598673300166,0.0253623188405798,0.0462107208872457,0.0366300366300367,0.0,-0.0796747967479675,-0.1332312404287902,-0.1251931993817618,-0.1072555205047318,-0.1577380952380952,-0.0841423948220063,-0.2320217096336498,-0.2542819499341238,-0.2715572715572715,-0.2808132147395171,-0.2225274725274725,-0.1398176291793312,-0.1398176291793312,-0.147590361445783,-0.1514242878560719,-0.1238390092879256,-0.1960227272727273,-0.1867816091954023,-0.2309782608695652,-0.2005649717514124,-0.2789808917197451,-0.2225274725274725,-0.2951432129514321,-0.2677878395860285
FSLO_06-L^E10,0.0750082973780285,-0.0750082973780285,16.0,0.005324459234609,0.2358078602620087,-0.2186546236280185,2.1983663943990663,0.1343612334801762,0.0365769496204277,-0.0570859608363741,6.380074391363144e-08,0.0046589018302828,-0.051063829787234,0.1298337128565332,-0.4157885701981232,0.1418890596131432,-0.0080979528375226,0.1474484239804565,0.0648891419754221,-1.5270270270270268,1.424737456242707,-0.0275200989486703,-0.0283018867924528,0.06,0.1041666666666667,0.2183908045977012,0.2619047619047621,0.2619047619047621,0.2619047619047621,0.2926829268292683,0.3417721518987342,0.2619047619047621,0.2045454545454545,0.0816326530612245,0.2470588235294117,0.308641975308642,0.2619047619047621,0.1041666666666667,0.0392156862745098,-0.1166666666666665,-0.1451612903225806,-0.0275229357798165,-0.0185185185185184,-0.0185185185185184,-0.0185185185185184,0.0495049504950495,0.0495049504950495,0.06,0.2470588235294117,0.308641975308642,0.3947368421052633,0.1777777777777778,0.0495049504950495,0.0495049504950495,-0.0862068965517239,-0.0862068965517239,-0.1092436974789915,-0.0701754385964911,-0.1311475409836064,-0.0701754385964911,-0.0185185185185184,0.1157894736842106,0.0495049504950495,-0.1908396946564885,-0.2318840579710144,-0.0701754385964911,-0.1587301587301587,-0.2205882352941176,-0.2318840579710144,-0.2482269503546098,-0.3161290322580645
FSLV_X2-L^J11,0.2135587059251181,-0.2135587059251181,17.0,-0.1180092355053873,-0.1156963890935888,0.3052469192505421,0.945638432364096,0.1924290220820189,-0.5196687370600414,-0.2013813158851253,4.983818216835171e-07,0.0708055413032324,0.080224833929484,0.1503191944403251,0.3402371186671636,-0.0440570415497905,-0.0877438953148731,-0.0617944883164885,-0.0460618691692238,-1.4038231780167263,0.7227138643067846,-0.0738594457907491,-0.1101694915254236,-0.056,-0.1510791366906475,-0.1105527638190954,0.1530944625407166,0.1644736842105263,0.3615384615384616,0.0925925925925925,0.0201729106628241,0.0411764705882351,0.0473372781065088,-0.0274725274725274,-0.0708661417322835,-0.1428571428571428,-0.1323529411764705,-0.1862068965517241,-0.125925925925926,-0.0301369863013698,-0.0708661417322835,0.0201729106628241,-0.0111731843575418,0.1493506493506493,0.3667953667953667,0.2967032967032965,0.2642857142857142,0.0085470085470085,-0.0084033613445378,0.0567164179104477,0.0114285714285713,0.0598802395209581,0.2779783393501804,0.2872727272727271,0.0172413793103449,0.1273885350318471,0.1737400530503978,0.1216730038022813,0.1076345431789735,0.109717868338558,0.0993788819875776,0.2123287671232876,0.5128205128205128,-0.1015228426395938,-0.1571428571428571,-0.1571428571428571,-0.144927536231884,-0.5972696245733788,-0.5292553191489362,-0.5745192307692308,-0.650887573964497
FSMQ_X4-L^F21,0.053553441522104,-0.053553441522104,16.0,0.0561500402715452,0.1289889450834713,-0.0497319232864384,1.8070886075949368,0.1302967563837129,-0.0342783917988146,-0.0496922216004449,1.2195225617335855e-06,0.0078241859394777,0.1126134644478065,1.1552806886623903,-0.3265213098208935,0.0524007709937882,-0.1899306582536397,0.0602845524864479,-0.2765879901181142,-1.925553319919517,1.251898734177215,0.033368405230723,-0.0267062314540059,0.1085526315789473,0.0906148867313916,0.1783216783216783,0.1580756013745703,0.2166064981949458,0.2035714285714287,0.1742160278745643,0.2574626865671641,0.248148148148148,0.2389705882352941,0.1501706484641638,0.199288256227758,0.2669172932330828,0.3112840466926072,0.2166064981949458,0.2862595419847329,0.2344322344322345,0.3588709677419355,0.5248868778280544,0.4716157205240174,0.6359223300970873,0.8932584269662922,1.1329113924050631,1.0424242424242425,0.7106598984771575,0.5248868778280544,0.8315217391304348,0.7925531914893618,0.4588744588744589,0.3426294820717133,0.1462585034013606,0.0465838509316769,0.0120120120120119,0.0732484076433122,0.2961538461538462,0.2254545454545455,0.1196013289036546,0.2078853046594981,0.4219409282700421,0.4100418410041841,0.1346801346801347,0.248148148148148,0.2669172932330828,0.0243161094224924,0.1085526315789473,0.2669172932330828,-0.0965147453083109,-0.0891891891891891
FSMU_93-L^L09,0.0752894979364506,-0.0752894979364506,14.0,0.1753284957834869,0.189653810298788,-0.0880233692858638,1.6006707555188018,0.1351068286552157,1.3682706489675514,0.0804784228873658,4.9169793071075553e-08,-0.1867904382122855,-0.1939617041919927,0.0892173868654867,0.2416073891064845,0.3612914776973093,-0.109785672225549,0.7015486599340314,0.3487662397801036,-1.0983486774806372,0.6879378862012726,-0.0149385794970048,-0.06,-0.2063492063492064,-0.1935483870967741,-0.180327868852459,-0.1071428571428572,-0.1379310344827585,-0.1666666666666666,-0.2424242424242424,-0.0909090909090909,-0.1525423728813558,-0.3150684931506849,-0.3975903614457831,-0.3333333333333333,-0.3902439024390244,-0.4047619047619047,-0.6240601503759399,-0.5327102803738317,-0.576271186440678,-0.576271186440678,-0.4382022471910112,-0.4382022471910112,-0.3333333333333333,-0.0384615384615385,-0.21875,0.0,-0.2307692307692308,-0.2957746478873239,-0.0909090909090909,-0.0740740740740741,-0.1666666666666666,0.1627906976744186,0.5151515151515151,0.8518518518518516,0.3888888888888888,0.3157894736842106,0.6666666666666667,0.6129032258064517,0.5625,0.25,0.2820512820512819,0.4285714285714286,0.1363636363636364,0.4285714285714286,0.2820512820512819,0.5151515151515151,-0.1071428571428572,-0.0384615384615385,-0.1071428571428572,-0.1379310344827585
FSNE_62-L,0.0158887785501489,0.0158887785501489,16.0,0.2808607021517554,0.170162481536189,-0.1024089980862943,1.0808407437348424,0.1945080091533181,0.8070175438596491,0.0625620655412046,7.897185292073708e-06,0.1585503963759909,0.2037760416666666,1.1164017717177972,1.5313797519421872,0.1506649687725799,-0.4877955758962624,0.1763515883503817,0.0834475242990801,0.1576354679802955,0.9983831851253032,0.1069281872825055,-0.0580204778156997,0.0654545454545454,0.1140684410646388,0.2157676348547716,0.1959183673469386,0.2629310344827587,0.2521367521367523,0.2521367521367523,0.3691588785046729,0.3378995433789955,0.273913043478261,0.3080357142857142,0.3952380952380951,0.5421052631578949,0.5421052631578949,0.7034883720930234,0.6010928961748634,0.5837837837837838,0.7975460122699389,0.7337278106508878,0.723529411764706,0.83125,1.2890625,1.063380281690141,1.092857142857143,1.3253968253968256,1.1079136690647484,1.2538461538461538,1.6160714285714284,0.723529411764706,0.83125,0.4433497536945814,0.3886255924170618,0.2259414225941423,0.575268817204301,0.4504950495049504,0.5923913043478262,0.9403973509933776,0.9276315789473686,0.8782051282051282,0.8427672955974843,0.6839080459770115,1.092857142857143,0.7757575757575759,0.7440476190476193,0.7650602409638556,0.8903225806451613,1.3253968253968256,1.6636363636363636
FSNN_62-L^F05,0.0306263154075041,-0.0306263154075041,16.0,0.0159473299195317,0.3177195685670261,-0.0866233395732692,1.1826467371491067,0.1702371843917368,0.050439217908756,-0.0523985775455387,5.932280220020925e-07,0.0863204096561814,-0.0219445291069797,0.5286833737965267,-0.2338025524867051,0.1418798727179069,0.0505952060231832,0.0960824318422994,-0.0828625969573991,-0.3600682593856655,0.842508202697776,0.0201042442293372,0.2186379928315411,0.0333333333333332,0.0528301886792452,0.1071428571428572,0.1071428571428572,0.1528925619834711,0.125,0.073076923076923,0.0608365019011407,0.0449438202247192,0.085603112840467,0.0145454545454546,0.0608365019011407,0.1625000000000001,0.0813953488372092,0.0528301886792452,0.0257352941176469,-0.0106382978723403,0.0257352941176469,0.0813953488372092,0.0568181818181818,0.1071428571428572,0.2345132743362832,0.2798165137614679,0.2916666666666665,0.1528925619834711,0.1071428571428572,0.1822033898305086,0.1822033898305086,0.1528925619834711,0.273972602739726,0.0813953488372092,0.085603112840467,0.1071428571428572,0.2025862068965518,0.3037383177570092,0.453125,0.4381443298969072,0.3478260869565219,0.5942857142857143,0.6807228915662651,0.3811881188118811,0.6807228915662651,0.6607142857142858,0.558659217877095,0.603448275862069,0.558659217877095,0.558659217877095,0.4840425531914893
FSNP_09-L,0.1146628704542513,-0.1146628704542513,16.0,0.0007767995857069,0.199762658227848,-0.1191992380976915,1.6492411467116357,0.3997682502896871,0.1984987489574644,-0.1048272291963234,1.455364114994461e-07,0.0152770585189021,-0.0855736463460811,0.5659513897698975,0.6816839127188099,0.039159742022763,-0.0754077903556466,0.0846055385115503,-0.0233775022507418,-2.76875,1.193929173693086,0.0188760188760189,0.0597014925373133,-0.0945945945945945,-0.0821917808219176,0.046875,0.0634920634920634,0.2641509433962263,0.2407407407407407,-0.0147058823529412,0.046875,-0.0147058823529412,-0.1518987341772152,-0.247191011235955,-0.1829268292682926,0.1551724137931036,-0.0428571428571427,-0.0289855072463767,0.2884615384615385,0.4565217391304348,0.7631578947368423,1.791666666666667,1.1612903225806457,2.0454545454545454,3.466666666666667,4.583333333333334,1.9130434782608696,2.941176470588235,2.7222222222222228,2.941176470588235,0.810810810810811,0.0307692307692308,-0.0694444444444443,-0.2298850574712643,-0.4508196721311475,-0.3163265306122448,-0.5073529411764706,-0.5179856115107913,-0.6035502958579881,-0.5759493670886076,-0.6104651162790697,-0.4416666666666666,-0.2209302325581394,-0.4596774193548386,-0.6666666666666666,-0.7074235807860262,-0.7330677290836654,-0.82687338501292,-0.8117977528089888,-0.8241469816272966,-0.8781818181818182
FSOF_21-L,0.0325804674588809,-0.0325804674588809,17.0,0.0721425892405785,0.1226743922864515,-0.0021047701229943,1.1167499255632385,0.0408053265694356,0.0704675352337676,0.0131738411898952,1.5634082734855953e-08,0.0928689072615495,0.0764169564808722,0.0220638663173515,-0.1103690987574698,-0.0032728015382877,0.1590854133119865,-0.1147851544891986,0.0901778626340931,-0.7451403887688984,0.3081681939987429,0.0168512906259796,0.0477272727272726,0.0476190476190476,0.2661870503597123,0.3707165109034269,0.3233082706766916,0.2941176470588236,0.2661870503597123,0.2222222222222223,0.2256267409470753,0.213793103448276,0.213793103448276,0.150326797385621,0.3373860182370822,0.517241379310345,0.5384615384615385,0.3793103448275863,0.4193548387096775,0.4193548387096775,0.5575221238938053,0.6356877323420076,0.6448598130841123,0.9047619047619048,1.0952380952380951,1.1463414634146347,1.1463414634146347,1.1204819277108435,1.0229885057471266,1.2110552763819098,1.0,0.8723404255319149,0.9340659340659344,0.8410041841004186,0.7959183673469388,0.8803418803418805,0.9130434782608698,0.9775280898876406,1.2448979591836735,1.3783783783783785,1.346666666666667,1.47887323943662,1.666666666666667,1.3783783783783785,1.528735632183908,1.47887323943662,1.514285714285715,1.6829268292682928,1.767295597484277,1.913907284768212,1.8205128205128207
FSOP_N1-L^G10,0.2293938473883946,-0.2293938473883946,15.0,-0.0372298428962138,0.1521146892373066,-0.0952491238530551,0.502503925161226,0.2385117399845055,-2.07728267108076,-0.209747054962436,4.474857809187161e-07,-0.2515782811519489,-0.0206457663106116,0.2929809866169794,-0.1882720176311914,-0.0412495930726436,-0.0185920611749331,-0.0412495930726436,0.1357034699558076,-25.037029560848698,0.502503925161226,0.0112473227236639,0.1924290220820188,-0.0621301775147928,-0.2172839506172839,-0.2055137844611529,-0.2745995423340961,-0.3844660194174758,-0.4525043177892919,-0.4928,-0.4698996655518395,-0.4853896103896103,-0.4599659284497445,-0.4698996655518395,-0.5039123630672926,-0.4690117252931323,-0.5275707898658719,-0.5471428571428572,-0.5100463678516229,-0.5372262773722627,-0.4690117252931323,-0.4515570934256055,-0.4467713787085515,-0.4063670411985018,-0.5039123630672926,-0.4760330578512396,-0.4663299663299663,-0.4716666666666667,-0.5767690253671562,-0.5296735905044511,-0.486223662884927,-0.5085271317829458,-0.5115562403697997,-0.5972045743329097,-0.7538819875776398,-0.765358993338268,-0.7476114649681529,-0.7107664233576643,-0.7329401853411963,-0.6904296875,-0.6501103752759383,-0.5961783439490446,-0.5621546961325967,-0.7064814814814815,-0.6804435483870968,-0.6469933184855234,-0.6497237569060774,-0.678498985801217,-0.6886051080550097,-0.7329401853411963,-0.765358993338268
FSOU_71-L^I17,0.1895461680638737,-0.1895461680638737,16.0,-0.1060582835754388,0.2904419435058597,-0.078131717201617,0.9391133632239408,0.3389416736961644,-0.004098069297962,-0.2564822378401313,4.104140777353775e-07,-0.188727386150967,-0.170653170509864,0.7257656115081751,-0.212522047790784,0.0974139912559475,0.0504439610039123,0.1167803556118701,-0.0025148069188397,-7.695961178403577,0.8545239548078272,-0.1986139590677879,-0.0160919540229883,0.0661764705882352,0.1125319693094628,0.2016574585635357,0.1852861035422341,0.1387434554973821,0.1631016042780746,0.1538461538461537,0.1820652173913042,0.1387434554973821,0.166219839142091,0.0984848484848484,0.1950549450549448,0.1725067385444743,0.2357954545454543,0.1507936507936507,0.25,0.0481927710843372,0.1599999999999999,0.1569148936170212,0.144736842105263,0.1538461538461537,0.268221574344023,0.3102409638554215,0.6051660516605164,0.6292134831460674,0.3765822784810124,0.4356435643564356,0.4846416382252558,0.306306306306306,0.268221574344023,0.0794044665012405,-0.0224719101123597,-0.0764331210191083,0.0957178841309822,0.1756756756756754,0.1852861035422341,0.2831858407079644,0.2756598240469206,0.3467492260061919,0.389776357827476,0.4499999999999999,0.3593749999999998,0.3722397476340693,0.4123376623376622,0.5156794425087106,0.5535714285714286,0.4499999999999999,0.5535714285714286
FSPV_34-L^H06,0.0925365078413145,-0.0925365078413145,18.0,-0.0836110791863004,0.1353968132957231,0.4442268106268587,0.9768595041322314,0.0366279069767441,-0.1133905259231631,-0.0675882335302368,1.2459545542087928e-07,0.0055740719457533,-0.0357891584306678,1.2163633337227546,-0.0784906994761762,-0.1404993112947657,0.1200428396572827,-0.1404993112947657,0.2367946404760967,-2.692844677137871,0.9768595041322314,0.0951906304510341,-0.0084033613445377,0.0021052631578946,0.0021052631578946,0.0258620689655173,0.0744920993227991,0.1069767441860465,0.1840796019900499,0.1870324189526184,0.0917431192660549,0.0793650793650793,-0.0185567010309277,-0.0144927536231884,0.0672645739910313,0.0601336302895321,0.1018518518518516,0.1226415094339621,0.1069767441860465,0.1638141809290954,0.2526315789473683,0.2111959287531806,0.2395833333333332,0.2081218274111675,0.202020202020202,0.1840796019900499,0.2625994694960212,0.1899999999999999,0.2081218274111675,0.1929824561403508,0.1666666666666665,0.1581508515815084,0.1989924433249368,0.0577777777777777,0.0393013100436681,0.0236559139784944,0.0438596491228071,0.0325379609544467,0.1638141809290954,0.1333333333333333,0.2205128205128204,0.1497584541062802,0.1870324189526184,0.1069767441860465,0.1069767441860465,0.1018518518518516,0.1095571095571095,0.1753086419753087,0.2395833333333332,0.1666666666666665,0.2795698924731182
FSQE_25-L^E07,0.1039919843906554,0.1039919843906554,16.0,0.2298918156161807,0.0902994385527136,0.0049572570557529,3.3580814717477008,0.36,0.1733333333333332,-0.1045193271106793,2.569913012775619e-07,0.1429915333960488,0.2701363073110285,0.3712168619616795,0.8273343998840206,0.2134582861161078,0.08,0.36621779880726,-0.8335372490681663,1.7298245614035086,0.8222733245729307,0.1223328591749645,0.0871934604904633,0.0027322404371583,0.0825958702064895,0.102102102102102,0.0367231638418079,0.0485714285714284,0.0338028169014084,0.057636887608069,0.0955223880597013,0.0485714285714284,0.0730994152046784,0.0396600566572238,0.1362229102167182,0.1877022653721682,0.2233333333333333,0.2743055555555556,0.2568493150684932,0.1292307692307692,0.2482993197278911,0.5818965517241379,0.5818965517241379,0.7230046948356808,0.8535353535353536,0.699074074074074,0.835,0.952127659574468,0.8724489795918366,0.8535353535353536,0.6834862385321099,0.5956521739130436,0.835,0.660633484162896,0.5420168067226891,0.4563492063492063,0.638392857142857,0.5485232067510548,0.7069767441860466,0.8917525773195876,1.133720930232558,1.3081761006289303,1.1091954022988504,0.6238938053097347,0.7149532710280373,0.7476190476190474,0.6531531531531529,0.6026200873362444,0.6834862385321099,0.5420168067226891,0.7149532710280373
FSQG_08-L^E11,0.0892182911480911,-0.0892182911480911,17.0,-0.0483078602620088,0.0981830647925951,0.1392908084349118,1.320259086002159,0.1116866299773389,-0.0959245910729136,-0.1215680790565378,1.353945919281994e-06,-0.0698689956331878,-0.0250507786052809,0.629144294349489,-0.2461561907587307,0.094624190544655,0.0821050431810187,0.1519615613503046,-0.0716612434159856,-36.80769230769231,1.086002159050018,-0.0605019129758121,-0.0189873417721518,-0.0760233918128654,-0.0538922155688621,0.0326797385620916,0.0193548387096773,0.0193548387096773,0.0326797385620916,-0.0365853658536584,0.0394736842105263,-0.0186335403726708,-0.0124999999999999,0.0,0.0675675675675675,0.0972222222222223,0.1617647058823528,0.0821917808219179,0.0748299319727892,0.0,-0.0124999999999999,-0.0481927710843372,0.0193548387096773,0.2153846153846155,0.2539682539682539,0.3504273504273505,0.2741935483870967,-0.0424242424242423,-0.0813953488372092,-0.0124999999999999,0.0128205128205127,-0.0062893081761006,-0.0124999999999999,-0.1222222222222222,-0.1366120218579235,-0.1459459459459459,-0.0919540229885057,-0.0595238095238094,-0.0365853658536584,-0.0186335403726708,-0.0246913580246913,0.0604026845637584,0.0972222222222223,0.0748299319727892,0.0128205128205127,-0.0186335403726708,0.1532846715328466,0.264,0.2248062015503875,0.1617647058823528,0.2153846153846155
FSQI_48-L^J16,0.1122402063662901,-0.1122402063662901,3.0,0.0730709351854376,0.2875059904494539,-0.1321912356793295,0.8284506967438166,0.2071119473377003,0.2103184359973345,-0.0254174372794389,2.032328471933328e-05,0.0563501070697597,-0.0119314233914789,7.8578837572260944,0.3924849575933889,-0.0044998964823678,-0.0307264606709901,0.0533243967617168,-0.1036764288512094,-1.44697617921931,0.6498591470882085,0.1038205083545433,0.063118811881188,-0.0648148148148148,-0.0626450116009279,0.0202020202020201,0.0933694181326116,0.152639087018545,0.1642651296829971,0.1444759206798866,0.2430769230769232,0.3202614379084967,0.2664576802507836,0.3931034482758622,0.4962962962962962,0.395509499136442,0.3741496598639455,0.6000000000000001,0.7010526315789474,0.6833333333333333,0.8703703703703702,1.0149625935162097,0.9516908212560388,0.9423076923076924,1.030150753768844,1.0878552971576227,1.0404040404040402,0.8280542986425339,0.8280542986425339,0.8660508083140877,0.9146919431279624,0.7915742793791576,0.8363636363636362,0.5478927203065136,0.4027777777777779,0.4402852049910872,0.6489795918367345,0.7191489361702128,0.7191489361702128,0.7264957264957266,0.7264957264957266,0.8922716627634661,0.9564164648910412,0.5936883629191321,0.5419847328244274,0.4825688073394494,0.5538461538461539,0.6833333333333333,0.7527114967462039,0.539047619047619,0.6489795918367345
FSQS_06-L^A09,0.0819058134103358,-0.0819058134103358,17.0,0.0033177371331348,0.1368088992196579,-0.1415956228661299,1.4258085249349968,0.070816940523027,0.0704415166448756,-0.0425410845471141,3.617024972121318e-08,0.0012675457252232,-0.0458936129422347,0.020949332208743,0.3871655939619856,0.1021369956622634,0.0622541078454059,0.1351707260666247,-0.1357541034992448,-2.3138195777351243,0.641590464226241,0.0179385112712141,-0.0322580645161291,-0.0158730158730159,0.0163934426229508,0.0163934426229508,0.0333333333333334,0.1272727272727272,0.1272727272727272,0.24,0.24,0.2916666666666667,0.3478260869565217,0.631578947368421,0.7222222222222223,0.7714285714285716,0.7222222222222223,0.7222222222222223,0.4761904761904763,0.5897435897435896,0.631578947368421,0.5499999999999998,0.7222222222222223,0.5499999999999998,0.9375,0.9375,0.8787878787878787,1.3846153846153846,1.0666666666666669,1.3846153846153846,1.5833333333333337,0.9375,1.5833333333333337,0.8235294117647058,0.7222222222222223,0.6756756756756757,1.137931034482759,1.137931034482759,0.9375,1.214285714285714,1.214285714285714,1.3846153846153846,0.9375,0.7222222222222223,0.6756756756756757,1.137931034482759,1.0666666666666669,1.0,1.5833333333333337,1.48,1.48
