firms,age,agr,cashdebt,che,egr,invest,lgr,mve_ia,pchsale_pchinvt,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
FUIW_96-L,22.0,-0.0901888378676059,0.3084500055678723,-1.1795,0.0908336789713811,-0.007145935649333,-0.216305525460455,0.0470090137917516,0.1908522819144388,-0.1111795687170822,0.125,0.0292397660818712,0.0864197530864196,-0.0167597765363128,0.0352941176470589,0.0114942528735633,-0.0222222222222222,-0.1372549019607842,0.1069182389937106,0.1428571428571428,0.1891891891891892,0.1578947368421053,0.1733333333333333,0.4915254237288136,0.3968253968253967,0.375,0.375,0.3538461538461537,-0.0537634408602151,-0.296,-0.2347826086956521,-0.3070866141732283,-0.4172185430463576,-0.4465408805031446,-0.45,-0.4376996805111821,-0.4229508196721311,-0.4730538922155688,-0.5728155339805825,-0.5858823529411765,-0.5610972568578554,-0.5487179487179488,-0.5521628498727735,-0.5319148936170213,-0.5243243243243243,-0.5217391304347827,-0.5151515151515151,-0.5138121546961326,-0.4730538922155688,-0.4482758620689655,-0.4133333333333333,-0.3824561403508771,-0.380281690140845,-0.36,-0.3576642335766423,-0.4358974358974359,-0.4267100977198697,-0.4666666666666667,-0.4868804664723032
FURT_89-L,21.0,-0.0762539539087212,0.1346321099321621,-2.7,-0.009927797833935,-0.0155896972435607,-0.1978056426332288,0.3943907106673311,-0.1184895414320194,-0.1820454545454546,-0.0857605177993526,0.0248756218905472,0.1277372262773721,0.0618556701030927,0.226190476190476,0.1660377358490565,0.1660377358490565,0.2638036809815951,0.4473067915690867,0.4174311926605503,0.3261802575107295,0.3464052287581698,0.5147058823529411,0.5259259259259259,0.6135770234986944,0.4784688995215311,0.6051948051948051,0.3376623376623375,-0.034375,-0.2993197278911566,-0.2572115384615385,-0.2729411764705882,-0.2855491329479769,-0.3102678571428572,-0.259880239520958,-0.211734693877551,-0.1030478955007256,-0.1308016877637131,-0.1017441860465117,-0.1499312242090783,-0.1043478260869565,-0.1392757660167131,-0.1715817694369973,-0.1814569536423841,-0.2426470588235294,-0.1879106438896189,-0.1814569536423841,-0.0283018867924529,0.0546075085324231,0.03,0.1423290203327172,0.2237623762376237,0.3702882483370289,0.3733333333333333,0.5765306122448979,0.5725190839694656,0.7262569832402233,0.5449999999999999,0.5927835051546391
FUUE_75-L^C21,21.0,0.561887005164947,0.2138513680434611,29.954500000000003,0.4467610677709742,0.4061258368906398,0.6428414849495613,0.7815066001519362,-1.3111975128373814,-0.1543601126183321,0.003154574132492,0.1241134751773049,0.1917293233082706,0.1485507246376811,0.1654411764705881,0.0819112627986347,0.060200668896321,0.0325732899022801,-0.015527950310559,0.1083916083916083,0.0745762711864406,0.1828358208955223,0.4151785714285712,1.1418918918918917,1.24822695035461,0.5771144278606966,1.2013888888888888,0.9689440993788818,0.6256410256410256,0.283400809716599,0.1828358208955223,-0.0305810397553517,-0.0916905444126074,0.0,0.1444043321299639,0.1321428571428571,0.1402877697841726,0.1828358208955223,0.23828125,0.2480314960629921,0.481308411214953,0.5693069306930694,0.4474885844748859,0.3964757709251101,0.4088888888888888,0.2886178861788617,0.2480314960629921,0.3605150214592274,0.3319327731092436,0.2529644268774704,0.1402877697841726,0.1962264150943395,0.4952830188679245,0.4675925925925925,0.585,0.6256410256410256,0.601010101010101,0.5095238095238095,0.6772486772486772
FUUI_N6-L^E12,22.0,0.1812485495474588,0.1628976619394404,-8.3,0.4463625154130701,0.0097470410768159,-0.0208609899487957,0.6785776757596313,-0.1826617562102831,0.1298382437897169,-0.056338028169014,0.0716981132075471,0.1639344262295081,0.1497975708502021,0.1932773109243697,0.1932773109243697,0.2566371681415929,0.3719806763285025,0.3588516746411483,0.4271356783919597,0.4416243654822334,0.7317073170731707,0.986013986013986,1.3865546218487397,1.1515151515151514,1.5132743362831858,1.6542056074766354,1.3666666666666667,1.0285714285714285,0.4564102564102563,0.4489795918367347,0.7423312883435582,0.5519125683060109,0.5777777777777777,0.6228571428571428,0.7212121212121212,0.392156862745098,0.3459715639810425,0.2622222222222221,0.0327272727272727,0.1137254901960784,0.0839694656488547,0.0557620817843866,0.0441176470588233,-0.0069930069930069,0.0070921985815601,0.0441176470588233,0.0716981132075471,-0.0035087719298246,0.1497975708502021,0.1544715447154472,0.1932773109243697,0.3459715639810425,-0.0069930069930069,0.0179211469534048,0.0923076923076922,0.3653846153846152,0.1932773109243697,0.1137254901960784
FVBT_83-L,15.0,-0.0605472229149595,0.0966916550702518,-0.4940000000000001,0.0002176752285589,0.004471124728348,-0.1420350291909924,0.0144704852314689,-0.2188322304277958,-0.1121505908994409,-0.0126582278481012,0.0896551724137932,0.0533333333333334,0.0675675675675675,0.0675675675675675,-0.0424242424242423,-0.0124999999999999,-0.0124999999999999,0.0463576158940397,0.1126760563380282,0.1879699248120301,0.3620689655172415,0.5800000000000001,0.3982300884955754,0.7173913043478262,0.6631578947368422,0.6458333333333335,0.234375,0.2153846153846155,0.0972222222222223,0.196969696969697,0.1703703703703702,0.0533333333333334,0.0675675675675675,0.0394736842105263,-0.1222222222222222,-0.2139303482587063,-0.2850678733031674,-0.3247863247863247,-0.5380116959064327,-0.5586592178770949,-0.5325443786982248,-0.5182926829268293,-0.575268817204301,-0.5325443786982248,-0.5586592178770949,-0.5706521739130435,-0.5240963855421686,-0.5863874345549738,-0.4644067796610169,-0.4551724137931033,-0.4551724137931033,-0.3875968992248062,-0.2651162790697674,-0.2547169811320755,-0.2547169811320755,-0.2403846153846154,-0.3276595744680851,-0.3803921568627451
FVSF_03-L^A11,21.0,-0.0092123629112662,0.1457078387128421,0.706,0.0293689186960585,-0.0044745762711864,-0.062572465834141,0.0333648854067151,0.9307975430065712,-0.0692024569934287,0.0181818181818183,0.3095238095238097,0.25,0.3414634146341464,0.3095238095238097,0.1458333333333334,0.2222222222222223,0.5277777777777779,0.9642857142857142,0.9642857142857142,0.9642857142857142,0.8333333333333335,1.2000000000000002,1.1153846153846154,1.6190476190476195,1.75,1.2000000000000002,1.1153846153846154,0.8333333333333335,0.71875,0.2790697674418605,0.5277777777777779,0.1458333333333334,0.1458333333333334,0.3095238095238097,0.1,0.0,0.6176470588235294,0.71875,-0.4086021505376344,-0.4554455445544554,-0.5864661654135338,-0.6666666666666666,-0.7105263157894737,-0.6646341463414633,-0.6802325581395349,-0.65625,-0.65625,-0.6706586826347305,-0.65625,-0.5925925925925926,-0.53781512605042,-0.4954128440366973,-0.4761904761904761,-0.5338983050847457,-0.5299145299145298,-0.4329896907216494,-0.5258620689655171,-0.5416666666666666
FVSZ_60-L,21.0,-0.1197786131996658,0.1511226252158894,2.950000000000001,-0.0277527075812274,-0.0711152882205513,-0.1990668740279937,0.5508157756579068,0.3259297729949488,0.0002540973192731,0.075178997613365,0.0397022332506202,0.0883116883116883,0.1355013550135502,0.2620481927710845,0.2287390029325513,0.2233576642335768,0.2233576642335768,0.4650349650349652,0.5347985347985349,0.6115384615384616,0.4107744107744109,0.9533799533799536,1.019277108433735,0.7791932059447986,0.5663551401869162,0.8959276018099549,0.7137014314928427,0.2813455657492356,0.0096385542168675,0.1802816901408452,0.2470238095238097,0.0840879689521345,0.0925684485006519,0.0757381258023106,0.071611253196931,0.1655076495132128,0.2323529411764706,0.1638888888888889,-0.0106257378984651,-0.0584269662921347,-0.0594837261503927,-0.0221703617269544,-0.0811403508771928,-0.1066098081023454,-0.1440245148110315,-0.0488081725312145,-0.02784222737819,0.0607594936708861,0.0688775510204082,0.2197962154294033,0.26969696969697,0.3093749999999999,0.3280507131537244,0.4398625429553264,0.3516129032258066,0.4227504244482174,0.2433234421364987,0.2470238095238097
FVTE_93-L,19.0,-0.1624805171661996,0.1290554215435088,-0.1706999999999983,0.0307590806012912,-0.077934087043435,-0.3051716546516447,0.5366717123142076,-0.0216687544014624,-0.3823634417161983,0.0498281786941581,0.1640000000000001,0.0777777777777777,0.1043643263757116,0.0878504672897197,0.1640000000000001,0.0069204152249136,0.0919324577861162,0.416058394160584,0.6772334293948126,0.3534883720930233,0.6869565217391305,1.2913385826771653,2.047120418848168,1.4978540772532187,0.979591836734694,1.2645914396887163,0.5235602094240839,0.1300970873786406,-0.1032357473035439,0.1805273833671401,0.2356687898089173,0.0718232044198896,0.0,-0.1637931034482758,-0.1073619631901839,-0.1791255289139632,-0.241199478487614,-0.4288518155053974,-0.4808206958073149,-0.4694621695533273,-0.5420928402832416,-0.4885764499121265,-0.583988563259471,-0.6160949868073878,-0.5872340425531914,-0.5650224215246638,-0.5848787446504993,-0.5547054322876817,-0.5698447893569845,-0.4798927613941018,-0.4835847382431233,-0.470427661510464,-0.3892969569779643,-0.3482642777155654,-0.3847780126849894,-0.3748657357679914,-0.3540510543840177,-0.3445945945945946
FVTW_80-L^H21,23.0,0.0922484189392672,0.1116474838767588,2.3299000000000003,0.0831378879211969,0.0512576878032457,0.0974404867842848,0.2869134439535559,-0.0023585968861405,0.1836205088056013,-0.0044052863436124,0.1127450980392157,0.1581632653061224,0.2270270270270269,0.1293532338308458,0.1237623762376238,0.0460829493087557,0.0913461538461537,0.4012345679012346,0.3511904761904763,0.3926380368098161,0.1822916666666667,0.6569343065693429,0.5763888888888891,0.070754716981132,0.0460829493087557,0.075829383886256,-0.0541666666666665,-0.2252559726962457,-0.2724358974358974,-0.2145328719723184,-0.1892857142857142,-0.2816455696202532,-0.2433333333333333,-0.2331081081081081,-0.227891156462585,-0.2305084745762712,-0.2226027397260274,-0.133587786259542,-0.0619834710743801,-0.0043859649122806,-0.0883534136546185,-0.1201550387596899,-0.1684981684981684,-0.2007042253521126,-0.1654411764705883,-0.1401515151515151,-0.1167315175097275,-0.1466165413533835,-0.1401515151515151,-0.0340425531914894,-0.0658436213991769,-0.0381355932203388,-0.0619834710743801,-0.0340425531914894,-0.0173160173160172,-0.0772357723577236,-0.1167315175097275,-0.1654411764705883
FVUA_50-L,21.0,-0.1193568856827524,0.1259182523339272,7.4886,0.2142094674656294,-0.0822393606890759,-0.1782463428989551,0.4274480377088757,0.0607669535435121,-0.2473319488588083,0.0260223048327137,0.1798245614035087,0.1645021645021644,0.0426356589147285,0.1161825726141077,0.1350210970464134,0.0549019607843137,0.1594827586206897,0.2339449541284401,0.4157894736842105,0.3585858585858585,0.3251231527093596,0.345,0.6107784431137724,0.1302521008403361,0.3251231527093596,0.7133757961783438,0.1302521008403361,-0.1209150326797385,-0.263013698630137,-0.260989010989011,-0.2486033519553072,-0.3049095607235143,-0.3049095607235143,-0.3224181360201511,-0.2976501305483029,-0.1970149253731343,-0.1970149253731343,-0.182370820668693,-0.1671826625386997,-0.0819112627986349,-0.0110294117647059,0.0150943396226415,0.0979591836734692,0.0674603174603174,0.1115702479338842,0.0549019607843137,0.1545064377682403,0.1902654867256639,0.3186274509803921,0.3316831683168317,0.3121951219512195,0.4780219780219779,0.670807453416149,1.0378787878787876,0.7133757961783438,0.691823899371069,0.5112359550561798,0.5027932960893855
FVUB_73-L^G10,14.0,0.2387567694843419,0.10106260989221,-0.5999999999999996,0.2625913110342174,-0.1287967977395809,0.2299693146948516,0.7143625806755071,0.6594779648193683,0.0035294117647059,-0.0209424083769632,0.1369047619047618,0.4148148148148147,0.4720616570327551,0.4018348623853209,0.3865698729582576,0.3642857142857143,0.4806201550387596,0.6359743040685224,0.6977777777777776,0.6050420168067228,0.5916666666666666,0.611814345991561,0.528,0.3310104529616724,0.371633752244165,0.6152219873150104,0.5009823182711197,0.4280373831775701,0.2263242375601923,0.2126984126984126,0.220447284345048,0.1575757575757574,0.1454272863568215,0.152337858220211,0.1506024096385543,0.1699846860643183,0.1072463768115941,0.1717791411042946,0.2733333333333332,0.3546099290780142,0.3310104529616724,0.277591973244147,0.3127147766323022,0.256578947368421,0.5098814229249011,0.546558704453441,0.7130044843049326,0.6754385964912282,0.608421052631579,0.7363636363636361,0.6050420168067228,0.578512396694215,0.5528455284552845,0.5372233400402415,0.5623721881390593,0.5883575883575884,0.6608695652173913,0.6940133037694014
FVUH_J7-L,21.0,-0.0194692608033883,0.0767558630824811,-25.700000000000003,-0.0057076418983193,0.062868109324333,-0.0215040736590241,1.4476516863057676,0.1715584784638494,0.0375715503592741,-0.0405629139072848,0.028960817717206,0.0324786324786325,0.1123388581952118,0.1515729265967587,0.2715789473684211,0.2570239334027056,0.2505175983436853,0.2531120331950207,0.0961887477313974,0.0596491228070175,0.1471984805318138,0.2092092092092092,0.1728155339805823,0.1164510166358594,0.0083472454090149,0.1072410632447296,-0.1227305737109658,-0.115018315018315,-0.119533527696793,-0.1104565537555228,-0.050314465408805,-0.1605281445448227,-0.1720356408498972,-0.1771117166212533,-0.1346704871060172,-0.1651693158258466,-0.2083879423328964,-0.2231511254019292,-0.153468815697267,-0.1438695960311835,-0.111111111111111,-0.0555121188428459,-0.1252715423606083,-0.2305732484076432,-0.1865319865319865,-0.1640138408304498,-0.1130690161527165,-0.1581881533101045,-0.1782312925170067,-0.1697594501718213,-0.1450813871196037,-0.1137197358767425,-0.0896759608138658,-0.0480693459416863,0.0263381478334749,0.0486111111111111,0.0440795159896283,0.0728241563055063
FVVQ_76-L,21.0,-0.1842105263157895,0.0216706067769897,-0.3999999999999994,-0.2712589073634204,-0.1525072523829258,-0.1179087875417129,0.0867158213428368,0.1558735523988819,-0.1449597809344514,0.1041666666666667,0.0666666666666666,0.0909090909090908,0.3150684931506848,0.2307692307692306,0.3333333333333332,0.5,0.714285714285714,1.2857142857142856,2.2,2.555555555555556,2.310344827586207,3.8,3.571428571428571,2.2,1.7428571428571429,2.84,0.846153846153846,0.1162790697674418,-0.0588235294117647,-0.0588235294117647,-0.1272727272727274,-0.2258064516129032,-0.1864406779661016,-0.0679611650485437,0.0105263157894737,0.0434782608695651,-0.1504424778761061,-0.2319999999999999,-0.3424657534246575,-0.368421052631579,-0.4666666666666667,-0.4606741573033708,-0.4754098360655738,-0.5596330275229358,-0.5897435897435898,-0.6,-0.5695067264573992,-0.5807860262008734,-0.6307692307692307,-0.5656108597285068,-0.5675675675675675,-0.5175879396984925,-0.4725274725274725,-0.4666666666666667,-0.4666666666666667,-0.4482758620689655,-0.4696132596685083,-0.4696132596685083
FVVT_39-L,22.0,-0.1528240317988934,0.2606444032444493,-3.596499999999999,0.6694444596435745,0.0082272474978066,-0.2826344408788379,0.1488009187855621,-0.8648141603180921,0.2295237392252868,0.1648351648351649,-0.0421052631578946,-0.1574074074074074,-0.1727272727272727,-0.2320675105485232,-0.1727272727272727,-0.2571428571428571,-0.1727272727272727,0.5555555555555558,-0.1534883720930232,-0.4930362116991643,-0.4110032362459547,0.205298013245033,0.9157894736842108,0.064327485380117,0.0963855421686747,-0.3933333333333333,-0.4032786885245901,-0.6152219873150107,-0.7614678899082569,-0.753721244925575,-0.7530529172320217,-0.8462837837837838,-0.8565799842395587,-0.8628485305199698,-0.8730822873082287,-0.8830334190231363,-0.891213389121339,-0.88510101010101,-0.912626020163226,-0.9101678183613032,-0.922520221370796,-0.9213822894168466,-0.9183123877917416,-0.9223218096457532,-0.9236577181208052,-0.9231743351625158,-0.9210069444444444,-0.92448132780083,-0.9306138009912314,-0.9267605633802816,-0.9234328986116954,-0.917981072555205,-0.9158964879852126,-0.9148737137511692,-0.921585523481258,-0.9191470457574412,-0.9239448391140828,-0.9259560618388932
FVWA_N4-L,22.0,0.0884620776671807,0.0888135045634439,9.499999999999996,0.1068497739072181,0.045927379784102,0.0847645989088704,0.9705306622159487,0.0182853792958699,0.121733655157939,-0.0126582278481013,0.0076530612244898,-0.0246913580246912,-0.0198511166253101,0.0313315926892949,0.1773472429210134,0.1126760563380282,0.1482558139534884,0.146589259796807,0.0821917808219179,0.0957004160887655,0.1334289813486371,0.2783171521035599,0.2783171521035599,0.1651917404129794,0.0575635876840696,0.2324492979719188,-0.0424242424242423,-0.1261061946902654,-0.1514500537056927,-0.1762252346193951,-0.1770833333333332,-0.1905737704918032,-0.1727748691099476,-0.2052313883299797,-0.1745036572622779,-0.2076228686058174,-0.2193675889328062,-0.2028254288597376,-0.1431670281995661,-0.1192865105908584,-0.1173184357541898,-0.1468682505399567,-0.1356673960612692,-0.2123629112662013,-0.1251384274640087,-0.1113610798650168,-0.0149625935162094,-0.0856481481481481,-0.0771028037383178,-0.0389294403892944,0.0,0.0,0.1173974540311173,0.0881542699724518,0.1669128508124078,0.2153846153846155,0.184407796101949,0.1933534743202416
FVWF_01-L,22.0,-0.1557139086830298,0.352923217829339,1611.0,0.3113119351822997,-0.1407759303246239,-0.4991981672394043,2.145058378726163,-0.3547712418300652,-1.3547712418300653,-0.0390143737166325,0.0968468468468468,0.1018099547511313,0.0145833333333333,0.0563991323210411,0.0563991323210411,0.0339702760084925,0.0339702760084925,0.1299303944315546,0.2815789473684211,0.2267002518891687,0.156769596199525,0.2917771883289124,0.4712990936555892,0.3914285714285714,0.0656455142231946,0.2084367245657568,-0.0723809523809523,-0.2132471728594507,-0.2269841269841269,-0.1675213675213674,-0.150087260034904,-0.2496147919876733,-0.2827687776141384,-0.38510101010101,-0.3675324675324675,-0.4053724053724054,-0.3780332056194125,-0.3675324675324675,-0.4415137614678899,-0.4862869198312236,-0.5499075785582255,-0.513,-0.5528007346189164,-0.5975206611570247,-0.602124183006536,-0.6227730441518202,-0.6037428803905613,-0.6343843843843844,-0.6570422535211267,-0.6107114308553157,-0.6113328012769353,-0.5743006993006993,-0.575043630017452,-0.5647899910634495,-0.5465549348230913,-0.5308285163776494,-0.5321805955811719,-0.5281007751937985
FVYE_M4-L,22.0,-0.0127431667077073,0.0862674876817287,-50.650000000000006,0.0457004160887656,0.0314680292210456,-0.0228914792158373,1.93221820415213,-0.0228503300735765,0.0018072041729987,-0.0529100529100529,0.0271739130434782,0.0271739130434782,0.1431451612903225,0.1763485477178421,0.297482837528604,0.2516556291390728,0.2628062360801781,0.2516556291390728,0.1294820717131475,0.0441988950276244,0.1205533596837944,0.1739130434782607,0.1763485477178421,0.0519480519480519,-0.0942492012779552,-0.0035149384885765,-0.2114047287899861,-0.180635838150289,-0.1991525423728813,-0.1661764705882352,-0.3467741935483871,-0.4214285714285715,-0.3968085106382979,-0.3789704271631983,-0.3452655889145497,-0.383695652173913,-0.4202453987730061,-0.4196519959058341,-0.3903225806451613,-0.3789704271631983,-0.3671875000000001,-0.338389731621937,-0.381679389312977,-0.4301507537688441,-0.4093749999999999,-0.4196519959058341,-0.3896663078579117,-0.4318637274549098,-0.4380574826560951,-0.4255319148936169,-0.383695652173913,-0.3856988082340196,-0.3622047244094488,-0.3368421052631579,-0.3281990521327014,-0.34375,-0.3467741935483871,-0.3650615901455767
FVZE_27-L^A22,21.0,-0.1110984632896984,-0.0680967877620597,59.5,-1.2633849774465582,-0.0387023335230506,0.1645023719392399,0.9976007900899788,0.0609200958200659,-0.084007440411818,0.0264270613107822,0.1383874849578821,0.1221826809015422,0.2128205128205129,0.2159383033419024,0.2941176470588238,0.1116333725029379,0.3342736248236955,0.6832740213523132,0.7137681159420293,0.568822553897181,0.480438184663537,1.1163310961968684,1.15,0.958592132505176,0.8769841269841272,0.7421731123388584,0.6366782006920415,0.5952782462057338,0.3533619456366239,0.5357142857142858,0.6983842010771995,0.2647058823529411,0.2366013071895425,0.0936416184971098,0.0898617511520738,-0.0395939086294414,0.0204962243797197,-0.0716388616290479,-0.1477477477477476,-0.1969439728353139,-0.2551181102362203,-0.291385767790262,-0.3389238294898672,-0.4016445287792536,-0.4120571783716593,-0.3837133550488598,-0.3466850828729281,-0.3266903914590747,-0.2929745889387145,-0.2666666666666666,-0.2370967741935483,-0.1561106155218554,-0.1305147058823529,-0.1117370892018778,-0.176675369886858,-0.2175351530190239,-0.2568735271013354,-0.2597809076682315
FWKZ_24-L^C13,21.0,-0.3089430894308942,-0.046692607003891,3.075,-0.4711538461538461,-0.1571815718157181,-0.1901408450704225,0.0031649908779117,0.1695331695331695,-0.1818181818181817,0.25,-0.2,-0.3333333333333332,0.0,-0.3333333333333332,-0.2,-0.2,-0.4285714285714286,-0.3333333333333332,-0.2,-0.3333333333333332,-0.2,0.3333333333333335,-0.4285714285714286,-0.5555555555555556,-0.5,-0.4285714285714286,-0.6666666666666666,-0.6666666666666666,-0.7333333333333334,-0.75,-0.7777777777777778,-0.8095238095238095,-0.84,-0.8571428571428572,-0.8666666666666667,-0.8518518518518519,-0.75,-0.8260869565217391,-0.8974358974358975,-0.9298245614035088,-0.9384615384615383,-0.9245283018867924,-0.943661971830986,-0.9473684210526316,-0.95,-0.9506172839506172,-0.9466666666666668,-0.945945945945946,-0.9375,-0.9393939393939394,-0.9444444444444444,-0.9402985074626866,-0.9411764705882352,-0.9444444444444444,-0.9420289855072465,-0.9473684210526316,-0.9473684210526316,-0.948051948051948
FWQO_33-L^K18,21.0,-0.1758469286308,-0.067102341884896,45.1935,-0.2804604516358048,-0.0170679792036768,-0.1234578793359507,0.1122771534163112,0.302445145982725,-0.1953434768630887,0.098623853211009,0.1752021563342318,0.1413612565445028,0.3582554517133958,0.1534391534391535,0.0092592592592593,-0.1599229287090559,-0.1533980582524271,0.8874458874458875,0.5138888888888891,0.2601156069364163,0.9551569506726458,3.638297872340426,3.5894736842105277,2.758620689655173,1.5202312138728329,3.233009708737864,0.1978021978021977,-0.0459518599562362,-0.3789173789173788,-0.3492537313432835,-0.3531157270029673,-0.583969465648855,-0.6664116296863045,-0.692524682651622,-0.7856440511307767,-0.836151822623074,-0.8501718213058419,-0.8465329109468497,-0.8573298429319371,-0.876627051499717,-0.8906994234143896,-0.8905622489959839,-0.8996316758747698,-0.9084418311633768,-0.9148770011714172,-0.912432215304278,-0.8993768751442418,-0.8926901304454836,-0.8950156513363834,-0.8997470682915613,-0.9038376709307456,-0.9002972787560027,-0.9007737824305873,-0.890644594933534,-0.9015579137502824,-0.9097495342579176,-0.9152739992226973,-0.916298713764638
FWQS_10-L,32.0,-0.0370881022404256,0.0285746177907131,20.96,-0.1819087074412014,-0.0885470626757482,-0.0008094940780015,0.1261845834394674,0.2154329441677105,-0.0211335230329611,-0.0853658536585365,0.0649350649350648,0.0512820512820511,0.0249999999999999,-0.0120481927710843,-0.0786516853932585,-0.108695652173913,-0.0786516853932585,0.2238805970149251,0.1081081081081081,0.2424242424242422,0.3666666666666667,0.9069767441860463,1.0,0.7446808510638299,0.3898305084745763,0.5471698113207546,0.28125,-0.1368421052631578,-0.2264150943396227,-0.1881188118811881,-0.163265306122449,-0.4906832298136646,-0.5684210526315789,-0.5661375661375662,-0.6203703703703705,-0.5940594059405941,-0.6371681415929203,-0.5794871794871794,-0.6255707762557078,-0.6057692307692308,-0.5960591133004927,-0.6203703703703705,-0.6666666666666667,-0.6203703703703705,-0.6,-0.5920398009950248,-0.5879396984924623,-0.5543478260869565,-0.5940594059405941,-0.551912568306011,-0.5314285714285715,-0.5260115606936416,-0.536723163841808,-0.5418994413407822,-0.5089820359281437,-0.5314285714285715,-0.5494505494505495,-0.5340909090909092
FWSD_66-L^I15,21.0,0.0504750144898319,0.0964501791553267,0.5595,0.1016603348811031,0.0040571529370259,0.0214121744637061,0.0096136853794293,0.1263055897090719,-0.1551185846524621,0.0377358490566037,0.0707070707070707,0.0495049504950495,0.2926829268292683,0.2926829268292683,0.3249999999999999,0.3249999999999999,0.606060606060606,0.5142857142857145,0.4133333333333333,0.3947368421052633,0.452054794520548,0.7096774193548387,0.9272727272727272,1.12,1.4090909090909092,1.3043478260869563,1.2083333333333337,0.7666666666666668,0.452054794520548,0.7666666666666668,0.4133333333333333,0.2045454545454545,0.2619047619047621,0.2619047619047621,0.1521739130434782,0.1157894736842106,0.1041666666666667,0.06,-0.045045045045045,-0.0363636363636363,0.0495049504950495,-0.0363636363636363,-0.0862068965517239,-0.1016949152542372,0.06,0.06,0.1777777777777778,0.2926829268292683,0.4722222222222223,0.4133333333333333,0.65625,0.8596491228070178,1.1632653061224492,1.3555555555555556,1.3555555555555556,1.2553191489361706,1.1632653061224492,1.12
