firms,absacc,acc,age,agr,chpmia,currat,egr,herf,invest,mve_ia,pchcapx_ia,pchcurrat,pchquick,pchsale_pchrect,pchsale_pchxsga,pctacc,quick,sgr,tb,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BACQ_71-L^J02,0.0498582156991057,-0.0498582156991057,3.0,0.0051862034491376,-0.6551590649716551,0.8417645287563986,-0.3346440677966102,7.293055697008604e-06,0.2118220444888777,1.2446824459838317,-0.4639537774831418,-0.1485523936200248,-0.0715733601650049,-0.7883916826115575,-0.0119963774679931,-5.970149253731352,0.4929238181270702,-0.0778326764003775,1.6938469493814297,0.3057553956834533,-0.1118210862619808,-0.0511945392491468,-0.0413793103448276,-0.0639730639730641,-0.2256267409470752,-0.1823529411764706,-0.1726190476190476,0.0570342205323193,-0.003584229390681,-0.4428857715430863,-0.5689922480620155,-0.5736196319018405,-0.5736196319018405,-0.4428857715430863,-0.45703125,-0.5304054054054055,-0.3943355119825708,-0.4279835390946502,-0.5863095238095238,-0.6056737588652483,-0.6426735218508998,-0.7777777777777778,-0.7194752774974773,-0.7397003745318352,-0.7640067911714771,-0.7823022709475334,-0.7972283005105762,-0.7868098159509203,-0.7868098159509203,-0.8222506393861893,-0.8434684684684685,-0.8393063583815029,-0.8175853018372703,-0.8010021474588405,-0.8029766123316797,-0.8029766123316797,-0.7951363301400147,-0.7931547619047619,-0.7526690391459074,-0.7557117750439368,-0.7991329479768786,-0.7800632911392406,-0.788914198936978,-0.8151595744680851,-0.819128171763175,-0.823715916296766,-0.8294478527607362,-0.8251572327044026
BALZ_07-L^I10,0.0537624942980385,-0.0537624942980385,4.0,-0.1968686868686869,-0.1714519708904558,2.131091300646066,-0.124014644282463,3.2034187797630966e-08,-0.0338816738816738,0.04520464062317,2.43918475767551,-0.0080445412319163,-0.0675567182806562,-0.3205582539450917,-0.0862935925358285,-2.319751381215469,1.5559673461211,-0.4893784786641929,1.6938469493814297,-0.111111111111111,-0.1,0.0,0.2857142857142856,-0.1818181818181818,-0.3571428571428572,-0.3571428571428572,-0.3076923076923077,-0.3076923076923077,-0.3571428571428572,-0.3571428571428572,-0.4,-0.4375,-0.4705882352941177,-0.4375,-0.4705882352941177,-0.5714285714285714,-0.625,-0.64,-0.6896551724137931,-0.7,-0.7272727272727273,-0.75,-0.7352941176470589,-0.7631578947368421,-0.75,-0.7567567567567568,-0.7352941176470589,-0.7428571428571429,-0.7272727272727273,-0.7567567567567568,-0.7428571428571429,-0.7631578947368421,-0.775,-0.775,-0.8085106382978724,-0.8392857142857143,-0.847457627118644,-0.859375,-0.8421052631578947,-0.8448275862068966,-0.85,-0.8301886792452831,-0.8333333333333334,-0.8524590163934427,-0.847457627118644,-0.8125,-0.8235294117647058,-0.8125
BBEK_99-L^L95,0.0818751003371326,0.0818751003371326,3.0,0.1508977900552485,-0.3894610808001066,1.1534737351730815,0.0752351097178683,3.96828486706222e-06,0.0776933701657458,6.387442283849968,0.5568771227709085,-0.0477785481850653,-0.0264468769016489,-0.1300932967782724,-0.0482182584959831,0.7112970711297063,0.8585088356330185,0.0526632302405497,0.539810359740107,0.1963190184049079,-0.1704834605597965,-0.157622739018088,0.0,-0.1465968586387435,-0.2882096069868995,-0.3004291845493563,-0.3466933867735472,-0.342741935483871,-0.3346938775510205,-0.3373983739837398,-0.3208333333333333,-0.3004291845493563,-0.2436194895591646,-0.1352785145888594,-0.1165311653116532,-0.1488250652741515,-0.0578034682080925,-0.0816901408450704,-0.0326409495548962,-0.1398416886543536,-0.118918918918919,-0.1306666666666667,-0.0030581039755351,-0.0268656716417911,0.0187499999999998,-0.012121212121212,-0.0467836257309941,-0.0523255813953489,0.012422360248447,0.0448717948717947,-0.0893854748603353,-0.0355029585798817,0.093959731543624,0.1088435374149658,0.0830564784053156,0.1164383561643835,0.1642857142857143,0.2348484848484846,0.436123348017621,0.4298245614035088,0.298804780876494,0.3415637860082303,0.4488888888888889,0.3306122448979589,0.2936507936507935,0.3092369477911645,0.2936507936507935,0.4235807860262008
BBIO_50-L^J00,0.0180239324400942,0.0180239324400942,3.0,-0.0069584869751397,-0.2829389215844001,1.3763379204892965,-0.0258785472724599,9.798507035129924e-06,-0.0113001070536457,2.42745038532755,3.4962888336778963,0.046633943134332,0.1434944809870935,-0.0797753595434988,-0.0562689932359572,0.8228882833787451,0.8205275229357798,-0.0562689932359572,1.90615474140199,0.1666666666666667,0.0088495575221239,0.0555555555555553,0.1399999999999999,0.1752577319587627,0.0178571428571425,-0.0952380952380953,-0.1230769230769232,-0.0172413793103448,-0.0172413793103448,-0.0338983050847457,-0.0806451612903226,-0.1023622047244094,-0.0731707317073171,0.0754716981132073,0.0270270270270267,0.0270270270270267,0.1515151515151513,0.0754716981132073,-0.0172413793103448,-0.1023622047244094,-0.1739130434782608,-0.1297709923664123,-0.1230769230769232,-0.1363636363636364,-0.1162790697674419,-0.2137931034482759,-0.2348993288590605,-0.1555555555555556,-0.1230769230769232,-0.2191780821917809,-0.2597402597402598,-0.2244897959183673,-0.142857142857143,-0.1363636363636364,-0.1230769230769232,-0.0731707317073171,-0.05,-0.0420168067226891,0.1399999999999999,0.096153846153846,0.0178571428571425,0.1067961165048543,0.1067961165048543,0.0088495575221239,0.0754716981132073,0.0654205607476634,0.096153846153846,0.1515151515151513
BBNH_32-L^L97,0.0379427097328962,0.0379427097328962,5.0,-0.0247346072186836,0.0822810228678835,1.356020942408377,0.006196518146946,0.0002022718853791,-0.1126326963906581,23.47371410685552,-24.14112647433825,0.103254829939021,0.1358179943496192,-0.020924161020593,-0.0687672982754949,0.5364741641337386,0.7949389179755671,-0.0687672982754949,0.7671221746438693,0.0948081264108351,-0.0327510917030569,-0.0534188034188034,0.0045351473922901,0.0778588807785887,0.039906103286385,0.064903846153846,0.0547619047619045,0.1272264631043256,0.197297297297297,0.1536458333333332,0.0911330049261083,0.1047381546134662,0.2103825136612021,0.3383685800604228,0.3106508875739644,0.4717607973421927,0.605072463768116,0.6407407407407406,0.5878136200716844,0.3465045592705167,0.3588957055214723,0.3930817610062891,0.6227106227106227,0.5171232876712328,0.5821428571428571,0.457236842105263,0.4108280254777068,0.5543859649122806,0.7170542635658914,0.5328719723183388,0.4018987341772151,0.4865771812080537,0.605072463768116,0.6529850746268655,0.5435540069686409,0.6167883211678831,0.7170542635658914,0.7304687499999998,1.0604651162790697,0.9776785714285712,0.9688888888888888,0.8230452674897117,0.8155737704918031,0.7935222672064774,0.7440944881889762,0.7440944881889762,0.8155737704918031,0.8851063829787231
BBOU_00-L,0.0362195812110922,-0.0362195812110922,3.0,0.1466970387243735,-0.0582233544700617,1.562439024390244,0.0202762268586541,2.2877223265016404e-05,0.1138952164009111,28.11613664400091,-13.723578018823396,0.0064791261409546,0.008009228740936,-0.1320960067478173,0.1707122960604854,-0.4025157232704403,0.7521951219512195,0.1707122960604854,0.764361752315205,0.1001564945226918,-0.0644216691068814,-0.0347432024169185,0.086734693877551,0.1151832460732982,0.0544554455445545,0.0685618729096988,0.0739495798319327,0.1230228471001755,0.1390374331550801,0.1390374331550801,0.217142857142857,0.2335907335907336,0.3712446351931329,0.4589041095890411,0.4522727272727271,0.4929906542056073,0.5623471882640587,0.6301020408163265,0.5509708737864076,0.3683083511777301,0.392156862745098,0.4231625835189307,0.6511627906976742,0.6469072164948453,0.6904761904761905,0.6597402597402595,0.609571788413098,0.699468085106383,0.852173913043478,0.9481707317073172,0.8575581395348837,1.0415335463258786,1.1883561643835616,1.2659574468085109,1.3754646840148697,1.5256916996047432,1.7782608695652176,1.84,2.310880829015544,2.363157894736842,2.243654822335025,2.435483870967741,2.630681818181818,2.380952380952381,2.328125,2.398936170212766,2.5109890109890105,2.736842105263158
BBQS_26-L^G99,0.0273847558192606,0.0273847558192606,3.0,0.0644492603410912,-0.0626643393497012,1.9102374882597613,0.5096315691041705,5.7313356265972105e-05,-0.0281729953830208,3.1729345194791176,2.637082566043477,0.4550423174351988,0.7559829327762504,0.1889453053993007,-0.016628473466662,0.4858299595141711,1.1642291694619618,0.1047162649459101,0.5252982847069535,0.2024539877300615,0.0584415584415582,-0.0180722891566265,-0.0239520958083833,-0.0239520958083833,-0.1725888324873097,-0.2488479262672811,-0.304904051172708,-0.3019271948608137,-0.2125603864734299,-0.3136842105263158,-0.3373983739837398,-0.3373983739837398,-0.2574031890660592,-0.0151057401812689,-0.3236514522821577,-0.3319672131147541,-0.350597609561753,-0.3264462809917355,-0.3607843137254902,-0.4104882459312839,-0.4126126126126126,-0.3730769230769232,-0.2958963282937366,-0.2641083521444695,-0.3645224171539961,-0.3849056603773585,-0.4250440917107584,-0.3802281368821293,-0.4018348623853212,-0.444633730834753,-0.4655737704918032,-0.4126126126126126,-0.3895131086142323,-0.3895131086142323,-0.3849056603773585,-0.3895131086142323,-0.3996316758747698,-0.3985239852398524,-0.3078556263269639,-0.3531746031746032,-0.3790476190476191,-0.3706563706563707,-0.3607843137254902,-0.4061930783242259,-0.4290718038528897,-0.3962962962962963,-0.4040219378427788,-0.3917910447761195
BBTU_63-L^C18,0.0208163391741613,0.0208163391741613,3.0,0.0639998295042837,-0.2095702429411203,1.7808687164470474,0.1444101247543022,3.788003433313495e-05,0.0032181066450705,6.45710937188719,2.603754089040568,0.2509604387640133,0.343948334361398,-0.1990026179961254,-0.0375642581141858,0.6562500000000003,1.4649422482511794,-0.0038942244441521,0.5822598888498665,0.1898238747553815,-0.0874999999999999,0.0078895463510848,-0.0874999999999999,-0.101933216168717,-0.1525704809286898,-0.1823999999999999,-0.2407132243684993,-0.1850079744816586,-0.0759493670886075,-0.166394779771615,-0.2198473282442747,-0.2361733931240657,-0.1758064516129032,-0.0358490566037734,-0.0987654320987653,-0.1609195402298849,-0.166394779771615,-0.0842293906810035,-0.2138461538461538,-0.3094594594594594,-0.3363636363636363,-0.3047619047619047,-0.1567656765676566,-0.2540145985401458,-0.2429629629629629,-0.3047619047619047,-0.3498727735368956,-0.280281690140845,-0.2138461538461538,-0.3285151116951379,-0.3346354166666666,-0.3258575197889182,-0.2384500745156482,-0.2350299401197604,-0.2102009273570323,-0.1888888888888887,-0.1691056910569105,-0.1097560975609756,0.022,0.0428571428571429,-0.0285171102661595,-0.0096899224806201,0.0407331975560081,0.0138888888888888,0.0302419354838709,0.0757894736842106,0.091880341880342,0.1206140350877194
BBVN_02-L^I99,0.0158986461309154,-0.0158986461309154,4.0,-0.0396883369856343,-0.4086623231455821,1.3856635071090049,-0.1551601423487544,4.188922533836576e-07,0.0725590455320185,1.2349130393196113,-7.579716393270694,-0.2226511198823732,-0.2887801560137094,0.135222999241884,-0.0719730609158999,-0.6037735849056605,0.98281990521327,0.0782773564463706,0.9428016039009848,0.1052631578947367,-0.0159362549800795,-0.0608365019011405,-0.0536398467432949,-0.0275590551181101,-0.0499999999999999,0.0291666666666667,-0.0119999999999999,0.0040650406504065,0.1382488479262673,0.0929203539823011,0.1330275229357798,0.1761904761904762,0.204878048780488,0.3279569892473117,0.1076233183856503,0.204878048780488,0.3000000000000002,0.3571428571428572,0.3571428571428572,0.2107843137254903,0.204878048780488,0.3423913043478261,0.2797927461139897,0.2474747474747476,0.3138297872340427,0.3279569892473117,0.2474747474747476,0.2288557213930351,0.3423913043478261,0.1382488479262673,0.1435185185185186,0.1761904761904762,0.306878306878307,0.3279569892473117,0.3279569892473117,0.320855614973262,0.2538071065989848,0.2474747474747476,0.4195402298850577,0.3954802259887007,0.306878306878307,0.3351351351351352,0.2350000000000001,0.0206611570247934,0.0833333333333334,0.0786026200873362,0.0378151260504202,0.1026785714285714
BBXK_89-L^E06,0.0383024921016358,0.0383024921016358,4.0,0.1003023160483705,0.0073892589628405,1.2947467488021902,0.1000824402308327,8.871253790757123e-05,0.0518548882967822,21.924258658512752,-0.2547463611134766,-0.100418867464029,-0.0404932174810095,-0.0390485061898237,0.0312778421905653,0.3899652260308002,1.0053045859000684,0.0032208907667797,0.918447066691421,0.1804733727810652,-0.1058201058201058,-0.0370370370370369,0.0242424242424241,0.0336391437308867,-0.0058823529411764,0.0304878048780488,-0.0231213872832369,0.0059523809523809,0.1777003484320556,0.1380471380471379,0.1192052980132449,0.207142857142857,0.1736111111111111,0.2659176029962546,0.285171102661597,0.2706766917293233,0.2565055762081785,0.2999999999999998,0.229090909090909,0.1736111111111111,0.2114695340501791,0.2754716981132075,0.5363636363636362,0.4568965517241379,0.390946502057613,0.4142259414225939,0.4261603375527425,0.4201680672268908,0.5156950672645739,0.4506437768240343,0.2950191570881226,0.3574297188755018,0.4759825327510916,0.6018957345971565,0.6732673267326732,0.7789473684210526,0.7512953367875648,0.625,0.857142857142857,0.9882352941176472,0.6568627450980391,0.7512953367875648,0.898876404494382,0.6568627450980391,0.6407766990291262,0.6172248803827751,0.5943396226415094,0.6328502415458939
