firms,age,agr,cash,cashdebt,chatoia,chcsho,che,chpmia,chtx,egr,herf,lgr,mve_ia,pchgm_pchsale,pchsale_pchinvt,pchsale_pchxsga,roaq,roeq,sgr,tb,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BALZ_07-L^I10,21.0,0.2936037466713539,0.0655334536535103,0.2116650390477371,1.2657638758886334,0.0002842825370933,-0.7669999999999999,-0.0480246966775211,-0.0005818581290235,0.4124598002708191,4.306058556094324e-08,0.1625355519958155,0.2845517956684408,0.0071056309263628,-0.0112465689587929,0.0031861692338015,0.0110407581872477,0.0264722844282001,0.2208223579741823,0.7742026134935663,-0.0128205128205128,-0.0429447852760734,0.21875,0.1999999999999999,0.1999999999999999,0.0833333333333334,0.1470588235294117,0.0612244897959184,-0.1874999999999999,-0.3658536585365853,-0.3809523809523809,-0.376,-0.4448398576512455,-0.2463768115942027,-0.2040816326530612,-0.1333333333333333,-0.1186440677966101,-0.1186440677966101,-0.1381215469613259,-0.2571428571428571,-0.1333333333333333,-0.0063694267515923,-0.0714285714285714,-0.0823529411764705,-0.025,-0.0063694267515923,-0.037037037037037,0.0129870129870131,-0.025,-0.0126582278481012,0.04,0.1386861313868612,0.21875,0.3805309734513276,0.471698113207547,0.5445544554455446,0.5757575757575759,0.5445544554455446,0.4857142857142857,0.4181818181818182,0.4857142857142857,0.6082474226804124,0.6250000000000002,0.9259259259259258,0.7727272727272727,0.8795180722891567,1.0,1.5161290322580645,1.3636363636363638
BBTU_63-L^C18,20.0,0.2000926784059315,0.0146466809421841,0.1685539378945031,0.7804182861752225,1.688454015811414e-05,-9.749999999999991,-0.2527150967469194,-0.0023958537062389,-0.2724046140195209,5.54097314776033e-07,0.0608576284481632,0.7842661350194606,-0.1323139436331433,0.9490688259109312,-0.0623235791523601,0.0427446134836666,-0.16875,-0.0509311740890689,0.2965241142669857,-0.0977011494252872,-0.13,0.0740740740740739,0.2253521126760564,0.183673469387755,0.10126582278481,0.1523178807947018,0.2167832167832168,0.0807453416149066,-0.1076923076923076,-0.1714285714285714,-0.1674641148325358,-0.3333333333333332,-0.371841155234657,-0.3741007194244604,-0.3176470588235294,-0.3333333333333332,-0.3672727272727273,-0.3333333333333332,-0.4956521739130435,-0.5335120643431636,-0.521978021978022,-0.485207100591716,-0.5335120643431636,-0.4985590778097983,-0.4985590778097983,-0.4897360703812317,-0.4956521739130435,-0.5503875968992249,-0.5112359550561798,-0.4971098265895953,-0.5028571428571429,-0.4774774774774775,-0.4727272727272726,-0.4727272727272726,-0.5014326647564471,-0.4805970149253731,-0.5126050420168067,-0.8158730158730159,-0.8038331454340473,-0.8031674208144797,-0.8015963511972634,-0.7854500616522812,-0.7888349514563107,-0.7731421121251629,-0.7710526315789473,-0.7535410764872521,-0.7535410764872521,-0.7521367521367521
BCQE_67-L^A14,21.0,0.117937465715853,0.1561357702349869,0.1362162162162162,1.4118755304067083,0.0004759243746001,17.5,-0.0834810480821582,0.0017123287671232,0.4668435013262599,2.104015392915197e-06,0.0152505446623093,1.2795992269926282,-0.0069018657248467,-0.0553974277883196,-0.1658658653775798,0.018891069676153,0.0696202531645569,0.0834914611005692,0.2673291456628603,-0.0472972972972973,0.1472868217054264,0.3703703703703702,0.6174863387978142,0.6353591160220995,0.3640552995391706,0.5578947368421052,0.48,0.1472868217054264,-0.1566951566951566,-0.1614730878186968,-0.0662460567823344,-0.26,-0.2021563342318059,-0.0543130990415334,-0.0603174603174603,-0.0326797385620915,0.0422535211267605,-0.0295081967213114,-0.2780487804878048,-0.2331606217616579,-0.3018867924528302,-0.3768421052631578,-0.3971486761710794,-0.3884297520661157,-0.2832929782082324,-0.1890410958904109,-0.1420289855072464,-0.2127659574468084,-0.1395348837209302,-0.1003039513677811,0.0313588850174215,0.0882352941176469,0.1746031746031746,0.2649572649572651,0.2131147540983606,0.0882352941176469,0.0685920577617329,0.0763636363636364,0.2384937238493722,0.151750972762646,0.3703703703703702,0.3703703703703702,0.8385093167701863,0.6914285714285715,0.6914285714285715,0.9096774193548388,1.4065040650406506,1.1605839416058394
BDAJ_H9-L,14.0,-0.0608196721311475,0.1121495327102803,0.0106613359986673,1.168139691341305,7.021289194119165e-06,-7.300000000000001,-0.1281516046221518,-0.0065280464216634,-0.6691729323308271,1.0998423758395437e-07,-0.07380073800738,0.1795593726983941,-0.1449125941665056,-0.1404764001408945,-6.849833560726652,0.0170186769069645,-2.215909090909091,-0.0228293413173651,1.6155978803103297,0.015625,-0.0153846153846154,-0.1232876712328766,0.1034482758620691,0.0847457627118644,-0.0588235294117647,0.1636363636363635,0.0847457627118644,-0.111111111111111,-0.1578947368421053,-0.1351351351351351,-0.1794871794871795,-0.2727272727272727,-0.3263157894736841,-0.3402061855670103,-0.3191489361702126,-0.3043478260869565,-0.2967032967032967,-0.4128440366972478,-0.3402061855670103,-0.6073619631901841,-0.6257309941520468,-0.6190476190476191,-0.6464088397790055,-0.6815920398009949,-0.673469387755102,-0.6893203883495146,-0.7887788778877888,-0.799373040752351,-0.803076923076923,-0.8293333333333334,-0.8166189111747851,-0.8048780487804879,-0.7968253968253969,-0.7620817843866171,-0.7672727272727273,-0.7770034843205575,-0.7981072555205047,-0.8066465256797584,-0.8166189111747851,-0.8279569892473119,-0.8494117647058823,-0.8538812785388128,-0.84688995215311,-0.84688995215311,-0.8367346938775511,-0.825136612021858,-0.8311345646437995,-0.8288770053475936
BFRL_28-L,20.0,0.2141241032664049,0.0345530834769372,-0.0311007562740224,0.3276627908038974,0.0001504914629804,-6.1195,-2.400184732978724,-0.0008776904023345,-0.1911727640818946,3.4722096867051945e-08,0.371532939029658,0.1008374534295058,-0.1946526624718143,1.1946526624718143,0.1946526624718143,-0.0074618876765494,-0.0437741969838864,0.1946526624718143,1.6155978803103297,-0.0046403712296982,-0.0336322869955157,-0.0790598290598291,-0.0137299771167048,-0.0422222222222222,-0.0711206896551724,0.0141176470588233,-0.4869047619047619,-0.4947245017584994,-0.630360205831904,-0.6225919439579686,-0.8183733670459334,-0.7890357317670094,-0.8387579498690609,-0.8152593227603944,-0.7858917039244908,-0.7818825910931174,-0.7707446808510638,-0.7494186046511628,-0.7437574316290131,-0.762141280353201,-0.7542759407069555,-0.7786337955829481,-0.8018390804597701,-0.8410766961651918,-0.8354333715158457,-0.8344218209757972,-0.8407831547838936,-0.83796992481203,-0.8394785847299814,-0.8399554400297067,-0.8391190742814483,-0.8346758726505562,-0.8270465489566614,-0.8297788309636651,-0.82991318074191,-0.8230706075533663,-0.8425283156740957,-0.8376036171816127,-0.8333977580208736,-0.8340392760877936,-0.8326213592233009,-0.834103156274057,-0.5956848030018762,-0.5956848030018762,-0.5956848030018762,-0.5956848030018762,-0.5956848030018762,-0.5956848030018762
BJJT_37-L,19.0,-0.0554049516893194,0.1203888462522384,0.004992968124407,0.0124621263451711,6.525018223329085e-05,-6.15,0.155142013810291,-0.0006768759368953,0.1480225988700565,4.792247951883031e-08,-0.0666610291869669,0.6786102229374585,0.291469681397739,-0.291469681397739,-0.291469681397739,0.000526582545105,0.0157480314960629,-0.291469681397739,-2.3716302713944484,0.1834319526627219,-0.0397727272727272,0.0059523809523809,-0.0231213872832369,-0.050561797752809,-0.050561797752809,-0.1197916666666666,-0.0451977401129943,-0.2318181818181819,-0.2522123893805309,-0.183574879227053,-0.2175925925925926,-0.3346456692913386,-0.3832116788321168,-0.3832116788321168,-0.3449612403100776,-0.3549618320610688,-0.3876811594202898,-0.4347826086956522,-0.5493333333333333,-0.5493333333333333,-0.5753768844221105,-0.6123853211009175,-0.6014150943396226,-0.616780045351474,-0.6326086956521739,-0.6227678571428572,-0.6227678571428572,-0.6078886310904872,-0.6069767441860465,-0.5816831683168318,-0.5898058252427185,-0.5212464589235127,-0.5058479532163742,-0.4847560975609756,-0.4909638554216867,-0.4847560975609756,-0.534435261707989,-0.4878787878787879,-0.4702194357366771,-0.429054054054054,-0.3694029850746269,-0.3549618320610688,-0.3185483870967742,-0.33984375,-0.324,-0.2987551867219917,-0.2777777777777778,-0.2318181818181819
BLNT_37-L^D19,12.0,0.3388293193823754,0.0464751241354122,0.1116519363581363,0.6285467147364452,0.0007311342318259,-9.362000000000002,-0.1469057565523472,0.0018632812785989,0.0358686730506155,1.2286936095596506e-07,0.454621978298508,0.612328457401305,-0.0051699077025235,0.1249337605269808,0.1494409878594382,0.0201773989587328,0.0935593354639338,0.1249337605269808,0.7105877520448101,-0.0355450236966823,-0.0538116591928251,0.0047619047619047,-0.0495495495495497,-0.1040339702760085,-0.0365296803652968,-0.156,-0.0538116591928251,-0.0023640661938535,-0.0622222222222222,0.0445544554455445,0.0792838874680306,0.1076115485564304,0.1253333333333333,0.1253333333333333,0.172222222222222,0.2231884057971014,0.2710843373493976,0.2485207100591715,0.1530054644808742,0.1313672922252009,0.0820512820512819,0.1283422459893046,0.0193236714975846,-0.0826086956521738,-0.0163170163170164,-0.0622222222222222,-0.0093896713615023,0.0629722921914357,0.0047619047619047,0.0343137254901959,0.0217917675544794,0.0765306122448978,0.0710659898477157,0.1820728291316526,0.0549999999999999,0.192090395480226,0.1047120418848166,0.1561643835616437,-0.1134453781512605,-0.0725274725274724,-0.1543086172344689,-0.1226611226611226,-0.0982905982905982,-0.0208816705336426,0.0497512437810945,0.0368550368550366,0.1134564643799471,0.1887323943661971
BLNV_40-L^F19,12.0,-0.2298447561083179,0.0112240515390121,-1.0537296167388812,-0.3515353641040877,0.0254202269336289,-26.0725,-0.7778523529015224,0.0372482164804989,-0.282674690138315,8.831175040849725e-10,0.0222231342211644,0.106175926339732,-1.201816299642387,1.1437022645546675,1.201816299642387,-0.0286350793305803,-0.0371264808323094,1.201816299642387,1.6155978803103297,-0.0317460317460317,0.05,0.125,0.0862068965517242,0.1559633027522935,0.1402714932126696,0.2115384615384614,0.1454545454545452,-0.1923076923076923,0.0862068965517242,0.1830985915492957,-0.0967741935483871,-0.2477611940298507,-0.2544378698224852,-0.28,-0.245508982035928,-0.2075471698113208,-0.2588235294117647,-0.0999999999999999,-0.2544378698224852,-0.2246153846153846,-0.28,-0.2980501392757659,-0.4070588235294118,-0.4337078651685393,-0.4615384615384614,-0.471698113207547,-0.4694736842105262,-0.4857142857142857,-0.5078125,-0.496,-0.496,-0.5097276264591439,-0.4521739130434782,-0.475,-0.4399999999999999,-0.37,-0.4246575342465754,-0.4206896551724137,-0.4461538461538461,-0.3853658536585365,-0.3985680190930788,-0.4206896551724137,-0.3488372093023256,-0.4220183486238532,-0.3746898263027295,-0.3715710723192019,-0.3538461538461538,-0.288135593220339
BPVK_29-L,13.0,0.348190861322737,0.1441633466307967,0.2916555572003477,0.8933287602609473,0.0001309520592093,222.5893,0.0171884775983287,0.0084818885122208,0.4880418554056397,0.000194075871465,0.2850424294822248,27.7375457850286,0.025470457800515,0.4104796466289554,-0.0553167018068139,0.0319420742320105,0.0965862042131323,0.4774647382742412,0.675526968668058,0.0512422360248445,0.1079569892473117,0.0622680412371134,0.1500000000000001,-0.0438010393466963,-0.0822942643391521,0.0644628099173554,-0.0473372781065087,0.0193905817174515,-0.0584795321637425,0.0570373409930242,0.2093896713615024,0.181651376146789,0.2249167855444602,0.2790466732869912,0.3716719914802981,0.2354916067146282,0.1903881700554528,0.1239092495636997,0.1055793991416309,0.0408080808080808,0.0592105263157896,0.0181818181818183,-0.0308502633559065,-0.0398807305255309,-0.0504976041282712,-0.0522442972774097,-0.0832740213523132,-0.1126420943851188,-0.0612244897959183,-0.1086505190311417,-0.182741116751269,-0.2275862068965517,-0.2500727802037845,-0.2037094281298299,-0.2107843137254901,-0.1005586592178771,-0.1498349834983497,-0.1138630890952872,-0.0271903323262839,-0.0577907827359179,-0.089430894308943,-0.0438010393466963,0.0165745856353591,-0.0301204819277107,0.00625,0.0066432200078156,0.1146689744699265,0.0938428874734607
BQMM_18-L^C11,6.0,0.2513365883076066,0.8855866935724604,-2.9447004608294933,0.1029584264740281,0.0006067236024844,-0.1367,-3.99297888247188,-0.0001481829071016,0.256197748030735,7.93798262694284e-13,0.1348379629629628,0.0018232673703813,0.2495854506552553,-0.2495854506552553,-0.2495854506552553,-0.0448449948726039,-0.0464555669050051,-0.2495854506552553,1.6155978803103297,0.0,0.0,0.0,-0.2,0.0,0.3333333333333335,0.0,0.0,0.0,0.0,0.0,-0.2,-0.3333333333333332,0.0,-0.2,0.0,-0.3333333333333332,-0.2,-0.2,-0.3333333333333332,-0.2,-0.2,-0.3333333333333332,-0.3333333333333332,-0.3333333333333332,-0.3333333333333332,-0.3333333333333332,0.0,-0.2,-0.2,-0.3333333333333332,-0.3333333333333332,-0.3333333333333332,-0.3333333333333332,-0.3333333333333332,-0.3333333333333332,-0.3333333333333332,-0.3333333333333332,-0.3333333333333332,-0.3333333333333332,-0.3333333333333332,-0.3333333333333332,-0.3333333333333332,-0.3333333333333332,-0.5555555555555556,-0.5555555555555556,-0.5555555555555556,-0.5555555555555556,-0.5555555555555556
