firms,absacc,acc,age,agr,chpmia,currat,depr,egr,grltnoa,herf,invest,pchcurrat,pchdepr,pchquick,pchsale_pchinvt,pchsale_pchrect,pctacc,quick,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BACQ_71-L^J02,0.1114775529607511,-0.1114775529607511,9.0,-0.038750655556203,1.2290865725265392,0.909863609408974,0.0809958223207434,0.0179411442949348,-0.0610274237157165,5.6583488044942345e-06,0.066196608589243,0.012144494643547,0.1136925569102225,-0.2789975781603455,0.0274655057653525,0.1102965968820995,-2.2711864406779663,0.3447321605060289,0.1120633813343963,-0.5959409594095941,-0.0829103214890016,0.0544747081712062,0.0265151515151513,0.092741935483871,0.0627450980392156,0.1458773784355178,0.0245746691871455,-0.1143790849673203,-0.1026490066225165,-0.1410459587955626,-0.0829103214890016,-0.1355661881977671,-0.1026490066225165,-0.0844594594594594,-0.0671256454388984,-0.1158238172920065,-0.0966666666666666,-0.1272141706924315,-0.0936454849498328,-0.1215559157212318,-0.0622837370242215,0.0130841121495328,0.0383141762452108,0.0074349442379182,0.0669291338582676,0.355,0.2374429223744292,0.2997601918465227,0.3756345177664975,0.5941176470588236,0.5139664804469273,0.7597402597402596,0.7261146496815285,0.9926470588235292,0.9219858156028368,0.9853479853479854,0.9566787003610108,1.0846153846153843,1.3162393162393164,1.1171875,1.3982300884955756,1.3668122270742358,1.3771929824561404,1.4862385321100915,1.4414414414414414,1.4636363636363634,1.2396694214876032,0.9496402877697844
BALZ_07-L^I10,0.0399728572919929,0.0399728572919929,9.0,-0.0781461604052766,-2.591990830996147,2.179195852407479,0.3029322984044847,0.1988909892879648,-0.0649545881616034,1.8031735685668264e-08,-0.1352058985805286,0.1864200722710116,0.3450155161829416,0.2928500062155283,0.2326420577144838,0.0911540034953092,0.3810708598726114,1.687110473774199,-0.0158417697787775,0.0769230769230768,-0.025,-0.025,0.0833333333333334,0.0833333333333334,0.0833333333333334,0.3,0.3,0.21875,0.1470588235294117,-0.0487804878048779,-0.025,0.0263157894736842,0.0833333333333334,0.1818181818181818,0.1470588235294117,0.0833333333333334,0.21875,0.3448275862068968,0.3448275862068968,0.3928571428571428,0.2580645161290322,0.4444444444444444,0.5,0.6956521739130435,0.6956521739130435,0.6250000000000002,0.56,0.5,0.6250000000000002,0.95,0.95,0.95,0.95,0.8571428571428572,0.7727272727272727,0.6956521739130435,0.6956521739130435,0.5,0.4444444444444444,0.3448275862068968,0.3,0.21875,0.1470588235294117,0.1142857142857143,0.1818181818181818,0.21875,0.21875,0.6250000000000002
BAMD_17-L^J98,0.006616110691122,-0.006616110691122,9.0,0.2759953027639453,0.740220570699179,1.4497230670615062,0.070531720444922,0.0885401189833655,0.010325235692532,7.751137089213879e-08,0.0991182176650628,0.1078766168920796,-0.0504828825837672,0.0684299553759657,-0.6329725441464642,-0.1050893585137857,-0.1388709469060845,1.269354424082983,0.1509468879156127,-0.028776978417266,0.2034632034632033,0.103174603174603,0.103174603174603,-0.0733333333333333,0.0145985401459851,-0.0855263157894737,-0.0974025974025974,-0.0794701986754967,-0.0380622837370243,-0.1257861635220126,-0.0106761565836299,0.188034188034188,0.1209677419354837,0.1209677419354837,0.1209677419354837,0.2410714285714283,0.257918552036199,0.3175355450236967,0.2636363636363634,0.2990654205607475,0.3051643192488262,0.3899999999999999,0.3365384615384614,0.3175355450236967,0.3694581280788178,0.3495145631067959,0.3627450980392155,0.3560975609756098,0.3762376237623761,0.7160493827160492,0.6746987951807228,0.770700636942675,0.9172413793103448,0.8783783783783783,0.7160493827160492,0.5706214689265536,0.6848484848484848,0.7594936708860758,0.6547619047619047,0.5274725274725274,0.5706214689265536,0.6951219512195121,0.805194805194805,0.3694581280788178,0.2930232558139534,0.224669603524229,0.1631799163179914,0.2300884955752213
BBIO_50-L^J00,0.0644927244145269,-0.0644927244145269,9.0,-0.0167079702614118,-7.585296904483732,1.052160953800298,0.1057007125890736,-0.236072807501379,0.0235801523640559,9.123865217386234e-06,0.105364137820769,-0.3581779101926373,-0.1495289040013775,-0.408402257365042,-0.155822604587185,-0.2162022503252476,-0.5797101449275363,0.7727272727272727,-0.0135746606334841,-0.014251781472684,-0.0344036697247707,-0.0665188470066519,-0.1023454157782517,0.0318627450980391,0.1859154929577464,0.2238372093023255,0.1727019498607243,0.3074534161490683,0.2604790419161678,0.3197492163009405,0.2567164179104477,0.2455621301775148,0.1256684491978608,0.0878552971576227,0.0850515463917525,0.1859154929577464,0.2418879056047196,0.2642642642642643,0.2680722891566265,0.2719033232628398,0.2914110429447853,0.4771929824561403,0.4929078014184398,0.6007604562737643,0.5421245421245422,0.5477941176470587,0.5089605734767024,0.588679245283019,0.7325102880658434,0.9311926605504586,0.9765258215962442,0.9223744292237444,0.9952606635071092,1.1813471502590676,1.2634408602150535,1.1262626262626263,0.9952606635071092,1.0637254901960782,1.033816425120773,0.9858490566037734,1.0047619047619047,1.2393617021276595,1.1262626262626263,1.0047619047619047,1.313186813186813,1.325966850828729,1.0637254901960782,1.3651685393258428
BBOU_00-L,0.0417289486796213,-0.0417289486796213,8.0,-0.0521654737352905,1.7514351375919932,1.3946345256609642,0.0908571428571428,-0.0312645823611759,-0.018684603886395,2.541566343085456e-05,-0.0093412592502729,-0.0493759992445892,0.1117722007722007,-0.1013909384160723,0.373706969607158,0.2885935840626945,-0.4890510948905109,0.6687402799377916,0.3568559954102123,-0.1496913580246914,0.0236966824644551,0.0220820189274448,-0.0484581497797356,0.0204724409448819,-0.0342771982116243,-0.0649350649350648,-0.0166919575113807,0.1153184165232359,0.1211072664359862,0.2249527410207941,0.2908366533864543,0.2226415094339624,0.2607003891050585,0.2730844793713165,0.2112149532710281,0.1717902350813742,0.2089552238805969,0.1846435100548447,0.2089552238805969,0.1592128801431127,0.204460966542751,0.2203389830508475,0.2203389830508475,0.180327868852459,0.2180451127819549,0.1058020477815699,0.0764119601328905,0.1250000000000002,0.1289198606271777,0.1592128801431127,0.1696750902527075,0.1955719557195572,0.2296015180265656,0.3305954825462012,0.3305954825462012,0.2437619961612285,0.2390057361376671,0.1933701657458564,0.2366412213740458,0.148936170212766,0.2558139534883721,0.2781065088757397,0.1868131868131868,0.1654676258992806,0.1977818853974122,0.0764119601328905,0.060556464811784,0.1717902350813742
BBQS_26-L^G99,0.0733771192912784,-0.0733771192912784,9.0,-0.0462548492987168,0.4526555084823124,1.770366683258669,0.1156758803483528,-0.0216284987277355,-0.0581029479150742,1.0875465644661874e-05,-0.0475678901820352,0.0360340054750595,-0.0058222356646134,0.0342610208663788,-0.0063231887698314,0.0629123880801611,-1.6844319775596075,1.0174216027874563,-0.0358355925337322,-0.0269360269360269,-0.0388349514563105,-0.1290322580645161,-0.1186943620178041,-0.0833333333333333,-0.0660377358490565,-0.094512195121951,-0.1538461538461537,-0.184065934065934,-0.2245430809399478,-0.2404092071611253,-0.2016129032258065,-0.2574999999999999,-0.1818181818181817,-0.15625,-0.1795580110497237,-0.2037533512064342,-0.1795580110497237,-0.1514285714285713,-0.184065934065934,-0.1703910614525139,-0.1972972972972972,-0.1391304347826086,-0.1657303370786516,-0.1213017751479289,-0.0419354838709676,-0.1054216867469878,-0.1514285714285713,-0.2265624999999999,-0.2461928934010151,-0.1703910614525139,-0.1929347826086956,-0.1972972972972972,-0.2016129032258065,-0.1703910614525139,-0.1514285714285713,-0.1703910614525139,-0.0833333333333333,-0.1107784431137723,-0.1416184971098265,-0.1703910614525139,-0.126470588235294,-0.0294117647058823,-0.077639751552795,-0.1213017751479289,-0.1213017751479289,-0.1514285714285713,-0.1703910614525139,-0.0660377358490565
BBTU_63-L^C18,0.0705064089741025,-0.0705064089741025,9.0,0.1005559506108991,-2.314844216032028,0.4153820924893408,0.0233869283775318,-0.0284094196609384,0.0828165633126624,1.6544034367911955e-05,0.0565324196780658,-0.5187220805816266,-0.1654510686266151,-0.5182737288964472,-0.0138922145434006,-0.1029475233117125,-1.5172185430463578,0.4011971138078058,-0.0021963081106521,0.0989010989010987,-0.0392156862745097,-0.0077881619937694,-0.0449775112443777,0.0047318611987381,0.0907534246575343,0.0616666666666667,0.1039861351819757,0.1354723707664884,0.1928838951310862,0.1539855072463769,0.1354723707664884,0.1436265709156192,0.2947154471544715,0.3298538622129436,0.2613861386138614,0.2664015904572563,0.3847826086956523,0.4576659038901602,0.3758099352051836,0.3669527896995708,0.3969298245614037,0.418708240534521,0.5612745098039216,0.8045325779036829,0.8463768115942027,0.6208651399491094,0.5423728813559323,0.5925,0.5423728813559323,0.5423728813559323,0.4576659038901602,0.4848484848484848,0.5423728813559323,0.4988235294117646,0.5728395061728395,0.5423728813559323,0.6807387862796834,0.7596685082872927,0.7356948228882834,0.5806451612903225,0.5349397590361444,0.707774798927614,0.6208651399491094,0.418708240534521,0.3582089552238805,0.2490196078431372,0.2947154471544715,0.625
BBVN_02-L^I99,0.0619102797550074,-0.0619102797550074,9.0,0.0049784268171257,0.4920051188474557,1.4235209235209236,0.1833590138674884,-0.2844961240310077,-0.0066214202946532,1.307045951899395e-07,0.0514437437769664,-0.0785626086227288,0.0390344119157677,-0.1305940598869892,-0.0550776963647304,0.148336189813719,-0.9894179894179896,0.9992784992784992,0.0956072351421187,-0.0429447852760734,0.0723684210526314,0.0723684210526314,-0.0297619047619047,-0.0060975609756097,-0.0297619047619047,-0.0632183908045977,-0.0632183908045977,-0.0944444444444445,-0.0790960451977401,-0.0297619047619047,-0.0239520958083833,-0.0180722891566265,-0.0180722891566265,0.0448717948717947,0.0584415584415582,0.0316455696202531,0.0723684210526314,0.0723684210526314,0.0723684210526314,0.1164383561643835,0.3039999999999998,0.4424778761061947,0.314516129032258,0.2734375,0.2442748091603053,0.2442748091603053,0.216417910447761,0.263565891472868,0.3360655737704918,0.4818181818181817,0.4553571428571425,0.4954128440366969,0.6299999999999999,0.6979166666666665,0.7717391304347825,0.7912087912087911,0.963855421686747,0.8953488372093021,0.8953488372093021,0.7157894736842105,0.8953488372093021,1.0123456790123453,0.7912087912087911,0.7717391304347825,0.2734375,0.2074074074074072,0.1319444444444444,0.3360655737704918
BBXK_89-L^E06,0.0215899277305577,-0.0215899277305577,9.0,0.0788673837383266,-0.4052339511204063,1.805081403864571,0.045098202166265,0.0994514030488396,-0.0075451115858348,6.985890418189016e-05,0.0378746121986173,0.0514104828143871,-0.0360681028252935,0.0614244042492683,0.031649881213551,0.0346197395593346,-0.1888417704744235,1.5543349670441102,0.0843934952154432,-0.0409604519774011,-0.0483870967741936,-0.0180305131761442,-0.0769230769230768,0.0,0.0085470085470085,0.178036605657238,0.1919191919191918,0.2164948453608246,0.2377622377622379,0.2040816326530612,0.2227979274611398,0.2206896551724138,0.195945945945946,0.1721854304635761,0.178036605657238,0.2185886402753873,0.2356020942408376,0.2597864768683273,0.2967032967032967,0.3694390715667313,0.4159999999999999,0.399209486166008,0.3882352941176472,0.3308270676691729,0.3641618497109826,0.436105476673428,0.3828125,0.3747572815533979,0.3641618497109826,0.4842767295597485,0.4331983805668016,0.4159999999999999,0.4331983805668016,0.5838926174496646,0.549234135667396,0.5063829787234042,0.496828752642706,0.4419551934826884,0.5031847133757963,0.3937007874015747,0.4245472837022133,0.5031847133757963,0.576837416481069,0.3667953667953669,0.471933471933472,0.4159999999999999,0.3747572815533979,0.3208955223880596
BCPS_48-L^C06,0.056855716097118,-0.056855716097118,9.0,0.0151417170076181,-1.417488964335455,1.1090455678984357,0.0450979373408842,0.0821036548590729,-0.0437375745526743,3.978051311029287e-05,-0.0438636614564439,-0.0373139657502982,-0.2159866155778414,0.1406080347883724,0.5035264181005197,-0.6838991502879308,-1.0906906906906908,1.0387667195647243,-0.1654538274947819,0.0115606936416186,0.0695517774343121,-0.0014430014430013,0.0343796711509716,0.0564885496183207,0.1197411003236246,0.130718954248366,0.0829420970266041,0.1344262295081968,0.1325695581014729,0.0516717325227962,0.0613496932515338,0.1728813559322033,0.1728813559322033,0.1533333333333333,0.0966719492868464,0.3384912959381045,0.4122448979591835,0.4238683127572016,0.323135755258126,0.318095238095238,0.3032015065913371,0.3106060606060605,0.2791127541589648,0.4537815126050419,0.4297520661157026,0.4268041237113402,0.4180327868852458,0.2490974729241877,0.1972318339100345,0.1869639794168096,0.1071999999999999,0.1951640759930915,0.1972318339100345,0.220458553791887,0.1951640759930915,0.1344262295081968,0.1400329489291596,0.0846394984326019,0.128874388254486,0.0161527165932453,0.0532724505327244,0.0812499999999998,0.1107544141252006,-0.0239774330042312,-0.0014430014430013,0.0176470588235293,-0.0184397163120567,0.0712074303405572
