firms,age,agr,cashdebt,egr,invest,lgr,mve_ia,pchsale_pchinvt,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BALZ_07-L^I10,22.0,0.1077336848549972,0.1520892771858582,-0.0198401701655968,0.0263859907788037,0.2492351128208589,0.5295236444371724,-0.1246270397349758,0.0281747039758588,0.008108108108108,0.3214285714285716,0.2251655629139073,0.7209302325581397,0.968085106382979,1.0,1.0555555555555558,1.1637426900584795,1.2839506172839503,1.0670391061452515,1.5517241379310347,1.5,1.4025974025974026,1.3717948717948718,1.269938650306749,1.890625,1.8461538461538465,1.8461538461538465,1.5694444444444446,1.7205882352941178,1.5170068027210886,0.9270833333333336,0.5040650406504066,0.4682539682539683,0.48,0.3167259786476868,0.7874396135265702,0.8877551020408165,1.0555555555555558,1.0903954802259888,1.0903954802259888,1.0441988950276242,0.7619047619047619,1.0555555555555558,1.356687898089172,1.2023809523809526,1.1764705882352944,1.3125,1.356687898089172,1.2839506172839503,1.4025974025974026,1.3125,1.3417721518987342,1.4666666666666668,1.7007299270072993,1.890625,2.2743362831858414,2.490566037735849,2.6633663366336635
BBOU_00-L,22.0,0.0750442086648983,0.1345219925072845,0.2440235951567836,0.0330459770114942,0.0358757062146892,15.233310170967655,0.0127361208791081,0.0503705294812587,0.0815738963531669,-0.0151228733459357,-0.0654708520179372,-0.0721282279608193,-0.0475319926873857,-0.0123222748815167,-0.0387453874538745,0.0019230769230769,0.0316831683168317,0.0910994764397905,0.0831600831600831,0.1204301075268816,0.1616499442586398,0.236061684460261,0.2785276073619631,0.3189873417721518,0.2960199004975126,0.1387978142076502,0.0842872008324662,0.1774011299435027,0.0557244174265452,0.086548488008342,0.0316831683168317,0.1867881548974943,0.1590656284760845,0.0654396728016359,0.0009606147934677,-0.0151228733459357,0.0087124878993223,0.0096899224806201,-0.0351851851851852,-0.0342910101946245,-0.0431588613406795,-0.0431588613406795,-0.0047755491881567,0.0440881763527054,0.0,-0.0387453874538745,-0.0151228733459357,0.0096899224806201,0.0461847389558232,0.040959040959041,0.0399201596806386,0.0676229508196721,0.0676229508196721,0.1073326248671626,0.1085106382978722,0.1240560949298814,0.1313789359391963
BBTU_63-L^C18,21.0,-0.1637964321569234,0.1445356277791836,-0.8158536585365854,-0.0214688392926094,-0.2955819828701707,0.6892585923854471,0.8806415834826381,-0.1193584165173619,0.1279999999999999,-0.1007194244604315,-0.1987179487179488,-0.21875,-0.1379310344827585,-0.2038216560509554,-0.0942028985507246,-0.0942028985507246,0.0,-0.2331288343558282,-0.2378048780487804,-0.1830065359477124,-0.2038216560509554,-0.2816091954022989,-0.375,-0.228395061728395,-0.1197183098591548,-0.1496598639455781,-0.2088607594936709,-0.1721854304635761,-0.1258741258741258,-0.2236024844720497,-0.3589743589743589,-0.4047619047619047,-0.4019138755980861,-0.5210727969348659,-0.5487364620938628,-0.5503597122302157,-0.5098039215686274,-0.5210727969348659,-0.5454545454545454,-0.5210727969348659,-0.6376811594202898,-0.6648793565683646,-0.6565934065934066,-0.6301775147928994,-0.6648793565683646,-0.6397694524495677,-0.6397694524495677,-0.6334310850439883,-0.6376811594202898,-0.6770025839793281,-0.648876404494382,-0.6387283236994219,-0.6428571428571428,-0.6246246246246246,-0.6212121212121212,-0.6212121212121212,-0.6418338108882522
BCQE_67-L^A14,22.0,-0.0235525024533856,0.1293800539083558,-0.3851717902350813,-0.029440628066732,0.1230329041487839,1.1924490263162617,0.0247319636068514,-0.0179509632224168,0.1438127090301002,-0.130813953488372,-0.293144208037825,-0.3078703703703703,-0.254364089775561,-0.2233766233766233,-0.2005347593582888,-0.1601123595505618,-0.1875,-0.1671309192200556,-0.1205882352941175,-0.0911854103343464,0.0602836879432624,0.0101351351351353,0.1589147286821706,0.3842592592592593,0.6338797814207651,0.6519337016574587,0.3778801843317974,0.573684210526316,0.4950000000000001,0.1589147286821706,-0.148148148148148,-0.1529745042492917,-0.0567823343848579,-0.2524999999999999,-0.1940700808625336,-0.0447284345047922,-0.0507936507936507,-0.0228758169934639,0.0528169014084507,-0.0196721311475408,-0.2707317073170731,-0.2253886010362693,-0.2948113207547169,-0.3705263157894736,-0.3910386965376782,-0.3822314049586776,-0.2760290556900725,-0.1808219178082191,-0.1333333333333333,-0.204787234042553,-0.130813953488372,-0.0911854103343464,0.0418118466898955,0.099264705882353,0.1865079365079365,0.2777777777777779,0.2254098360655738
BDAJ_H9-L,15.0,-0.1529062663641123,0.1237393328161365,-8.136363636363638,0.0459067900157095,-0.21375368092846,0.2486016636161835,0.0230603317946338,-0.0032554576790502,0.2421052631578948,-0.1949152542372881,-0.2213114754098361,-0.1949152542372881,-0.1517857142857144,0.0326086956521738,0.144578313253012,0.2179487179487178,0.0795454545454545,0.0674157303370786,0.2179487179487178,0.2837837837837837,0.4615384615384614,0.484375,0.4615384615384614,0.3013698630136985,0.6379310344827587,0.6101694915254237,0.3970588235294117,0.7272727272727271,0.6101694915254237,0.3194444444444444,0.25,0.2837837837837837,0.2179487179487178,0.0795454545454545,0.0,-0.0206185567010309,0.0106382978723404,0.0326086956521738,0.0439560439560438,-0.1284403669724771,-0.0206185567010309,-0.4171779141104295,-0.4444444444444444,-0.4345238095238095,-0.4751381215469613,-0.527363184079602,-0.5153061224489797,-0.5388349514563107,-0.6864686468646864,-0.7021943573667712,-0.7076923076923077,-0.7466666666666667,-0.7277936962750717,-0.7103658536585367,-0.6984126984126984,-0.6468401486988848,-0.6545454545454545
BFRL_28-L,21.0,-0.0978789239647906,-0.021940677752744,-0.2532720637449499,-0.0502834791009461,-0.0616596210959953,0.1011046154249277,1.19266807039165,0.19266807039165,0.0071428571428571,-0.1068580542264753,-0.1371340523882898,-0.0572390572390573,0.2416851441241685,0.2814645308924484,0.261261261261261,0.2334801762114535,0.238938053097345,0.2307692307692308,0.2698412698412697,0.3145539906103285,0.3053613053613053,0.2993039443155452,0.2556053811659191,0.1965811965811965,0.2814645308924484,0.2444444444444444,0.2068965517241379,0.3176470588235294,-0.3333333333333333,-0.3434935521688159,-0.5197255574614066,-0.5096322241681261,-0.7640117994100295,-0.7258932941752325,-0.7904975682753461,-0.7599657093870553,-0.7218082463984103,-0.7165991902834008,-0.7021276595744681,-0.6744186046511629,-0.667063020214031,-0.6909492273730684,-0.6807297605473204,-0.7123780174627632,-0.7425287356321839,-0.7935103244837758,-0.7861779305078275,-0.7848636189012678,-0.7931289250092353,-0.7894736842105263,-0.7914338919925512,-0.792053471964352,-0.7909667786487495,-0.7851937092443422,-0.7752808988764045,-0.778830963665087,-0.7790055248618785
BJJT_37-L,20.0,0.2966239476576951,0.0028794949808802,0.0625984251968503,5.265825451050866e-05,0.2654423807366624,0.7277189273192859,0.2155497534087612,0.2155497534087612,0.3627450980392155,-0.1839999999999999,-0.2301886792452829,-0.2153846153846154,-0.1936758893280631,-0.203125,-0.1707317073170731,-0.1774193548387096,-0.2183908045977011,-0.2527472527472527,-0.0933333333333332,0.0909090909090908,0.02,0.2071005917159765,0.1590909090909091,0.2142857142857144,0.1791907514450867,0.146067415730337,0.146067415730337,0.0625,0.1525423728813559,-0.0727272727272727,-0.0973451327433627,-0.0144927536231883,-0.0555555555555555,-0.1968503937007873,-0.2554744525547445,-0.2554744525547445,-0.2093023255813954,-0.2213740458015267,-0.2608695652173912,-0.3177257525083612,-0.4559999999999999,-0.4559999999999999,-0.4874371859296482,-0.5321100917431193,-0.5188679245283019,-0.5374149659863945,-0.5565217391304347,-0.5446428571428572,-0.5446428571428572,-0.5266821345707656,-0.5255813953488372,-0.495049504950495,-0.5048543689320388,-0.4220963172804532,-0.4035087719298245,-0.3780487804878049,-0.3855421686746987
BLNT_37-L^D19,13.0,0.0745263601599495,0.1003973775880908,0.024246586196878,0.0075446298033288,0.0871870404820469,0.6981737527598529,0.1221160919082076,0.1221160919082076,0.1455938697318008,-0.0711743772241993,-0.0577617328519856,-0.0711743772241993,0.0377733598409542,0.1153846153846154,0.0785123966942149,0.2167832167832166,0.1574279379157428,0.0807453416149068,0.0829875518672198,0.2027649769585253,0.2825552825552824,0.2369668246445497,0.1704035874439462,0.2428571428571426,0.1756756756756754,0.10828025477707,0.1917808219178081,0.044,0.1704035874439462,0.2340425531914891,0.1599999999999999,0.2920792079207921,0.3350383631713554,0.3700787401574803,0.3919999999999999,0.3919999999999999,0.4499999999999999,0.5130434782608695,0.572289156626506,0.544378698224852,0.4262295081967211,0.3994638069705094,0.3384615384615383,0.3957219251336896,0.2608695652173913,0.1347826086956522,0.2167832167832166,0.1599999999999999,0.2253521126760562,0.3148614609571787,0.2428571428571426,0.2794117647058822,0.2639225181598061,0.3316326530612243,0.3248730964467003,0.4621848739495797,0.3049999999999999
BLNV_40-L^F19,13.0,0.1675161059413027,0.6753438159191606,0.1638599171121988,-0.0003913147220233,0.1792396017343824,0.0862853133789827,-1.4750722535111924,-1.90201525869254,0.0,-0.037037037037037,-0.087719298245614,-0.087719298245614,-0.1304347826086956,-0.1746031746031745,-0.1746031746031745,-0.212121212121212,-0.1333333333333333,-0.1333333333333333,-0.1612903225806451,0.1158798283261801,0.0655737704918033,0.0317460317460318,0.0833333333333334,0.1607142857142856,0.1206896551724139,0.1926605504587155,0.1764705882352941,0.25,0.1818181818181816,-0.1666666666666666,0.1206896551724139,0.2206572769953052,-0.068100358422939,-0.2238805970149253,-0.2307692307692307,-0.2571428571428571,-0.2215568862275448,-0.1823899371069182,-0.2352941176470587,-0.0714285714285712,-0.2307692307692307,-0.1999999999999999,-0.2571428571428571,-0.2757660167130918,-0.388235294117647,-0.4157303370786517,-0.4444444444444444,-0.4549266247379454,-0.4526315789473684,-0.4693877551020408,-0.4921875,-0.48,-0.48,-0.4941634241245135,-0.4347826086956521,-0.4583333333333332,-0.4222222222222221
BPVK_29-L,14.0,0.0472031816739817,0.2667918095735633,0.1582526977887568,-0.024752053922732,-0.0099396664117311,25.35119644887917,-0.0282015873758684,-0.0739727790558924,0.053669576462981,0.0650826446280992,0.0706126687435098,0.04989816700611,0.0559918060771593,0.0534741144414168,0.0628865979381443,0.1235016345804576,0.1367144432194045,0.1186256781193491,0.082983193277311,0.1117900790797987,0.1421713441654357,0.2006987577639751,0.3303225806451613,0.2754639175257731,0.3808035714285716,0.1481069042316258,0.101888136800855,0.278099173553719,0.143860946745562,0.2239810051444399,0.1304824561403508,0.2691834222404594,0.4521126760563378,0.4188073394495413,0.4707560627674749,0.5357497517378351,0.6469648562300319,0.4834532374100717,0.4292975970425139,0.3494764397905758,0.3274678111587983,0.2496969696969697,0.2717927631578947,0.2225296442687747,0.1636568848758466,0.1528140141632501,0.1400663472171028,0.1379690949227372,0.100711743772242,0.0654495349638304,0.1271865889212826,0.070242214532872,-0.0187182741116751,-0.0725637181409295,-0.0995633187772926,-0.0438948995363215,-0.0523897058823529
