firms,absacc,acc,age,agr,cashdebt,chpmia,currat,depr,egr,grltnoa,herf,invest,lgr,pchcapx_ia,pchcurrat,pchdepr,pchquick,pchsale_pchrect,pctacc,quick,roic,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BACQ_71-L^J02,0.3005653266331658,-0.3005653266331658,13.0,-0.1213491985445963,0.0375211167422423,-0.7597846816173968,0.8242764323685765,0.1571864345953705,-0.0377122877122876,-0.1292922948073685,3.4736370622917703e-06,-0.1987412724948372,-0.175669099756691,-0.0640791786221936,-0.0294151014954681,0.0040030527320179,0.0883395627256124,0.0709174309561074,-4.317293233082707,0.4232132309509746,0.1654998278434523,-0.0283804627249357,-0.0198412698412697,-0.1157894736842105,-0.0869565217391303,0.0327868852459016,0.4651162790697674,0.4566473988439306,0.7142857142857144,2.15,1.7096774193548383,4.25,4.727272727272728,4.727272727272728,5.146341463414634,4.8604651162790695,4.142857142857143,5.3,3.941176470588236,3.666666666666666,3.7547169811320753,1.8314606741573032,1.8314606741573032,0.6363636363636362,0.4651162790697674,0.0956521739130435,0.0543933054393304,0.1886792452830188,0.0413223140495868,-0.0999999999999999,0.1999999999999999,0.1402714932126696,0.5,0.423728813559322,-0.125,-0.0117647058823529,0.0588235294117647,-0.2075471698113208,-0.3038674033149171,-0.3927710843373494,-0.4568965517241379,-0.4728033472803348,-0.4568965517241379,-0.4939759036144578,-0.4246575342465754,-0.7675276752767528,-0.7868020304568528,-0.754863813229572,-0.7613636363636364,-0.7459677419354839,-0.7529411764705882
BALZ_07-L^I10,0.0430235595843715,0.0430235595843715,13.0,0.3810514346866431,0.2638355745871871,-0.736927836649151,1.5999621809013551,0.412926274764534,0.3857652798777919,-0.0075844614049231,3.5757663781701445e-08,-0.0594609056250417,0.3775085816043206,-0.092007132600578,0.0831841587403734,-0.6109879056589765,0.2296614161575434,0.0586415039016326,0.3751347114725188,1.1999243618027102,-0.0380615075851484,0.2654303062302005,0.0,-0.2941176470588236,-0.2941176470588236,-0.3739130434782608,-0.3009708737864078,-0.5263157894736843,-0.6129032258064516,-0.5609756097560976,-0.6086956521739131,-0.6435643564356436,-0.6210526315789473,-0.6435643564356436,-0.6170212765957447,-0.6230366492146597,-0.55,-0.4418604651162791,-0.4330708661417323,-0.5324675324675325,-0.3571428571428572,-0.2653061224489795,-0.2653061224489795,-0.1111111111111111,-0.1,-0.1529411764705882,-0.0769230769230769,-0.0886075949367088,-0.027027027027027,0.0909090909090908,0.0588235294117645,0.2413793103448276,0.2203389830508475,0.1999999999999999,0.4399999999999999,0.5652173913043477,0.7142857142857142,0.5652173913043477,0.5,0.5,0.4117647058823528,0.7142857142857142,0.6744186046511627,0.846153846153846,0.7142857142857142,0.846153846153846,0.7999999999999998,0.7999999999999998,1.0,1.0,1.0
BBOU_00-L,0.0621890547263681,-0.0621890547263681,13.0,0.0927119484382746,0.1508153371529308,-0.2367110288441681,1.030153586022263,0.1527078085642317,0.101040118870728,0.0055081734186211,0.0001598808877132,0.0296232027764005,0.0910515159893097,-0.0714509852773082,0.0413205625645098,0.256777098290656,0.0977177543691166,-0.0157238405922169,-0.8564437194127243,0.7156545019022122,0.1034641728134878,0.0801179443976411,-0.067842605156038,-0.0764411027568923,-0.0391134289439374,0.0165517241379311,0.0293296089385475,0.0293296089385475,0.1269113149847094,-0.0173333333333333,0.0193637621023512,0.1200607902735562,0.2141680395387148,0.2772963604852687,0.2663230240549827,0.2242524916943522,0.2817391304347827,0.4173076923076924,0.4594059405940593,0.5418410041841004,0.6377777777777778,0.4799196787148594,0.3044247787610619,0.2161716171617163,0.2201986754966887,0.1606299212598425,0.1792,0.077485380116959,0.0967261904761904,0.0264623955431755,0.0902366863905326,0.0681159420289854,0.0483641536273113,0.077485380116959,0.1624605678233439,0.0918518518518518,0.3673469387755104,0.1606299212598425,0.0351123595505618,0.0179558011049723,0.0424328147100423,0.0095890410958905,0.0,0.1588050314465408,0.337568058076225,0.1373456790123455,0.1642969984202211,0.1624605678233439,0.0822320117474302,0.1606299212598425,0.098360655737705
BBTK_30-L^C11,0.1134510869565217,-0.1134510869565217,11.0,0.1364296081277213,0.1818181818181818,-19.29214836247328,1.8613333333333333,0.0887634684453566,0.8411764705882353,0.1253396739130146,3.4318290055045465e-07,0.2216981132075471,-0.108730583824317,-0.0705845775610973,-0.2328427255985267,-0.3980598279380004,-0.2464646464646464,0.6064997804128239,-2.256756756756757,1.8,0.0007898894154818,0.2272727272727272,0.0,0.6666666666666667,0.0,0.0,0.0526315789473683,0.142857142857143,0.3333333333333335,0.6000000000000001,0.4285714285714286,0.4285714285714286,0.4285714285714286,0.6000000000000001,0.6000000000000001,1.0,0.4814814814814814,0.8181818181818183,0.25,1.5,1.5,0.8181818181818183,0.0,0.0,0.0,0.1111111111111111,0.1764705882352941,0.3793103448275863,0.3793103448275863,0.4285714285714286,0.3793103448275863,0.5384615384615385,0.8181818181818183,0.8181818181818183,0.7391304347826086,0.7391304347826086,0.5384615384615385,0.4285714285714286,0.2903225806451615,0.1764705882352941,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0526315789473683,0.0256410256410257,0.0,0.0,0.0,-0.1304347826086956,-0.0476190476190475,-0.0243902439024389
BBTU_63-L^C18,0.0692212078350692,-0.0692212078350692,12.0,0.0199125578979264,0.1282051282051282,-0.2269521310995299,0.5146896399381489,0.0471589978712952,0.0372614107883818,-0.0017573185890016,1.5187165412178795e-05,0.0531145837842517,0.001359989120087,0.1240840001694956,-0.0334126519947519,0.3043053581959103,-0.0381381673758147,-0.0451904075360269,-2.323741007194245,0.4896178484647669,0.0705462412114656,-0.0809182676652555,-0.0284757118927972,0.0067453625632378,0.0222602739726027,0.1138059701492535,0.2012072434607645,0.0756756756756755,0.027538726333907,0.1845238095238095,0.2783725910064238,0.2922077922077921,0.2783725910064238,0.1393129770992365,0.120075046904315,0.1096654275092936,-0.0099502487562189,-0.0815384615384615,-0.1194690265486726,-0.0493630573248408,0.4560975609756097,0.2489539748953972,0.1916167664670658,0.2838709677419353,0.177514792899408,0.0222602739726027,0.0016778523489933,-0.0164744645799012,-0.0927051671732522,-0.1821917808219177,-0.1207658321060383,-0.1322674418604651,0.1264150943396227,0.0240137221269296,0.0566371681415929,0.0934065934065933,0.1892430278884462,0.051056338028169,-0.0954545454545454,-0.2216427640156454,-0.2602230483271376,-0.2719512195121951,-0.2674846625766871,-0.1954177897574124,-0.1471428571428571,-0.0627943485086343,-0.0995475113122171,-0.0700934579439253,-0.1049475262368816,-0.058359621451104,0.0222602739726027
BBXK_89-L^E06,0.0859512760282387,-0.0859512760282387,13.0,-0.0401846422556297,0.0904980330063172,0.5547603714121206,1.7744247073072266,0.0669839034693728,-0.0529835076345994,-0.0790379975682138,6.343268649048167e-05,0.0316886033310461,-0.0198144616478649,-0.1437031145422385,0.0324515770261952,0.0862095447531602,0.0244610237791469,-0.0477332849369547,-519.3076923076923,1.5359810254339927,0.1012611173830437,-0.0146177780489293,0.0989761092150169,-0.0487012987012986,-0.0034013605442175,-0.0608974358974359,-0.0815047021943573,0.0577617328519857,0.1098484848484848,0.3318181818181818,0.2629310344827587,0.273913043478261,0.2310924369747899,0.1767068273092369,0.1269230769230769,0.0390070921985816,-0.0487012987012986,0.0577617328519857,-0.0487012987012986,-0.0487012987012986,-0.1227544910179639,-0.1580459770114942,0.0068728522336769,-0.1227544910179639,-0.2123655913978495,-0.3857442348008385,-0.3503325942350331,-0.3233256351039261,-0.3644251626898047,-0.4163346613545816,-0.3883089770354906,-0.397119341563786,-0.312206572769953,-0.3983572895277207,-0.4032586558044806,-0.4471698113207546,-0.4471698113207546,-0.541471048513302,-0.5180921052631579,-0.5499231950844854,-0.5485362095531587,-0.5697503671071953,-0.5796269727403156,-0.5678466076696165,-0.5684830633284241,-0.5861581920903954,-0.6061827956989247,-0.5936199722607489,-0.6179921773142112,-0.5861581920903954,-0.5826210826210826
BCPS_48-L^C06,0.1244105449946569,-0.1244105449946569,12.0,-0.3951003839133992,0.1093293277037999,0.8517427563750458,1.4643407440017608,0.1570357644853974,-0.521809612440335,-0.5170929696766813,1.5131103713929478e-05,-0.4569041475234438,-0.2504439235741175,0.424952156890077,0.3284622057641138,2.4423628140423195,0.3632376349237049,-0.3072394863598279,-9.303519061583575,1.396324014968083,0.1751632901583084,-0.3572662386337712,-0.1221374045801527,0.0076923076923076,-0.1208053691275167,0.0076923076923076,0.0234375,-0.1178451178451178,-0.1266666666666666,-0.1735015772870661,-0.1656050955414012,-0.0742049469964664,-0.5647840531561461,-0.5581787521079258,-0.5093632958801497,-0.539543057996485,-0.6391184573002755,-0.586750788643533,-0.600609756097561,-0.6335664335664335,-0.6910377358490566,-0.7463697967086157,-0.7139737991266375,-0.704954954954955,-0.7101769911504424,-0.741871921182266,-0.7421259842519685,-0.7372116349047142,-0.7082405345211582,-0.7101769911504424,-0.7075892857142858,-0.6420765027322404,-0.6054216867469879,-0.6309859154929578,-0.6273115220483642,-0.6018237082066868,-0.4932301740812379,-0.6158357771260997,-0.7239199157007377,-0.7036199095022624,-0.6854741896758703,-0.7036199095022624,-0.7059483726150393,-0.6757425742574257,-0.6257142857142857,-0.6213872832369942,-0.5950540958268933,-0.6219336219336219,-0.6083707025411061,-0.6,-0.5760517799352751
BCQE_67-L^A14,0.0321227219090074,-0.0321227219090074,13.0,0.1092367256637168,0.0683085501858736,-0.6406047194659708,0.9219501530389156,0.1726105563480741,-0.1943359375,0.043398452864819,6.013527507704128e-05,0.008987831858407,0.1606425702811245,-0.1830308082795377,-0.0050396618398252,-0.043834144606215,-0.0450523829197027,-0.2053589906987712,-3.141025641025641,0.6567555749890687,0.0912563088255354,-0.1296214301527562,-0.0173076923076922,-0.34301958307012,-0.3942923704135119,-0.3984962406015037,-0.3442622950819671,-0.4399569197630587,-0.5135640785781104,-0.4310722100656455,-0.4763343403826787,-0.452054794520548,-0.3942923704135119,-0.6602417510617444,-0.638135003479471,-0.6439575487846627,-0.622778382299601,-0.7104677060133631,-0.6621182586094867,-0.6829268292682926,-0.6901072705601907,-0.7358394716789434,-0.7014925373134329,-0.7007194244604316,-0.6832165702101736,-0.7344228804902961,-0.7304302747537583,-0.7073719752391672,-0.6875938720336436,-0.7193739881273611,-0.6795069337442219,-0.6592398427260813,-0.6120850428944423,-0.6244131455399061,-0.5760293518141052,-0.6481732070365358,-0.5213989875747814,-0.5760293518141052,-0.6731615336266499,-0.7042934319021894,-0.7629359471164805,-0.7393483709273183,-0.7239915074309979,-0.721627408993576,-0.6700507614213198,-0.7018348623853211,-0.6833130328867235,-0.6988126267014191,-0.7248677248677249,-0.6735718769617074,-0.6738789589212919
BCZB_W7-L^G07,0.0631005306180983,-0.0631005306180983,13.0,-0.0175322213798332,0.1230741669652454,0.1105014179206673,0.8578034682080925,0.0683829444891391,0.0356389708983551,-0.0783976289497586,0.0002892203044451,-0.0830174374526156,-0.0621419892379795,0.0939465665139903,0.1325405230607542,0.0660267569648941,0.2422356032748602,-9.535654901916963,-2.519083969465649,0.6813872832369943,0.047725653810929,0.0597996435375822,-0.0692640692640693,-0.0815109343936382,-0.072289156626506,0.0221238938053098,0.019867549668874,0.0620689655172415,0.1079136690647482,0.0176211453744492,0.03125,0.024390243902439,0.0845070422535212,0.1159420289855073,0.2554347826086955,0.2833333333333334,0.4855305466237942,0.203125,0.346938775510204,0.5147540983606558,0.2254641909814323,0.1578947368421053,0.2287234042553192,0.1026252983293556,0.0896226415094338,-0.0609756097560975,0.0819672131147541,-0.0170212765957447,0.0620689655172415,0.024390243902439,0.05,0.1186440677966103,-0.0552147239263802,-0.1615245009074409,-0.1866197183098591,-0.247557003257329,-0.288135593220339,-0.2413793103448275,-0.2413793103448275,-0.2584269662921349,-0.1837455830388692,-0.1538461538461538,-0.2376237623762375,-0.1332082551594746,-0.1749999999999999,-0.2061855670103093,-0.1866197183098591,-0.1894736842105263,-0.12,-0.0666666666666666,-0.0513347022587269
BDAJ_H9-L,0.2943997222644129,-0.2943997222644129,6.0,-0.4889508196721311,-0.1313369737537431,3.744411090595992,1.872883563427976,0.1727249291054395,-0.5514486391571555,-0.5755202117732959,3.128290540402744e-06,-0.5726229508196722,-0.4673326133909287,-0.2259672636552117,0.5285651367253398,1.4082080043621714,0.5841046568840266,0.0538482084999447,-2.1173533083645446,1.7030476686637146,0.4940212077912311,-0.1213130818226359,-0.0516717325227963,0.1228668941979522,0.0751633986928104,0.2702702702702704,0.2462121212121211,0.28515625,0.3999999999999999,0.3539094650205761,0.3003952569169961,0.3708333333333333,0.4059829059829061,0.4120171673819741,0.4242424242424243,0.5592417061611374,0.6532663316582914,0.6127450980392157,0.5893719806763287,0.5231481481481481,0.5518867924528301,0.2095588235294117,0.200729927007299,0.2140221402214022,0.1077441077441077,-0.0886426592797783,-0.1795511221945136,-0.0518731988472622,-0.0090361445783131,-0.0784313725490195,0.0544871794871795,-0.0030303030303029,0.1584507042253522,0.0217391304347824,0.0444444444444445,-0.0961538461538461,0.082236842105263,-0.1342105263157894,-0.2785087719298245,-0.270509977827051,-0.3419999999999999,-0.4018181818181818,-0.4176991150442478,-0.2955032119914347,-0.2384259259259259,-0.2985074626865672,-0.3145833333333333,-0.2894168466522677,-0.345924453280318,-0.329938900203666,-0.3419999999999999
