firms,absacc,acc,age,agr,cashdebt,chpmia,currat,depr,egr,grltnoa,herf,invest,lgr,mve_ia,pchcapx_ia,pchsale_pchrect,pctacc,quick,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BALZ_07-L^I10,0.0591054893179204,-0.0591054893179204,15.0,-0.0453556049779965,0.0782982849524271,1.6017711589591732,1.2042656057210486,0.4001977680463343,-0.0103374292958844,-0.041529988500877,1.5306186969536018e-08,0.0181528888468272,-0.0656279001611878,0.1445724750251622,0.1527975159869318,-0.0593513653656937,-4.681687440076702,0.8386422582026039,-0.0361363743620513,0.0869565217391303,-0.0212765957446807,-0.1153846153846154,0.1219512195121952,0.0952380952380953,0.2105263157894736,0.3529411764705881,0.5862068965517244,0.4375,0.5862068965517244,0.4838709677419355,0.1794871794871795,0.3529411764705881,0.7692307692307692,0.3529411764705881,0.393939393939394,0.2777777777777779,-0.0212765957446807,-0.0799999999999999,-0.0799999999999999,-0.0980392156862745,-0.1785714285714286,-0.352112676056338,-0.3947368421052631,-0.1636363636363637,-0.1320754716981131,-0.361111111111111,-0.361111111111111,-0.5490196078431373,-0.5490196078431373,-0.6,-0.5533980582524272,-0.6973684210526316,-0.7526881720430108,-0.7195121951219512,-0.75,-0.7722772277227723,-0.7578947368421052,-0.7722772277227723,-0.7553191489361701,-0.7591623036649214,-0.7125,-0.6434108527131783,-0.6377952755905512,-0.7012987012987013,-0.5892857142857143,-0.5306122448979591,-0.5306122448979591,-0.4320987654320988
BBOU_00-L,0.1091957336408186,-0.1091957336408186,15.0,-0.1241550857081057,0.0310803055052757,-1.513566677803834,0.9427402862985684,0.1398176291793313,-0.1744709215130811,-0.1122513692706832,6.673280721262119e-05,-0.0620234683393716,-0.1024545530702856,26.592742804376584,-0.43608710108967,-0.0636926527632136,-24.92105263157895,0.6224072451066316,-0.1632689239496543,0.0544412607449855,0.0672782874617736,0.0325443786982249,0.1009463722397476,0.0838509316770186,0.0607902735562311,0.0219619326500732,0.0640243902439026,0.1009463722397476,0.0838509316770186,0.0340740740740741,0.0624048706240487,-0.043835616438356,-0.12531328320802,-0.1096938775510203,-0.0529172320217096,-0.1797884841363101,-0.1883720930232557,-0.2287292817679558,-0.2396514161220042,-0.1977011494252872,-0.1768867924528302,-0.1108280254777068,-0.0630872483221476,-0.0028571428571427,-0.0028571428571427,0.0160116448326055,-0.0529172320217096,-0.12531328320802,-0.089960886571056,-0.0372413793103447,-0.0251396648044692,-0.0251396648044692,0.0672782874617736,-0.0693333333333332,-0.0345781466113416,0.0607902735562311,0.1499176276771006,0.2097053726169846,0.1993127147766322,0.1594684385382061,0.213913043478261,0.3423076923076924,0.3821782178217823,0.4602510460251046,0.5511111111111111,0.4016064257028111,0.2353982300884955,0.1518151815181518
BBTK_30-L^C11,0.1134510869565217,-0.1134510869565217,11.0,0.1364296081277213,0.1818181818181818,12.219694704504596,1.8613333333333333,0.0887634684453566,0.8411764705882353,0.1253396739130146,2.64221586443286e-07,0.2216981132075471,-0.108730583824317,0.0026118673014263,-0.2451156813533802,0.6064997804128239,-2.256756756756757,1.8,0.2272727272727272,0.0,-0.111111111111111,0.142857142857143,0.142857142857143,0.0,0.0,0.0,-0.1999999999999999,-0.2727272727272727,-0.1999999999999999,-0.0476190476190475,0.0810810810810811,0.0810810810810811,0.0,0.5384615384615385,0.5384615384615385,0.1764705882352941,0.1764705882352941,0.1764705882352941,0.1764705882352941,0.1764705882352941,-0.0476190476190475,-0.0476190476190475,-0.0476190476190475,-0.0476190476190475,-0.0476190476190475,0.0,0.0,0.6666666666666667,0.0,0.0,0.0526315789473683,0.142857142857143,0.3333333333333335,0.6000000000000001,0.4285714285714286,0.4285714285714286,0.4285714285714286,0.6000000000000001,0.6000000000000001,1.0,0.4814814814814814,0.8181818181818183,0.25,1.5,1.5,0.8181818181818183,0.0,0.0
BBTU_63-L^C18,0.0753488192324044,-0.0753488192324044,15.0,0.0400149809781001,0.1179786665684125,-0.0583768661644634,0.8406364110589463,0.0810558280775519,-0.0107679229243413,-0.0330073822131131,5.972373440800692e-05,0.0389505430604562,0.0882930019620667,3.990588292558765,0.0106783150935628,0.7366897530466435,-3.48125,0.825943314206225,0.6299507209344771,0.0993657505285412,0.0774487471526197,-0.0104602510460251,-0.0063025210084032,0.0653153153153154,0.082379862700229,0.2749326145552562,0.4204204204204205,0.2923497267759563,0.2190721649484537,0.1736972704714641,0.0873563218390807,0.1208530805687204,0.2447368421052633,0.0106837606837608,0.0350109409190373,-0.1109022556390977,-0.2010135135135135,-0.2271241830065359,-0.2129783693843593,-0.1256931608133086,-0.0670611439842209,-0.0707269155206286,-0.0482897384305833,0.1051401869158878,0.0653153153153154,-0.1844827586206895,-0.2077051926298156,-0.2023608768971331,-0.1900684931506848,-0.1175373134328358,-0.0482897384305833,-0.1477477477477476,-0.1858864027538724,-0.0615079365079364,0.0128479657387581,0.0238095238095239,0.0128479657387581,-0.0973282442748091,-0.1125703564727954,-0.1208178438661709,-0.2155887230514095,-0.2723076923076922,-0.3023598820058997,-0.2468152866242038,0.153658536585366,-0.0104602510460251,-0.0558882235528941,0.0172043010752689
BBXK_89-L^E06,0.0986815219495408,-0.0986815219495408,15.0,-0.0606907483106698,0.1827750951687488,0.4551810397718001,1.9590803502293168,0.068382288725219,-0.0139226949664103,-0.0333096738577023,4.885590686416577e-05,0.0352326131086455,-0.0957454571991533,7.2430150117078975,0.1706689648367476,0.066070869114946,-1.4322580645161291,1.7435821073321816,-0.0071539199055977,-0.0509090909090909,-0.0740740740740741,-0.0614334470989761,-0.0582191780821917,-0.0709459459459459,-0.003623188405797,0.0223048327137547,0.0110294117647058,-0.0614334470989761,-0.0614334470989761,-0.0863787375415281,-0.1459627329192546,-0.2403314917127071,-0.1100323624595468,-0.156441717791411,-0.124203821656051,-0.2465753424657534,-0.2403314917127071,-0.2647058823529412,-0.2527173913043479,-0.3969298245614034,-0.3778280542986425,-0.3559718969555034,-0.3226600985221673,-0.2097701149425287,-0.0863787375415281,-0.1459627329192546,-0.0614334470989761,-0.1071428571428572,-0.064625850340136,-0.1185897435897436,-0.1379310344827585,-0.0072202166064981,0.0416666666666665,0.25,0.185344827586207,0.1956521739130436,0.1554621848739497,0.1044176706827308,0.0576923076923077,-0.0248226950354609,-0.1071428571428572,-0.0072202166064981,-0.1071428571428572,-0.1071428571428572,-0.1766467065868263,-0.2097701149425287,-0.0549828178694158,-0.1766467065868263
BCPS_48-L^C06,0.0538839778252993,-0.0538839778252993,15.0,0.0501815135437028,0.0781949707199449,0.9955203474967949,1.4671602906897026,0.0784266984505363,0.0153945875871009,0.0147377310432137,3.9304799412609055e-06,0.0907846970120078,0.0711673949879603,2.144858811157605,1.4020813009947994,-0.052994350666336,-3.956,1.3847525023995613,-0.1439034415754269,-0.1205673758865247,0.1235059760956176,0.0888030888030888,0.2314410480349344,0.205128205128205,0.1848739495798319,0.4099999999999999,0.630057803468208,0.7735849056603772,0.7195121951219512,0.7195121951219512,0.5243243243243241,0.5326086956521738,0.6491228070175439,0.2477876106194689,0.3364928909952607,0.1557377049180328,0.0483271375464684,0.010752688172043,0.1370967741935482,0.3557692307692306,0.2477876106194689,0.1848739495798319,0.146341463414634,0.3557692307692306,0.5666666666666664,0.2260869565217391,0.0763358778625953,0.0846153846153845,-0.0536912751677852,0.0846153846153845,0.1015625,-0.0505050505050506,-0.06,-0.1104100946372239,-0.1019108280254778,-0.0035335689045937,-0.5315614617940199,-0.524451939291737,-0.4719101123595506,-0.5043936731107206,-0.6115702479338843,-0.555205047318612,-0.5701219512195121,-0.6055944055944056,-0.6674528301886793,-0.7270087124878993,-0.6921397379912664,-0.6824324324324325
BCQE_67-L^A14,0.3119629874421679,-0.3119629874421679,15.0,-0.3612873278663159,-0.2294919944653093,-1.820691730625705,1.5243977764051884,0.3193181818181818,-1.7152777777777777,-0.2994995751108946,1.885631045141637e-05,-0.2294600030945381,-0.3339370986332949,0.861324160111062,-0.4248857082749108,0.131916620104281,-1.145631067961165,1.2223594811612106,-0.2802639127940333,-0.3342391304347826,0.1464174454828661,-0.1067961165048543,0.1870967741935483,0.5726495726495728,0.7037037037037037,1.2439024390243905,2.1452991452991457,1.0674157303370788,-0.399673735725938,-0.4025974025974026,-0.524547803617571,-0.495890410958904,-0.4705035971223021,-0.5770114942528735,-0.5282051282051281,-0.6498572787821122,-0.7027463651050081,-0.7090909090909091,-0.746031746031746,-0.6841201716738197,-0.7284132841328413,-0.7358219669777459,-0.6948590381426203,-0.5060402684563758,-0.1929824561403508,-0.639921722113503,-0.6461538461538461,-0.7675300063171193,-0.7856726849155504,-0.7871602082128397,-0.7679697351828499,-0.8018309100700054,-0.8278765201122544,-0.7986870897155361,-0.8147029204431017,-0.8061116965226555,-0.7856726849155504,-0.8797778503756942,-0.871955462769659,-0.8740157480314961,-0.8665215814290896,-0.8975501113585747,-0.8804418453541261,-0.8878048780487805,-0.8903456495828367,-0.906527813055626,-0.894374282433984,-0.8941007194244605
BCZB_W7-L^G07,0.0533287161284737,-0.0533287161284737,15.0,0.086713034052931,0.1318497065772426,0.0541247987448222,0.8699204021784667,0.0545092838196286,0.0319719471947194,0.0107350012985888,0.0002275045988709,0.0736157528678529,0.1293411230120091,6.789606846806225,0.1162745014484058,-0.0389075292955714,-1.3568281938325992,0.7023460410557185,0.0156158955832653,0.0118694362017803,0.0732484076433122,0.0597484276729558,0.1158940397350993,0.1620689655172413,0.0906148867313916,0.22992700729927,0.3373015873015874,0.2669172932330828,0.199288256227758,0.0564263322884013,-0.0088235294117646,0.0630914826498423,0.0941558441558441,-0.0612813370473537,-0.0231884057971014,-0.1918465227817745,-0.2180974477958235,-0.2641921397379912,-0.262582056892779,-0.2860169491525423,-0.2460850111856822,-0.19377990430622,-0.1859903381642511,-0.2180974477958235,-0.1800486618004866,-0.2162790697674418,-0.2705627705627705,-0.3300198807157057,-0.3232931726907631,-0.2544247787610618,-0.2560706401766004,-0.2252873563218389,-0.1918465227817745,-0.2577092511013216,-0.2477678571428572,-0.2527716186252771,-0.2089201877934271,-0.1859903381642511,-0.0842391304347826,-0.0638888888888888,0.0836012861736335,-0.1223958333333332,-0.0174927113702624,0.1049180327868852,-0.106100795755968,-0.1553884711779448,-0.1037234042553191,-0.1957040572792363
BDAJ_H9-L,0.0995056109236443,-0.0995056109236443,9.0,0.1080231596360629,0.1565847636493967,-0.4534785971911049,1.388252929953666,0.118152390438247,-0.2505688282138794,-0.0093123021789724,2.777556309674786e-06,0.0343534601599117,0.4034264931087289,2.0356760419078044,-0.0692839469824335,0.2577405495858088,-1.870206489675516,1.2925865358408286,0.3149665437662162,0.0277777777777779,0.0790190735694822,0.0,-0.0173697270471464,0.1379310344827586,0.1282051282051282,0.1785714285714286,0.1963746223564955,0.2147239263803682,0.2073170731707316,0.0702702702702702,0.0179948586118252,-0.0457831325301205,0.168141592920354,0.0790190735694822,0.233644859813084,0.076086956521739,-0.0025188916876575,0.0366492146596859,-0.027027027027027,0.1379310344827586,0.1314285714285714,0.2413793103448276,0.2611464968152865,0.4943396226415095,0.5652173913043479,0.2692307692307691,0.2036474164133739,0.3515358361774743,0.2941176470588236,0.528957528957529,0.5,0.546875,0.6851063829787234,0.6296296296296295,0.5652173913043479,0.6500000000000001,0.6923076923076923,0.6995708154506437,0.7142857142857142,0.8767772511848342,0.9899497487437184,0.9411764705882352,0.9130434782608696,0.8333333333333333,0.8679245283018866,0.4558823529411764,0.4452554744525545,0.4612546125461254
BDCK_44-L^L08,0.1048727458754316,-0.1048727458754316,15.0,-0.0510967098703888,0.090804332795575,-0.4226776250636819,1.056758775205377,0.1148325358851674,-0.0828729281767955,-0.1000127893592498,2.1909343720133458e-07,-0.0533399800598205,-0.0259326660600546,0.0003876386841204,0.0772276328676564,0.1261365081871126,-9.534883720930234,1.047796863330844,-0.0453582774444053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0625,-0.0625,-0.0625,-0.0625,-0.0625,-0.0625,-0.1176470588235295,-0.1176470588235295,-0.1176470588235295,-0.1176470588235295,-0.1176470588235295,-0.1176470588235295,-0.1176470588235295,-0.1176470588235295,-0.1176470588235295,-0.1176470588235295,-0.1176470588235295,-0.1176470588235295,-0.1176470588235295,-0.1176470588235295,-0.1176470588235295,-0.1176470588235295,-0.1176470588235295,-0.1428571428571428,-0.1428571428571428,-0.1428571428571428,-0.1428571428571428,-0.1428571428571428,-0.1428571428571428,-0.1428571428571428,-0.1176470588235295,-0.1428571428571428,-0.1428571428571428,-0.1428571428571428,-0.1176470588235295,-0.1176470588235295,-0.1176470588235295,-0.1176470588235295,-0.1176470588235295,-0.1176470588235295,-0.1176470588235295
