firms,absacc,acc,age,agr,chpmia,currat,egr,herf,invest,pchcapx_ia,pchcurrat,pchquick,pchsale_pchinvt,pchsale_pchrect,pctacc,quick,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
FSJK_29-L,0.0507367250486516,-0.0507367250486516,4.0,0.0818984228042251,0.2200065086694496,1.5280470914127424,-0.0292005744375298,1.185656199594343e-06,0.1390536825350889,1.31176782582374,-0.092809979568724,-0.1536311128018561,-0.0964713830830151,-0.0325398684481755,-0.856807511737089,1.018005540166205,0.0895189550812361,0.1094890510948904,0.0498084291187741,0.011070110701107,0.1512605042016808,0.1093117408906882,-0.0108303249097472,-0.0519031141868512,-0.0551724137931033,0.0916334661354583,0.1093117408906882,0.096,0.2511415525114155,0.1610169491525426,0.0916334661354583,0.0498084291187741,0.0223880597014924,0.2177777777777778,0.2568807339449541,0.2232142857142856,0.3047619047619048,0.0916334661354583,0.2123893805309735,0.442105263157895,0.4051282051282052,0.3110047846889954,0.4972677595628416,0.442105263157895,0.2626728110599079,0.0538461538461538,0.0223880597014924,0.0378787878787878,0.1759656652360515,0.0916334661354583,0.1138211382113822,0.057915057915058,0.0185873605947957,0.0378787878787878,0.0745098039215688,0.0300751879699248,-0.0214285714285712,0.078740157480315,0.0830039525691701,0.1048387096774194,0.1275720164609053,0.1369294605809128,0.0458015267175573,0.1416666666666668,0.2744186046511629,0.3838383838383838
FSJQ_07-L^A06,0.0132664983228432,-0.0132664983228432,4.0,-0.0114666866521771,1.170687710004592,1.2812063669366098,0.1904946653734239,2.6417885724695768e-06,0.0467660945814285,-1.1474653108102084,-0.1236611382926422,-0.1154842768676176,-0.0122754479015077,-0.0590505723931633,-0.6089965397923893,1.0033510192683608,-0.1035996488147497,0.0597826086956521,0.0635838150289018,0.2185430463576159,0.393939393939394,0.1719745222929936,0.1870967741935483,-0.0160427807486631,0.0054644808743169,0.2105263157894736,0.2026143790849672,0.2602739726027399,0.4375,0.3529411764705881,0.0109890109890109,0.0,-0.1067961165048543,-0.0707070707070706,0.0823529411764707,-0.0935960591133003,-0.1598173515981734,-0.1785714285714286,-0.1748878923766815,-0.0366492146596857,0.0454545454545454,0.0635838150289018,0.1645569620253164,0.0222222222222221,0.03954802259887,-0.0980392156862745,-0.1674208144796379,-0.2236286919831224,-0.1024390243902437,-0.136150234741784,-0.1598173515981734,-0.1822222222222221,-0.264,-0.1481481481481481,-0.1822222222222221,-0.2755905511811023,-0.2170212765957446,-0.2365145228215768,-0.1965065502183406,-0.2068965517241378,-0.2236286919831224,-0.2610441767068273,-0.2459016393442622,-0.2136752136752135,-0.1481481481481481,-0.1520737327188939
FSJV_53-L^B01,0.1742290520195203,-0.1742290520195203,5.0,0.012015715450606,0.3520105083707039,1.642011642949547,0.0176406298029304,6.921713268066766e-08,0.034766727991967,0.2708398316504449,0.1450027258629836,0.1571849352623896,-0.1359560142739549,-0.0026214553542041,-3.228926132836748,1.291914618369987,-0.0331646532307602,0.2321428571428569,0.0370370370370369,-0.0175438596491226,0.0566037735849056,0.0,-0.1384615384615384,-0.2911392405063291,-0.2432432432432432,-0.111111111111111,-0.111111111111111,-0.0508474576271185,-0.0175438596491226,-0.0344827586206895,-0.1515151515151515,-0.1249999999999998,-0.096774193548387,-0.0508474576271185,-0.0344827586206895,-0.0666666666666665,-0.0666666666666665,-0.1384615384615384,-0.1249999999999998,0.1666666666666667,0.0566037735849056,0.0566037735849056,0.142857142857143,0.2444444444444444,0.0,-0.111111111111111,-0.1884057971014491,-0.2222222222222221,-0.1249999999999998,-0.2112676056338027,-0.232876712328767,-0.2432432432432432,-0.2911392405063291,-0.2222222222222221,-0.2533333333333333,-0.3777777777777777,-0.3563218390804596,-0.3333333333333332,-0.325301204819277,-0.3563218390804596,-0.3086419753086419,-0.2911392405063291,-0.2432432432432432,-0.2112676056338027,-0.0508474576271185,-0.1249999999999998
FSKF_44-L^C02,0.00144551330992,-0.00144551330992,4.0,-0.0981375358166189,1.429525808580478,0.9144756724085826,-0.1308916241368959,4.010091623013417e-09,-0.0742081623170448,-2.294812373657863,0.0320588213217249,0.0434237610613818,-0.0574638875545616,-0.0872287442034326,-0.1553610503282275,0.5162284678150498,-0.0797223828802775,0.0,-0.1304347826086956,-0.1304347826086956,-0.1489361702127658,-0.2156862745098039,-0.2452830188679244,-0.2452830188679244,-0.2307692307692307,-0.1666666666666666,-0.1999999999999999,-0.1999999999999999,-0.2156862745098039,-0.2307692307692307,-0.2452830188679244,-0.2592592592592593,-0.2592592592592593,-0.2727272727272727,-0.2727272727272727,-0.2857142857142857,-0.2857142857142857,-0.2982456140350876,-0.2982456140350876,-0.2857142857142857,-0.3220338983050846,-0.3333333333333332,-0.3220338983050846,-0.3103448275862068,-0.3548387096774192,-0.3939393939393939,-0.4117647058823529,-0.4029850746268657,-0.4029850746268657,-0.3939393939393939,-0.3939393939393939,-0.3939393939393939,-0.4029850746268657,-0.4029850746268657,-0.4029850746268657,-0.4736842105263158,-0.5,-0.5061728395061729,-0.4202898550724636,-0.3220338983050846,-0.3220338983050846,-0.3220338983050846,-0.3103448275862068,-0.2452830188679244,-0.2156862745098039,-0.2727272727272727
FSKO_65-L^D00,0.153451484111069,-0.153451484111069,4.0,-0.0540341008964668,3.9292526470356215,1.5297491039426525,-0.1605821410952146,2.182896726261495e-05,-0.0658112146247144,-1.6838848643817592,-0.1344339060955714,0.0696582577641983,0.1989495917163111,-0.0094348742921531,-1.609931766489765,0.8620071684587814,-0.0899817059936125,0.1448275862068968,-0.0522875816993464,0.2150837988826814,0.3853503184713374,0.4077669902912622,-0.0522875816993464,-0.3287037037037038,-0.375,-0.2525773195876289,-0.2176258992805755,-0.2434782608695652,-0.2245989304812835,-0.2915309446254072,-0.4827586206896552,-0.5478170478170479,-0.6217391304347826,-0.5983379501385042,-0.5813282001924929,-0.6034639927073838,-0.6326013513513513,-0.6413849958779885,-0.6808510638297873,-0.6266094420600858,-0.6371976647206006,-0.635678391959799,-0.6136767317939609,-0.5813282001924929,-0.6052631578947368,-0.6666666666666667,-0.6666666666666667,-0.6539379474940334,-0.5853193517635844,-0.5853193517635844,-0.5945945945945946,-0.6282051282051282,-0.6428571428571429,-0.6088129496402878,-0.6310432569974554,-0.6875,-0.6852387843704776,-0.7058823529411764,-0.7151277013752456,-0.7169811320754718,-0.7134387351778657,-0.7048846675712348,-0.6763392857142858,-0.6609508963367108,-0.6088129496402878,-0.5926966292134832
FSKX_06-L^D98,0.0921853444778057,-0.0921853444778057,4.0,0.0759770889487871,-0.1696243538795897,1.5501046268309695,-0.014882655981683,4.8970964730948816e-06,0.127021563342318,-24.343749289381005,-0.0319764724301412,-0.0740991374371159,-0.0944146855701852,-0.0242660373272703,-4.33587786259542,0.8960706812369217,0.0231856322685117,0.2608695652173913,-0.034965034965035,-0.0281690140845071,0.1311475409836064,-0.0142857142857143,0.0,-0.1585365853658537,0.0,0.1596638655462183,0.2321428571428569,0.2660550458715593,0.2321428571428569,0.2660550458715593,-0.0921052631578948,-0.142857142857143,-0.2159090909090909,-0.1038961038961039,-0.08,-0.1038961038961039,-0.1834319526627219,-0.2290502793296089,-0.2540540540540541,-0.0738255033557048,-0.0675675675675676,-0.0675675675675676,-0.034965034965035,-0.0547945205479452,-0.1096774193548387,-0.188235294117647,-0.2736842105263158,-0.2290502793296089,-0.1210191082802548,-0.1585365853658537,-0.2540540540540541,-0.3134328358208955,-0.31,-0.2659574468085106,-0.2580645161290323,-0.3365384615384615,-0.448,-0.4102564102564102,-0.3727272727272728,-0.3698630136986301,-0.3201970443349753,-0.3397129186602871,-0.3134328358208955,-0.2659574468085106,-0.1210191082802548,-0.1686746987951807
FSLO_06-L^E10,0.0953807655315056,-0.0953807655315056,4.0,0.066068759342302,0.4191718575530319,1.5590745634937828,0.0307531243865732,1.5651611016478244e-06,0.0949793370262903,2.003783622515765,-0.1798152783813078,-0.1685891701975825,-0.0896458257470546,0.0007566708629008,-1.647456630402823,0.8054677007062087,0.0152963671128107,0.0730478589420653,0.0127551020408163,0.0502645502645504,0.0076142131979695,-0.0479616306954435,-0.0997732426303854,-0.2059999999999999,-0.1947261663286003,-0.0317073170731706,-0.1138392857142858,-0.0997732426303854,-0.019753086419753,-0.0479616306954435,-0.0767441860465115,-0.1138392857142858,-0.0658823529411763,-0.0025125628140703,0.0846994535519125,-0.0025125628140703,0.0258397932816538,-0.0074999999999999,0.1214689265536723,0.3549488054607508,0.3016393442622953,0.2484276729559749,0.4542124542124544,0.4436363636363636,0.3412162162162162,0.0876712328767124,0.0729729729729729,0.1183098591549296,0.2683706070287541,0.2103658536585366,0.3102310231023104,0.2215384615384616,0.2066869300911855,0.305921052631579,0.2484276729559749,0.2066869300911855,0.1278409090909091,0.1214689265536723,0.2329192546583851,0.2329192546583851,0.2177914110429448,0.2367601246105919,0.2683706070287541,0.2806451612903227,0.475836431226766,0.5753968253968256
FSLV_X2-L^J11,0.078041237113402,0.078041237113402,4.0,-0.0811078140454995,-0.4881515119008049,0.9057591623036648,0.0320438799076213,9.090892502838505e-06,-0.0891196834817012,-2.1891268799781525,-0.0240903607034676,-0.0537353922283339,-0.0717768231816695,-0.0799118799115373,1.1902515723270444,0.5696335078534032,-0.1971174226367104,0.0169491525423728,0.0727272727272727,0.1799999999999999,0.277056277056277,0.0805860805860805,-0.078125,-0.144927536231884,-0.1167664670658682,-0.0100671140939597,-0.0296052631578946,0.0766423357664234,0.1048689138576779,0.0278745644599303,-0.0694006309148265,-0.0752351097178682,-0.1006097560975608,0.0137457044673539,0.0207612456747405,0.0611510791366907,-0.0067340067340067,-0.0359477124183007,-0.0327868852459016,0.0611510791366907,0.0925925925925925,0.0688405797101447,0.0498220640569393,0.0535714285714286,-0.0166666666666667,-0.0950920245398773,-0.0390879478827361,-0.0133779264214046,0.0966542750929368,0.0350877192982457,0.1007462686567164,-0.0809968847352025,-0.1759776536312848,-0.1033434650455926,-0.1643059490084985,-0.2317708333333332,-0.2942583732057415,-0.2857142857142857,-0.2133333333333333,-0.206989247311828,-0.1547277936962749,-0.1535150645624103,-0.139941690962099,-0.1939890710382513,-0.1571428571428571,0.0350877192982457
FSMA_41-L^C04,0.0610148256420964,-0.0610148256420964,4.0,0.3596945060359695,-0.3729619240722631,0.8838800210489387,0.7737306843267108,5.667896810259078e-05,0.1720620842572062,0.3734367943457751,0.3766590199675953,0.9632685914836436,0.1988274111844367,-0.2520766363528129,-0.556783536585366,0.653306437467111,0.0518449322746378,0.0396825396825397,0.024390243902439,0.1283582089552237,0.1351351351351351,0.0738636363636362,0.0708215297450425,0.0708215297450425,0.052924791086351,0.2038216560509553,0.1317365269461077,0.2154340836012862,0.3548387096774192,0.3125,0.3745454545454545,0.2945205479452055,0.2352941176470586,0.2154340836012862,0.3125,0.277027027027027,0.268456375838926,0.3451957295373664,0.4372623574144487,0.4372623574144487,0.575,0.5491803278688525,0.6016949152542372,0.6153846153846154,0.6223175965665235,0.5684647302904562,0.5619834710743801,0.6153846153846154,0.8712871287128712,0.9187817258883249,0.8529411764705881,0.8086124401913877,0.8439024390243903,0.8439024390243903,0.7746478873239437,0.726027397260274,0.5555555555555554,0.6085106382978722,0.8712871287128712,0.9285714285714286,0.9894736842105264,1.0883977900552484,1.0883977900552484,0.9894736842105264,1.223529411764706,1.3924050632911391
FSMD_62-L^K00,0.080082411430107,-0.080082411430107,4.0,-0.0935018358807958,1.3554950027420638,1.0852808026428484,-0.3089871611982882,1.1408131689857364e-05,-0.035607548458714,-8.900611088710088,-0.0829702286282644,-0.0397407665024652,0.1373757188605536,-0.0885067907539818,-1.1505791505791505,0.8771564908846201,-0.0925925925925926,-0.0684931506849314,-0.1097560975609756,0.0428571428571429,0.0579710144927536,-0.2065217391304348,-0.4065040650406504,-0.5521472392638036,-0.5548780487804879,-0.4859154929577465,-0.455223880597015,-0.5379746835443038,-0.5828571428571429,-0.562874251497006,-0.6403940886699507,-0.6726457399103138,-0.642156862745098,-0.6490384615384616,-0.6313131313131313,-0.6681818181818182,-0.6556603773584906,-0.7091633466135459,-0.7125984251968505,-0.6588785046728972,-0.6490384615384616,-0.6439024390243901,-0.6117021276595744,-0.5898876404494382,-0.635,-0.6853448275862069,-0.6588785046728972,-0.6368159203980099,-0.6256410256410256,-0.6523809523809524,-0.6403940886699507,-0.6919831223628692,-0.688034188034188,-0.6294416243654822,-0.6217616580310881,-0.6769911504424779,-0.6741071428571429,-0.6798245614035088,-0.6711711711711712,-0.6983471074380165,-0.6839826839826839,-0.6620370370370371,-0.6386138613861386,-0.635,-0.5602409638554217,-0.5804597701149425
FSME_32-L^G03,0.0682887466947646,-0.0682887466947646,6.0,0.0606366678347385,-0.2788374090095045,1.3143329853656616,0.1075839239485634,1.248251457514443e-07,0.097836318787404,0.5495938731015796,0.0208948037167079,-0.0533950380945687,-0.0883108951437913,0.0310026910071177,-0.8264729620661823,0.7497193279628136,0.0505846153846154,0.075880758807588,0.063400576368876,0.1388888888888888,0.0573065902578795,0.1714285714285714,0.2551020408163265,0.2551020408163265,0.2992957746478875,0.4192307692307691,0.3616236162361623,0.3178571428571428,0.3038869257950529,0.4137931034482758,0.3717472118959108,0.4030418250950571,0.4701195219123506,0.4642857142857142,0.6043478260869566,0.4819277108433732,0.5439330543933054,0.524793388429752,0.8088235294117647,1.0614525139664803,0.9945945945945944,0.8826530612244898,0.8,1.1206896551724137,1.1964285714285716,1.1705882352941177,1.0614525139664803,1.1705882352941177,1.1206896551724137,1.0730337078651684,1.0965909090909092,0.9838709677419352,0.9838709677419352,1.0614525139664803,1.3207547169811318,1.0054347826086951,0.9421052631578948,1.0847457627118642,1.1705882352941177,1.1964285714285716,1.1964285714285716,0.9523809523809526,1.1964285714285716,1.2777777777777777,1.733333333333333,1.3354430379746836
FSMG_12-L^D99,0.0476948181102298,-0.0476948181102298,5.0,-0.0464987193821316,-0.0371798174971324,1.3315348706279764,-0.0202724724594224,4.096739165508292e-08,-0.0099515506181062,-4.745536694346905,0.243478647312426,0.2939285508121753,0.1005299168768655,-0.094623659886793,-1.0513600572655688,0.9006779422458889,0.0391062365661701,0.0818181818181817,0.1111111111111111,0.0185185185185186,0.1340206185567012,0.0576923076923077,0.0091743119266054,-0.1269841269841268,-0.0909090909090908,0.25,0.1956521739130434,0.1111111111111111,0.1224489795918368,0.1111111111111111,-0.009009009009009,-0.0756302521008401,-0.009009009009009,0.170212765957447,0.2087912087912089,0.1,0.2359550561797754,0.1578947368421053,0.0476190476190476,0.4285714285714286,0.2941176470588236,0.3095238095238097,0.3414634146341464,0.2790697674418605,0.2222222222222223,-0.0598290598290597,-0.105691056910569,-0.0178571428571429,0.1111111111111111,-0.0178571428571429,-0.140625,-0.2567567567567567,-0.3209876543209876,-0.3081761006289307,-0.261744966442953,-0.3604651162790697,-0.3956043956043955,-0.4472361809045225,-0.3641618497109826,-0.3491124260355028,-0.3251533742331287,-0.3529411764705882,-0.3125,-0.2857142857142857,-0.2993630573248407,-0.2948717948717948
FSMQ_X4-L^F21,0.1128357922052958,-0.1128357922052958,4.0,0.187427730474088,0.2250494271138604,1.1455965909090908,-0.0389718076285239,4.4330600042814616e-06,0.1894249973720171,3.676262280604979,-0.229154282433797,-0.2115184612849417,-0.0589919149174823,-0.0398244307864907,-6.708571428571429,0.7093394886363636,0.0563054069163804,0.0784313725490195,0.1007194244604317,0.150375939849624,0.2540983606557376,0.108695652173913,0.06993006993007,-0.0783132530120481,0.02,0.3076923076923077,0.116788321167883,0.2239999999999999,0.2966101694915255,0.2239999999999999,0.0408163265306122,-0.04375,-0.04375,0.108695652173913,0.150375939849624,0.2047244094488189,0.0625,0.0,0.0337837837837837,0.3783783783783783,0.3189655172413794,0.2239999999999999,0.4299065420560748,0.2439024390243902,0.0851063829787235,-0.0999999999999999,-0.1156069364161849,-0.0892857142857141,0.0,0.047945205479452,-0.0064935064935065,-0.0377358490566037,-0.1774193548387097,-0.0496894409937889,-0.0192307692307692,-0.2572815533980582,-0.3259911894273127,-0.2714285714285714,-0.2193877551020407,-0.2272727272727273,-0.2072538860103626,-0.1774193548387097,-0.2233502538071066,-0.1729729729729729,-0.0377358490566037,-0.0064935064935065
FSMU_93-L^L09,0.3136697300734061,-0.3136697300734061,3.0,-0.2939888770559697,-4.828719090817003,0.906699909559776,-1.4439773914695546,1.4828484424569133e-07,-0.1826411075612354,-5.130170503328404,0.0927981427734035,0.151916060982093,1.3200517515845958,1.5066025665323783,-31.260368663594463,0.3027792036371636,0.900069123700003,0.1650943396226416,0.1712707182320443,0.2848484848484849,0.3249999999999999,0.1712707182320443,0.0291262135922329,-0.045045045045045,-0.0185185185185184,1.2795698924731185,0.4722222222222223,0.8761061946902657,2.419354838709677,0.8761061946902657,0.7235772357723578,0.145945945945946,-0.2638888888888888,-0.4976303317535544,-0.5517970401691332,-0.4713216957605984,-0.618705035971223,-0.6923076923076923,-0.7014084507042253,-0.5793650793650793,-0.5875486381322956,-0.5517970401691332,-0.7323232323232323,-0.7546296296296297,-0.7685589519650655,-0.8253706754530478,-0.8239202657807309,-0.8222967309304274,-0.7830092118730808,-0.8207945900253593,-0.8364197530864197,-0.8484631879914224,-0.8351477449455676,-0.826938775510204,-0.8072727272727273,-0.8110516934046346,-0.7683060109289618,-0.7660044150110376,-0.7604519774011299,-0.7549132947976879,-0.78076525336091,-0.7424058323207776,-0.7356608478802993,-0.7356608478802993,-0.7356608478802993,-0.7356608478802993
FSNB_45-L^G02,0.0235958893476978,-0.0235958893476978,4.0,0.0698541224857015,-0.2733377963115723,1.0834375689794715,0.0384680467031418,9.98424166732196e-08,0.0184435447593342,17.84294819709468,0.0145062554591553,0.0774776114782715,-0.102572615527965,-0.3128989753516814,-0.8623298033282906,0.593480980060334,-0.0491000637165428,0.02,0.2048192771084338,-0.0654205607476635,-0.0909090909090909,-0.1304347826086955,-0.180327868852459,-0.1150442477876105,0.0101010101010101,0.5625,0.7857142857142856,0.8181818181818181,0.8518518518518516,0.6666666666666667,0.5625,0.639344262295082,0.7241379310344829,0.8867924528301885,1.0833333333333337,1.0833333333333337,0.8181818181818181,0.5384615384615383,0.5384615384615383,1.380952380952381,0.8518518518518516,1.0408163265306123,0.639344262295082,0.7241379310344829,0.1363636363636364,-0.0825688073394496,-0.1228070175438595,-0.0196078431372549,-0.0654205607476635,-0.1525423728813558,-0.1452991452991452,-0.1304347826086955,-0.0825688073394496,-0.0825688073394496,-0.0196078431372549,-0.1666666666666666,-0.2592592592592593,-0.2857142857142857,-0.3548387096774194,-0.3788819875776398,-0.2592592592592593,-0.2592592592592593,-0.1935483870967741,-0.1999999999999999,-0.0740740740740741,-0.1228070175438595
FSNE_62-L,0.0872511647606946,-0.0872511647606946,4.0,0.1327913279132791,0.1045362498404227,1.258595988538682,0.1236559139784946,2.908930708576239e-05,0.1571815718157181,-0.2610285471588651,0.0212469053889882,0.0573328396603603,-0.0664326971315423,-0.0876047250264678,-10.3,0.8667621776504298,-0.0185399768250289,0.2594142259414225,0.1168224299065421,0.0814479638009051,0.1327014218009479,0.0622222222222221,-0.1015037593984962,-0.1701388888888888,-0.1213235294117647,-0.0772200772200771,-0.0736434108527132,-0.1433691756272401,-0.0401606425702811,-0.0401606425702811,-0.1758620689655171,-0.3132183908045977,-0.3540540540540541,-0.3540540540540541,-0.3112391930835735,-0.3415977961432506,-0.3052325581395348,-0.3487738419618528,-0.3361111111111111,-0.1643356643356642,-0.1213235294117647,-0.1402877697841725,-0.0627450980392155,-0.2033333333333332,-0.2507836990595611,-0.317142857142857,-0.3210227272727273,-0.3434065934065934,-0.2757575757575756,-0.3361111111111111,-0.2691131498470948,-0.3626666666666666,-0.3871794871794871,-0.3505434782608695,-0.3609625668449198,-0.4268585131894484,-0.4700665188470065,-0.4415887850467289,-0.4199029126213592,-0.4156479217603911,-0.4113300492610836,-0.4184914841849149,-0.3505434782608695,-0.3267605633802816,-0.2507836990595611,-0.2460567823343847
FSNF_93-L^K04,0.0866610748453132,-0.0866610748453132,4.0,0.0098951843436194,0.8176182919620407,1.6779538904899134,-0.1172061245053945,3.496027186151171e-08,0.0416208556280388,1.89816434512036,0.2018534129800445,0.1444140415438374,-0.0978407338874195,-0.022670386239334,-1.9467504096122337,0.6636756615142781,-0.0204413530824659,-0.0579710144927535,0.1499999999999999,0.0298507462686565,-0.0142857142857143,-0.1636363636363637,-0.28125,-0.3235294117647059,-0.2736842105263158,-0.2923076923076924,-0.3268292682926829,-0.3268292682926829,-0.3268292682926829,-0.3866666666666667,-0.3866666666666667,-0.4367346938775511,-0.4201680672268908,-0.3783783783783785,-0.3698630136986301,-0.4435483870967742,-0.4907749077490775,-0.4981818181818181,-0.3268292682926829,-0.3428571428571429,-0.3811659192825112,-0.4,-0.4,-0.5475409836065575,-0.5475409836065575,-0.551948051948052,-0.551948051948052,-0.5322033898305085,-0.5241379310344828,-0.5208333333333334,-0.5490196078431373,-0.5818181818181818,-0.6000000000000001,-0.6000000000000001,-0.6112676056338029,-0.6827586206896552,-0.6714285714285715,-0.724,-0.7125,-0.7125,-0.6863636363636364,-0.6752941176470588,-0.6592592592592592,-0.632,-0.6166666666666667,-0.6000000000000001
FSNN_62-L^F05,0.0765921912869915,-0.0765921912869915,4.0,0.2643745748446382,0.0100430938445146,1.476837524638399,0.6347176735651405,1.5757264018521587e-06,0.1477868861909538,0.867242536737974,0.3415419462546344,0.409469712565961,-0.0018616458120392,-0.0630639184842219,-1.1210612609926962,1.1546196402555728,0.1357558089290139,0.1339285714285714,-0.0175438596491226,-0.0627615062761506,0.0181818181818183,-0.0548523206751054,-0.1610486891385767,-0.1824817518248175,-0.2195121951219512,-0.0666666666666665,-0.1181102362204723,-0.1075697211155376,0.0322580645161292,-0.0044444444444443,-0.0303030303030302,-0.1004016064257028,-0.0781893004115226,-0.0044444444444443,0.0370370370370369,0.0322580645161292,-0.0088495575221236,-0.0175438596491226,-0.0088495575221236,0.2240437158469945,0.2444444444444444,0.2444444444444444,0.3099415204678364,0.2947976878612719,0.2240437158469945,0.1200000000000001,0.142857142857143,0.1851851851851853,0.4177215189873418,0.2727272727272729,0.2240437158469945,0.2043010752688172,0.2444444444444444,0.3099415204678364,0.3658536585365854,0.2444444444444444,0.1914893617021278,0.1666666666666667,0.258426966292135,0.3254437869822486,0.3099415204678364,0.3575757575757579,0.4000000000000001,0.426751592356688,0.7099236641221376,0.6000000000000003
FSNP_09-L,0.1233369291621718,-0.1233369291621718,4.0,0.2085871042432173,0.1861212800949298,1.5357036612641994,0.1206983774446294,1.785230210076556e-07,0.3544012125076201,3.142027339378264,-0.1134583305277645,-0.2131754033130758,-0.1837103509659667,-0.1409563773931151,-1.0018924589624387,0.948149535593482,0.2034241823812394,0.0609756097560976,0.0123456790123455,0.0789473684210526,0.2238805970149251,0.1884057971014492,0.0512820512820511,-0.0238095238095238,-0.0120481927710843,0.1549295774647887,0.1388888888888888,0.1714285714285714,0.28125,0.2424242424242422,0.2238805970149251,0.1884057971014492,0.1714285714285714,0.1714285714285714,0.2238805970149251,0.3015873015873014,0.2424242424242422,0.2615384615384615,0.2424242424242422,0.5185185185185184,0.4642857142857139,0.4642857142857139,0.5185185185185184,0.4909090909090907,0.4909090909090907,0.28125,0.2424242424242422,0.28125,0.4137931034482758,0.4385964912280702,0.4909090909090907,0.4137931034482758,0.4137931034482758,0.5185185185185184,0.5185185185185184,0.3015873015873014,0.1714285714285714,0.2238805970149251,0.2424242424242422,0.3666666666666667,0.3898305084745763,0.4137931034482758,0.3442622950819671,0.3898305084745763,0.7446808510638299,0.5471698113207546
FSOF_21-L,0.0168573330912172,-0.0168573330912172,4.0,-0.0188865905207303,0.203911763135296,1.0090909090909093,-0.0360428961228504,4.14067725439264e-08,-0.0527025811673712,0.6320856869083923,-0.0514718667796156,-0.2109533347958282,-0.0936318132551416,0.1675609116945792,-5.863157894736843,0.3283191628515369,-0.0456052325060477,0.0825082508250825,-0.0619195046439629,-0.1166180758017493,-0.1217391304347826,-0.141643059490085,-0.141643059490085,-0.1766304347826087,-0.1876675603217158,-0.1440677966101695,-0.141643059490085,-0.1293103448275863,-0.1035502958579882,-0.1464788732394366,-0.1698630136986302,-0.1698630136986302,-0.0676923076923077,-0.0319488817891374,-0.1035502958579882,-0.1342857142857143,-0.1464788732394366,-0.1652892561983471,-0.2088772845953003,-0.212987012987013,-0.2425,-0.2518518518518519,-0.2785714285714287,-0.2870588235294118,-0.3266666666666666,-0.3621052631578948,-0.3803680981595092,-0.4035433070866142,-0.4150579150579151,-0.4283018867924528,-0.447080291970803,-0.4490909090909091,-0.4637168141592921,-0.4775862068965517,-0.4730434782608695,-0.4864406779661018,-0.482051282051282,-0.4864406779661018,-0.4890387858347386,-0.4116504854368933,-0.4173076923076924,-0.4195402298850574,-0.4228571428571429,-0.3752577319587629,-0.3752577319587629,-0.3828920570264766
FSOL_53-L^F98,0.0771561300747323,-0.0771561300747323,4.0,-0.0787737679472253,-0.4146132466586611,2.0080515297906603,0.0477064220183486,1.895663440377081e-07,0.0085370585952658,0.3679487072079199,-0.0394503169404622,-0.0633991146576959,0.1776830460823859,0.1498719787232961,-1.5528455284552842,1.6360708534621575,0.1283003300330032,0.0256410256410257,0.1699999999999999,0.3146067415730336,0.4444444444444442,0.3295454545454543,0.2857142857142856,0.3448275862068966,0.2857142857142856,0.4268292682926828,0.2999999999999998,0.3146067415730336,0.4268292682926828,0.6027397260273972,0.5810810810810809,0.625,0.6027397260273972,0.5599999999999998,0.857142857142857,0.8281249999999998,0.6027397260273972,0.647887323943662,0.6714285714285715,0.95,0.95,0.9180327868852458,1.387755102040816,1.0526315789473686,0.9830508474576272,0.857142857142857,0.7205882352941175,1.25,1.1666666666666663,1.089285714285714,0.9830508474576272,0.625,0.7462686567164176,0.5810810810810809,0.647887323943662,0.481012658227848,0.3146067415730336,0.2717391304347825,0.2857142857142856,0.2315789473684211,0.21875,0.2061855670103092,0.1470588235294117,0.1818181818181816,0.193877551020408,0.1699999999999999
FSOR_50-L^H97,0.0796926650585187,-0.0796926650585187,4.0,0.0847457627118644,0.5247716072066396,1.6236356793375988,0.0426784400294332,2.275123678091269e-06,0.0415347364499907,2.663247785504943,-0.0233801959862138,0.0329969647740847,0.0779504654684923,0.0019675299213922,-4.505050505050505,1.0876928867143396,0.0836001829826166,0.0277777777777779,0.2558139534883721,0.3170731707317074,0.2413793103448276,0.090909090909091,0.0093457943925234,-0.1940298507462686,-0.1147540983606556,0.0,-0.0689655172413792,-0.1147540983606556,-0.0442477876106193,-0.0847457627118642,-0.1999999999999999,-0.1818181818181817,-0.1359999999999999,-0.0689655172413792,-0.0847457627118642,-0.0357142857142857,0.0,-0.0689655172413792,-0.0526315789473682,0.2272727272727273,0.148936170212766,0.148936170212766,0.3170731707317074,0.3170731707317074,0.090909090909091,-0.0924369747899158,-0.2173913043478259,-0.15625,-0.1496062992125983,-0.2394366197183097,-0.2285714285714284,-0.2551724137931034,-0.2799999999999999,-0.15625,-0.0999999999999998,-0.2116788321167882,-0.2499999999999999,-0.2847682119205298,-0.2499999999999999,-0.2702702702702702,-0.2702702702702702,-0.2987012987012987,-0.2799999999999999,-0.2551724137931034,-0.1818181818181817,-0.1428571428571428
