firms,age,agr,cashdebt,chpmia,egr,herf,invest,lgr,mve_ia,pchsale_pchinvt,pchsale_pchxsga,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BBOU_00-L,22.0,0.0750442086648983,0.1345219925072845,-0.000953180628506,0.2440235951567836,3.9011595859942337e-05,0.0330459770114942,0.0358757062146892,13.758759642641062,0.0127361208791081,-0.0687134399843901,0.0503705294812587,-0.0107260726072606,0.01,0.0227848101265821,0.0575916230366491,0.0466321243523315,0.0978260869565217,0.1048313582497719,0.0754214729370008,0.1631477927063338,0.1455576559546312,0.0869955156950672,0.0792520035618877,0.1078610603290677,0.1488151658767771,0.118081180811808,0.1653846153846152,0.1999999999999999,0.2691099476439789,0.2598752598752598,0.3032258064516127,0.3511705685618727,0.4377224199288256,0.4871165644171777,0.5341772151898732,0.5074626865671643,0.3245901639344262,0.2611862643080125,0.3694915254237287,0.2279635258358663,0.2638164754953076,0.1999999999999999,0.3804100227790432,0.3481646273637373,0.2392638036809815,0.1642651296829971,0.1455576559546312,0.1732817037754113,0.1744186046511626,0.122222222222222,0.1232622798887859,0.1129476584022037,0.1129476584022037,0.1575931232091689,0.2144288577154307,0.1631477927063338,0.118081180811808,0.1455576559546312,0.1744186046511626,0.2168674698795178
BBTU_63-L^C18,22.0,-0.033154783893609,0.4437432103874605,0.0427858400693038,-5.248344370860929,3.917931018897664e-07,-0.0146841521980051,-0.3090447865640308,0.5450212792894593,0.949525285797326,-0.2091648905250919,-0.0504747142026739,-0.0223880597014926,0.0,0.0894308943089432,0.0634920634920634,0.0,0.0,0.0,-0.0496453900709218,0.072,-0.0359712230215826,-0.1410256410256409,-0.1624999999999999,-0.0758620689655171,-0.1464968152866241,-0.0289855072463767,-0.0289855072463767,0.072,-0.1779141104294477,-0.1829268292682926,-0.1241830065359477,-0.1464968152866241,-0.2298850574712643,-0.3299999999999999,-0.1728395061728395,-0.056338028169014,-0.0884353741496597,-0.1518987341772152,-0.1125827814569535,-0.0629370629370628,-0.1677018633540372,-0.3128205128205128,-0.3619047619047618,-0.3588516746411482,-0.4865900383141762,-0.516245487364621,-0.5179856115107913,-0.4745098039215686,-0.4865900383141762,-0.5127272727272727,-0.4865900383141762,-0.6115942028985507,-0.6407506702412868,-0.6318681318681318,-0.6035502958579881,-0.6407506702412868,-0.6138328530259366,-0.6138328530259366,-0.6070381231671554,-0.6115942028985507
BCQE_67-L^A14,23.0,0.0251256281407035,0.1450506370467167,0.0011315754887214,0.5117647058823529,2.520683134137447e-06,-0.0276381909547738,-0.0503184713375796,1.3037046176868372,0.1210759020988155,0.0726976355977273,0.1083370485956308,-0.0112612612612613,0.0596658711217183,0.0022573363431153,0.0962962962962965,0.2131147540983606,0.168421052631579,0.4899328859060403,0.2982456140350877,0.4849498327759198,0.2906976744186047,0.0496453900709219,0.0277777777777779,0.1072319201995013,0.1532467532467534,0.1871657754010696,0.2471910112359552,0.2065217391304348,0.2367688022284124,0.3058823529411767,0.3495440729483283,0.5744680851063833,0.5000000000000002,0.7209302325581397,1.0555555555555558,1.4262295081967211,1.4530386740331491,1.0460829493087562,1.336842105263158,1.2200000000000002,0.7209302325581397,0.2649572649572651,0.2577903682719549,0.4006309148264986,0.1100000000000001,0.1967654986522913,0.4185303514376999,0.4095238095238096,0.4509803921568629,0.563380281690141,0.4557377049180329,0.0829268292682929,0.150259067357513,0.0471698113207548,-0.0652631578947368,-0.0957230142566191,-0.0826446280991735,0.0750605326876514,0.2164383561643836,0.2869565217391305
BDAJ_H9-L,16.0,0.0286420770657324,0.1809458533241946,0.0030144016335993,1.4745222929936308,1.2092379687955756e-07,0.076241500103029,-0.0713813615333773,0.2685779895325294,0.1271905911675364,-0.0425043512996833,0.0461095100864553,0.1450381679389312,0.0396825396825397,0.0396825396825397,0.0155038759689922,0.0314960629921259,0.1101694915254238,0.1491228070175441,0.1101694915254238,0.3789473684210527,0.1101694915254238,0.0737704918032786,0.1101694915254238,0.1696428571428569,0.423913043478261,0.5783132530120483,0.6794871794871795,0.4886363636363637,0.4719101123595506,0.6794871794871795,0.7702702702702704,1.015384615384615,1.046875,1.015384615384615,0.7945205479452055,1.2586206896551726,1.2203389830508478,0.9264705882352942,1.3818181818181818,1.2203389830508478,0.8194444444444446,0.7236842105263159,0.7702702702702704,0.6794871794871795,0.4886363636363637,0.3789473684210527,0.3505154639175258,0.3936170212765959,0.423913043478261,0.4395604395604395,0.201834862385321,0.3505154639175258,-0.1963190184049078,-0.2339181286549707,-0.2202380952380952,-0.2762430939226519,-0.3482587064676615,-0.3316326530612244,-0.3640776699029125,-0.5676567656765676
BFRL_28-L,22.0,-0.0587235121172613,0.0038094986223775,0.0124898047873977,-0.0827431282495565,4.461620248577396e-08,-0.0429296002991513,-0.053617603006651,0.102228393030831,0.9451355301829882,-0.0548644698170117,-0.0548644698170117,0.0419254658385093,0.1084337349397592,0.0952380952380953,0.1298245614035087,0.0952380952380953,0.089678510998308,0.1418439716312058,0.1418439716312058,0.1500000000000001,0.0271132376395535,-0.007704160246533,0.0841750841750841,0.427937915742794,0.4736842105263159,0.4504504504504505,0.4185022026431719,0.4247787610619471,0.4153846153846154,0.4603174603174604,0.511737089201878,0.5011655011655012,0.4941995359628772,0.4439461883408073,0.3760683760683763,0.4736842105263159,0.4311111111111112,0.3879310344827589,0.5152941176470589,-0.2333333333333332,-0.2450175849941382,-0.4476843910806174,-0.4360770577933449,-0.7286135693215339,-0.6847772883015173,-0.759072203516648,-0.7239605657951136,-0.6800794833581718,-0.6740890688259109,-0.6574468085106383,-0.6255813953488372,-0.6171224732461356,-0.6445916114790287,-0.6328392246294184,-0.6692347200821777,-0.7039080459770115,-0.7625368731563422,-0.7541046200840016,-0.752593161736458,-0.7620982637606206
BJJT_37-L,21.0,0.2887855543766848,0.0030477843826651,-0.0006054459981823,0.0861430159318266,1.4712506328148626e-07,4.0611817023458255e-05,0.258795408983764,0.7620924860399065,0.4334128878281623,0.4334128878281623,0.4334128878281623,0.1111111111111111,-0.0064935064935065,0.150375939849624,0.2697095435684646,0.1208791208791209,0.047945205479452,0.1814671814671815,0.1007194244604317,0.5,0.2239999999999999,0.1547169811320754,0.1769230769230769,0.2094861660079052,0.1953125,0.2439024390243902,0.2338709677419355,0.1724137931034484,0.1208791208791209,0.3600000000000001,0.6363636363636362,0.53,0.8106508875739646,0.7386363636363638,0.8214285714285716,0.7687861271676302,0.7191011235955056,0.7191011235955056,0.59375,0.728813559322034,0.3909090909090909,0.3539823008849558,0.4782608695652175,0.4166666666666665,0.2047244094488189,0.116788321167883,0.116788321167883,0.1860465116279068,0.1679389312977099,0.108695652173913,0.0234113712374581,-0.1839999999999999,-0.1839999999999999,-0.2311557788944723,-0.2981651376146789,-0.2783018867924528,-0.3061224489795918,-0.3347826086956521,-0.3169642857142858,-0.3169642857142858
BLNT_37-L^D19,14.0,0.1115650453733014,0.1216575071991736,0.0012470056381247,0.2677694972364766,2.271535940422133e-07,0.0089686375993631,0.0697994955171397,0.6984011032428642,0.20495428219904,0.0664808200754358,0.20495428219904,0.0384615384615383,0.0529595015576322,0.0747217806041335,0.1457627118644067,0.1418918918918918,0.198581560283688,0.1838879159369526,0.1304347826086955,0.2950191570881226,0.2028469750889678,0.2202166064981949,0.2028469750889678,0.3439363817097414,0.4444444444444444,0.396694214876033,0.5757575757575757,0.4988913525498892,0.3995859213250516,0.4024896265560165,0.5576036866359446,0.6609336609336607,0.6018957345971565,0.5156950672645739,0.6095238095238094,0.5225225225225223,0.4352441613588109,0.54337899543379,0.3519999999999998,0.5156950672645739,0.5981087470449171,0.5022222222222221,0.6732673267326732,0.7289002557544755,0.7742782152230969,0.8026666666666666,0.8026666666666666,0.8777777777777778,0.9594202898550724,1.036144578313253,1.0,0.8469945355191255,0.8123324396782841,0.7333333333333334,0.8074866310160427,0.6328502415458939,0.4695652173913045,0.5757575757575757,0.5022222222222221,0.5868544600938967
BLNV_40-L^F19,13.0,0.1675161059413027,0.6753438159191606,-0.0436264823727909,0.1638599171121988,7.266170003626455e-10,-0.0003913147220233,0.1792396017343824,0.0812677566925789,-1.4750722535111924,-1.90201525869254,-1.90201525869254,0.0,0.0034013605442178,0.0207612456747405,-0.0359477124183006,-0.0100671140939596,-0.0100671140939596,0.1389961389961391,0.1346153846153845,0.1346153846153845,0.0925925925925925,0.0350877192982457,0.0350877192982457,-0.0133779264214046,-0.0634920634920633,-0.0634920634920633,-0.1060606060606059,-0.0166666666666666,-0.0166666666666666,-0.0483870967741935,0.2660944206008584,0.209016393442623,0.1706349206349207,0.2291666666666667,0.3169642857142856,0.2715517241379312,0.3532110091743119,0.3348416289592761,0.4182692307692308,0.3409090909090908,-0.0544871794871795,0.2715517241379312,0.3849765258215964,0.0573476702508961,-0.1194029850746268,-0.1272189349112424,-0.1571428571428571,-0.1167664670658681,-0.0723270440251572,-0.1323529411764705,0.0535714285714286,-0.1272189349112424,-0.0923076923076922,-0.1571428571428571,-0.1782729805013927,-0.3058823529411764,-0.3370786516853932,-0.3696581196581195,-0.381551362683438,-0.3789473684210526
BPVK_29-L,15.0,0.0539570464886868,0.3021828987279745,0.0022682391234958,0.1587308349240931,0.0001841057931705,0.016155407272855,-0.0105053699296697,18.375457860698628,0.0546916653329788,0.0917282296119791,0.0459105771228935,-0.028523489932886,-0.017150395778364,0.0198494182067077,-0.0181219110378912,-0.0424164524421594,-0.0751086281812538,-0.0928462709284627,-0.0856090825406566,-0.0365341092790171,0.0261707988980717,0.0314987885081343,0.0115410726408688,0.0174120860361899,0.0149863760217983,0.0240549828178693,0.0824555030875409,0.0951855935317897,0.077757685352622,0.0434173669467787,0.0711718188353702,0.1004431314623339,0.1568322981366459,0.2817204301075269,0.2288659793814433,0.330357142857143,0.1061618411284335,0.0616316351977199,0.231404958677686,0.1020710059171599,0.1792639493470518,0.0891812865497077,0.2228149363972096,0.3990610328638497,0.3669724770642202,0.4170233000475511,0.4796425024826216,0.5867944621938233,0.4292565947242206,0.3770794824399259,0.300174520069808,0.2789699570815451,0.204040404040404,0.225328947368421,0.1778656126482214,0.1211437170805118,0.1106969809914275,0.0984150387025433,0.0963944076526859,0.0604982206405693
BUBP_92-L^K18,14.0,0.0514335740862333,0.2723893207164582,0.0177717499073717,-9.75,1.4255578886088675e-05,0.0369884000875465,-0.0839628750269803,6.654244847441319,0.3174766081091888,-0.0235308692619249,0.1031908938234745,0.0441361916771751,0.043421052631579,0.0774456521739128,0.0998613037447988,0.1184767277856135,0.123229461756374,0.1137640449438202,0.1106442577030812,0.139367816091954,0.3912280701754385,0.289430894308943,0.2957516339869279,0.431407942238267,0.4712430426716141,0.4110320284697508,0.4523809523809523,0.4685185185185183,0.3839441535776613,0.4577205882352939,0.4962264150943396,0.7164502164502164,0.7622222222222221,0.625,0.8314087759815241,0.723913043478261,0.6486486486486487,0.6520833333333333,0.9154589371980676,1.0333333333333332,0.9062499999999998,0.6980728051391862,0.7780269058295963,0.7390350877192984,0.4850187265917602,0.4470802919708028,0.3863636363636364,0.4288288288288289,0.4262589928057554,0.281098546042003,0.3,0.1492753623188405,0.1593567251461989,0.1800595238095237,0.2106870229007633,0.2468553459119495,0.2051671732522795,0.3578767123287671,0.4110320284697508,0.4418181818181816
