firms,absacc,acc,age,agr,chpmia,currat,depr,egr,gma,grltnoa,herf,invest,lgr,mve_ia,operprof,pchcapx_ia,pchcurrat,pchquick,pchsale_pchrect,pctacc,quick,roic,salerec,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BALZ_07-L^I10,0.0011905352448038,0.0011905352448038,18.0,0.1577260650019519,-0.0531394185450224,1.2821200108117847,0.1780648865920183,0.1832710795419753,0.4986966869404253,0.0904865145621716,1.7181292241497792e-08,-0.0340939140946696,0.1385874480014469,0.2680884338294679,0.3742371359173757,-0.1895855377433837,0.0044786848850989,0.0314011216099788,-0.0687474373102764,0.0180291648254528,0.9853703036309576,0.1047944528217931,2.79908176650634,0.0862822338717008,0.0948905109489051,0.0703125,0.2123893805309735,0.2924528301886793,0.3564356435643565,0.3838383838383838,0.3564356435643565,0.3047619047619048,0.2454545454545453,0.3047619047619048,0.4123711340206186,0.4270833333333335,0.691358024691358,0.5568181818181819,0.6506024096385545,0.7564102564102564,1.209677419354839,1.0757575757575757,1.2833333333333337,1.209677419354839,1.4909090909090907,1.4464285714285712,1.7400000000000002,1.6346153846153846,1.854166666666667,1.854166666666667,2.113636363636364,1.9782608695652173,1.854166666666667,1.7400000000000002,1.854166666666667,1.854166666666667,1.3220338983050852,1.3620689655172415,1.6862745098039218,1.7400000000000002,1.9782608695652173,1.914893617021277,1.6346153846153846,2.341463414634146,2.2619047619047623,2.605263157894737,3.0294117647058822,3.724137931034483,3.28125,3.724137931034483,3.419354838709678,2.5128205128205128,3.0294117647058822
BBOU_00-L,0.022996950883509,0.022996950883509,18.0,0.0476154656235895,-0.0664150786006187,1.450374812593703,0.1089058524173028,0.2364734962922274,0.3424853317285993,0.0938246206972557,2.818704209055518e-05,-0.0041372047540243,-0.0226215644820295,19.08275324568661,0.879154078549849,-0.039663052544176,0.2033003154442433,0.1682803557028861,0.0260021182892337,0.1640461215932914,0.7349325337331334,0.1330370143306,4.560301507537688,0.0789121711992866,0.0,0.0371944739638681,0.0382978723404254,0.0528586839266451,0.05971769815418,0.0990990990990989,0.0784530386740329,0.0725274725274724,0.1015801354401806,0.1536643026004727,0.1577698695136418,0.150943396226415,0.1716686674669867,0.1759036144578312,0.2124223602484469,0.2464878671775223,0.1844660194174756,0.229219143576826,0.2609819121447028,0.2875989445910289,0.3118279569892472,0.3388203017832647,0.3135935397039031,0.3297002724795641,0.326086956521739,0.4022988505747127,0.4269005847953215,0.4248175182481752,0.3333333333333332,0.3669467787114846,0.2910052910052909,0.3824362606232294,0.2944297082228115,0.3555555555555554,0.327891156462585,0.326086956521739,0.3982808022922635,0.4923547400611621,0.4437869822485207,0.5394321766561514,0.515527950310559,0.4832826747720364,0.4289897510980966,0.4878048780487805,0.5394321766561514,0.515527950310559,0.4459259259259258,0.4855403348554032,0.3369863013698631
BBTK_30-L^C11,0.1134510869565217,-0.1134510869565217,11.0,0.1364296081277213,-1.0932566130666304,1.8613333333333333,0.0887634684453566,0.8411764705882353,0.1458635703918722,0.1253396739130146,1.886901164739645e-07,0.2216981132075471,-0.108730583824317,0.0025903132230104,0.3911764705882353,-0.058715297598142,-0.2328427255985267,-0.2464646464646464,0.6064997804128239,-2.256756756756757,1.8,0.0007898894154818,2.311284046692607,0.2272727272727272,-0.0298507462686566,-0.0428571428571427,0.0634920634920634,0.0307692307692308,-0.0428571428571427,0.3400000000000001,0.3400000000000001,0.2181818181818182,0.558139534883721,0.6341463414634148,0.6341463414634148,0.6341463414634148,0.6341463414634148,0.5952380952380953,0.4255319148936172,0.4888888888888889,0.5952380952380953,0.675,0.675,0.675,0.810810810810811,0.675,0.7631578947368423,0.4888888888888889,0.675,0.9142857142857146,0.9142857142857146,0.9142857142857146,0.9142857142857146,0.4888888888888889,0.9142857142857146,0.9142857142857146,0.4888888888888889,0.9142857142857146,0.9142857142857146,0.675,0.675,0.4888888888888889,0.9142857142857146,0.9142857142857146,0.675,0.675,0.675,0.3400000000000001,0.2181818181818182,0.3400000000000001,0.5952380952380953,0.810810810810811,0.810810810810811
BBTU_63-L^C18,0.0123390046112259,0.0123390046112259,18.0,-0.8431044314858079,-0.1853069784084738,0.29979035639413,0.174413821472645,-1.241794268523161,0.0722392891962988,-0.8655748131656942,4.990344361923918e-07,0.0104302717021394,-0.4790170398535417,1.826471137480676,0.0938018282099741,-0.1605302279007945,-0.8279436076282958,-0.8279436076282958,-1.1244865821516132,0.1986687147977471,0.29979035639413,0.2687078995713411,26.0377358490566,-0.9160175267770204,-0.0114285714285714,0.0510510510510511,0.0606060606060605,0.0606060606060605,0.0028653295128939,0.0447761194029849,-0.0196078431372548,-0.6296296296296295,-0.6054114994363021,-0.6040723981900453,-0.6009122006841505,-0.5684340320591861,-0.575242718446602,-0.5436766623207301,-0.5394736842105263,-0.5042492917847026,-0.5042492917847026,-0.5014245014245013,-0.4696969696969697,-0.5138888888888888,-0.5412844036697247,-0.5118549511854951,-0.4897959183673469,-0.4363929146537842,-0.4444444444444444,-0.4822485207100592,-0.4426751592356688,-0.4444444444444444,-0.4640122511485451,-0.4598765432098766,-0.4166666666666666,-0.3624772313296903,-0.3659420289855072,-0.3589743589743589,-0.3542435424354243,-0.326923076923077,-0.2600422832980973,-0.2027334851936217,-0.2677824267782427,-0.2647058823529411,-0.2117117117117117,-0.1990846681922197,-0.0566037735849056,0.0510510510510511,-0.0437158469945355,-0.0979381443298968,-0.1315136476426799,-0.1954022988505747,-0.1706161137440758
BCQE_67-L^A14,0.0033319450229071,0.0033319450229071,18.0,-0.1344211344211344,-0.1452822869818437,1.5369565217391303,0.2040229885057471,0.0248833592534992,0.2886557886557886,0.0420658059141933,3.22839432752252e-06,-0.0889665889665889,-0.0852788586251621,1.501250155640197,-0.1757387247278382,-0.0702408930525921,-0.2583974815870754,-0.2623665628822417,-0.032130266392696,0.1951219512195122,1.306521739130435,0.1512850467289719,3.4460028050490883,-0.1594252480328429,0.146341463414634,0.0551470588235294,0.1388888888888888,0.2264957264957265,0.1762295081967213,0.0551470588235294,0.036101083032491,0.0436363636363636,0.2008368200836821,0.1167315175097276,0.3287037037037037,0.3287037037037037,0.7826086956521738,0.6400000000000001,0.6400000000000001,0.8516129032258064,1.3333333333333337,1.0948905109489049,0.9261744966442952,0.5597826086956521,0.4207920792079207,0.2587719298245616,0.5856353591160222,0.3105022831050228,0.5856353591160222,1.0948905109489049,0.6982248520710059,0.5597826086956521,0.4068627450980393,0.53475935828877,0.2587719298245616,0.2755555555555555,0.1167315175097276,-0.0369127516778523,0.347417840375587,0.1714285714285714,-0.2201086956521739,-0.1059190031152648,-0.3033980582524271,-0.0741935483870968,0.2264957264957265,0.3287037037037037,0.7500000000000002,1.4529914529914532,0.6123595505617978,-0.531810766721044,-0.5340909090909091,-0.6291989664082687,-0.606849315068493
BCZB_W7-L^G07,0.045967576441617,-0.045967576441617,18.0,0.0971767946290239,-2.6109323012523627e-05,0.7993762993762994,0.0665722379603399,-0.1115683584819387,0.1430538819073851,-0.0475271906423147,0.0001379499116887,0.0246169736615596,0.2267076407319458,4.849370281623446,0.1620941929583904,-0.0714951947142455,-0.0566286182169488,-0.0787094152253726,0.3172762232800805,-8.75,0.6796257796257796,0.0422851225405591,8.132151898734177,0.0423129339996106,0.0025380710659899,0.0450928381962865,0.1005586592178771,0.1257142857142856,0.1761194029850745,0.2274143302180684,0.1796407185628743,0.1796407185628743,0.2312499999999999,0.2875816993464051,0.2507936507936508,0.3633217993079585,0.4223826714801444,0.4021352313167259,0.3922261484098939,0.4071428571428572,0.3776223776223777,0.3776223776223777,0.397163120567376,0.3447098976109213,0.3728222996515677,0.3776223776223777,0.459259259259259,0.5095785440613028,0.4756554307116105,0.5511811023622046,0.5271317829457365,0.4756554307116105,0.2833876221498372,0.2750809061488672,0.2389937106918238,0.3089700996677742,0.1354466858789624,0.2274143302180684,0.1036414565826331,0.1554252199413488,0.1691394658753708,0.2547770700636942,0.2389937106918238,0.304635761589404,0.3586206896551724,0.2750809061488672,0.4379562043795619,0.5634920634920635,0.4812030075187969,0.4021352313167259,0.2351097178683385,0.1588235294117648,0.2429022082018928
BDAJ_H9-L,0.1237582084526014,0.1237582084526014,12.0,-0.4247728930442278,-0.1504182358055116,1.9994952044422007,0.1327514928801102,-0.5194639438417358,0.1962734566673297,-0.2279003199191531,1.6153614362634297e-07,-0.3140375306677276,-0.4088059701492537,1.0473791017597407,1.6630504148053609,-0.12930709857409,0.0949950586414916,0.1356937544899289,-1.1910794252640473,1.3043478260869563,1.97778899545684,0.033805332312795,14.774193548387096,-0.3217326915957052,0.0744985673352434,0.0640243902439026,0.107936507936508,0.2973977695167287,0.2690909090909092,0.2160278745644599,0.1009463722397476,0.0543806646525679,0.0,-0.0618279569892472,-0.1788235294117646,-0.2031963470319634,-0.1650717703349281,-0.1650717703349281,-0.1096938775510203,-0.0464480874316939,-0.079155672823219,-0.0668449197860963,-0.0305555555555555,-0.0981912144702842,-0.0981912144702842,-0.0668449197860963,-0.0490463215258855,-0.1729857819905212,-0.12531328320802,-0.1142131979695431,-0.1186868686868686,-0.1487804878048779,-0.1650717703349281,-0.1883720930232557,-0.2104072398190044,-0.2494623655913979,-0.2104072398190044,-0.2031963470319634,-0.1005154639175256,-0.1425061425061424,-0.1186868686868686,-0.0490463215258855,-0.1186868686868686,-0.1339950372208437,0.0028735632183909,-0.0056980056980056,0.0386904761904762,0.0543806646525679,0.0705521472392638,0.0640243902439026,-0.0567567567567567,-0.1028277634961439,-0.1590361445783132
BDCK_44-L^L08,0.0135386249004512,-0.0135386249004512,18.0,0.0155163188871054,-0.011597711617202,1.283294842186297,0.0982194141298104,0.1809235427706283,0.3057784911717495,0.0724714627024151,1.509579169481985e-07,-0.0048154093097914,-0.0761904761904762,0.000205369631042,0.8304314912944736,0.0481651838074917,-0.0503173351584941,-0.0568572426016436,-0.1891939033385329,-0.4112903225806451,1.266358737490377,0.0596635988575055,6.666248431618569,0.0407443682664053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0344827586206897,0.0344827586206897,0.0344827586206897,0.0344827586206897,0.0344827586206897,0.0344827586206897,0.0344827586206897,0.0344827586206897,0.0344827586206897,0.0344827586206897,0.0344827586206897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0625,-0.0625,-0.0625,-0.0625,-0.0625
BPVK_29-L,0.0566476529813242,-0.0566476529813242,11.0,0.0568150021943558,-0.0317930367792616,1.7927384417571044,0.1710720598180182,-0.0128646950637911,0.785373279173245,-0.0264912037515628,9.78338250496954e-05,-0.0065582294171764,0.1418941934458676,31.790826726039125,0.8316215004877198,-0.0422328545675669,-0.109619605090876,-0.0806219601959418,-0.2817524405738736,-0.2730431781775584,1.5545675961060197,0.350725290790803,4.298587433504732,-0.0305056658482941,-0.0831218274111675,-0.0548725637181409,-0.0823871906841339,-0.0256568778979907,-0.034313725490196,0.1005586592178771,0.0402640264026401,0.0842793257653937,0.1903323262839877,0.1528895391367959,0.1141746200070696,0.170007423904974,0.2438831886345698,0.1867469879518073,0.2312499999999999,0.2317311449785071,0.3639117265253138,0.3384288747346071,0.3818500657606314,0.5023832221163012,0.5197685631629703,0.5557749259624876,0.6686077289571202,0.5175734232065479,0.4052608114132858,0.3764192139737992,0.2336594911937377,0.2781832927818328,0.2849571952710965,0.2424122979897516,0.1952976867652636,0.237048665620094,0.2132409545804465,0.1980235651843405,0.1761194029850745,0.1840721262208864,0.1387283236994219,0.2231276678308109,0.2597921662669864,0.297119341563786,0.329957805907173,0.2532803180914513,0.28130081300813,0.4223826714801444,0.5103018687110685,0.5088559119195786,0.4198198198198197,0.297119341563786,0.3953076582558654
BUBP_92-L^K18,0.1063515509601181,-0.1063515509601181,10.0,0.6262931034482758,-0.0278736186415941,1.4892367906066537,0.2697495183044316,-4.5588235294117645,0.8564655172413793,0.0692598063351205,9.20139676733624e-06,-0.0896551724137931,0.5514018691588785,6.592237862881531,-25.91176470588235,-0.0798390275069835,0.2833000954478317,0.4330907967967136,-0.5098586546693139,-0.588021778584392,1.2778864970645794,0.354978354978355,12.456456456456456,0.0247035573122529,-0.0313653136531365,-0.0073260073260073,-0.0457746478873238,-0.0251798561151078,-0.0424028268551237,0.0037037037037035,0.0304182509505703,0.0130841121495328,0.0648330058939097,0.0796812749003985,0.092741935483871,0.077534791252485,0.0383141762452108,-0.0234234234234234,-0.0457746478873238,0.0018484288354898,0.0226415094339622,0.0111940298507462,0.0037037037037035,-0.0524475524475523,-0.0541012216404886,-0.0524475524475523,-0.0355871886120996,-0.0355871886120996,0.0606653620352248,0.1198347107438015,0.1175257731958763,-0.1026490066225165,-0.1229773462783171,-0.0966666666666666,-0.1861861861861862,-0.1922503725782414,-0.2534435261707989,-0.2811671087533156,-0.2290184921763869,-0.1958456973293768,-0.1837349397590361,-0.1172638436482084,-0.1934523809523809,-0.2301136363636363,-0.1725190839694657,-0.191044776119403,-0.1544461778471139,-0.1437598736176935,-0.1583850931677018,-0.1100164203612479,-0.1517996870109546,-0.1570762052877138,-0.0573913043478261
