firms,age,agr,cashdebt,chcsho,chempia,chinv,chpmia,depr,egr,grltnoa,herf,hire,invest,lgr,mve_ia,pchdepr,pchsale_pchinvt,pchsale_pchxsga,saleinv,sgr,tb,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
FSMG_12-L^D99,1.0,0.3206757645511344,0.0606502307892069,2.6968319078378435e-05,0.9462615885104032,0.0253784269201203,-0.7026072368883503,0.155902185392802,-0.7200095073172388,0.1086908004973659,7.179434009352456e-08,0.3785166240409207,0.4175928970733311,0.6664507410344326,0.1495528158198319,-0.2396128028967138,0.0725213193014576,0.2018815013045726,13.171648479097474,0.3053152362443316,1.659706072833567,-0.0238095238095238,-0.1923076923076923,-0.0454545454545455,-0.0666666666666667,0.0161290322580645,-0.0666666666666667,-0.1486486486486486,-0.16,-0.1310344827586206,-0.1543624161073825,0.0677966101694915,0.2989690721649485,0.1886792452830188,0.0956521739130435,-0.0078740157480314,0.008,-0.0381679389312977,0.0413223140495868,-0.0999999999999999,-0.1126760563380281,-0.0597014925373134,0.008,0.0588235294117647,0.024390243902439,-0.0526315789473684,-0.16,-0.136986301369863,-0.0735294117647059,0.1052631578947369,0.0161290322580645,0.0413223140495868,0.008,-0.0999999999999999,-0.1486486486486486,-0.1543624161073825,-0.2075471698113208,-0.2544378698224852,-0.28,-0.2075471698113208,-0.2317073170731707,-0.1923076923076923,-0.1710526315789473,-0.1923076923076923,-0.1974522292993631,-0.1870967741935484,-0.2409638554216867,-0.3152173913043479,-0.284090909090909,-0.2125
FSMQ_X4-L^F21,9.0,-0.0271110679234281,0.2564751539694592,0.0002361275088547,0.1339052307908173,0.0331970644732305,0.0756948239904624,0.0981380065717415,-0.065812463599301,-0.0301433285721321,1.6357264681868215e-06,0.0535637888251904,0.0446992517733942,-0.0092374874034262,2.744809233160384,0.1069967141292441,-0.1476846378603188,0.1565481736838968,6.640311804008908,0.0832954855118537,0.7617307722333162,-0.0327868852459016,-0.143859649122807,-0.0722433460076045,0.0608695652173914,0.0338983050847458,0.2875989445910289,0.1244239631336405,0.229219143576826,0.1455399061032865,0.0868596881959911,0.1674641148325359,0.3153638814016173,0.2978723404255319,0.3669467787114846,0.3669467787114846,0.2910052910052909,0.3333333333333332,0.3153638814016173,0.2944297082228115,0.3153638814016173,0.2808398950131232,0.3297002724795641,0.4063400576368874,0.5492063492063493,0.4923547400611621,0.3982808022922635,0.326086956521739,0.4144927536231884,0.4969325153374233,0.5394321766561514,0.5844155844155843,0.6655290102389078,0.7062937062937062,0.5792880258899678,0.7243816254416959,0.6827586206896552,0.921259842519685,0.90625,1.188340807174888,1.3574879227053145,1.4039408866995076,1.427860696517413,1.2803738317757007,1.2488479262672811,1.4771573604060912,1.5025641025641026,1.427860696517413,1.2081447963800906,1.3127962085308056
FSNB_45-L^G02,9.0,0.751602564102564,0.0589195712358912,0.0071696426754228,0.1169644799576282,0.1543753640069889,0.0109504964868735,0.0427196011617536,0.5865332612222823,0.1956828771112391,1.700811036671185e-07,0.0467872738615096,0.426211939102564,0.8268902744929406,0.0733363563894424,-0.4146713498499468,-0.5109885861985325,-0.0172296638975365,6.536851946285909,0.0525994536685771,0.8176431236536751,-0.0294117647058823,-0.1604938271604938,-0.1707317073170731,-0.0933333333333332,0.0793650793650795,0.1239669421487603,0.1333333333333335,0.1056910569105691,0.0708661417322835,0.0793650793650795,0.142857142857143,0.0793650793650795,0.0149253731343284,-0.0144927536231882,0.0708661417322835,0.0225563909774435,-0.0422535211267603,-0.0285714285714284,-0.0215827338129495,-0.0285714285714284,-0.074829931972789,-0.1052631578947368,-0.2228571428571427,-0.2359550561797752,-0.1707317073170731,-0.1807228915662649,-0.1168831168831168,-0.0933333333333332,-0.0285714285714284,0.0,0.0625,0.0225563909774435,0.0967741935483872,-0.0072992700729926,0.0074074074074073,0.142857142857143,0.0542635658914729,0.0625,0.088,0.0967741935483872,0.0793650793650795,0.142857142857143,0.0967741935483872,0.0542635658914729,0.0149253731343284,-0.0555555555555554,-0.1707317073170731,-0.1856287425149699,-0.15
FSNE_62-L,9.0,-0.0884808013355592,0.013079328973557,0.0033333333333333,-0.0119804512058835,-0.031004366812227,-0.1994776193321042,0.1566901408450704,-0.2721774193548387,-0.0576419213973768,1.970207300398459e-05,-0.0047923322683705,-0.0392320534223706,-0.0351955307262569,0.7781170947418036,0.0056948835872378,0.1591523207670516,0.0318056339017652,12.974921630094045,-0.0228989612842304,1.659706072833567,-0.0677966101694914,-0.1862068965517241,-0.1972789115646258,-0.0852713178294574,-0.0483870967741936,-0.024793388429752,-0.2133333333333333,-0.1060606060606061,-0.1748251748251748,-0.2387096774193549,-0.1917808219178082,-0.1805555555555555,-0.2387096774193549,-0.1972789115646258,-0.3886010362694301,-0.4957264957264957,-0.5123966942148761,-0.5163934426229508,-0.5103734439834026,-0.5062761506276151,-0.5354330708661418,-0.5390625,-0.5859649122807018,-0.5693430656934307,-0.5530303030303031,-0.5770609318996416,-0.5945017182130585,-0.5845070422535211,-0.5478927203065134,-0.5163934426229508,-0.4978723404255319,-0.51440329218107,-0.4708520179372197,-0.5390625,-0.5677655677655677,-0.5740072202166066,-0.5372549019607843,-0.5902777777777778,-0.5677655677655677,-0.5859649122807018,-0.562962962962963,-0.5461538461538462,-0.6143790849673203,-0.5902777777777778,-0.5902777777777778,-0.5986394557823129,-0.6589595375722543,-0.6569767441860466,-0.6488095238095238
FSNF_93-L^K04,9.0,-0.032609086442242,0.1339904617731085,3.433656590233843e-05,0.1032157650660378,-0.0352084792739012,-0.0746037354242095,0.1096035073122339,0.0093300359712228,-0.0291657783327747,2.6149319613115925e-08,0.0412876137158851,-0.0174130843809547,-0.0643547996210535,0.0499590205530926,0.1434393448799728,0.1240384088007799,-0.0022893439640057,7.544353829989493,-0.0022893439640057,0.7721915698473931,0.0,0.0095238095238097,0.0426229508196722,0.1777777777777778,0.0095238095238097,-0.0782608695652173,-0.096590909090909,-0.0914285714285714,-0.0914285714285714,0.0529801324503311,-0.0215384615384615,-0.1042253521126759,-0.2980132450331125,-0.3374999999999999,-0.3825242718446602,-0.3931297709923664,-0.3825242718446602,-0.364,-0.3234042553191489,-0.3234042553191489,-0.3161290322580645,-0.3161290322580645,-0.3305263157894736,-0.3443298969072164,-0.364,-0.1519999999999999,-0.1825192802056555,-0.2148148148148148,-0.1587301587301586,-0.0991501416430593,-0.0535714285714284,-0.0507462686567163,-0.0062499999999999,-0.0507462686567163,-0.1335149863760217,-0.1042253521126759,-0.1042253521126759,-0.0363636363636362,0.0779661016949151,0.0426229508196722,0.1734317343173432,0.1821561338289963,0.2137404580152671,0.1910112359550562,0.1691176470588236,0.1397849462365592,0.089041095890411,0.1003460207612456,0.3531914893617021
FSNN_62-L^F05,9.0,-0.0077007700770075,0.2841726618705036,0.0049460431654676,0.0724532480822359,-0.0023927848334253,0.1555766513234898,0.1209034543844109,-0.0396106075864382,-0.0557702926559908,7.515773454945389e-07,0.0289822171774499,-0.0095342867620096,0.0308441558441558,0.8854197268487708,-0.1066362116547381,-0.0805507142698501,-0.0381141832671819,10.764314247669772,-0.097566421076133,0.8412208862307121,0.0111940298507462,-0.1999999999999999,-0.1728395061728395,-0.0884353741496597,0.0229007633587785,0.150214592274678,0.1260504201680674,0.0894308943089432,0.0938775510204081,0.0551181102362206,0.150214592274678,0.2582159624413147,0.2761904761904763,0.3137254901960784,0.2641509433962263,0.3009708737864078,0.2582159624413147,0.2523364485981307,0.2523364485981307,0.2582159624413147,0.1806167400881058,0.1074380165289257,0.3743589743589743,0.3201970443349755,0.2465116279069767,0.2350230414746545,0.2884615384615385,0.2761904761904763,0.3009708737864078,0.3467336683417086,0.2465116279069767,0.3137254901960784,0.185840707964602,0.0509803921568627,0.0075187969924812,0.0551181102362206,0.102880658436214,-0.003717472118959,0.0592885375494072,0.098360655737705,0.2582159624413147,0.2465116279069767,0.1703056768558952,0.1806167400881058,0.130801687763713,0.2181818181818182,-0.021897810218978,0.0037453183520599,0.1213389121338912
FSNP_09-L,9.0,0.0158775178345204,0.3974604433268818,0.0004899559039686,0.0956602353939171,-0.0033900757876231,0.2087950786213935,0.2209635979975808,-0.1971512951089507,-0.0731184409403228,3.360563427055013e-07,0.0382653061224488,0.0408525994775924,0.2133862950111716,1.2996759029683782,-0.1115801740212907,0.0453874633597847,-0.0169849460678419,6.708888723409537,0.0299302852417725,0.9155455285766294,-0.1666666666666666,-0.1098901098901098,-0.018181818181818,0.08,0.296,0.4862385321100917,0.3846153846153848,0.3388429752066118,0.3278688524590165,0.2755905511811025,0.4594594594594594,0.6701030927835052,0.603960396039604,0.6701030927835052,0.4727272727272726,0.3846153846153848,0.3965517241379312,0.2755905511811025,0.1571428571428572,0.1571428571428572,0.1095890410958904,0.1911764705882352,0.1911764705882352,0.2755905511811025,0.1654676258992806,0.1250000000000002,0.1824817518248174,0.2180451127819549,0.2857142857142858,0.2755905511811025,0.2461538461538461,0.2180451127819549,0.2180451127819549,0.2366412213740458,0.2857142857142858,0.3170731707317074,0.4086956521739133,0.4594594594594594,0.4594594594594594,0.5882352941176472,0.705263157894737,0.7802197802197803,0.8,0.840909090909091,0.705263157894737,0.8,0.5576923076923077,0.6701030927835052,0.6363636363636365
FSOF_21-L,10.0,0.0038873229057277,0.0706316888935983,0.0006216671648843,-0.133400257112827,-0.0043026965403745,0.042598701262351,0.0273913385207891,0.0551667773407569,-0.0010297051549613,3.040358246869828e-08,-0.0533617929562433,0.0200998544556826,-0.0259674286568058,0.0154362106507399,-0.0024616673115868,-0.0081394637580915,-0.0438882921600071,6.838534656796769,-0.0178854029500949,0.2820282935499583,-0.0215384615384615,-0.0845070422535211,-0.1022099447513812,-0.1022099447513812,-0.0579710144927536,-0.0767045454545454,-0.0972222222222222,-0.0384615384615384,0.015625,-0.0298507462686566,-0.0298507462686566,-0.0579710144927536,-0.0660919540229885,0.076158940397351,0.076158940397351,0.076158940397351,0.0655737704918033,0.0551948051948052,0.0551948051948052,0.1403508771929824,0.1403508771929824,0.1403508771929824,0.1403508771929824,0.1403508771929824,0.1403508771929824,0.1403508771929824,0.1403508771929824,0.1484098939929328,0.25,0.3265306122448979,0.3265306122448979,0.2845849802371543,0.2845849802371543,0.2845849802371543,0.3265306122448979,0.3829787234042552,0.3265306122448979,0.3541666666666667,0.3265306122448979,0.4444444444444444,0.3,0.2357414448669201,0.2126865671641791,0.1284722222222223,0.2037037037037037,0.0833333333333332,-0.0972222222222222,0.0317460317460318,0.0833333333333332
FSOU_71-L^I17,9.0,-0.0244831814996495,0.5269858671313844,0.0007220216606498,-0.1384234078899066,0.0001300668809814,0.0995676159232171,0.3442218885457688,0.1207466814968754,-0.2191479141262969,1.9115115572486525e-07,-0.0553711169077542,0.0106429572529782,-0.1209103011339895,0.7841846099199714,0.4790445786742381,0.1808558839712416,-0.0769318100765309,43.47744481177348,0.1855703380588876,0.6861850155644295,0.0,-0.1462140992167102,-0.0762711864406779,-0.0030487804878047,0.1433566433566433,0.2022058823529411,0.2528735632183909,0.248091603053435,0.4034334763948497,0.3027888446215141,0.345679012345679,0.4405286343612336,0.5,0.4663677130044843,0.4796380090497738,0.4663677130044843,0.5645933014354068,0.6108374384236455,0.6268656716417913,0.7210526315789474,0.4863636363636363,0.5138888888888888,0.5424528301886791,0.4663677130044843,0.5571428571428572,0.5645933014354068,0.5424528301886791,0.5,0.635,0.694300518134715,0.7967032967032968,0.7868852459016393,0.635,0.5571428571428572,0.587378640776699,0.5645933014354068,0.587378640776699,0.5571428571428572,0.7967032967032968,0.8268156424581006,0.7771739130434783,0.694300518134715,0.6108374384236455,0.635,0.712041884816754,0.6855670103092784,0.6268656716417913,0.7868852459016393,0.8066298342541436
FSPI_08-L^D01,10.0,0.0630366900858705,0.1527131782945736,-0.0003472222222222,0.3439044511939353,0.0357582064137734,0.1987574908182061,0.1401273885350318,0.1128465443186254,0.0104058272632671,3.945222662977748e-07,0.1375661375661376,0.0382513661202185,0.0132657042528286,0.3871968964246765,0.0089171974522294,0.0087708140856705,-0.006195060948958,1.1953061224489796,0.0488896848137537,0.7183136498016245,-0.1320754716981131,-0.1782945736434108,-0.196969696969697,-0.2318840579710144,-0.2885906040268455,-0.0619469026548671,-0.1016949152542372,-0.0701754385964911,-0.1239669421487602,-0.1587301587301587,-0.1846153846153846,-0.1382113821138211,-0.1908396946564885,-0.1653543307086613,-0.1382113821138211,-0.2205882352941176,-0.2638888888888888,-0.3116883116883117,-0.2205882352941176,-0.208955223880597,-0.2205882352941176,-0.196969696969697,-0.1451612903225806,-0.1587301587301587,-0.1451612903225806,-0.1587301587301587,-0.208955223880597,-0.1092436974789915,-0.0535714285714286,-0.0363636363636363,-0.0535714285714286,0.0291262135922329,0.0707070707070707,-0.045045045045045,-0.1092436974789915,-0.208955223880597,-0.0862068965517239,-0.1846153846153846,-0.1311475409836064,-0.1846153846153846,-0.0619469026548671,-0.0782608695652172,-0.1451612903225806,-0.2148148148148148,-0.1846153846153846,-0.1519999999999999,-0.2885906040268455,-0.3116883116883117,-0.2689655172413793
FSPK_05-L^G03,14.0,-0.2953440543701807,0.2083124687030546,4.9369215295906e-05,-0.7746233521475532,-0.1016884113584037,1.5426579216361185,0.139273994556231,0.2646129893238433,0.0132484358130519,7.708116450190552e-08,-0.3098591549295775,-0.2867461597733837,-0.4812342634365332,0.1705650613022904,-0.0906630940333653,0.1523973188882722,0.0989683360887087,11.09777949245542,-0.2488808167788992,0.5977397756822377,-0.0204081632653061,-0.0392156862745098,0.0652173913043476,0.0208333333333332,0.0208333333333332,0.0,-0.02,-0.1403508771929824,-0.1694915254237288,-0.02,0.101123595505618,0.053763440860215,-0.0925925925925926,-0.1833333333333333,-0.1833333333333333,-0.1250000000000001,-0.1250000000000001,-0.0925925925925926,0.3066666666666666,0.4000000000000001,0.441176470588235,0.3611111111111111,0.1666666666666667,0.3066666666666666,-0.0666666666666667,-0.0925925925925926,-0.0841121495327104,-0.01010101010101,-0.0666666666666667,-0.0841121495327104,-0.0485436893203884,-0.1967213114754098,-0.2686567164179105,-0.2794117647058824,-0.4024390243902439,-0.4201183431952663,-0.4615384615384615,-0.4842105263157894,-0.4463276836158192,-0.4166666666666666,-0.367741935483871,-0.3636363636363636,-0.375796178343949,-0.379746835443038,-0.3378378378378378,-0.3552631578947368,-0.3950617283950618,-0.3636363636363636,-0.289855072463768
FSQE_25-L^E07,9.0,0.2265115542359916,0.0741817321246668,0.001038259259445,0.2045171025553632,0.2058046694668332,0.2486525356865384,0.1941438574156588,0.0890821256038646,-0.0460317099935657,1.245610080703291e-07,0.0818094321462947,0.2224978178889297,0.3572628323681897,0.1771322697697003,0.0917982519181673,-0.3553681701874277,-0.0874624699669224,1.3269492851210012,0.0222654332875681,0.8069568088206656,-0.08,-0.1071428571428571,0.0,-0.1134751773049644,0.0775862068965518,0.3020833333333335,0.3020833333333335,0.1682242990654205,0.1261261261261259,0.2135922330097086,0.1904761904761904,0.2135922330097086,0.2019230769230768,0.1682242990654205,0.3157894736842106,0.4367816091954022,0.3586956521739131,0.3888888888888888,0.524390243902439,0.8939393939393938,0.838235294117647,0.6891891891891893,0.838235294117647,0.7857142857142858,0.6891891891891893,0.6233766233766234,0.5432098765432098,0.7605633802816902,0.7857142857142858,1.0161290322580645,1.2727272727272725,0.9230769230769228,1.7173913043478262,1.450980392156863,1.2727272727272725,1.0833333333333337,1.0833333333333337,0.7123287671232876,0.8939393939393938,0.6233766233766234,0.6233766233766234,0.6025641025641024,0.6666666666666667,0.6025641025641024,0.4880952380952381,0.4534883720930232,0.3736263736263736,0.4204545454545454,0.4367816091954022
FSQG_08-L^E11,10.0,-0.055097892371884,0.2530007661530603,0.0001675041876046,-0.0163502423858453,-0.0107816711590296,-0.0519444734360758,0.1260100038476337,-0.2497959183673469,-0.1490731063314682,3.860706873270625e-06,-0.0065403041033118,-0.0909382689633037,0.0710507757404794,1.675909933861149,0.2320060048316189,0.1056833345195105,-0.0525064063098933,28.672926447574337,-0.0272881715863239,0.9367053527785114,-0.1111111111111111,0.0,-0.027027027027027,-0.0526315789473682,-0.2285714285714284,-0.2029520295202951,-0.1787072243346006,-0.1755725190839694,-0.0526315789473682,-0.1147540983606556,-0.0136986301369862,-0.0357142857142857,0.090909090909091,0.130890052356021,0.0285714285714286,0.0485436893203883,0.0046511627906977,0.0140845070422537,0.0588235294117647,0.090909090909091,0.0964467005076143,0.0964467005076143,0.0693069306930693,0.130890052356021,0.1612903225806452,0.1550802139037432,0.1933701657458564,0.1933701657458564,0.1134020618556701,0.1076923076923077,0.2631578947368422,0.2203389830508475,0.1999999999999999,0.180327868852459,0.1076923076923077,0.1612903225806452,0.1868131868131868,0.1191709844559587,0.1250000000000002,0.1739130434782609,0.0588235294117647,0.0588235294117647,0.0140845070422537,0.0536585365853661,0.0640394088669953,0.085427135678392,0.0046511627906977,0.0434782608695654,0.0384615384615385
FSQK_13-L^F00,10.0,0.325289256198347,0.0654664484451718,0.0018726591760299,0.5098717871986024,0.0507534830821723,-0.244240196053065,0.0530137981118373,-0.2559794988610477,0.052032982655671,1.8087785821574384e-06,0.2039551746868819,0.1998347107438017,1.1296296296296295,0.6991875333787341,-0.1257216006302081,-0.102925669005731,-0.0227570360883135,5.935163274964505,0.1003772922698954,1.0919118900220834,-0.1461318051575931,-0.2121896162528216,-0.1446078431372548,-0.1186868686868686,-0.1096938775510203,0.0512048192771086,-0.0887728459530026,-0.0839895013123359,-0.0592991913746629,-0.1788235294117646,-0.1768867924528302,-0.1487804878048779,-0.1670644391408114,-0.1487804878048779,-0.1921296296296296,-0.1425061425061424,-0.1296758104738153,-0.1382716049382715,-0.0278551532033425,-0.0516304347826086,-0.1487804878048779,-0.1466992665036673,-0.1142131979695431,0.0,-0.0592991913746629,-0.1729857819905212,-0.2192393736017895,-0.105128205128205,-0.1508515815085158,-0.0887728459530026,-0.0887728459530026,-0.0887728459530026,0.005763688760807,0.1009463722397476,0.0028735632183909,-0.0196629213483146,0.1258064516129031,0.0804953560371517,0.048048048048048,0.1518151815181518,0.1368078175895766,0.0640243902439026,-0.0113314447592066,0.0086705202312138,-0.0742705570291776,-0.0618279569892472,-0.1845794392523364,-0.1788235294117646,-0.0839895013123359
FSQS_06-L^A09,10.0,-0.0095475640422791,0.0534723643531933,0.3174138413879993,1.563196311200779,0.0059624688010353,-0.0862648361582034,0.0400093726202331,-0.0303735147603264,-0.0419837919452744,9.948449958464133e-08,0.6252983293556085,0.0176895712796189,0.0078511949821563,0.0540032105358634,0.1329138419566207,0.2581577653849669,0.096404794673892,5.389781744213748,0.279896081742067,4.716104687833087,0.1272727272727272,-0.140625,-0.140625,-0.2465753424657533,-0.2763157894736842,-0.2763157894736842,-0.375,-0.3529411764705882,-0.3452380952380951,-0.4021739130434782,-0.5338983050847457,-0.5769230769230769,-0.5925925925925926,-0.5895522388059702,-0.5217391304347825,-0.5089285714285714,-0.5634920634920635,-0.5769230769230769,-0.6308724832214765,-0.638157894736842,-0.638157894736842,-0.5491803278688524,-0.5175438596491228,-0.5416666666666666,-0.5258620689655171,-0.5132743362831858,-0.5089285714285714,-0.4554455445544554,-0.4907407407407407,-0.4859813084112149,-0.5416666666666666,-0.5416666666666666,-0.5634920634920635,-0.5833333333333333,-0.5669291338582677,-0.5599999999999999,-0.5528455284552845,-0.5634920634920635,-0.5669291338582677,-0.53781512605042,-0.5132743362831858,-0.5634920634920635,-0.5599999999999999,-0.5338983050847457,-0.5,-0.5217391304347825,-0.4907407407407407,-0.4660194174757281,-0.4607843137254901
FSQT_46-L^B04,9.0,0.0774845090562441,0.2645810637225411,3.587066815965888e-05,-2.280703478410215,0.0459344871923559,1.2426796061621492,0.0174600689007203,0.1508722714122908,0.1435392976468726,8.981532359252627e-09,-0.912310286677909,0.123798458849698,-0.0788141946769961,0.0619570373432692,-0.9669893478611478,-0.8117292121126309,-0.0723439642728934,1.1670584506484245,-0.7439739489176285,0.183735943359308,-0.1267605633802816,-0.0273972602739726,-0.0273972602739726,-0.1547619047619047,-0.1744186046511627,-0.1125,-0.1234567901234569,-0.1931818181818182,-0.1931818181818182,-0.202247191011236,-0.1931818181818182,-0.1839080459770115,-0.1647058823529411,-0.1234567901234569,-0.1547619047619047,-0.2111111111111111,-0.29,-0.2111111111111111,-0.1839080459770115,-0.0657894736842106,-0.0897435897435898,-0.1012658227848102,-0.1125,-0.1012658227848102,-0.144578313253012,-0.2111111111111111,-0.2755102040816326,-0.2111111111111111,-0.1647058823529411,-0.1547619047619047,-0.144578313253012,-0.2365591397849463,-0.0657894736842106,-0.0779220779220779,-0.1839080459770115,-0.1744186046511627,-0.1744186046511627,-0.1744186046511627,-0.0657894736842106,-0.0897435897435898,-0.1744186046511627,-0.1647058823529411,-0.2282608695652175,-0.2197802197802199,-0.2604166666666666,-0.1839080459770115,-0.2365591397849463,-0.2604166666666666,-0.29
FSQU_37-L^E00,9.0,0.1375519904931668,0.0733229329173167,0.0005652347868322,0.0872723459740558,0.0056984016678248,0.0400581939930813,0.2304609218436873,0.1003787878787879,-0.0122307157748432,2.261855609519959e-06,0.0349100440843559,-0.0062388591800356,0.1609776654024441,0.2594172869945335,0.0170754732605707,-0.7092568781124992,0.1082473359625114,157.57303370786516,0.1449097885541676,0.381541625938751,-0.0317919075144508,0.0914826498422713,0.0984126984126985,0.0812499999999998,0.2536231884057971,0.2269503546099291,0.2226148409893993,0.1610738255033557,0.067901234567901,0.0548780487804878,0.0516717325227962,0.0548780487804878,0.0581039755351682,0.0421686746987952,0.0712074303405572,0.1849315068493151,0.2720588235294117,0.3568627450980393,0.4180327868852458,0.4599156118143459,0.5175438596491229,0.544642857142857,0.4978354978354977,0.4065040650406504,0.2627737226277371,0.2536231884057971,0.2446043165467626,0.3410852713178294,0.4913793103448276,0.5515695067264574,0.4297520661157026,0.5515695067264574,0.7563451776649746,0.8210526315789475,0.7835051546391754,0.7653061224489797,0.9116022099447514,0.8907103825136611,0.9659090909090908,1.0,1.1358024691358022,0.9548022598870056,0.7743589743589743,0.6878048780487807,0.6796116504854368,0.901098901098901,0.3359073359073359,0.3515625,0.4978354978354977
FSRC_60-L^I04,15.0,0.0524062783759242,0.2394957346546055,8.024124508881073e-05,0.0795203441206959,0.0333501875026334,0.0504735200702026,0.0741137410303095,-0.1217834201223916,0.0179918257278893,6.109551142220515e-09,0.0318091451292246,0.0496389501448523,0.2756016826425763,0.1940667578795078,-0.2763957832892181,-0.4266889604518883,-0.2551847154136062,4.345695206296208,-0.193997500801734,0.3818927917242446,0.0,-0.1359223300970874,0.0987654320987654,0.2027027027027026,0.2535211267605635,0.3383458646616541,0.1125,0.1337579617834394,0.2714285714285716,0.1788079470198675,0.2898550724637683,0.459016393442623,0.5084745762711866,0.3484848484848484,0.2447552447552448,0.2714285714285716,0.3587786259541985,0.2191780821917808,0.3283582089552237,0.4833333333333334,0.390625,0.4833333333333334,0.6481481481481481,0.5752212389380533,0.5892857142857142,0.4833333333333334,0.072289156626506,0.0920245398773007,0.1337579617834394,0.3283582089552237,0.2714285714285716,0.1866666666666667,0.2535211267605635,0.3798449612403101,0.4239999999999999,0.5084745762711866,0.797979797979798,0.7450980392156863,0.934782608695652,1.4722222222222223,2.869565217391304,3.045454545454546,2.869565217391304,3.045454545454546,3.8108108108108105,4.933333333333334,2.1785714285714284,2.1785714285714284,1.78125
FSRD_76-L^L07,10.0,-0.4065433091981764,0.2127811495894323,0.0152463284839203,-0.1903065796406849,-0.0355099293167283,-0.1626170865567215,0.1955241460541814,-0.2698807157057653,-0.4020531807472217,4.651952830619278e-07,-0.0761250429405702,-0.5260123357468491,-0.4570326845391113,0.469064262577641,0.2198290123211708,0.2784668336859145,0.0177332176621961,22.3943661971831,-0.1477957925767117,1.0142648222871795,0.0614035087719297,-0.0806451612903226,-0.0806451612903226,-0.0952380952380953,-0.0952380952380953,0.0363636363636361,0.1515151515151513,0.225806451612903,0.1399999999999999,0.0555555555555553,-0.5957446808510638,-0.6148648648648649,-0.6041666666666667,-0.5210084033613446,-0.558139534883721,-0.5957446808510638,-0.6815642458100559,-0.6714697406340058,-0.6459627329192548,-0.673352435530086,-0.6824512534818942,-0.6824512534818942,-0.6824512534818942,-0.7233009708737864,-0.594306049822064,-0.5899280575539568,-0.6122448979591837,-0.6000000000000001,-0.6237623762376238,-0.6286644951140066,-0.6174496644295302,-0.6095890410958904,-0.5824175824175825,-0.6174496644295302,-0.6470588235294118,-0.6274509803921569,-0.6122448979591837,-0.6237623762376238,-0.6187290969899666,-0.5913978494623656,-0.6027874564459931,-0.625,-0.6274509803921569,-0.625,-0.6212624584717608,-0.6122448979591837,-0.6545454545454545,-0.6470588235294118,-0.6161616161616162
FSRE_07-L^C00,9.0,-0.0283289817232376,0.2234865061998541,0.0003081189339084,0.0004853743943879,-0.0055618089121366,0.1814893595450009,0.0929189362383851,-0.0151624548736462,-0.0460835595577004,1.3051635160406214e-06,0.0001941559071935,0.0066579634464751,-0.0436643835616437,0.8922275554526403,-0.143048556698028,-0.0410180497621343,-0.0491240888320158,7.377423822714681,-0.0692818451860911,0.7147893801068933,-0.1454545454545456,-0.2198581560283686,-0.1603053435114503,-0.1199999999999998,-0.1338582677165354,-0.0517241379310343,-0.1911764705882352,-0.1129032258064515,-0.1538461538461538,-0.1129032258064515,-0.0677966101694914,-0.0178571428571429,-0.0983606557377048,-0.0517241379310343,-0.0350877192982455,0.0,0.0185185185185186,0.0576923076923077,0.1578947368421053,0.1458333333333334,0.1,0.0891089108910891,0.0377358490566037,0.0476190476190476,-0.0178571428571429,-0.0756302521008401,-0.1269841269841268,-0.0178571428571429,-0.0178571428571429,-0.043478260869565,0.0,0.0280373831775702,0.0091743119266054,0.0476190476190476,0.0476190476190476,-0.0756302521008401,0.0091743119266054,-0.0909090909090908,-0.0833333333333332,-0.0756302521008401,0.0377358490566037,0.0091743119266054,-0.105691056910569,-0.0983606557377048,-0.0756302521008401,-0.105691056910569,-0.2028985507246375,-0.2715231788079469,-0.1472868217054262
FSRH_90-L^J04,9.0,-0.0747425308453146,0.0508137774413323,-0.5817605713094476,-0.5150590630656756,-0.0046607700863301,0.5551166216135852,0.0268660499303003,-0.4896182183523108,-0.0845294211111697,1.7907511263778885e-07,-0.2060301507537689,-0.0882023044763944,-0.1295575221238938,0.1808403656160717,-0.1630342985217382,0.1593300726248704,-0.1227212094264117,35.23214285714286,-0.1227212094264117,0.1276696979102744,-0.1794871794871795,0.0540540540540541,0.2580645161290322,0.56,1.166666666666667,1.6,2.2500000000000004,2.2500000000000004,2.2500000000000004,2.2500000000000004,2.0,1.7857142857142856,1.4375,1.6,1.7857142857142856,2.0,1.6,1.166666666666667,1.2941176470588234,1.6,1.4375,1.166666666666667,0.95,1.166666666666667,1.166666666666667,0.7727272727272727,0.5,0.8571428571428572,1.166666666666667,2.0,1.7857142857142856,2.9,3.333333333333334,2.9,3.875,3.875,3.333333333333334,2.5454545454545454,-0.9178947368421052,-0.9178947368421052,-0.9178947368421052,-0.9178947368421052,-0.9178947368421052,-0.9178947368421052,-0.9178947368421052,-0.9178947368421052,-0.9178947368421052,-0.9178947368421052,-0.9178947368421052
