firms,absacc,acc,age,agr,cashdebt,chpmia,currat,depr,egr,grltnoa,herf,invest,lgr,pchcapx_ia,pchcurrat,pchquick,pchsale_pchrect,pctacc,quick,roic,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BACQ_71-L^J02,0.3005653266331658,-0.3005653266331658,13.0,-0.1213491985445963,0.0375211167422423,0.2662314090871,0.8242764323685765,0.1571864345953705,-0.0377122877122876,-0.1292922948073685,3.2508422568583106e-06,-0.1987412724948372,-0.175669099756691,-0.3244687970777049,-0.0294151014954681,0.0883395627256124,0.0709174309561074,-4.317293233082707,0.4232132309509746,0.1654998278434523,-0.0283804627249357,0.1712062256809339,-0.0115384615384616,-0.0038759689922481,0.036290322580645,0.4043715846994533,0.0404858299595141,0.0198412698412697,-0.0982456140350878,-0.0688405797101449,0.0532786885245901,0.4941860465116279,0.4855491329479768,0.7482993197278911,2.2124999999999995,1.7634408602150535,4.354166666666667,4.840909090909091,4.840909090909091,5.2682926829268295,4.976744186046512,4.244897959183673,5.424999999999999,4.03921568627451,3.759259259259258,3.849056603773584,1.887640449438202,1.887640449438202,0.6688311688311688,0.4941860465116279,0.117391304347826,0.0753138075313806,0.212264150943396,0.06198347107438,-0.0821428571428571,0.2238095238095236,0.1628959276018098,0.5297619047619047,0.4519774011299433,-0.1076388888888889,0.0078431372549019,0.0798319327731091,-0.1918238993710692,-0.2900552486187846,-0.3807228915662651,-0.4461206896551724,-0.4623430962343097,-0.4461206896551724,-0.4839357429718876,-0.4132420091324201
BALZ_07-L^I10,0.1110332982731763,-0.1110332982731763,14.0,-0.1812127992406081,-0.1180840664711632,-1.454812693516024,1.4047322369952484,0.4369120287253141,-0.2502783995680588,-0.0500978577800263,2.002648054239601e-08,-0.000542422789506,-0.129401258717469,-1.1609837620221033,-0.1220215991581263,-0.1689306507789129,-0.0346581856858692,-1.0932878867330886,0.9972203584779066,-0.1326859056979605,-0.2264079107949389,-0.0892857142857143,-0.2112676056338027,-0.263157894736842,0.0181818181818183,0.0566037735849056,-0.2222222222222221,-0.2222222222222221,-0.4509803921568627,-0.4509803921568627,-0.5130434782608695,-0.4563106796116504,-0.631578947368421,-0.6989247311827957,-0.6585365853658536,-0.6956521739130435,-0.7227722772277227,-0.7052631578947368,-0.7227722772277227,-0.7021276595744681,-0.706806282722513,-0.6499999999999999,-0.565891472868217,-0.5590551181102361,-0.6363636363636364,-0.5,-0.4285714285714285,-0.4285714285714285,-0.3086419753086419,-0.2999999999999999,-0.3411764705882352,-0.282051282051282,-0.2911392405063291,-0.2432432432432432,-0.1515151515151515,-0.176470588235294,-0.0344827586206895,-0.0508474576271185,-0.0666666666666665,0.1200000000000001,0.2173913043478261,0.3333333333333335,0.2173913043478261,0.1666666666666667,0.1666666666666667,0.0980392156862746,0.3333333333333335,0.3023255813953489,0.4358974358974359,0.3333333333333335
BBOU_00-L,0.0621890547263681,-0.0621890547263681,13.0,0.0927119484382746,0.1508153371529308,0.0829444344962127,1.030153586022263,0.1527078085642317,0.101040118870728,0.0055081734186211,0.0001496263243746,0.0296232027764005,0.0910515159893097,-0.3617963859935529,0.0413205625645098,0.0977177543691166,-0.0157238405922169,-0.8564437194127243,0.7156545019022122,0.1034641728134878,0.0801179443976411,0.025943396226415,0.0802547770700639,0.1382550335570469,0.2114285714285715,0.2114285714285715,0.2343522561863174,0.1506105834464044,0.0626566416040099,0.105606258148631,0.1696551724137931,0.1843575418994414,0.1843575418994414,0.2966360856269114,0.1306666666666667,0.1728907330567082,0.2887537993920972,0.3970345963756179,0.469670710571924,0.4570446735395188,0.4086378737541529,0.4747826086956521,0.6307692307692307,0.6792079207920794,0.7740585774058577,0.8844444444444446,0.7028112449799195,0.5008849557522124,0.3993399339933994,0.4039735099337749,0.3354330708661419,0.3568,0.2397660818713451,0.2619047619047621,0.1810584958217271,0.2544378698224854,0.2289855072463769,0.2062588904694167,0.2397660818713451,0.3375394321766563,0.2562962962962964,0.5732838589981448,0.3354330708661419,0.1910112359550562,0.1712707182320443,0.1994342291371995,0.1616438356164384,0.1506105834464044,0.3333333333333332,0.5390199637023594
BBTK_30-L^C11,0.1134510869565217,-0.1134510869565217,11.0,0.1364296081277213,0.1818181818181818,6.760041321081888,1.8613333333333333,0.0887634684453566,0.8411764705882353,0.1253396739130146,3.211715717371377e-07,0.2216981132075471,-0.108730583824317,-0.3574092781138581,-0.2328427255985267,-0.2464646464646464,0.6064997804128239,-2.256756756756757,1.8,0.0007898894154818,0.2272727272727272,-0.1904761904761903,0.0,0.0,0.0,0.0,0.0499999999999998,0.0499999999999998,0.75,0.0499999999999998,0.0499999999999998,0.1052631578947367,0.1999999999999999,0.3999999999999999,0.6799999999999999,0.4999999999999998,0.4999999999999998,0.4999999999999998,0.6799999999999999,0.6799999999999999,1.0999999999999996,0.5555555555555554,0.909090909090909,0.3125,1.625,1.625,0.909090909090909,0.0499999999999998,0.0499999999999998,0.0499999999999998,0.1666666666666667,0.2352941176470586,0.4482758620689655,0.4482758620689655,0.4999999999999998,0.4482758620689655,0.6153846153846152,0.909090909090909,0.909090909090909,0.826086956521739,0.826086956521739,0.6153846153846152,0.4999999999999998,0.3548387096774192,0.2352941176470586,0.0769230769230768,0.0769230769230768,0.0769230769230768,0.1052631578947367,0.0769230769230768
BBTU_63-L^C18,0.0619098767326479,-0.0619098767326479,13.0,0.0745087220406604,0.1377533193570929,-0.0049044825565473,0.455864342910975,0.0609911504424778,0.0755260420833665,0.0276405298961602,1.576618502054336e-05,-0.016489113365307,0.0730680429172891,-1.1191958741375596,-0.1142927552111657,-0.1122302340207618,-0.0449271221203925,-2.114605171208945,0.4346679227508243,0.0397320535892821,0.0532202960900924,0.0670611439842208,-0.0039292730844793,0.0201207243460765,0.1845794392523365,0.1418918918918918,-0.1258620689655172,-0.1507537688442209,-0.145025295109612,-0.131849315068493,-0.0541044776119402,0.0201207243460765,-0.0864864864864863,-0.1273666092943199,0.0059523809523809,0.0856531049250535,0.0974025974025973,0.0856531049250535,-0.032442748091603,-0.0487804878048779,-0.057620817843866,-0.1592039800995024,-0.2199999999999999,-0.2522123893805309,-0.1926751592356688,0.2365853658536587,0.0606694560669456,0.0119760479041917,0.0903225806451613,0.0,-0.131849315068493,-0.1493288590604026,-0.1647446457990115,-0.229483282674772,-0.3054794520547944,-0.2533136966126657,-0.2630813953488371,-0.0433962264150942,-0.1303602058319038,-0.1026548672566372,-0.0714285714285714,0.00996015936255,-0.107394366197183,-0.2318181818181817,-0.3389830508474576,-0.3717472118959107,-0.3817073170731706,-0.3779141104294479,-0.3167115902964958,-0.2757142857142857
BBXK_89-L^E06,0.1263906056860321,-0.1263906056860321,14.0,-0.065146749161619,0.1127210112972995,0.1154124858370674,2.14798949051862,0.0738199455814503,-0.3366986696516983,-0.1122292685547688,6.024514157852445e-05,-0.1372995034705072,0.3556588840522356,0.1079898590142809,0.2105272664841866,0.277482391539601,0.0046572714950531,-6.148366013071896,1.9621887137308656,0.1461865403616631,0.0073925480144135,0.0316742081447962,0.0351288056206089,0.0886699507389163,0.2701149425287357,0.4684385382059801,0.3726708074534159,0.5085324232081909,0.4350649350649349,0.5034013605442176,0.4166666666666665,0.3855799373040751,0.5956678700361011,0.6742424242424241,1.0090909090909088,0.9051724137931036,0.9217391304347826,0.8571428571428572,0.7751004016064256,0.7,0.5673758865248228,0.4350649350649349,0.5956678700361011,0.4350649350649349,0.4350649350649349,0.3233532934131737,0.2701149425287357,0.5189003436426116,0.3233532934131737,0.1881720430107525,-0.0733752620545072,-0.0199556541019955,0.0207852193995381,-0.0412147505422993,-0.1195219123505975,-0.0772442588726514,-0.0905349794238683,0.0375586854460094,-0.0924024640657084,-0.0997963340122199,-0.1660377358490565,-0.1660377358490565,-0.3082942097026604,-0.2730263157894737,-0.3210445468509985,-0.3189522342064715,-0.3509544787077826,-0.3658536585365853,-0.3480825958702065,-0.3490427098674521
BCPS_48-L^C06,0.0439181240687005,-0.0439181240687005,13.0,-0.0099882949668357,0.1109114127607245,0.1912099060555858,1.4788245462402767,0.0877246420956442,-0.017326888065792,-0.0191357540585025,5.580402026930287e-06,0.0197424892703862,0.0035061120060646,-1.354940464384018,0.0098910054219582,0.0093884000111999,-0.1439972222472514,-1.4082145850796313,1.4094332633658475,0.0154449824678577,-0.3722427868769332,-0.0796460176991149,-0.0504201680672269,-0.0813008130081301,0.0865384615384614,0.2555555555555553,-0.017391304347826,-0.1374045801526718,-0.1307692307692308,-0.2416107382550336,-0.1307692307692308,-0.1171875000000001,-0.2390572390572392,-0.2466666666666667,-0.2870662460567824,-0.2802547770700637,-0.2014134275618375,-0.6245847176079734,-0.6188870151770658,-0.5767790262172285,-0.6028119507908613,-0.6887052341597797,-0.6435331230283912,-0.6554878048780488,-0.6839160839160839,-0.7334905660377359,-0.7812197483059051,-0.7532751091703057,-0.7454954954954955,-0.75,-0.7773399014778326,-0.7775590551181103,-0.773319959879639,-0.7483296213808464,-0.75,-0.7477678571428572,-0.6912568306010929,-0.6596385542168675,-0.6816901408450704,-0.678520625889047,-0.6565349544072949,-0.562862669245648,-0.6686217008797655,-0.761854583772392,-0.744343891402715,-0.7286914765906363,-0.744343891402715,-0.7463524130190797,-0.7202970297029703,-0.6771428571428572
BCQE_67-L^A14,0.1939937866758715,-0.1939937866758715,14.0,-0.1943405634505111,-0.0745637635483127,-0.8329018293855414,1.195095948827292,0.2534653465346534,-0.8254545454545454,-0.1373835001724995,4.4246504204534206e-05,-0.1320119670905011,-0.1244232987312572,-0.3351139677009746,0.296269592111936,0.3738358331984739,0.1339214752597295,-1.6168009205983889,0.90227434257285,0.2698133145473758,-0.1133155284242655,-0.1402214022140221,-0.0272792534099065,0.1235489220563847,0.818791946308725,1.971491228070176,0.3258317025440314,0.3028846153846154,-0.1440303221730889,-0.2108328479906814,-0.2163100057836898,-0.1456494325346783,-0.2703284868066774,-0.3662301216089803,-0.2587527352297593,-0.3177240684793554,-0.28609062170706,-0.2108328479906814,-0.5573342045083306,-0.5285316631871955,-0.5361177678877096,-0.5085237577076532,-0.6227728285077951,-0.559779077322937,-0.586890243902439,-0.5962455303933254,-0.6558293116586233,-0.6110792192881745,-0.6100719424460431,-0.5872677429180627,-0.6539836567926456,-0.648781752203214,-0.6187394485087225,-0.592970862120757,-0.6343766864543983,-0.5824345146379044,-0.5560288335517694,-0.4945915703095859,-0.510653665583243,-0.4476151651039544,-0.5416102841677943,-0.3764381040036815,-0.4476151651039544,-0.5741671904462602,-0.6147284617571794,-0.6911328926373376,-0.6604010025062657,-0.6403927813163481,-0.6373126338329764,-0.5701142131979695
BCZB_W7-L^G07,0.0655844761638212,-0.0655844761638212,14.0,0.0679077843156168,0.1279723303069606,0.0372373256704186,0.7918436703483432,0.0544454097885896,-0.0128283445326817,0.0303199925366172,0.0002681019682682,0.0859457895244525,0.1404775124930594,0.2292948178669465,-0.0768938344321874,-0.0719991875729217,-0.0669603394029281,-1.931318681318681,0.6323279524214104,0.0575112951807228,-0.0047552771978659,0.0559284116331095,0.0693779904306219,0.0797101449275363,0.037122969837587,0.0875912408759123,0.0395348837209301,-0.0324675324675325,-0.1113320079522863,-0.102409638554217,-0.0110619469026548,-0.0132450331125828,0.0275862068965517,0.0719424460431654,-0.0154185022026431,-0.002232142857143,-0.0088691796008869,0.0492957746478872,0.0797101449275363,0.214673913043478,0.2416666666666664,0.437299035369775,0.1640625,0.3032069970845479,0.4655737704918032,0.1856763925729443,0.120300751879699,0.1888297872340425,0.0668257756563244,0.0542452830188677,-0.0914634146341464,0.0468384074941452,-0.048936170212766,0.0275862068965517,-0.0088691796008869,0.0159090909090908,0.0823244552058111,-0.0858895705521471,-0.1887477313974591,-0.2130281690140845,-0.2719869706840391,-0.3112480739599385,-0.2660098522167488,-0.2660098522167488,-0.2825040128410916,-0.2102473498233216,-0.1813186813186813,-0.2623762376237624,-0.1613508442776736,-0.2017857142857142
BDAJ_H9-L,0.0915446941975953,-0.0915446941975953,7.0,-0.0363123115416694,0.2190345119627355,1.6777580974367148,1.8931646932185144,0.1110192837465564,0.0546095126247797,-0.0914793518034479,1.700739091594687e-06,-0.0359273753769166,-0.0849467815509376,-0.5233708785166585,0.0108288257671594,0.0019712117714734,-0.5264359139990071,-1.1092636579572444,1.706404736275565,0.1105798421372191,-0.23781643805063,-0.0057142857142856,0.0971786833855798,0.1146496815286624,0.3207547169811322,0.383399209486166,0.1217948717948718,0.0638297872340425,0.1945392491467577,0.1437908496732025,0.3513513513513513,0.3257575757575757,0.3671875,0.4893617021276595,0.4403292181069957,0.383399209486166,0.4583333333333335,0.4957264957264957,0.502145922746781,0.5151515151515151,0.6587677725118484,0.7587939698492463,0.7156862745098038,0.6908212560386475,0.6203703703703702,0.6509433962264151,0.2867647058823528,0.2773722627737225,0.2915129151291513,0.1784511784511784,-0.0304709141274237,-0.1271820448877805,0.0086455331412103,0.0542168674698795,-0.0196078431372548,0.1217948717948718,0.0606060606060605,0.2323943661971832,0.0869565217391303,0.1111111111111111,-0.0384615384615385,0.1513157894736843,-0.0789473684210525,-0.2324561403508771,-0.2239467849223946,-0.3,-0.3636363636363636,-0.3805309734513274,-0.2505353319057816,-0.1898148148148148
