firms,absacc,acc,age,agr,chpmia,currat,egr,gma,grltnoa,herf,invest,lgr,mve_ia,operprof,pchcapx_ia,pchcurrat,pchquick,pchsale_pchrect,pctacc,quick,roic,salerec,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BALZ_07-L^I10,0.0011905352448038,0.0011905352448038,18.0,0.1577260650019519,-0.061750873906114,1.2821200108117847,0.1832710795419753,0.4986966869404253,0.0904865145621716,1.6754167312814878e-08,-0.0340939140946696,0.1385874480014469,0.1849943516216664,0.3742371359173757,-0.8630669811989681,0.0044786848850989,0.0314011216099788,-0.0687474373102764,0.0180291648254528,0.9853703036309576,0.1047944528217931,2.79908176650634,0.0862822338717008,0.0495049504950495,0.0202020202020201,0.0,-0.0380952380952381,-0.0818181818181819,-0.0380952380952381,0.0412371134020619,0.0520833333333334,0.2469135802469135,0.1477272727272727,0.2168674698795181,0.2948717948717949,0.6290322580645162,0.5303030303030303,0.6833333333333333,0.6290322580645162,0.8363636363636362,0.8035714285714284,1.02,0.9423076923076924,1.104166666666667,1.104166666666667,1.2954545454545454,1.1956521739130437,1.104166666666667,1.02,1.104166666666667,1.104166666666667,0.7118644067796611,0.7413793103448276,0.9803921568627452,1.02,1.1956521739130437,1.148936170212766,0.9423076923076924,1.4634146341463414,1.4047619047619049,1.6578947368421053,1.9705882352941173,2.4827586206896552,2.15625,2.4827586206896552,2.2580645161290325,1.58974358974359,1.9705882352941173,2.8846153846153846,1.9705882352941173,2.060606060606061,1.805555555555556
BBOU_00-L,0.022996950883509,0.022996950883509,18.0,0.0476154656235895,-0.0771779077834041,1.450374812593703,0.2364734962922274,0.3424853317285993,0.0938246206972557,2.7486315499476544e-05,-0.0041372047540243,-0.0226215644820295,18.11779537636304,0.879154078549849,-0.1805616157851297,0.2033003154442433,0.1682803557028861,0.0260021182892337,0.1640461215932914,0.7349325337331334,0.1330370143306,4.560301507537688,0.0789121711992866,0.0065146579804558,0.037162162162162,0.0176795580110498,0.0120879120879122,0.0395033860045148,0.0886524822695036,0.0925266903914592,0.0860849056603774,0.1056422569027613,0.1096385542168674,0.1440993788819875,0.1762452107279695,0.1177184466019418,0.1599496221662468,0.1899224806201551,0.2150395778364118,0.2379032258064517,0.2633744855967079,0.2395693135935399,0.2547683923705723,0.251358695652174,0.3232758620689657,0.3464912280701755,0.3445255474452557,0.2581967213114755,0.2899159663865547,0.2182539682539683,0.3045325779036829,0.2214854111405837,0.2791666666666668,0.253061224489796,0.251358695652174,0.3194842406876792,0.408256880733945,0.3624260355029587,0.4526813880126183,0.4301242236024845,0.3996960486322189,0.348462664714495,0.4039634146341466,0.4526813880126183,0.4301242236024845,0.3644444444444445,0.4018264840182648,0.2616438356164385,0.1541353383458648,0.1747448979591839,0.24966078697422,0.082256169212691
BBTK_30-L^C11,0.1134510869565217,-0.1134510869565217,11.0,0.1364296081277213,-1.2704232208206276,1.8613333333333333,0.8411764705882353,0.1458635703918722,0.1253396739130146,1.8399930210393392e-07,0.2216981132075471,-0.108730583824317,0.0025342467886235,0.3911764705882353,-0.2672948329888941,-0.2328427255985267,-0.2464646464646464,0.6064997804128239,-2.256756756756757,1.8,0.0007898894154818,2.311284046692607,0.2272727272727272,-0.0714285714285712,0.3999999999999999,0.3999999999999999,0.2727272727272725,0.627906976744186,0.7073170731707317,0.7073170731707317,0.7073170731707317,0.7073170731707317,0.6666666666666665,0.4893617021276595,0.5555555555555554,0.6666666666666665,0.7499999999999998,0.7499999999999998,0.7499999999999998,0.8918918918918919,0.7499999999999998,0.8421052631578947,0.5555555555555554,0.7499999999999998,1.0,1.0,1.0,1.0,0.5555555555555554,1.0,1.0,0.5555555555555554,1.0,1.0,0.7499999999999998,0.7499999999999998,0.5555555555555554,1.0,1.0,0.7499999999999998,0.7499999999999998,0.7499999999999998,0.3999999999999999,0.2727272727272725,0.3999999999999999,0.6666666666666665,0.8918918918918919,0.8918918918918919,0.7499999999999998,1.692307692307692,1.692307692307692,1.0588235294117645
BBTU_63-L^C18,0.0425212985978027,-0.0425212985978027,17.0,0.0649622881770987,0.0056659749786328,1.7423959218351743,0.0162668548134211,0.0710549515133703,-0.1480181393847981,6.899541295263911e-05,-0.6129885395239495,0.1137076537013801,1.6744049221170505,0.0876450297899023,0.0527639212631868,0.978720885946152,1.0153209678917725,0.8184563428692277,-1.1422018348623857,1.7423959218351743,0.0423388438921557,374.671009771987,-0.0328753762591016,-0.0544412607449857,0.0417910447761193,-0.022408963585434,-0.6306878306878306,-0.6065388951521984,-0.6052036199095022,-0.6020524515393386,-0.5696670776818742,-0.5764563106796117,-0.5449804432855281,-0.5407894736842105,-0.5056657223796033,-0.5056657223796033,-0.5028490028490028,-0.4712121212121212,-0.5152777777777777,-0.5425950196592397,-0.5132496513249651,-0.4912536443148688,-0.4380032206119162,-0.446031746031746,-0.4837278106508875,-0.4442675159235668,-0.446031746031746,-0.4655436447166922,-0.4614197530864198,-0.4183333333333333,-0.3642987249544627,-0.3677536231884057,-0.3608058608058607,-0.3560885608856088,-0.3288461538461538,-0.2621564482029598,-0.20501138952164,-0.2698744769874477,-0.2668067226890755,-0.213963963963964,-0.2013729977116705,-0.0592991913746629,0.048048048048048,-0.0464480874316939,-0.1005154639175256,-0.1339950372208437,-0.1977011494252872,-0.1729857819905212,-0.0815789473684209,-0.2542735042735041,-0.236323851203501,-0.343984962406015
BCQE_67-L^A14,0.0033319450229071,0.0033319450229071,18.0,-0.1344211344211344,-0.1688258627934883,1.5369565217391303,0.0248833592534992,0.2886557886557886,0.0420658059141933,3.148136819674952e-06,-0.0889665889665889,-0.0852788586251621,1.044777023423115,-0.1757387247278382,-0.3197638187237511,-0.2583974815870754,-0.2623665628822417,-0.032130266392696,0.1951219512195122,1.306521739130435,0.1512850467289719,3.4460028050490883,-0.1594252480328429,-0.040983606557377,-0.1029411764705883,-0.1191335740072202,-0.1127272727272727,0.0209205020920502,-0.0505836575875485,0.1296296296296295,0.1296296296296295,0.515527950310559,0.3942857142857143,0.3942857142857143,0.5741935483870968,0.983739837398374,0.7810218978102188,0.6375838926174497,0.326086956521739,0.2079207920792078,0.0701754385964912,0.3480662983425413,0.1141552511415524,0.3480662983425413,0.7810218978102188,0.4437869822485207,0.326086956521739,0.196078431372549,0.3048128342245988,0.0701754385964912,0.0844444444444443,-0.0505836575875485,-0.1812080536912751,0.1455399061032865,-0.0040816326530612,-0.3369565217391305,-0.2398753894080997,-0.4077669902912622,-0.2129032258064516,0.0427350427350428,0.1296296296296295,0.4878048780487805,1.0854700854700856,0.3707865168539326,-0.601957585644372,-0.6038961038961039,-0.6847545219638242,-0.6657534246575343,-0.6489208633093526,-0.7195402298850575,-0.6871794871794872,-0.7678401522359657
BCZB_W7-L^G07,0.045967576441617,-0.045967576441617,18.0,0.0971767946290239,-3.0340443257849104e-05,0.7993762993762994,-0.1115683584819387,0.1430538819073851,-0.0475271906423147,0.0001345204929137,0.0246169736615596,0.2267076407319458,4.197938947871525,0.1620941929583904,-0.3254738869152466,-0.0566286182169488,-0.0787094152253726,0.3172762232800805,-8.75,0.6796257796257796,0.0422851225405591,8.132151898734177,0.0423129339996106,0.0447761194029849,0.043613707165109,0.0029940119760478,0.0029940119760478,0.046875,0.0947712418300654,0.0634920634920634,0.1591695501730103,0.2093862815884477,0.1921708185053381,0.1837455830388692,0.1964285714285716,0.1713286713286714,0.1713286713286714,0.1879432624113475,0.1433447098976108,0.1672473867595818,0.1713286713286714,0.2407407407407407,0.2835249042145595,0.2546816479400748,0.3188976377952757,0.2984496124031008,0.2546816479400748,0.0912052117263844,0.0841423948220065,0.0534591194968552,0.1129568106312293,-0.0345821325648415,0.043613707165109,-0.0616246498599438,-0.0175953079178885,-0.0059347181008901,0.0668789808917198,0.0534591194968552,0.1092715231788079,0.1551724137931034,0.0841423948220065,0.2226277372262772,0.3293650793650793,0.2593984962406015,0.1921708185053381,0.0501567398119122,-0.0147058823529411,0.0567823343848581,0.0876623376623377,-0.0668523676880222,-0.0289855072463768,-0.1966426858513189
BDAJ_H9-L,0.0517990074441687,-0.0517990074441687,11.0,-0.121102628358296,-0.1348459760620528,1.8260312580066616,-0.6140394088669952,0.2198263302057229,-0.057816377171212,3.424009520886495e-07,-0.2714610408531966,0.0298186289578849,0.789749741378652,0.8022167487684727,-0.3271928347791225,0.0292739858373711,0.0657542171861183,0.3349488353125776,-1.8806306306306304,1.741480912118883,0.1108049311094996,40.71859296482412,-0.5851635693441868,-0.0218181818181818,-0.0418118466898954,-0.1324921135646687,-0.1691842900302115,-0.2120343839541547,-0.260752688172043,-0.3529411764705882,-0.3721461187214612,-0.3421052631578947,-0.3421052631578947,-0.298469387755102,-0.2486338797814208,-0.2744063324538258,-0.2647058823529412,-0.2361111111111111,-0.289405684754522,-0.289405684754522,-0.2647058823529412,-0.2506811989100818,-0.3483412322274881,-0.3107769423558897,-0.3020304568527918,-0.3055555555555556,-0.3292682926829268,-0.3421052631578947,-0.3604651162790697,-0.3778280542986425,-0.4086021505376345,-0.3778280542986425,-0.3721461187214612,-0.2912371134020618,-0.3243243243243243,-0.3055555555555556,-0.2506811989100818,-0.3055555555555556,-0.3176178660049628,-0.2097701149425287,-0.2165242165242165,-0.181547619047619,-0.1691842900302115,-0.156441717791411,-0.1615853658536584,-0.2567567567567568,-0.2930591259640103,-0.3373493975903615,-0.1887905604719764,-0.2506811989100818,-0.1433021806853582,-0.2527173913043479
BDCK_44-L^L08,0.0467741935483871,-0.0467741935483871,17.0,0.0097244732576986,-0.0200247121177758,1.351288056206089,-0.1245858184227966,1.3789843327930849,-0.1793010752688137,1.359047946386756e-07,-0.1291193949216639,0.1042524005486969,0.0002009244763628,3.345924453280318,-0.520984734166206,0.1693520878062482,0.1697962014619087,0.1638733048351086,-2.9,1.3427010148321623,0.0814116002795247,7.878086419753087,-0.004291008386971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0344827586206897,0.0344827586206897,0.0344827586206897,0.0344827586206897,0.0344827586206897,0.0344827586206897,0.0344827586206897,0.0344827586206897,0.0344827586206897,0.0344827586206897,0.0344827586206897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0625,-0.0625,-0.0625,-0.0625,-0.0625,-0.0625,-0.1176470588235295,-0.1176470588235295,-0.1176470588235295
BLNT_37-L^D19,0.0120107949664957,-0.0120107949664957,9.0,-0.6177644900768441,0.0073690568791314,1.083281420174513,1.8328409415801008,0.0788224016337608,0.0633397897501642,1.302283203325401e-07,-0.007020509318207,-0.6761406644718242,0.5313939507470994,3.305308300771944,-0.5010421211560866,0.0740910267047254,0.0740910267047254,0.9818000046353283,-0.3703557234097245,1.083281420174513,0.1617405288066336,3.381981713713362,0.0675785956606821,-0.1075,0.1299435028248587,0.0471204188481675,0.095890410958904,-0.1596638655462184,-0.1208791208791209,-0.1983967935871744,-0.1683991683991683,-0.1452991452991452,-0.0719257540603247,-0.0049751243781093,-0.0171990171990172,0.0554089709762533,0.1267605633802817,0.1695906432748537,0.0389610389610388,0.075268817204301,0.0389610389610388,0.075268817204301,0.1111111111111111,-0.1471215351812367,-0.0654205607476635,-0.0566037735849057,-0.1130820399113081,-0.040767386091127,-0.1416309012875536,-0.2063492063492064,-0.21875,-0.2565055762081784,-0.3288590604026845,-0.2424242424242424,-0.2592592592592593,-0.2945326278659612,-0.2882562277580071,-0.3019197207678883,-0.2907801418439716,-0.3288590604026845,-0.3506493506493506,-0.2982456140350877,-0.2882562277580071,-0.3421052631578947,-0.335548172757475,-0.4011976047904191,-0.3957703927492447,-0.4108983799705449,-0.3333333333333333,-0.3506493506493506,-0.3485342019543973,-0.3710691823899371
BPVK_29-L,0.0853286066418096,-0.0853286066418096,10.0,0.0844873144496398,-0.0215565652693466,2.013452286244554,0.0546838069963324,0.8697291415037051,-0.0684855073353541,0.0001014998747083,-0.0248487269300211,0.1236072528518005,35.545867767560814,0.8508367124776364,-0.2025625860401176,0.0850890285762865,0.1522337820640559,0.0895368718165221,-0.4328516772662373,1.6908905029288448,0.3574932436694191,5.547834033248784,0.250111124988107,-0.0088848039215686,0.1396648044692736,0.0772277227722773,0.1228070175438595,0.2326283987915407,0.1938551572787126,0.1537645811240722,0.2115812917594655,0.2880820836621942,0.2289156626506026,0.2749999999999999,0.2754982415005862,0.4123755949805279,0.3859872611464967,0.4309513371328366,0.555767397521449,0.5737704918032789,0.6110562685093779,0.7278983589200636,0.5714973519499278,0.4551939366919304,0.4253275109170307,0.2774951076320939,0.3236009732360096,0.3306155727680391,0.28655892786756,0.2377701934015927,0.2810047095761381,0.25635103926097,0.2405929304446978,0.2179104477611939,0.2261457550713748,0.1791907514450867,0.2665890570430733,0.3045563549160672,0.3432098765432099,0.3772151898734177,0.2978131212723658,0.3268292682926828,0.4729241877256318,0.5639674173454718,0.5624700813786501,0.4702702702702703,0.3432098765432099,0.4448871181938911,0.6320000000000001,0.728813559322034,0.4532502226179875,0.2179104477611939
