firms,age,agr,cash,cashdebt,chatoia,chcsho,che,chpmia,egr,herf,lgr,mve_ia,pchgm_pchsale,pchsale_pchinvt,pchsale_pchxsga,roaq,roeq,sgr,tb,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
FTTP_25-L,23.0,-0.1867214594299902,0.2363637418553782,0.2398265757783071,1.404966871683819,0.0008061280609867,2.6665,0.2089758018454395,-0.0530208495814486,2.1843679895922684e-08,-0.2513044480959382,0.0843670859341546,0.053859450768588,0.303113871538339,0.1557798931873237,0.0139730734565119,0.0340480144949418,0.0040727952538105,1.7125841731077014,0.1052631578947367,0.0857142857142858,0.4615384615384614,0.7272727272727273,1.375,1.5333333333333337,1.1111111111111112,1.2352941176470589,2.166666666666667,2.4545454545454546,2.4545454545454546,1.714285714285714,2.166666666666667,2.166666666666667,1.714285714285714,1.714285714285714,1.5333333333333337,2.166666666666667,1.375,1.375,0.1515151515151513,0.4615384615384614,0.1875,-0.0256410256410256,-0.2692307692307693,-0.2692307692307693,-0.3870967741935484,-0.4492753623188406,-0.5064935064935066,-0.5308641975308642,-0.4933333333333333,-0.4411764705882353,-0.5128205128205128,-0.5581395348837209,-0.5777777777777777,-0.5957446808510638,-0.6122448979591837,-0.6415094339622642,-0.6415094339622642,-0.6310679611650485,-0.6415094339622642,-0.5632183908045977,-0.6041666666666666,-0.6082474226804124,-0.6122448979591837,-0.6,-0.6910569105691057,-0.6935483870967742,-0.703125
FTTX_H2-L,21.0,0.0716791270963832,0.2966812098632286,0.6804403350030688,1.4613765552940785,0.0001592784229716,6.0120000000000005,0.0353562152501939,0.1508005761932464,6.15878795311041e-08,-0.0387915970954839,0.545531365731954,0.0444193215479738,0.3177740112418137,0.0143098793278229,0.0692857804305184,0.1115913143105073,0.1040389498043453,0.719032872779664,-0.017391304347826,0.0267857142857141,0.1855670103092783,0.3068181818181816,0.4024390243902438,0.292134831460674,0.4197530864197529,0.3218390804597699,0.6666666666666667,0.716417910447761,0.4556962025316453,0.5753424657534245,0.513157894736842,0.2637362637362637,0.0550458715596329,0.0454545454545451,0.0550458715596329,0.0087719298245614,0.0648148148148146,0.0087719298245614,0.1855670103092783,0.369047619047619,0.1855670103092783,0.1979166666666665,0.0550458715596329,0.1165048543689319,0.1274509803921568,0.1165048543689319,0.2499999999999997,0.236559139784946,0.3855421686746987,0.3529411764705881,0.4743589743589742,0.3855421686746987,0.369047619047619,0.4197530864197529,0.4556962025316453,0.513157894736842,0.554054054054054,0.716417910447761,0.6666666666666667,0.5972222222222221,0.4935064935064934,0.6428571428571428,0.5753424657534245,0.5753424657534245,0.716417910447761,0.9166666666666664,1.0175438596491229
FTUR_66-L,21.0,-0.2109374999999999,0.0499174917491749,0.1790163934426229,1.2646836135637347,0.002324257703943,-4.25,-0.1220793968286927,-0.1664167916041979,4.89284686872316e-08,-0.2451093210586882,0.0934851012409122,0.0035477209858396,0.2537573235639304,-0.0809419962971059,0.0011587485515643,0.0027223230490018,-0.0669233047083208,-0.7492555757346193,0.073972602739726,0.0138888888888888,0.2807017543859649,0.2807017543859649,0.3468634686346863,0.3035714285714286,0.5020576131687242,1.310126582278481,1.1470588235294117,0.9010416666666669,0.5466101694915255,1.28125,1.085714285714286,0.0549132947976878,-0.1267942583732056,0.0055096418732782,-0.1797752808988765,-0.2626262626262626,-0.1960352422907489,-0.1391509433962264,-0.27,-0.2234042553191489,-0.376068376068376,-0.3551236749116608,-0.4461305007587253,-0.4074675324675325,-0.3363636363636364,-0.399671052631579,-0.388609715242881,-0.4016393442622951,-0.4278996865203761,-0.3956953642384105,-0.3618881118881119,-0.3302752293577982,-0.3087121212121212,-0.3113207547169812,-0.3034351145038169,-0.2800788954635109,-0.2395833333333333,-0.2596348884381338,-0.1411764705882353,-0.2427385892116182,-0.2729083665338645,-0.27,-0.2150537634408602,-0.1204819277108434,-0.0266666666666667,0.0138888888888888,0.022408963585434
FTVA_51-L,21.0,-0.0386414480374211,0.0510413931915638,0.1244572043782522,1.4757292092779914,-0.004775045936376,-2.8665,-0.2606077437313799,-0.0426943603057838,1.9994769895114736e-09,-0.0356702266398786,0.0060758891414803,0.0208613110982972,-0.086870003245857,-0.0491339134546327,0.0080870951068228,0.0175221651889874,0.0200166538560081,1.230061998563793,-0.05,0.0,0.0,0.1764705882352941,0.1111111111111111,0.4285714285714286,0.4285714285714286,1.8571428571428568,1.0,1.0,0.6666666666666667,0.3333333333333335,0.0526315789473683,-0.0909090909090908,-0.2592592592592593,-0.1999999999999999,-0.3333333333333332,-0.4285714285714285,-0.4444444444444444,-0.5121951219512195,-0.5121951219512195,-0.5121951219512195,-0.5238095238095237,-0.5833333333333333,-0.6363636363636364,-0.6226415094339622,-0.5833333333333333,-0.6153846153846154,-0.5744680851063829,-0.6296296296296297,-0.607843137254902,-0.5652173913043479,-0.4871794871794871,-0.6,-0.6153846153846154,-0.5238095238095237,-0.4594594594594594,-0.3333333333333332,-0.2307692307692307,-0.2307692307692307,-0.2307692307692307,-0.2857142857142857,-0.2307692307692307,0.1764705882352941,0.0526315789473683,0.0,0.0526315789473683,0.1111111111111111,0.4285714285714286
FTVF_02-L,13.0,-0.3655716733846636,0.1616570327552986,-0.5318273058211138,1.6290429873173302,0.0004326901286398,-3.7585,-0.5629915819524662,-0.4539696627400355,8.271737530633104e-10,-0.2339121552604699,0.003096007272382,-3.8384612686036657,0.2034004594581763,0.8290268100874069,0.0068860566863229,0.0133727373476172,-0.1589514092747316,1.7125841731077014,0.0,-0.1999999999999999,-0.1999999999999999,-0.3333333333333333,-0.3333333333333333,-0.25,-0.3333333333333333,1.4,0.714285714285714,0.5,0.5,0.0,0.0909090909090908,-0.142857142857143,-0.142857142857143,-0.0769230769230769,-0.2941176470588236,-0.25,-0.25,-0.2941176470588236,-0.4,-0.368421052631579,-0.4545454545454546,-0.5714285714285715,-0.6571428571428571,-0.6470588235294118,-0.6571428571428571,-0.6470588235294118,-0.5714285714285715,-0.5714285714285715,-0.5714285714285715,-0.5862068965517242,-0.6470588235294118,-0.6842105263157895,-0.6470588235294118,-0.7272727272727273,-0.7142857142857143,-0.7272727272727273,-0.6756756756756757,-0.6842105263157895,-0.7073170731707317,-0.7,-0.7333333333333334,-0.7209302325581395,-0.6842105263157895,-0.6470588235294118,-0.6129032258064516,-0.6363636363636365,-0.6
FTWG_42-L,21.0,-0.1739330832820168,0.0957438878108615,0.0483191071940952,1.3101518653448383,1.97720302758939e-05,-5.8745,-0.1084035001518137,-0.1720865560093855,1.3735583568178268e-07,-0.1727500969739853,0.1284714359953737,0.1912934048507812,0.0193677486318674,-0.1466056582177498,-0.0056498331882171,-0.056484454116481,-0.0965564801933013,-0.3084814296525006,-0.0104166666666666,0.1851851851851851,0.1851851851851851,0.352112676056338,0.4545454545454543,0.9591836734693876,1.5945945945945947,2.428571428571428,2.2,2.096774193548387,1.9090909090909087,1.2325581395348837,1.0,0.2151898734177213,0.0549450549450549,0.3333333333333332,0.3333333333333332,0.0549450549450549,-0.0103092783505154,0.0,-0.0103092783505154,0.0786516853932584,-0.1504424778761061,0.032258064516129,-0.2558139534883721,-0.2992700729927008,-0.3424657534246575,-0.2671755725190841,-0.2941176470588236,-0.3379310344827586,-0.3424657534246575,-0.3191489361702128,-0.3379310344827586,-0.3379310344827586,-0.3093525179856115,-0.2992700729927008,-0.3093525179856115,-0.2727272727272728,-0.3093525179856115,-0.2615384615384616,-0.2992700729927008,-0.3469387755102041,-0.4074074074074074,-0.4482758620689655,-0.4037267080745342,-0.3846153846153847,-0.3962264150943396,-0.4251497005988024,-0.36
FTWV_20-L,22.0,-0.096652915455794,0.0420591422019043,0.2666732295164031,0.6925545369052027,1.96101590925982e-05,-1.954300000000004,0.0641699509327543,0.1440938324937465,2.6885424645366827e-06,-0.2422665063834632,2.925356237316179,0.0100510443754045,-0.0616090394246761,0.0265155539873383,0.0274016290061173,0.0631096733201214,-0.1147385013515335,0.7184143833280199,0.0802919708029197,-0.0143884892086328,0.0458015267175573,0.1659574468085107,0.1913043478260871,0.1991247264770241,0.1659574468085107,0.2454545454545453,0.1160896130346231,0.1229508196721311,0.2511415525114155,0.1734475374732336,-0.0318021201413427,-0.0551724137931033,-0.1796407185628741,-0.0036363636363635,0.0018281535648996,-0.0036363636363635,-0.0385964912280701,-0.1917404129793509,-0.1595092024539876,-0.1646341463414633,-0.0551724137931033,-0.0352112676056336,-0.1132686084142393,-0.0851419031719532,-0.0616438356164382,-0.0648464163822525,-0.1189710610932475,-0.1161290322580644,-0.1161290322580644,-0.1569230769230768,-0.0680272108843537,-0.0584192439862543,0.028142589118199,0.1369294605809128,0.0766208251473479,0.1138211382113822,0.1759656652360515,0.2177777777777778,0.2955082742316783,0.2626728110599079,0.2070484581497798,0.0538461538461538,0.0703125,0.0,0.0223880597014924,0.0620155038759691,0.1488469601677151
FTYW_98-L,11.0,-0.0105736904891009,0.024387570559544,0.1210114388922336,0.6989586545126474,0.0016563676094947,0.182,0.2858239135214389,0.1025039123630673,5.4734811472432536e-11,-0.0705277132426153,0.0016060121377069,0.1580183256054935,0.0872794800371402,-0.164545337481108,0.0182324708997627,0.0510740225622005,0.0872794800371402,-0.7398528497541094,0.0967741935483872,-0.03125,-0.03125,-0.0606060606060606,-0.0606060606060606,-0.0606060606060606,-0.03125,-0.03125,-0.088235294117647,-0.1388888888888888,-0.2250000000000001,-0.2439024390243902,-0.2619047619047618,-0.2619047619047618,-0.4038461538461538,-0.4038461538461538,-0.4038461538461538,-0.4038461538461538,-0.4150943396226415,-0.4259259259259259,-0.4259259259259259,-0.4259259259259259,-0.4259259259259259,-0.4259259259259259,-0.4464285714285715,-0.4561403508771929,-0.4655172413793103,-0.4655172413793103,-0.4655172413793103,-0.5,-0.5,-0.5,-0.5,-0.5079365079365079,-0.5079365079365079,-0.5441176470588236,-0.5441176470588236,-0.5373134328358209,-0.5694444444444444,-0.5694444444444444,-0.5694444444444444,-0.5571428571428572,-0.5571428571428572,-0.5571428571428572,-0.5507246376811594,-0.5507246376811594,-0.5303030303030303,-0.4561403508771929,-0.4464285714285715
FTZA_89-L,10.0,-0.093138373327249,0.081198451070905,0.1145137545473348,1.0398711921470958,0.0004331079622365,-2.7655000000000003,0.0154108599252645,-0.0788141215909488,4.4172684540372935e-09,-0.1119840121287299,0.0177848750247132,0.0878714598857682,0.1330239409113908,-0.0954020016062975,-0.0057679837085746,-0.0097880227035792,-0.0628359317000742,1.7125841731077014,-0.0416666666666666,-0.04,-0.0769230769230769,-0.0769230769230769,-0.1111111111111111,-0.0769230769230769,-0.1111111111111111,0.0909090909090908,0.1999999999999999,0.3333333333333332,0.5,0.263157894736842,-0.25,-0.1999999999999999,-0.0769230769230769,-0.142857142857143,-0.0769230769230769,-0.1999999999999999,-0.3142857142857143,-0.1724137931034483,-0.5384615384615385,-0.3142857142857143,-0.5,-0.5294117647058824,-0.6521739130434783,-0.6571428571428571,-0.6842105263157895,-0.7073170731707317,-0.7,-0.7073170731707317,-0.7176470588235294,-0.75,-0.75,-0.7525773195876289,-0.7623762376237624,-0.7551020408163265,-0.7575757575757576,-0.6962025316455697,-0.7073170731707317,-0.6571428571428571,-0.625,-0.6470588235294118,-0.5636363636363637,-0.5932203389830508,-0.5,-0.4782608695652174,-0.4285714285714286,-0.4418604651162791,-0.3846153846153847
FUCW_H9-L,21.0,-0.334512816086994,0.0254182336921281,0.0015847860538827,0.4631802184309257,0.000199392447505,-12.9,-0.1097738311167726,-0.1457317073170731,9.342038805087886e-08,-0.4728482831644229,0.1676180332180451,-0.0909327411972739,-0.0395174234971262,-0.2136658498667674,-0.0034246575342465,-0.0065558417232498,-0.2109459949256976,1.7125841731077014,-0.0361445783132529,0.0060606060606061,0.0,0.1527777777777776,0.2769230769230768,0.1369863013698629,0.1690140845070422,0.3174603174603174,0.4690265486725664,0.3833333333333333,0.3495934959349593,-0.0404624277456647,-0.2522522522522523,-0.4113475177304965,-0.5776081424936388,-0.5284090909090909,-0.4907975460122699,-0.576530612244898,-0.5786802030456852,-0.5146198830409356,-0.4860681114551084,-0.4923547400611621,-0.4860681114551084,-0.5901234567901235,-0.6612244897959184,-0.613953488372093,-0.6483050847457628,-0.6430107526881721,-0.6519916142557651,-0.6738703339882122,-0.6738703339882122,-0.6920222634508348,-0.6278026905829597,-0.6505263157894736,-0.5786802030456852,-0.6057007125890737,-0.6057007125890737,-0.6028708133971292,-0.5891089108910892,-0.5941320293398533,-0.6210045662100456,-0.6399132321041215,-0.6563146997929608,-0.6541666666666667,-0.6210045662100456,-0.5961070559610706,-0.566579634464752,-0.5573333333333333,-0.5776081424936388
FUEW_86-L,21.0,0.1426144207284697,0.046383363471971,0.0803894297635604,0.8369751997998014,0.0001654836205245,-3.3000000000000003,-0.1014308593440664,0.0696179935737236,2.390600791970496e-07,0.1735187424425634,0.1898292006439826,-0.0035305556431227,-0.1150630458773089,-0.0104454412597042,0.0026163591297163,0.0074238082834071,0.2355863047720417,2.4350806211375127,-0.0145502645502644,-0.1290322580645161,0.0120481927710842,0.0769230769230768,0.2252836304700161,0.0830945558739253,0.1052631578947367,0.7957244655581948,1.048780487804878,0.1612903225806452,0.0039840637450199,0.078459343794579,-0.1948881789137381,-0.4469641550841259,-0.4966711051930759,-0.5045871559633028,-0.5236294896030246,-0.5467625899280576,-0.5672581568402977,-0.5625,-0.52,-0.4867617107942974,-0.5218216318785579,-0.4966711051930759,-0.5453998797354179,-0.5090909090909091,-0.540983606557377,-0.5434782608695652,-0.5731225296442688,-0.597872340425532,-0.6048092002090957,-0.5993640699523053,-0.5573770491803278,-0.545673076923077,-0.5209125475285171,-0.5245283018867926,-0.4298642533936652,-0.4098360655737705,-0.4206896551724138,-0.3625632377740303,-0.342608695652174,-0.3482758620689655,-0.3917940466613033,-0.3908138597904915,-0.4144074360960496,-0.3598645215918713,-0.2934579439252336,-0.3114754098360656,-0.3158371040723983
FUEY_93-L^H15,12.0,-0.0164229574118076,0.0450682154962443,0.1980426697983949,2.399435109733272,9.483221772201249e-05,-1.007,-0.0305992771034505,-0.1797345511631225,2.2738069515874852e-08,0.0604960677555958,0.0449975790342082,-0.0304779835388982,-0.0116212848258393,0.0058281067561541,0.0292409615045111,0.1095065766580833,0.0321109733713879,2.1296851173486337,-0.0327868852459016,0.0166666666666666,0.2199999999999999,0.3406593406593405,0.5844155844155843,0.6266666666666667,0.3707865168539326,0.8484848484848484,1.489795918367347,2.210526315789473,0.2199999999999999,0.3863636363636362,0.1844660194174756,0.0517241379310344,0.0892857142857141,0.0796460176991151,0.0701754385964912,-0.0962962962962963,-0.1285714285714285,-0.1285714285714285,-0.2469135802469136,-0.1468531468531468,-0.2988505747126436,-0.2650602409638554,-0.3544973544973545,-0.2865497076023392,-0.2906976744186046,-0.3296703296703297,-0.2947976878612717,-0.351063829787234,-0.3711340206185567,-0.3296703296703297,-0.2988505747126436,-0.2650602409638554,-0.1285714285714285,-0.2026143790849673,-0.1866666666666666,-0.1973684210526316,-0.0827067669172932,-0.046875,-0.0615384615384615,0.0701754385964912,-0.024,0.0082644628099173,-0.0317460317460317,-0.1643835616438356,-0.2179487179487179,-0.2422360248447205,-0.1756756756756756
FUIR_X0-L,12.0,-0.1068689999396219,0.3148822869955157,0.0202223983476235,3.0043313693535416,-0.0119116090541842,-0.1735,-0.0046509397813393,-0.0199040676813838,9.558971170361706e-09,-0.2060749676863421,0.0061554080770442,0.0208106012879178,0.0673256720558288,-0.0468993867823533,-0.0006309574779728,-0.0010789980732177,-0.2248590526333364,-0.1646715551065097,0.0,-0.1363636363636363,0.2666666666666668,0.4074074074074074,0.1875,0.2666666666666668,0.2666666666666668,0.2666666666666668,0.357142857142857,0.3103448275862071,0.1875,0.1875,0.1875,0.2666666666666668,-0.0952380952380952,-0.1162790697674418,-0.1363636363636363,-0.1363636363636363,-0.0952380952380952,-0.3214285714285715,-0.3090909090909092,-0.3214285714285715,-0.3666666666666666,-0.40625,-0.3870967741935484,-0.4411764705882353,-0.4411764705882353,-0.4411764705882353,-0.4411764705882353,-0.4492753623188406,-0.4411764705882353,-0.4411764705882353,-0.40625,-0.4242424242424243,-0.4328358208955224,-0.4242424242424243,-0.4411764705882353,-0.4492753623188406,-0.4153846153846153,-0.4242424242424243,-0.40625,-0.4411764705882353,-0.4492753623188406,-0.4571428571428571,-0.5581395348837209,-0.5581395348837209,-0.5730337078651686,-0.5681818181818181,-0.5632183908045977
FUIW_96-L,21.0,0.0176412300128328,0.0080999362532092,0.3158806570808538,0.8757075035762831,-0.0145721485701764,-1.1795,-0.0071080735447352,0.0458877275746608,1.1227996821381453e-08,-0.0011453100904524,0.0426532032750601,-0.0033263270669443,-0.1283213854256503,0.1427763090556552,0.0110137629698208,0.0239298417760333,0.0112280513703447,0.6451329701920844,-0.0229885057471264,-0.0333333333333333,-0.1470588235294118,0.0943396226415094,0.1298701298701299,0.1756756756756756,0.144736842105263,0.1599999999999999,0.4745762711864407,0.3809523809523809,0.359375,0.359375,0.3384615384615383,-0.0645161290322581,-0.304,-0.2434782608695651,-0.3149606299212598,-0.423841059602649,-0.4528301886792453,-0.45625,-0.4440894568690096,-0.4295081967213114,-0.4790419161676646,-0.5776699029126213,-0.5905882352941176,-0.5660847880299251,-0.5538461538461539,-0.5572519083969466,-0.5372340425531914,-0.5297297297297298,-0.5271739130434783,-0.5206611570247934,-0.5193370165745856,-0.4790419161676646,-0.4545454545454546,-0.42,-0.3894736842105263,-0.3873239436619717,-0.3672727272727273,-0.364963503649635,-0.4423076923076923,-0.4332247557003257,-0.4727272727272726,-0.4927113702623906,-0.4295081967213114,-0.364963503649635,-0.304,-0.2232142857142858,-0.1122448979591836
FUMM_55-L^D10,14.0,0.018540527691942,0.1068844807467911,0.1372100620712185,1.3276479243257415,0.0008408632274966,-1.1,0.1077569648661548,0.0291095890410959,8.283855811314608e-08,0.014478446857519,0.1142836175573365,-0.0695852728674116,-0.1722981782960176,0.1221242538892918,0.006606397774687,0.0237104825291181,0.2982900569981,0.8380731059888753,-0.0457142857142857,-0.1071428571428571,0.2867647058823528,0.1513157894736843,0.09375,0.1475409836065575,0.25,0.3725490196078431,0.2727272727272727,0.1111111111111111,0.2589928057553958,0.3944223107569722,0.5981735159817352,-0.0140845070422535,0.0355029585798816,0.0,0.0263929618768328,-0.2256637168141592,-0.2391304347826086,-0.1293532338308456,-0.2009132420091324,-0.1935483870967741,-0.074074074074074,-0.1972477064220184,-0.3659420289855072,-0.256900212314225,-0.4664634146341463,-0.5625,-0.5512820512820513,-0.5646766169154228,-0.5603015075376885,-0.5056497175141244,-0.4696969696969697,-0.4852941176470587,-0.4615384615384615,-0.3705035971223021,-0.3902439024390244,-0.3518518518518518,-0.3333333333333333,-0.2134831460674158,-0.2273730684326711,-0.2473118279569892,-0.3069306930693068,-0.2489270386266094,-0.2929292929292929,-0.256900212314225,-0.3027888446215139,-0.2708333333333332,-0.1706161137440758
FURT_89-L,21.0,-0.0762539539087212,0.4930971288943189,0.1346321099321621,0.4237966689465559,0.0016737625945845,-3.25,0.1822112436097694,-0.009927797833935,6.383053886772852e-08,-0.1978056426332288,0.371788153059793,-0.0808042526764062,-0.1184895414320194,0.0623741883116881,0.0053442704449415,0.008084226358338,-0.1820454545454546,0.8742061469420066,-0.0490566037735848,0.0,0.0838445807770962,0.2412177985948478,0.2155963302752293,0.1373390557939913,0.1546840958605664,0.2990196078431371,0.308641975308642,0.3838120104438642,0.2679425837320575,0.3766233766233766,0.1471861471861471,-0.1718750000000001,-0.399092970521542,-0.3629807692307693,-0.3764705882352941,-0.3872832369942197,-0.4084821428571429,-0.3652694610778443,-0.3239795918367347,-0.2307692307692307,-0.2545710267229255,-0.2296511627906976,-0.2709766162310866,-0.2318840579710145,-0.2618384401114206,-0.2895442359249329,-0.2980132450331125,-0.3504901960784314,-0.3035479632063075,-0.2980132450331125,-0.1666666666666667,-0.0955631399317407,-0.1166666666666667,-0.0203327171903882,0.0495049504950495,0.1751662971175167,0.1777777777777778,0.3520408163265305,0.3486005089058523,0.4804469273743015,0.3249999999999999,0.365979381443299,0.5273775216138328,0.5497076023391814,0.7434210526315788,0.7096774193548385,0.8213058419243984
FUUE_75-L^C21,21.0,0.561887005164947,0.0986691922130258,0.2138513680434611,0.0967435606584384,4.038600509372959e-05,34.0334,0.0789005405830165,0.4467610677709742,7.289482571116389e-08,0.6428414849495613,0.6960976429473719,-0.0732941886975072,-1.3111975128373814,-0.1034785849161671,0.0273585897319381,0.0715384996697212,-0.1543601126183321,-0.5016499521606684,-0.0716723549488054,-0.020066889632107,-0.045602605863192,-0.0900621118012422,0.0244755244755245,-0.0067796610169491,0.0932835820895523,0.3080357142857142,0.9797297297297298,1.0780141843971631,0.4577114427860698,1.0347222222222223,0.8198757763975155,0.5025641025641028,0.1862348178137651,0.0932835820895523,-0.1039755351681956,-0.160458452722063,-0.0757097791798107,0.0577617328519857,0.0464285714285714,0.0539568345323742,0.0932835820895523,0.14453125,0.1535433070866141,0.3691588785046729,0.4504950495049504,0.3378995433789955,0.2907488986784141,0.3022222222222224,0.1910569105691058,0.1535433070866141,0.257510729613734,0.2310924369747899,0.1581027667984191,0.0539568345323742,0.1056603773584907,0.3820754716981132,0.3564814814814814,0.4650000000000001,0.5025641025641028,0.4797979797979799,0.3952380952380951,0.5502645502645505,0.6936416184971099,0.575268817204301,0.7650602409638556,0.9150326797385622,0.9533333333333334
FUUI_N6-L^E12,21.0,1.5074192609834154,0.0810685786978142,0.2639081619780497,1.440334015686067,5.58577376174386e-05,-5.550000000000001,0.1165544213756391,2.1072796934865896,2.362538725296509e-07,0.9868123587038432,0.6361469549622246,-0.0336283290820833,-0.1935405240706887,0.0699143967827182,0.0029066387629345,0.0102753801890669,0.4064594759293113,0.0960717950767734,0.0,0.0530973451327434,0.1497584541062802,0.1387559808612439,0.1959798994974873,0.2081218274111675,0.4512195121951219,0.6643356643356644,1.0,0.8030303030303028,1.106194690265487,1.2242990654205603,0.9833333333333334,0.7,0.2205128205128204,0.2142857142857142,0.4601226993865031,0.3005464480874316,0.3222222222222222,0.3599999999999999,0.4424242424242424,0.1666666666666665,0.1279620853080569,0.0577777777777777,-0.1345454545454546,-0.0666666666666666,-0.0916030534351145,-0.1152416356877323,-0.1250000000000001,-0.1678321678321678,-0.1560283687943262,-0.1250000000000001,-0.1018867924528301,-0.1649122807017544,-0.0364372469635628,-0.0325203252032521,0.0,0.1279620853080569,-0.1678321678321678,-0.1469534050179212,-0.0846153846153846,0.1442307692307691,0.0,-0.0666666666666666,-0.1119402985074627,-0.1407942238267148,-0.1282051282051282,-0.0285714285714286,0.0127659574468084
FVBT_83-L,14.0,-0.0957443381334364,0.0693881706199735,0.0357142857142857,1.192168157106236,0.0115142744763538,-0.7470000000000001,-0.0957908606198796,-0.0214229200900736,2.460087866423472e-09,-0.1793292265571525,0.0145079814809572,0.0411781264981396,-0.3650708004723971,-0.1794554456879477,-0.0011934874772881,-0.0020834629019217,-0.1075984540379418,1.4018063501885432,-0.103030303030303,0.0312499999999997,0.0312499999999997,0.0927152317880795,0.1619718309859155,0.2406015037593982,0.4224137931034484,0.6499999999999999,0.4601769911504425,0.793478260869565,0.736842105263158,0.71875,0.2890625,0.2692307692307691,0.1458333333333332,0.2499999999999997,0.2222222222222221,0.0999999999999998,0.1148648648648649,0.0855263157894736,-0.0833333333333333,-0.1791044776119402,-0.253393665158371,-0.2948717948717948,-0.5175438596491229,-0.5391061452513967,-0.5118343195266273,-0.4969512195121951,-0.5564516129032259,-0.5118343195266273,-0.5391061452513967,-0.5516304347826088,-0.5030120481927711,-0.5680628272251309,-0.4406779661016949,-0.4310344827586206,-0.4310344827586206,-0.3604651162790698,-0.2325581395348837,-0.2216981132075473,-0.2216981132075473,-0.2067307692307692,-0.297872340425532,-0.3529411764705882,-0.3125,-0.3181818181818182,-0.2826086956521739,-0.2067307692307692,-0.3346774193548387
FVSF_03-L^A11,21.0,-0.0092123629112662,0.0002576074706166,0.1457078387128421,1.395497390347585,1.7723550487620512e-08,0.7709999999999999,-0.360296969531279,0.0293689186960585,1.1383849164373956e-08,-0.062572465834141,0.0264428590779991,-0.0553936289760476,0.9307975430065712,0.1348995657411274,0.0137584161590253,0.0241798025046133,-0.0692024569934287,0.3319744042173409,-0.125,0.0666666666666666,0.3333333333333332,0.714285714285714,0.714285714285714,0.714285714285714,0.6000000000000001,0.92,0.846153846153846,1.2857142857142856,1.4,0.92,0.846153846153846,0.6000000000000001,0.5,0.1162790697674418,0.3333333333333332,0.0,0.0,0.1428571428571428,-0.04,-0.1272727272727274,0.4117647058823528,0.5,-0.4838709677419355,-0.5247524752475248,-0.6390977443609023,-0.7090909090909091,-0.7473684210526316,-0.7073170731707317,-0.7209302325581395,-0.7,-0.7,-0.7125748502994012,-0.7,-0.6444444444444445,-0.5966386554621849,-0.5596330275229358,-0.5428571428571429,-0.5932203389830508,-0.5897435897435898,-0.5051546391752577,-0.5862068965517242,-0.6,-0.5428571428571429,-0.5471698113207548,-0.5789473684210527,-0.6033057851239669,-0.5596330275229358
FVSZ_60-L,21.0,-0.1197786131996658,0.0436587970103215,0.1511226252158894,0.909934346381462,0.0001608838848748,-4.800000000000001,-0.120997963184095,-0.0277527075812274,3.05453650937492e-07,-0.1990668740279937,0.4278624780239527,0.0039948935453962,0.3259297729949488,-0.1124635184966018,0.0213244228432563,0.045846394984326,0.0002540973192731,0.4663374743673553,-0.0263929618768329,-0.0043795620437955,-0.0043795620437955,0.1923076923076925,0.2490842490842491,0.3115384615384615,0.1481481481481481,0.5897435897435899,0.6433734939759035,0.4479830148619959,0.2747663551401871,0.5429864253393666,0.3946830265848673,0.0428134556574923,-0.1783132530120482,-0.0394366197183098,0.0148809523809525,-0.1177231565329883,-0.1108213820078226,-0.1245186136071886,-0.1278772378516623,-0.0514603616133518,0.0029411764705882,-0.0527777777777778,-0.1948051948051948,-0.2337078651685393,-0.2345679012345678,-0.2042007001166861,-0.2521929824561403,-0.2729211087420042,-0.3033707865168539,-0.2258796821793416,-0.2088167053364268,-0.1367088607594936,-0.1301020408163264,-0.007278020378457,0.0333333333333334,0.065625,0.0808240887480191,0.1718213058419244,0.1,0.1578947368421053,0.0118694362017803,0.0148809523809525,0.0103703703703703,-0.007278020378457,0.0757097791798107,0.0964630225080387,0.2266187050359713
