firms,absacc,acc,age,agr,chpmia,currat,egr,gma,grltnoa,herf,invest,lgr,mve_ia,operprof,pchcapx_ia,pchcurrat,pchquick,pchsale_pchrect,pctacc,quick,roic,salerec,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BALZ_07-L^I10,0.0011905352448038,0.0011905352448038,18.0,0.1577260650019519,-0.0632386294867073,1.2821200108117847,0.1832710795419753,0.4986966869404253,0.0904865145621716,1.6562927544304994e-08,-0.0340939140946696,0.1385874480014469,0.1733646105224628,0.3742371359173757,-0.9047069567734074,0.0044786848850989,0.0314011216099788,-0.0687474373102764,0.0180291648254528,0.9853703036309576,0.1047944528217931,2.79908176650634,0.0862822338717008,-0.0198019801980198,-0.0380952380952381,-0.0818181818181819,-0.0380952380952381,0.0412371134020619,0.0520833333333334,0.2469135802469135,0.1477272727272727,0.2168674698795181,0.2948717948717949,0.6290322580645162,0.5303030303030303,0.6833333333333333,0.6290322580645162,0.8363636363636362,0.8035714285714284,1.02,0.9423076923076924,1.104166666666667,1.104166666666667,1.2954545454545454,1.1956521739130437,1.104166666666667,1.02,1.104166666666667,1.104166666666667,0.7118644067796611,0.7413793103448276,0.9803921568627452,1.02,1.1956521739130437,1.148936170212766,0.9423076923076924,1.4634146341463414,1.4047619047619049,1.6578947368421053,1.9705882352941173,2.4827586206896552,2.15625,2.4827586206896552,2.2580645161290325,1.58974358974359,1.9705882352941173,2.8846153846153846,1.9705882352941173,2.060606060606061,1.805555555555556,1.148936170212766,1.02
BBOU_00-L,0.022996950883509,0.022996950883509,18.0,0.0476154656235895,-0.0790373448365194,1.450374812593703,0.2364734962922274,0.3424853317285993,0.0938246206972557,2.717257405741223e-05,-0.0041372047540243,-0.0226215644820295,17.550316989694625,0.879154078549849,-0.1892730848075332,0.2033003154442433,0.1682803557028861,0.0260021182892337,0.1640461215932914,0.7349325337331334,0.1330370143306,4.560301507537688,0.0789121711992866,-0.0187845303867403,-0.0054945054945053,0.0214446952595939,0.0697399527186761,0.0735468564650061,0.0672169811320755,0.0864345738295317,0.0903614457831325,0.124223602484472,0.1558109833971903,0.0983009708737865,0.1397984886649874,0.1692506459948322,0.1939313984168866,0.2163978494623657,0.2414266117969823,0.218034993270525,0.2329700272479564,0.2296195652173913,0.3002873563218391,0.3230994152046784,0.3211678832116791,0.2363387978142077,0.2675070028011206,0.1970899470899472,0.2818696883852694,0.2002652519893899,0.2569444444444444,0.2312925170068029,0.2296195652173913,0.2965616045845272,0.3837920489296638,0.3387573964497044,0.4274447949526816,0.40527950310559,0.3753799392097265,0.3250366032210836,0.3795731707317076,0.4274447949526816,0.40527950310559,0.3407407407407408,0.3774733637747336,0.2397260273972603,0.1340852130325815,0.1543367346938777,0.2279511533242877,0.0634547591069332,0.0523255813953489,0.0
BBTK_30-L^C11,0.1134510869565217,-0.1134510869565217,11.0,0.1364296081277213,-1.3010313582757336,1.8613333333333333,0.8411764705882353,0.1458635703918722,0.1253396739130146,1.818990494752389e-07,0.2216981132075471,-0.108730583824317,0.0019560421231098,0.3911764705882353,-0.2801908776288703,-0.2328427255985267,-0.2464646464646464,0.6064997804128239,-2.256756756756757,1.8,0.0007898894154818,2.311284046692607,0.2272727272727272,0.0,-0.0909090909090909,0.1627906976744186,0.2195121951219512,0.2195121951219512,0.2195121951219512,0.2195121951219512,0.1904761904761904,0.0638297872340425,0.1111111111111111,0.1904761904761904,0.25,0.25,0.25,0.3513513513513513,0.25,0.3157894736842106,0.1111111111111111,0.25,0.4285714285714286,0.4285714285714286,0.4285714285714286,0.4285714285714286,0.1111111111111111,0.4285714285714286,0.4285714285714286,0.1111111111111111,0.4285714285714286,0.4285714285714286,0.25,0.25,0.1111111111111111,0.4285714285714286,0.4285714285714286,0.25,0.25,0.25,0.0,-0.0909090909090909,0.0,0.1904761904761904,0.3513513513513513,0.3513513513513513,0.25,0.9230769230769228,0.9230769230769228,0.4705882352941175,0.4705882352941175,0.4705882352941175
BBTU_63-L^C18,0.0425212985978027,-0.0425212985978027,17.0,0.0649622881770987,0.0058024845591576,1.7423959218351743,0.0162668548134211,0.0710549515133703,-0.1480181393847981,6.8207867588256e-05,-0.6129885395239495,0.1137076537013801,1.7055482481768116,0.0876450297899023,0.0553095966747969,0.978720885946152,1.0153209678917725,0.8184563428692277,-1.1422018348623857,1.7423959218351743,0.0423388438921557,374.671009771987,-0.0328753762591016,-0.0616246498599438,-0.6222222222222222,-0.5975197294250282,-0.5961538461538461,-0.5929304446978335,-0.55980271270037,-0.566747572815534,-0.5345501955671448,-0.5302631578947368,-0.4943342776203966,-0.4943342776203966,-0.4914529914529915,-0.4590909090909091,-0.5041666666666667,-0.5321100917431193,-0.502092050209205,-0.4795918367346939,-0.4251207729468599,-0.4333333333333333,-0.4718934911242604,-0.4315286624203822,-0.4333333333333333,-0.4532924961715161,-0.4490740740740742,-0.405,-0.3497267759562842,-0.3532608695652174,-0.3461538461538461,-0.3413284132841329,-0.3134615384615385,-0.2452431289640593,-0.1867881548974942,-0.2531380753138076,-0.25,-0.195945945945946,-0.1830663615560641,-0.0377358490566037,0.072072072072072,-0.0245901639344262,-0.0798969072164949,-0.1141439205955335,-0.1793103448275861,-0.1540284360189573,-0.0605263157894736,-0.2371794871794871,-0.2188183807439826,-0.3289473684210526,-0.3969594594594594,-0.4166666666666667
BCQE_67-L^A14,0.0033319450229071,0.0033319450229071,18.0,-0.1344211344211344,-0.172893361820326,1.5369565217391303,0.0248833592534992,0.2886557886557886,0.0420658059141933,3.1122025386455646e-06,-0.0889665889665889,-0.0852788586251621,0.9312046089608624,-0.1757387247278382,-0.3351913091634264,-0.2583974815870754,-0.2623665628822417,-0.032130266392696,0.1951219512195122,1.306521739130435,0.1512850467289719,3.4460028050490883,-0.1594252480328429,-0.0180505415162454,0.0072727272727273,0.1589958158995814,0.0778210116731519,0.2824074074074074,0.2824074074074074,0.7204968944099377,0.582857142857143,0.582857142857143,0.7870967741935484,1.2520325203252032,1.0218978102189775,0.8590604026845639,0.5054347826086956,0.3712871287128714,0.2149122807017545,0.5303867403314917,0.2648401826484019,0.5303867403314917,1.0218978102189775,0.63905325443787,0.5054347826086956,0.357843137254902,0.481283422459893,0.2149122807017545,0.231111111111111,0.0778210116731519,-0.070469798657718,0.3004694835680752,0.1306122448979592,-0.2472826086956522,-0.1370716510903427,-0.3276699029126213,-0.1064516129032258,0.1837606837606837,0.2824074074074074,0.6890243902439026,1.3675213675213675,0.5561797752808988,-0.5481239804241436,-0.5503246753246753,-0.6421188630490956,-0.6205479452054794,-0.6014388489208633,-0.6816091954022988,-0.6448717948717948,-0.736441484300666,-0.7762520193861067,-0.7810276679841898
BCZB_W7-L^G07,0.045967576441617,-0.045967576441617,18.0,0.0971767946290239,-3.107143151630145e-05,0.7993762993762994,-0.1115683584819387,0.1430538819073851,-0.0475271906423147,0.0001329850141612,0.0246169736615596,0.2267076407319458,3.8631872294666527,0.1620941929583904,-0.3411768682556303,-0.0566286182169488,-0.0787094152253726,0.3172762232800805,-8.75,0.6796257796257796,0.0422851225405591,8.132151898734177,0.0423129339996106,-0.0389221556886226,0.0,0.0437499999999999,0.0915032679738561,0.0603174603174603,0.1557093425605535,0.2057761732851986,0.188612099644128,0.1802120141342755,0.1928571428571428,0.1678321678321679,0.1678321678321679,0.1843971631205674,0.1399317406143343,0.1637630662020905,0.1678321678321679,0.2370370370370369,0.2796934865900382,0.2509363295880149,0.3149606299212597,0.2945736434108525,0.2509363295880149,0.0879478827361563,0.0809061488673139,0.050314465408805,0.1096345514950165,-0.037463976945245,0.0404984423676011,-0.0644257703081232,-0.0205278592375367,-0.0089020771513353,0.0636942675159235,0.050314465408805,0.1059602649006621,0.1517241379310345,0.0809061488673139,0.2189781021897809,0.3253968253968253,0.2556390977443608,0.188612099644128,0.0470219435736676,-0.0176470588235294,0.0536277602523658,0.0844155844155842,-0.0696378830083565,-0.0318840579710145,-0.1990407673860911,-0.2250580046403711,-0.2707423580786027
BDAJ_H9-L,0.0517990074441687,-0.0517990074441687,11.0,-0.121102628358296,-0.1380948022035564,1.8260312580066616,-0.6140394088669952,0.2198263302057229,-0.057816377171212,3.384926302011802e-07,-0.2714610408531966,0.0298186289578849,0.8568827468436007,0.8022167487684727,-0.3429787493664322,0.0292739858373711,0.0657542171861183,0.3349488353125776,-1.8806306306306304,1.741480912118883,0.1108049311094996,40.71859296482412,-0.5851635693441868,-0.0946372239747633,-0.0422960725075529,-0.0916905444126074,-0.1478494623655915,-0.2541176470588235,-0.276255707762557,-0.2416267942583732,-0.2416267942583732,-0.1913265306122449,-0.133879781420765,-0.1635883905013192,-0.1524064171122995,-0.1194444444444444,-0.1808785529715763,-0.1808785529715763,-0.1524064171122995,-0.1362397820163488,-0.2488151658767772,-0.2055137844611529,-0.1954314720812182,-0.1994949494949495,-0.2268292682926829,-0.2416267942583732,-0.2627906976744185,-0.2828054298642534,-0.3182795698924732,-0.2828054298642534,-0.276255707762557,-0.1829896907216495,-0.2211302211302211,-0.1994949494949495,-0.1362397820163488,-0.1994949494949495,-0.2133995037220843,-0.0890804597701149,-0.0968660968660968,-0.056547619047619,-0.0422960725075529,-0.0276073619631901,-0.0335365853658535,-0.1432432432432433,-0.1850899742930591,-0.236144578313253,-0.0648967551622419,-0.1362397820163488,-0.0124610591900311,-0.1385869565217391,-0.2015113350125945,-0.1701570680628271
BDCK_44-L^L08,0.0467741935483871,-0.0467741935483871,17.0,0.0097244732576986,-0.0205071648397939,1.351288056206089,-0.1245858184227966,1.3789843327930849,-0.1793010752688137,1.3435351482984834e-07,-0.1291193949216639,0.1042524005486969,0.0002016069482348,3.345924453280318,-0.5461204328754762,0.1693520878062482,0.1697962014619087,0.1638733048351086,-2.9,1.3427010148321623,0.0814116002795247,7.878086419753087,-0.004291008386971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0344827586206897,0.0344827586206897,0.0344827586206897,0.0344827586206897,0.0344827586206897,0.0344827586206897,0.0344827586206897,0.0344827586206897,0.0344827586206897,0.0344827586206897,0.0344827586206897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0625,-0.0625,-0.0625,-0.0625,-0.0625,-0.0625,-0.1176470588235295,-0.1176470588235295,-0.1176470588235295,-0.1176470588235295,-0.1176470588235295
BLNT_37-L^D19,0.0120107949664957,-0.0120107949664957,9.0,-0.6177644900768441,0.0075465985850562,1.083281420174513,1.8328409415801008,0.0788224016337608,0.0633397897501642,1.287418344112269e-07,-0.007020509318207,-0.6761406644718242,0.5257786631621608,3.305308300771944,-0.5252156582525023,0.0740910267047254,0.0740910267047254,0.9818000046353283,-0.3703557234097245,1.083281420174513,0.1617405288066336,3.381981713713362,0.0675785956606821,-0.0732984293193717,0.0465753424657533,-0.1974789915966386,-0.1604395604395604,-0.2344689378757515,-0.2058212058212057,-0.1837606837606837,-0.1136890951276101,-0.0497512437810944,-0.0614250614250615,0.0079155672823219,0.0760563380281689,0.1169590643274853,-0.0077922077922079,0.0268817204301075,-0.0077922077922079,0.0268817204301075,0.0611111111111111,-0.1855010660980811,-0.1074766355140187,-0.0990566037735849,-0.1529933481152993,-0.0839328537170264,-0.1802575107296138,-0.2420634920634921,-0.25390625,-0.2899628252788104,-0.3590604026845637,-0.2765151515151516,-0.2925925925925926,-0.326278659611993,-0.3202846975088969,-0.3333333333333333,-0.3226950354609929,-0.3590604026845637,-0.3798701298701299,-0.3298245614035088,-0.3202846975088969,-0.3717105263157895,-0.3654485049833886,-0.4281437125748503,-0.4229607250755287,-0.4374079528718704,-0.3633333333333334,-0.3798701298701299,-0.3778501628664494,-0.3993710691823899,-0.4349112426035503,-0.4264264264264265
BPVK_29-L,0.0853286066418096,-0.0853286066418096,10.0,0.0844873144496398,-0.0220759247253222,2.013452286244554,0.0546838069963324,0.8697291415037051,-0.0684855073353541,0.0001003413084734,-0.0248487269300211,0.1236072528518005,31.6143674634549,0.8508367124776364,-0.2123355252426907,0.0850890285762865,0.1522337820640559,0.0895368718165221,-0.4328516772662373,1.6908905029288448,0.3574932436694191,5.547834033248784,0.250111124988107,-0.0547854785478547,0.042311661506708,0.1442598187311179,0.1082662765179225,0.0710498409331918,0.1247216035634743,0.1957379636937648,0.1408132530120482,0.18359375,0.1840562719812426,0.3111207269580269,0.286624203821656,0.3283647523016222,0.444232602478551,0.4609450337512055,0.4955577492596248,0.6040232927474853,0.4588348579682235,0.3508693713776192,0.3231441048034935,0.1859099804305284,0.2287104622871045,0.2352221769262128,0.1943240047299961,0.149032992036405,0.1891679748822605,0.1662817551963049,0.1516533637400228,0.1305970149253732,0.1382419233658902,0.0946531791907514,0.1757857974388825,0.211031175059952,0.2469135802469135,0.278481012658228,0.2047713717693837,0.2317073170731707,0.3673285198555958,0.4518447532343075,0.4504547630445188,0.3648648648648649,0.2469135802469135,0.3413014608233733,0.5150000000000001,0.6048728813559323,0.3490650044523598,0.1305970149253732,0.0079840319361277,-0.0507518796992481
