firms,absacc,acc,age,agr,cashdebt,chpmia,currat,egr,grltnoa,herf,invest,lgr,mve_ia,pchcapx_ia,pchcurrat,pchquick,pchsale_pchrect,pctacc,quick,roic,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BALZ_07-L^I10,0.0591054893179204,-0.0591054893179204,15.0,-0.0453556049779965,0.0782982849524271,-3.5762121517611094,1.2042656057210486,-0.0103374292958844,-0.041529988500877,1.8655609922510885e-08,0.0181528888468272,-0.0656279001611878,0.1450139478793633,0.1156505106290619,-0.142708073463881,-0.1590201192014834,-0.0593513653656937,-4.681687440076702,0.8386422582026039,0.0224081905800051,-0.0361363743620513,-0.0961538461538462,0.2682926829268293,0.2380952380952381,0.368421052631579,0.5294117647058822,0.7931034482758623,0.625,0.7931034482758623,0.6774193548387097,0.3333333333333332,0.5294117647058822,1.0,0.5294117647058822,0.5757575757575757,0.4444444444444446,0.1063829787234043,0.04,0.04,0.0196078431372548,-0.0714285714285715,-0.2676056338028169,-0.3157894736842105,-0.0545454545454545,-0.0188679245283018,-0.2777777777777777,-0.2777777777777777,-0.4901960784313726,-0.4901960784313726,-0.5478260869565217,-0.4951456310679611,-0.6578947368421053,-0.7204301075268817,-0.6829268292682926,-0.7173913043478262,-0.7425742574257426,-0.7263157894736842,-0.7425742574257426,-0.7234042553191489,-0.7277486910994764,-0.675,-0.5968992248062015,-0.5905511811023623,-0.6623376623376623,-0.5357142857142858,-0.4693877551020408,-0.4693877551020408,-0.3580246913580247,-0.35,-0.388235294117647
BBOU_00-L,0.1091957336408186,-0.1091957336408186,15.0,-0.1241550857081057,0.0310803055052757,3.3792814381674914,0.9427402862985684,-0.1744709215130811,-0.1122513692706832,8.133581687396043e-05,-0.0620234683393716,-0.1024545530702856,25.228835808535656,-0.3300688207790044,-0.0531446285614022,-0.0861845372442416,-0.0636926527632136,-24.92105263157895,0.6224072451066316,0.1970021413276231,-0.1632689239496543,-0.0325443786982247,0.0662460567823344,0.0496894409937886,0.0273556231003038,-0.0102489019033675,0.0304878048780488,0.0662460567823344,0.0496894409937886,0.0014814814814814,0.0289193302891932,-0.073972602739726,-0.1528822055137845,-0.1377551020408163,-0.0827679782903664,-0.2056404230317273,-0.213953488372093,-0.2530386740331493,-0.2636165577342048,-0.2229885057471263,-0.2028301886792453,-0.1388535031847133,-0.0926174496644295,-0.0342857142857143,-0.0342857142857143,-0.0160116448326055,-0.0827679782903664,-0.1528822055137845,-0.1186440677966101,-0.0675862068965517,-0.0558659217877095,-0.0558659217877095,0.0336391437308867,-0.0986666666666666,-0.0650069156293223,0.0273556231003038,0.1136738056013177,0.17157712305026,0.1615120274914088,0.1229235880398671,0.1756521739130434,0.2999999999999998,0.3386138613861387,0.4142259414225939,0.5022222222222221,0.3574297188755018,0.1964601769911502,0.1155115511551154,0.1192052980132449,0.0645669291338582
BBTK_30-L^C11,0.1134510869565217,-0.1134510869565217,11.0,0.1364296081277213,0.1818181818181818,-27.28243697523966,1.8613333333333333,0.8411764705882353,0.1253396739130146,3.220406793412084e-07,0.2216981132075471,-0.108730583824317,0.0031120314476123,-0.1855249643857647,-0.2328427255985267,-0.2464646464646464,0.6064997804128239,-2.256756756756757,1.8,0.0007898894154818,0.2272727272727272,0.2857142857142858,0.0,-0.1250000000000001,-0.1250000000000001,-0.1250000000000001,-0.3,-0.3636363636363637,-0.3,-0.1666666666666667,-0.054054054054054,-0.054054054054054,-0.1250000000000001,0.346153846153846,0.346153846153846,0.0294117647058822,0.0294117647058822,0.0294117647058822,0.0294117647058822,0.0294117647058822,-0.1666666666666667,-0.1666666666666667,-0.1666666666666667,-0.1666666666666667,-0.1666666666666667,-0.1250000000000001,-0.1250000000000001,0.4583333333333332,-0.1250000000000001,-0.1250000000000001,-0.0789473684210526,0.0,0.1666666666666667,0.3999999999999999,0.2499999999999997,0.2499999999999997,0.2499999999999997,0.3999999999999999,0.3999999999999999,0.7499999999999998,0.296296296296296,0.5909090909090908,0.09375,1.1875,1.1875,0.5909090909090908,-0.1250000000000001,-0.1250000000000001,-0.1250000000000001,-0.0277777777777777
BBTU_63-L^C18,0.0707154413795824,-0.0707154413795824,14.0,0.0019354966128809,0.1224645846748229,0.4153179902387659,0.7934593765968319,-0.0811946738079296,-0.0981216210883429,2.7399361666846143e-05,-0.0474789169118954,0.0966122431759692,3.568111743495332,0.0206442441142726,0.7405602981143564,0.7798256356484531,0.5228867575763525,-3.683453237410072,0.7736331119059785,0.0596739991860689,0.3164976692777163,-0.0815899581589959,0.0042016806722691,0.0765765765765764,0.0938215102974828,0.2884097035040431,0.4354354354354355,0.3060109289617487,0.231958762886598,0.1861042183622829,0.0988505747126438,0.1327014218009479,0.2578947368421054,0.0213675213675215,0.0459518599562362,-0.1015037593984962,-0.1925675675675675,-0.218954248366013,-0.2046589018302828,-0.1164510166358595,-0.0571992110453648,-0.0609037328094301,-0.0382293762575451,0.1168224299065421,0.0765765765765764,-0.1758620689655171,-0.1993299832495811,-0.1939291736930859,-0.1815068493150684,-0.1082089552238806,-0.0382293762575451,-0.1387387387387386,-0.1772805507745265,-0.0515873015873015,0.0235546038543899,0.0346320346320345,0.0235546038543899,-0.0877862595419847,-0.1031894934333957,-0.1115241635687731,-0.2072968490878938,-0.2646153846153846,-0.294985250737463,-0.2388535031847133,0.1658536585365855,0.0,-0.0459081836327344,0.0279569892473117,-0.0571992110453648,-0.1815068493150684
BBXK_89-L^E06,0.0986815219495408,-0.0986815219495408,15.0,-0.0606907483106698,0.1827750951687488,-1.016264999265516,1.9590803502293168,-0.0139226949664103,-0.0333096738577023,5.954694939258455e-05,0.0352326131086455,-0.0957454571991533,8.81145353466672,0.129177184618573,-0.0879469574330609,-0.1114095728249451,0.066070869114946,-1.4322580645161291,1.7435821073321816,0.1264839746650116,-0.0071539199055977,0.0136518771331057,0.0034246575342467,-0.010135135135135,0.0615942028985507,0.0892193308550186,0.0772058823529411,0.0,0.0,-0.0265780730897008,-0.0900621118012422,-0.1906077348066298,-0.0517799352750808,-0.1012269938650305,-0.0668789808917197,-0.1972602739726027,-0.1906077348066298,-0.2165775401069518,-0.2038043478260869,-0.3574561403508771,-0.3371040723981899,-0.3138173302107727,-0.2783251231527093,-0.1580459770114942,-0.0265780730897008,-0.0900621118012422,0.0,-0.0487012987012986,-0.0034013605442175,-0.0608974358974359,-0.0815047021943573,0.0577617328519857,0.1098484848484848,0.3318181818181818,0.2629310344827587,0.273913043478261,0.2310924369747899,0.1767068273092369,0.1269230769230769,0.0390070921985816,-0.0487012987012986,0.0577617328519857,-0.0487012987012986,-0.0487012987012986,-0.1227544910179639,-0.1580459770114942,0.0068728522336769,-0.1227544910179639,-0.2123655913978495,-0.3857442348008385
BCPS_48-L^C06,0.1248392467950887,-0.1248392467950887,14.0,-0.0591419037860276,-0.0251341558501123,2.8811056980754453,1.2553991749575346,-0.2115249472944483,0.031406099822658,6.536458681024836e-06,-0.0262210661832321,0.0588290840415485,2.299117123905429,-0.4627209733039519,-0.1510830827435023,-0.161282749605851,0.2800495484621718,-2.5659432387312187,1.1821159912642565,0.0910050428052069,0.0808158319870759,-0.0308880308880309,0.1310043668122269,0.1068376068376069,0.0882352941176469,0.2949999999999999,0.4971098265895952,0.6289308176100628,0.5792682926829269,0.5792682926829269,0.3999999999999999,0.4076086956521738,0.5146198830409356,0.1460176991150443,0.2274881516587676,0.0614754098360654,-0.037174721189591,-0.07168458781362,0.0443548387096772,0.2451923076923075,0.1460176991150443,0.0882352941176469,0.0528455284552844,0.2451923076923075,0.4388888888888889,0.126086956521739,-0.0114503816793893,-0.0038461538461539,-0.1308724832214766,-0.0038461538461539,0.01171875,-0.127946127946128,-0.1366666666666667,-0.1829652996845425,-0.1751592356687898,-0.0848056537102474,-0.5697674418604651,-0.5632377740303541,-0.5149812734082397,-0.5448154657293498,-0.6432506887052342,-0.5914826498422713,-0.6051829268292683,-0.6377622377622378,-0.6945754716981132,-0.7492739593417231,-0.7172489082969433,-0.7083333333333334,-0.7134955752212389,-0.7448275862068966
BCQE_67-L^A14,0.3119629874421679,-0.3119629874421679,15.0,-0.3612873278663159,-0.2294919944653093,4.06498759529767,1.5243977764051884,-1.7152777777777777,-0.2994995751108946,2.2982599981271e-05,-0.2294600030945381,-0.3339370986332949,1.195214693344932,-0.3215906279862996,0.2755442589367232,0.3547536746702036,0.131916620104281,-1.145631067961165,1.2223594811612106,0.1432600112803158,-0.2802639127940333,-0.220873786407767,0.3290322580645162,0.7606837606837609,0.9074074074074074,1.5121951219512195,2.5213675213675217,1.3146067415730336,-0.3278955954323002,-0.3311688311688311,-0.4677002583979328,-0.4356164383561643,-0.4071942446043165,-0.5264367816091953,-0.4717948717948718,-0.6079923882017126,-0.6672051696284329,-0.6743083003952569,-0.7156659765355418,-0.6463519313304721,-0.6959409594095941,-0.7042354630294329,-0.6583747927031509,-0.446979865771812,-0.0964912280701753,-0.5968688845401174,-0.6038461538461539,-0.7397346809854706,-0.7600465928945837,-0.761711972238288,-0.7402269861286255,-0.7781367797522887,-0.8072965388213283,-0.7746170678336981,-0.7925478348439073,-0.7829293993677555,-0.7600465928945837,-0.8654034629206142,-0.8566457898399443,-0.858952413557001,-0.8505622052956112,-0.8853006681514477,-0.866146848602989,-0.874390243902439,-0.8772348033373063,-0.8953517907035814,-0.8817451205510907,-0.8814388489208633,-0.8745050258909534,-0.8947906026557712
BCZB_W7-L^G07,0.0533287161284737,-0.0533287161284737,15.0,0.086713034052931,0.1318497065772426,-0.1208423325018748,0.8699204021784667,0.0319719471947194,0.0107350012985888,0.0002772889852032,0.0736157528678529,0.1293411230120091,6.578352900491997,0.0880067020644355,0.0986011945966258,0.1107306554552646,-0.0389075292955714,-1.3568281938325992,0.7023460410557185,0.060514907546669,0.0156158955832653,-0.0125786163522012,0.0529801324503311,0.0965517241379312,0.0291262135922332,0.1605839416058394,0.2619047619047618,0.1954887218045113,0.1316725978647688,-0.0031347962382444,-0.064705882352941,0.003154574132492,0.0324675324675325,-0.1142061281337046,-0.0782608695652173,-0.237410071942446,-0.2621809744779582,-0.3056768558951964,-0.3041575492341356,-0.3262711864406779,-0.2885906040268455,-0.2392344497607654,-0.2318840579710144,-0.2621809744779582,-0.2262773722627737,-0.2604651162790696,-0.3116883116883117,-0.3677932405566601,-0.3614457831325302,-0.2964601769911503,-0.2980132450331125,-0.2689655172413792,-0.237410071942446,-0.2995594713656387,-0.2901785714285715,-0.2949002217294899,-0.2535211267605632,-0.2318840579710144,-0.1358695652173913,-0.1166666666666667,0.022508038585209,-0.1718749999999999,-0.0728862973760933,0.0426229508196722,-0.156498673740053,-0.2030075187969925,-0.1542553191489361,-0.2410501193317422,-0.25,-0.3536585365853658
BDAJ_H9-L,0.0177343467245747,0.0177343467245747,8.0,0.207309766327142,0.223157894736842,-0.0234122084037531,2.0644359032331,0.3051224944320714,0.0307636626854844,1.957834169045692e-06,0.0491977897610013,0.1574166389719728,1.944109249687524,0.1344363968485056,0.0904682041811228,0.1112394626260638,0.1327806093137877,0.2150694952450621,1.896224282161429,0.1171989273525109,0.0714756017265343,-0.0732323232323232,-0.0173697270471464,0.1379310344827586,0.1282051282051282,0.1785714285714286,0.1963746223564955,0.2147239263803682,0.2073170731707316,0.0702702702702702,0.0179948586118252,-0.0457831325301205,0.168141592920354,0.0790190735694822,0.233644859813084,0.076086956521739,-0.0025188916876575,0.0366492146596859,-0.027027027027027,0.1379310344827586,0.1314285714285714,0.2413793103448276,0.2611464968152865,0.4943396226415095,0.5652173913043479,0.2692307692307691,0.2036474164133739,0.3515358361774743,0.2941176470588236,0.528957528957529,0.5,0.546875,0.6851063829787234,0.6296296296296295,0.5652173913043479,0.6500000000000001,0.6923076923076923,0.6995708154506437,0.7142857142857142,0.8767772511848342,0.9899497487437184,0.9411764705882352,0.9130434782608696,0.8333333333333333,0.8679245283018866,0.4558823529411764,0.4452554744525545,0.4612546125461254,0.3333333333333332,0.0969529085872575
BDCK_44-L^L08,0.0464601769911504,-0.0464601769911504,14.0,-0.0271580989330746,0.1961400359066427,-0.2973349840467486,0.9740173217854764,-0.0279269602577872,-0.1283185840707915,2.930157632301843e-07,-0.0548011639185256,-0.0265721877767936,0.0004105513237419,-0.3620421807341255,0.1179315338390803,0.1190708758263719,0.1340620208916781,-1.118343195266272,0.9653564290473016,0.0629599345870809,0.0690566037735849,0.0,0.0,0.0,0.0,0.0,0.0,-0.0625,-0.0625,-0.0625,-0.0625,-0.0625,-0.0625,-0.1176470588235295,-0.1176470588235295,-0.1176470588235295,-0.1176470588235295,-0.1176470588235295,-0.1176470588235295,-0.1176470588235295,-0.1176470588235295,-0.1176470588235295,-0.1176470588235295,-0.1176470588235295,-0.1176470588235295,-0.1176470588235295,-0.1176470588235295,-0.1176470588235295,-0.1176470588235295,-0.1176470588235295,-0.1428571428571428,-0.1428571428571428,-0.1428571428571428,-0.1428571428571428,-0.1428571428571428,-0.1428571428571428,-0.1428571428571428,-0.1176470588235295,-0.1428571428571428,-0.1428571428571428,-0.1428571428571428,-0.1176470588235295,-0.1176470588235295,-0.1176470588235295,-0.1176470588235295,-0.1176470588235295,-0.1176470588235295,-0.1176470588235295,-0.1176470588235295,-0.1176470588235295
