firms,age,agr,cashdebt,chpmia,egr,herf,invest,lgr,mve_ia,pchsale_pchinvt,pchsale_pchxsga,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BUBP_92-L^K18,14.0,0.0514335740862333,0.2723893207164582,0.017746789437425,-9.75,1.4250932748062884e-05,0.0369884000875465,-0.0839628750269803,6.53998551647027,0.3174766081091888,-0.0235308692619249,0.1031908938234745,0.043421052631579,0.0326086956521738,0.0540915395284327,0.0719322990126938,0.0764872521246458,0.0674157303370786,0.0644257703081232,0.0919540229885056,0.3333333333333332,0.235772357723577,0.2418300653594771,0.371841155234657,0.4100185528756956,0.3523131672597863,0.3919413919413919,0.4074074074074072,0.326352530541012,0.3970588235294117,0.4339622641509433,0.6450216450216448,0.6888888888888889,0.5573770491803278,0.7551963048498844,0.6521739130434783,0.5800415800415801,0.5833333333333333,0.8357487922705316,0.9487179487179488,0.8269230769230769,0.627408993576017,0.7040358744394619,0.6666666666666667,0.4232209737827714,0.386861313868613,0.3286713286713287,0.3693693693693693,0.3669064748201438,0.2277867528271404,0.2459016393442623,0.1014492753623186,0.1111111111111111,0.1309523809523809,0.1603053435114503,0.1949685534591194,0.1550151975683888,0.3013698630136985,0.3523131672597863,0.3818181818181818,0.3403880070546736
BUNQ_03-L^K12,22.0,0.3143354361540133,-2.524647887323943,-0.0803376122583669,0.4181326116373479,3.943621429378145e-14,-0.0108766586904502,-0.1108647450110864,0.0024551110731412,0.3541666666666666,-0.0552132551673182,-0.0744047619047619,0.0,0.0,0.0,-0.3333333333333332,-0.3333333333333332,-0.3333333333333332,-0.3333333333333332,-0.3333333333333332,-0.3333333333333332,-0.5,-0.5,-0.6000000000000001,-0.6666666666666666,-0.6666666666666666,-0.75,-0.6666666666666666,-0.6666666666666666,-0.6666666666666666,-0.5,-0.6666666666666666,-0.6666666666666666,-0.6666666666666666,-0.6666666666666666,-0.6666666666666666,-0.6666666666666666,-0.6666666666666666,-0.7142857142857143,-0.7777777777777778,-0.8333333333333333,-0.8571428571428572,-0.8571428571428572,-0.8888888888888888,-0.9,-0.9047619047619048,-0.9090909090909092,-0.9130434782608696,-0.9047619047619048,-0.9230769230769232,-0.9230769230769232,-0.9310344827586208,-0.9230769230769232,-0.9375,-0.945945945945946,-0.9230769230769232,-0.9,-0.8947368421052632,-0.8888888888888888,-0.8888888888888888,-0.8888888888888888
CWI_80-L,22.0,0.0468174644923724,0.1827956989247312,0.0004417001093718,0.2092473400761854,9.031406774399688e-05,0.0296836251596903,-0.0208533846647417,23.205179294317944,-0.0589006310243085,-0.0441111806280879,0.0475084459459459,0.0637381567614125,-0.0576298701298702,-0.0110732538330494,-0.0296698704554951,-0.0161016949152543,0.0135312090790047,0.0612431444241317,0.1104734576757531,0.0978723404255319,0.1304771178188899,0.0193151887620719,0.0148601398601397,0.1239109390125845,0.1517857142857142,0.2221052631578945,0.1993801652892561,0.1901588928754483,0.2298728813559323,0.2737246297312121,0.3707201889020068,0.3666862860506181,0.4449284380833851,0.4449284380833851,0.3383285302593657,0.2279217345319935,0.29,0.4512499999999999,0.3406466512702077,0.2285714285714286,0.2208201892744479,0.2814569536423839,0.3691037735849054,0.2430406852248394,0.2056074766355138,0.2081165452653486,0.22532981530343,0.2800441014332964,0.1816793893129771,0.2351063829787232,0.270935960591133,0.3476494486360997,0.4175824175824176,0.4724159797083069,0.3945945945945945,0.3531468531468531,0.5087719298245612,0.4733502538071066,0.4761602034329306,0.4951706374758531
DLY_Y2-L^F16,22.0,-0.0023022529189278,0.1239834688708172,0.0101067284536829,0.0008620689655172,8.699020700657857e-06,-0.0207202762703502,-0.0045224793828145,1.5083400090646868,-0.0114085262821391,0.0054300980564852,-0.0507603781339909,0.045766590389016,0.0504807692307691,0.146981627296588,0.0816831683168317,0.146981627296588,0.1205128205128205,0.1233933161953726,0.1907356948228884,0.1035353535353535,0.0816831683168317,0.1778975741239892,0.2414772727272727,0.1653333333333333,0.2038567493112948,0.2138888888888888,0.2521489971346704,0.3282674772036473,0.3404907975460123,0.4664429530201341,0.3529411764705883,0.2172701949860724,0.2557471264367816,0.4713804713804712,0.5333333333333332,0.3005952380952381,0.1176470588235294,0.2038567493112948,0.0282352941176471,-0.0245535714285715,-0.0479302832244008,0.0404761904761905,0.0684596577017115,-0.1063394683026583,-0.1596153846153846,-0.0952380952380952,-0.1045081967213114,-0.0876826722338204,-0.0622317596566524,-0.1770244821092278,-0.2692307692307693,-0.3052464228934817,-0.2542662116040955,-0.2154398563734291,-0.2111913357400722,-0.2800658978583196,-0.2517123287671232,-0.2940226171243942,-0.2224199288256227,-0.2788778877887788
DOQX_41-L^J16,23.0,0.1571994715984148,0.1795978524055164,0.0034831688238645,-2.4814814814814814,4.002639119938141e-07,0.1028181417877587,0.0529500756429652,0.5249578526703836,0.0203625667233351,0.033673106480466,0.2458191877279014,0.0448275862068965,0.0104529616724737,-0.0068493150684931,0.0507246376811594,0.0780669144981411,0.2393162393162393,0.183673469387755,0.3615023474178405,0.3425925925925925,0.213389121338912,0.2719298245614037,0.5591397849462365,0.6111111111111109,0.6860465116279069,0.8354430379746833,1.0,0.9863013698630136,0.7682926829268293,0.9863013698630136,1.265625,1.0863309352517985,0.8589743589743588,1.3015873015873014,1.5438596491228074,1.213740458015267,1.0863309352517985,1.338709677419355,1.213740458015267,0.7901234567901232,0.4795918367346938,0.6666666666666665,0.6860465116279069,0.7575757575757576,0.6666666666666665,0.576086956521739,0.9863013698630136,0.9333333333333332,0.9727891156462584,1.0714285714285716,0.8124999999999998,0.8012422360248446,0.576086956521739,0.5425531914893618,0.4356435643564356,0.3551401869158876,0.336405529953917,0.4356435643564356,0.6292134831460674,0.4948453608247423
DOS_59-L,17.0,0.1899138762705133,0.0486339838008856,-0.0144910104525106,-0.0359706734910466,0.0146781783328099,0.0624838814887984,0.3588583559067149,43.33973191506747,0.0844426674764342,0.3740746381744325,0.2805679105044169,-0.0020366598778003,0.0536480686695279,0.1418604651162791,0.1580188679245282,0.1159090909090909,0.262210796915167,0.1888619854721549,0.4969512195121952,0.1418604651162791,-0.1475694444444444,-0.2218700475435815,-0.1761744966442953,-0.1747899159663866,-0.1816666666666666,-0.1635434412265758,-0.1606837606837605,-0.0924214417744916,-0.0557692307692307,-0.041015625,0.0020408163265306,-0.0647619047619046,0.0102880658436212,0.0650759219088936,0.1607565011820331,0.0123711340206187,-0.0665399239543725,-0.0100806451612902,-0.0334645669291338,0.0581896551724139,-0.0575815738963531,-0.0575815738963531,-0.1385964912280701,-0.1870860927152318,-0.1884297520661156,-0.041015625,-0.0907407407407407,-0.0940959409594095,-0.2016260162601626,-0.1649659863945577,-0.2055016181229773,-0.1325088339222614,-0.1072727272727273,-0.1445993031358885,-0.1870860927152318,-0.1355633802816901,-0.127886323268206,-0.104014598540146,-0.052123552123552,-0.087360594795539
DPCZ_02-L^F20,15.0,-0.0123429950510769,0.0614690064634968,0.0051780001151226,0.1601391308939226,2.9817506906248224e-08,-0.0012042542173324,-0.1136851902121224,0.0693487382354145,0.978188210782186,0.0835855814632984,-0.0218117892178141,0.1,-0.0322580645161291,0.1999999999999999,0.1999999999999999,0.3043478260869563,0.1999999999999999,0.25,0.3043478260869563,0.1111111111111109,0.25,0.4285714285714286,0.4999999999999998,0.5789473684210527,0.6666666666666667,0.6666666666666667,0.1538461538461537,0.0344827586206897,0.0714285714285714,0.25,0.5789473684210527,-0.0625,-0.0625,0.0,0.0714285714285714,0.1111111111111109,0.3636363636363635,0.1538461538461537,0.0714285714285714,-0.1176470588235295,-0.1176470588235295,0.1999999999999999,0.0344827586206897,-0.0909090909090909,-0.1891891891891892,-0.1891891891891892,-0.2105263157894736,0.0344827586206897,-0.1176470588235295,-0.0625,-0.2500000000000001,-0.2500000000000001,-0.4,-0.375,-0.3877551020408163,-0.4545454545454546,-0.375,-0.3478260869565218,-0.375,-0.3617021276595744
DPDP_V5-L,8.0,-0.3535006013995054,-0.5973785619392215,-0.3842026202067861,-0.2248827952481304,1.6292635358427286e-10,0.0522596524937483,-0.6251950208778355,0.033297422407745,3.231026447015957,3.160422706854461,3.2236730899256245,0.0,-0.0909090909090908,-0.2307692307692307,0.0,-0.1666666666666666,-0.069767441860465,-0.4666666666666667,-0.375,-0.375,-0.5402298850574712,-0.5402298850574712,-0.4366197183098591,-0.4285714285714285,-0.2727272727272727,-0.1666666666666666,-0.2307692307692307,-0.2592592592592593,-0.3103448275862068,-0.3103448275862068,-0.2857142857142857,-0.3846153846153846,-0.3220338983050846,-0.0909090909090908,0.3333333333333335,0.2903225806451615,0.2903225806451615,0.0,-0.1304347826086956,-0.2727272727272727,-0.4202898550724636,-0.4366197183098591,-0.5402298850574712,-0.6,-0.5604395604395604,-0.5121951219512195,-0.4666666666666667,-0.4666666666666667,-0.5698924731182795,-0.658119658119658,-0.607843137254902,-0.5918367346938775,-0.6,-0.5959595959595959,-0.6190476190476191,-0.6190476190476191,-0.6396396396396397,-0.6330275229357798,-0.6799999999999999,-0.6330275229357798
DPXL_94-L,22.0,-0.0541976620616365,0.0810033836212379,0.0089625017737296,0.1454350161117078,0.0001814745990625,0.0043688747195654,-0.099274661508704,5.197715801542047,0.3094435632034948,0.0391861928242084,0.0354864042406989,-0.0299401197604789,0.0121212121212122,0.0214067278287461,-0.0538243626062322,-0.0262390670553936,0.1059602649006621,0.0470219435736676,0.0879478827361563,0.0308641975308641,-0.0290697674418605,-0.1069518716577541,-0.1187335092348285,-0.0511363636363636,-0.0722222222222223,-0.0029850746268657,0.0470219435736676,0.0,0.0670926517571885,0.0670926517571885,-0.0089020771513353,-0.0029850746268657,-0.0722222222222223,-0.0147492625368732,-0.0644257703081232,-0.165,-0.1140583554376658,-0.0176470588235294,-0.0798898071625344,-0.2085308056872037,-0.3141683778234087,-0.2739130434782608,-0.2268518518518519,-0.2610619469026548,-0.2938689217758986,-0.3225152129817444,-0.3155737704918032,-0.3070539419087137,-0.3293172690763053,-0.2863247863247863,-0.3238866396761134,-0.3155737704918032,-0.2801724137931034,-0.2122641509433963,-0.1691542288557213,-0.2643171806167401,-0.2643171806167401,-0.2723311546840958,-0.2250580046403711,-0.2085308056872037
FRZJ_44-L,23.0,-0.0017073170731707,0.1346724492125085,-0.0040039996227907,0.0233545647558386,2.567897935400718e-07,0.0782926829268293,-0.0230144404332129,0.1990090361178681,-0.2350460867954642,0.1334663139299992,0.035490605427975,-0.0956937799043061,-0.1345755693581781,-0.0853391684901533,-0.007125890736342,0.0195121951219512,-0.0094786729857819,0.0,0.0,-0.0023866348448688,-0.079295154185022,-0.1010752688172044,-0.1819960861056753,-0.1899224806201551,-0.2230483271375465,-0.1755424063116372,-0.062780269058296,-0.0853391684901533,-0.052154195011338,0.0,0.0971128608923883,0.1942857142857141,0.3933333333333333,0.3397435897435896,0.4217687074829932,0.3795379537953796,0.5893536121673004,0.8017241379310345,0.7489539748953973,0.5367647058823528,0.2941176470588234,0.4074074074074072,0.6587301587301586,0.3615635179153094,0.3440514469453375,0.3144654088050314,0.2981366459627328,0.3312101910828025,0.548148148148148,0.4822695035460993,0.3186119873817035,0.412162162162162,0.3312101910828025,0.3312101910828025,0.3933333333333333,0.2782874617737001,0.2552552552552551,0.3704918032786886,0.487544483985765,0.4315068493150684
FSAJ_L2-L,22.0,0.1670381822103976,0.2545311655778771,0.006771963885805,0.3149074537268635,1.4890038268831038e-06,0.0458761774645861,0.0591686052392029,1.3390430921181804,-0.0860547343937574,0.0719883871610845,0.06640625,0.0049554013875123,-0.0657407407407407,-0.0009900990099009,0.1124586549062844,0.1505131128848347,0.2171290711700846,0.1997621878715814,0.3172323759791122,0.3672086720867209,0.2380368098159508,0.2969151670951155,0.5428134556574924,0.6015873015873017,0.7015177065767286,0.7609075043630016,1.067622950819672,1.0301810865191148,0.9862204724409448,1.479115479115479,1.8502824858757063,1.466992665036675,1.5288220551378444,2.085626911314985,2.3633333333333333,2.308196721311476,2.244372990353698,2.5156794425087106,2.020958083832336,1.341067285382831,0.7578397212543553,1.0059642147117294,1.0508130081300813,0.7487001733102254,0.9329501915708812,0.8616236162361623,1.257270693512304,1.247216035634744,1.2422222222222223,1.0059642147117294,0.5741029641185647,0.6816666666666666,0.5475460122699387,0.4992570579494797,0.46231884057971,0.4231311706629055,0.5451761102603367,0.4992570579494797,0.7547826086956522,0.640650406504065
FSAL_64-L,23.0,-0.000713266761769,0.2051224494376978,0.0461963549937615,0.0826883706995555,1.0424549241906604e-09,0.0139202061571027,-0.0461821849918862,0.007632201362472,0.1479023818956093,0.5578365166481802,0.1143335684062059,-0.0666666666666665,0.3043478260869563,0.5789473684210527,0.875,0.6666666666666667,0.5789473684210527,0.6666666666666667,0.4999999999999998,0.4285714285714286,0.4285714285714286,0.4285714285714286,0.7647058823529409,0.7647058823529409,0.7647058823529409,0.6666666666666667,0.4999999999999998,0.4285714285714286,0.875,0.875,0.875,0.5789473684210527,0.875,0.875,1.727272727272727,1.5,1.5,1.5,0.7647058823529409,0.3636363636363635,0.1538461538461537,0.1111111111111109,0.0344827586206897,-0.1891891891891892,-0.2307692307692308,-0.1891891891891892,-0.3478260869565218,-0.2857142857142857,-0.3617021276595744,-0.4117647058823529,-0.4642857142857143,-0.375,-0.375,-0.3877551020408163,-0.4230769230769231,-0.4545454545454546,-0.4642857142857143,-0.4230769230769231,-0.4444444444444445,-0.4545454545454546
FSAM_T0-L,22.0,0.2976326842306222,0.1044948540222642,-0.0015741806581779,0.3364831552999177,4.052913021268482e-06,0.1050973654066437,0.2639087018544935,1.1358217876725034,-0.7522395793274583,-0.0015984460458637,0.0757105326009076,-0.0192813321647677,-0.0371308016877637,0.2429193899782136,0.2125398512221041,0.216417910447761,0.2820224719101123,0.1654749744637387,0.4370277078085642,0.2748603351955307,0.1985294117647058,0.2203208556149734,0.5315436241610738,0.3518957345971565,0.1947643979057591,0.2834645669291338,0.2980659840728101,0.2442748091603053,0.3236658932714618,0.2268817204301074,0.8643790849673203,0.8797364085667214,0.8256000000000001,1.782926829268293,2.9895104895104896,3.2574626865671643,2.803333333333333,4.026431718061674,2.8288590604026846,1.475054229934924,0.8890728476821192,1.1984585741811171,1.5873015873015874,0.5980392156862746,0.3730445246690732,0.147887323943662,0.2074074074074074,0.1002892960462875,0.0733772342427092,-0.0247863247863247,-0.0790960451977401,-0.1695778748180495,-0.2801261829652997,-0.3034188034188033,-0.3192124105011934,-0.3795541054921153,-0.3593486805165636,-0.3671658347199112,-0.3557312252964427,-0.3650528658875903
FSBR_F1-L,22.0,-0.0997001499250374,0.1198685565746235,-0.0049922291127832,-0.1486825595984944,2.5411925918840583e-06,-0.0081959020489754,-0.1043187206545487,0.7770308540759998,0.0414152608155054,-13.891689227427758,-0.0135530267109215,-0.0990099009900989,0.0412371134020619,0.1477272727272727,0.0306122448979591,0.0,0.0412371134020619,-0.0471698113207547,-0.0194174757281553,-0.1652892561983471,-0.2047244094488188,-0.2406015037593984,-0.2170542635658915,-0.1293103448275862,-0.1293103448275862,-0.0194174757281553,-0.0380952380952381,-0.1140350877192981,-0.0648148148148148,0.01,0.1222222222222222,0.2469135802469135,0.3116883116883115,1.2954545454545454,1.1956521739130437,1.4634146341463414,1.2954545454545454,1.9705882352941173,1.1956521739130437,0.463768115942029,0.3648648648648649,0.442857142857143,0.0306122448979591,0.0306122448979591,0.074468085106383,0.0202020202020201,0.2168674698795181,-0.0982142857142858,-0.1652892561983471,-0.3175675675675675,-0.4058823529411764,-0.4023668639053254,-0.4058823529411764,-0.3483870967741935,-0.3607594936708861,-0.4161849710982659,-0.4161849710982659,-0.3988095238095238,-0.3129251700680272,-0.3726708074534162
