firms,age,agr,cash,cashdebt,chatoia,chcsho,che,chempia,chpmia,chtx,cinvest,depr,egr,grltnoa,herf,hire,invest,lgr,mve_ia,pchdepr,pchgm_pchsale,pchsale_pchinvt,pchsale_pchxsga,roaq,roeq,sgr,tb,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BALZ_07-L^I10,20.0,0.1849771597667135,0.0872979180337648,0.2032752741992374,1.3627006450488888,0.0002363314267523,2.4145,0.3138032416477327,0.0438750539562221,0.0090294027876691,0.0449684564331151,0.2840123176333989,0.4746497769180369,0.0146521591444503,3.901527308795251e-08,0.0669371196754563,0.0595665622815333,0.0566878540831835,0.2908222065886242,0.2091331599811619,-0.0269824010578996,0.0574937473595372,0.1189363961273902,0.0237399635515793,0.0621508970886932,0.3091744196284448,0.46703733872103,-0.234375,-0.2195121951219512,-0.2380952380952381,-0.2319999999999999,-0.3167259786476869,-0.072463768115942,-0.0204081632653061,0.0666666666666666,0.0847457627118644,0.0847457627118644,0.0607734806629833,-0.0857142857142857,0.0666666666666666,0.2229299363057324,0.1428571428571428,0.1294117647058823,0.1999999999999999,0.2229299363057324,0.1851851851851851,0.2467532467532467,0.1999999999999999,0.2151898734177213,0.28,0.4014598540145984,0.5,0.6991150442477878,0.811320754716981,0.9009900990099008,0.9393939393939394,0.9009900990099008,0.8285714285714285,0.7454545454545451,0.8285714285714285,0.9793814432989691,1.0,1.3703703703703702,1.1818181818181817,1.313253012048193,1.4615384615384612,2.096774193548387,1.9090909090909087,2.2,2.096774193548387,2.4909090909090903,2.428571428571428,2.84,2.692307692307692,3.0,3.0
BBOU_00-L,20.0,0.1483949555746632,0.0950868756521344,0.1593492929106202,0.566672998624398,-7.97947403825916e-05,-16.5,0.385742453225701,0.0115816053427784,0.0004859086491739,0.0865043433562933,0.1063632141198328,-0.1193353474320241,0.0690391221692292,3.564621524993185e-05,0.0822824156305506,0.0447836056176554,0.2111179235642755,18.76822273708609,-0.0153805321478335,0.0133079024935806,-0.0297499574988212,0.0293780104188694,0.0353466026080988,0.1619496855345912,0.0814062291137548,0.619157912295789,0.0291970802919707,-0.0504950495049504,0.0922551252847381,0.0667408231368187,-0.0194274028629856,-0.0787704130643611,-0.0935727788279773,-0.0716360116166505,-0.0707364341085271,-0.1120370370370371,-0.1112140871177015,-0.1193755739210284,-0.1193755739210284,-0.0840496657115569,-0.0390781563126253,-0.0796545105566218,-0.1153136531365314,-0.0935727788279773,-0.0707364341085271,-0.0371485943775101,-0.0419580419580419,-0.0429141716566866,-0.0174180327868852,-0.0174180327868852,0.0191285866099892,0.0202127659574467,0.034519956850054,0.0412595005428879,0.0799549549549547,0.0596685082872927,0.0538461538461538,0.082392776523702,0.1335697399527184,0.1376037959667853,0.1308962264150943,0.1512605042016805,0.1554216867469877,0.1913043478260867,0.2247765006385695,0.1638349514563106,0.207808564231738,0.2390180878552972,0.2651715039577835,0.2889784946236557,0.3155006858710563,0.2907133243606998,0.3065395095367846,0.3029891304347825,0.3778735632183907
BBTU_63-L^C18,19.0,0.2650955563372025,0.0203876747239169,0.2271398192450824,2.349341060303418,-0.052839718494392,26.250000000000004,0.5381189004299954,0.0901608586597663,-0.0024035643100011,0.0212172798190367,0.1910538286580743,-0.2809060456213111,0.0829235467674234,8.307116425775127e-07,0.1147857142857142,0.050650721069293,0.0337883497769968,0.7248835210192057,0.095405324216459,0.1167447216040564,1.2784679089026916,0.3878252933446307,0.0477925950467986,-0.1411448140900195,0.2784679089026915,0.3213042661335053,-0.1118012422360249,-0.1743589743589743,-0.2333333333333332,-0.2296650717703348,-0.3831417624521072,-0.4187725631768952,-0.4208633093525179,-0.368627450980392,-0.3831417624521072,-0.4145454545454545,-0.3831417624521072,-0.5333333333333333,-0.5683646112600536,-0.5576923076923077,-0.5236686390532543,-0.5683646112600536,-0.5360230547550433,-0.5360230547550433,-0.5278592375366569,-0.5333333333333333,-0.5839793281653747,-0.547752808988764,-0.5346820809248555,-0.54,-0.5165165165165164,-0.5121212121212121,-0.5121212121212121,-0.5386819484240688,-0.5194029850746269,-0.5490196078431372,-0.8296296296296296,-0.818489289740699,-0.8178733031674208,-0.8164196123147092,-0.8014796547472256,-0.8046116504854369,-0.7900912646675359,-0.7881578947368421,-0.7719546742209631,-0.7719546742209631,-0.7706552706552706,-0.7560606060606061,-0.7763888888888889,-0.7889908256880733,-0.7754532775453278,-0.7653061224489796,-0.7407407407407407,-0.7444444444444445,-0.7618343195266272
BCQE_67-L^A14,20.0,-0.0829979879275654,0.1047297297297297,0.131811697574893,1.0412617908102189,0.0003525432189265,10.5,-0.7526457229383242,0.1343659605463739,-0.0007552870090634,0.0073394495412844,0.226950354609929,-2.885,0.110207294673294,2.420235322986812e-06,-0.1605462600226997,-0.0799798792756539,-0.3529135338345864,0.9720435003345876,0.07973350526542,0.0643847955323365,0.1939737309484606,0.0174116688728235,0.0200219418540866,0.0968169761273209,-0.1772053083528493,0.3185494799649682,-0.2248062015503876,-0.2649572649572649,-0.2691218130311614,-0.1861198738170346,-0.355,-0.3045822102425876,-0.1757188498402555,-0.1809523809523808,-0.1568627450980392,-0.0915492957746477,-0.1540983606557376,-0.370731707317073,-0.3316062176165802,-0.3915094339622641,-0.4568421052631578,-0.4745417515274949,-0.4669421487603306,-0.3753026634382566,-0.2931506849315068,-0.2521739130434782,-0.3138297872340425,-0.25,-0.21580547112462,-0.1010452961672474,-0.0514705882352941,0.0238095238095237,0.1025641025641026,0.0573770491803278,-0.0514705882352941,-0.0685920577617328,-0.0618181818181817,0.0794979079497908,0.0038910505836575,0.1944444444444444,0.1944444444444444,0.6024844720496894,0.4742857142857144,0.4742857142857144,0.6645161290322581,1.0975609756097562,0.8832116788321167,0.731543624161074,0.4021739130434782,0.2772277227722772,0.1315789473684212,0.4254143646408839,0.1780821917808219,0.4254143646408839,0.8832116788321167
BDAJ_H9-L,13.0,-0.2968299711815562,0.1949729446674812,0.0327799364182267,1.0275736150480266,7.021289194119165e-06,-39.900000000000006,-3.146105238356588,-0.5738260219291933,0.022536023054755,-0.0072231051679727,0.1590401785714285,-1.1766268260292163,-0.0157021996615899,1.555425737700373e-07,-0.671093203963327,0.0099135446685878,-0.2132037364301945,0.174819781312517,0.1980293036332181,-0.0297759549942955,0.1816458481432584,0.8832122702113554,0.0335263354501307,-0.2715582450832072,-0.0276564774381369,1.7732587718049897,-0.1805555555555555,-0.0526315789473684,-0.027027027027027,-0.0769230769230769,-0.1818181818181818,-0.2421052631578947,-0.2577319587628865,-0.2340425531914893,-0.2173913043478261,-0.2087912087912088,-0.3394495412844037,-0.2577319587628865,-0.558282208588957,-0.5789473684210527,-0.5714285714285714,-0.6022099447513812,-0.6417910447761194,-0.6326530612244898,-0.6504854368932039,-0.7623762376237624,-0.774294670846395,-0.7784615384615385,-0.808,-0.7936962750716332,-0.7804878048780488,-0.7714285714285715,-0.7323420074349443,-0.7381818181818183,-0.7491289198606272,-0.7728706624605678,-0.7824773413897281,-0.7936962750716332,-0.8064516129032258,-0.8305882352941176,-0.8356164383561644,-0.8277511961722488,-0.8277511961722488,-0.8163265306122449,-0.8032786885245902,-0.8100263852242744,-0.8074866310160428,-0.8,-0.813953488372093,-0.813953488372093,-0.8074866310160428,-0.8038147138964578,-0.8293838862559242,-0.8195488721804511,-0.817258883248731
BDCK_44-L^L08,19.0,0.1085353003161222,0.1162064825930372,0.1324587388912399,2.0209939775916705,-0.0513054691261992,0.3,0.1765924684157911,-0.0060818685891859,0.0022769890168765,0.0021563342318059,0.0948180815876515,0.0948717948717949,0.0637181409295338,2.4412797274528624e-07,0.0376687988628286,0.0302950474183351,0.1183325862841775,0.0001865512051249,-0.0346299412625648,-0.1866258812510089,0.1692076039902129,0.2601166948993037,0.0007129277566539,0.0017533606078316,0.2601166948993037,0.1886445501920202,0.0,0.0,0.0,-0.0909090909090909,-0.0625,-0.0625,-0.0625,-0.0625,-0.1176470588235295,-0.0625,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0344827586206897,0.0344827586206897,0.0344827586206897,0.0344827586206897,0.0344827586206897,0.0344827586206897,0.0344827586206897,0.0344827586206897,0.0344827586206897
BFRL_28-L,19.0,-0.1033694827815674,0.027948821579857,0.1390745475834851,0.1648246873363624,0.0001504914629804,-43.7588,0.5624089671061628,-0.2291576560415195,-0.0089682486323467,-0.1745382910571348,0.0186854386534307,-0.1594095128340632,0.1838120404470311,3.2853549836183444e-08,0.1199670090725049,0.1122387201539071,-0.0805505136037054,0.2117813446348987,-0.7349082086456626,0.254782268860545,0.745217731139455,-0.254782268860545,-0.0097470122498245,-0.0365616928432772,-0.254782268860545,0.2800855360248601,-0.0152403282532237,-0.2684391080617496,-0.2530647985989492,-0.6405394016013486,-0.582476749877631,-0.6808829031051253,-0.6343763394770682,-0.5762543467461501,-0.5683198380566803,-0.5462765957446809,-0.5040697674418605,-0.4928656361474436,-0.5292494481236203,-0.5136830102622577,-0.5618900873138162,-0.607816091954023,-0.68547197640118,-0.67430316914853,-0.6723011909335382,-0.6848910232729959,-0.6793233082706767,-0.6823091247672254,-0.6832528778314149,-0.6815976110488988,-0.6728039892596855,-0.6577046548956662,-0.6631121642969984,-0.6633780584056828,-0.6498357963875205,-0.6883449031786628,-0.6785983421250943,-0.6702744491689216,-0.6715440893338467,-0.66873786407767,-0.6716705157813703,-0.1998123827392121,-0.1998123827392121,-0.1998123827392121,-0.1998123827392121,-0.1998123827392121,-0.1998123827392121,-0.1998123827392121,-0.1998123827392121,-0.1998123827392121,-0.1998123827392121,-0.1998123827392121,-0.1998123827392121,-0.1998123827392121,-0.1998123827392121
BJJT_37-L,18.0,0.1972605798935496,0.1483317206742889,0.0058822287736678,-0.075538829297409,0.0002437951772417,22.45,0.5505804089076571,0.2883641561141461,-0.0008970112033349,-24.98897939626258,0.5288461538461539,0.1577708006279435,-0.9084897126730788,1.2890865325866117e-07,0.1174438687392056,0.0015409238098782,0.1779133113176465,0.6439790158610412,-0.4050480769230768,0.7097428554382197,-0.7097428554382197,-0.7097428554382197,0.001435045800014,0.0482588134135855,-0.7097428554382197,0.5698949445877753,-0.1954545454545455,-0.0265486725663715,0.06280193236715,0.0185185185185186,-0.1338582677165354,-0.1970802919708029,-0.1970802919708029,-0.1472868217054262,-0.1603053435114503,-0.2028985507246375,-0.2642140468227425,-0.4133333333333333,-0.4133333333333333,-0.4472361809045225,-0.4954128440366973,-0.4811320754716981,-0.5011337868480725,-0.5217391304347825,-0.5089285714285714,-0.5089285714285714,-0.4895591647331786,-0.4883720930232558,-0.4554455445544554,-0.4660194174757281,-0.3767705382436259,-0.3567251461988303,-0.3292682926829268,-0.3373493975903613,-0.3292682926829268,-0.3939393939393939,-0.3333333333333332,-0.3103448275862068,-0.2567567567567567,-0.1791044776119402,-0.1603053435114503,-0.1129032258064515,-0.140625,-0.1199999999999998,-0.0871369294605809,-0.0598290598290597,0.0,0.0280373831775702,-0.0598290598290597,-0.0983606557377048,-0.0178571428571429,0.0377358490566037,0.0945273631840797,0.25,0.2571428571428573
BLNV_40-L^F19,11.0,-0.0787389577542044,0.0130362964572918,-0.6460188564838484,-0.3104025145001837,0.0254202269336289,-25.9205,-0.7032045369651466,0.1214793762481809,-0.0059353576986163,-225.3,0.2062084257206208,-0.141199882757663,-0.0837705377393881,2.4598917531110076e-10,-0.1499999999999999,0.0010868718743968,0.3775723654454997,0.1026839936849151,-0.0510204081632652,1.5059518141129415,-1.4961798271422575,-1.5059518141129415,-0.0713776425274175,-0.0872148374348841,-1.5059518141129415,1.7732587718049897,-0.2948717948717948,0.3448275862068968,0.4647887323943662,0.1182795698924732,-0.0686567164179104,-0.0769230769230768,-0.1085714285714285,-0.0658682634730538,-0.0188679245283018,-0.0823529411764705,0.1142857142857143,-0.0769230769230768,-0.0399999999999999,-0.1085714285714285,-0.1309192200557102,-0.2658823529411764,-0.298876404494382,-0.3333333333333332,-0.3459119496855345,-0.3431578947368421,-0.363265306122449,-0.390625,-0.376,-0.376,-0.3929961089494163,-0.3217391304347825,-0.35,-0.3066666666666666,-0.2199999999999999,-0.2876712328767122,-0.282758620689655,-0.3142857142857143,-0.2390243902439023,-0.2553699284009547,-0.282758620689655,-0.1937984496124031,-0.2844036697247707,-0.2258064516129032,-0.2219451371571071,-0.1999999999999999,-0.1186440677966101,-0.1260504201680671,-0.1612903225806451,-0.2199999999999999,-0.2481927710843373,-0.1896103896103895,-0.0823529411764705,-0.031055900621118,-0.0095238095238094
BPVK_29-L,12.0,0.575238831148648,0.0753645483089054,0.302260566737105,0.6256413250345148,1.19957500474947e-05,311.04690000000005,0.0188810347962157,-0.1040226130829968,0.0058442830207814,0.0136174419354547,0.1964328772305673,-0.0506183332457636,0.3971895916299697,0.0001200596199017,0.0040274985022924,0.0493475044506948,1.2379455018358447,29.673507930488903,0.1482464023612462,0.0154635263305065,0.1717696704301689,0.0275366276870628,0.0384613286646865,0.1208736461785327,0.0977006098777819,0.7467019977168112,0.0700435298773249,-0.0763888888888888,0.0369306524415264,0.1863849765258216,0.1591743119266053,0.2016167379933426,0.2547169811320753,0.3455804046858359,0.2119904076738608,0.1677449168207023,0.1025305410122163,0.0845493562231758,0.0210101010101009,0.0390625,-0.0011857707509881,-0.0492851768246801,-0.058143868803578,-0.0685587910062661,-0.0702722590139808,-0.100711743772242,-0.1295211849810541,-0.0790816326530612,-0.1256055363321798,-0.1982868020304569,-0.2422788605697151,-0.2643377001455604,-0.2188562596599691,-0.225796568627451,-0.1176675977653631,-0.166006600660066,-0.130718954248366,-0.0456948640483384,-0.0757132406730065,-0.1067515022976316,-0.0619896065330364,-0.0027624309392265,-0.0485692771084337,-0.012890625,-0.0125048847205939,0.0934660320207703,0.073036093418259,0.1078474353353793,0.2044804575786463,0.2184185149469624,0.2472852912142151,0.3377448385389094,0.2166586422725085,0.1266161390994205,0.1034934497816595
